DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,PA,RH,TA,VPD,T_SONIC_1_1_1,T_SONIC_1_2_1,T_SONIC_1_3_1,T_SONIC_1_4_1,T_SONIC_1_5_1,T_SONIC_1_6_1,T_SONIC_SIGMA_1_1_1,APAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1
1,0.5,719.0066175,1.1946935,7.00751222353636,0.295276458914257,-1.323292,-1.9567605,-2.22850325,-3.666791,-0.7570490375,4.19560662555542,93.718752,91.455596,8.6211995,2.39844063859123,5.9820467,6.0234479,5.25922665,5.8968247,5.452404,4.899056025,0.4116826125,0,0,2.365983375,324.426675,337.1651625,-11.95419525,-0.012827108,0.469293655,1.21848730000227,0.763545127284164,0.526884686828975,0.435661562070547,0.427216229996862,0.360401468634142
1,1.5,720.20732,1.23389818181818,7.04658145732689,0.320628077693018,-1.348911125,-2.021148,-2.69825825,-3.747475,-0.32097885,3.16388646264673,93.72844425,92.66426,8.055849,2.48942560713116,5.543784375,5.61491595,5.364463875,5.7690065,5.689098875,4.777433825,0.4268643375,0,0,2.340371875,321.792575,336.977125,-11.12650225,-0.01361108,0.47952942,1.30519147518073,0.806091361135883,0.541074706372045,0.43849014121141,0.410815306688453,0.3353418159953
1,2.5,722.73085,1.52363904545455,6.89086088312509,0.313578826626717,-1.323123875,-2.194262,-2.750683625,-4.308982125,-0.8340634625,3.77727670626465,93.725899,93.70073,8.114407,1.78068384082514,5.487517775,5.371988475,5.171720425,5.40517215,5.22657065,4.5421959,0.4160406,0,0,2.3261005,321.9178,334.2466,-11.02453,-0.01279849,0.4807671525,1.32971463678256,0.787943820354438,0.536140414963014,0.42324612325422,0.413266633204333,0.320941070532155
1,3.5,723.3538,1.44348095454545,6.58309124627813,0.326586330251701,-1.233650125,-2.199049625,-2.830399,-4.320808875,-1.6337395,4.90856263969818,93.72459925,93.0477895,8.05641,1.71479828836952,5.0204366,5.0760425,4.73873085,5.1640585,4.89383425,4.309760775,0.40312025,0,0,2.3027975,324.4581,334.36535,-10.873906,-0.012308417,0.460947685,1.30251282597382,0.783676179409769,0.524826411967956,0.441298211036862,0.394550907592062,0.316928963631401
1,4.5,725.5841925,1.45859213636364,6.63093829561426,0.275025719201001,-1.430699,-2.252765,-2.9061685,-4.668038125,-0.34467275,4.92765120408327,93.7022605,93.21945725,7.6867815,1.78261831232544,4.9613103,4.94090815,4.145142475,4.8481,4.7413237,3.9741365,0.3771751,0,0,2.413819,322.40465,332.779875,-8.4009453,-0.011596613,0.47950809,1.43762848395855,0.849691630042452,0.567216029730705,0.437007585995124,0.393719720013789,0.317914928973035
1,5.5,727.0009475,1.40564051136363,6.74565224454878,0.285290134724867,-1.705078,-2.299264,-3.083198,-4.9016875,-1.571853575,6.04988570870237,93.725771,93.891445,8.240631,1.70572603760734,4.529320775,4.4975987,4.157900225,4.6860625,4.514663375,3.8145511,0.3732542625,0,0,2.360575375,321.997625,332.0651875,-7.9682659,-0.011477708,0.46845662,1.35086313474759,0.761087785469567,0.527472832403572,0.436337299254956,0.395360404154244,0.323937098225092
1,6.5,728.644825,1.60100134090909,6.72353039326646,0.2868243449347,-1.8559715,-2.4690275,-3.4180555,-5.0293465,0.183584875,3.29892909506492,93.74695175,94.15077,7.9944045,1.57649137251346,4.41358255,4.4671624,3.93944675,4.566629475,4.59670105,3.860013275,0.396269225,0,0,2.34738,321.8344625,331.2256875,-6.6340352,-0.011609418,0.4740974825,1.21218790914252,0.729436687407982,0.486627117677821,0.396682854933179,0.356078886097908,0.28015261280278
1,7.5,728.2642,1.55647076136364,6.70360847923012,0.16805419388439,-1.870819,-2.472302,-3.3865345,-5.121365,-0.0949013,4.24019456570553,93.77935425,94.1472965,7.734613,1.38190006135592,4.34343575,4.510375,3.8736902,4.47029495,4.36602125,3.6894351,0.3979152,9.45581125,1.108460625,2.800223,321.4103525,331.799175,-7.11884305,-0.01169362,0.43201434,1.17312337155833,0.688900285282415,0.430765773227456,0.379200704166314,0.358624506737146,0.300119013753597
1,8.5,729.3150425,1.34953622727273,6.7883234238501,-0.0947620453184709,-1.790711,-2.48519175,-3.354663125,-5.60996875,0.01170315,6.52207214569216,93.797401,93.194408,8.0903565,1.62667201052993,4.575699,5.081049975,4.26746405,4.78521065,4.7640444,4.22780405,0.396753175,90.785183,36.5625925,5.83756175,321.772625,333.22965,10.28706425,-0.013593106,0.50097485,1.16124541104908,0.651866683817562,0.428661910707858,0.365437633748521,0.360874349114546,0.298296692234999
1,9.5,724.2308275,1.17161043181818,6.95368059831287,-0.132913009807749,-1.9113985,-2.441061625,-3.39343025,-4.97660875,9.007625875,32.3126404871018,93.8297965,89.95271925,8.717901,2.36187504958828,5.3809067,5.4201275,5.0449497,5.686946275,5.70888515,4.9489705,0.4675011625,436.59126,214.0568025,23.2012515,323.213675,339.143475,128.30623,-0.021546645,0.46677338,1.58574982055211,0.880627947570619,0.637127000963345,0.501880173543635,0.493680484522427,0.400119407953997
