DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,H2O,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,W_SIGMA,V_SIGMA
1,5.25,0.538,0.457,0.156,-15.19,0.5365,0.002,415.377,408.35,3.6995,-19.403,0,0,0,-1.156,0.5795,290.047,300.334,-2.335,82.2,3.102,101.4,0.297,0.86,1.26,1.835,3.041,4.903,0.411,0.575,1.156,2.023,3.1935,4.705,-3.948,-4.263,-4.158,-4.41,0.6948,1.08065
1,5.75,0.5605,0.452,0.393,-15.059,0.53,0.003,415.547,408.35,3.6755,-17.9225,0,0,0,-1.112,0.584,291.304,299.721,-2.3515,81.9,3.1115,101.5,0.287,0.856,1.261,1.827,3.04,4.899,0.433,0.572,1.149,2.021,3.192,4.686,-3.948,-4.284,-4.137,-4.431,0.69645,1.039
1,6.25,0.562,0.464,0.274,-13.67,0.5505,0.003,415.373,408.9,3.6675,-17.091,0,0,0.009,-1.137,0.6,290.161,299.434,-2.329,82.05,3.149,101.5,0.279,0.858,1.247,1.817,3.046,4.891,0.42,0.571,1.148,2.016,3.1845,4.694,-3.948,-4.326,-4.2,-4.515,0.69615,1.0708
1,6.75,0.6,0.4625,0.289,-13.564,0.5605,0.0665,415.29,408.55,3.6785,-15.751,0,0,0,-1.044,0.563,290,298.8265,-2.497,81.6,3.1225,101.5,0.2715,0.8495,1.2455,1.824,3.0285,4.8905,0.4155,0.5595,1.123,2.005,3.177,4.688,-3.948,-4.326,-4.242,-4.494,0.6912,1.024
1,7.25,0.5285,0.449,0.1885,-12.7585,0.539,0.012,415.451,408.55,3.677,-16.146,0,0,0,-0.948,0.582,289.588,299.504,-2.463,81.7,3.1345,101.5,0.276,0.857,1.256,1.841,3.03,4.885,0.414,0.575,1.137,2.008,3.1765,4.685,-3.948,-4.347,-4.242,-4.536,0.6795,1.0255
1,7.75,0.506,0.448,0.176,-13.011,0.5405,-0.005,415.562,408.6,3.693,-15.007,1.457,0.027,0.479,0.577,1.005,288.921,299.086,-2.3985,81.75,3.097,101.5,0.285,0.851,1.249,1.828,3.026,4.887,0.439,0.566,1.115,2.005,3.174,4.677,-3.99,-4.368,-4.284,-4.578,0.686,1.02805
1,8.25,0.562,0.4785,0.2345,-12.638,0.5415,0.016,415.59,408.5,3.6925,-5.6545,12.022,2.915,6.7925,13.159,2.98,289.218,299.473,-2.397,81.6,3.0775,101.6,0.2795,0.858,1.254,1.824,3.036,4.887,0.419,0.57,1.11,2.01,3.178,4.676,-3.99,-4.368,-4.284,-4.578,0.637,1.0263
1,8.75,0.508,0.532,0.963,-5.0945,0.59,-0.017,415.66,408.4,3.725,15.986,45.1415066,8.575,18.037,44.035,8.016,289.683,300.574,-2.2745,81.2,3.124,101.6,0.2755,0.854,1.247,1.829,3.025,4.885,0.452,0.561,1.114,2.001,3.19,4.669,-4.032,-4.431,-4.326,-4.599,0.6944,1.0929
1,9.25,0.5775,0.5515,2.149,6.682,0.631,-0.018,416.045,408.65,3.6855,44.16,102.3752223,16.301,31.988,80.794,14.337,291.965,300.743,-1.9915,80.4,3.308,101.6,0.273,0.852,1.241,1.839,3.019,4.886,0.414,0.566,1.091,2.012,3.201,4.683,-4.053,-4.41,-4.326,-4.557,0.7561,1.1727
1,9.75,0.4755,0.501,3.341,20.962,0.641,-0.06,416.426,408.9,3.6915,77.9035,149.416,24.0495,46.582,122.602,20.202,293.392,302.664,-1.8465,79.445,3.362,101.6,0.2695,0.85,1.244,1.842,3.021,4.886,0.431,0.559,1.112,2.003,3.1815,4.682,-4.011,-4.431,-4.305,-4.536,0.8091,1.21305
1,10.25,0.4695,0.571,5.553,33.3595,0.705,-0.075,416.178,408.45,3.758,105.872,212.2879301,31.6665,63.558,157.981,26.1255,293.1895,304.229,-1.516,78.43,3.464,101.6,0.2745,0.847,1.241,1.826,3.0165,4.88,0.4075,0.554,1.092,2.006,3.174,4.668,-3.948,-4.368,-4.242,-4.494,0.881,1.308
1,10.75,0.3315,0.468,7.3835,50.699,0.726,-0.054,416.081,408.35,3.762,134.4225,279.1129275,38.347,73.806,196.464,33.264,294.464,305.072,-1.2175,76.715,3.615,101.6,0.276,0.852,1.25,1.836,3.016,4.882,0.435,0.544,1.112,2.002,3.183,4.674,-3.948,-4.326,-4.158,-4.41,0.8877,1.3693
1,11.25,0.2695,0.37,8.6085,69.4625,0.736,-0.0635,415.8625,408.1,3.769,164.8845,312.406,41.85,88.033,227.782,36.842,295.285,305.929,-1.108,75.09,3.65,101.6,0.258,0.848,1.235,1.834,3.025,4.877,0.43,0.561,1.1,2.011,3.1815,4.664,-3.906,-4.221,-4.116,-4.305,0.9021,1.4146
1,11.75,0.386,0.336,9.9095,76.935,0.7675,-0.0185,415.538,407.5,3.749,171.136,356.377,44.065,99.631,233.212,38.288,297.139,306.751,-1.097,74.07,3.6575,101.5,0.276,0.84,1.234,1.838,3.005,4.879,0.419,0.558,1.102,2.002,3.1765,4.666,-3.864,-4.158,-4.011,-4.2,0.8992,1.4265
1,12.25,0.3085,0.3065,9.8335,84.4275,0.769,-0.032,415.804,408.2,3.777,164.9,387.2475,45.135,107.936,224.933,40.2675,297.9325,307.0575,-0.962,74.13,3.716,101.5,0.271,0.844,1.239,1.839,3.003,4.88,0.42,0.552,1.081,2.006,3.189,4.662,-3.759,-4.116,-3.948,-4.074,0.9282,1.42945
1,12.75,0.372,0.47,9.9835,87.95,0.7685,-0.014,416.154,408.3,3.7105,172.984,362.7000677,42.4845,110.838,227.677,39.289,298.693,307.267,-0.896,74.34,3.6775,101.45,0.2835,0.8395,1.2575,1.8375,2.9995,4.8755,0.407,0.5515,1.0975,2.0055,3.1745,4.6585,-3.654,-4.032,-3.78,-3.99,0.94725,1.4445
1,13.25,0.406,0.437,10.204,86.378,0.781,-0.057,415.361,408.55,3.7075,162.887,354.144,41.891,97.251,224.571,36.194,298.866,307.371,-0.716,74.15,3.641,101.4,0.278,0.8425,1.262,1.8325,3.002,4.8705,0.4115,0.557,1.0915,1.9975,3.1725,4.6675,-3.612,-3.99,-3.738,-3.906,0.9435,1.4554
1,13.75,0.3105,0.3285,10.461,74.52,0.767,-0.045,415.355,408.65,3.699,145.143,350.4805942,39.6395,92.141,201.6025,35.338,299.735,307.237,-0.625,73.075,3.672,101.4,0.2815,0.844,1.243,1.831,3.003,4.871,0.403,0.541,1.086,1.981,3.176,4.673,-3.612,-3.969,-3.633,-3.906,0.9371,1.4084
1,14.25,0.337,0.384,8.669,63.3685,0.7465,-0.017,415.189,408.6,3.729,127.829,303.1495,35.4595,71.874,179.2635,32.7615,299.439,307.093,-0.694,73.68,3.65,101.4,0.288,0.837,1.247,1.825,3,4.877,0.39,0.543,1.101,1.985,3.175,4.656,-3.57,-3.948,-3.612,-3.864,0.9091,1.4075
1,14.75,0.418,0.385,7.376,55.3805,0.7325,-0.015,415.006,408.5,3.74,100.2175,248.77727325,31.862,60.334,147.741,27.0955,298.6455,307.2905,-0.744,74.085,3.52,101.4,0.28,0.825,1.248,1.824,2.99,4.874,0.393,0.542,1.089,1.992,3.168,4.664,-3.507,-3.906,-3.57,-3.759,0.8994,1.3773
1,15.25,0.516,0.42,5.797,38.709,0.722,-0.002,414.725,408.7,3.7445,67.5435,197.9529334,25.3345,50.391,115.3405,20.945,299.353,306.868,-0.7625,74.395,3.603,101.4,0.28,0.831,1.235,1.827,2.989,4.865,0.398,0.549,1.073,1.981,3.1645,4.655,-3.486,-3.864,-3.549,-3.759,0.8738,1.3654
1,15.75,0.503,0.3995,5.11,22.7245,0.6945,0.002,415.4125,408.4,3.741,43.648,147.8238287,17.732,36.986,83.822,13.9565,297.502,306.8515,-0.755,74.845,3.557,101.4,0.2745,0.832,1.239,1.834,2.995,4.866,0.39,0.55,1.09,1.973,3.164,4.664,-3.444,-3.822,-3.528,-3.696,0.847,1.3156
1,16.25,0.448,0.353,3.521,8.7145,0.672,-0.0135,415.191,408.55,3.729,14.338,96.019,9.661,22.967,49.119,9.0605,297.2075,306.532,-0.771,75.415,3.422,101.4,0.2885,0.828,1.23,1.825,2.994,4.867,0.382,0.557,1.091,1.962,3.155,4.658,-3.465,-3.843,-3.528,-3.696,0.81355,1.29115
1,16.75,0.458,0.417,2.022,-2.706,0.612,0.018,415.0655,408.35,3.7255,-4.037,44.4645,3.8365,10.1865,20.167,4.297,296.4085,305.6455,-0.818,76.54,3.32,101.4,0.282,0.83,1.239,1.823,2.981,4.866,0.382,0.544,1.087,1.969,3.1545,4.659,-3.444,-3.864,-3.528,-3.675,0.7587,1.2036
1,17.25,0.485,0.401,1.311,-8.726,0.581,0.0055,415.153,408.7,3.767,-16.713,11.3055202,0,1.919,2.414,1.408,295.741,304.855,-0.9555,77.41,3.1385,101.4,0.281,0.831,1.2295,1.8135,2.988,4.858,0.3885,0.5465,1.082,1.9555,3.16,4.64,-3.486,-3.864,-3.57,-3.696,0.7279,1.1429
1,17.75,0.503,0.389,0.797,-12.279,0.54,-0.0115,415.6915,408.8,3.809,-19.968,0,0,0.017,-0.778,0.63,296.109,304.04,-0.9635,77.72,3.1645,101.5,0.276,0.829,1.2195,1.812,2.983,4.8575,0.4,0.5475,1.0815,1.9605,3.156,4.6455,-3.486,-3.906,-3.57,-3.738,0.6914,1.0682
1,18.25,0.501,0.436,0.557,-13.698,0.5285,0.0055,415.774,409,3.84,-20.139,0,0,0,-1.016,0.627,295.891,303.065,-0.968,77.74,3.0815,101.5,0.287,0.832,1.229,1.813,2.986,4.8575,0.389,0.551,1.0865,1.969,3.1595,4.651,-3.528,-3.99,-3.654,-3.78,0.6414,1.0356
1,18.75,0.4675,0.369,0.645,-13.177,0.531,0.039,415.442,409.25,3.691,-18.817,0,0,0,-1.094,0.5665,297.992,303.6115,-0.939,77.615,3.008,101.5,0.275,0.833,1.221,1.8085,2.9755,4.86,0.3845,0.5485,1.0715,1.9645,3.1515,4.6575,-3.528,-3.99,-3.654,-3.78,0.6315,1.023
1,19.25,0.414,0.401,0.506,-13.755,0.4975,-0.001,415.514,408.7,3.7365,-19.8485,0,0,0,-1.16,0.586,297.4625,303.2015,-1.058,77.34,3.012,101.5,0.2855,0.838,1.225,1.806,2.991,4.864,0.393,0.546,1.089,1.975,3.1455,4.655,-3.528,-4.032,-3.822,-3.78,0.65285,1.0259
1,19.75,0.519,0.465,0.617,-15.7245,0.533,0.011,414.9235,408.85,3.699,-19.968,0,0,0,-1.0705,0.587,298.2125,303.776,-1.205,78.41,3.069,101.5,0.277,0.833,1.216,1.803,2.969,4.857,0.376,0.543,1.086,1.976,3.1455,4.649,-3.528,-4.032,-3.822,-3.822,0.6701,1.0416
1,20.25,0.533,0.401,0.4865,-15.085,0.5555,0.0195,415.023,408.9,3.7015,-19.4465,0,0,0,-1.0785,0.578,298.6815,303.7155,-1.353,78.91,3.219,101.5,0.292,0.824,1.223,1.803,2.982,4.859,0.378,0.546,1.069,1.965,3.148,4.647,-3.528,-4.116,-3.822,-3.948,0.6936,1.1031
1,20.75,0.499,0.404,0.415,-16.102,0.561,0.065,414.596,408.5,3.703,-19.7475,0,0,0,-1.1155,0.6355,298.4695,302.5725,-1.4425,79.39,3.1,101.5,0.284,0.828,1.211,1.806,2.981,4.85,0.37,0.571,1.088,1.979,3.129,4.649,-3.57,-4.158,-3.864,-3.99,0.659,1.0643
1,21.25,0.5195,0.4075,0.302,-14.503,0.5575,0.058,414.677,408.85,3.723,-20.1435,0,0,0,-1.167,0.6425,297.1205,302.4545,-1.4965,80.4,3.058,101.5,0.27,0.83,1.212,1.8,2.972,4.85,0.362,0.562,1.066,1.962,3.133,4.643,-3.57,-4.116,-3.864,-3.948,0.67625,1.07675
1,21.75,0.494,0.3835,0.392,-16.553,0.545,0.051,414.41,408.75,3.691,-20.486,0,0,0.009,-1.1505,0.6585,296.7275,302.359,-1.337,80.2,3.133,101.5,0.2765,0.825,1.205,1.795,2.967,4.852,0.357,0.567,1.083,1.973,3.132,4.65,-3.612,-4.158,-3.864,-4.032,0.6902,1.08075
1,22.25,0.515,0.338,0.384,-16.224,0.538,0.052,414.068,408.6,3.777,-20.2885,0,0,0,-1.1295,0.5995,296.3645,302.118,-1.4035,80.1,3.169,101.5,0.2715,0.836,1.204,1.789,2.982,4.855,0.346,0.559,1.075,1.952,3.119,4.631,-3.654,-4.116,-3.906,-4.074,0.6927,1.0494
1,22.75,0.494,0.418,0.389,-18.7355,0.567,0.064,414.468,409.1,3.732,-19.7795,0,0,0,-1.1,0.5905,294.064,302.146,-1.4975,80.5,3.086,101.5,0.277,0.812,1.201,1.788,2.971,4.846,0.348,0.554,1.074,1.962,3.128,4.639,-3.654,-4.158,-3.948,-4.116,0.70815,1.07355
1,23.25,0.508,0.364,0.2975,-17.5785,0.54,0.0455,414.2495,409,3.744,-18.6435,0,0,0,-1.097,0.602,295.697,302.2355,-1.535,79.78,3.091,101.5,0.275,0.811,1.202,1.79,2.963,4.85,0.357,0.558,1.048,1.973,3.136,4.627,-3.612,-4.2,-3.948,-4.116,0.69955,1.0484
1,23.75,0.52,0.406,0.278,-16.857,0.552,0.058,414.388,409.05,3.786,-19.9515,0,0,0,-1.166,0.5805,294.2115,302.4935,-1.647,79.87,3.238,101.5,0.266,0.811,1.189,1.767,2.967,4.849,0.367,0.562,1.046,1.962,3.133,4.631,-3.612,-4.242,-3.948,-4.158,0.7005,1.09
2,0.25,0.333,0.187,0.1335,-15.1625,0.479,0.0365,413.715,406.35,3.592,-25.6945,0,0,0.009,-1.393,0.6205,287.24,299.6695,-2.249,77.955,3,101.4,0.112,0.4135,0.666,1.0715,2.014,3.6145,0.1715,0.2945,0.6055,1.101,2.005,3.2755,-2.604,-2.898,-2.856,-2.898,0.5862,0.916
2,0.75,0.465,0.343,0.101,-15.116,0.495,0.0605,414.437,405.65,3.6,-22.054,0,0,0.009,-1.226,0.622,288.5765,299.6,-2.354,78.23,3.0715,101.4,0.107,0.4165,0.663,1.059,2.0075,3.614,0.1615,0.2875,0.604,1.0975,1.9955,3.267,-2.604,-2.898,-2.835,-2.898,0.6169,0.9682
2,1.25,0.474,0.309,0.059,-17.502,0.5015,0.047,414.471,405.7,3.6045,-20.3445,0,0,0,-1.2815,0.662,288.057,299.231,-2.3435,78.495,3.0015,101.4,0.114,0.415,0.666,1.0645,2.007,3.6115,0.164,0.2845,0.607,1.099,2.0015,3.2695,-2.604,-2.898,-2.856,-2.898,0.6143,0.95435
2,1.75,0.412,0.339,0.034,-18.122,0.5075,0.0265,414.364,405.95,3.659,-20.4415,0,0,0.009,-1.2115,0.642,288.733,298.9265,-2.26,78.57,3.0655,101.4,0.103,0.4145,0.6645,1.0645,2.003,3.6115,0.157,0.287,0.6095,1.0995,1.995,3.2665,-2.646,-2.898,-2.856,-2.94,0.6313,0.9238
2,2.25,0.38,0.284,0.086,-17.338,0.506,0.029,414.281,406.55,3.7335,-20.632,0,0,0.009,-1.1855,0.668,288.2135,299.7645,-2.314,78.66,3.074,101.4,0.109,0.4165,0.6625,1.055,2.005,3.6145,0.1615,0.285,0.599,1.0985,2.001,3.27,-2.646,-2.898,-2.856,-2.94,0.6205,0.9486
2,2.75,0.474,0.316,0.044,-16.514,0.4915,-0.021,414.238,406.25,3.746,-20.211,0,0,0,-1.1765,0.57,287.9765,300.169,-2.3895,79.22,3.0215,101.4,0.1065,0.4135,0.666,1.0615,2.0085,3.6065,0.1575,0.287,0.613,1.0955,1.9915,3.264,-2.646,-2.94,-2.856,-2.94,0.59315,0.9361
2,3.25,0.431,0.352,0.071,-17.499,0.49,0.009,413.955,407.3,3.69,-19.1675,0,0,0,-1.109,0.5915,288.0265,299.656,-2.3915,79.85,2.9805,101.4,0.1085,0.417,0.664,1.057,2.016,3.6025,0.1595,0.28,0.6065,1.0945,1.999,3.265,-2.646,-2.94,-2.856,-2.94,0.62485,1.0078
2,3.75,0.522,0.4365,0.0685,-15.825,0.4965,0.0105,413.6415,406.9,3.676,-18.585,0,0,0.009,-1.043,0.5435,288.3265,299.327,-2.495,80.7,2.996,101.35,0.1065,0.4105,0.663,1.0665,2.009,3.6125,0.1565,0.286,0.61,1.0965,1.9965,3.2605,-2.667,-2.94,-2.835,-2.982,0.6251,0.9572
2,4.25,0.45,0.435,0.137,-15.516,0.483,0.0095,414.271,406.5,3.666,-18.3615,0,0,0.009,-1.0805,0.554,288.4365,299.682,-2.617,81.55,2.9595,101.4,0.113,0.4095,0.6645,1.0685,2.008,3.606,0.1505,0.2805,0.6135,1.0985,1.982,3.268,-2.688,-2.94,-2.814,-2.982,0.6104,0.9309
2,4.75,0.461,0.415,0.0035,-16.04,0.496,-0.011,413.878,406.6,3.655,-17.6865,0,0,0.0045,-1.0865,0.5915,288.553,300.056,-2.696,81.9,2.971,101.4,0.115,0.414,0.661,1.06,2.01,3.607,0.1515,0.2915,0.613,1.1,1.988,3.261,-2.688,-2.94,-2.856,-2.982,0.60535,0.9412
2,5.25,0.416,0.3625,0.024,-15.53,0.489,0.007,413.27,406.7,3.591,-17.456,0,0,0.009,-1.047,0.5895,287.4765,299.394,-2.705,82.35,3.0105,101.4,0.109,0.4135,0.664,1.0575,2.0095,3.6095,0.1415,0.289,0.6075,1.098,1.986,3.2585,-2.688,-2.94,-2.856,-2.961,0.6235,0.9603
2,5.75,0.484,0.3345,0.0445,-14.186,0.4935,0.0405,413.4225,406.9,3.591,-17.126,0,0,0,-0.9765,0.563,287.847,298.483,-2.8925,82.75,3.013,101.35,0.104,0.4145,0.66,1.058,2.007,3.6035,0.147,0.284,0.607,1.097,1.991,3.2565,-2.73,-2.94,-2.856,-2.982,0.6308,0.9761
2,6.25,0.46,0.428,0.018,-14.616,0.5045,0.056,413.7805,407.1,3.5255,-17.7945,0,0,0.0045,-1.035,0.5945,287.3665,297.732,-2.998,82.35,2.9775,101.35,0.105,0.409,0.662,1.059,2.006,3.613,0.1375,0.286,0.6095,1.0955,1.984,3.2515,-2.73,-2.94,-2.898,-3.003,0.6168,0.93785
2,6.75,0.4965,0.3655,0.0455,-16.1055,0.5025,0.052,413.851,407.1,3.506,-17.517,0,0,0.009,-0.9595,0.6185,287.9535,296.898,-3.1815,82.15,3.004,101.4,0.1035,0.4115,0.663,1.0665,2,3.606,0.1435,0.2835,0.6095,1.0925,1.985,3.258,-2.751,-2.919,-2.898,-3.003,0.6011,0.9758
2,7.25,0.504,0.384,0.068,-14.5795,0.502,0.0485,413.954,407.4,3.5255,-15.352,0,0.018,0.26,0.493,1.022,288.0425,296.749,-3.2095,82,3.0565,101.4,0.108,0.415,0.6595,1.0645,2.012,3.598,0.1415,0.284,0.608,1.094,1.991,3.259,-2.772,-2.94,-2.898,-3.003,0.6148,0.9897
2,7.75,0.469,0.386,0.2415,-11.327,0.5115,0.0365,414.184,407.2,3.533,-0.665,17.90791145,3.3215,7.3015,13.936,3.5635,286.965,297.856,-2.996,82.2,3.0045,101.4,0.1055,0.4135,0.661,1.06,2.0015,3.6055,0.142,0.2865,0.61,1.0975,1.986,3.2565,-2.814,-2.919,-2.856,-3.066,0.61685,0.97295
2,8.25,0.606,0.573,0.689,-2.408,0.557,0.041,414.602,407.1,3.546,21.45,63.639,11.9095,21.664,50.834,10.8365,286.0525,298.185,-2.8715,81.4,2.978,101.4,0.104,0.4115,0.662,1.0575,1.9945,3.6045,0.136,0.275,0.6095,1.0925,1.995,3.2585,-2.814,-2.919,-2.856,-3.066,0.6656,1.0561
2,8.75,0.7375,0.6725,2.238,9.622,0.6215,0.009,413.91,407.1,3.559,54.7625,131.50078625,23.0725,41.897,100.0465,18.738,287.0115,299.73,-2.7055,80.25,3.073,101.4,0.112,0.4145,0.6565,1.058,2.005,3.606,0.1405,0.278,0.6085,1.095,1.9925,3.254,-2.814,-2.94,-2.856,-3.108,0.7363,1.1409
2,9.25,0.5155,0.589,4.71,30.604,0.645,-0.023,414.307,407.2,3.567,101.97,223.051,34.1545,61.8145,151.4025,29.141,288.7295,302.079,-2.704,77.865,3.267,101.4,0.0995,0.412,0.6605,1.0605,2.0025,3.5995,0.1435,0.2825,0.608,1.096,1.983,3.2545,-2.772,-2.919,-2.856,-3.066,0.76335,1.2141
2,9.75,0.498,0.4355,6.413,56.4465,0.679,0.012,414.7235,407.1,3.588,149.424,327.2241656,46.1275,78.7835,211.276,38.637,290.5725,303.9005,-2.342,76.11,3.415,101.4,0.1075,0.4105,0.659,1.057,2.006,3.6,0.1395,0.2785,0.61,1.0905,1.994,3.2525,-2.751,-2.877,-2.814,-2.982,0.79305,1.2633
2,10.25,0.32,0.431,8.886,80.312,0.7175,-0.032,414.751,407.1,3.538,191.4335,403.3645,56.475,89.0275,267.455,49.684,291.9025,304.7415,-1.9215,74.02,3.4925,101.4,0.1025,0.414,0.66,1.063,1.9925,3.5985,0.1465,0.289,0.609,1.097,1.997,3.2495,-2.73,-2.856,-2.835,-2.94,0.8385,1.381
2,10.75,0.372,0.398,10.876,102.885,0.753,-0.023,414.7845,406.9,3.529,222.8085,492.5520654,65.442,123.3375,306.1365,56.194,293.6105,306.4565,-1.578,72.505,3.543,101.4,0.0995,0.4105,0.657,1.0605,1.993,3.598,0.141,0.281,0.6105,1.0975,1.995,3.2515,-2.688,-2.856,-2.814,-2.94,0.8863,1.3751
2,11.25,0.2185,0.21,12.0905,129.486,0.766,-0.017,414.578,406.85,3.594,252.789,567.352,74.258,131.9615,347.7965,60.88,294.793,308.1855,-1.333,70.705,3.77,101.4,0.1035,0.414,0.656,1.0685,2.001,3.6025,0.138,0.2895,0.608,1.095,2.001,3.25,-2.667,-2.856,-2.814,-2.898,0.90075,1.4043
2,11.75,0.1945,0.234,13.299,143.358,0.778,-0.0605,415.493,406.9,3.596,269.637,599.16434155,80.6635,154.976,361.5785,66.319,296.1415,309.346,-1.074,69.59,3.808,101.4,0.099,0.411,0.657,1.0625,1.9905,3.606,0.1455,0.278,0.605,1.0975,1.994,3.2455,-2.688,-2.856,-2.772,-2.856,0.9339,1.46965
2,12.25,0.236,0.253,14.6715,151.676,0.7915,-0.008,414.915,406.2,3.611,295.7735,653.6544035,82.9155,188.409,402.186,71.759,295.858,309.1535,-1.0255,68.775,3.9625,101.4,0.1045,0.413,0.655,1.0575,2.0025,3.5915,0.151,0.2765,0.612,1.0975,1.993,3.2455,-2.646,-2.856,-2.751,-2.814,0.95935,1.47065
2,12.75,0.2375,0.291,13.4,154.802,0.799,-0.0385,414.398,405.9,3.56,286.0995,688.6435,82.1455,211.215,389.0975,67.319,296.0975,310.5785,-1.013,67.905,3.8685,101.4,0.1015,0.4105,0.657,1.067,1.9925,3.5995,0.151,0.2735,0.6075,1.091,1.992,3.245,-2.646,-2.856,-2.73,-2.772,0.9549,1.4879
2,13.25,0.227,0.254,15.131,160.254,0.8,-0.016,414.3795,406.25,3.594,269.367,627.927,81.115,204.1175,371.951,67.851,296.7995,310.3485,-0.791,67.09,3.873,101.4,0.1035,0.405,0.657,1.0595,1.9945,3.5945,0.1505,0.284,0.608,1.094,1.994,3.2535,-2.604,-2.814,-2.688,-2.772,0.978,1.4583
2,13.75,0.312,0.317,14.279,151.525,0.8155,-0.012,414.2135,405.8,3.598,260.6245,599.162,75.8555,166.407,357.8185,62.7885,296.9175,311.1265,-0.5875,67.23,4.006,101.35,0.104,0.4095,0.655,1.0565,1.997,3.596,0.1475,0.2845,0.606,1.0945,1.993,3.2485,-2.562,-2.814,-2.688,-2.772,0.98035,1.47455
