DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
4,21.25,0.025,5.5225,0.0415,-2.360975,-46.725,-7.625,-72.775,50.0075,99.601,0,-93.925,0,0,0,0,236.225,320
4,21.75,0.021125,5.3075,0.0415,-4.613,-54.2,-7.725,-74.55,49.575,99.601,0,-92,0,0,0,0,236.45,318.15
4,22.25,0.005,4.63,0.16,-3.7316,-55.75,-4,-75.325,52.315,99.608425,0,-94.4,0,0,0,0,234.375,313.3
4,22.75,0.015,3.6525,0.06075,-4.933625,-60,-6,-74.55,52.1125,99.601,0,-96.4,0,0,0,0,235.15,312.225
4,23.25,0.01825,3.645,0.07075,-3.65875,-54,-17.25,-72,52.13,99.608425,0,-93.925,0,0,0,1,237.3,310.375
4,23.75,0.0186,3.8,0.01075,-5.28615,-54.75,-8.1,-73.7,54.675,99.608425,0,-93.7,0,0,0,0,237.9,310.15
5,0.25,0,6.18,0.032,-3.6745,-45.975,-13.1,-82.6,68.98,99.9,0,-85.8,0,0,0,0,285,332.2
5,0.75,0.015,5.54,0.016,-5.4819,-46.975,-17.65,-84.6,68.64,99.9,0,-84.2,0,0,0,0,282.4,331.2
5,1.25,0,5.26,0.014,-6.7198,-45.15,-13.7,-85,70.76,99.94,0,-81,0,0,0,0,278.8,329.2
5,1.75,0.01,5.08,0.00800000000000001,-1.2202,-44.05,-11,-85,74.02,99.9,0,-86,0,0,0,0,273.4,328.8
5,2.25,0,4.88,0.02,-3.27825,-41.15,-10,-85.6,74.7,99.94,0,-88.6,0,0,0,0,272.8,326.8
5,2.75,0.0174,4.7,0,-5.23535,-44,-22,-84.6,75.54,100,0,-89.2,0,0,0,0,275.8,326
5,3.25,0.00725,4.64,0.004,-5.897775,-38.1,-13.9,-84,76.88,100,0,-90.2,0,0,0,0,274.2,324.8
5,3.75,0.014125,4.58,0.046,-1.949175,-38.15,-12.75,-84,80,99.9,0,-91.2,0,0,0,0,272.8,325.6
5,4.25,0.02375,4.7,0,-3.3837,-37.05,-40.5,-84.6,80.62,100,0,-86.2,0,0,0,0,272.2,327
5,4.75,0.013375,4.46,0.004,-6.2763,-37,-12.3,-83.6,80.44,100.0404,0,-83.2,0,0,0,0,272.8,327.4
5,5.25,0.009,4.36,0,-3.232675,-29.225,-35.575,-80,82.1,100.0404,0,-71.4,2.4,0.4,0,1,272.8,328
5,5.75,0.0168,5.4875,0,-5.56525,-33.075,-9.3,-67.875,81.2,100.037875,0,-47.125,6.625,2.125,1,2,274.75,339
5,6.25,0.029625,7.975,0.01,-3.086925,-16.625,0.675,-53,80.5,100.101,0,0.375,11.375,4.375,1,1,269.75,353.75
5,6.75,0.0456,9.8,0.25,-6.83465,-10.2,0,-31.625,75.9375,100.101,0,7,29,12.375,2.375,2.375,265.5,368
5,7.25,0.081125,10.4,0.48125,-8.86575,-11.15,17,-21.625,70.475,100.101,0,20.375,60.625,28.375,4,5.375,258.5,376.125
5,7.75,0.1121,11.75,0.56375,-12.49645,1.95,22.725,-14.625,65.225,100.138125,0,32.125,93.875,45,6.75,8.375,264.75,385.125
5,8.25,0.1124,12.8625,0.66625,-13.8995,1.75,22,-11.25,60.075,100.2,0,31.625,102.25,46.75,11.375,8.75,262.375,392.25
5,8.75,0.0898,13.5125,0.78875,-14.242125,5.05,22.75,-8,53.675,100.101,0,32,95.875,45.125,8.375,7.875,262.25,395.375
5,9.25,0.112,14.275,0.915,-19.0356,2.15,15.8,-5.625,48.1,100.101,0,37,113.875,51.75,11,9.125,266.25,400.75
5,9.75,0.103,15.0875,0.925,-17.2224,5.3,34.2,-7.25,45.525,100.101,0,49.5,179.25,83.5,15.375,14,270.5,403.75
5,10.25,0.117,15.775,0.93375,-16.7193,5,33.975,-3.625,43.45,100.101,0,80.375,246.125,124.875,19,22.75,272.875,411
5,10.75,0.1109,16.5,1.00375,-22.5135,13.225,32.875,-1.625,39.6125,100.101,0.01875,86,259.5,122.375,21.7,22.375,276.875,411
5,11.25,0.113,16.925,1.1575,-19.088975,21.025,46.775,4.75,39.225,100.101,0.01875,48.25,177.25,81.625,13.625,14.25,280.125,409
5,11.75,0.135,17.0875,1.22125,-19.3656,20.025,56.45,2,37.7125,100.037875,0.01125,60.375,183.75,83,12.25,15.625,279.375,408.375
5,12.25,0.141825,17.125,1.275,-18.4622,19.2,59.05,-4.5,35.9125,100,0.07125,79,221.375,108.75,18,20.375,281,407.75
5,12.75,0.09125,17.4625,1.21625,-17.78375,13.45,51.6,5.75,35.975,100,0,76.25,230.5,109.25,21.25,22,280.75,412.125
5,13.25,0.125,17.975,1.22625,-17.9405,12.45,38.85,4.5,35.4,99.9375,0.2475,64.375,241,115.375,20.875,21.625,283.75,410.375
5,13.75,0.1338,18.1125,1.3125,-16.2268,-1.7,30.8,-0.125,34.4125,99.9,0.06375,57.125,182.375,94.25,14.75,17,283.5,411.375
5,14.25,0.1385,17.975,1.12875,-16.4992,4.8,18,3.375,34.3625,99.9,0.1725,51.875,159.5,72.625,13,13.125,285,411.125
5,14.75,0.134925,17.775,1.12125,-16.44575,-0.925,54.75,7,34.1,99.9,0.1525,50.75,161.625,75,11.625,16.5,281.375,411
5,15.25,0.101,17.4625,1.01,-14.2406,-2.9,36.125,4.125,33.55,99.801,0.58625,43.75,189,92.375,15.75,18.375,281.125,409.375
5,15.75,0.09305,16.9375,0.9975,-10.664625,0.125,33,-4.25,31.3375,99.801,0.23,17.625,83.125,38.625,10,9.375,277.75,407
5,16.25,0.1137,16.8375,0.8325,-11.3469,-20.475,23.925,-18.125,33.85,99.737875,0.1675,19.375,85.5,38.375,8,7.375,273.375,404.75
5,16.75,0.07795,17.0875,0.84375,-8.0928,-18.85,21.875,-14.25,33.2,99.737875,0,6,67.25,32.125,5.375,6.375,274.125,401.5
5,17.25,0.05025,16.825,0.64,-5.178625,-27.925,12.875,-24.125,36.4125,99.801,0,-1.625,39.125,20.125,3,4,272.625,395
5,17.75,0.03415,16.4875,0.39375,-1.8325,-39.925,2.85,-39.625,38.9125,99.737875,0.01125,-26.25,28.5,11.375,2,3.375,267.75,385.5
5,18.25,0.023,15.4875,0.24,-0.3812,-45.95,-4,-47.5,41.325,99.737875,0,-68,8.375,3,1,1.375,267.125,377.375
5,18.75,0,13.675,0.17375,-1.3452,-39,-5,-58.5,46,99.9,0,-96.625,2.375,0,0,0,265.125,363.125
5,19.25,0.00825,12.2375,0.16375,-1.566475,-44.05,-4,-71,50.65,99.775,0,-97.625,0,0,0,0,263.75,354.375
5,19.75,0.01425,10.975,0.12125,-1.5816,-38,-6.2,-78.25,55.9875,99.775,0,-94,0,0,0,0,263,349.75
5,20.25,0,10.15,0.09125,-5.11645,-33.625,-11.3,-81.875,58.7375,99.838125,0,-94.5,0,0,0,0,262.375,348
5,20.75,0.01275,9.4125,0.09,-4.66665,-38.925,-7.6,-82.875,61.1125,99.9,0,-92,0,0,0,0,262,346.375
5,21.25,0.012,9.05,0.03125,-1.4813,-41.9,-13,-84.25,64.9125,99.838125,0,-91.25,0,0,0,0,264.125,345
5,21.75,0,8.6125,0.03375,-3.45355,-37,-7.15,-84.625,64.025375,99.9,0,-89,0,0,0,0,262.5,343
5,22.25,0,8.1,0.0375,-2.7945,-36,-14.525,-85,66.413125,99.9,0,-88.625,0,0,0,0,264.75,340.375
5,22.75,0.00875,7.375,0.04375,-3.46185,-45,-12.9,-85,70.3125,99.838125,0,-85.625,0,0,0,0,268.25,339.375
5,23.25,0.015,6.7375,0.0275,-3.36725,-49.8,-7.3,-85,69.95,99.838125,0,-85.625,0,0,0,0,269.5,337.125
5,23.75,0.0135,6.705,0.024,-2.764,-54.925,-14,-85,68.7,99.83565,0,-84.65,0,0,0,0,275.75,337
6,0.25,0,15,0.021,-4.618525,-28.8,-14.2,-49.9,79.37,99.9201,0,-70.3,0,0,0,0.0999999999999996,326.2,378
6,0.75,0.00375,14.43,0.022,-7.1164,-25.4,-23.125,-51.9,79.99,99.91,0,-75.3,0,0,0,1,315.2,377.1
6,1.25,0.01,14.32,0.03,-5.49075,-30.5,-9.275,-54,83.05,99.8209,0,-72.5,0,0,0,0,316.2,376.2
6,1.75,0,14.12,0.01,-8.109575,-27.6,-22.2,-53.9,83.94,99.8209,0,-69.4,0,0,0,1,315.9,375.1
6,2.25,0.0191,14.01,0.000999999999999997,-4.17855,-28.1,-7.325,-52,83.67,99.8209,0,-71.2,0,0,0,0,323.9,373.1
6,2.75,0.01,13.92,0,-5.093375,-22.4,-16.85,-52,81.31,99.8209,0,-70.5,0,0,0,0,321.9,373.2
6,3.25,0.012875,13.81,0.011,-3.717225,-22.15,-11.3,-51.9,81.74,99.8209,0,-72.7,0,0,0,0,321.6,373.2
6,3.75,0,13.6,0.000999999999999997,-3.34705,-22.1,-10.5,-51.8,81.16,99.8209,0,-71.6,0,0,0,0,320,372
6,4.25,0,13.22,0,-3.318425,-21.2,-16.1,-52.7,83.69,99.91,0,-67.8,0,0,0,0.0999999999999996,319,372
6,4.75,0.00525,13.31,0,-6.795,-27.25,-40.125,-51.8,84.7,99.91,0,-60.9,1.1,0.0750000000000002,0,1,320.2,371
6,5.25,0.0035,13.3,0,-4.999375,-20.5,-15,-47.9,82.72,99.91,0,-49,13.1,6.1,1,2,317.5,374
6,5.75,0,14.61,0,-1.3611,-19,-10.75,-38.7,81.42,100,0,-19.9,29.1,15,2.1,4,315.4,386
6,6.25,0.0274,16.64,0.07,-5.71445,-10,-18.575,-26.9,81.36,100,0,13.2,56.6,29.3,4,6.1,310,397.2
6,6.75,0.0382,18.32,0.181,-8.249125,-4.35,8.125,-15,77.17,99.91,0,33.1,92.2,48.4,6.2,10,303.8,406
6,7.25,0.057025,19.4,0.381,-11.4917,3,19.675,-9,72.04,99.9201,0.035,32,113.5,64.2,9.1,13,308.4,412.1
6,7.75,0.06525,19.91,0.637,-16.415,7.4,15.675,-6.8,65.42,100.0101,0.083,70.2,207.3,106.3,16.2,21,314,415.4
6,8.25,0.083,20.21,0.652,-18.4325,8,23,-2.8,61.5,100.0101,0.0469999999999999,73,247,121.6,20,22.1,318.2,417.1
6,8.75,0.0875,20.43,0.721,-21.70165,7.9,20.5,3,56.62,100.0101,0.366,68.4,222.5,126,16.9,25.1,321.3,419.2
6,9.25,0.0676,20.59,0.817,-23.1925,15.2,3.725,4.1,52.1,100.0101,0.502,95.5,260.5,131.6,22.7,26.5,325.3,424.1
6,9.75,0.0581,20.46,1.001,-23.2086,27.125,18.35,4,48.37,100.0101,0.428,114.7,314.6,165,23.3,33.2,329.1,425.1
6,10.25,0.0856,20.43,0.986,-25.0165,34,23.55,9.2,46.55,100.0101,1.121,181.1,495.3,255.3,41.6,50,331.3,429.7
6,10.75,0.06775,21.26,0.936,-23.9004,31.125,36,13.7,45.25,100.0101,2.088,151.5,437.4,226.4,35.4,40.9,333.2,434.5
6,11.25,0.0657,21.22,1.03,-24.5965,32.3,21.5,20.2,43.09,100.0101,2.788,163.8,455.1,235.9,37.2,46.9,335.3,432
6,11.75,0.079725,21.7,1.191,-25.89855,44.875,23,18.5,42.21,100.101,3.129,189.9,555.1,260,42,50.7,338.2,432.4
6,12.25,0.0515,22.21,1.151,-26.5766,38.7,21.9,25.1,41.8,100.101,3.844,177.5,502.4,257.6,43.2,49.3,339.2,442.1
6,12.75,0.0556,22.62,1.015,-23.5576,28.175,16.55,20,40.14,100.0101,3.317,195.7,617.2,297.4,46,54.3,340.2,440.6
6,13.25,0.110875,22.8,1.121,-23.94155,9.8,16.75,23.1,40.53,100.0101,3.732,153.5,407.6,215.4,29.7,36.9,342.2,433.1
6,13.75,0.08775,22.17,1.105,-24.0715,6.475,26.9,10.3,39.77,100.0101,2.335,103.5,290.1,152.1,20.2,32.3,340.5,432.5
6,14.25,0.07225,22.9,0.892,-21.17875,6.25,15,-0.700000000000001,40.05,100,1.865,31.8,101.9,51.3,11.1,10.5,335.4,428.2
6,14.75,0.0714,22.82,0.817,-18.45485,5.4,13,-10.3,39.32,100,0.554,39.8,126.8,68.7,10.1,11.5,335.1,429.1
6,15.25,0.0719,22.215,0.9375,-18.258,9.65,12.2,-33.575,39.5225,100,0.00900000000000002,32.575,136.5,66.45,16.075,11,334.15,425.075
6,15.75,0.098125,21.6,0.752,-16.800875,-1.8,11.575,-19.55,39.8,100,0,9.19999999999999,101.7,48.1,8.2,7.2,336,426
6,16.25,0.0732,21.6075,0.57075,-13.02015,-6.1,10,-19.55,39.745,100,0,2.35,59.3,31.075,4.075,6,333.075,425.075
6,16.75,0.03875,21.7075,0.4145,-8.7373,-11,6.375,-13.85,40.615,100,0,1.45,35,15.075,3.075,3.075,330,425.15
6,17.25,0.06375,21.445,0.39075,-8.196475,-8.2,3.675,-21.55,40.775,100,0,4.075,34.9,17.45,4,4,328,426.075
6,17.75,0.032,21.345,0.26075,-2.82205,-14,5.25,-23.85,43.915,100.007575,0,-12.85,37.075,19.075,3.15,4,325.15,420.15
6,18.25,0.01665,21.1075,0.18,-0.28465,-25.225,-0.35,-28.925,49.775,100,0,-35.925,23.225,12,2.075,2,322,415.225
6,18.75,0.015,20.4075,0.06375,-1.41455,-23,-10.825,-35.925,56.975,100,0,-69.85,8.075,2.075,1,0,320,408.15
6,19.25,0,19.6075,0.09375,-2.37565,-28.225,-9.35,-42,71.63,100.007575,0,-84.925,1,0,0,0,316,395
6,19.75,0.00525,18.3,0.11,-4.6359,-29,-9.65,-50.85,73.02,100.007575,0,-85,0,0,0,0,312.225,388
6,20.25,0,17.5,0.07,-2.8485,-21.1,-4.65,-51.925,76.92,100.0101,0,-82,0,0,0,0,311.4,385
6,20.75,0,16.71,0.061,-3.50205,-23.375,-5.275,-52.775,77.21,100.0101,0,-79.9,0,0,0,0,320.2,383
6,21.25,0,16.32,0.031,-2.522,-26,-5,-53.775,78.47,100.101,0,-80.8,0,0,0,0,319,382
6,21.75,0.004,16.2,0.052,-2.26165,-24.375,-5.55,-53.775,79.32,100.101,0,-80.7,0,0,0,0,320.1,381.1
6,22.25,0.01,15.63,0.06,-6.013875,-25,-13.125,-53,80.32,100.101,0,-76.9,0,0,0,0,319.3,380.2
6,22.75,0.01,15.61,0.00399999999999999,-3.261,-26.5,-6.325,-51.925,82.31,100.101,0,-67.6,0,0,0,0,321.5,380.1
6,23.25,0.00325,15.6,0.01,-6.011,-25,-7.825,-52.85,83.61,100.2,0,-71.5,0,0,0,0,320.6,380
6,23.75,0.00275,15.31,0.01,-5.019775,-20,-8.325,-53,83.405,100.103475,0,-68.875,0,0,0,0,321.025,379.05
7,0.25,0.00725,17.75,0.031,-3.43045,-26.9,-18.4,-40.3,80.02,100.2,0,-65.3,0,0,0,0,336.1,387.7
7,0.75,0,17.28,0.01,-4.999,-23,-10.875,-41.6,82.14,100.2,0,-63.3,0,0,0,0,338.5,385.7
7,1.25,0,17.02,0,-2.723575,-26.45,-9,-40.9,84.18,100.2,0,-61.3,0,0,0,0,342,384.7
7,1.75,0.0095,16.79,0.014,-6.8665,-31.5,-8,-40.9,84.11,100.1703,0,-64,0,0,0,0,343.7,385.4
7,2.25,0.01985,16.67,0.03,-2.8106,-29.425,-9.875,-40.6,82.02,100.1703,0,-61,0,0,0,0,348.7,384.4
7,2.75,0.018875,16.36,0.04,-9.9481,-24.45,-10.75,-40.9,81.13,100.1703,0,-58.3,0,0,0,0,352.7,383
7,3.25,0,16.15,0.037,-3.63825,-21.2,-7.875,-39.2,83.41,100.2,0,-58.9,0,0,0,0,354.7,382.7
7,3.75,0,15.9507,0,-3.34,-23.35,-9.9,-38.9,85.62,100.2,0,-58.6,0,0,0,0,355.7,382
7,4.25,0,15.87,0,-7.6881,-21,-13.7,-38,87.71,100.2,0,-60,0,0,0,0,355.7,382
7,4.75,0,15.48,0.04,-8.284475,-21.35,-10,-38,86.41,100.2,0,-57.9,0,0,0,0,355.8,381
7,5.25,0.015,15.41,0,-4.40435,-20.475,-11.7,-35,87.95,100.301,0,-49,3,1,0,1,356.4,381.1
7,5.75,0.01,16.32,0,-3.72135,-16.55,-5.95,-33.3,86.2,100.301,0,-28.6,18,8.7,1,2,359.8,388.7
7,6.25,0.015,17.67,0.047,-1.863,-9.55,1.05,-24.3,83.77,100.301,0,4.5,47.5,23.8,3.7,4.7,362.4,399
7,6.75,0.025,19.11,0.198,-6.01095,-4.525,13.225,-17.3,81.59,100.3703,0,24.7,79,36.4,4.7,7,351.1,408.4
7,7.25,0.050125,20.67,0.414,-9.70435,0.899999999999999,30,-13.3,75.33,100.4,0,38.4,129.1,64.2,8,10.7,340.3,417
7,7.75,0.06595,21.4375,0.63,-11.82865,4.575,28.15,-9.3,70.41,100.4,0.03675,47.8,146.2,78.2,10.7,13.1,331.5,421.4
7,8.25,0.055925,21.74,0.657,-20.30925,7,18.2,-8.3,64.51,100.4,0.148,62.8,177.2,88.7,13.7,15.7,331.5,424.8
7,8.75,0.098125,22.11,0.647,-21.808475,5.15000000000001,44.9,-4.3,61.03,100.4,1.117,93,238.1,127,17.7,24.7,335.2,427.8
7,9.25,0.0684,22.34,0.81,-21.63385,18.5,53.025,-1.6,58.38,100.4,1.628,106.9,273,150.1,21.1,29.4,343.4,425.7
7,9.75,0.065275,22.38,0.904,-22.0359,27.1,64.125,3.7,53.97,100.3703,0.365,119.7,338.4,166.1,22.1,31.4,343.5,430.7
7,10.25,0.091,22.47,0.941,-23.1574,34.3,68.1,3,49.92,100.3703,0.828,163.3,393.7,212.5,33.2,41.9,347.4,431.4
7,10.75,0.080675,23.33,0.936,-22.916375,25.5,74,1.8,47.02,100.301,1.12,146.6,417.7,203,31.6,36.4,353.1,437.7
7,11.25,0.0766,23.04,1.007,-23.34,20.575,65.775,3.7,43.61,100.301,0.667,124.3,340.9,175.7,27.7,31.7,361.4,431.4
7,11.75,0.10025,23.24,1.078,-23.727,25.55,67.05,-1.3,43.62,100.301,0.586,78.8,282.7,140.2,21.1,22.4,362.4,432.5
7,12.25,0.085,22.98,1.029,-24.295,14,58,-0.799999999999999,40.68,100.301,1.059,103.5,253.9,141,20,25.1,361.9,428
7,12.75,0.088,23.07,0.914,-24.12945,20.75,66.15,-2,37.76,100.2707,0.311,113.9,290.7,162.3,22.4,28.6,361,434.1
7,13.25,0.1014,22.9,0.94,-21.658175,11,69.45,-3.59999999999999,37.8375,100.2,0.0907500000000001,56,163.275,77.85,14.075,13.4,360.375,430.35
7,13.75,0.08575,22.575,1.10725,-21.809,1.675,44.8,-7.24999999999999,36.6425,100.2,0,55.5,155.45,76.975,13.025,13.05,361.675,425
7,14.25,0.0886,22.8025,1.074,-20.28055,2.9,11.95,-12.625,35.67,100.2,0,48.125,137.975,70.125,10,12.35,361.35,430.675
7,14.75,0.0731,22.9025,0.97025,-18.155325,0,19,-8.65,35.435,100.167825,0.0607500000000001,30.375,107.15,54.1,12.375,9.675,357.7,430.35
7,15.25,0.07015,22.6025,0.85,-16.34,-8.5,35.5,-14.975,36.675,100.101,0.10125,44.4,161.4,83.05,13,15.025,358.725,431.675
7,15.75,0.0813,22.935,0.6235,-15.62235,3,11.1,-13.325,37.9725,100.101,0.46825,39.75,136.7,70.7,12,12.35,354.7,437.675
7,16.25,0.07105,23.4025,0.67025,-13.431,0.425000000000001,39.75,-16.3,39.0025,100.101,0.34,21.4,132.125,65.4,9.675,11.675,352.35,433.7
7,16.75,0.0622,22.9,0.51725,-9.659,-3.575,10.7,-26.95,39.815,100.101,0.54375,7.40000000000001,39.375,19.725,3.675,3,348.025,427.725
7,17.25,0.035,22.9,0.36675,-7.900775,-6.6,18.475,-28.325,41.91,100.101,0.41425,1.7,37.35,17.35,3,3.675,344.675,422.35
7,17.75,0.0293,22.6025,0.197,-4.1651,-11,-0.925,-29.325,44.915,100.167825,0.318,-13,36.675,19.375,4,4,344.35,421.675
7,18.25,0.027,22.6075,0.09675,-0.977,-18.8,-1.875,-30.325,51.7375,100.2,0.20725,-36.325,27.7,13.675,2,2.65,341.025,422.35
7,18.75,0.01,21.8,0.09025,-3.96745,-20.1,-24.675,-31.65,57.805,100.2,0.0742500000000001,-64.975,10.675,4,1,1,337.375,415.675
7,19.25,0.002,21.5675,0.087,-4.9588,-26,-7,-34.65,64.270675,100.2,0,-75.325,1,0,0,0,334.05,410.675
7,19.75,0.0095,21.135,0.07,-4.02705,-28,-12,-38.325,69.4,100.2,0,-75.65,0,0,0,0,332.725,404.675
7,20.25,0,20.635,0.0635,-5.7723,-22.45,-6.975,-40.325,72.235,100.2,0,-76.325,0,0,0,0,335.725,401.025
7,20.75,0.02415,19.9,0.04,-6.481075,-26.9,-6.925,-42.325,73.81,100.2,0,-73.3,0,0,0,0,338.375,398.375
7,21.25,0.01,19.3025,0.0535,-5.83205,-28.95,-7.975,-40.975,75.9725,100.2,0,-65.275,0,0,0,0,340.35,396.7
7,21.75,0.01,19.27,0.03675,-8.159,-23,-5.95,-42.65,76.5675,100.2,0,-65.325,0,0,0,0,338.35,396
7,22.25,0,19.035,0.06,-6.24675,-23.575,-8.15,-43.325,76.8,100.2,0,-63.65,0,0,0,0,336.675,394.35
7,22.75,0.015,18.6675,0.02675,-2.655,-30.5,-8,-41.65,77.75,100.301,0,-65.625,0,0,0,0,334,393.35
7,23.25,0.008,18.1675,0.05025,-4.94105,-30,-14.9,-42.325,76.7025,100.2,0,-68,0,0,0,0,332,391
7,23.75,0.01275,17.71,0.02,-3.986,-28.85,-7.95,-41.9,78.22,100.2,0,-66.45,0,0,0,0.550000000000001,333.55,389.55
8,0.25,0,13.37,0,-2.461475,-22.675,-11.375,-47.1,73.645,100.24545,0,-61,0,0,0,1,338.6,367.9
8,0.75,0.007,13.125,0.0145,-4.1282,-20.4,-9.35,-49.55,76.075,100.2,0,-59.55,0,0,0,1,338.05,366.9
8,1.25,0.01665,12.925,0.04,-2.9266,-20.7,-11.7,-49.55,78.59,100.2,0,-59.55,0,0,0,0,338.05,365.9
8,1.75,0.015,12.68,0.0345,-3.272,-20.7,-7.65,-50,80.045,100.2,0,-60.55,0,0,0,0,337.5,364.35
8,2.25,0.0125,12.325,0.01,-2.468825,-20.725,-8,-50,81.575,100.2,0,-60.2,0,0,0,1,338.5,362.9
8,2.75,0,11.99,0.01,-1.3176,-20.7,-7,-50.1,83.48,100.24545,0,-60.55,0,0,0,1,334.45,361.9
8,3.25,0.01,11.79,0.0145,-3.91165,-17,-7.275,-51,84.75,100.24545,0,-61.55,0,0,0,1,336.35,360.45
8,3.75,0,11.69,0.03,-6.2853,-16,-8,-51,85.205,100.24545,0,-60.55,0,0,0,1,336.35,360
8,4.25,0.018,11.49,0,-3.033375,-17.6,-8,-50,85.79,100.301,0,-60.55,0,0,0,0,336.35,360.35
8,4.75,0.0152,11.29,0,-2.724,-15.775,-6.325,-49,84.785,100.301,0,-58.1,0,0,0,0,341.9,359
8,5.25,0.00525,11.18,0.009,-6.33455,-17,-7.35,-50,85.55,100.301,0,-50.65,0,0,0,1,342,358.35
8,5.75,0,11.795,0.0045,-3.0473,-15.925,-4,-47.65,85.71,100.4,0,-40.1,3.9,1.425,0,1,341.05,362.8
8,6.25,0.01,12.705,0.01,-1.147,-11,-2.375,-38.55,84.925,100.4,0,-14.55,18.7,9.25,1,2.45,345.05,373.35
8,6.75,0.0338,14.645,0.0545,-5.06195,-6,3,-28.75,80.19,100.4,0,19.8,62.25,34.45,5,7.45,344.5,386.35
8,7.25,0.0457,17.105,0.208,-10.4174,-4,23.675,-18,73.515,100.4,0,38.9,100.25,58.45,7.9,12,320.25,398.7
8,7.75,0.05015,18.845,0.44,-14.2418,1,25.15,-15.1,68.325,100.4,0,66.6,162.7,88.45,10.8,16,305.25,409.45
8,8.25,0.07345,20.5,0.518,-20.77475,4.35,28.65,-10.55,64.395,100.4,0.4755,103.65,273.5,143.6,19.45,26.8,309.45,421.35
8,8.75,0.051225,21.87,0.765,-18.995,14.7,53,-5.1,57.78,100.4,0.899,128.25,363,203.35,25.8,37.35,311.35,431.8
8,9.25,0.0628,22.835,0.779,-22.49345,22.75,43.75,0.350000000000001,51.36,100.4,1.826,148.15,392,214.5,28.9,39.7,314.8,436.45
8,9.75,0.065,23.095,0.788,-23.1492,22.35,77.2,6.45,45.69,100.445,2.5035,169.6,472.6,252.6,33.45,46.45,320.9,443.9
8,10.25,0.0872,23.365,0.81,-23.4658,17.55,64.9,9,43.805,100.445,3.249,162.45,446.5,267.25,33.25,46,329.7,445.25
8,10.75,0.082625,22.98,0.8825,-26.3764,25.8,73,8.45,42.195,100.4,2.3585,178.4,458.85,265.4,34.35,45.8,333,434.45
8,11.25,0.0508,23.545,0.948,-25.30945,27.375,73.9,9.45,41.225,100.4,3.9755,193.5,498.8,280.45,35.45,48.7,334.7,444.45
8,11.75,0.0966,24.1,1.016,-26.2095,22.8,53.5,11.9,40.68,100.4,5.06,184.95,443.2,246.05,33.35,41.85,339.8,447.3
8,12.25,0.099,25.09,1.1745,-25.727,21.125,19.6,14.45,38.445,100.34555,3.757,129.1,339.5,174.6,27.9,32.5,346.25,450.45
8,12.75,0.076,24.225,0.928,-24.349675,30.5,78.625,8.9,37.74,100.4,4.112,120.65,360.1,179.65,31,32.6,344,447.6
8,13.25,0.09055,23.69,1.06,-21.5637,21,44.35,-0.849999999999999,37.69,100.301,5.063,89.3,285.6,149.25,26.45,24.6,341.35,442.25
8,13.75,0.08415,23.07,1.058,-22.73055,3.10000000000001,11.25,-5.65,35.24,100.301,3.2375,104.2,306.6,167.65,21.8,28.45,342.8,441
8,14.25,0.0936,23.5,1.1525,-21.4426,3.4,68.1,-6.05,34.78,100.2,2.493,76,263.4,138.8,25.05,20.7,344.15,440.45
8,14.75,0.067,23.69,0.895,-21.3515,1.45,32.5,-8.6,34.99,100.2,2.167,48.25,195.8,99.6,18.9,18,341.45,438.45
8,15.25,0.06965,23.69,0.928,-15.5185,-7.4,14.8,-6.2,33.855,100.2,1.2195,26.55,115.2,53.5,11.7,9.35,338.45,438.35
8,15.75,0.0902,23.8,0.807,-14.6585,-4,6.4,-12.65,35.815,100.2,1.389,27,123.15,60.2,12.35,10.45,331.95,434.9
8,16.25,0.058425,23.845,0.7325,-11.21225,-4.325,23.05,-17.1,35.965,100.14555,0.86,27.9,119.7,59.6,11.9,8.45,331.7,434
8,16.75,0.068,23.47,0.6245,-9.295125,-9.5,6.75,-22.1,36.68,100.101,0.9065,18.35,110.05,53.95,8.45,10,328.95,424.35
8,17.25,0.04575,22.735,0.444,-4.44275,-16.35,10.1,-32.1,36.86,100.14555,0.8705,-1.2,67.35,37.8,5.45,6.45,326.35,424.45
8,17.75,0.0233,22.645,0.3015,-3.2584,-19,-3.375,-36.55,37.945,100.2,0.811,-25.1,31.8,14.9,3,3.425,322.9,421.8
8,18.25,0.0155,22.08,0.269,-2.93965,-21.725,-12.35,-44.1,42.825,100.2,0.202,-59,8.45,2.9,1,1,319.35,409.25
8,18.75,0.016625,20.345,0.1045,-1.84275,-26.1,-10.5,-49.55,48.02,100.2,0.018,-80,1,0,0,0,314.45,394
8,19.25,0.00675,18.735,0.058,-5.86375,-25,-14.425,-50,54.99,100.2,0,-82.1,0,0,0,0,309.9,385.45
8,19.75,0.00625,17.47,0.049,-3.8582,-22.675,-5.8,-53.1,62.055,100.2,0,-79.55,0,0,0,0,307.9,380.9
8,20.25,0.01,16.525,0.0645,-5.0965,-22.625,-9,-52.55,64.19045,100.2,0,-75.2,0,0,0,0,313.35,378.45
8,20.75,0.00725,15.835,0.0545,-2.897,-23.175,-7.8,-55.55,71.78,100.301,0,-68.75,0,0,0,0,318.3,377.35
8,21.25,0,15.4,0.029,-4.53055,-21.675,-7.8,-52.55,73.66,100.301,0,-66.85,0,0,0,0,325.85,375.9
