DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,NEE
1,5.25,1.5375,8.552,-4.02,-1.24225,-0.747,-1.64925,-2.02575,-1.45975,-1.5674,-1.5979,-2.0775,401.1175,6.7661,87.4675,4.04445,0.35007,3.679975,2.671,2.8515,92.43333,0,0,0,0,299.6275,319.155,-6.065,0.61025,0.86025,1.19625,1.64,2.3645,3.641,0.7021825,1.52,1.330525,0.8575,4.4175,1.6065
1,5.75,1.29,7.907625,-2.49,-1.247,-0.737,-1.65625,-2.054,-1.451,-1.5674,-1.598025,-2.07749,401.2625,6.7351,87.4295,4.140945,0.381745,3.58,2.679675,2.8423,92.61425,0,0,0,0,298.32,318.61,-6.307,0.60775,0.86525,1.18925,1.62025,2.35325,3.633,0.67501,1.5226,1.2977,0.85113,4.270875,1.60075
1,6.25,1.2735,9.8136025,-4.468075,-1.253,-0.7475,-1.6705,-2.06475,-1.488,-1.5674,-1.5981,-2.07757,401.05,6.737375,87.4505,4.1013,0.3885,3.64014,2.599975,2.836,92.36475,0,0,0,0,296.8,319.2025,-6.674,0.599,0.8775,1.189,1.6295,2.35525,3.632,0.72,1.5662,1.3696,0.89032,4.468,1.603
1,6.75,1.4109275,7.22,-3.87804,-1.25625,-0.7845,-1.674,-2.1085,-1.4725,-1.5674,-1.598325,-2.077445,400.41484,6.7013,87.4795,3.7694,0.3714925,3.54,2.545225,2.8037,92.6705,0,0,0,0,298.0699975,318.7225,-6.45133,0.6045,0.879,1.2025,1.6195,2.3615,3.62775,0.692595,1.625075,1.3622,0.86025,4.337575,1.60325
1,7.25,1.36694,8.63956,-4.92,-1.26225,-0.7995,-1.686,-2.1245,-1.3895,-1.567405,-1.60265,-2.0775925,400.88,6.7406,87.489,3.81465,0.392,3.4775,2.463825,2.6735,92.6335,0,2.587825,0,0,298.5725,319.17,-6.392675,0.612,0.9225,1.2115,1.6465,2.3605,3.64,0.7115,1.56235,1.37365,0.8587375,4.2585,1.58825
1,7.75,1.082,9.46715,-2.8853,-1.261,-0.8115,-1.701,-2.1295,-1.346,-1.5674075,-1.6027,-2.077675,401.04,6.7073,87.497,3.76634,0.356215,3.4225,2.33825,2.579775,92.533165,21.3,17.3405,5.804825,1.578175,299.6,318.6,-4.4365,0.6235,0.8595,1.19,1.638,2.363,3.64025,0.68646,1.544575,1.379875,0.847575,4.20405,1.57325
1,8.25,0.95692,10.185,-2.64725,-1.26425,-0.8215,-1.715,-2.1015,-1.3945,-1.5674075,-1.5982,-2.0777075,401.105,6.7708,87.5055,3.817075,0.362925,3.395835,2.4280825,2.7474275,92.593,95.35,72.9945,56.05575,15.67,299.78,319.26667,6.52475,0.618,0.8625,1.179,1.6115,2.355,3.63825,0.7018825,1.4924,1.37164,0.8424,4.0975,0.59875
1,8.75,0.73525,15.19143,2.48664,-1.26025,-0.752,-1.717,-2.077,-1.434,-1.5674,-1.598125,-2.0777525,400.9475,6.85158,87.50475,3.7873,0.33963,3.7047,2.56905,3.03325,92.0485,226.0175,131.3175025,128.9825025,28.4,299.3,321.43,37.1545,0.595,0.847,1.119,1.59,2.332,3.61975,0.708,1.527865,1.374175,0.850775,3.9847,0.04475
1,9.25,0.809,24.453,14.88875,-1.25825,-0.659,-1.72525,-2.06625,-1.339,-1.5672525,-1.598,-2.077425,400.45,6.90673,87.505,4.232315,0.3341825,4.25,2.8485,3.3826,91.5,360.125,190.0391675,198.785,35.90525,299.57,323.83,82.81925,0.59275,0.91725,1.11575,1.56575,2.309,3.6165,0.7422975,1.65435,1.38695,0.9242,4.2445,-0.16875
1,9.75,0.55922,33.23275,35.625385,-1.2395,-0.568,-1.70675,-1.994,-1.3,-1.5672,-1.5976925,-2.0774,399.77,6.94036,87.51275,4.5242,0.33012,4.5263,3.300675,3.73385,91.50825,491,239.475,261.1675,41.27667,299.62,325.17,135.4775,0.59625,0.85525,1.1255,1.54525,2.283,3.597,0.7838875,1.690575,1.4810375,0.976555,4.390825,-0.59825
1,10.25,0.55,47.85925,59.7716625,-1.237,-0.435,-1.686,-1.952,-1.146,-1.5672,-1.5976025,-2.0773925,399.84305,7,87.52025,4.865325,0.34495,4.9575,3.745325,4.128275,91.1135,591.225,272.885,317.02,46.753,301.38,327.4,180.6525,0.602,0.838,1.119,1.52,2.261,3.58525,0.8307,1.779005,1.5581,1.03926,4.5943,-0.69
1,10.75,0.344,54.458015,88.48589,-1.22825,-0.327,-1.684,-1.938,-1.089,-1.5671825,-1.5976,-2.077325,399.3475,7.02875,87.512,5.11115,0.3721,5.127715,4.04525,4.461425,90.35,690.65,315.466665,361.42,52.263,302.9050025,330.53,222.5333325,0.667,0.817,1.0985,1.5255,2.2365,3.578,0.8315,1.8658,1.54527,1.01416,4.7025,-1.009375
1,11.25,0.11,57.78,102.3675,-1.21725,-0.17425,-1.675,-1.912,-1.001,-1.56718,-1.5976,-2.076925,399.115,7.00675,87.4845,5.434525,0.3794525,5.639745,4.401,4.7265,89.7015,754.2,358.63,394.115,55.5607475,302.49,332.21,250.5,0.6405,0.8365,1.09,1.55075,2.234,3.5615,0.87525,1.8678,1.565,1.0915,4.825,-1.11775
1,11.75,0.23075,62.9875,124.845,-1.191,-0.0145,-1.669,-1.8865,-0.955,-1.5671,-1.5976,-2.076805,399,7.0236775,87.443,5.92793,0.41042,6.14,4.661,5.11825,88.6665,804.2,375.22,417.885,55.9392525,303.4,333.875,270.15,0.6645,0.856,1.061,1.5455,2.1845,3.55625,0.885225,1.8495,1.6241,1.067825,4.644325,-1.13275
1,12.25,0.047,57.888,131.26,-1.18,0.0755,-1.6025,-1.889,-0.628,-1.5669375,-1.5974,-2.0767125,399.4,7.00765,87.434,6.277,0.40147,6.415,4.9853,5.28725,88.3,824.625,386.635,420.67,56.207,301.4075,335.33,275.2,0.6385,0.825,1.0565,1.497,2.1555,3.5395,0.878185,1.9063,1.6471,1.10295,5.089,-1.1125
1,12.75,0.0745,60.91275,127.38,-1.17425,0.215,-1.598,-1.9025,-0.562,-1.5669,-1.5973,-2.0767,399.7,7.0235,87.4,6.377,0.39315,6.48207,5.08725,5.5557,88.111,801.2,370.9275,408.4975,54.007,302.68,335.39,263.43,0.70075,0.85375,1.0475,1.508,2.19075,3.553,0.905695,1.8765,1.6274,1.083705,4.96,-1.097
1,13.25,-0.10225,56.25,118.5898,-1.1775,0.145,-1.56875,-1.8775,-0.5115,-1.5669,-1.5973,-2.0766,400.085,7.0489,87.41975,6.39385,0.3683975,6.6982375,5.3111425,5.68067,87.9085,748.2,361.43,376.9575,51.169,302.24,336.135,240.3,0.7205,0.8975,1.075,1.504,2.218,3.57025,0.91437,1.889925,1.628275,1.1228,4.86,-1.0495
1,13.75,0.1213875,49.72575,112.73,-1.0885,0.12425,-1.56325,-1.843,-0.475,-1.5669,-1.5972,-2.0767,399.96,7.1587,87.41,6.516845,0.3572675,6.79415,5.5496775,5.913,88.81675,690.3,328.37,347.8675,47.6335,303.4025,336.235,216.6,0.7135,0.896,1.092,1.5165,2.216,3.59825,0.9021825,1.9215625,1.74791,1.1049,5.051,-0.89625
1,14.25,0.1076275,47.78025,96.0075,-1.0685,0.118,-1.565,-1.84825,-0.47425,-1.5669,-1.59685,-2.07655,399.95,7.1925,87.40475,6.720465,0.32585,7.09,5.8307475,6.027925,88.433335,596.3,286.66,300.965,44.85,301.3441675,336.315,171.37,0.73375,0.9365,1.1405,1.54125,2.2425,3.611,0.9280475,1.97,1.7041,1.1406,5.17575,-0.6835
1,14.75,0.377,39.05975,73.2415,-0.913,0.07875,-1.567,-1.8275,-0.4515,-1.5669,-1.597,-2.0766,399.9625,7.1303,87.44375,6.4863225,0.27787,6.636185,5.694,5.880325,88.5835,492.1,240.03,242.53,39.163,300.35,335.635,120.7175,0.757,0.928,1.161,1.5295,2.248,3.6085,0.91488,1.97362,1.6969,1.1404,5.168,-0.30725
1,15.25,0.2925,30.27591,44.907,-0.8215,0.063,-1.569,-1.8255,-0.43725,-1.566905,-1.5971,-2.0767,400.5225,7.1525,87.45025,6.24235,0.257475,6.49,5.4248,5.65985,88.2,344.55,186.6425,168.93,32.898,298.4125,334.39,65.183,0.7775,0.951,1.17875,1.5595,2.29625,3.6215,0.88793,1.85655,1.5813,1.072745,5.11,-0.209
1,15.75,0.4145,24.6965,19.57424,-0.84475,-0.027,-1.542,-1.8085,-0.4455,-1.56692,-1.5971,-2.0767,400.0925,7.098175,87.45375,6.222775,0.2335825,6.35,5.2594175,5.396925,89.05,216.8,132.07,105.5333325,23.6185,298.22,333.268335,28.2805,0.782,0.985,1.215,1.601,2.332,3.631,0.855945,1.76924,1.50019,1.038495,4.954175,0.185
1,16.25,0.62441,16.32976,3.36895,-0.94475,-0.109,-1.5485,-1.82375,-0.447,-1.5669325,-1.5971,-2.076725,399.6,7.0513725,87.468,6.0104,0.238,5.785295,5.024675,5.252225,90.272,101.9,80.4885,49.14825,12.971665,299.7875,330.9525,4.4755,0.81,1.01075,1.24275,1.64375,2.35875,3.6575,0.82073,1.73951,1.49299,0.98613,4.7873,0.62625
1,16.75,0.80994,15.1004,-2.48,-0.92275,-0.211,-1.5385,-1.838,-0.444,-1.5671225,-1.5973,-2.077005,399.7,7.029875,87.469,5.627025,0.2763175,5.41555,4.597,4.867,90.89175,33.65,30.35825,10.7327525,2.859175,300.47,328.3249975,-6.46015,0.823,1.031,1.269,1.658,2.403,3.6775,0.77245,1.66935,1.4291,0.95244,4.6881,1.652
1,17.25,1.2475,9.56,-3.148,-0.91875,-0.293,-1.541,-1.8525,-0.502,-1.567185,-1.5976,-2.077185,399.895,7.022725,87.47575,5.4716,0.2737125,5.17855,4.4922475,4.5785,91.575,2.285,3.0525025,0,0,300.3,326.2774975,-9.15,0.8375,1.0255,1.2725,1.6885,2.4285,3.698,0.7675,1.674575,1.440375,0.94174,4.63427,1.70325
1,17.75,1.36706,8.0339,-2.806,-1.0905,-0.4015,-1.593,-1.8805,-0.529,-1.5672,-1.5976,-2.0774,400.05,6.89885,87.474,5.457225,0.28967,5.195,4.4528,4.52735,90.92475,0,0,0,0,299,325.33,-9.5,0.814,1.0235,1.3055,1.6825,2.4305,3.696,0.755405,1.61345,1.4403,0.935485,4.3903,1.686
1,18.25,1.20925,9.1,-2.83716,-1.16575,-0.5185,-1.6,-1.8865,-0.8135,-1.5672,-1.5976,-2.0774,400.12,6.9589825,87.47075,5.430625,0.2901725,5.18,4.392175,4.498165,91.4,0,0,0,0,300.6,324.06,-9.75,0.7825,1.003,1.2725,1.6555,2.43,3.665,0.72054,1.592925,1.3992625,0.9108475,4.43975,1.67375
1,18.75,1.2,10.278,-3.609,-1.0605,-0.53975,-1.635,-1.87725,-0.8315,-1.5672,-1.597615,-2.0774,400.2375,7.06885,87.476,5.3524,0.29778,4.9271,4.272775,4.4215,91.361,0,0,0,0,299.545,324.1325025,-9.85385,0.75,0.9855,1.24225,1.65075,2.3935,3.652,0.742965,1.6639,1.3953,0.94936,4.645,1.63775
1,19.25,1.16425,9.925215,-4.47445,-1.18375,-0.577,-1.623,-1.889,-0.859,-1.5672125,-1.5977,-2.0774,400.585,7.020325,87.48,5.1765,0.2874,4.56,4.05725,4.18915,91.073,0,0,0,0,297.155,323.7725,-10.53,0.741,0.959,1.242,1.638,2.366,3.6415,0.754525,1.667025,1.436925,0.935345,4.587675,1.6205
1,19.75,1.325315,10.04375,-3.7739,-1.17225,-0.572,-1.6335,-1.911,-0.916,-1.567285,-1.597725,-2.0774,400.28,6.9769,87.483,4.9874,0.3047,4.6779,3.959825,4.072,90.7,0,0,0,0,295.6575,323.4,-10.128,0.717,0.924,1.21,1.619,2.344,3.631,0.756,1.7061225,1.44335,0.9468425,4.5475,1.63225
1,20.25,1.32951,8.7418375,-3.61095,-1.163,-0.596,-1.642,-1.921,-0.987,-1.5672025,-1.5978,-2.0774,400.465,6.947225,87.489,5.026285,0.3005525,4.61,3.80025,4.04085,90.909,0,0,0,0,295.6925,323.4299975,-10.1965,0.689,0.91,1.2,1.604,2.351,3.6265,0.76,1.6353,1.46562,0.95658,4.64,1.634
1,20.75,1.39,9.176,-4.4136,-1.18525,-0.613,-1.652,-1.924,-0.988,-1.5672275,-1.597825,-2.0774,400.53,6.956,87.506,4.9097,0.3073475,4.3582725,3.681525,3.92085,90.6,0,0,0,0,296.3125,322.7125,-10.354,0.687,0.882,1.196,1.588,2.334,3.6225,0.780175,1.68575,1.4653,0.96053,4.6917875,1.63175
1,21.25,1.358,9.027,-3.996,-1.19875,-0.61,-1.667,-1.929,-1.029,-1.5672125,-1.597925,-2.0774,400.515,6.9068,87.50325,4.97305,0.3061,4.4745575,3.870725,3.9887,90.9,0,0,0,0,297.035,322.0425,-9.698,0.645,0.889,1.2,1.577,2.33,3.6305,0.777,1.722425,1.442325,0.946555,4.47,1.6465
1,21.75,1.3714925,9.5236,-3.3135,-1.20425,-0.6165,-1.651,-1.9575,-1.117,-1.567215,-1.597925,-2.07741,401.15,6.8072,87.495,5.09385,0.308675,4.5425,3.86175,3.96635,90.7,0,0,0,0,296.18,323.0975,-9.993335,0.6505,0.909,1.206,1.5905,2.3445,3.618,0.763,1.70775,1.45772,0.972645,4.5025,1.6585
1,22.25,1.5093125,8.636375,-3.68,-1.20025,-0.6575,-1.658,-1.9335,-1.1015,-1.56722,-1.5981,-2.0774,400.7,6.8317125,87.49825,4.9257,0.34481,4.6218,3.76905,3.8745,90.3,0,0,0,0,296.45,322.34,-10.894,0.645,0.93,1.206,1.5945,2.336,3.613,0.78884,1.80178,1.492455,1.0091,4.688125,1.71175
1,22.75,1.618365,8.1115,-2.289475,-1.214,-0.672,-1.636,-1.947,-1.212,-1.56722,-1.5979,-2.07745,401.125,6.82,87.5,4.8852,0.31761,4.515,3.83415,3.9385,91.13,0,0,0,0,298.13,321.8741675,-10.9785,0.642,0.961,1.211,1.595,2.336,3.6265,0.776345,1.6749,1.4581,0.963995,4.652,1.65675
1,23.25,1.5,9.5905,-2.8878,-1.212,-0.669,-1.6495,-1.931,-1.251,-1.5672875,-1.5979,-2.0774325,401.49,6.7826,87.485,4.90965,0.311445,4.54664,3.655925,3.762335,91.1,0,0,0,0,297.9975,321.095,-11.4,0.646,0.918,1.21,1.611,2.337,3.627,0.797825,1.7318,1.51445,1.0087,4.739,1.64325
1,23.75,1.4381,8.78307,-3.5683,-1.21425,-0.686,-1.631,-1.932,-1.265,-1.5672475,-1.5979,-2.0774125,401.501675,6.828,87.475,4.88845,0.330125,4.55,3.661,3.8385,90.6,0,0,0,0,298.215,321.385,-9.3945,0.64,0.92,1.183,1.613,2.341,3.6275,0.826635,1.7522,1.4767,1.0312,4.7461725,1.616
2,0.25,1.60441,7.1748,-2.1025,-0.135,-0.6525,-1.42175,-1.58775,-0.28675,-0.52251,-1.33218,-0.77915,401.6325,6.5804,87.153,3.5943,0.2765,3.27,2.569,2.326,90.284,0,0,0,0,292.3975,318.44,-13.6,0.63825,0.94875,1.21375,1.558,2.1415,3.25675,0.7658675,1.698675,1.4574725,0.95138,4.52634,1.541
2,0.75,1.684,7.21711,-2.16525,-0.1065,-0.666,-1.40125,-1.5915,-0.156,-1.149975,-1.5976,-1.4716725,401.815,6.479,87.153,3.4387,0.276325,3.21,2.55015,2.33165,90.4665,0,0,0,0,291.13,318.245,-13.965,0.61875,0.93475,1.16925,1.541,2.124,3.23075,0.7782,1.7304,1.445,0.96655,4.575,1.53075
2,1.25,1.415,6.63625,-2.456875,-0.15575,-0.667,-1.406,-1.606,-0.177,-1.5673,-1.5985,-1.92152,401.745,6.422925,87.153,3.328525,0.2842,3,2.4615,2.31015,90.1165,0,0,0,0,289.3575,318.835,-14.1,0.591,0.921,1.168,1.533,2.118,3.229,0.73769,1.645,1.41735,0.923065,4.53,1.51425
2,1.75,1.538,7.2629425,-3.7,-0.2215,-0.668,-1.399,-1.605,-0.185,-1.5674,-1.5995,-2.0774,401.96,6.4045,87.163,3.2178,0.284,3.0255,2.40235,2.1922,90.667,0,0,0,0,291.21,318.32,-14.4,0.593,0.901,1.161,1.54,2.118,3.21,0.741725,1.705,1.4722,0.9697,4.51115,1.5145
2,2.25,1.4,6.3528675,-1.925825,-0.26175,-0.6765,-1.387,-1.606,-0.183,-1.56745,-1.69065,-2.0774075,402.0175,6.44885,87.1625,3.1991,0.2913,2.91,2.29705,2.074575,90.6,0,0,0,0,291.3174975,317.8975,-16.1125,0.587,0.903,1.153,1.539,2.104,3.213,0.73498,1.68685,1.49539,0.938895,4.499475,1.51325
2,2.75,1.3975,8.09205,-2.36,-0.40125,-0.685,-1.408,-1.594,-0.185,-1.5675,-1.73585,-2.077575,401.79,6.4555,87.153,3.1406,0.28415,2.82,2.302975,2.030575,90.339,0,0,0,0,289.92,317.46,-16.90325,0.605,0.9,1.15,1.539,2.104,3.212,0.73721,1.695475,1.4382,0.9564975,4.4288325,1.52625
2,3.25,1.339195,8.35156,-2.9445,-0.408,-0.7095,-1.408,-1.595,-0.174,-1.5676925,-1.7234,-2.077575,401.77,6.457,87.153,3.10355,0.3018,2.86,2.306725,2.122775,90.636,0,0,0,0,290.7,317.2625,-15.0165,0.568,0.88,1.152,1.532,2.109,3.21,0.745,1.7388,1.49415,0.95585,4.46,1.5185
2,3.75,1.397,8.08745,-1.989,-0.34375,-0.7375,-1.385,-1.588,-0.179,-1.5676925,-1.792975,-2.0774825,401.7925,6.432,87.153,3.1064,0.303,2.87,2.4065,2.102025,90.844,0,0,0,0,291.235,317.39,-14.20825,0.552,0.869,1.153,1.531,2.091,3.207,0.73924,1.697,1.458675,0.97094,4.5228,1.5265
2,4.25,1.652825,7.42,-2.406275,-0.40175,-0.74075,-1.378,-1.58525,-0.184,-1.5675,-1.825075,-2.0775,401.89,6.3823375,87.155,3.1154,0.3115,2.7325475,2.379425,2.089,91.1,0,0,0,0,291.3025,317.225,-15.0975,0.55,0.855,1.152,1.532,2.086,3.197,0.748595,1.74481,1.4946,0.9715,4.4,1.52675
2,4.75,1.4968225,8.0729,-1.885425,-0.41675,-0.755,-1.3965,-1.58275,-0.18575,-1.5676,-1.700025,-2.0776,402.355,6.325975,87.15825,3.2402,0.2926325,2.719155,2.474725,2.0227,91.213,0,0,0,0,291.8975,316.6075,-14.0685,0.552,0.841,1.154,1.517,2.09,3.2,0.76725,1.7528,1.476745,0.9878,4.653675,1.5085
2,5.25,1.61925,7.9605,-2.8164,-0.43375,-0.7645,-1.40075,-1.5755,-0.18225,-1.56766,-1.7396,-2.077575,401.755,6.3709,87.15875,3.163,0.279345,2.532825,2.3295,2.114,91.033,0,0,0,0,290.63,316.7675,-14.6775,0.547,0.85,1.137,1.504,2.085,3.189,0.77575,1.74725,1.53,1.0061,4.530025,1.53825
2,5.75,1.56075,8.12325,-2.55625,-0.41975,-0.77575,-1.39875,-1.57675,-0.195,-1.5676,-1.66415,-2.0775,402.0825,6.3686,87.153,3.122025,0.30383,2.79105,2.272675,2.004,91.033,0,0,0,0,291.475,316.0041675,-13.729,0.558,0.87,1.134,1.499,2.09,3.188,0.77647,1.738075,1.43961,0.9494275,4.3515,1.52525
2,6.25,1.3803475,7.62244,-2.8575,-0.529,-0.775,-1.396,-1.5845,-0.19975,-1.5676,-1.67835,-2.0775,402.44,6.2975,87.153,3.07015,0.292925,2.383325,2.092,1.787,90.678,0,0,0,0,289.9916675,315.8475,-13.965,0.566,0.87,1.117,1.5,2.099,3.188,0.7545,1.65465,1.4699,0.94604,4.320975,1.49825
2,6.75,1.397,7.9517,-2,-0.53525,-0.7875,-1.393,-1.59775,-0.235,-1.567675,-1.81065,-2.0775975,401.8675,6.28725,87.153,2.911765,0.3036975,2.31256,1.953425,1.671,90.4,0.45,2.828,0,0,291.088335,316.04,-13.5369975,0.552,0.86,1.125,1.506,2.103,3.203,0.74,1.66545,1.43575,0.92768,4.311675,1.48425
2,7.25,1.08815,7.37771,-2.5225,-0.60025,-0.79,-1.39725,-1.598,-0.23,-1.5677,-1.700325,-2.0776825,401.82,6.277075,87.153,2.86648,0.3179,2.474,1.867,1.666,90.5,34.5815,26.81725,16.92275,3.44575,291.6608325,316.095,-6.81575,0.55,0.873,1.118,1.507,2.099,3.201,0.722875,1.6863,1.4508,0.928945,4.3149,1.22625
2,7.75,0.775,9.846675,-1.2722,-0.699,-0.785,-1.3985,-1.603,-0.23,-1.56769,-1.75295,-2.0777375,401.91,6.33225,87.153,2.95601,0.2858725,2.7254,1.9717525,2.0313,90.289,132.35,86.3,82.575,20.68775,293.8325,316.9391675,10.22475,0.558,0.865,1.118,1.489,2.089,3.196,0.7053025,1.59785,1.4059,0.8975,4.180225,0.436
2,8.25,0.80125,17.37586,9.5302,-0.81925,-0.7685,-1.39125,-1.6055,-0.245,-1.5675675,-1.8426,-2.077665,402.17,6.3935,87.168,3.097505,0.2672975,3.005,2.268475,2.4063,90.214,282.116665,154.535,167.8425025,34.35025,292.58,319.7325,56.21925,0.556,0.863,1.11,1.471,2.084,3.184,0.75,1.6536,1.464135,0.9275775,4.3229125,0.118
2,8.75,0.745,27.39925,35.74,-0.9025,-0.7095,-1.35825,-1.569,-0.1915,-1.567515,-1.63405,-2.0775,401.95,6.40275,87.17825,3.34655,0.2905525,3.4977,2.6385,2.7423,89.467,432.75,215.2166675,249.95,41.713,292.87,321.985,116.6825,0.562,0.845,1.095,1.458,2.071,3.173,0.7822625,1.72396,1.48705,0.985495,4.4431,-0.01175
2,9.25,0.5365,39.4325,68.0397825,-0.8025,-0.6365,-1.325,-1.565,-0.146,-1.5673,-1.61545,-2.0774,401.92,6.45735,87.20375,3.792525,0.3379175,3.8308,2.942425,3.03,88.636,597.866665,277.6025,326.755,48.2795,293.97,324.6925,182.1600025,0.57575,0.87925,1.08675,1.4575,2.06075,3.1755,0.81075,1.754945,1.56185,1.012425,4.468,-0.3325
2,9.75,0.4488025,51.25125,107.4525,-0.70625,-0.5025,-1.302,-1.556,-0.129,-1.5673,-1.59895,-2.0774,402.14,6.51391,87.2,4.25765,0.39105,4.20226,3.5399275,3.482,87.6,737.95,324.92,395.59,55.06083,293.5,327.9016675,242.7000025,0.59,0.856,1.0705,1.453,2.05075,3.16,0.8129,1.77005,1.5420925,1.01665,4.3729025,-0.7305
2,10.25,0.2775,60.57325,137.12,-0.7335,-0.39,-1.295,-1.538,-0.111,-1.5672,-1.597975,-2.07725,402.0475,6.6811,87.23,4.6839,0.4361,4.7725,3.9672525,3.9337,87.546,854.75,366.2125,458.0725,59.3985,294.53,330.7575,295.6825,0.643,0.84825,1.0915,1.45525,2.07125,3.1825,0.87,1.932115,1.6397,1.07865,4.5672,-0.866
