DOY2,HR2,FC,LE,H,CO2,PA,TA,RH,PPFD_IN,SW_IN,NETRAD,TS_1_1_1,TS_1_2_1,USTAR,WS,NEE
1,6.75,5.63679999999999,57.3668,12.37135,420.849625,91.428,5.53809999999999,99.8,0,0,8.51619999999998,1.28605,2.37715,0.88575,4.4368,1.29415
1,7.25,4.28664999999998,61.1320999999989,19.66,431.3662,91.44775,5.16569999999999,99.7,3.727275,0,5.20364999999999,1.28215,2.391675,0.898,4.248025,1.205525
1,7.75,2.069,55.397,25.95375,412.46025,91.45605,5.3205,99.87,44.925775,17.327,7.02974999999999,1.207125,2.40785,0.89615,5.136,1.71485
1,8.25,3.55279999999999,52.836,17.72025,414.49955,91.469625,5.6757,99.69315,173.046,82.6182,47.953,1.127925,2.2818,0.843974999999999,4.113,2.765
1,8.75,3.26084999999999,74.705,18.030575,415.13735,91.47615,6.2934,99.9,386.4574,176.2906,109.19625,1.028375,1.951675,0.8684,4.9191,4.14015000000001
1,9.25,3.6288,54.9183,47.87485,415.2259,91.4777,7.052175,99.605,549.564125,243.84765,163.655,0.891674999999998,1.98805,0.9271,5.50809999999999,3.318
1,9.75,5.067775,72.153875,69.6568,407.536975,91.46235,7.77044999999999,99.5,707.10535,312.0565,199.49025,0.663074999999999,1.928725,0.90375,5.15975,4.155325
1,10.25,3.0557,58.6082999999999,78.84425,410.667175,91.458375,9.5945,99.505,862.8342,369.72375,237.926975,0.874424999999988,1.92135,0.92045,5.1732,2.71745
1,10.75,3.129,64.03175,109.2895,406.8605,91.443625,10.7429,99.4,954.2855,430.526175,280.8925,1.23752499999999,1.858475,0.8392,4.6036,1.63145
1,11.25,3.18575,66.2032,113.5274,401.83175,91.413325,10.7862,99.355,1075.76,473.2725,318.692175,2.669825,1.99175,1.02375,5.14625,2.957625
1,11.75,6.2934,81.5993,145.317625,401.56705,91.370775,10.782275,98.81,1122.94,508.40965,340.728425,3.2934,1.9033,0.940974999999999,5.64145,4.40352500000001
1,12.25,4.96694999999999,103.37625,137.062875,400.63005,91.332875,11.7136,98.1925,1152.97,505.88285,338.290475,4.0038,2.26015,0.938375,5.264125,5.98840000000001
1,12.75,4.316625,102.0608,128.7118,400.5139,91.285125,13.1213,98.39,1132.173,503.8504,332.3671,4.77185,2.108275,1.01625,5.504,6.965
1,13.25,6.5018,103.41835,130.477,409.39665,91.250325,13.7806,98.93,1136.513,498.1284,332.77,4.680525,2.31435,1.0582,5.6579,5.35495000000001
1,13.75,5.433325,109.894625,130.430525,403.832,91.224975,14.735,98.865,1062.32,433.82865,285.71715,5.194925,2.379525,0.977325,5.32745,3.15
1,14.25,4.989975,67.752475,122.359,410.835,91.213475,14.5262,98.64,964.7925,416.433225,258.025575,5.794025,2.5715,1.0327,5.3469,5.62085000000001
1,14.75,3.5174,56.91385,88.3130749999999,412.7306,91.2024,15.0912,98.475,782.425,345.520275,192.8871,6.2342,2.54075,0.97,5.54,6.546475
1,15.25,2.65225,75.168625,66.16245,412.9426,91.19745,15.600775,98.67,657.8816,291.456125,152.15,6.554975,2.749,1.0362,5.4193,2.412
1,15.75,2.055,54.625625,49.7943999999999,413.05035,91.1913,15.702975,98.3325,474.92935,201.578225,97.307,6.157475,2.90145,1.042125,5.5325,3.8824
1,16.25,3.9855,76.3450499999998,30.9557999999999,404.339025,91.186575,15.24395,98.39375,267.7192,125.448075,51.7029999999999,6.0571,3.234275,1.03645,5.278375,3.452
1,16.75,1.406625,49.935,32.936375,400.228125,91.2038,12.4904,99.3,80.0470999999999,36.89495,6.22675,5.499375,3.528225,0.919275,5.17625,2.99455000000001
1,17.25,2.27835,94.376,24.56225,400.35175,91.214125,10.68535,99.325,11.3791,0,4.26447499999999,4.65382499999999,3.63195,0.8824,4.735,1.076075
1,17.75,1.487625,47.7335249999998,31.7186,400.726625,91.237375,9.50849999999999,99.6125,0,0,5.92159999999999,4.27805,3.380675,0.7768,4.906,1.03845
1,18.25,8.565,48.782025,36.167,402.0744,91.2615,8.51875,99.095,0,0,6.850575,3.7549,3.3985,0.895475,4.84335,1.422475
1,18.75,3.25505,52.1739999999999,35.2477749999999,400.826425,91.2822,8.37074999999999,99.2,0,0,7.07892499999999,3.519975,3.3463,0.9568,5.2662,1.1942
1,19.25,4.35932499999999,35.8692,27.2907249999999,401.039925,91.2806,8.98394999999999,98.5575,0,0,8.4676,3.3183,3.24635,0.9876,5.1326,1.357175
1,19.75,6.54905,23.400175,29.2922249999999,401.889875,91.2788,8.37677499999999,99.375,0,0,7.40537499999999,3.03405,3.19795,0.717799999999999,4.8186,2.501025
1,20.25,4.59725,30.9838,11.5968,406.0284,91.2944,8.45082499999999,99.8,0,0,9.12517499999999,2.570325,3.123825,0.8498,4.55695,1.1029
1,20.75,3.29909999999999,43.85915,15.957825,408.237125,91.2993,7.7304,99.7,0,0,9.10914999999999,2.15777499999999,2.895875,0.788,4.3832,1.011675
1,21.25,2.180025,27.193625,12.58905,417.3105,91.30955,7.26737499999999,99.8,0,0,10.0528,2.21125,2.76325,0.8366,4.6032,1.50690000000001
1,21.75,2.7964,37.0495999999999,21.3218,418.590625,91.326175,7.5037,99.7,0,0,11.63895,2.331,2.745825,0.84475,4.553175,3.65862500000001
1,22.25,4.5217,50.5298,25.3582999999999,418.4076,91.34715,7.60025,99.7,0,0,10.368,2.4307,2.69395,1.012575,4.71885,3.600725
1,22.75,5.91889999999999,54.3177499999999,49.4395499999999,408.736025,91.358,6.871425,99.63,0,0,10.32895,2.331,2.728325,0.921975,5.07725,7.97782500000002
1,23.25,4.001125,89.596125,10.175875,422.5335,91.367025,7.386975,99.365,0,0,11.1251,2.19285,2.6811,0.871,4.5154,2.43857500000001
1,23.75,5.23004999999999,77.66595,41.297375,424.40135,91.357175,7.80234999999999,99.2675,0,0,11.399625,2.009625,2.53875,0.9934,4.987,2.43102500000001
2,0.25,3.1132,30.34125,4.96035,408.001,90.6079,5.99075,99.7125,0,0,13.312625,2.12725,3.44965,0.9079,3.57615,2.252025
2,0.75,4.23969999999998,43.0246499999999,11.198325,407.899,90.609125,5.88785,99.6434,0,0,14.03925,1.8432,3.38785,0.922399999999999,4.3743,1.412075
2,1.25,2.96742499999999,52.3535749999997,11.5825,408.05105,90.58025,5.827425,99.71,0,0,15.827025,1.7303,3.378875,0.8105,4.4267,1.48275
2,1.75,3.25575,55.329525,9.76307499999998,409.19915,90.587,5.6796,99.81,0,0,14.829675,1.6559,3.288375,0.79635,4.2601,1.599825
2,2.25,4.667375,45.065175,39.3223,407.945275,90.62645,5.501925,99.8704,0,0,13.487825,1.60775,3.242525,0.869875,4.181125,1.727225
2,2.75,3.526575,20.148575,33.294475,407.2967,90.631475,5.565825,99.8541,0,0,14.066275,1.5757,3.181275,1.0444,4.36815,1.68225
2,3.25,2.9618,40.57045,19.65815,407.2242,90.649925,5.438725,99.8898,0,0,13.31305,1.538375,3.16355,0.96505,3.94615,1.745475
2,3.75,4.32580000000001,28.601875,17.8030999999999,408.948,90.64255,5.669325,99.8125,0,0,11.75515,1.336,3.1065,0.948125,4.6828,2.00905
2,4.25,5.2317,35.7516,13.3055,409.16875,90.63325,5.871625,99.70725,0,0,11.715425,1.260875,3.01415,0.861599999999999,4.793525,1.4652
2,4.75,2.937,44.5164999999998,16.2675,408.527,90.64075,5.720525,99.8075,0,0,11.884875,1.103325,3.047625,1.002,5.15255,1.7785
2,5.25,5.689075,33.625575,15.2115,408.20345,90.66285,6.01125,99.7,0,0,14.458575,1.10295,2.983725,0.9497,4.7476,1.343525
2,5.75,2.1374,82.563,8.48499999999999,409.843275,90.668625,5.75595,99.62,0,0,13.13335,1.1162,2.95065,0.8791,4.4471,1.371325
2,6.25,1.5994,46.86275,20.6991249999999,410.607275,90.683975,5.18615,99.9,0,0,13.78775,1.17505,2.91335,0.86275,4.52905,0.995875000000001
2,6.75,5.4955,48.1108999999999,20.4174,414.026,90.682675,5.049025,99.613975,12.8156,0,14.5086,1.224275,2.85025,0.8405,4.4785,2.844825
2,7.25,1.673625,36.2916,16.2289,427.888375,90.680725,5.175125,99.8,76.6141,40.854,17.53695,1.388925,2.7921,0.92985,4.06169999999999,4.916675
2,7.75,2.688125,52.618,18.17795,415.8976,90.703425,5.258325,99.4035,264.83175,122.449875,86.7542,1.3247,2.604525,0.94115,4.051975,2.227725
2,8.25,2.6196,44.714,39.5988,412.918,90.72495,6.17625,99.5975,471.0559,204.9034,156.64,1.233475,2.374025,0.869174999999999,4.474,3.756
2,8.75,4.2923,60.8361999999999,55.294225,412.4049,90.72075,6.524875,98.821,687.81825,271.307975,226.95,1.570025,2.308025,0.796125,3.753125,2.70140000000001
2,9.25,3.0576,80.6243499999999,87.799,403.651,90.7095,6.739725,99.171025,932.6695,366.7544,283.0075,2.045125,2.2025,0.84585,4.208,4.564
2,9.75,4.17855,94.7359999999999,100.6054,399.9271,90.698775,7.52475,97.62035,1143.27,466.35695,342.0675,2.22915,1.9746,0.84325,4.036,3.62635
2,10.25,2.40105,101.67525,144.948325,400.2579,90.699775,8.10125,99.365,1286.04,530.124975,375.7114,2.884775,2.102625,0.871,4.159825,2.310875
2,10.75,1.810675,98.1206,183.791975,399.557375,90.678725,9.22785,98.955,1406.02,616.1622,422.79,3.55005,2.38945,0.91365,4.613475,2.472
2,11.25,2.20069999999999,147.223,183.304,408.9548,90.64815,10.1795,97.9851,1488.69,643.6631,454.555,4.4579,2.3907,1.05425,4.4579,2.489
2,11.75,0.8402,109.7718,194.17275,397.463625,90.62565,11.41175,97.1739,1620.29,673.81635,459.4458,6.1063,2.30865,0.961399999999999,4.46265,2.983925
2,12.25,0.893650000000001,122.9315,182.377925,398.6397,90.6315,12.8879,95.53895,1557.36,685.06285,485.355,7.4925,2.43005,0.891,4.6539,1.123
2,12.75,0.682624999999998,136.419225,217.3978,396.37625,90.6038,13.181425,96.915,1526.77025,691.46525,474.14845,7.891,2.79375,0.892,4.802,0.6152
2,13.25,0.591875,114.8828,192.8276,397.140975,90.5718,14.0616,96.963325,1473.378,653.10005,451.328325,9.104,2.778875,0.88,4.16395,0.114
2,13.75,0.143875,109.208825,161.3961,396.708075,90.5326,14.8674,97.1,1461.637,627.7092,422.77,9.05,2.868,0.821675,4.42675,-0.155674999999999
2,14.25,0.239024999999999,118.8638,177.873875,398.4678,90.4842,15.5598,97.8064,1356.992,580.0185,387.7,10.122,3.1494,0.97055,5.04325,2.545
2,14.75,0.92775,155.6903,155.49115,400.000525,90.44855,15.8262,98.1646,1221.36,507.3233,341.8312,10.5,3.3152,0.9068,4.6542,3.60080000000001
2,15.25,1.978,77.3201999999998,119.7034,399.670625,90.443,16.463575,98.003775,1027.1745,444.148375,276.601325,10.676,3.7014,0.9697,4.94805,1.900825
2,15.75,0.391374999999998,92.0027999999999,83.0435,399.4404,90.4374,16.6232,98.4318,840.0268,353.7657,208.89,10.588,3.8304,0.83495,4.4334,0.350350000000001
2,16.25,0.611375,60.09325,53.5834,395.9094,90.4366,16.4566,98.4727,582.0088,263.6366,137.4,9.8238,4.1118,0.8611,4.2142,1.46715
2,16.75,0.768749999999999,43.9371999999999,27.81375,395.602,90.444,15.3386,98.507425,347.9626,155.033,68.555925,8.89,4.407,0.849375,4.0058,1.2699
2,17.25,0.93825,49.3730999999999,22.0462,394.51195,90.46225,12.3142,98.98875,125.3848,52.836275,18.3193,8.278,4.5386,0.8331,4.38879999999999,1.043725
2,17.75,5.132125,45.381925,17.4255,399.148025,90.4895,9.622,99.1647,23.002525,0,12.6718,7.58,5.0374,0.788525,3.695325,3.107625
2,18.25,6.0277,43.0911249999999,12.602125,395.244,90.52475,8.9552,99.046575,0,0,11.5652,6.6942,5.2324,0.847,4.001,1.305725
2,18.75,3.83289999999999,32.636,9.05039999999999,400.52875,90.5525,7.6258,99.2472,0,0,12.6576,5.7292,5.1512,0.83,3.713,1.6315
2,19.25,1.405375,43.0934,25.0788,399.0759,90.563,6.555,99.699075,0,0,13.5124,5.364,4.8764,0.796075,3.583975,1.1236
2,19.75,2.45435,28.9528,12.8836,400.0836,90.58275,6.526,99.492325,0,0,12.7844,4.9256,4.6442,0.746849999999999,3.742,2.120575
2,20.25,3.172,32.13675,8.935875,402.49825,90.58175,6.48479999999999,99.474925,0,0,13.7026,4.3832,4.4228,0.70225,3.82145,1.8422
2,20.75,4.12375,31.09685,6.2348,403.854125,90.564,5.9874,99.619275,0,0,12.1864,4.0756,4.2664,0.8031,3.5966,3.526975
2,21.25,2.916225,41.615,28.3909999999999,402.2229,90.57975,5.863,99.80315,0,0,10.703,3.737,4.1084,0.7217,3.7691,1.8532
2,21.75,4.96169999999999,44.177,15.099425,404.63135,90.5924,5.2674,99.89415,0,0,11.6816,3.433,4.0372,0.67125,3.42955,2.09030000000001
2,22.25,5.06715,48.145825,16.8084,403.805725,90.59585,5.252,99.8852,0,0,12.4448,3.1394,3.9906,0.84085,4.0566,1.442225
2,22.75,3.33915,47.79345,5.5576,404.869,90.602475,5.7218,99.705925,0,0,12.8462,2.8886,3.9742,1.0054,4.53075,1.040875
2,23.25,4.56017499999999,80.9388000000001,18.1576,411.001,90.6094,5.8262,99.9,0,0,12.0882,2.6524,3.8626,0.9634,4.3206,1.34525
2,23.75,2.92754999999999,27.0268999999999,23.11415,407.659125,90.6276,5.6044,99.9,0,0,12.6624,2.5098,3.792,0.843,4.249,1.003
3,0.25,5.67795,49.3981,13.6643999999999,417.5521,90.77895,11.464,98.0051,0,0,3.2505,7.96385,9.9606,0.78425,4.245,4.17750000000001
3,0.75,5.7939,37.7428499999999,7.81224999999999,412.76005,90.791825,10.963,98.3058,0,0,2.50479999999999,7.577375,9.701425,0.7684,4.419725,4.70862500000001
3,1.25,8.5919,40.2058,7.711375,410.9735,90.8037,10.52025,99.22,0,0,0.271674999999994,7.18962500000001,9.64125,0.87975,5.07725,3.5802
3,1.75,3.6765,39.33725,5.24775,419.055,90.819175,10.168,99.0701,0,0,0.439724999999993,7.23029999999999,9.5705,0.860475,5.091,2.908675
3,2.25,4.077125,56.8265999999999,10.01575,415.041375,90.83105,9.68625,99.3785,0,0,-0.230750000000001,7.016625,9.444,0.80645,4.914825,3.43945
3,2.75,4.140125,38.619025,29.7406,413.24525,90.81765,10.14225,99.3527,0,0,0.5252,6.9297,9.3295,0.745849999999998,4.60227499999998,4.31190000000001
3,3.25,4.7195,32.424125,28.9926,409.57505,90.8097,9.74725,99.3,0,0,2.66204999999999,6.8796,9.17285,0.85465,4.983,2.73105
3,3.75,6.89025,34.78215,19.9412,410.957,90.821,9.99375,99.4609,0,0,3.349225,6.79675,9.0421,0.749,3.91125000000001,3.50155
3,4.25,4.8756,30.12675,47.4714749999999,407.6141,90.8274,9.54675,99.043075,0,0,4.86729999999999,6.56935,8.7155,0.89105,4.38635,2.58435
3,4.75,2.668,42.6862999999999,12.77785,411.698625,90.85195,10.137,99.1906,0,0,4.39215,6.1439,8.62315,0.840999999999999,4.419875,4.36727500000002
3,5.25,6.8704,46.07425,7.85425,410.0877,90.866225,10.019375,99.1304,0,0,2.7533,6.0114,8.44955,0.777349999999999,4.2859,4.5944
3,5.75,3.687975,54.0736750000001,25.9851999999999,410.5182,90.891625,9.78375,98.76,7.7739,0,1.664425,5.6422,8.3655,0.808,3.9545,2.490675
3,6.25,2.9796,40.09675,79.0898999999988,412.94805,90.91735,9.3625,99.12115,66.2139,25.9912,7.72825,5.40755,8.391925,0.845424999999999,3.71815,2.895375
3,6.75,5.15025,43.7046,16.01835,416.78275,90.94045,10.72925,98.682125,227.304975,110.592075,30.287175,5.541,8.223325,0.756,3.79325,4.70982500000001
3,7.25,4.64865,79.1975999999999,45.23765,415.0472,90.961,11.528625,97.9014,467.093725,200.314475,121.765,5.7829,8.115425,0.804,3.931,4.7453
3,7.75,4.79075,102.616425,84.45825,413.0623,90.97465,10.6538,96.505175,668.2837,294.276375,213.836475,6.5626,7.887925,0.73985,4.19195,7.08975
3,8.25,4.4038,105.9823,149.3936,411.292625,90.9647,11.82575,95.7325,943.306,396.046525,260.45965,8.1512,7.834825,0.915725,4.274975,4.131975
3,8.75,4.33740000000001,137.171,168.0609,408.1472,90.9721,12.87475,96.562075,1136.36225,504.10445,324.16,8.644525,7.84825,0.8546,4.4186,3.09825
3,9.25,1.763375,136.162125,213.126825,404.1254,90.984325,13.52225,96.2299,1326.01,611.770925,390.542175,9.724775,7.91785,0.96805,4.7451,3.3716
3,9.75,0.484599999999997,159.399325,252.5855,404.923725,90.97825,14.46255,96.2275,1521.7035,683.49425,474.89325,12.365375,7.933325,1.015425,5.4237,1.268425
3,10.25,1.794325,180.047675,302.692825,401.17,90.958425,15.353,95.93,1670.626,719.0035,553.725,14.778525,7.984425,0.996075,5.272625,1.912125
3,10.75,0.473425000000001,195.1414,349.40515,394.467025,90.93405,16.1939,94.5608,1809.157,805.05875,621.52475,16.954525,7.9597,0.99,5.157825,0.915400000000005
3,11.25,-0.2404,199.729125,358.4832,397.6265,90.907075,17.0644,91.509,1878.734,863.695,656.74725,19.712175,8.139775,1.15185,5.4498,-0.0634749999999971
3,11.75,0.439099999999999,202.22985,361.3997,393.4624,90.87005,17.5106,90.0418,1902.961,855.40325,608.96,21.824875,8.354475,1.0885,6.104225,0.0853000000000003
3,12.25,0.474875,188.21925,338.79995,403.22295,90.8269,18.5415,90.71,1880.995,869.59425,605.431,22.29415,8.5654,1.14425,6.028475,0.343850000000001
3,12.75,0.865099999999997,187.176125,349.3256,401.3188,90.7785,19.2892,90.81005,1898.799,886.5086,599.2618,21.463775,8.676925,1.0872,5.7428,0.791
3,13.25,0.715599999999997,205.3693,348.75705,397.497925,90.733,20.125,89.39,1852.739,839.38475,581.03625,22.2253,8.9543,1.10395,5.74405,-0.2051
3,13.75,2.344025,161.34785,311.7149,395.2262,90.694325,20.944925,90.571325,1717.31,773.1955,526.47025,24.290425,9.150575,1.028,5.7029,1.742
3,14.25,0.524149999999999,175.17975,266.101,394.8991,90.6704,21.33625,91.578575,1628.2055,763.47275,481.557,24.846975,9.3674,1.0583,5.6175,3.3666
3,14.75,0.274325,160.0815,251.01155,394.579075,90.651975,21.78005,91.446925,1472.17,661.56875,423.39525,24.5465,9.692225,0.987575,5.3829,4.09297500000001
3,15.25,1.883875,136.9379,227.659375,394.934675,90.63,21.321125,92.73025,1357.23675,615.647,398.6275,24.12075,9.8675,1.0344,5.66805,0.943600000000001
3,15.75,-0.0133749999999998,105.0691,195.097,396.21935,90.60825,21.090875,94.010275,1214.14075,533.49875,352.57725,21.751775,10.0988,1.033625,5.26675,0.1876
3,16.25,0.129099999999998,149.70885,157.25305,392.66395,90.6151,20.5705,95.336025,925.23315,402.73425,249.1,20.96195,10.3679,0.9997,5.337825,1.17555
3,16.75,3.6666,90.994,110.5715,394.470175,90.6073,19.926325,95.988,695.888,318.384,171.1,19.22775,10.493525,1.0064,5.4158,6.504275
3,17.25,1.21875,76.3875,51.9785,393.62935,90.565025,18.77375,94.5025,430.3844,185.683,79.3,17.92025,10.819075,1.036875,5.535075,4.007125
3,17.75,2.193,68.4347999999999,30.009825,393.01215,90.643,17.21435,95.830175,189.334425,88.7555,11.72,15.875525,10.96585,0.974149999999999,5.64502499999999,6.10030000000001
3,18.25,3.10879999999999,47.2741000000001,11.0255499999999,401.973425,90.64965,16.161675,96.2546,42.81615,10.411,-1.5975,14.54225,11.17325,0.97685,5.31065,2.03375
3,18.75,3.70585,51.9102,10.418375,399.238225,90.716525,14.4425,94.8278,0.887975000000018,0,-3.7795,13.176,11.25525,1.01065,5.4471,3.1171
3,19.25,5.06732500000001,68.667375,11.8774,397.9111,90.7914,13.7285,94.4071,0,0,-2.0595,12.28925,11.174675,1.1396,5.6388,5.78852500000002
3,19.75,4.5462,76.9311999999999,7.5706,404.9345,90.792825,13.12475,94.4898,0,0,-2.507,11.35675,11.06345,1.05225,5.26475,4.20035
3,20.25,3.38654999999999,42.31375,17.9988249999999,410.1276,90.82445,12.196675,96.260175,0,0,-2.09975,10.60925,10.881075,0.9592,5.0072,2.640675
3,20.75,2.99075,72.442425,14.21745,407.349125,90.79705,11.71205,95.296375,0,0,-2.32325,9.9575,10.6339,0.8598,5.04417499999999,3.035075
3,21.25,4.8192,61.2432749999999,14.789625,410.208125,90.817,11.63355,97.46295,0,0,-3.3655,9.57475,10.427675,0.84085,4.5718,4.99545000000001
3,21.75,4.534775,50.619825,30.8283499999998,410.292625,90.80325,11.398875,97.6707,0,0,-2.143,9.259975,10.3351,0.8342,4.378,3.981925
3,22.25,2.995175,63.9202,13.7924999999999,409.10495,90.80865,11.104025,98.2213,0,0,-1.5525,8.821,10.36045,0.965725,5.142175,2.49905
3,22.75,4.89129999999999,48.318625,9.55139999999997,406.4699,90.808575,10.7697,96.55155,0,0,-1.8885,8.65715,10.330375,0.8297,4.5883,4.35417500000001
3,23.25,4.74735,34.7662749999999,13.6261499999999,408.7811,90.80075,10.851,97.25865,0,0,-1.4965,8.234,10.10605,0.8158,4.3964,3.69035000000001
3,23.75,3.029,36.07,17.213125,411.7733,90.78155,11.3794,96.90975,0,0,-0.20525,7.76875,9.99825,0.7834,4.24059999999999,2.737475
4,0.25,4.498875,28.156225,10.0334,415.7847,91.244,10.97225,98.4475,0,0,-6.63475,11.4652,13.68,0.691474999999999,3.709975,2.612875
4,0.75,6.69635,46.04775,9.76102499999999,416.9918,90.97525,10.48125,98.09,0,0,-6.96,11.0218,13.53625,0.69875,3.953875,3.6832
4,1.25,4.79762499999999,48.300625,11.7304,419.71015,91.300375,10.19075,98.2293,0,0,-4.779,10.596,13.447875,0.774049999999999,4.08615,4.8572
4,1.75,5.29614999999999,35.0893,19.976175,418.079425,91.301125,9.91225,98.92355,0,0,-2.546375,10.3166,13.295,0.8134,4.40949999999999,3.08215
4,2.25,7.01479999999998,42.41175,7.969725,421.566825,91.5759,9.991,98.4271,0,0,-1.25640000000001,10.0628,13.0665,0.7595,4.460125,5.623625
4,2.75,4.4135,44.8283999999999,13.6264,419.39005,91.2597,10.1394,98.8009,0,0,-0.692200000000017,9.78672499999999,12.911,0.6904,4.17775,2.774325
4,3.25,6.3062,34.04765,11.8675,416.9547,91.266,9.7209,98.49,0,0,-0.997800000000029,9.4626,12.8692,0.637799999999998,3.9843,3.20200000000001
4,3.75,4.7516,45.267525,13.4729,419.2305,91.23365,9.21085,98.73735,0,0,1.52189999999998,9.2605,12.69545,0.706299999999999,3.904175,3.056975
4,4.25,5.1682,46.8275999999999,11.8835,419.42725,91.22175,9.23165,98.4982,0,0,-1.41790000000005,9.187,12.50035,0.70965,4.0791,2.8989
4,4.75,3.82095,28.42925,8.901,425.3003,91.2134,9.1437,98.8384,0,0,-1.08710000000003,9.07895,12.36375,0.6541,3.8517,2.999225
4,5.25,6.1842,19.85225,13.7028,430.35115,91.217,9.2851,98.85625,36.6648,10.7572,2.32859999999998,8.760475,12.414,0.657025,3.746375,5.93035
4,5.75,3.95175,42.0081999999998,13.380375,429.03475,91.2541,9.07215,98.53835,148.21725,59.3972,32.847,8.6163,12.2895,0.6545,3.88575,3.8459
4,6.25,6.47335,53.8954,24.827875,435.73575,91.2604,8.87825,98.807,363.5044,145.9098,89.1999999999999,8.5905,11.6835,0.73725,4.25925,4.253175
4,6.75,7.158375,71.14425,89.26785,421.680025,90.983,10.74255,95.90935,587.2623,236.191,176.272,8.53815,11.46515,0.815475,4.708175,7.77010000000002
4,7.25,5.70575,92.0032,125.296,411.58925,90.87265,14.3942,93.8693,831.5986,365.7068,253.105,9.1611,11.2425,0.95975,4.981525,11.75835
4,7.75,2.03675,97.5276,170.5215,398.74075,90.86225,15.7244,91.32345,1047.97,446.1544,323.9797,13.98135,11.10155,0.84585,4.1966,1.780475
4,8.25,1.981575,127.3059,213.1425,392.4888,90.80675,16.6411,89.2151,1277.71,558.7366,379.9487,17.0085,11.28395,0.82375,4.606,0.413150000000001
4,8.75,0.185149999999997,180.4606,249.0415,394.2446,90.7008,16.9225,91.44,1495.73,684.1248,485.37,19.7431,11.1308,0.85625,4.829375,-0.225299999999998
4,9.25,-0.521650000000002,159.615175,305.7342,392.6265,90.691375,16.9692,89.0659,1632.89,720.6414,530.6524,18.61025,11.59645,0.893525,4.566675,-0.794699999999999
4,9.75,-0.462700000000001,182.92735,333.319425,393.822,90.6836,17.5331,88.31205,1789.2485,823.422,564.6795,20.5233,12.0505,0.93445,4.767275,-0.588324999999999
4,10.25,-0.217,161.132575,375.0334,393.3731,90.63735,18.2995,86.6682,1927.4985,851.8436,609.7722,25.3086,12.011,0.89905,4.77405,-0.620975
4,10.75,-0.421725,184.8025,393.5334,393.391125,90.636975,18.887,82.9767,2037.3275,911.0828,643.9201,28.57105,12.07915,0.992475,5.29335,-0.410474999999998
4,11.25,-0.492749999999998,195.3158,422.514425,391.1792,90.529875,20.275,86.20955,2115.972,955.366,693.95,31.0446,13.14265,1.0693,5.535425,-0.175375
4,11.75,-0.468600000000002,190.3884,434.099,391.043875,90.61155,21.05435,90.67,2131.3285,956.4776,687.9615,32.15015,14.2537,1.034075,5.33855,-0.838074999999999
4,12.25,-0.930125,200.8795,460.7553,391.41,90.5554,21.4257,86.72265,2158.961,968.869,693.171,33.27135,14.5103,0.94265,5.177225,-0.953924999999998
4,12.75,-0.412100000000002,205.8511,417.66465,398.9653,90.5217,21.9129,88.80155,2157.122,984.2396,674.8748,33.7805,15.44965,0.986575,5.52585,-0.444849999999998
4,13.25,0.7944,185.726,417.4068,391.0895,90.53425,22.6525,83.017625,2133.227,932.1988,668.44725,35.388375,16.50675,1.01475,5.58475,-0.221375
