DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,0.25,-1.1529489125,592.781175,24.35112213075,1.986766,4.950406,2.2302153153,8.66249,9.27596,100.00045,99.58730175,2.40575,0.65475604175,0.55424892,0.9260424,308.80978625,314.11890375,2.407892675,0.2205647185,0.26594715125,0.7829309275,0.00687996199999988,0.00296,1.4150299395,0.49258025,1.29573217325,0.56817981425,8.92535
1,0.75,-1.2143378875,614.517575,24.788370026,2.6173865,4.1264555,2.0355655248,12.471425,12.25889,99.985525,99.58409325,1.98675,0.691501822,0.543818358750003,0.9412466125,310.4670675,313.13091125,3.1613304175,0.2327114253,0.21080578,0.92601889,0.0245533855,0.0086875,1.50988746675,0.5044895,1.293172043,0.55948425775,9.84277
1,1.25,-1.191707475,668.572125,25.855339117,7.13702950000002,5.54267449999999,2.35879054705,10.47553,10.6791125,99.98285,99.5815995,2.0856,0.6250095261,0.102388961000001,0.9514180875,310.2699575,312.82652625,3.132487,0.2083492818,0.204355985,1.012672125,0.0285415424999998,0.00644499999999999,1.4500626736,0.4873763,1.2475423846,0.5694368559,8.910077
1,1.75,-1.2493514375,684.09315,26.2261235265,2.37662125,7.82759,2.808798676,10.6689125,8.29907375,99.96381,99.5824525,1.90945,0.578413518075,0.359630933725003,0.910854325,310.7445025,313.0998725,3.07824045,0.226929847775,0.240679042500001,0.984536755,0.00292948929999959,0.00559099999999999,1.407089315225,0.485596225,1.16521757255,0.55557369925,9.32753999999999
1,2.25,-0.8931625625,692.75475,26.32004355925,1.40533125,9.0875,3.028339479,12.41095,8.94598,99.9636975,99.585747,2.04607499999999,0.75536061755,0.49331330375,1.05806235,310.80070375,313.8568875,5.34125518750001,0.236974223775,0.349492688750001,1.10781424125,0.0175651120749998,0.00643575,1.381279869025,0.4806132,1.179777374575,0.544028142475,9.698793
1,2.75,-0.705316052499998,703.260725,26.5190285195,4.51472950000001,5.97847650000001,2.44794900805,9.67467,13.061565,99.998895,99.5871965,2.27045,0.68536155525,0.6622372625,1.1388294375,312.367135,314.5006,6.7900617,0.227076521375,0.725560337500001,0.8781506775,-0.00134834995000028,0.00422599999999998,1.4778475514,0.47447505,1.07845699875,0.5427579718,9.383544
1,3.25,-0.661708222499997,705.4084,26.559514283,4.423187,9.2265945,3.051531267325,10.930775,11.213915,100.0088125,99.584217,2.22575,0.743322094375,0.656033835000001,0.984969475000001,312.548095,314.714525,4.52257855,0.21648369655,0.74079413375,0.91165747875,-0.00631820800000013,0.0112125,1.388303653875,0.4687425,1.11489573475,0.54116024275,9.5825
1,3.75,-0.551567667499997,735.572,27.12058383,10.3346239999999,9.527815,3.101215588875,15.3118,12.079845,99.99187,99.58092475,2.6349,0.6945998026,1.02925037875,1.01319015,313.09437,314.81192,4.0694036,0.21526960105,0.732728488750001,1.068527625,-0.0318436739250001,0.00758199999999998,1.4855145228,0.5378246,1.1661473335,0.5717058707,9.74277599999998
1,4.25,-1.0996031,764.848875,27.65451880625,3.768295,6.17742999999997,2.416046511025,14.2337175,13.5267999999999,99.97663,99.58340425,2.4508,0.6034248733,0.88227457875,1.0492480625,310.13607375,312.9846925,4.024497875,0.215790155875,0.36929219375,0.92354909,0.00714666749999952,0.00920849999999999,1.49210012845,0.52524555,1.1314507266,0.58092149625,9.397594
1,4.75,-1.04012995,727.837375,26.97792803875,5.2561575,4.304838,2.0792371018,14.14265,14.0831375,99.973675,99.58182475,2.284825,0.745805724849999,0.737458903750001,1.0256390125,311.4913025,312.93433375,7.458874825,0.212689937375,0.43613056,0.83197045125,0.0144056900749999,0.0123325,1.427572675875,0.505864374999999,1.12546411455,0.585873302675,9.14806725
