DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,T_SONIC,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,13.25,421.70484942995,-0.0677236,-1.14866074172952,32.697,5.35037295217107,44.1941,296.15,324,139.1,99.6637,428.95,43.685,77.2380952329678,218.4,25.33,1.77566061698116,0.203999999999999,0.25,1,2.6,3.4095,5.258,0.4,0.7,1.85,3.3685,4.183,1.6475,0.47,1.531,2.27,2.779,3.37,3.885,4.784,6.164,2.348,0.6335,2.251,2.2895,2.74,4.064,4.1335,5.187,6.1635,0.312893,1.08107551350773,4.903245
1,13.75,423.16,0.02588015,-0.619358888957189,32.17775,5.26154747322663,42.1487763842879,295.15,324.3,116.3,99.6526818984374,378.65,39.6,77.0274902445135,190.4,24.72,1.60360703804349,0.218000000000002,0.325,1.025,2.603,3.153,5.106,0.4,0.7,1.867,3.3585,4.175,1.783,0.47,1.5505,2.27,2.779,3.37,3.865,4.784,6.143,2.779,0.835,2.2505,2.465,2.73,4.044,4.1335,5.187,6.1535,0.310146,1.08791710915649,4.710075
1,14.25,423.002368713346,0.0961282915258758,-0.12998666635067,23.8842,5.31455073918479,38.8325,293.05,322.8,102.95,99.5943238344183,329.5,34.94,77.5615120667193,163.95,19.52,1.68245050181787,0.17900000000003,0.289,1.05,2.633,3.38,5.2475,0.4,0.733,1.867,3.383,4.163,1.7445,0.6235,1.56,2.2995,2.779,3.3895,3.885,4.794,6.1635,3.1035,0.922,2.27,2.534,2.897,4.074,4.203,5.2275,6.184,0.306962,1.21525627131519,4.72009814312552
1,14.75,422.659454521323,0.137685,-0.903575000396857,18.0497,5.2681194894738,36.13315,294.55,321.3,71.39,99.5492489383681,248.1,26.64,77.8410100891462,123.5,15.65,1.865287504106,0.361,0.3415,1.075,2.633,3.37,5.2375,0.4,0.783,1.867,3.4,4.183,1.871,0.633,1.55,2.27,2.779,3.3795,3.885,4.804,6.1635,2.985,0.893,2.2895,2.5045,2.897,4.074,4.203,5.2275,6.184,0.306491,1.24009280534696,4.80638
1,15.25,423.000791463957,0.228653,-2.47970749969627,13.2779,5.25848082343239,29.54095,294.45,319.65,46.135,99.535523562717,185.5,20.59,77.727367562778,89.35,11.21,2.02888094316554,0.366,0.35,1.1,2.7,3.37,5.2375,0.433,0.8,1.867,3.333,4.163,1.725,0.6235,1.589,2.27,2.769,3.37,3.885,4.784,6.184,2.2995,0.8355,2.3285,2.524,2.877,4.074,4.203,5.2175,6.184,0.293056,1.23559559507245,4.54442
1,15.75,423.165,0.362477670936024,-4.42825,7.82673,5.24709028902463,27.164,293.15,317.95,19.345,99.53855,121.8,12.385,79.282896456468,61.695,6.7845,2.0480250803578,0.439,0.307,1.1,2.75,3.35,5.2275,0.442,0.783,1.8665,3.31,4.163,1.4825,0.614,1.628,2.251,2.789,3.3795,3.9145,4.784,6.164,1.5895,0.778,2.368,2.5045,2.857,4.034,4.183,5.2075,6.184,0.278259141531794,1.11372823489061,4.40993
1,16.25,422.673353308048,0.384577,-5.28090076380925,5.27781,5.23677480042432,21.9228,293.05,316.15,0.0295,99.52735,57.215,5.928,80.2077398852985,28.03,3.3355,2.04854694745131,0.143,0.267,1.1,2.7,3.35,5.2175,0.433,0.842,1.8585,3.3135,4.1565,0.99,0.5855,1.599,2.2605,2.779,3.3695,3.875,4.784,6.1535,0.768,0.701,2.368,2.485,2.6515,4.054,4.1035,5.2175,6.1635,0.26234,1.0582952289923,4.24496274607519
1,16.75,422.8756307691,0.354823,-7.35765298633767,-0.686782,5.25605024975069,14.9890741240265,294.8,314.65,-10.305,99.54725,13.465,1.0725,82.0948945596944,5.32,1.1175,2.01672452641077,0.018,0.2665,1.1085,2.7,3.33,5.2175,0.4665,0.9,1.864,3.2,4.13,0.7585,0.547,1.609,2.28,2.789,3.3895,3.885,4.794,6.164,0.4795,0.6625,2.212,2.505,2.642,4.054,4.0935,5.2075,6.1635,0.244215,0.882229057706315,3.93385
1,17.25,421.149714913716,0.3633955,-8.10200833337765,-2.23742816837098,5.22252253290849,16.37175,294.75,314.1,-15.87,99.5172125362139,0.6095,0.2675,81.4632270994607,-0.5035,0.482,1.68276634634464,-0.123,0.2,1.15,2.7,3.33,5.2175,0.4585,0.883,1.883,3.233,4.1215,0.393,0.537,1.6185,2.309,2.799,3.409,3.865,4.774,6.164,0.23,0.653,2.348,2.524,2.622,4.034,4.0935,5.2075,6.1635,0.244215,0.872419296299065,3.888555
1,17.75,422.611840297008,0.446531,-10.4896336107523,-1.857485,5.27852584338921,15.3555,293.15,314,-17.85,99.5859,0.069,0.081,81.6598662917174,-0.9525,0.3425,1.39309568208733,-0.0985,0.2,1.142,2.72,3.311,5.2075,0.4,0.9,1.919,3.2585,4.143,0.086,0.518,1.6085,2.27,2.8085,3.3795,3.885,4.774,6.174,0.1535,0.6435,2.3285,2.534,2.818,4.054,4.183,5.2175,6.184,0.2292135,0.821320278115479,3.70308
1,18.25,423.275711469818,0.476051,-10.310522222284,-2.44931,5.24888989783015,12.5371890495255,292.15,313.45,-16.77,99.5453171471354,0.06,0.078,82.160079456494,-0.969,0.363,1.22236641945926,-0.142,0.2,1.122,2.72,3.311,5.1975,0.4,0.9,1.883,3.267,4.167,0.048,0.499,1.6185,2.251,2.8085,3.3795,3.895,4.764,6.164,-0.0095,0.6335,2.3285,2.534,2.799,4.044,4.183,5.2075,6.184,0.241503,0.760647639109882,3.75742
1,18.75,422.731556906287,0.496516985704321,-10.3025104630887,-1.58928085714442,5.21364154284955,13.8965,291.8,313.1,-16.6,99.569518407552,0.06,0.078,82.4394101786604,-1.0335,0.385,0.86640352582117,-0.219,0.2,1.121,2.74,3.291,5.1975,0.4,0.883,1.939,3.25,4.2,0.0385,0.4795,1.609,2.29,2.8085,3.429,3.895,4.774,6.1635,-0.105,0.6335,2.319,2.5535,2.799,4.034,4.163,5.2075,6.164,0.235756284617171,0.728546205425557,3.83963
1,19.25,423.289714532974,0.405587492812384,-9.495,-1.86219911679201,5.21265313015772,12.7157,290.7,313.15,-17.275,99.5967376154513,0.0605,0.078,83.2623212268863,-1.001,0.3415,0.651057802304195,-0.274,0.2,1.111,2.72,3.271,5.1775,0.4,0.9,1.9,3.267,4.124,0.01,0.47,1.609,2.2505,2.828,3.3795,3.895,4.754,6.1635,-0.048,0.624,2.3095,2.534,2.779,4.024,4.163,5.2075,6.184,0.239754524054619,0.69445161922012,3.61628
1,19.75,423.003461375844,0.3532895,-10.0308216667233,-1.86842003754253,5.13257417860263,13.2008,289.1,312.45,-17.74,99.6136644236111,0.06,0.078,83.5862013957263,-0.965,0.3635,0.581356606687138,-0.168,0.1915,1.111,2.72,3.271,5.1775,0.4,0.874,1.933,3.25,4.15,-0.009,0.46,1.609,2.251,2.8085,3.409,3.905,4.774,6.1845,-0.048,0.624,2.2995,2.544,2.759,4.024,4.163,5.2075,6.184,0.2271,0.626292632091391,3.74061318803771
1,20.25,423.928,0.416071270398211,-10.2428384724785,-1.3099,5.00751010362661,11.3558,287.85,311.95,-19.75,99.5797,0.06,0.0775,84.5048367680015,-1.036,0.368,0.380108230257804,-0.389,0.175,1.111,2.717,3.261,5.1775,0.383,0.8,1.917,3.3,4.124,5e-04,0.441,1.589,2.231,2.789,3.3895,3.895,4.754,6.1635,-0.048,0.6045,2.2895,2.524,2.759,4.024,4.163,5.1975,6.184,0.2287865,0.635296354796662,3.772855
1,20.75,424.641695122929,0.465553,-9.93647166643428,-0.6293075,5.04912477552075,9.22179,287.15,311.4,-19.92,99.567127234375,0.061,0.077,86.3488274759086,-1.042,0.41,0.270748375698559,-0.5395,0.115,1.1,2.7085,3.2515,5.1775,0.367,0.8,1.9,3.267,4.15,-0.028,0.4415,1.589,2.231,2.8085,3.3895,3.855,4.744,6.164,-0.086,0.5565,2.28,2.514,2.74,4.014,4.163,5.1975,6.205,0.229808,0.620596387455765,3.83002
1,21.25,422.711516866431,0.537881,-9.84179277786066,-1.52720438252889,5.16372945055996,9.87776,285.1,311.35,-19.465,99.5342488917558,0.061,0.077,85.6926555579074,-1.1015,0.4305,0.968821917376204,-0.5815,0.0385,1.1,2.7,3.2415,5.1565,0.333,0.8,1.9,3.267,4.133,-0.028,0.4415,1.5795,2.2705,2.7985,3.3995,3.855,4.764,6.174,-0.067,0.5565,2.2705,2.524,2.74,4.014,4.163,5.1975,6.205,0.239788704125755,0.610148825411514,3.788405
1,21.75,423.855018408177,0.370486,-10.5119585186825,-1.3730101345797,4.99487128435096,9.50113,284.95,311.55,-18.935,99.5843,0.06,0.077,86.228092230496,-1.0425,0.4195,-0.115966497879128,-0.6,0.005,1.1,2.7,3.2415,5.1565,0.3,0.8,1.917,3.267,4.117,-0.048,0.3835,1.56,2.251,2.789,3.399,3.885,4.754,6.1535,-0.105,0.518,2.2705,2.495,2.72,4.014,4.163,5.1975,6.205,0.224401,0.567964783347184,3.73517
1,22.25,423.826927082208,0.34722888774649,-10.0004246522796,-1.36439143990706,4.90057256469751,10.3727,285.4,311.45,-17.575,99.5904,0.061,0.078,86.3605426602002,-1.125,0.4285,-0.0532134145417444,-0.5315,0.029,1.075,2.672,3.222,5.1565,0.2665,0.8,1.9085,3.3,4.1585,-0.048,0.3455,1.5505,2.251,2.8375,3.419,3.865,4.744,6.164,-0.162,0.5275,2.2605,2.544,2.828,4.014,4.183,5.1975,6.2255,0.2335615,0.593710428102684,3.709935
1,22.75,422.933036558093,0.380064374234627,-9.80667703715564,-1.94418,4.97534863412795,11.2346,283.4,310.6,-18.525,99.6140566032986,0.06,0.078,86.3226377409968,-1.097,0.418,-0.0807620532681881,-0.6235,0.058,1.093,2.683,3.212,5.1465,0.2605,0.8,1.9,3.275,4.1585,-0.0955,0.336,1.531,2.27,2.8085,3.419,3.885,4.734,6.164,-0.239,0.4895,2.407,2.524,2.818,4.024,4.1435,5.1975,6.2355,0.239072,0.589257733033941,3.65369
1,23.25,422.8825,0.34305,-9.65132500029009,-0.938673,5.01353256086261,9.05442,288.5,310.5,-18.625,99.602,0.06,0.077,86.8055430060945,-1.0585,0.4675,-0.161421797197875,-0.7885,0.05,1.067,2.667,3.202,5.1365,0.27,0.761,1.9,3.2835,4.1435,-0.1525,0.326,1.55,2.27,2.8085,3.419,3.895,4.764,6.1845,-0.315,0.47,2.387,2.524,2.7985,4.044,4.173,5.1975,6.215,0.236283,0.592170705334924,3.549745
1,23.75,423.298,0.442827,-10.4340703700818,-0.568895,4.9891381628643,8.07391,288.2,309.75,-18.525,99.5944,0.061,0.077,86.780555110683,-1.0335,0.415,-0.205508475221961,-0.987,0.05,1.05,2.683,3.202,5.1365,0.289,0.7915,1.9,3.275,4.1415,-0.1525,0.2975,1.5405,2.241,2.8085,3.429,3.885,4.744,6.164,-0.449,0.4415,2.4165,2.505,2.789,4.044,4.163,5.1975,6.2355,0.236893,0.510884224083727,3.71698
2,0.25,425.167738531866,0.250313,-6.08113055570745,-2.10642345233759,5.21182038927851,6.214685,266.1,307.6,-40.68,99.47045,0.06,0.0775,84.7449519465271,-1.982,0.695,0.584727538498498,-0.737,0.1,0.817,2.9335,4.8145,5.379,0,0.3835,1.6,3.1585,2.983,-0.22,0.144,0.903,2.095,2.426,2.465,3.133,3.528,4.744,-0.487,-0.105,0.566,3.074,2.8375,2.046,3.617,2.74,5.177,0.229038963691934,0.650643735815165,3.55155756212827
2,0.75,425.255,0.220063956839162,-5.98844222236663,-4.84051,5.19796156144491,6.82501,263,306.1,-40.69,99.4519,0.06,0.078,85.4510678270443,-2.162,0.655,0.688424256898628,-0.7525,0.067,0.8,2.925,4.8245,5.3895,0,0.4,1.6,3.1835,2.933,-0.22,0.144,0.8935,2.114,2.426,2.465,3.133,3.528,4.764,-0.563,-0.086,0.5465,3.074,2.8575,2.056,3.617,2.74,5.177,0.218589,0.649969627852402,3.681885
2,1.25,425.171,0.108604978418722,-6.56350111113066,-4.13154661819939,5.17082742291263,7.68282,263.6,304.1,-43.69,99.4573,0.06,0.078,85.6108864379409,-2.019,0.775,0.897541796390158,-0.864,0.033,0.833,2.908,4.8345,5.3795,0,0.3915,1.6,3.2,2.967,-0.277,0.125,0.913,2.114,2.426,2.465,3.133,3.548,4.744,-0.697,-0.086,0.5755,3.1725,2.867,2.036,3.617,2.7,5.177,0.223231,0.651867424608553,3.4794
2,1.75,425.756693051435,0.19048684275345,-7.1420718518964,-3.26090153246267,5.14248180235238,9.13798,262.8,304,-43.46,99.47935,0.061,0.078,84.7827795611163,-1.923,0.654,0.968824985998253,-0.932999999999987,0.067,0.835,2.9085,4.8445,5.3795,-0.0085,0.4,1.6,3.2,2.967,-0.296,0.106,0.9225,2.114,2.426,2.446,3.133,3.548,4.744,-0.792,-0.105,0.5565,3.054,2.877,2.017,3.607,2.74,5.167,0.205463856945052,0.612255524765848,3.581475
2,2.25,425.358,0.316855120652856,-6.855,-3.74982,5.06301888677304,8.167985,261.7,302.7,-43.35,99.4765,0.06,0.0775,85.1038920519106,-1.977,0.636,0.889277777325219,-1.057,0.029,0.816,2.9085,4.8545,5.3795,-0.025,0.4,1.6,3.2,2.967,-0.334,0.086,0.903,2.095,2.426,2.465,3.133,3.528,4.744,-0.906,-0.105,0.5465,3.054,2.8965,2.036,3.617,2.74,5.167,0.224276,0.589777318906844,3.60423614242701
2,2.75,425.643,0.203353984072021,-6.62739416638745,-2.187685,5.01394679690732,7.90310166659877,260.4,303,-40.99,99.4383,0.06,0.078,85.0470623677326,-1.799,0.658,0.753524379615271,-1.032,0,0.8,2.9085,4.8745,5.3895,-0.025,0.4,1.6,3.2,2.933,-0.353,0.106,0.903,2.134,2.426,2.465,3.133,3.528,4.744,-0.944,-0.124,0.528,3.034,2.9065,1.958,3.617,2.74,5.167,0.21706,0.582271994983548,3.42762
