DOY2,HR2,FC,H,LE,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,7.4335,-0.5659,9.8892375,0.559147,2.47000000000003,99.16635,83.9315,1.91842,5.0442625,1.28474462733221,1.10193565739173,0.723766994241624
1,0.75,5.7599025,-1.7052775,10.267325,0.50418075,2.28350000000002,99.12095,84.19035,1.940585,4.9482325,1.40057131200093,1.09065118163416,0.659213685942678
1,1.25,7.81774,-3.7426575,13.201875,0.5282365,2.16600000000004,99.09855,83.821975,1.85696,4.96672,1.29759007394477,1.03470916943378,0.711555685283759
1,1.75,6.18913,-2.983275,11.421325,0.5316855,2.10450000000002,99.085025,85.18465,1.7897625,4.917075,1.33538351818633,0.99151142378263,0.698506226264204
1,2.25,6.46677,-4.3168,11.6295,0.53037,2.33000000000004,99.0924,84.837,1.7762525,5.03676,1.25368488420463,0.944334156959283,0.700634054301693
1,2.75,7.1606075,-3.08749,8.496585,0.49300275,2.11625000000002,99.0971,85.060475,1.7240875,4.9814825,1.28012737726766,0.993976310668796,0.660822876175672
1,3.25,6.67527,-2.4596,10.925375,0.523007,1.88700000000003,99.13805,85.49835,1.64153,5.041845,1.25709983692625,0.97526409183026,0.66977324671155
1,3.75,7.18307,1.818744,11.885075,0.56213825,1.88925,99.1624,84.5776,1.758245,4.907975,1.26278245404529,1.01588782031713,0.690254606958506
1,4.25,7.2355025,-1.67498,7.39254,0.490352,1.73575000000001,99.16305,84.537825,1.7476375,5.0740175,1.25600159235568,1.0034252933881,0.655820749992533
1,4.75,8.56863,-1.81066,12.0724,0.5048,1.29475000000001,99.1715,84.1236,1.7950725,4.97799,1.18124933862415,0.944878310247292,0.657651682401671
1,5.25,10.88415,0.30245,10.5624,0.461899,1.38125000000004,99.173825,84.2783,1.7337,4.86618,1.15861986863682,0.936198999961936,0.633473244757927
1,5.75,15.756525,1.46349,11.14035,0.485451,1.29025000000003,99.170075,84.9451,1.65744,4.86046,1.2486909891642,0.923285597957899,0.636288370235702
1,6.25,10.896475,2.13073,10.11914,0.48592575,1.12175000000001,99.171125,84.8995,1.6050925,5.070885,1.19992083072176,0.894181748863172,0.585573223431536
1,6.75,11.92495,2.94888,9.453755,0.50237675,1.12150000000003,99.18325,85.11005,1.48765,4.9277475,1.15562969847612,0.881566398100564,0.638915154942354
1,7.25,12.88005,0.021025,10.80485,0.502783,1.17025000000002,99.2197,84.943,1.43677,5.06859,1.16326743013623,0.914971547257267,0.64511577154482
1,7.75,13.69175,4.90634,13.3434,0.5290505,1.19425000000004,99.2399,85.275025,1.511655,5.0749425,1.17475773881929,0.955155609156294,0.657376829161932
1,8.25,18.9211,4.789955,10.402275,0.501831,1.35550000000001,99.2384,85.534625,1.4258675,4.883525,1.1225862632782,0.901705280017946,0.642293037508996
1,8.75,32.2041,13.98595,12.37015,0.5125695,1.43400000000003,99.2587,84.848625,1.3866525,4.880795,1.2195487638291,0.92286542162386,0.656443643201876
1,9.25,21.379325,23.549,13.97465,0.544224,1.56775000000005,99.311,84.7216,1.4298,4.76316,1.220598194179,0.977352139530975,0.717618882143411
1,9.75,31.30455,35.994,18.5474,0.5527055,1.75700000000001,99.3207,82.8984,1.602,4.998315,1.28757760261625,1.01663617303105,0.696428087449865
1,10.25,24.89765,50.4119,21.112,0.5658535,2.30200000000002,99.348,80.07905,1.7324125,4.902635,1.32163022992303,1.0102125933519,0.726183874609089
1,10.75,22.6752,100.8885,28.93875,0.5691695,2.70725000000004,99.3488,77.857025,2.087445,4.990895,1.30031150114117,1.09608850007652,0.745018344107993
1,11.25,22.05285,85.005275,31.3858,0.582295,3.21500000000003,99.360125,76.99235,2.3262775,5.14129,1.3380508211574,1.16669498873559,0.747141506850264
1,11.75,19.65155,100.0401,30.6356,0.594162,3.84150000000002,99.3548,76.08465,2.41061,5.3086775,1.30947012264645,1.19672887489189,0.763236968259435
1,12.25,11.42095,120.567,37.30495,0.577272,4.27650000000003,99.322925,80.27195,2.598685,5.24626,1.36122436929532,1.20712638491604,0.750427877946975
1,12.75,14.08655,113.188,37.0395,0.621169,4.75075000000001,99.30655,78.0004,2.91045,5.1056,1.37171061087971,1.2815586207779,0.795849231952887
1,13.25,19.0365,98.6073,31.51435,0.58171125,5.13200000000003,99.279975,81.4769,3.00956,4.86473,1.46995978759266,1.30990075959975,0.758926048149042
1,13.75,21.036075,106.427,31.87655,0.63091475,5.32900000000001,99.2945,78.30975,3.256665,5.265735,1.52809924766992,1.37941881261215,0.80710903848241
1,14.25,27.98,92.855,30.6841,0.602777,5.45350000000001,99.273475,78.329075,3.4781,5.30654,1.55959049054922,1.3068586706752,0.793354901667595
1,14.75,14.58195,95.804325,33.9163,0.620628,5.35550000000002,99.255575,79.4479,3.4485225,5.42024,1.55540027002698,1.35445846418137,0.812479812650128
1,15.25,20.0593275,108.793,31.13345,0.653456,5.68000000000001,99.2266,77.2879,3.55736,5.69913,1.54580540601587,1.27233024719104,0.821620521103073
1,15.75,19.439675,61.20665,23.4711,0.62554,5.56300000000005,99.2071,76.351,3.64344,5.381835,1.56779144021136,1.31554931492514,0.800122430874239
1,16.25,34.2635,52.1032,22.068,0.61103725,5.34300000000003,99.18065,76.962975,3.64664,5.486375,1.48207961999347,1.318468808884,0.760470906741343
1,16.75,41.8006,35.16875,15.32335,0.62210525,5.23350000000002,99.206475,77.31435,3.538005,5.4491375,1.55271053322891,1.22138855406459,0.771895333781782
1,17.25,27.8401,19.75395,15.214275,0.59055875,4.78500000000003,99.2616,79.8554,3.49816,5.360075,1.38905092806516,1.12288491167719,0.719498779799371
1,17.75,21.9037,7.01695,10.63285,0.539938,4.17200000000003,99.248525,80.7577,3.18446,5.139595,1.34149916138625,1.0645186705737,0.733042290730896
1,18.25,13.5129,0.447425,9.8608,0.54492525,4.2235,99.234475,81.225675,3.1314375,5.2871775,1.33991440489694,1.07549390588769,0.745499161636014
1,18.75,8.9342575,-5.430215,14.51545,0.566284,4.30100000000004,99.2188,80.159625,2.86429,5.46353,1.38331901768175,1.09184441581129,0.779270599428877
1,19.25,12.3129,-5.31582,13.9129,0.5741125,4.09950000000001,99.171725,81.26025,2.725165,5.478065,1.36506043822243,1.08540711691165,0.770621055764218
1,19.75,9.275715,-2.0883325,12.5721,0.507356,3.83800000000002,99.162675,80.5546,2.7189825,5.318475,1.32444209315863,1.06506088038941,0.715503133467559
1,20.25,10.3335,-3.867395,8.1563675,0.50760475,3.61700000000002,99.14585,79.294675,2.5805225,5.17108,1.26665351485798,1.06772187389788,0.702325485661066
1,20.75,14.73285,-1.057665,9.009165,0.5483035,3.27450000000002,99.14065,82.714425,2.4343575,5.360845,1.34067010427271,1.08602957960572,0.74435888631163
1,21.25,9.18197,-3.864395,12.9997,0.535003,3.21325000000003,99.142725,85.00875,2.282665,5.15442,1.38441286974632,1.12493999555502,0.706766558431301
1,21.75,13.48425,-4.0791525,11.7699,0.538364,3.12300000000002,99.15405,85.5755,2.26446,5.15427,1.32953218186448,1.15605794068044,0.728604831261692
1,22.25,9.952995,-1.02004625,13.454925,0.56397575,3.16575,99.187175,84.3086,2.30955,5.5039825,1.3934632597931,1.15114046839159,0.751949936596175
1,22.75,6.85702,-3.261605,12.928275,0.5984555,2.83675000000001,99.173525,83.812975,2.1884525,5.58423,1.44092112441183,1.10502036180335,0.817611136464211
1,23.25,7.65259,-0.66561475,12.509525,0.558045,2.56500000000003,99.1614,83.80405,2.14752,5.18536,1.34683644920038,1.03268154427943,0.720792508968067
1,23.75,8.7162675,-2.05699,11.6508,0.55646725,2.33500000000004,99.1876,82.5443,1.99268,5.12776,1.41199094687793,1.06756460264711,0.719150837015584
2,0.25,6.8819775,1.09966,10.28918,0.465736,1.65900000000005,99.355,79.11045,2.012245,5.27939,1.17420292914692,0.9830606298539,0.638939257517434
2,0.75,7.49879,-1.27005,10.04964,0.4749655,1.60300000000001,99.3639,81.7291,1.79782,5.068195,1.25806505114168,1.00037263010347,0.599166005141152
2,1.25,5.814685,-4.6207075,10.0611,0.439646,1.60000000000002,99.3827,82.2778,1.63035,5.17703,1.20123270573376,0.951725800848122,0.643199036068929
2,1.75,6.52031,-5.37718,6.776555,0.427072,1.50150000000002,99.407,83.5787,1.60802,5.09119,1.13879548827748,0.893205087643644,0.577570911329112
2,2.25,6.745155,-2.77796,7.4545525,0.4474695,1.35250000000001,99.41635,81.4994,1.58738,5.00821,1.24079910262114,0.944211887841129,0.586498763725001
2,2.75,6.164105,-0.79651,9.6186125,0.45186025,1.26900000000001,99.4301,82.59025,1.487735,4.8636575,1.1736907599534,0.966940018822264,0.614281785480941
2,3.25,5.432355,-6.1443025,9.3100275,0.4301105,1.01000000000005,99.4138,81.814975,1.60682,5.0351525,1.21941545205498,0.836056071588557,0.595523157665002
2,3.75,5.55605,-0.193568,9.0229525,0.435828,0.93625000000003,99.3779,81.26435,1.586655,5.05354,1.04602398442785,0.860647103149081,0.579528018701519
2,4.25,6.022955,-4.5218975,9.59548,0.4624705,0.830250000000007,99.344,80.92355,1.61182,4.918195,1.06430845461118,0.84401402826036,0.602073302760562
2,4.75,7.122895,-5.45068,9.879545,0.47467725,0.808750000000032,99.33395,81.691625,1.5515675,4.818605,1.04223110155529,0.879688057190726,0.626762608136554
2,5.25,8.3226775,-0.481828,8.8901925,0.441599,0.996000000000038,99.374,81.770175,1.5613175,4.8425075,1.05435226159295,0.851925196439357,0.612884379886964
2,5.75,7.90404,2.92464,9.470415,0.4496265,1.01600000000005,99.392425,82.0833,1.49105,4.86302,1.03637796693883,0.842375972294491,0.598908094701899
2,6.25,13.7373,5.8268825,7.8525375,0.424341,0.917750000000041,99.413625,82.2813,1.3885,4.92321,1.04152873864284,0.822528658487451,0.578518559012518
2,6.75,30.2559,9.40418,11.1741,0.464792,0.846500000000006,99.40525,81.0949,1.4096925,4.83563,1.0661833861721,0.881972788695887,0.621460680223119
2,7.25,29.89265,2.9328675,7.9771925,0.435135,0.86650000000003,99.40085,81.637,1.42654,4.8983425,1.0535280291884,0.83491041548174,0.592108914067091
2,7.75,21.307575,12.0524,12.332075,0.48323125,0.825500000000005,99.40845,80.81915,1.410115,5.12073,1.08553855145327,0.875576656677309,0.646137828574195
2,8.25,27.3497,14.93165,13.6824,0.494328,0.548500000000018,99.417175,79.80385,1.48949,5.0837225,1.14634200830293,0.880428610393984,0.656119626059968
2,8.75,32.1024,30.223225,18.5809,0.562247,0.59850000000003,99.4443,78.24165,1.5572875,5.38082,1.25531164490515,0.917058706792816,0.690965821093526
