DOY2,HR2,LE_1_1_A,LE_1_1_1,LE_1_1_2,H_1_1_1,PA,RH,SW_IN,LW_IN,USTAR,WS,TA,TAU,T_SONIC,T_SONIC_SIGMA,VPD,FC,CO2
1,0.25,268.077393653996,212.398249438554,346.648840005515,298.801682763383,100.42315,95.7488983785836,0.00565696255,318.00593,0.76580988,18.974328,2.81837645,-0.01585966,3.5952383,0.6145729,1.99361897951966,2.14414287661894,413.86711325204
1,0.75,227.721769570105,213.806429498212,339.433848564974,308.177635613422,100.42855,96.6453604164161,0.0057631858,319.67923,0.78733639,18.836753,2.54078565,-0.027010935,3.6082594,0.65551209,1.94326442917788,0.936168654851171,413.532226429321
1,1.25,220.767309088314,203.590980654206,299.363335189359,283.863763966623,100.4408775,96.7392745059324,0.0058740034,319.38461,0.79833339,18.220772,2.6613247,-0.013728715,3.7206214,0.66860548,1.93653798709672,1.70553431038401,413.503622452762
1,1.75,234.221298343191,222.371369624125,348.026668592661,327.860302659194,100.4146875,97.0534532464048,0.00554832295,320.609505,0.73946814,18.001251,2.6920178,-0.01450774025,3.6951194,0.65604094,1.93628668941822,1.23018114064985,413.297967741435
1,2.25,204.70558519419,191.249094965199,339.714041286575,325.24779773671,100.39035,96.8990925880164,0.0057524883,319.547855,0.84921164,17.912102,2.71467225,-0.0174917355,3.6609454,0.682708459999999,1.85773749971329,1.36127678368553,413.878868091908
1,2.75,222.931380510326,202.155058796696,318.415455760005,282.04028951165,100.4422175,95.5988226626092,0.00582143295,320.06085,0.732678375,18.109215,2.7674952,-0.01480408875,3.7393885,0.6250107,1.86710254363048,0.551749329697794,413.272400699002
1,3.25,264.131796540793,201.390876649187,326.544355605514,299.265991084304,100.46755,95.602525215757,0.0059771951,317.026995,0.766265375,17.924036,2.81763865,-0.021223986,3.70541125,0.648110425,1.89997250207244,0.297386571233808,413.416160853653
1,3.75,228.479137581988,204.405747510155,361.44524500908,312.044665337752,100.46319,95.4034592631498,0.00556618305,316.553955,0.7964862175,17.580028,2.78288625,-0.014764957,3.77239515,0.6393225075,1.91233492674787,2.66993041354237,414.090667137855
1,4.25,208.209041309424,201.147497109067,384.633372760851,280.990934374217,100.45446,95.6262809766437,0.005638812,316.686785,0.7789473,17.910082,2.73000595,-0.0125848595,3.79088425,0.675495875,1.88806819002294,0.595342092706203,413.949974921825
1,4.75,211.053504976388,183.645005911161,299.52762895969,308.946290225494,100.45226,95.4735172890498,0.00559013295,315.115575,0.785230509999999,18.017241,2.7770446,-0.01309905075,3.6258171,0.673540414999999,1.80944033317981,0.653054447852762,413.513255661891
1,5.25,201.614336886082,195.90108362111,310.502890223483,296.885983207782,100.46805,95.2871174196537,0.00540406845,317.27872,0.71976682,17.940089,2.66601565,-0.01757915,3.7366602,0.67358918,1.75666589647882,1.84783394683027,413.958174439398
1,5.75,227.318383926267,193.263973308326,279.30551021046,273.779534862955,100.478925,94.6440518594455,0.00550139575,316.954125,0.73995007,17.698319,2.6249321,-0.012764473,3.48334745,0.676208845,1.80240318192635,1.32461046353102,415.164505346504
1,6.25,235.249567688387,211.316288059795,321.282530194304,289.541103139792,100.50856,94.8813471455431,0.00548472425,314.379735,0.6990925375,17.840251,2.4806847,-0.01291363075,3.267943125,0.6580583425,1.80791989568974,1.56767647125653,414.72985071671
1,6.75,187.050447667087,181.456938861336,285.608950303399,270.823108764576,100.475285,94.9310590564225,0.00538524025,314.64387,0.708586222499999,17.78025,2.4603527,-0.014653964,3.323836275,0.661558695,1.82460984015609,1.39961077027949,414.062623483496
1,7.25,213.521461854919,205.321823490571,324.62730569171,300.988285704785,100.49476,95.8261844072664,0.005540478,315.0266,0.759581575,17.88193725,2.3428594,-0.023157777,3.5749635,0.6814512,1.74464040289671,0.427134128607135,414.006223126586
1,7.75,212.879024012066,187.822257718811,314.067430294621,270.114922078393,100.50341,95.7860088106286,0.04489139,315.0612,0.73738292,17.99347,2.269383,-0.022317255,3.52461642499999,0.708543015,1.81387870442336,2.83727391501931,413.921208169202
1,8.25,213.570227419838,204.507944575688,293.361513332869,293.734783325162,100.52662,95.9409373882833,2.340177,315.269,0.751826735,18.3925825,2.378864,-0.0175238035,3.342105275,0.6695761325,1.81731476311372,0.750935719154738,414.251552899745
1,8.75,220.391614005548,208.470179333788,300.585432370058,285.576094856388,100.5414375,96.069045388078,18.5674975,315.137215,0.7624463025,18.23482675,2.35881094999999,-0.02204307,2.971324625,0.68062852,1.87393524691081,1.52936334923881,414.208834920046
1,9.25,193.914269979701,190.472694110751,317.821771666733,257.969645363992,100.5469525,95.762786129907,63.86759675,314.9044675,0.73505265,18.01221625,2.16915815,-0.0148360805,2.97979525,0.676764225,1.78187782885151,0.772314383094751,414.503308421793
1,9.75,209.770973761016,184.763763848078,244.466719017334,275.997211616251,100.5607975,95.9246932323606,127.97837,315.17698,0.77301764,17.757828,2.1866682,-0.0092997255,3.1765357,0.66854964,1.8430105857907,2.26188857645989,414.102323838992
1,10.25,202.147399200037,200.208684836499,288.805253267416,272.13545330329,100.664255,95.7757343781555,190.238045,316.578295,0.725934765,17.844284,2.21828555,-0.013070358,3.289098775,0.6471364475,1.83134785382709,0.794835855487396,414.717455252807
1,10.75,226.431572327173,199.217990363766,276.740752835605,267.243949613186,100.66215,96.0546931049134,234.93248,317.061625,0.7625051575,17.806246,2.2882243,-0.008004552875,3.4317013,0.664875885,1.78277544277753,0.918781913201548,414.796862384725
1,11.25,193.398759462932,182.236234507745,256.064642689746,256.161730604063,100.7260625,96.2292112511642,284.638135,318.16826,0.755075415,17.8704215,2.318531275,-0.0175239035,3.27419235,0.658139105,1.7385100204035,0.975183640081799,414.707042878478
1,11.75,204.048915160338,193.719690452976,264.710820426273,296.102944343455,100.77996,96.6869916168072,316.5780125,317.8716025,0.73013136,17.60816925,2.144596925,-0.00988328285000001,3.44015895,0.695932124999999,1.80174510747393,0.771505544194496,414.709224667783
1,12.25,214.006407958641,200.931602637946,279.099188046668,301.909481903314,100.7848,96.7973720833435,335.265575,318.3269275,0.717113655,17.25393225,2.22851335,-0.01312919,4.62536295,0.647358555,1.76400120388976,0.972687752783458,414.600725193388
1,12.75,226.163360104655,195.018858559436,292.899845484241,327.178677142253,100.76027,96.695053502678,347.1769725,316.4212,0.71554433,17.41932225,2.2146379,-0.01399799675,4.5096899,0.659168645,1.76514139319552,1.55211879118382,414.770035782886
1,13.25,248.747254562172,210.566372446446,294.69874426494,295.112077862106,100.72801,96.8703203820054,350.97939,316.871785,0.761651832499999,17.436003,2.282386725,-0.016471764,4.47753127499999,0.643963065,1.80256991246766,0.682997046125881,414.760424879722
1,13.75,256.066167677651,200.552031471757,307.589297172992,294.051195759306,100.69355,97.3129589814689,345.65887,317.139825,0.799303225,17.0191215,2.288327575,-0.014913229,3.75895625,0.61368552,2.00303346037771,0.836258997955009,414.679492786767
1,14.25,229.373702707358,198.779399578538,272.551912890821,326.021014110219,100.7096975,96.6972437865299,316.5407175,316.330555,0.76284184,17.27955875,2.397714775,-0.01602024,3.97805525,0.640282345,2.02210088916094,0.845059134287662,414.385763568819
1,14.75,257.717223960869,208.554231231831,340.698507113885,334.801284352789,100.6526925,95.9909372255625,282.444905,317.232205,0.67475556,17.11012,2.6601542,-0.0116217,3.750021825,0.6302327225,2.09463117236307,1.47955902067712,414.349830772252
1,15.25,246.195043764494,197.085670258354,318.138376552939,310.464221012637,100.651985,95.9713474674398,251.64871,315.94957,0.72161911,17.804849,2.7087821,-0.016829461,3.879931225,0.63246046,2.17448377216131,0.509516507611906,414.375107410157
1,15.75,240.246698423401,188.880809607059,286.845617281072,310.145659502356,100.6732,96.1331443547848,209.98152,316.21001,0.6983134625,17.560267,2.8933525,-0.021465634,4.161234375,0.6359084125,2.17492519397771,0.663986821177005,414.172280353543
1,16.25,241.067018863652,208.412995760339,319.212956274228,320.074268434737,100.6806625,96.3137964696899,146.323735,318.164895,0.69190354,17.761218,2.77067985,-0.01943396,4.2917632,0.62825328,2.26143526573631,1.09664383094752,414.519219283577
1,16.75,220.243351229065,193.843921292472,325.570978145237,305.273481318437,100.68613,96.5698685106131,90.798003,317.738295,0.739850275,18.409742,2.86299835,-0.01170495875,4.103634,0.6278277,2.38270600245922,0.742508043626448,414.866160471046
1,17.25,266.029959033733,213.535022934263,290.597778300883,321.04249766741,100.6954225,96.2280086358124,31.488773,317.133915,0.71847196,18.243928,2.8853648,-0.016233082,4.13617177499999,0.633022175,2.33339764535816,0.582406657577822,414.354026314059
1,17.75,238.153627577555,202.875079483842,280.158195974907,317.858776185744,100.673085,94.3593008085382,4.90884004999999,317.266,0.832609865,18.51406,2.87312865,-0.016027664,3.88093207499999,0.638898495,2.35092805515988,0.869209611451943,414.698253721792
1,18.25,297.841607682632,200.160366768808,373.053344866544,323.732138096523,100.6431325,95.3648903491167,0.18704075,316.120895,0.709803805,18.877105,3.1233589,-0.01718979625,3.753732975,0.606599715,2.25827116587135,0.882360685071576,414.308166751974
1,18.75,249.235599028535,206.336512287833,333.861270746135,307.900811666789,100.60093,95.6211967510041,0.0059553152,315.48498,0.7138961675,18.542225,3.16568025,-0.01463602375,3.97618912499999,0.641102025,2.3263082870614,0.638209287661894,414.370458933777
1,19.25,236.541731727226,204.758580199091,355.644762309088,324.301222585473,100.56612,95.6723216286038,0.00554794705,317.45456,0.699505457499999,18.034138,2.87282025,-0.018852375,4.25433322499999,0.65561589,2.30327320166686,0.911329436491705,414.386458724307
1,19.75,256.729016479937,215.227167992428,341.852894453701,320.715922624436,100.50968,95.095311246005,0.0055837939,317.5861,0.692667765,17.97516,3.04122945,-0.011164595,4.308206075,0.630431025,2.2040529802253,0.576716178141329,413.931179990045
1,20.25,233.836915219378,186.400766568407,309.44382424513,325.558765188642,100.44101,94.9766332866977,0.0055897233,318.24687,0.7448778275,18.262997,3.05203595,-0.02067835675,4.36577059999999,0.6371748,2.3110570919501,1.40088837196093,413.426300816178
1,20.75,296.377563461744,209.570336726264,313.17699542737,318.429162988531,100.416625,94.6054725560459,0.00575577325,318.90001,0.6873581375,18.276902,2.89197475,-0.009372336425,4.29389649999998,0.63561998,2.26772239719889,0.842245199954555,414.264388368816
1,21.25,245.144473252334,211.94788976835,334.558523142752,304.312310064685,100.42034,95.4880661477849,0.00563216395,318.20915,0.783408569999999,18.525983,2.84499765,-0.01607567125,4.47884844999999,0.6759703525,2.2581602847347,1.12927841399681,414.409075926785
1,21.75,289.831569092578,195.259468589906,357.319161194907,319.942376346709,100.434245,94.8152758987352,0.00579654635,316.82097,0.7366846775,18.808167,2.99601075,-0.01565912975,4.1464035,0.653910245,2.3033590291316,0.323192018859348,414.351359158122
1,22.25,241.440476018151,199.04023321562,324.209199364485,300.519040383186,100.45314,94.9110438453045,0.0056786152,317.58848,0.781068652499999,19.286197,2.8829236,-0.0122974015,4.11157782499999,0.641634415,2.26388191600139,0.756402283571913,414.187030437951
1,22.75,224.579301182534,207.250117012011,299.636083449333,304.306699177469,100.45466,94.8092366596156,0.00580887475,316.40528,0.76955283,18.996292,2.99647915,-0.0157201430000001,3.8432847,0.68098483,2.20251912948159,0.662521495114749,413.759992329548
1,23.25,214.345207812894,197.011634902219,301.596384118228,284.495466290237,100.45698,95.3961464276901,0.00577670855,315.31909,0.75727058,18.928901,2.9961473,-0.01747614675,4.4213939,0.6364732,2.12219998200064,2.02054993183368,414.493182716539
1,23.75,247.827049446701,191.30019405242,347.020325790161,301.556514358345,100.4438,95.0321695305715,0.00592070805,315.96377,0.78630617,18.568603,3.0037171,-0.013800508,4.0043465,0.6087618,2.01884621197134,0.679283117473302,413.991049272355
2,0.25,241.490201226759,188.275349715161,289.959644441318,250.573138159571,100.45385,93.9132733932733,0.007545550525,315.5579725,0.679017275,18.500449,2.4912953,-0.01570980325,4.14980075,0.7008160125,2.41639892215125,0.676236741649626,413.152080132832
2,0.75,224.057626433934,185.386855452336,309.668014462993,251.791537876016,100.430735,94.2628307526555,0.006953365125,315.5097525,0.7467623375,18.44489625,2.47275905,-0.013413985,4.13654225,0.64755505,2.42641044761758,0.297039008179959,413.171940122548
2,1.25,235.370937082757,199.274575942637,313.602299262147,270.736524958126,100.42522,94.1779031125635,0.0071428203,314.535715,0.77236877,18.493675,2.4390139,-0.0115014120000001,3.76091829999999,0.64368209,2.36462790081596,0.425252556237218,413.44749656532
2,1.75,226.930548036681,185.558479755031,307.7945167898,230.948040805537,100.4412,94.8720085109011,0.006966879825,313.7879975,0.73006925,18.1115475,2.298420925,-0.0174477565,3.89587569999999,0.62376882,2.32777416875434,0.343914723926381,413.413350985703
2,2.25,202.711947912712,192.728628457577,268.037821720261,256.150987597792,100.45068,94.5615606031979,0.00692946999999999,314.78304,0.7333963,18.1269495,2.2597367,-0.016503099,3.7050721,0.60408231,2.233377903406,0.940498398091342,413.533170479216
2,2.75,207.739316422347,179.081489357543,294.829489358146,247.630910758015,100.4703675,95.1067903730973,0.007037594725,312.907405,0.778808239999999,18.2618325,2.223684025,-0.01355057,3.2798493,0.603242859999999,2.21496375097295,0.509517961826857,413.484440479762
2,3.25,254.464772495374,185.341195075144,300.668071916587,267.124985962312,100.4641375,95.1968572763255,0.006940136025,313.300225,0.729933809999999,18.318888,2.212461125,-0.010262425425,3.1893177,0.59244794,2.23545231852017,0.286853300386276,413.881806969416
2,3.75,205.360215550019,179.310805408422,283.100907903633,284.430446113622,100.47495,95.1346702592743,0.00640735275,312.2638175,0.7018242625,18.323295,2.0950809,-0.01774423775,3.011009275,0.5884965875,2.14777435798316,0.319887173369688,413.715267974252
2,4.25,223.758202920872,179.504634919874,312.06352182023,271.391705633415,100.470655,95.7771365118898,0.00653843325,312.8864525,0.75527798,19.11476,2.051166225,-0.01359240925,3.2332829,0.64638524,2.00208018751155,0.586212644853442,414.003435754346
2,4.75,187.740722944735,180.951687223725,274.231755955386,262.027903491181,100.47946,96.6307264790381,0.005998907475,311.4397175,0.69957475,18.38788625,2.07972325,-0.012144288,3.2469582,0.621474259999999,2.00552234077271,0.817047227902749,413.641634088864
2,5.25,218.228565456385,196.16530696743,310.839129487141,264.612705116263,100.50338,96.2653102413252,0.005894395325,311.38516,0.714397815,18.5371565,2.11777295,-0.015651769,3.125615275,0.6618620275,2.00301532107524,0.712667075664622,413.27378978218
2,5.75,233.082193573389,174.398670115432,293.559521199455,265.695790746868,100.51601,96.1353708068325,0.0059540856,312.7138475,0.8504921975,18.79177,2.064716075,-0.0131969475,3.013692675,0.6518764925,1.96360516777625,1.48782288116337,413.237123252705
2,6.25,232.383195551035,185.088174739393,300.384650763443,284.884619812721,100.5301675,96.2586118154086,0.005688464225,311.826015,0.74156788,18.82046475,2.299728525,-0.01318908275,2.951804,0.61697938,1.9919333845333,0.524741195182913,413.219292555784
2,6.75,214.435592175341,193.227586659237,294.036916407145,295.530849621913,100.5457425,96.3961643541869,0.007304887125,312.1189025,0.80813386,18.77743575,2.3228045,-0.01285445,3.203391625,0.64770405,1.89943037710081,0.357520029538742,413.787278479365
2,7.25,202.66045178449,171.54473220834,305.643622857562,244.847776857486,100.591865,95.7971447874894,0.825065314999999,311.0064525,0.775462025,18.80097275,2.3259337,-0.013041386,2.96906175,0.6401985625,1.84713783254491,0.917816189502386,413.813898318074
