DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,RH_1_1_1,RH_2_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,SW_IN_1_1_2,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_1_2,TS_1_2_2,TS_1_3_2,NETRAD_1_1_1,TAU_1_2_1,H_1_2_1,LE_1_2_1,FC_1_2_1,WS_1_2_1,USTAR_1_2_1,T_SONIC_1_2_1,TA_1_2_1,PA_1_2_1,RH_1_2_1,CO2_1_2_1,H2O_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,TAU_1_3_1,H_1_3_1,LE_1_3_1,FC_1_3_1,WS_1_3_1,USTAR_1_3_1,T_SONIC_1_3_1,TA_1_3_1,PA_1_3_1,RH_1_3_1,CO2_1_3_1,H2O_1_3_1,U_SIGMA_1_3_1,V_SIGMA_1_3_1,W_SIGMA_1_3_1,T_SONIC_SIGMA_1_3_1,PPFD_OUT_1_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_1_2,TS_3_2_1,TS_3_2_2,TS_3_3_1,TS_3_3_2,SW_DIF_1_1_1,T_CANOPY_1_1_1
1,0.25,-0.1362365,-24.320125,-0.03955365,0.0530623,2.13435,0.09917145,3.4881,394.957,4.509785,0.351888,0.3133265,0.113984,0.1591225,97.6,-2.99628,-3.942,64.425,63.935,-2.935885,229.325,0.004,288.67525,-56.035,1.808465,-0.085,-26.14,-25.73,-28.0025,-27.855,2.91725,1.9145,0.4685,3.17175,1.89575,0.88075,-69.155,-0.149985,-20.4306,-0.32372725,-0.013459375,3.88581,0.0924763,5.26962,8.1151575,97.4063,42.9066,381.03,4.947065,0.372302,0.332229,0.0922498,0.16174375,-0.156187,-14.543825,-0.491152,-0.0911364,5.22802,0.0943211,5.100465,6.6801925,96.8881,50.39435,373.1845,5.82789,0.370871,0.333415,0.0866622,0.147944,-0.137533,3.838625,4.7631525,5.0526575,6.17983,7.509535,8.9584175,5.364425,5.290025,4.539555,4.58125,3.6054,3.31449,1.645255,-4.561715
1,0.75,-0.132592,-22.8781,0.006396785,0.081746275,2.156965,0.100065375,3.305025,395.4785,4.457615,0.36508375,0.31500575,0.113508,0.16077825,97.6,-3.1209025,-4.021,65.574325,65.25,-2.941235,228.32725,0.008,288.0825,-55.665,1.7639,-0.07,-26.76725,-26.245325,-28.525,-28.2225,2.90925,1.8735,0.411,3.1575,1.89325,0.858,-69.00505,-0.14072375,-18.5537,-0.203341,-0.0349567,3.94459,0.093788875,5.11631,8.00484,97.4337,43.3209,381.83075,4.93584,0.377726,0.333967,0.099238675,0.162817,-0.14864075,-13.39555,-0.433568,-0.05506135,5.295045,0.1004925,4.89321,6.54979,96.8243,51.4487,372.9025,5.7813775,0.3636695,0.3324845,0.09148685,0.140917,-0.13645025,3.7896725,4.757145,5.04322,6.184005,7.5059175,8.9554175,5.3557075,5.30557,4.5389,4.578815,3.571975,3.308485,1.57119,-4.45872
1,1.25,-0.130461,-23.280875,-0.026420675,0.08039655,2.1189,0.10591525,3.1979125,395.88,4.4193125,0.3611075,0.32474925,0.1220805,0.15657225,97.6,-3.3974575,-4.131,66.3275,66.055,-2.93017,229.202,0.004,287.6325,-55.68,1.7157,-0.068,-25.77515,-26.13,-28.27,-28.1063,2.8995,1.85425,0.388,3.1345,1.87375,0.83975,-69.13,-0.1381295,-18.8027,-0.0638971,-0.0254553,3.994605,0.099550925,4.9736225,7.95812,97.4228,43.371825,382.34925,4.928735,0.38257125,0.34021525,0.1094225,0.1575475,-0.152837,-13.4726,-0.247282,-0.069988725,5.17343,0.103084,4.73414,6.45969,96.8164,51.4573,373.3095,5.710975,0.386864,0.338046,0.0944762,0.1434705,-0.145,3.725085,4.7471475,5.0297025,6.1867,7.4985775,8.9500825,5.362385,5.31593,4.53975,4.570595,3.502615,3.27755,1.6222525,-4.710915
1,1.75,-0.1371895,-22.5162,-0.1160575,0.0894331,2.1393325,0.10447,3.0659375,395.666,4.377595,0.38168325,0.32699175,0.1259745,0.152652,97.6,-3.648,-4.209,66.118025,66.675,-2.936465,228.08,0.004,287.2525,-55.695,1.6713,-0.066,-26.889,-26.47,-29.680175,-28.736975,2.8865,1.835,0.371,3.11725,1.858,0.81075,-69.3669,-0.147682,-19.3964,-0.1207575,-0.04803755,3.982055,0.1063475,4.74923,7.73189,97.4049,44.077025,382.802,4.94942,0.3970565,0.336414,0.1105135,0.160615,-0.150874,-14.2607,-0.45125775,-0.0462967,5.38967,0.108362,4.62528,6.4496875,96.82285,51.8186,373.496,5.71018,0.391619,0.343822,0.0949882,0.141307,-0.138,3.6601925,4.7637675,5.0261275,6.1871475,7.48258,8.93567,5.37262,5.3161925,4.541365,4.57045,3.463595,3.2665075,1.4445825,-5.001005
1,2.25,-0.134724,-22.6775,-0.27710525,0.09158435,2.155725,0.1091845,2.91432,395.155,4.34168,0.3971245,0.33036575,0.126717,0.14899,97.6,-3.76075,-4.282,67.2168,66.97,-2.949,228.0225,0.00856667,286.50775,-55.535,1.6933,-0.053,-26.2385,-26.255,-29.61,-28.684275,2.8735,1.80025,0.36275,3.1125,1.84475,0.79725,-69.72065,-0.1452815,-20.4627,-0.06529085,-0.0356005,3.96663,0.10689725,4.733015,7.6580225,97.4412,44.32615,383.05725,4.9026375,0.410005,0.351426,0.112375,0.15998675,-0.1500165,-13.0522,-0.418299,-0.0387915,5.38537,0.101308,4.437565,6.38926,96.87955,52.40195,373.668,5.74094,0.38536125,0.35202575,0.096030325,0.14051425,-0.134,3.62403,4.7472175,5.020305,6.189125,7.4807525,8.936415,5.37348,5.311825,4.5210825,4.56087,3.4330475,3.2419575,1.484,-4.78098
1,2.75,-0.12539,-21.716,-0.181387,0.082818625,2.27013,0.111911,2.75753,395.4565,4.29497,0.3808375,0.3347855,0.12982125,0.146903,97.60335,-3.9227725,-4.476,67.7493,67.095,-2.939,227.25025,0.008,286.425,-55.415,1.718765,-0.062,-27.14,-27.0975,-30.1825,-29.3375,2.852,1.7375,0.34025,3.1045,1.83,0.76825,-68.845,-0.14371625,-18.1958,-0.259732,0.01972975,4.0021675,0.105649,4.5582,7.5941,97.45035,44.757025,382.86475,4.842635,0.404527,0.346912,0.116551,0.1589175,-0.159792,-14.36635,-0.29753475,-0.058361625,5.3887825,0.10224925,4.37194,6.18762,96.88285,53.564,373.605,5.728445,0.383931,0.35530975,0.10098425,0.14766975,-0.1375585,3.5753,4.735955,5.0384575,6.184975,7.48095,8.93067,5.3728025,5.30226,4.533285,4.5547,3.41515,3.205845,1.46507,-5.1131225
1,3.25,-0.1322265,-21.6778,-0.1852865,0.0728525,2.3057125,0.11524175,2.509635,395.144,4.26485,0.3893385,0.33075425,0.13883425,0.1485505,97.60165,-4.03936,-4.811,68.2837,67.8,-2.913885,226.33,0.008,285.42925,-55.625,1.81163,-0.056,-26.99,-26.5995,-30.30425,-29.365,2.83875,1.70325,0.336,3.09125,1.81525,0.6885,-68.56,-0.142505,-18.17475,-0.22638975,-0.013381025,3.9363575,0.10004405,4.353165,7.487695,97.4558,45.0021,382.36575,4.90756,0.40483175,0.3373025,0.1116975,0.1568555,-0.15535925,-13.26685,-0.235207,-0.0513747,5.4086625,0.0978414,4.22051,6.2980575,96.879175,53.951,373.961,5.62567,0.382432,0.345434,0.0998833,0.14496125,-0.137483,3.52768,4.7207175,5.04901,6.18093,7.4796925,8.93192,5.3664425,5.30415,4.5377525,4.55052,3.4091925,3.1346575,1.5341775,-5.34234
1,3.75,-0.1282485,-20.95305,-0.132785,0.067177625,2.2034325,0.10392975,2.346185,395.3215,4.2657125,0.38981875,0.3457915,0.1278095,0.1524625,97.6,-4.2860175,-4.951,68.92885,68.45,-2.942335,225.90475,0.013,284.0315,-55.66,1.73154,-0.047,-27.3825,-27.168975,-30.6275,-29.675,2.82825,1.6865,0.31925,3.08225,1.8135,0.671,-68.68235,-0.149918,-17.78335,-0.0746568,-0.04814225,3.89318,0.10735925,4.19878,7.22093,97.4688,45.5777,383.344,4.88055,0.41733825,0.3429005,0.12028775,0.156933,-0.14098475,-14.284275,-0.327316,-0.08678555,5.3731,0.0995093,4.15251,6.25605,96.82015,53.9659,374.2345,5.66226,0.390366,0.357061,0.0992446,0.1467795,-0.12775,3.4657475,4.6951025,5.0488975,6.17595,7.4795825,8.92992,5.3662,5.30841,4.529075,4.5385,3.3738925,3.0883175,1.4432225,-5.436005
1,4.25,-0.12773625,-19.534025,-0.218316,0.11434025,2.1920475,0.11018225,2.3268775,395.6235,4.26103,0.38999125,0.336948,0.126969,0.14787275,97.6,-4.48325,-5.272,69.67735,69.08,-3.001815,226.10775,0.011,283.89,-55.58,1.69653,-0.053,-26.7525,-27.354,-30.0725,-29.87,2.81175,1.66575,0.3155,3.07125,1.77475,0.63725,-68.905,-0.1448315,-17.879025,-0.107517,-0.019937875,3.8550275,0.10506125,4.24612,7.153945,97.40375,45.130025,383.63225,4.7975125,0.41729375,0.3473155,0.11911075,0.1577615,-0.1418405,-12.1593,-0.2592,-0.0715716,5.29835,0.1087235,3.9764875,6.01385,96.80015,54.0628,374.094,5.664785,0.399595,0.363985,0.102705,0.14435475,-0.1375585,3.4141975,4.705495,5.0319025,6.169025,7.4709975,8.9289975,5.3552,5.30641,4.5013825,4.53187,3.3269325,3.0894325,1.4839225,-5.71899
1,4.75,-0.127941,-18.7715,-0.38228425,0.0803363,2.14458,0.105723,2.23492,395.4675,4.223535,0.384939,0.33044575,0.12305025,0.14097425,97.5725,-4.6495,-5.562,69.6387,69.79,-2.881935,225.051,0.004,283.55,-55.655,1.820845,-0.052,-27.66625,-28.2975,-31.2575,-29.92815,2.80925,1.6405,0.31425,3.0435,1.749,0.61525,-68.755,-0.152243,-17.8739,-0.147962,0.013848475,3.886315,0.1096875,4.18499,7.056325,97.40095,45.824425,383.17475,4.83908,0.4241475,0.348792,0.1252385,0.15318175,-0.1404285,-11.383325,-0.37196,-0.0759473,5.2971275,0.106412,3.96911,6.02135,96.7998,54.03775,373.896,5.6876425,0.387118,0.353551,0.10296,0.13747175,-0.135,3.37324,4.672675,5.0117,6.15845,7.4691275,8.925665,5.3499575,5.289715,4.4845275,4.521735,3.2878925,3.067675,1.50369,-5.9994225
