DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,420.95825,1.47075,420.832,1.681,2030.029,420.02375,1.45,421.06775,1.8605,2021.0705,421.028,1.627,421.333,1.84275,2031.4515,421.9475,1.35375,421.46225,1.79625,2030.5,2.718,-16.2475,0.099,419.00525,0.989,0.0975,-0.0575,0.1055,-1.431,-0.426,0.114,-22.59025,-1.90725,0.3865,2.15,1.525,0.59,-17.2495,-16.048,-18.193,-16.26925,-17.377,94.09175,75.45,0.27,-14.3825,-13.67,-13.375,0.1,-2.6625,0.8,-0.2,209.5,245.3,-53.48,221.35,251.65,-0.41,0.01,-0.08,-0.3,-0.47,-0.08,-0.23,-0.15,-3.4335,-1.6785,-1.8215,-1.0675,-0.1975,1.8295,3.62575,4.90925,5.544,-3.933,-3.19725,-2.35975,-1.456,-0.77225,0.9,3.3555,4.937,5.3045,-3.7515,-3.569,-2.147,-1.42525,-0.80775,1.115,3.2395,4.851,5.94775,-4.48675,-3.7315,-2.4395,-1.3465,1.391,3.12525,4.75175,5.553,-1.6835,-1.443,-0.741,-0.02275,0.4445,1.41175,3.94775,5.15775,5.6985,-3.872,-6.855,-4.329
1,5.75,421.10025,1.36775,420.672,1.715,2027.943,420.3405,1.34775,420.934,1.81625,2024.546,420.80025,1.572,421.01025,2.04575,2033.8715,421.43925,1.2395,421.5255,1.738,2031.846,2.6705,-16.303,0.0965,418.355,1.013,0.11275,-0.057,0.08125,-1.513,-0.31725,0.105,-18.991,-1.773,0.4075,2.07,1.4675,0.57,-17.56,-16.08125,-18.006,-16.26775,-18.09425,94.088,75.27,0.269,-14.43,-13.515,-13.2825,0.025,-2.62,0.7,-0.18,211.3,244.1,-53.54,221.625,250.95,-0.41,0.01,-0.08,-0.3,-0.47,-0.08,-0.23,-0.15,-3.497,-1.6615,-1.83225,-1.06,-0.207,1.81975,3.625,4.9075,5.54325,-3.9515,-3.21375,-2.37425,-1.46525,-0.772,0.89875,3.35425,4.936,5.3035,-3.80725,-3.57275,-2.1505,-1.4435,-0.80625,1.1155,3.2385,4.85,5.94675,-4.50175,-3.74725,-2.435,-1.353,1.3805,3.12425,4.75075,5.55175,-1.699,-1.463,-0.77475,-0.02025,0.4565,1.4115,3.9475,5.1575,5.698,-3.858,-6.4115,-4.254
1,6.25,421.11025,1.395,421.11625,1.62,2032.4525,420.137,1.404,420.63,1.9425,2021.53925,420.97825,1.59375,420.75625,1.9665,2032.754,421.491,1.272,421.911,1.6265,2030.647,2.469,-16.165,0.093,418.1775,1.007,0.105,-0.0485,0.08525,-1.2505,-0.4205,0.124,-19.396,-2.2125,0.414,2.1775,1.61,0.635,-17.676,-15.958,-17.86175,-16.67475,-17.85225,94.09325,74.99,0.269,-14.195,-13.2175,-13.0475,0.1,-2.615,0.7,-0.19,209.9,244.6,-53.1,222.725,251.875,-0.41,0.01,-0.08,-0.3,-0.48,-0.08,-0.23,-0.15,-3.43075,-1.6295,-1.816,-1.15075,-0.245,1.831,3.624,4.90675,5.54225,-4.0055,-3.2515,-2.3875,-1.46425,-0.7805,0.8985,3.3525,4.935,5.30225,-3.8895,-3.5945,-2.154,-1.44625,-0.8055,1.114,3.23775,4.84825,5.94575,-4.493,-3.7425,-2.44325,-1.35975,1.379,3.12325,4.74975,5.55075,-1.714,-1.465,-0.794,-0.01775,0.455,1.4115,3.9465,5.15675,5.69725,-3.87675,-6.277,-4.343
1,6.75,421.19,1.38825,421.1245,1.781,2030.83175,420.12825,1.456,421.224,1.943,2024.19025,421.20525,1.618,421.178,2.093,2032.38,421.6895,1.332,421.85925,1.772,2032.957,2.729,-16.946,0.095,417.958,1.025,0.06125,-0.046,0.0355,-1.553,-0.4925,0.129,-22.487,-1.886,0.399,2.06,1.41,0.645,-17.86,-15.662,-17.80375,-17.231,-17.72575,94.097,74.4325,0.269,-13.69,-13.07,-13.04,0.1,-2.61,0.7,-0.2,210.375,245.425,-54.3675,220.9,252.7,-0.41,0.01,-0.08,-0.2975,-0.47,-0.08,-0.23,-0.15,-3.45875,-1.61325,-1.8295,-1.1635,-0.253,1.81575,3.62375,4.903,5.5395,-4.047,-3.28275,-2.421,-1.4815,-0.789,0.898,3.35,4.931,5.30125,-3.945,-3.614,-2.153,-1.46,-0.809,1.115,3.23675,4.846,5.942,-4.498,-3.708,-2.443,-1.387,1.3695,3.1215,4.745,5.55,-1.733,-1.484,-0.8,-0.016,0.46675,1.4075,3.944,5.155,5.694,-3.877,-6.164,-4.38075
1,7.25,421.764,1.49125,421.3935,1.694,2030.7765,419.909,1.51125,421.64675,1.89775,2026.408,421.21,1.6455,421.416,1.881,2031.391,422.2755,1.3105,422.26,1.791,2030.932,2.511,-16.494,0.095,418.22525,0.994,0.125,-0.07325,0.13575,-1.905,-0.382,0.1205,-21.1435,-1.974,0.416,1.845,1.47,0.6175,-17.327,-16.3105,-17.75925,-17.122,-17.60625,94.117,74.3625,0.275,-13.5275,-12.61,-12.61,0.1,-2.5675,0.7,-0.2825,212.75,245.05,-51.425,220.2,253.025,-0.41,0.0075,-0.08,-0.3,-0.47,-0.08,-0.23,-0.15,-3.5335,-1.63325,-1.7815,-1.17575,-0.22975,1.833,3.62225,4.91275,5.539,-4.0885,-3.271,-2.37225,-1.4735,-0.79275,0.8975,3.351,4.9385,5.30025,-3.94,-3.58725,-2.1455,-1.43325,-0.809,1.11475,3.23575,4.848,5.94925,-4.4935,-3.77025,-2.42,-1.3485,1.3945,3.1315,4.75525,5.54725,-1.7595,-1.4915,-0.768,-0.0325,0.484,1.4145,3.9405,5.15275,5.68925,-3.881,-6.22975,-4.4855
1,7.75,421.41575,1.4135,421.629,1.618,2031.5625,420.4725,1.424,421.711,1.76,2030.72,421.35,1.619,421.811,2.099,2034.29675,421.705,1.3685,422.199,1.6215,2030.3915,2.4145,-16.513,0.098,418.2235,1.014,0.11325,-0.056,0.097,-1.9135,-0.28575,0.1295,-18.854,-2.511,0.3795,1.905,1.47,0.5975,-17.4395,-15.9125,-17.67875,-16.595,-17.5795,94.132,74.68,0.2735,-13.1,-12.5825,-12.62,0.1,-2.48,0.8,-0.165,213.4,247.15,-52.42,221.2,253,-0.29,0.06,-0.02,-0.22,-0.2725,-0.07,-0.23,-0.15,-3.596,-1.65575,-1.836,-1.1795,-0.2245,1.832,3.61975,4.9225,5.5385,-4.09025,-3.28225,-2.38675,-1.48,-0.79875,0.896,3.34975,4.93675,5.3,-3.9765,-3.6075,-2.1445,-1.436,-0.808,1.114,3.234,4.84875,5.94925,-4.52,-3.79525,-2.42125,-1.3425,1.3935,3.1295,4.755,5.54625,-1.7555,-1.488,-0.728,-0.012,0.48525,1.4115,3.9405,5.1525,5.68825,-3.888,-6.388,-4.503
1,8.25,421.14375,1.414,421.423,1.507,2033.477,420.22275,1.416,421.392,1.844,2031.25,421.248,1.567,421.70025,1.917,2032.652,422.0215,1.317,421.9785,1.4585,2030.14975,2.5725,-16.506,0.10925,418.44,1.052,0.139,-0.068,0.09525,-1.5235,-0.3345,0.12175,-21.6095,-1.958,0.396,1.9,1.4,0.625,-17.497,-15.717,-17.878,-16.595,-17.581,94.13725,75.045,0.2625,-13.195,-12.735,-13.28,1.5,0.3475,2.65,0.83,211.3,244.95,-50.54,219.2,253.9,3.8575,3.92,3.6725,3.425,2.01,-0.05,-0.22,-0.14,-3.6885,-1.6625,-1.8415,-1.177,-0.2475,1.822,3.618,4.901,5.538,-4.085,-3.3275,-2.443,-1.518,-0.814,0.89575,3.345,4.929,5.29875,-4.027,-3.671,-2.166,-1.482,-0.808,1.104,3.23325,4.843,5.94,-4.528,-3.81,-2.451,-1.3365,1.381,3.11925,4.742,5.548,-1.772,-1.484,-0.749,-0.011,0.4565,1.4125,3.942,5.154,5.692,-4.147,-7.138,-4.635
1,8.75,421.74425,1.4175,421.50125,1.678,2032.082,420.304,1.4085,421.47,2.0405,2028.27025,421.21,1.604,421.81075,2.13825,2033.285,422.01975,1.353,422.16975,1.56075,2031.7035,2.827,-16.397,0.096,418.7105,1.026,0.147,-0.09775,0.122,-1.71125,-0.16525,0.14,-22.47075,-0.956,0.417,2.1,1.49,0.6625,-17.613,-15.975,-17.818,-16.3015,-17.45,94.1385,74.55,0.264,-12.825,-12.435,-12.68,11.075,13.38,13.35,7.84,208.275,247.35,-39.0175,220.15,254.375,32.505,30.45,28.57,28.095,15.015,-0.04,-0.01,-0.11,-3.744,-1.55625,-1.829,-1.1615,-0.233,1.816,3.6165,4.902,5.53875,-4.05675,-3.36625,-2.43625,-1.51075,-0.80825,0.895,3.35,4.93025,5.29775,-3.942,-3.66725,-2.18575,-1.48375,-0.8045,1.098,3.23225,4.8435,5.94175,-4.5325,-3.8425,-2.44175,-1.294,1.383,3.1355,4.745,5.547,-1.775,-1.4825,-0.7355,-0.00925,0.458,1.40775,3.94325,5.15425,5.691,-4.26725,-6.382,-4.657
1,9.25,421.251,1.446,421.224,1.615,2030.812,420.275,1.4475,421.31025,1.7215,2027.2405,420.9,1.694,421.0665,2.11725,2034.74,421.6565,1.449,422.0745,1.7035,2031.37775,2.66325,-15.987,0.09425,418.811,0.991,0.144,-0.095,0.115,-1.6855,-0.012,0.12925,-17.5155,-0.18625,0.428,2.065,1.6125,0.76,-17.088,-15.903,-17.519,-15.849,-17.05675,94.151,73.5625,0.283,-12.6875,-12.145,-12.2,25.5,35.66,34.7,21.06,209.325,248.275,-19.18,219,255.8,87.5625,82.3975,76.86,75.1525,42.18,-0.0225,0.17,-0.03,-3.64525,-1.56025,-1.8395,-1.16975,-0.235,1.8285,3.61475,4.914,5.53925,-4.01,-3.38975,-2.413,-1.455,-0.805,0.89475,3.349,4.927,5.2945,-3.956,-3.614,-2.1955,-1.449,-0.802,1.10425,3.23125,4.844,5.938,-4.546,-3.835,-2.42,-1.28575,1.394,3.135,4.756,5.546,-1.766,-1.499,-0.721,-0.00775,0.478,1.41675,3.941,5.152,5.691,-4.276,-6.714,-4.6435
1,9.75,421.48175,1.486,421.2705,1.634,2029.40375,419.98275,1.46475,421.20225,1.93625,2026.37,420.736,1.769,421.437,2.2405,2034.621,421.6625,1.502,422.01675,1.6235,2030.63475,2.673,-15.981,0.115,418.724,1.0285,0.173,-0.074,0.143,-1.133,0.075,0.153,-10.621,0.701,0.423,2.04,1.7075,0.88,-16.6235,-15.6065,-17.1625,-15.481,-16.3535,94.168,72.525,0.299,-11.8025,-11.61,-11.0725,36.55,64.645,63.025,37.39,209.1,252.6,-0.35,218.025,259.8,156.305,153.43,140.55,139.5025,79.78,0.0075,0.225,0.0725,-3.547,-1.61425,-1.84925,-1.1875,-0.2655,1.8125,3.6125,4.9025,5.5385,-3.91375,-3.3955,-2.44675,-1.5015,-0.80875,0.8935,3.34375,4.928,5.29625,-3.91975,-3.65375,-2.212,-1.51025,-0.806,1.088,3.23025,4.84125,5.9405,-4.482,-3.8335,-2.4445,-1.3365,1.37975,3.117,4.74375,5.54525,-1.74725,-1.494,-0.742,-0.0315,0.47325,1.41675,3.94075,5.15325,5.6925,-4.476,-5.868,-4.61625
1,10.25,421.413,1.55,420.939,1.671,2033.867,420.31475,1.54725,421.5505,2.19175,2027.5115,420.676,1.8995,420.8245,2.227,2034.35375,421.0995,1.6125,421.8,1.74175,2032.596,2.717,-15.491,0.127,419.258,1.0535,0.1625,-0.05675,0.12925,-0.942,0.0535,0.179,-6.541,0.48925,0.496,2.0475,1.7275,0.95,-16.54525,-15.0645,-17.029,-14.85775,-16.237,94.17525,70.9025,0.333,-11.125,-10.94,-10.8325,45.4,94.07,91.3,55.6825,208.1,256.9,10.43,218.375,263.15,236.75,220.84,205.45,202.7225,110.11,0.0575,0.27,0.1825,-3.508,-1.697,-1.848,-1.19425,-0.274,1.811,3.61075,4.90075,5.53675,-3.91125,-3.37,-2.448,-1.49775,-0.81375,0.89275,3.34275,4.92775,5.2945,-3.875,-3.61475,-2.217,-1.51675,-0.8155,1.083,3.239,4.84025,5.9395,-4.43425,-3.879,-2.44475,-1.3315,1.37875,3.116,4.74275,5.54425,-1.741,-1.48375,-0.77175,0.02025,0.472,1.42425,3.9405,5.153,5.692,-4.4795,-5.2095,-4.59925
