DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,TS_3,G_1,G_2,WS
1,8.75,0.744254602,-3.4466,2.327275,0.11376,0,0.676,-11.24,0,0,0.6667075,85.51975,99.25,-8.46815,-0.66475,-2.8965,-2.79675,-4.885,-3.70975,0.791855
1,9.25,0.913438892,-0.62263,1.6757,0.099325,0,0.68925,-4.241,0.32911,0,0.6428875,85.57475,99.35,-7.748175,-0.67275,-2.9095,-2.7925,-4.924125,-3.703875,0.6589
1,9.75,0.64914228875,0.9309725,2.3368,0.109445,0.766255,1.1975,-12.3525,3.138875,1.56065,0.6503275,85.9,99.35,-7.222025,-0.68325,-2.92125,-2.78575,-4.928375,-3.69875,0.6864375
1,10.25,0.982151674,1.56,2.9026,0.131535,4.214,2.65825,-10.04,11.259,5.3878,0.5683775,85.37225,99.35,-7.718175,-0.686,-2.91725,-2.778,-4.91325,-3.68925,0.627815
1,10.75,0.619333357,2.6443,4.0762,0.11887,12.98,6.29075,-1.1935,25.8575,13.6665,0.6657025,85.24725,99.425,-8.24825,-0.687,-2.91125,-2.7715,-4.88325,-3.6835,0.68629
1,11.25,0.61424534925,2.563375,5.08805,0.13174,21.13175,9.1725,-0.465,38.8105,20.97925,0.70271,85.8,99.425,-7.474625,-0.6855,-2.90825,-2.76625,-4.849625,-3.6775,0.775575
1,11.75,0.580769009,2.5262,3.7677,0.106375,40.42,13.6325,0.55575,62.5545,28.1685,0.591345,85.7,99.45,-8.10365,-0.684,-2.90475,-2.76125,-4.824,-3.667875,0.76092
1,12.25,0.634146213,3.322025,4.7432,0.15479,47.4,17.075,5.906,75.1115,34.887,0.6874575,85.481,99.525,-7.677325,-0.68425,-2.90325,-2.75475,-4.788375,-3.661375,0.858185
1,12.75,0.48599700025,3.79035,4.370475,0.16034,60.82125,19.97,4.46775,77.5725,38.5475,0.840075,83.325,99.525,-5.6073,-0.68075,-2.8925,-2.74725,-4.742875,-3.649875,0.80379
1,13.25,0.400001364,4.0307,4.5934,0.15076,74.8325,23.25,5.16925,89.621,39.00975,0.842865,82.6945,99.525,-5.424875,-0.678,-2.8845,-2.74175,-4.703125,-3.642125,0.8925725
1,13.75,0.3762035,2.83715,4.094625,0.1506,69.055,22.4475,1.79625,80.54475,33.35475,0.990895,82.00375,99.45,-5.24975,-0.6785,-2.85675,-2.7265,-4.655875,-3.641125,0.9429775
1,14.25,0.790037925,1.2547,4.456225,0.13638,55.809,17.555,1.1845,66.71375,29.11925,0.965535,83.65,99.45,-5.5854,-0.65925,-2.8115,-2.70875,-4.606125,-3.627375,1.0358
1,14.75,0.703912526,1.3493,3.95375,0.1329,38.0675,12.18,-5.65175,45.778,22.5065,0.83947,83.88375,99.375,-6.34975,-0.63825,-2.788,-2.70225,-4.5605,-3.622125,0.82436
1,15.25,0.74079857175,0.1111425,2.538425,0.14695,18.65925,8.011,-7.115,29.9215,15.62025,0.850325,83.865,99.375,-6.3983,-0.63975,-2.7825,-2.70075,-4.55275,-3.616,0.8612775
1,15.75,0.73200930575,-2.017225,2.47265,0.1400025,7.264,3.82225,-9.8025,15.0575,7.688,0.7681025,84.17775,99.375,-6.36495,-0.65025,-2.77125,-2.69675,-4.5385,-3.61325,0.7800025
1,16.25,0.822764657,-2.2497,3.068175,0.1640175,1.529,1.25675,-12.275,5.509975,2.033775,0.7960375,85.697,99.375,-6.523875,-0.66025,-2.7655,-2.699,-4.516125,-3.6055,0.790525
1,16.75,0.57357735025,0.8421975,2.8606,0.1549175,0.237825,0.83225,-10.1925,0.8085,0.2626775,0.714085,85.925,99.3,-6.9043,-0.66625,-2.75625,-2.6985,-4.49625,-3.6035,0.761695
1,17.25,0.767989105,-4.0715,2.7344,0.1256225,0,0.721,-5.26425,0.02926325,0,0.6700275,85.723,99.3,-6.32375,-0.66775,-2.7475,-2.6985,-4.46475,-3.596125,0.74938
1,17.75,0.882698632,-1.052425,3.806775,0.18612,0,0.7135,-8.515,0,0,0.676875,84.359,99.3,-6.155625,-0.66975,-2.73825,-2.698,-4.414625,-3.5895,0.992715
1,18.25,0.649758796,-0.52782,2.1854,0.186135,0,0.64725,-10.38,0,0,0.71474,84.94475,99.3,-6.132375,-0.66775,-2.729,-2.698,-4.368875,-3.590625,0.950325
1,18.75,0.782602074,-1.2431,2.0397,0.1491925,0,0.6835,-9.92,0,0,0.73272,83.8995,99.375,-5.6414,-0.664,-2.727,-2.69725,-4.313125,-3.5845,1.08475
1,19.25,0.702895451,0.223865,2.1996,0.1196,0,0.70175,-9.5315,0,0,0.6629975,84.49825,99.4,-6.079175,-0.65625,-2.721,-2.69675,-4.25625,-3.58125,0.8403025
1,19.75,0.69375118975,-1.079675,1.8249,0.120685,0,0.7815,-11.535,0,0,0.754725,84.65,99.375,-6.63275,-0.65725,-2.71525,-2.69575,-4.203625,-3.5815,0.8628375
1,20.25,0.771861498,-0.78916,4.390175,0.145105,0,0.6435,-10.875,0,0,0.638055,86.725,99.3,-6.4578,-0.65025,-2.70775,-2.698,-4.20375,-3.575375,0.709355
1,20.75,1.013634818,-3.11245,2.157525,0.1428325,0,0.6895,-10.615,0,0,0.689765,85.02175,99.3,-6.472375,-0.65,-2.70275,-2.71275,-4.2405,-3.562625,0.724285
1,21.25,0.903965643,-2.93785,2.824,0.158305,0,0.6585,-11.39,0,0,0.616045,85.142,99.3,-6.601575,-0.654,-2.695,-2.70725,-4.291125,-3.550625,0.7021975
1,21.75,1.003541594,1.877275,2.860375,0.15313,0,0.564,-8.3245,0,0,0.6113425,83.5225,99.275,-7.32025,-0.67675,-2.688,-2.706,-4.345125,-3.539625,0.79623
1,22.25,0.96641060025,-2.8788,2.5486,0.14184,0,0.651,-15.2475,0,0,0.6553175,84.61225,99.275,-6.99155,-0.679,-2.74225,-2.7155,-4.354125,-3.535,0.8935875
1,22.75,0.962208973,-1.8011,2.4321,0.14872,0,0.7695,-14.765,0,0,0.783455,82.718,99.275,-6.741425,-0.66675,-2.75675,-2.7205,-4.363375,-3.553625,0.940585
1,23.25,0.699316992,-1.02611,2.53235,0.13073,0,0.77075,-13.9725,0,0,0.7526625,84.15375,99.275,-7.1055,-0.6695,-2.7605,-2.72575,-4.44125,-3.569875,0.79691
1,23.75,0.585856295,-2.0123475,3.254425,0.15588,0,0.724,-14.9125,0,0,0.6255225,83.3345,99.3,-7.084175,-0.67375,-2.77875,-2.73725,-4.479875,-3.589875,0.9430875
2,0.25,0.781774954,-4.5516,1.150125,0.0883,0,0.66125,-12.275,0,0,0.4812375,88.175,100.2,-7.80775,-2.19825,-4.222,-4.256,-4.009125,-2.4855,0.7986275
2,0.75,0.620162607,-3.1014,1.5501,0.095635,0,0.704,-11.2,0,0,0.485305,87.5,100.175,-7.60575,-2.18325,-4.173,-4.23825,-4.025125,-2.467,0.63129
2,1.25,0.63922478075,-0.214315,1.278,0.11247,0,0.6665,-12.2125,0,0,0.5063,87.525,100.1,-7.71725,-2.17625,-4.154,-4.2225,-3.9915,-2.56025,0.710605
2,1.75,0.5540933335,-2.9573,0.6106325,0.1012825,0,0.69725,-13.455,0,0,0.5467025,87.15,100.1,-7.38125,-2.174,-4.16025,-4.204,-4.00375,-2.613875,0.54736
2,2.25,0.697297456,-0.8609125,0.89348,0.09295,0,0.703,-14.9825,0,0,0.5442525,86.45,100.1,-7.50975,-2.1335,-4.1525,-4.18575,-3.985875,-2.654875,0.61807
2,2.75,0.6605271965,-3.1695,1.1907,0.08285,0,0.72925,-12.92,0,0,0.4909425,87.3,100.075,-8.04375,-2.14425,-4.1385,-4.16875,-4.132375,-2.693125,0.6335975
2,3.25,0.526412082,-2.294025,0.63342,0.10088,0,0.748,-11.44,0,0,0.5445875,86.625,100.15,-7.55225,-2.15275,-4.104,-4.14025,-4.2715,-2.71275,0.521005
2,3.75,1.14907636625,-0.36615,1.9401,0.1208375,0,0.69025,-12.71,0,0,0.5504775,86.6,100.15,-7.61375,-2.162,-4.10625,-4.1015,-4.4025,-2.73175,0.6125
2,4.25,0.5344025035,-0.432745,2.7799,0.0962175,0,0.70675,-9.56,0,0,0.578315,86.6,100.175,-8.43975,-2.17275,-4.05825,-4.1175,-4.50625,-2.749625,0.5213025
2,4.75,0.703195868,1.054245,1.57485,0.0989325,0,0.6355,-7.9775,0,0,0.521135,86.775,100.1,-8.032,-2.18225,-4.071,-4.11875,-4.600375,-2.742375,0.47781
2,5.25,0.984573838,-1.870325,2.39,0.102715,0,0.70925,-8.99375,0,0,0.478145,87.725,100.1,-9.06175,-2.1925,-4.08225,-4.12975,-4.677125,-2.7605,0.4824225
2,5.75,0.581282157,-1.358175,1.283505,0.1062725,0,0.694,-8.15925,0,0,0.4396525,86.1,100.1,-8.44,-2.2015,-4.09975,-4.14625,-4.75175,-2.78925,0.48413
2,6.25,0.876605478,3.17235,2.4689,0.092,0,0.70725,-9.88,0,0,0.44484,87.3,100.175,-8.995,-2.2105,-4.1275,-4.1485,-4.9075,-2.791,0.501235
2,6.75,0.593623931,-1.22615,1.7889,0.0805,0,0.69375,-11.955,0,0,0.35776,87.15,100.175,-9.285,-2.21825,-4.16125,-4.1515,-5.06725,-2.795,0.497925
2,7.25,0.56182296575,0.47341,1.2126,0.11331,0,0.70325,-12.46,0,0,0.30294,88.625,100.15,-9.1475,-2.2235,-4.20275,-4.15675,-5.22775,-2.803625,0.4820625
2,7.75,0.6834033985,-2.1716,2.1351,0.078825,0.055,0.786,-11.59,0.079628,0.002420775,0.31286,88.375,100.15,-8.8475,-2.22,-4.23625,-4.165,-5.58925,-2.822625,0.48744
2,8.25,0.8605773945,-2.6050375,2.6814,0.0898,0.76,1.321,-9.23,2.182,1.786775,0.30222,88.325,100.15,-9.435,-2.21375,-4.279,-4.176,-5.560875,-2.80625,0.468875
2,8.75,0.55722034075,-3.14125,3.8269,0.088925,5.6695,3.781,-6.166,13.865,8.5239,0.3445075,87.95,100.075,-9.23,-2.21175,-4.31625,-4.18475,-5.656375,-2.78975,0.51552
2,9.25,1.3598710845,-0.71673,3.46545,0.1645925,23.02,10.6825,-1.42675,45.0815,21.8485,0.4345725,86.875,100.075,-8.3725,-2.21475,-4.30625,-4.198,-5.7225,-2.803625,0.554425
2,9.75,0.60516597175,2.54515,6.2965,0.1501125,40.65,18.105,0.75875,82.91325,36.21525,0.5770775,86.7,100.075,-7.59175,-2.22525,-4.33025,-4.2005,-5.805,-2.830125,0.6761125
2,10.25,0.5707953535,13.6725,8.3506,0.1913825,76.3,28.2575,2.7725,115.215,55.50725,0.7306625,87.2,100.075,-6.571,-2.231,-4.34025,-4.21375,-5.811125,-2.82525,0.8772025
2,10.75,0.3142676055,19.579,7.0782,0.224035,137.825,41.5375,23.385,215.775,84.01825,0.8569525,85.1,100.075,-5.79175,-2.23225,-4.34325,-4.24175,-5.802125,-2.81575,1.167275
2,11.25,0.32306114675,23.968,8.04235,0.225135,178.85,54.3075,26.6,254.15,103.25425,0.968105,85.1,100,-5.5005,-2.23375,-4.33175,-4.25425,-5.77125,-2.80275,1.26635
2,11.75,0.131918226,31.08325,7.9088,0.250475,192.65,59.4425,41.15,293.36,129.2025,1.0223,83.425,100,-5.08075,-2.235,-4.326,-4.243,-5.68025,-2.78525,1.3649
2,12.25,0.109686318,37.425,11.3585,0.27931,225.7,67.8225,54.4,331.83,141.61,1.1821,79.645,100,-3.732,-2.2235,-4.331,-4.2265,-5.593,-2.765875,1.33675
2,12.75,0.4887322885,32.9355,9.219,0.259975,238.3,68.2525,47.2725,307.0575,140.715,1.41095,76.8825,100,-3.31025,-2.20725,-4.306,-4.20225,-5.516,-2.7505,1.4437
2,13.25,0.254261795,34.355,8.827775,0.2515225,238.7,75.6425,52.84,342.05,147.0825,1.68485,74.72275,100,-2.87725,-2.18525,-4.28225,-4.1855,-5.386,-2.73325,1.380475
2,13.75,0.28403079925,25.158,9.8517,0.26965,226.125,66.18,48.965,309.135,131.9425,1.87155,73.9525,99.9,-2.0905,-2.15925,-4.271,-4.17375,-5.256125,-2.71,1.626125
2,14.25,0.39585836425,22.6025,8.2743,0.24914,204.6,58.745,38.7,291.85,119.4425,1.902525,69.351,99.9,-1.9575,-2.13175,-4.2655,-4.16375,-5.123125,-2.696625,1.559675
2,14.75,0.434440876,15.46725,7.5785,0.2452,176.9,47.735,39.64,248.5575,100.062,2.1976,68.595,100.05,-1.407,-2.111,-4.299,-4.1775,-5.159,-2.69375,1.4353
2,15.25,0.52735057375,10.817,5.285425,0.232735,144.775,39.2,19.74,197.52,82.8995,2.17575,69.5455,100.05,-0.88925,-2.0875,-4.265,-4.174,-5.02175,-2.687,1.363125
2,15.75,0.448166268,2.916625,4.6028,0.198935,101.85,27.17,11.65,131.12,60.9275,2.12485,70.465,100.05,-0.41625,-2.066,-4.2455,-4.1835,-4.87775,-2.68,1.405575
2,16.25,0.4550247675,1.41415,3.4148,0.144995,54.62,20.29,-2.30625,80.29075,45.232,2.1393,74.73575,100.1,-0.12075,-2.0655,-4.258,-4.1905,-4.73275,-2.67375,1.2136
2,16.75,0.72178690475,-1.00899,2.2743,0.0824,27.2225,14.07,-11.72,50.3515,31.078,1.8402,79.845,100.1,-0.7915,-2.074,-4.285,-4.206,-4.589,-2.66725,0.9659075
2,17.25,0.5902099815,-3.60665,1.46021,0.0781,11.835,7.5255,-16.47,26.13625,16.139,1.653525,83.65,100.15,-2.18075,-2.087,-4.3055,-4.2085,-4.44725,-2.656,0.8812625
2,17.75,0.5534532585,-2.3402,0.81333,0.0815,2.77925,2.995,-17.29,6.6766,4.32105,1.3532,84.775,100.15,-2.9705,-2.1165,-4.309,-4.2235,-4.347,-2.6565,0.571345
2,18.25,0.87630774,-0.679335,0.47234,0.0812,0,1.022,-17.39,0.62297,0.39738,1.088025,85.2,100.15,-3.03025,-2.136,-4.314,-4.229,-4.2445,-2.6615,0.5224725
2,18.75,0.676323287,-1.54995,1.0823,0.093425,0,0.934,-17.2425,0.03287,0,0.803145,87.25,100.15,-3.72475,-2.1515,-4.314,-4.234,-4.1545,-2.668,0.5136475
2,19.25,0.702546268,-5.67145,1.2854,0.08275,0,0.819,-16.67,0.0178665,0,0.93484,86.425,100.15,-4.42725,-2.165,-4.309,-4.2375,-4.07075,-2.66475,0.5614525
2,19.75,0.7976316525,-2.3159,1.8644,0.0949,0,0.773,-17.38,0.00758875,0,0.8228225,87.275,100.2,-4.5965,-2.1725,-4.3195,-4.246,-3.9875,-2.6635,0.5521825
2,20.25,0.8362378195,-7.346875,2.521725,0.1066825,0,0.742,-15.415,0,0,0.9014025,87.275,100.25,-4.2755,-2.1745,-4.313,-4.2555,-3.9035,-2.65375,0.5663125
2,20.75,0.699409857,-2.47615,2.085525,0.1242675,0,0.715,-16.99,0,0,0.820255,87.625,100.25,-5.21625,-2.1715,-4.2905,-4.2635,-3.83375,-2.64375,0.6364225
2,21.25,0.94225474775,-3.6328,1.6308,0.1267975,0,0.7205,-16.61,0,0,0.8461375,87.475,100.25,-5.769,-2.1735,-4.28,-4.2795,-3.84375,-2.634,0.9546425
2,21.75,0.877586952,-2.097,2.89925,0.12384,0,0.697,-14.635,0,0,0.74698,87.35,100.3,-6.5395,-2.1735,-4.305,-4.2825,-3.90875,-2.629,1.021125
2,22.25,0.9629385945,-1.71214,1.291375,0.103775,0,0.7275,-13.285,0,0,0.90979,87.5,100.3,-6.92225,-2.1785,-4.3065,-4.2765,-3.9565,-2.624,0.976245
2,22.75,0.65598889,-2.84545,1.7902,0.10851,0,0.717,-15.16,0,0,0.6187975,88.075,100.3,-7.14425,-2.1835,-4.302,-4.272,-3.9985,-2.619,0.70626
2,23.25,0.57313654675,-2.36185,2.83935,0.142475,0,0.698,-15.005,0,0,0.5485,87.5,100.25,-7.62,-2.187,-4.2905,-4.2665,-4.04775,-2.61625,0.7421075
2,23.75,0.6526833155,-4.35825,1.099125,0.0924,0,0.7195,-15.1525,0,0,0.5195725,88.625,100.25,-7.7675,-2.1945,-4.265,-4.262,-4.1495,-2.61525,0.8883
3,0.25,0.6443419765,-1.4747,1.53405,0.10873,0,0.85825,-8.7375,0,0,1.03108,88.375,99.725,-2.6645,-3.216,-4.21725,-3.52525,-1.92725,-1.281625,0.550795
3,0.75,0.592123407,-1.36615,0.8334875,0.1171275,0,0.86325,-9.2175,0,0,0.844115,88.625,99.725,-2.877,-3.20975,-4.2055,-3.53475,-1.964125,-1.365375,0.5060075
3,1.25,0.7329581135,-0.9867825,1.0400825,0.1094575,0,0.87975,-8.93,0,0,0.7831525,89.125,99.725,-3.0895,-3.21725,-4.20625,-3.548,-2.00875,-1.53725,0.48364
3,1.75,0.7400674715,-1.781265,1.18805,0.1033225,0,0.8445,-9.11,0,0,0.78235,89.8,99.725,-3.133,-3.23025,-4.22625,-3.568,-2.081875,-1.665625,0.5271975
3,2.25,0.57564194675,0.84722,0.882215,0.095875,0,0.8595,-8.51,0,0,0.80373,89.525,99.725,-3.56775,-3.23175,-4.215,-3.57675,-2.168,-1.72275,0.5368875
3,2.75,1.175516892,-1.0974075,0.68107,0.083525,0,0.80575,-8.78,0,0,0.625485,89.8,99.7,-4.47775,-3.226,-4.22175,-3.58375,-2.247125,-1.726375,0.45575
3,3.25,0.956566257,1.123325,0.666515,0.07405,0,0.8125,-7.39625,0,0,0.596425,89.35,99.7,-5.08075,-3.2335,-4.236,-3.6025,-2.260875,-1.7315,0.4595675
3,3.75,0.983604766,-2.6712,0.60246,0.0953,0,0.75075,-8.39,0,0,0.6071925,88.85,99.7,-5.574,-3.2445,-4.247,-3.6235,-2.28325,-1.74325,0.506235
3,4.25,0.579461345,0.5172575,0.84507,0.074025,0,0.786,-6.62175,0,0,0.619025,88.8,99.725,-4.4635,-3.242,-4.265,-3.63975,-2.327125,-1.759375,0.4645025
3,4.75,0.86336593425,-0.377475,0.28242,0.077275,0,0.78075,-7.186,0,0,0.57153,88.375,99.725,-5.71225,-3.23925,-4.2955,-3.636,-2.41725,-1.782,0.5137075
3,5.25,1.829370102,-0.53869,0.867275,0.07995,0,0.79975,-7.39,0,0,0.586805,87.85,99.7,-5.3955,-3.24175,-4.33375,-3.63875,-2.515625,-1.80425,0.465625
3,5.75,0.816967614,-0.231095,0.849455,0.070225,0,0.74925,-7.4085,0.02561775,0,0.5406875,87.7,99.7,-5.471,-3.24775,-4.3735,-3.65825,-2.630125,-1.821125,0.42474
3,6.25,1.607125676,-2.92905,1.400175,0.0831,0.378,0.99825,-5.92,1.6416,0.612,0.515615,87.575,99.725,-5.34225,-3.25425,-4.41875,-3.64975,-2.737375,-1.80975,0.4950675
3,6.75,0.9114805265,1.31935,1.2254,0.0848,5.856,2.72225,-3.343,13.506,5.904075,0.494705,88.025,99.725,-5.402,-3.26575,-4.46425,-3.64275,-2.80925,-1.80825,0.4404675
3,7.25,0.907454279,-0.4431825,1.9851,0.08725,25.21,8.05,0.50825,41.114,17.6155,0.5034025,87.125,99.725,-4.48075,-3.26575,-4.51325,-3.63925,-2.822875,-1.798,0.4577275
3,7.75,1.017947682,2.046675,2.7087,0.1003725,66.3725,17.4125,7.1655,99.63525,37.4735,0.6736875,86.825,99.8,-4.0825,-3.2895,-4.535,-3.63875,-2.810125,-1.791125,0.50696
3,8.25,0.954563802,6.0564,2.8599,0.1029775,125.3,32.79,25.92,195.61,63.821,1.0426875,85.95,99.8,-2.40425,-3.295,-4.532,-3.63225,-2.904625,-1.776125,0.6115925
3,8.75,0.8737425225,10.156675,5.27305,0.131915,213.55,57.4925,51.56,329.95,110.63,1.21975,84.2,99.8,-2.0075,-3.289,-4.515,-3.62225,-2.94275,-1.76325,0.9341625
3,9.25,0.81889729725,29.202,7.701675,0.1603225,270.35,83.2,89.625,423.485,164.0725,1.718525,81.3,99.8,-0.9565,-3.294,-4.50475,-3.6155,-2.953,-1.745875,1.229975
3,9.75,0.169057202,35.235,7.034825,0.214145,314.375,109.125,115.8,514.0075,219.4575,2.0337,78.5375,99.725,-0.27125,-3.29,-4.498,-3.59075,-2.92525,-1.726625,1.5276
3,10.25,0.4134775245,48.35625,8.40795,0.27504,347.025,129.275,123.175,590.4725,258.2625,2.256025,76.355,99.725,0.28075,-3.27525,-4.4735,-3.55375,-2.8635,-1.71675,1.77875
3,10.75,0.04075594325,65.176,10.4613,0.2943,387,143.15,132.1,651.06,298.395,2.58175,72.5925,99.725,0.569,-3.2575,-4.443,-3.53175,-2.808375,-1.704,1.804525
3,11.25,-0.372436164,68.2245,12.2915,0.315275,428.1,156.8,175.8,698.34,335.1625,2.99885,71.7825,99.8,1.424,-3.22475,-4.4105,-3.51675,-2.7835,-1.691125,1.8194
3,11.75,-0.381634495,80.012,17.37275,0.30096,444.75,163.5,174.55,730.855,355.55,3.304075,68.875,99.8,2.07075,-3.20325,-4.38775,-3.51075,-2.71375,-1.674375,2.01185
3,12.25,-0.4497539625,91.057,19.68625,0.34374,465.375,169.8,170.3,746.9175,367.8075,3.831575,67.475,99.8,2.875,-3.19675,-4.379,-3.51225,-2.613125,-1.661875,1.88425
3,12.75,-0.510465447,84.7965,20.3145,0.36197,461.8,169.35,178.05,729.7225,376,4.2083,64.575,99.8,3.843,-3.217,-4.346,-3.472,-2.466,-1.623,2.064825
3,13.25,-0.489891104,89.94775,20.883,0.3562875,465.175,169.75,183.25,714.5875,370.04,4.610825,62.63,99.8,4.12025,-3.14825,-4.34875,-3.66225,-2.524125,-1.653625,2.252375
3,13.75,-0.4694530695,90.8335,22.25275,0.35425,430.65,163.8,174.6,665.965,344.8575,4.7912,61.3425,99.8,4.6015,-3.13075,-4.32975,-3.65525,-2.437875,-1.3805,2.4523
3,14.25,-0.48586422025,87.6735,25.294,0.371865,398,153.5,158.75,629.73,302.37,5.0786,58.98,99.8,5.104,-3.134,-4.36,-3.982,-2.5425,-1.397,2.256525
3,14.75,-0.427439835,76.409,22.46775,0.3754125,369.925,135.25,131.525,548.865,274.01,5.20845,59.775,99.775,5.4745,-3.109,-4.33,-3.727,-2.34025,-0.94825,2.35
3,15.25,-0.292568887,66.49175,21.73,0.351975,331.7,110.95,119.6,479.5675,218.885,5.449225,60.8725,99.725,5.91875,-3.10175,-4.31075,-3.48575,-2.0955,-1.07175,2.40135
3,15.75,-0.227583222,59.1515,20.1765,0.35658,283.8,92.15,89.6,406.37,178.265,5.405175,60.2775,99.725,5.97025,-3.07975,-4.29675,-3.48025,-2.00925,-1.1475,2.1579
3,16.25,-0.0351,44.199,17.90225,0.3357225,230.95,68.7175,73.055,324.955,140.5725,5.57265,60.6225,99.725,5.9235,-3.05825,-4.2855,-3.39775,-1.925125,-1.208125,2.1435
3,16.75,0.181483225,39.2835,16.25525,0.3175225,181.675,49.485,47.7875,263.1175,111.345,4.8639,61.7525,99.725,5.86075,-3.041,-4.27275,-3.28725,-1.816625,-1.23775,1.9722
3,17.25,0.170730016,28.961,13.6745,0.29862,127.4,37.5125,28.745,178.2875,84.89775,5.0462,62.5325,99.7,5.31825,-3.0255,-4.2195,-3.24275,-1.662125,-1.186375,1.8455
3,17.75,0.2341266495,21.89875,11.906,0.288135,74.03,25.845,10.09,121.17,58.89475,4.44335,66.11,99.625,4.7815,-3.024,-4.19325,-3.218,-1.432875,-1.119375,1.62125
3,18.25,0.34553130325,7.12045,9.1501,0.2508575,38.62,14.74,-2.757,71.744,34.698,3.6415,70.7825,99.6,3.1035,-3.02675,-4.176,-3.1355,-1.30925,-1.098875,1.423
3,18.75,0.63117740325,-0.69399,7.571275,0.2139525,16.66,7.9295,-7.974,38.061,18.405,2.907825,74.78,99.625,1.90475,-3.0405,-4.18575,-3.1245,-1.243375,-1.0985,1.30105
3,19.25,0.62299751125,-1.51055,2.891925,0.1648925,5.162,3.345,-9.41,12.011,5.951825,2.501625,76.9875,99.625,1.0555,-3.0525,-4.19575,-3.12075,-1.288625,-1.061125,0.98095
3,19.75,0.83818034725,-2.1117,4.1875,0.14229,0.5425,1.3455,-10.24,1.781725,0.68996,1.9367,77.5275,99.7,-0.112,-3.07275,-4.23125,-3.1285,-1.36525,-1.030125,0.912195
