DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_DIF_1_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1,TS_2,TS_3,TS_4,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,WS_1_1_1
1,0.25,2058.60742187501,426.994499206543,1.54923245310783,-0.451613008975983,6.47646009922027,-0.227543994784355,-3.53762996196747,-6.9507805109024,-26.518500328064,-0.261029496788979,-0.453534007072449,-0.269084990024567,100.683624267578,81.4277954101562,83.6617393493652,2.45746546983719,2.66169047355652,0.58919869363308,306.219627380371,320.480491638183,-25.817008972168,0.338409006595612,0,1.01297578215599,18.3773546218872,0,0,3.3384963274002,4.13450360298157,4.64702129364013,5.21431732177734,-0.109235500916838,0.359549567103386,0.137507006525993,0.352995581924915,0.123919686302543,1.14565500617028,1.2352650463581
1,0.75,2071.92755126953,426.949493408204,1.45050752162933,9.31150460243225,6.48398768901825,-0.292823493480682,-0.350569754838943,-6.6956251859665,-27.3045997619629,-0.403896003961563,-0.490515246987343,-0.28421650081873,100.695726394654,80.1646766662598,82.3100833892822,2.51822000741958,2.66820085048675,0.591016858816147,308.20972442627,322.334518432618,-27.5058407783508,0.338295012712479,0,1.01291179656982,18.3816199302673,0,0,3.39861476421356,4.07679033279419,4.65714955329895,5.18466901779175,-0.078047027811408,0.370581053197384,0.110682003200054,0.312759228050708,0.136749356985092,0.992302477359774,1.15702998638153
1,1.25,2056.40478515626,428.396003723144,1.2394700050354,5.4632877111435,6.60945248603821,-0.186144001781941,-5.6140398979187,-6.74061191082001,-24.4502248764038,0.289329007267952,-0.480998992919922,-0.285181507468224,100.669124603272,81.5973281860351,83.2041931152343,2.72051930427552,2.72762805223465,0.550791040062904,307.67707824707,323.733543395996,-28.5913009643555,0.338295012712479,0,1.0139337182045,18.3977503776551,0,0,3.38726073503494,4.05118751525879,4.66877782344818,5.18685209751129,-0.0826839730143547,0.32744000852108,0.103009752929211,0.361699402332306,0.118763327598572,0.935559004545212,1.14180248975753
1,1.75,2044.01257324219,428.793502807617,1.3670100569725,6.04745006561279,6.5465749502182,-0.267571493983268,-1.5524625480175,-6.90151035785675,-26.4780507087708,-1.32062995433807,-0.508763991296291,-0.235061250627041,100.647426605225,80.4241046905517,82.8515224456787,2.73102325201035,2.57879829406738,0.56621678173542,307.146362304688,324.335098266602,-32.1762685775757,0.338295012712479,0,1.01298403739929,18.3923745155335,0,0,3.33635073900222,4.03476977348327,4.67429459095001,5.19182920455933,-0.102879002690315,0.302147708833218,0.0942002981901169,0.283017016947269,0.109707267954946,0.974704757332802,1.17765998840332
1,2.25,2047.21997070313,428.660003662109,1.20430505275726,7.22539758682251,6.49654757976532,-0.186411254107952,-3.43157994747162,-6.96601283550263,-25.265100479126,-0.412229001522065,-0.259122759103775,-0.236220747232437,100.663547515869,79.6129760742187,81.8401470184326,2.80402678251266,2.68533855676651,0.571480438113213,298.758918762207,325.091445922852,-35.3408613204956,0.338295012712479,0,1.01223504543305,18.388792514801,0,0,3.28680139780044,4.03406882286072,4.67359220981598,5.19486629962921,-0.0862849485129118,0.371979609131813,0.109218999743462,0.319550536572933,0.102276442572475,1.06442001461983,1.22792249917984
1,2.75,2049.08508300781,429.93798828125,1.09787251055241,7.19999241828919,6.52699995040894,-0.217629998922348,-2.74577504396439,-7.06999921798706,-25.4535493850708,-0.410914987325668,-0.330446496605873,-0.371852993965149,100.658449172974,80.3199615478516,82.1126403808594,2.86236554384231,2.78890895843506,0.586342588067055,302.66276550293,325.233879089356,-31.8016004562378,0.338288992643356,0,1.01211953163147,18.4042549133301,0,0,3.2151563167572,4.01202976703644,4.6759979724884,5.16536653041839,-0.100357973948121,0.365643054246902,0.116417752578855,0.330053031444549,0.126571342349052,0.937021732330322,1.04860997200012
1,3.25,2051.14996337891,429.230010986328,1.16433000564575,9.48802030086515,6.40569019317627,-0.323502987623215,-5.03113734722137,-7.27961087226868,-24.7840003967286,-0.435383006930351,-0.411744490265846,-0.464884996414185,100.643974304199,80.4946231842041,82.6695194244385,2.94703423976898,2.87129777669907,0.596390962600708,301.104103088379,325.619834899902,-28.3033676147461,0.338092736899853,0,1.01289927959442,18.4029102325439,0,0,3.15230530500412,3.99965310096741,4.67019104957581,5.18181943893432,-0.104564998298883,0.374759048223495,0.113605998456478,0.34281262755394,0.136635892093181,0.9466552734375,1.04629251360893
1,3.75,2040.11004638672,428.542007446289,1.2579699754715,8.38159942626953,6.51019263267517,-0.327217996120453,-4.12159013748169,-7.24268019199371,-21.984899520874,-0.335136242210865,-0.42204649746418,-0.270821988582611,100.596773147583,80.5031242370605,82.5687408447266,2.9031310081482,2.76610279083252,0.558898761868477,303.056884765625,325.879409790039,-22.2454352378845,0.338295012712479,0,1.01393473148346,18.3990974426269,0,0,3.09457725286484,3.97949278354645,4.70591449737549,5.17393732070923,-0.128474999219179,0.348908588290214,0.0978879500180483,0.323722265660763,0.108917323872447,0.986181542277334,1.25068253278732
1,4.25,2060.1650390625,427.578247070312,1.30593997240067,1.53257527947426,6.49707233905792,-0.203693743795156,-4.13003969192505,-7.12830722332001,-22.8326749801636,-0.730619013309479,-0.250446252524853,-0.151631247252225,100.545351028443,81.4652881622314,83.1640777587891,2.87158298492432,2.82796543836594,0.620060071349144,304.755310058594,325.40242767334,-30.4388699531555,0.338295012712479,0,1.01322728395462,18.407160282135,0,0,3.03363579511642,3.98904085159302,4.69096493721008,5.17331326007843,-0.0801153033971786,0.366851843893528,0.0951969269663095,0.320306487381458,0.112566404044628,1.11969250440597,1.26473748683929
1,4.75,2062.38745117188,428.539489746094,1.26563000679016,6.23642516136169,6.45052766799926,-0.145125504583121,-1.45823752880097,-7.09193003177643,-24.4083003997803,-0.580781981348992,-0.493914000689983,-0.199798993766308,100.495998382569,82.5016098022461,84.4967231750488,2.80229383707047,2.85085272789001,0.576174452900886,302.487129211425,324.383674621582,-31.6455268859863,0.338295012712479,0,1.0134402513504,18.4031257629394,0,0,2.95415967702865,3.96505784988403,4.69636607170105,5.17434847354889,-0.121015999466181,0.401014640927315,0.135107003152371,0.379836305975914,0.127659246325493,0.905307754874229,0.985503807663917
