DOY2,HR2,CO2,FC,SC,H,LE,SH,SLE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,384.36592245876,0.143048255007838,-0.0209269146221658,-23.3093256062728,-0.152211214642069,-0.475485921720736,-0.116389881134412,-2.97986135440401,-2.49459610451588,0.159163448259462,56.7802793623683,1.78486056155492,97.195772703342,-46.646325,0.0485829,0.788951688968515,0.100794320907424,-0.102471705898878,0.414683862784015,0.384748775738331,0.0973284050560587
1,0.75,385.635542609499,0.136834616350491,-0.00393727698784614,-28.5297355446134,-0.220962584279093,-0.432108612422506,-0.254677623813401,-3.39228108342485,-3.14969498655533,0.155995240675489,55.0759144931777,1.82248352630963,97.2317332403429,-42.5829,0.0267262875,0.813422323143847,0.092068258541993,-0.0675328326156141,0.456566950356506,0.376211173985626,0.109480828071549
1,1.25,384.723829883257,0.205616040779078,-0.0197295958166451,-28.9388609633837,-1.00382156566698,-0.412534387288306,-0.155340158570309,-3.51689315965439,-3.11937126753065,0.151380925323716,54.2617300379327,1.77854477652924,97.1651226496154,-41.550625,0.0412965,0.642898609549769,0.113010117968694,-0.0911925073805085,0.391755297811631,0.415687104911754,0.087034574021251
1,1.75,384.836878319128,0.130450967915017,-0.0230728805990052,-25.6017694834811,-1.14599093778406,-0.439970466131751,-0.137780597818935,-3.57609002939859,-3.31373020617167,0.133795355650896,54.9041394589889,1.7324670917339,97.097735283723,-46.112725,0.0218592,0.712725059431256,0.0965074914269405,-0.0701764017947064,0.3349420311431,0.325564117772477,0.0764183527539291
1,2.25,384.457310432023,0.0240643872368464,-0.012760806881835,-23.5711710706892,-1.48734370046573,-0.255678097661927,-0.0731080313771421,-3.38563455793599,-3.12333596462673,0.139471409135483,55.2938558336841,1.67750985635858,97.2158315911458,-46.47605,0.03886425,0.538103973482471,0.0795459387358854,-0.0891229651495078,0.378969071974221,0.333311834159353,0.0879787657790445
1,2.75,384.850621407141,0.193339358358199,-0.0163210497385815,-22.8174887672099,-0.995735709663065,-0.355687264494423,-0.0919653630978914,-3.39866702948674,-3.00356029976734,0.14209804920755,56.5158982999109,1.72015435844428,97.0541619592936,-46.22695,0.036437175,0.558149324601277,0.115364366351152,-0.0924973668795713,0.396389057230091,0.340679230105474,0.0826422587389748
1,3.25,384.061482707364,-0.13765731321701,-0.0246405977409351,-34.3063470001739,-0.236594438522434,-0.554952077765472,-0.131844405945475,-3.37376154560512,-2.88305490175877,0.113042255815766,56.104401491303,1.70784206480119,97.0431332879786,-45.1111,0.0072889875,0.613175601061093,0.117187648224683,-0.0984363913285601,0.348589686306721,0.345285738923056,0.0886610811879238
1,3.75,384.575827335211,0.169995832245947,-0.027739908857226,-25.3655249645341,-1.01481484439665,-0.391597207717605,-0.18030002046569,-2.5970286920335,-2.10940697860713,0.110384321989881,57.4416179575509,1.73761371360771,96.9978082787492,-46.26775,0.052109325,0.709127446412172,0.0908516021517282,-0.113983950707974,0.336506165987221,0.359290880008369,0.0951581514024109
1,4.25,384.243833545513,0.18925515668831,-0.0347012281195035,-38.6758046122964,-0.993568344471788,-0.187963918980047,-0.0957377153639005,-2.78932995266382,-2.27397034200038,0.0913086948582892,56.9126887688908,1.74764414493684,97.0183026742622,-44.8525,0.0629660625,0.761650211041717,0.0838238549540854,-0.0911488051404546,0.334838840040451,0.282444252142598,0.0775429435759287
1,4.75,383.694921567913,0.171551166282922,-0.012782248016917,-36.9731693468393,-0.964729709940002,-0.359519984262679,-0.162476011449539,-2.4183028832293,-2.09106444113122,0.0945441814280813,55.3251212510723,1.68297928381269,97.0242320036892,-45.37235,0.0657889875,0.849722387052041,0.0837831930627495,-0.120651840137307,0.433759239144674,0.303382924889252,0.0968591362724788
1,5.25,383.443746963323,0.0084625846732145,-0.0211990326465282,-35.5681519984104,-0.416670526076665,-0.277866128369803,-0.20204952781039,-2.42021010144896,-2.04617293294268,0.0981861179397329,56.9279399664024,1.67344912029233,97.0136221873915,-44.56135,0.0656008875,0.727034376623462,0.0956210628310064,-0.139501358269026,0.419552149106576,0.353243075275254,0.0910518158416013
1,5.75,383.420001098076,0.0779639843200026,-0.0201819186431832,-35.1078080930751,0.0021704996231177,-0.307284189205737,-0.121424882976342,-2.59382737604774,-1.9949123910268,0.10164801338421,57.7682978873413,1.66108288666379,96.9616297510851,-44.46015,0.0534499875,0.873134696570083,0.0888220807541143,-0.131799118077662,0.432234658131261,0.325040537183885,0.0982781040366863
1,6.25,383.032720697601,0.039047344327897,-0.0206813838084701,-33.6546345558013,-0.300679316397059,-0.476766341762742,-0.172327623684842,-2.47614372126259,-2.14430279535691,0.0900878924357023,55.8588941495903,1.6934285208331,97.0644943924696,-46.4187,0.0582937875,0.7681825757659,0.0964600292504936,-0.110846484810005,0.338923602713874,0.359406553619963,0.0940645768527655
1,6.75,384.111301202724,-0.0179681072151361,-0.0225686689634493,-36.6643365310467,-1.26626133797219,-0.396739437333568,-0.240928305515642,-2.4711276092529,-2.02014179106268,0.0784623928715324,56.4947176299963,1.71692861705169,97.1053210855035,-46.4802,1.4595,0.954322476207079,0.0852562430515873,-0.160520207008933,0.35431871988414,0.305892401091263,0.0877347961595202
1,7.25,383.592057625965,-0.0177244957076009,-0.0132462265551414,-40.1920606900053,-0.225402739043909,-0.350993158598142,-0.146835002707164,-2.86729149004859,-2.41547727471476,0.0834170654497566,54.6530511327697,1.86438171479206,96.8923813377522,-44.60005,2.25075,0.987968414146172,0.0948545349982201,-0.125022947804874,0.425404219053633,0.354603657797615,0.0962419644176119
1,7.75,384.215514834535,0.131398946230837,-0.0111575553578606,-40.3411435743742,0.252442960926589,-0.137806185708622,-0.105363388460454,-2.31883416515785,-2.15525913577608,0.0718841441056504,57.339510093358,1.80150247889127,96.9608568024981,-35.19,12.935,1.14827204797127,0.10789676733257,-0.149856912616665,0.368507061663672,0.358451161249334,0.104046460254527
1,8.25,385.403382924191,-0.0248707764325014,-0.0062702465449744,-19.8566995661296,0.231552692013913,0.0293589448490035,0.0489073734797433,-2.31236036618544,-1.81091057862174,0.0892279458688097,57.6170561327527,1.75674046142023,96.9190521112178,-15.06885,37.0075,0.93578264187964,0.104952666780938,-0.157324271015614,0.391812697515369,0.339461255053907,0.0991725175554347
1,8.75,386.073164298995,-0.107279500156589,-0.00975397820443608,-11.8911369643559,1.74492683126188,0.14961322161841,-0.014493824250409,-1.81843069754699,-1.49818809911939,0.112885214403707,55.6548725878372,1.76323401720646,96.9493389208984,-4.85962,72.2811339,1.20813764534366,0.107665290830383,-0.169989725694136,0.3871926022189,0.364338226780315,0.11789560180294
1,9.25,386.063331565748,-0.207235065842032,-0.0327816057463817,-9.27938233372712,3.3236851165175,0.2234097595447,0.0115009128914449,-1.47685864257795,-1.22060780588782,0.0933957425607397,54.6426618303183,1.92790167857233,97.001355780599,8.82,108.65,1.24242347371131,0.11287082263175,-0.196453317663583,0.388853172918567,0.390273290314494,0.129489035484465
1,9.75,386.022969641895,-0.498001998743003,-0.0371341406995733,0.156978092254268,6.46602882691422,0.228609014840206,0.00995512473457006,-1.24682747141514,-0.955300372653539,0.110860511552877,55.4450401577503,2.01307734677705,97.0659571757812,14.96,142.82625,1.4063302991634,0.129476565447618,-0.155836026918648,0.470060758325876,0.422507046450276,0.150840713589601
