DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU
1,5.25,457.523997,10.1843205,3153.2963535,1.793087,36.61294225,-4.229567,1.81006425,1.423673,0.222364,0.462042,0.238066,102.513,96.8,6.901,1.029122,15.569428,0.396191,8.229333,8.294333,8.474667,8.765667,9.743333,11.777,-4.149842,0,0,-0.289855,1.461538,341.066435,347.733439,-0.0015565
1,5.75,455.299351,10.205315,3181.796988,1.624828,36.574162,-1.33888525,2.92893425,1.405557,0.197571,0.458755,0.228661,102.51275,97,6.912,1.011021,15.540055,0.3677685,8.228667,8.296333,8.466667,8.764,9.743333,11.777,-3.927923,0,0,-0.217391,1.384615,341.522066,347.335364,-0.00176925
1,6.25,456.1858235,10.12091275,3210.71034,2.106553,49.8154205,0.006337,1.53287925,1.332034,0.20644,0.457886,0.221041,102.5285,97,6.929,0.992771,15.336986,0.4292975,8.229667,8.297,8.463333,8.766333,9.744667,11.777,-3.596125,0,0,-0.217391,1.384615,341.993992,347.561958,-0.001374
1,6.75,451.69109975,10.45685175,3262.997241,1.817247,36.789418,-1.601096,0.84883825,1.432479,0.19670975,0.467685,0.2423555,102.544,97,6.758,0.957445,15.34569425,0.3628945,8.230667,8.295,8.464333,8.759667,9.743667,11.777,-3.437956,0.208333,0,-0.144928,1.384615,342.495859,347.691843,-0.001006
1,7.25,456.110167,10.226647,3252.61552025,1.948274,53.19339975,-3.32450125,7.65247825,1.29990325,0.18966875,0.4498825,0.20963475,102.555,97,6.7625,0.93986625,15.295523,0.359852,8.229417,8.29175025,8.464833,8.75774975,9.736583,11.777,-1.40646575,7.3958335,0.638298,2.4625,1.923077,341.663389,348.21818725,-0.001127
1,7.75,459.34997175,10.316773,3264.152295,1.7363015,45.83111875,-0.66332425,11.59777575,1.423068,0.21935975,0.44815775,0.231934,102.56725,97.037,7.11525,0.98671125,15.23966175,0.406601,8.222917,8.28825,8.45708325,8.75525025,9.72183325,11.777,12.95334225,56.4583335,4.893617,32.37318875,6.71153875,341.725497,348.0882165,-0.002243
1,8.25,462.358846,10.576677,3124.740408,2.088007,56.42069675,4.68161525,25.571769,1.4998685,0.2296185,0.4664965,0.2529535,102.5885,96.9,7.3565,1.1877685,15.296529,0.572411,8.229917,8.27399975,8.44658325,8.7461665,9.697417,11.777,50.24564625,158.541667,11.702128,93.41549975,13.230769,342.59613925,351.27123875,-0.00758975
1,8.75,454.54736175,10.75434375,2979.50657,2.305523,64.7629375,24.008391,44.5913585,1.62662425,0.262898,0.51560875,0.2865085,102.6085,96.5,8.27,1.747964,15.96174375,0.57906325,8.223333,8.280667,8.427,8.736667,9.696667,11.777,111.355072,305.665,19.148936,166.521739,18.538462,343.783602,356.030751,-0.015928
1,9.25,453.60648,11.031473,2802.361464,2.07910575,43.105934,52.185593,63.1161695,1.998177,0.30788975,0.5978745,0.33213125,102.63,94.2,9.28,2.59039,16.7314835,0.609205,8.229667,8.296667,8.404,8.727667,9.693333,11.777,181.690419,457.34375025,28.573,253.188406,27.846154,345.820857,361.174288,-0.027289
1,9.75,448.2065215,11.25036825,2682.111168,2.5915915,56.260334,82.8049985,77.5979205,2.050295,0.338896,0.653879,0.374706,102.654,92,10.25,3.305019,17.311603,0.6719175,8.250333,8.298667,8.417667,8.734,9.7,11.75275,235.809285,588.3854165,40.851064,328.985507,37.615385,348.228452,366.416023,-0.03045375
1,10.25,443.0879455,11.4022795,2614.35866875,2.722305,66.74877,127.8614565,84.015,2.226152,0.375865,0.709388,0.411967,102.655,90.3,11.25,4.299573,18.202774,0.668601,8.252,8.302333,8.414667,8.741,9.71,11.77075,282.886094,715.364583,53.617021,400.289855,49,349.004483,372.414343,-0.0333095
1,10.75,440.0649735,11.352644,2544.890941,2.609781,54.822524,157.771654,94.717015,2.183935,0.35884,0.70778,0.392764,102.642,87.5,11.98,4.955971,18.987509,0.7476325,8.245667,8.306,8.421667,8.739333,9.72,11.75275,312.253726,804.322917,62.553191,449.42029,59.923077,353.13247,380.295672,-0.039923
1,11.25,436.435417,11.35534,2515.74698325,2.9533475,47.87457125,183.39237275,97.181371,2.162821,0.357895,0.730189,0.406303,102.61,84.8,12.95,5.747256,19.733882,0.7919945,8.246667,8.306333,8.426667,8.728333,9.716667,11.777,338.852445,886.99875,73.191489,492.26,68.384615,354.061613,388.17621,-0.041392
1,11.75,433.711929,11.279693,2443.5731805,2.4799345,49.034461,199.1249915,110.2727675,2.259075,0.361375,0.770077,0.404194,102.582,82.445,13.54,6.599848,20.279877,0.803823,8.263333,8.338667,8.420333,8.725667,9.73,11.77075,354.1934,940.2083335,78.085106,510,73.384615,352.123936,395.612689,-0.04329675
1,12.25,428.216536,11.316029,2369.98958475,3.058394,59.578926,192.0894435,83.86431075,2.195969,0.354885,0.781461,0.404732,102.5375,80.717,14.2105,7.2759875,20.577806,0.8371495,8.2631665,8.3153335,8.421,8.721667,9.74,11.75275,354.2872105,970.58875,83.404255,519.637681,76.923077,353.402118,401.4410005,-0.03989625
1,12.75,427.545234,11.34362725,2361.696334,2.64147425,55.356351,194.533051,82.2846695,2.246123,0.360569,0.7779,0.406146,102.48725,78.15,14.9,7.897213,21.255149,0.8392135,8.294667,8.338,8.437,8.74,9.743333,11.75275,343.253089,964.0625,86.595745,518.478261,79.461538,353.388162,406.318504,-0.0439665
1,13.25,425.6932475,11.556441,2345.23593925,2.64966975,69.95474425,204.959208,74.8013215,2.288989,0.37388,0.793385,0.4157,102.44275,76.07,15.27,8.586497,21.673922,0.78729975,8.325667,8.362667,8.479,8.757,9.743333,11.77075,325.988761,943.28125,87.234043,503.623188,80.384615,351.251139,408.811873,-0.041412
1,13.75,423.982893,11.69146,2309.18539975,2.83317525,48.30842975,182.6351495,71.569162,2.36924,0.366245,0.775384,0.412451,102.4245,73.88,15.82,9.046204,22.050602,0.7439705,8.356667,8.343,8.493667,8.771333,9.77,11.75275,295.248015,890.83333325,84.680851,469.565217,76.307692,351.448277,410.115317,-0.0445275
1,14.25,420.96988425,11.71841975,2282.388759,2.43308725,58.644273,168.4268325,72.615032,2.255423,0.364894,0.728072,0.422137,102.4045,72.65,15.7,9.018932,22.3384,0.68804075,8.37,8.357667,8.500667,8.779,9.77,11.75275,251.319717,799.84375025,80,418.13,73.076923,352.027567,407.595355,-0.0407865
1,14.75,420.3979395,11.6477855,2280.1349105,2.2407725,47.75216125,130.220502,54.998868,2.273322,0.357142,0.73068,0.399609,102.3895,72.24,16.075,9.165527,22.375073,0.5934195,8.366667,8.370667,8.509,8.775667,9.766667,11.75275,207.801686,702.65625,73.829787,361.884058,66.230769,350.838415,405.767562,-0.042349
1,15.25,419.6538935,11.7409855,2286.3426875,2.138698,59.2037225,85.52882,57.242402,2.25422,0.329501,0.663231,0.378976,102.382,73.5,16.157,9.578046,22.475104,0.47638125,8.371333,8.381667,8.518333,8.786667,9.77,11.75275,151.832867,569.6354165,62.340426,296.33,56.538462,348.831449,400.930832,-0.039554
1,15.75,419.70107875,11.768423,2277.233171,2.358459,50.65569075,46.1683355,40.660826,2.041193,0.309018,0.62009,0.347437,102.3835,74.3,15.88,9.610057,22.389605,0.33529175,8.390667,8.389333,8.540667,8.801333,9.773333,11.77075,85.302027,402.06750025,47.234043,202.028986,45.307692,345.657472,395.68156,-0.029554
1,16.25,420.71936475,11.897722,2298.651507,2.042167,38.4188435,11.3830345,26.122252,1.795273,0.266858,0.518474,0.314657,102.36725,75.919,15.56,8.757703,21.815794,0.316111,8.413333,8.398333,8.546,8.815667,9.773333,11.75275,31.877688,249.06249975,29.578,126.304348,29.153846,346.599693,387.603532,-0.0164815
1,16.75,423.04320025,11.793686,2334.842978,2.21433525,36.8756245,-3.245626,13.583428,1.468522,0.202511,0.454082,0.249443,102.37425,80.1,14.1,7.374339,21.00362,0.439195,8.435,8.424,8.561667,8.83,9.79,11.75275,-1.454542,100.67708325,11.702128,48.115942,12,343.477923,375.617489,-0.00481
1,17.25,424.64944175,11.66353475,2428.581714,1.50903925,33.5044265,-2.64382875,2.63366,1.273436,0.171725,0.398931,0.198303,102.3725,83.9,12.3,5.312802,20.293825,0.453815,8.475667,8.43,8.577333,8.834333,9.793333,11.75275,-23.203399,17.864583,1.489362,4.057971,1.307692,337.565199,367.04926,-0.0012425
1,17.75,429.46720075,11.5229415,2511.719791,1.1795675,28.3172095,-0.060444,4.16271825,1.18689,0.163008,0.413647,0.19353,102.378,86.3,11.06,3.897552,19.758341,0.518163,8.436667,8.427,8.575667,8.831333,9.793333,11.75275,-21.429311,0.416667,0,-0.942029,0.923077,338.196855,361.711584,-0.000365
1,18.25,436.4370995,11.3731215,2646.551798,1.9553075,41.82359925,-1.1831755,3.70125525,1.173269,0.164086,0.437095,0.182537,102.37825,88.5,10.5,3.282065,19.440956,0.471752,8.383333,8.431333,8.560333,8.823667,9.776667,11.75275,-19.41442,0,0,-0.942029,1.230769,337.898276,358.707295,-0.000657
1,18.75,442.7965065,11.20468325,2869.798465,1.8049475,40.187767,-0.6711905,4.187564,1.311105,0.177893,0.436405,0.208894,102.406,89.5,10.1,2.788388,19.046111,0.4706935,8.376667,8.413667,8.549,8.801667,9.77,11.75275,-19.983892,0,0,-0.724638,1.307692,337.171016,357.098976,-0.000414
1,19.25,450.15735,11.054253,3057.060071,2.108376,35.790809,2.061824,4.0355005,1.390946,0.190495,0.446572,0.216369,102.42025,90.2,9.78,2.531171,18.786115,0.494707,8.348333,8.376333,8.551333,8.791333,9.766667,11.75275,-20.83802,0,0,-0.869565,1.307692,336.572115,356.18619,0.0002415
1,19.75,450.6134605,10.626253,3137.404916,1.501005,41.3200415,0.35769425,1.999044,1.347107,0.189774,0.445437,0.22115,102.43,90.9,9.3,2.22797,18.442292,0.546274,8.349,8.378667,8.549,8.776333,9.766667,11.75275,-16.726628,0,0,-0.724638,1.461538,338.048903,355.716577,1.9e-05
1,20.25,461.313441,10.774888,3105.9416435,2.072784,44.82590425,-1.2532115,2.934115,1.40465,0.18775,0.461842,0.228935,102.4345,92.186,8.95,1.869586,18.108894,0.501452,8.309667,8.368,8.525333,8.776,9.753333,11.75275,-14.659864,0,0,-0.57971,1.384615,339.919633,354.59289,0.00012375
1,20.75,464.1319905,10.6663255,3261.625458,1.63878025,47.55792,-2.218834,3.77430575,1.403805,0.211376,0.462261,0.225868,102.44,92.2,8.93,1.834541,18.107819,0.51484475,8.311,8.367,8.526667,8.769333,9.73,11.75275,-13.449253,0,0,-0.57971,1.384615,338.609035,354.542984,0.000134
1,21.25,461.4596845,10.505196,3312.232167,1.545145,36.46258,-2.887348,1.23307025,1.409448,0.193561,0.46258,0.226959,102.45825,93.3,8.52,1.707156,17.862894,0.496753,8.312667,8.348,8.526333,8.770333,9.74,11.75275,-12.791607,0,0,-0.507246,1.461538,338.566435,353.944948,-0.00012175
1,21.75,464.60987025,10.56626725,3143.50144775,1.6089485,46.5471555,-1.0754375,0.3487555,1.456821,0.211236,0.482319,0.247231,102.485,94.2,8.44,1.651894,17.523471,0.52611275,8.315333,8.359667,8.520333,8.771,9.74,11.75275,-13.579676,0,0,-0.362319,1.5128,337.41922,353.237169,0.00038125
1,22.25,460.842073,10.635283,3142.046488,1.8052915,44.406363,-4.95685325,2.7959805,1.460563,0.210792,0.471996,0.243679,102.49975,94.5,8.34,1.60199,17.580664,0.5154925,8.316,8.33,8.519,8.776667,9.73,11.75275,-11.88333,0,0,-0.507246,1.461538,338.315796,352.58298,2.8e-05
1,22.75,459.5812725,10.7230205,3255.2851345,1.910819,48.021031,-3.121837,1.52183175,1.497777,0.19504,0.454826,0.236892,102.4995,94.8,8.3667,1.581036,17.330522,0.499629,8.318,8.316667,8.507333,8.775667,9.73,11.75275,-10.193081,0,0,-0.434783,1.461538,337.12349,352.424901,-0.000217
1,23.25,462.0257135,10.377496,3164.24753375,2.27505175,43.133345,-4.935908,0.631605,1.483552,0.209106,0.453497,0.242082,102.50275,95,8.05,1.411035,17.180009,0.43343425,8.308667,8.320667,8.507,8.772,9.74,11.75275,-8.983653,0,0,-0.362319,1.538462,339.544238,351.389659,-0.000673
1,23.75,457.8336615,10.2809065,3112.956753,2.160194,31.744095,-3.924869,4.72290025,1.395488,0.190182,0.450507,0.229842,102.51675,95.2,7.925,1.479933,17.183763,0.44554,8.289333,8.316667,8.495667,8.769333,9.73,11.75275,-8.652993,0,0,-0.434783,1.538462,339.322726,351.005333,-0.000637
2,0.25,456.214454,10.9213995,3030.476606,1.912535,47.94237275,-3.859146,3.453473,2.13193225,0.290309,0.5635375,0.35616075,102.2795,91.90375,9.5575,2.30291775,17.377163,0.478369,9.510833,9.535833,9.628333,9.6666665,10.2441665,11.71,-19.820351,0,0,-0.942029,1.615385,330.52249075,356.69067325,-0.001414
2,0.75,457.628732,10.860021,2833.725801,1.681585,48.777453,-3.22247,3.063723,2.1654275,0.295967,0.5701995,0.36902375,102.279,92.425,9.3975,2.23705025,17.12933975,0.4933925,9.513333,9.53499975,9.633333,9.670833,10.246667,11.722,-18.825943,0,0,-1.014493,1.63461575,331.63323975,356.4249575,-0.0017395
2,1.25,455.2908865,10.6126055,2944.8226845,1.84745,62.153101,-5.9998065,2.31773425,2.11185725,0.28131075,0.60461075,0.346319,102.27525,92.65,9.0525,2.04544025,17.10757625,0.4764555,9.491667,9.543333,9.63166675,9.66833325,10.24083325,11.71,-18.70616875,0,0,-0.942029,1.685027,332.76353075,354.55177425,-0.00121325
2,1.75,453.44284,10.422111,2967.56537,1.720125,54.93703,-5.62870725,3.98395,2.0335735,0.274379,0.58515525,0.34255875,102.28375,93.3,9.1475,2.01873275,17.04771225,0.4421045,9.5041665,9.5516665,9.63166675,9.67083325,10.24083325,11.722,-16.7979145,0,0,-0.869565,1.769231,331.9607545,353.4928325,-0.00133
2,2.25,457.103581,10.600664,2950.123814,1.943856,72.4056795,-4.43066675,1.732817,2.01395825,0.28374525,0.57442825,0.36002125,102.283,93.24375,9.04145,1.966882,16.79349275,0.471589,9.4983335,9.548333,9.63083325,9.67333325,10.243333,11.722,-16.06056225,0,0,-0.978261,1.680527,331.61925875,353.755126,-0.000822
2,2.75,448.83818025,10.33001625,3030.14880275,1.89454,67.04439,-6.809256,4.501009,2.04705925,0.269238,0.61583075,0.35042875,102.257,93.5,8.6725,1.9973715,16.96249,0.51434575,9.503333,9.54750025,9.6283335,9.676667,10.2483335,11.722,-15.31471125,0,0,-1.014493,1.692308,330.3426135,352.974171,-0.001308
2,3.25,453.0142115,10.21003,3081.3422015,1.5301785,63.74764,-6.91285225,2.850391,1.9697405,0.27774975,0.58258625,0.3386465,102.2485,94.3,8.65,2.026857,17.16681325,0.486517,9.513333,9.5408335,9.63,9.66499975,10.24750025,11.722,-14.6863865,0,0,-1.014493,1.692308,329.81939,352.24717675,-0.000901
2,3.75,446.463596,10.0415575,3118.676105,1.927443,57.434147,-7.87140375,2.1589705,1.86660425,0.2618025,0.560308,0.31481875,102.2525,94.25,8.3161,1.92853525,16.8896295,0.47794625,9.51083325,9.53500025,9.63416675,9.6816665,10.24750025,11.728,-13.98043075,0,0,-0.996377,1.692308,329.710204,351.2715305,-0.001678
2,4.25,454.130742,9.684765,3130.025463,1.957858,75.111838,-5.804791,4.270823,1.83022725,0.24784825,0.52589925,0.297841,102.2585,94.725,8.33,1.92140225,16.63774,0.4868395,9.51,9.5316665,9.629167,9.68166675,10.24750025,11.71,-13.27618425,0,0,-0.942029,1.692308,328.97274675,351.50539825,-0.00142675
2,4.75,448.147776,9.555467,3094.78975,1.74011075,72.51267125,-2.086785,5.292369,1.97496925,0.25170125,0.545023,0.30770975,102.28325,95,8.035,1.88031525,16.36612525,0.4434465,9.50416675,9.543333,9.63499975,9.6933335,10.24750025,11.71,-14.40972775,0,0,-1.068841,1.696306,329.7418845,350.51780825,-0.001257
2,5.25,451.7402695,9.615077,3029.294317,1.69701825,50.00630175,-4.3549855,5.80226475,2.01202175,0.2698345,0.54469675,0.32616975,102.3005,95.1,8.004075,1.942149,16.32631475,0.49632,9.50083325,9.548333,9.62750025,9.6958335,10.24000025,11.728,-13.95716125,0,0,-0.923913,1.692308,328.40928975,350.66139375,-0.00180175
2,5.75,453.9127415,9.32271725,3105.185515,1.659961,51.6447875,-3.1752875,4.745443,2.0457775,0.2669195,0.5454375,0.3170645,102.30175,95.31675,7.918,1.81856525,16.146493,0.4582245,9.5,9.55,9.623333,9.67750025,10.23166675,11.722,-13.2744095,0,0,-0.851449,1.692308,329.18566275,348.80761725,-0.002224
2,6.25,445.02458075,9.40092125,3036.4349485,2.207771,54.657831,-4.8621795,4.197536,1.8770285,0.2521115,0.543764,0.3227435,102.313,95.6,7.892,1.8937665,16.120451,0.4716705,9.5075,9.549167,9.62083325,9.679167,10.243333,11.728,-11.02319775,0.208333,0,-0.923913,1.692308,328.1407265,348.332879,-0.0020885
2,6.75,445.101743,9.511864,3095.58394,1.6306485,44.795162,-4.2280195,3.2468315,2.1741185,0.274793,0.5303875,0.327504,102.3195,95.625,7.7675,1.828973,16.188639,0.446567,9.51,9.55750025,9.62166675,9.6941665,10.24166675,11.728,-9.99334825,7.083333,0.638298,1.557971,2.230769,329.55185,349.09969825,-0.002748
2,7.25,447.039338,9.5013805,2984.3878105,1.686318,52.4193305,-4.801286,6.726485,2.061532,0.279327,0.5580435,0.3282655,102.34625,95.425,7.969,1.9377475,15.6881915,0.50493925,9.49499975,9.51583325,9.596667,9.67166675,10.22083325,11.728,2.077,56.45833325,5.957447,29.54710175,8.01923075,331.092092,350.025491,-0.002735
2,7.75,448.568367,9.828647,3030.454562,1.780968,60.3919045,-0.26258,21.328326,2.1175875,0.29855,0.5510285,0.356161,102.383,93.7,8.8125,2.565792,15.919971,0.53925325,9.42791675,9.4525,9.55750025,9.605833,10.1983335,11.728,44.722542,164.80875025,15.106383,94.2210145,15.78846175,331.99653125,352.86166275,-0.007183
2,8.25,449.043368,10.483011,2721.89130425,2.15559125,84.019554,26.67034125,38.545638,2.416996,0.357867,0.647799,0.4240995,102.408,91,10.07,3.33386975,16.713544,0.594073,9.418333,9.424167,9.4966665,9.601667,10.169167,11.728,111.26836025,333.95833325,24.04816475,190.94202875,25.08994225,337.488886,361.377595,-0.016921
2,8.75,439.35544,10.87126,2523.269908,2.203273,68.702414,55.052104,74.66182975,2.6565115,0.4010675,0.7266045,0.4575345,102.43,87.553,11.1255,4.202099,17.6461215,0.564417,9.43708325,9.4541665,9.5,9.63083325,10.17083325,11.728,194.81528825,512.1354165,37.7127655,292.3731885,35.06575,341.715445,368.38175225,-0.031945
2,9.25,440.58112775,11.499738,2458.165288,2.245313,81.693376,98.043548,72.61041,2.963033,0.4340425,0.785479,0.496128,102.44025,83.125,12.075,5.29667725,18.8692545,0.624885,9.4655,9.47333325,9.518333,9.61916675,10.193333,11.728,276.85992975,694.84374975,50.851064,395.18369575,47.461538,345.66208375,376.083604,-0.038702
2,9.75,435.2839495,11.617724,2366.115112,2.50440725,62.8902475,155.65635325,98.652978,3.2104125,0.4615685,0.873971,0.5111985,102.448,78.5,13.05,6.445211,19.7255905,0.70050325,9.463333,9.47,9.546667,9.616667,10.2,11.728,342.758811,854.166667,63.617021,477.84,58.153846,342.338096,385.264634,-0.046605
2,10.25,430.1879665,11.571634,2346.760031,2.48113975,49.535938,219.2404905,84.050982,3.1604735,0.4595615,0.890244,0.5106655,102.45,74.9,13.95,7.366001,20.44118,0.7849665,9.463333,9.483333,9.56,9.62,10.216667,11.728,397.341706,994.375,75.319149,547.318841,68,342.756182,395.31475,-0.04914525
2,10.75,424.57024225,11.39858425,2248.5730515,2.82125075,48.5346305,249.50716125,89.055258,3.1664625,0.458127,0.915728,0.5339595,102.447,70.97,14.79,8.282025,21.1473055,0.881587,9.46,9.476667,9.55,9.62,10.206667,11.728,441.199941,1119.166667,85.531915,611.594203,78.076923,343.916621,404.387796,-0.0564
2,11.25,421.0935005,11.4458175,2226.172279,2.920034,59.6705795,283.87118725,74.655256,3.2842275,0.462142,0.908668,0.5184825,102.44,67.67,15.71,9.142544,21.846113,0.942871,9.46,9.473333,9.546667,9.616667,10.213333,11.728,471.135713,1198.333333,92.553191,650.724638,83.769231,343.679199,414.886632,-0.06098
2,11.75,418.0217655,11.60783625,2186.44819,2.96346,61.26702925,323.63702825,69.195274,3.2532805,0.455466,0.963111,0.5298165,102.41675,65.1365,16.4375,10.06816875,22.5154555,0.9449605,9.46499975,9.48,9.5041665,9.65166675,10.203333,11.728,489.05438475,1267.760417,97.984005,684.96376825,89.32692275,344.43414,422.484015,-0.06980725
2,12.25,416.85320025,11.69122525,2149.51044225,3.24922775,78.3909685,313.6639625,76.06458925,3.2016355,0.46852925,0.99658425,0.540276,102.373,63.63,17.14,10.901519,23.261351,0.983977,9.47,9.473333,9.523333,9.653333,10.21,11.728,495.421007,1301.875,101.06383,693.478261,93.307692,345.898442,428.744804,-0.064089
2,12.75,415.493022,11.68015825,2137.920226,2.80163625,59.919876,312.58261475,81.62549275,3.16805525,0.48294175,0.9921675,0.54765475,102.32625,61.3775,17.815,11.70235775,23.6681045,0.9681135,9.48166675,9.485,9.5266665,9.643333,10.226667,11.728,490.18816425,1305.46874975,104.29898925,697.2826085,96.09615375,347.892618,432.8839435,-0.06618175
2,13.25,413.67166075,11.55804,2117.34344,3.274479,99.4709755,325.8538155,93.076059,3.275141,0.4946965,1.017969,0.5758385,102.27,59.15,18.29,12.587346,24.00266,0.99897375,9.49,9.503333,9.566667,9.69,10.24,11.728,467.1275,1267.083333,102.978723,671.73913,94.038,348.063521,434.90511,-0.069425
2,13.75,412.64246975,11.79399825,2099.444245,3.230652,89.662694,299.86652325,59.004073,3.33057225,0.4883705,1.01123525,0.58444225,102.236,57.2325,18.6375,13.107061,24.3231935,0.939252,9.49083325,9.51166675,9.6,9.6608335,10.243333,11.728,438.21731175,1209.166667,100.851064,639.855072,91.111,349.432599,438.07319975,-0.06845425
2,14.25,412.16017575,11.80898,2089.4784955,3.152036,76.3671985,264.252719,69.56016275,3.3702535,0.49775025,0.9746145,0.559005,102.22125,56.71,18.6775,13.22058675,24.57536175,0.85842,9.4958335,9.5,9.6058335,9.6933335,10.234167,11.728,393.43639225,1117.96875,96.170213,583.15217375,86.302269,348.73197575,435.22429775,-0.059607
2,14.75,411.24363525,11.7975215,2083.375159,2.495618,79.162046,223.81204275,44.88417375,3.335136,0.501033,0.960018,0.556223,102.2055,56.8975,18.96825,13.34475575,24.641791,0.787243,9.49675,9.48500025,9.594167,9.67999975,10.238333,11.728,337.3815525,989.739583,89.574468,518.75,78.8846155,347.05461725,432.26767525,-0.0575835
2,15.25,411.17507725,11.7726075,2057.316106,2.4730005,71.7644515,181.47864475,37.5970225,3.251948,0.468378,0.9299735,0.547781,102.1885,57.54,19.26475,13.8892425,24.69274875,0.68402675,9.50075,9.49249975,9.59,9.663333,10.22833325,11.728,271.122156,851.3541665,80.7978725,439.23913025,70.44230725,346.950976,429.213098,-0.057383
2,15.75,411.219808,11.91207175,2072.3177935,2.30043,73.367704,140.550659,38.6212645,3.274097,0.455925,0.867607,0.525442,102.18,58.275,19.2225,13.84098925,24.672248,0.5586155,9.520833,9.49999975,9.603333,9.70499975,10.2316665,11.728,198.0527975,673.90624975,68.510638,356.007174,60.538462,344.751859,424.453842,-0.05286925
2,16.25,410.924298,11.88627875,2068.550779,1.9617465,64.1800645,72.574683,33.657016,2.89624,0.42770075,0.808009,0.49824,102.172,59.83,19.014,13.453379,24.375369,0.38968,9.54,9.543333,9.633333,9.733333,10.263333,11.728,120.829249,486.875,52.797,261.304348,47.461538,343.281293,415.723037,-0.0417645
2,16.75,411.6362685,11.94515025,2083.4040665,1.708299,58.341169,27.3212725,20.42898275,2.677211,0.3789365,0.67628,0.4606825,102.15225,61.73,18.175,12.370678,23.9636055,0.3537775,9.5541665,9.56166675,9.649167,9.7383335,10.295833,11.728,48.3294995,305.41666675,34.62996275,160.70652175,32.01923075,340.817159,404.1470925,-0.0217975
