DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,CO2_1_8_1,FC_1_1_1,SC_1_1_1,TAU_1_1_1,H_1_1_1,H_1_1_2,LE_1_1_1,G_1,SH_1_1_1,SLE_1_1_1,SG_1,SG_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_2_1,RH_1_2_1,VPD_1_2_1,TA_1_3_1,RH_1_3_1,VPD_1_3_1,WS_1_1_1,USTAR_1_1_1,T_BOLE_1,T_BOLE_2,T_BOLE_3,TS_1,TS_1_1_1
1,5.25,394.145,394.385,394.62,394.69,394.585,395.11,396.72,399.05,0.265,0.0185,-0.957,-48.72,-66.66,10.75,-1.56,-0.431,-0.02,0,0,-1.88,1.01,202.055,279.02,-59.72,0,-0.023,69.76,-6.865,61.865,1.28,-7.825,62.09,1.145,-8.04,69.19,0.942,6.28,1.02,-6.9,-6.675,-6.275,-1.41,-0.317
1,5.75,396.91,397.43,398.03,398.1,397.71,399,400.82,401.425,0.283,0.005,-0.8845,-47.885,-64,10.09,-1.57,-0.585,-0.116,0,0,-1.9,1.06,201.845,278.625,-59.865,0,-0.0235,69.77,-6.96,61.44,1.32,-7.86,62.62,1.18,-8.04,69.47,0.943,6.09,0.996,-6.9,-6.79,-6.295,-1.41,-0.3155
1,6.25,394.06,394.43,394.47,394.77,394.59,394.97,396.495,398.785,0.279,-0.001,-0.869,-47.18,-61.365,8.025,-1.565,-0.504,-0.067,0,0,-1.91,1.02,202.625,278.135,-60.505,0,-0.025,69.79,-7.045,61.82,1.31,-7.975,62.665,1.16,-8.06,69.78,0.923,6.085,0.989,-7.02,-6.78,-6.465,-1.395,-0.3165
1,6.75,397.16,397.605,398.07,398.17,397.985,399.25,400.83,401.6,0.301,5e-04,-0.823,-46.74,-62.61,8.67,-1.565,-0.232,-0.079,0,0,-1.88,1.05,203.82,277.96,-59.505,0,-0.019,69.8,-6.99,61.46,1.29,-8.07,63.07,1.17,-8.26,69.87,0.915,5.93,0.957,-7.03,-6.71,-6.44,-1.395,-0.3175
1,7.25,393.91,394.25,394.515,394.66,394.27,394.87,396.39,399.055,0.2685,-0.036,-0.8435,-49.88,-58.73,9.815,-1.56,1.07,-0.005,0,0,3.25,3.33,203.325,277.835,-52.595,6.65,0.716,69.82,-6.91,62.165,1.285,-8.065,63.225,1.17,-8.23,69.38,0.9225,5.92,0.965,-7.07,-6.895,-6.475,-1.41,-0.317
1,7.75,397.37,397.815,398.09,398.13,398.07,399.085,400.44,401.42,0.297,-0.133,-0.8275,-30.32,-34.775,12.58,-1.56,3.35,0.226,0,0,42.3,13.8,203.23,278.545,-22.545,60.1,7.14,69.83,-6.84,60.87,1.33,-7.83,62.54,1.18,-8.11,69.24,0.9325,5.905,0.962,-7.06,-6.905,-6.435,-1.415,-0.32
1,8.25,393.88,394.375,394.48,394.56,394.29,395.075,396.52,398.93,0.3035,-0.1195,-0.8545,-7.14,-7.655,16.59,-1.565,4.46,0.287,0,0,105.64,24.42,203.13,280.895,19.11,177.125,17.81,69.86,-6.475,59.28,1.41,-7.295,60.33,1.315,-7.73,68.47,1.0035,5.89,0.971,-7.03,-6.76,-6.325,-1.415,-0.3205
1,8.75,397.13,397.445,397.915,397.95,397.765,398.815,400.41,401.03,0.316,-0.1495,-0.867,26.17,19.87,22.75,-1.56,5.375,0.173,0,0,188.48,38.1,203.98,284.395,75.535,319.675,29.77,69.88,-6.08,58.28,1.495,-6.71,57.06,1.47,-7.19,65.95,1.12,5.915,0.993,-6.9,-6.57,-6.27,-1.41,-0.3205
1,9.25,394,394.3,394.585,394.71,394.42,395.18,396.4,399.255,0.326,-0.1695,-0.86,61.5,58.625,23.43,-1.57,4.98,0.159,0,0,261.06,46.08,204.045,287.35,135.705,456.31,37.32,69.91,-5.63,57.21,1.59,-5.86,54.23,1.67,-6.54,63.93,1.28,5.735,0.9805,-6.56,-6.215,-6.17,-1.415,-0.321
1,9.75,397.37,397.66,398.095,398.17,397.745,398.7,400.44,401.49,0.305,-0.1715,-0.818,104.44,88.35,30.76,-1.57,4.615,-0.0115,0,0,329.58,50.48,203.62,289.73,190.69,585.31,42.655,69.92,-5.385,55.46,1.69,-5.41,51.86,1.805,-5.97,60.56,1.46,5.4,0.9615,-6.21,-5.835,-5.895,-1.415,-0.3215
1,10.25,394.105,394.475,394.55,394.655,394.555,394.83,396.26,399.04,0.34,-0.115,-0.812,134.5,115.6,32.04,-1.57,3.72,0.048,-0.03,0,379.64,54,206.45,291.765,236.74,676.57,45.595,69.93,-5.09,54.57,1.73,-4.98,50.93,1.97,-5.4,57.16,1.67,5.36,0.9525,-5.71,-5.395,-5.465,-1.42,-0.322
1,10.75,396.73,397.08,397.38,397.44,397.24,397.84,399.495,400.7,0.336,-0.066,-0.811,161.575,137.75,33.24,-1.57,3.07,0.134,-0.12,0,423.455,57.485,208.33,293.43,271.08,749.81,47.12,69.92,-4.98,53.51,1.76,-4.78,49.71,2.02,-4.92,55.835,1.78,5.39,0.958,-5.23,-4.91,-5.14,-1.42,-0.322
1,11.25,394.165,394.7,394.895,394.98,394.785,395.125,396.31,398.53,0.368,-0.064,-0.895,178.795,154.67,34.11,-1.565,2.945,0.135,0,0,468.9,59.975,208.71,294.15,300.16,833.55,47.69,69.91,-4.82,52.99,1.85,-4.38,49.41,2.13,-4.515,54.99,1.86,5.44,1.02,-4.87,-4.475,-4.9,-1.42,-0.3215
1,11.75,396.865,397.38,397.69,397.585,397.25,397.7,399.31,400.565,0.359,-0.063,-0.848,188.91,173.21,35.32,-1.57,2.1,0.138,0,0,499.25,62.48,208.4,295.76,322,875.37,47.56,69.88,-4.485,51.89,1.93,-4.06,47.56,2.19,-4.035,53.69,2.005,5.51,0.9695,-4.475,-4.12,-4.55,-1.44,-0.322
1,12.25,394.22,394.41,394.745,394.91,394.45,394.925,396.1,398.44,0.3505,0.001,-0.834,200.2,181.28,36.07,-1.57,0.917,0.095,0,0,509.1,64.15,209.77,296.93,333.9,906.6,46.42,69.855,-4.395,51.72,1.96,-3.94,46.9,2.25,-3.91,52.98,2.09,5.325,0.969,-4.14,-3.815,-4.38,-1.44,-0.322
1,12.75,396.92,397.46,397.7,397.77,397.48,397.88,399.46,400.47,0.394,0.035,-0.893,214.01,186.285,34.78,-1.58,0.646,0.1105,0,0,514.43,64.46,210.71,297.17,336.8,910.045,44.03,69.81,-4.28,51.96,1.96,-3.77,47.07,2.275,-3.87,52.855,2.105,5.53,1,-3.745,-3.54,-3.79,-1.44,-0.323
1,13.25,394.065,394.47,394.875,394.985,394.48,394.945,396.085,398.28,0.347,0.036,-0.8895,198.8,179.54,34.645,-1.57,-0.1255,0.103,0,0,493.3,62.97,211.95,297.42,315.94,862.075,39.78,69.8,-4.33,52.05,1.96,-3.85,47.32,2.31,-4,53.19,2.06,5.43,0.998,-3.44,-3.24,-3.655,-1.45,-0.324
1,13.75,397.55,397.69,398.2,398.27,397.67,398.31,399.64,400.41,0.39,0.0585,-0.839,175.66,160.905,30.05,-1.58,-1.175,0.069,0,0,447.43,59.83,209.23,296.81,275.565,782.08,38.54,69.78,-4.43,52.39,1.99,-3.91,47.71,2.275,-4.12,53.66,2.015,5.335,0.963,-3.235,-3.195,-3.625,-1.44,-0.322
1,14.25,394.37,394.52,395.07,395.16,394.62,394.94,396.26,398.48,0.387,0.094,-0.905,151.56,134.94,26.95,-1.57,-1.99,0.04,0,0,391.81,55.92,209.8,296.48,227.7,685.54,41.56,69.79,-4.39,52.62,1.95,-3.915,47.445,2.245,-4.21,54.145,1.935,5.67,0.994,-3.21,-3.195,-3.69,-1.44,-0.322
1,14.75,397.43,397.725,398.04,398.155,397.76,398.135,399.67,400.665,0.351,0.095,-0.8425,109.05,101.23,23.97,-1.57,-2.665,0.0555,0,0,319,48.99,208.21,295.54,164.54,556.315,32.9,69.8,-4.46,52.9,1.92,-4.195,48.085,2.165,-4.41,55.2,1.85,5.505,0.9665,-3.115,-3.18,-3.665,-1.44,-0.323
1,15.25,394.41,394.525,395.055,395.165,394.67,395.325,396.63,398.94,0.341,0.1365,-0.8505,71.095,61.34,23.065,-1.57,-3.65,-0.051,0,0,233.73,40.09,208.29,293.185,103.8,409.545,21.96,69.81,-4.66,53.6,1.85,-4.52,50.125,2.015,-4.73,57.31,1.71,5.49,0.971,-3.145,-3.215,-3.67,-1.44,-0.322
1,15.75,397.63,397.815,398.425,398.485,397.97,398.78,400.2,401.19,0.36,0.1055,-0.783,33.005,27.77,18.5,-1.58,-3.945,-0.088,0,0,142.1,26.82,206.98,291.705,44.31,258.575,14.44,69.83,-4.915,56.03,1.74,-4.9,52.39,1.895,-5.07,58.845,1.59,5.24,0.932,-3.285,-3.355,-3.76,-1.44,-0.324
1,16.25,394.64,394.96,395.21,395.26,395.13,395.45,396.695,399.485,0.293,0.121,-0.73,-1.15,-8.93,16.1,-1.58,-4.06,-0.068,0,0,55.58,10.3,205.8,289.5,2.95,105.025,6.18,69.83,-5.355,56.54,1.65,-5.43,54.18,1.74,-5.41,60.87,1.5,5.175,0.899,-3.4,-3.535,-3.92,-1.435,-0.323
1,16.75,397.735,398.08,398.42,398.48,397.975,398.785,400.675,401.9,0.273,0.106,-0.6915,-23.285,-34.94,12.32,-1.57,-3.14,-0.032,0,0,10.95,2.92,204.405,286.87,-43.38,28.185,1.54,69.84,-5.605,57.86,1.57,-5.87,56.115,1.59,-5.87,62.35,1.4,5.08,0.8695,-3.505,-3.635,-4.04,-1.44,-0.323
1,17.25,394.525,394.76,394.93,395.19,395.05,395.815,397.02,399.695,0.295,0.059,-0.665,-34.35,-44.39,11.03,-1.57,-2.15,-0.1,0,0,-0.3945,1.475,203.69,285.65,-61.55,2.31,0.0415,69.85,-5.74,59.41,1.51,-6.205,57.29,1.485,-6.18,63.39,1.28,5.17,0.856,-3.815,-3.84,-4.275,-1.44,-0.324
1,17.75,397.995,398.2,398.99,399,398.43,399.405,401.01,401.97,0.2755,0.034,-0.657,-37.45,-49.505,9.03,-1.57,-1.49,-0.1025,0,0,-1.96,1.14,204.57,284.5,-62.16,0,-0.0215,69.87,-5.835,60.28,1.425,-6.455,59.18,1.445,-6.51,65.25,1.23,5.16,0.867,-4.035,-4.065,-4.425,-1.445,-0.325
1,18.25,394.39,394.76,395.1,395.22,394.84,395.51,397.18,400.07,0.3335,0.025,-0.685,-40.495,-51.3,11.575,-1.57,-1.27,-0.113,0,0,-1.945,1.14,206.39,283.86,-60.11,0,-0.021,69.88,-5.99,62.13,1.36,-6.525,60.27,1.32,-6.69,65.965,1.18,5.28,0.873,-4.32,-4.3,-4.585,-1.44,-0.324
1,18.75,397.74,398.06,398.71,398.785,398.535,399.745,401.24,402.05,0.309,0.008,-0.696,-43.76,-53.26,10.325,-1.56,-1.06,-0.105,0,0,-2,1.12,205.54,283.7,-59.97,0,-0.014,69.88,-5.98,61.94,1.31,-6.72,60.685,1.27,-6.81,66.26,1.14,5.135,0.859,-4.51,-4.49,-4.695,-1.45,-0.325
1,19.25,394.29,394.85,394.96,395.17,394.88,395.35,396.89,399.8,0.3,0.0315,-0.676,-44.065,-52.64,8.525,-1.56,-1.04,-0.143,0,0,-2,1.06,203.63,282.7,-61.5,0,-0.023,69.88,-6.12,62.07,1.3,-6.91,60.875,1.25,-6.97,66.69,1.13,5.45,0.8625,-4.71,-4.675,-4.8,-1.44,-0.327
1,19.75,397.42,398.01,398.405,398.665,398.47,399.44,401.17,402,0.263,-0.006,-0.72,-46.53,-53.01,9.285,-1.56,-0.823,-0.115,0,0,-2.01,1.13,203.79,282.73,-60.94,0,-0.026,69.89,-6.29,62.29,1.29,-6.94,61.305,1.23,-7.19,66.95,1.07,5.465,0.8885,-4.985,-4.945,-4.885,-1.44,-0.326
1,20.25,394.44,395.02,395.05,395.34,394.95,395.405,397.17,399.75,0.287,0.024,-0.741,-47.675,-57.38,10.3,-1.56,-0.732,-0.091,0,0,-1.915,1.1,206.17,282.28,-59.12,0,-0.0255,69.88,-6.255,61.99,1.28,-7.095,61.125,1.2,-7.33,67.425,1.06,5.29,0.902,-5.305,-5.175,-5.125,-1.445,-0.321
1,20.75,397.46,397.97,398.66,399.03,398.82,399.575,400.97,401.735,0.323,0.027,-0.73,-46.885,-56.86,9.825,-1.56,-0.685,-0.1375,0,0,-1.955,1.08,204.86,281.83,-58.29,0,-0.023,69.89,-6.27,62.04,1.25,-7.26,61.955,1.17,-7.305,67.92,1.025,5.405,0.8905,-5.47,-5.515,-5.135,-1.44,-0.323
1,21.25,394.34,394.58,394.935,395.06,394.92,395.46,396.74,399.67,0.294,0.003,-0.699,-48.53,-57.595,10.925,-1.56,-0.777,-0.1385,0,0,-2.015,1.135,203.77,281.29,-59.25,0,-0.0225,69.89,-6.275,61.79,1.255,-7.3,61.755,1.15,-7.57,67.54,0.983,5.67,0.875,-5.625,-5.605,-5.28,-1.44,-0.324
1,21.75,397.2,397.68,398.195,398.745,398.65,399.3,401.065,401.72,0.2965,-0.0045,-0.745,-46.97,-57.44,10.965,-1.56,-0.824,-0.166,0,0,-1.985,1.12,205.74,280.67,-59.72,0,-0.028,69.89,-6.255,62.01,1.28,-7.5,61.945,1.14,-7.655,67.81,0.965,5.54,0.9,-5.77,-5.535,-5.41,-1.45,-0.326
1,22.25,394.47,394.8,394.94,395.13,394.935,395.42,396.92,399.525,0.291,0.008,-0.7495,-49.01,-57.89,11.315,-1.55,-0.668,-0.118,0,0,-2,1.11,205.23,280.47,-60.09,0,-0.0195,69.88,-6.345,61.87,1.25,-7.53,62.77,1.15,-7.905,67.76,0.953,5.48,0.913,-5.84,-5.655,-5.46,-1.44,-0.324
1,22.75,397.11,397.85,398.565,398.66,398.3,399.41,400.835,401.69,0.2925,0.0105,-0.852,-49.08,-59.05,10.795,-1.555,-0.794,-0.128,0,0,-1.98,1.11,202.91,280.11,-59.81,0,-0.019,69.88,-6.34,62.24,1.23,-7.63,62.46,1.13,-7.77,68.29,0.9365,5.87,0.9675,-5.84,-5.775,-5.62,-1.43,-0.324
1,23.25,394.45,394.54,395.07,395.17,394.815,395.69,396.84,399.705,0.2745,0.025,-0.8575,-51.58,-61.82,10.44,-1.56,-0.7285,-0.1345,0,0,-1.97,1.1,202.99,279.66,-58.86,0,-0.023,69.87,-6.48,61.82,1.23,-7.705,62.58,1.14,-7.89,68.315,0.9395,5.945,0.969,-5.925,-5.87,-5.67,-1.42,-0.322
1,23.75,397.125,397.535,397.97,398.55,398.485,399.435,401.21,401.795,0.3045,0.002,-0.865,-52.71,-59.68,12.19,-1.55,-0.8345,-0.1125,0,0,-1.97,1.105,201.12,278.86,-59.08,0,-0.022,69.85,-6.51,61.38,1.21,-7.89,62.14,1.14,-8.1,68.28,0.938,5.98,0.986,-6.01,-5.94,-5.715,-1.425,-0.322
2,0.25,395.615,396.435,397.72,398.095,396.585,397.89,399.84,400.385,0.2675,0.019,-0.697,-49.02,-58.98,9.38,-1.28,-0.89,-0.065,0,0,-1.94,0.965,211,278.72,-53.265,0,-0.019,69.68,-7.105,64.575,1.17,-7.94,65.715,1.04,-7.88,69.57,1.02,5.19,0.891,-6.895,-6.7,-6.315,-1.52,-0.334
2,0.75,399.93,400.255,400.875,401.005,400.425,401.55,402.34,403.06,0.3015,0.024,-0.749,-52.38,-57.525,9.55,-1.28,-0.787,-0.1205,0,0,-1.93,0.951,209.88,278.29,-52.45,0,-0.02,69.67,-7.135,65.095,1.15,-8.02,66.02,1.03,-7.94,69.815,0.974,5.25,0.9095,-7.025,-6.78,-6.445,-1.515,-0.332
2,1.25,395.395,395.725,397.22,397.625,396.49,398.1,399.91,400.625,0.299,-0.001,-0.707,-51.185,-60.89,10.94,-1.275,-0.589,-0.107,0,0,-1.94,0.966,208.68,277.93,-54.27,0,-0.021,69.67,-7.13,65.16,1.155,-8.13,65.815,1,-8.02,69.55,0.9605,5.29,0.895,-7.13,-6.925,-6.53,-1.515,-0.33
2,1.75,399.935,400.33,400.655,400.825,400.415,401.195,402.11,402.08,0.273,-0.0045,-0.744,-48.575,-63.01,10.03,-1.27,-0.389,-0.1245,0,0,-1.88,0.964,207.47,277.93,-55.71,0,-0.017,69.655,-7.13,64.32,1.18,-8.235,64.98,1.05,-8.145,69.46,0.958,5.405,0.894,-7.21,-6.885,-6.57,-1.515,-0.332
2,2.25,395.145,395.86,397.22,397.55,396.625,397.675,399.62,400.385,0.253,0.031,-0.83,-52.895,-61.51,12.13,-1.275,-0.605,-0.173,0,0,-1.94,0.981,206.9,277.87,-55.64,0,-0.017,69.64,-7.19,64.34,1.18,-8.255,65.085,1.06,-8.245,69.7,0.942,5.51,0.955,-7.305,-7.17,-6.715,-1.51,-0.33
2,2.75,400.025,400.245,400.67,400.74,400.33,401.35,402.18,402.47,0.3025,0.0125,-0.8795,-53.175,-62.57,11.055,-1.28,-0.605,-0.1375,0,0,-1.92,1,207,277.73,-54.915,0,-0.021,69.63,-7.325,64.12,1.2,-8.29,65.335,1.04,-8.23,69.29,0.958,5.68,0.982,-7.34,-7.26,-6.795,-1.515,-0.3315
2,3.25,395.135,395.915,396.975,397.41,396.375,397.455,399.86,400.695,0.279,-0.001,-0.885,-57.55,-63.3,12.995,-1.28,-0.46,-0.143,0,0,-1.85,1.01,207.91,277.44,-56.365,0,-0.021,69.62,-7.37,63.865,1.19,-8.39,65.51,1,-8.355,69.535,0.927,5.78,0.9925,-7.37,-7.195,-6.96,-1.52,-0.329
2,3.75,399.96,400.285,400.78,400.87,400.47,401.37,402.35,402.22,0.2915,-0.026,-0.845,-50.265,-62.92,12.46,-1.28,-0.46,-0.148,0,0,-1.9,0.995,207.68,277.43,-55.795,0,-0.02,69.6,-7.47,64.375,1.16,-8.385,65.31,1.03,-8.425,69.58,0.9235,5.94,0.988,-7.44,-7.22,-7,-1.515,-0.328
2,4.25,395.19,395.48,396.39,396.96,396.26,396.95,399.625,400.695,0.301,0.017,-0.8325,-51.89,-65.27,11.58,-1.28,-0.56,-0.123,0,0,-1.87,0.963,206.78,276.75,-56.23,0,-0.021,69.62,-7.565,64.035,1.16,-8.55,65.79,1.02,-8.585,69.41,0.9135,5.88,0.9635,-7.44,-7.245,-6.935,-1.52,-0.327
2,4.75,399.94,400.27,400.66,400.715,400.415,401.295,402.01,402.39,0.2795,0.021,-0.8315,-52.76,-64.68,9.95,-1.28,-0.648,-0.1165,0,0,-1.96,0.998,206.36,276.56,-59.52,0,-0.019,69.63,-7.495,63.97,1.15,-8.685,66.06,1.03,-8.68,69.42,0.908,5.885,0.9515,-7.49,-7.235,-6.98,-1.52,-0.329
2,5.25,395.42,395.8,396.475,396.7,395.975,396.97,399.47,401.095,0.272,-0.002,-0.812,-51.755,-63.525,11.75,-1.28,-0.609,-0.1,0,0,-1.965,0.9835,205.565,276.65,-59.055,0,-0.019,69.63,-7.58,63.85,1.16,-8.71,65.82,1.01,-8.75,69.77,0.885,5.87,0.9445,-7.595,-7.19,-7.1,-1.52,-0.325
2,5.75,399.89,400.2,400.565,400.695,400.335,401.045,401.99,402.11,0.2585,0.012,-0.815,-53.225,-64.85,13.66,-1.285,-0.468,-0.0875,0,0,-1.93,1.02,204.705,275.75,-58.29,0,-0.0205,69.63,-7.59,63.83,1.15,-8.77,65.77,1.02,-8.66,70.4,0.883,6.015,0.97,-7.735,-7.355,-7.12,-1.52,-0.325
2,6.25,395.45,396.02,396.58,396.81,396.03,397.215,399.5,400.97,0.3,0.002,-0.827,-53.51,-64.095,12.755,-1.28,-0.22,-0.06,0,0,-1.9,1.02,203.625,276,-58.33,0,-0.015,69.65,-7.52,63.99,1.12,-8.77,65.59,0.996,-8.705,70.14,0.86,5.9,0.97,-7.84,-7.385,-7.21,-1.52,-0.325
2,6.75,400.01,400.285,400.44,400.595,400.44,401.2,401.79,401.965,0.283,-0.052,-0.835,-54.31,-60.955,11.965,-1.29,1.18,0.01,0,0,0.637,1.905,204.85,275.72,-53.64,2.8,0.226,69.65,-7.66,63.73,1.15,-8.76,65,1.01,-8.83,70.47,0.865,5.885,0.962,-7.855,-7.445,-7.175,-1.52,-0.326
2,7.25,395.64,396,396.7,396.8,396.03,397.19,399.58,400.87,0.286,-0.165,-0.7575,-36.745,-33.7,14.51,-1.29,3.69,0.2235,0,0,31.395,12.835,206.465,276.645,-20.21,42.96,5.6,69.66,-7.48,62.22,1.22,-8.56,64.41,1.07,-8.64,70.265,0.864,5.59,0.916,-7.97,-7.53,-7.145,-1.515,-0.327
2,7.75,399.9,400.11,400.5,400.73,400.29,401.06,402.315,402.09,0.2975,-0.25,-0.7845,-7.93,-7.345,19.9,-1.29,5.475,0.2245,0,0,105.37,28.5,208.61,279.43,22.005,154.4,19.565,69.67,-7.08,60.9,1.31,-7.84,62.65,1.19,-8.235,69.73,0.9135,5.64,0.932,-7.86,-7.42,-7.01,-1.52,-0.327
2,8.25,395.25,395.92,396.67,396.91,395.74,396.51,399.42,400.575,0.295,-0.207,-0.784,28.65,22.03,26.745,-1.29,5.43,0.211,0,0,187.505,38.785,209.485,283.05,79.75,312.105,31.21,69.69,-6.72,59.81,1.42,-6.9,59.63,1.36,-7.47,67.01,1.06,5.43,0.945,-7.7,-7.155,-6.805,-1.52,-0.331
2,8.75,399.97,400.17,400.75,400.89,400.23,401.24,402.33,402.145,0.305,-0.19,-0.746,73.83,68.255,29.435,-1.29,5.45,0.15,0,0,276.495,49.51,208.325,285.895,150.59,482.27,41.5,69.71,-6.16,58.34,1.54,-6.28,56.49,1.57,-6.59,65.36,1.255,5.28,0.919,-7.25,-6.875,-6.54,-1.52,-0.33
2,9.25,395.56,396.415,397.325,397.445,396.08,396.83,399.345,400.61,0.324,-0.213,-0.7935,116.49,105.075,36.46,-1.29,5.13,0.131,0,0,367.04,55.74,209.28,288.23,215.8,644.25,48.93,69.72,-5.89,57.44,1.6,-5.68,54.05,1.73,-5.945,61.755,1.4,5.33,0.94,-6.92,-6.375,-6.235,-1.52,-0.33
2,9.75,400.22,400.4,400.67,400.795,400.375,400.84,401.96,401.945,0.363,-0.1715,-0.8115,160.44,142.51,42.45,-1.29,4.7,0.128,0,0,433.715,61.805,211.695,290.4,279.04,780.14,54.255,69.73,-5.63,56.465,1.68,-5.195,51.875,1.85,-5.24,58.7,1.65,5.43,0.9465,-6.255,-5.82,-5.885,-1.52,-0.3315
2,10.25,395.51,396.16,397.13,397.29,395.97,396.25,398.95,400.765,0.3515,-0.127,-0.839,203.86,181.61,46.1,-1.285,4.185,0.1745,0,0,501.375,66.455,213.59,292.335,334.715,902.38,57.63,69.74,-5.465,54.875,1.725,-4.915,50.445,1.97,-4.81,55.91,1.81,5.33,0.974,-5.725,-5.225,-5.43,-1.52,-0.3315
