DOY2,HR2,FC,H,LE,TAU,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
2,13.25,3.213908,43.065455,11.1821075,-0.67246745,0.17891265,-7.97252499999999,97.5845175,36.04668,0,1.360573375,0.698367134635157,0.772995068697075,0.493441508064126
2,13.75,7.73288125,39.599625,8.3512125,-0.944207625,0.159114,-8.06907499999998,97.5569575,34.10025,0,1.6365905,0.811525763236653,0.706403068009305,0.454175235704872
2,14.25,4.555,26.4216,6.30193,-0.8617135,0.2299636,-8.02299999999997,97.5347,32.04958,0,0.9373328,0.713233871074407,0.703012026731229,0.497982588565331
2,14.75,12.3078125,41.1273125,10.3747115,-0.891073625,0.2785944,-8.04999999999995,97.4928,30.568655,0,0.940136,0.795388584943975,0.583176034096633,0.463240557707852
2,15.25,10.881178,27.572145,12.24591,-0.8610524,0.169166625,-8.11099999999999,97.4964,29.9255,0,1.41469,0.745304592541607,0.718688463005552,0.434753328607081
2,15.75,15.839495,18.64672,9.7099465,-0.8596433,0.19797525,-8.20999999999998,97.5003,27.1846,0,1.2917125,0.645708557564412,0.639822651421737,0.408790853668608
2,16.25,12.2671025,12.3297025,11.1630665,-0.751439625,0.2087748,-8.41934999999994,97.51866,29.02568,0,1.617276,0.680448949295868,0.591825931954718,0.427526026689212
2,16.75,7.31507275,13.6780875,-11.30957125,-0.714935975,0.212284675,-8.38342499999999,97.53886,30.0067125,0,1.677433,0.616880834294283,0.57421733217126,0.377881338649571
2,17.25,10.10009,4.61843875,6.277384,-0.66836365,0.1453591,-8.29872499999996,97.47704,31.200325,0,1.501545,0.497671217335119,0.597903885702114,0.359380594706401
2,17.75,6.687155,-11.4159205,4.829537,-0.7479935,0.236864575,-8.41374999999995,97.549045,32.673985,0,1.6083565,0.437387720105158,0.406919661869649,0.259525221930807
2,18.25,5.0656315,-17.68364,0.7215364,-0.724095875,0.284388425,-8.47504999999996,97.5927525,35.50083,0,2.02737075,0.582084622780125,0.55632665796755,0.380913819666708
