DOY2,HR2,CO2_1_3_1,CO2_1_4_1,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NEE,NETRAD_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_DIF,TA_1_1_1,RH_1_1_1,WS,PA,TS_1_1_1,TS_1_2_1,VPD
3,10.75,390.673,387.695,-1.069,0.561,0.172,10.5835,1.0885,140.048,16.763,0.0755,248.57,383.36,60.54,237.32,289.925,748.91,76.98,307.05,-5.318,64.1255,2.8525,95.379,-2.488,-2.423,1.14
3,11.25,390.04,387.33,-1.062,0.588,0.121,11.779,1.055,168.14,15.4925,0.059,284.75,426.4,67.54,240.3,293.31,849.42,88.72,326.85,-4.682,61.176,3.001,95.384,-2.493,-2.4265,1.3
3,11.75,389.629,387.185,-1.049,0.6065,0.131,13.11,0.921,201.566,13.3465,0.095,310.95,456.45,71.94,239.785,295.88,919.68,98.79,360.75,-4.059,59.515,3.113,95.366,-2.495,-2.433,1.46
3,12.25,389.3335,387.12,-1.0305,0.619,0.12,13.363,0.538,211.3,11.064,0.087,329.25,486.76,76.735,243.47,299.205,970.13,108.98,344.25,-3.395,56.867,3.2145,95.3605,-2.492,-2.424,1.695
3,12.75,389.443,387.105,-0.9805,0.635,0.16,15.6905,0.628,217.09,9.238,0.107,342.11,504.95,77.98,244.805,302.305,1000.7,111.75,371.2,-2.673,54.0205,3.25,95.3425,-2.486,-2.425,1.84
3,13.25,389.31,387.07,-0.9655,0.6575,0.1255,16.893,0.5525,229.845,8.564,0.086,344.665,508.62,80.39,243.82,304.25,1006.75,113.6,353.55,-2.244,52.431,3.3515,95.32,-2.496,-2.427,1.96
3,13.75,389.23,386.8,-0.965,0.656,0.13,14.67,0.478,209.944,6.714,0.1,333.12,495.56,78.28,243.97,306.385,977.46,111.77,367.75,-1.621,50.5475,3.3675,95.2995,-2.496,-2.428,2.1
3,14.25,389.183,387.065,-0.9135,0.655,0.127,14.9125,0.325,211.812,4.786,0.108,315.835,479.825,74.07,244.98,306.485,927.44,102.9,353.45,-1.239,49.357,3.395,95.294,-2.494,-2.436,2.255
3,14.75,389.163,386.75,-0.8805,0.657,0.127,13.448,0.116,195.541,3.4835,0.1155,292.75,447.42,67.86,246.845,306.815,872.735,92.6,348.35,-0.8975,48.153,3.4725,95.279,-2.477,-2.428,2.37
3,15.25,389.287,386.665,-0.82,0.655,0.1395,12.812,0.15,175.04,2.3175,0.135,262.57,407.805,61.61,245.41,307.73,793.15,81.79,311.3,-0.585,47.355,3.627,95.263,-2.485,-2.432,2.51
3,15.75,389.341,386.55,-0.8075,0.657,0.145,10.74,0.0185,158.397,1.369,0.158,218.37,358.81,53.11,246.515,307.92,689.35,66.62,276.2,-0.485,46.758,3.526,95.265,-2.467,-2.432,2.68
3,16.25,389.492,386.72,-0.729,0.6495,0.127,9.462,-0.049,125.019,-0.279,0.1295,179.01,311.76,46.22,244.71,308,594.79,54.43,236.85,-0.529,47.754,3.56,95.286,-2.4585,-2.4285,2.56
3,16.75,389.645,386.69,-0.734,0.62,0.1275,8.2955,-0.1545,91.5185,-2.558,0.1195,123.325,242.415,37.07,243.51,306.93,449.12,42.6,199.45,-0.527,47.892,3.367,95.284,-2.411,-2.411,2.58
3,17.25,389.69,386.665,-0.7035,0.589,0.122,5.673,-0.009,60.89,-5.7295,0.1345,71.51,175.38,30.36,243.275,306.3,324.93,29.64,170.75,-0.632,49.042,3.315,95.298,-2.414,-2.4145,2.55
3,17.75,389.656,386.68,-0.6965,0.575,0.103,3.982,-0.057,30.763,-8.794,0.13,27.01,104.385,19.68,240.03,304.43,199.12,18.67,133.3,-0.919,50.366,3.245,95.313,-2.386,-2.403,2.45
3,18.25,389.81,386.92,-0.684,0.493,0.113,1.8575,-0.1455,5.736,-11.4775,0.146,-7.02,52.625,10.06,238.03,301.8,97.89,10.32,90.25,-1.279,52.278,3.032,95.331,-2.3775,-2.403,2.25
3,18.75,389.87,386.99,-0.671,0.418,0.077,0.604,-0.5235,-6.0355,-14.8275,0.1245,-44.795,17.07,2.99,236.2,299.31,33.09,3.66,35.96,-1.744,55.321,2.79,95.362,-2.3575,-2.396,2.06
3,19.25,389.9225,387.135,-0.666,0.354,0.057,-0.083,-0.612,-8.1,-16.3735,0.1505,-64.285,1.77,0.24,233.54,295.64,3.91,0.45,8.13,-2.323,58.298,2.662,95.366,-2.3545,-2.3935,1.84
3,19.75,390.3665,387.16,-0.6385,0.3215,0.0585,-0.1575,-0.667,-9.852,-14.9915,0.1635,-68.29,-0.17,-0.01,231.07,292.57,0.04,0.01,4.622,-2.724,61.797,2.691,95.362,-2.353,-2.3805,1.61
3,20.25,390.7755,387.48,-0.603,0.296,0.069,-0.194,-0.6325,-11.222,-12.6875,0.19,-66.78,-0.325,-0.02,230.76,290.16,0,0,4.0805,-3.348,63.787,2.759,95.352,-2.351,-2.37,1.48
3,20.75,390.68,387.66,-0.583,0.2815,0.072,-0.2415,-0.535,-10.28,-10.3955,0.152,-67.44,-0.29,-0.01,227.25,288.86,0,0,4.085,-3.709,65.508,2.786,95.351,-2.3285,-2.3585,1.31
3,21.25,391.134,387.85,-0.5965,0.2855,0.0595,-0.2115,-0.437,-10.576,-8.7805,0.178,-65.5495,-0.23,0,226.74,287.25,0,0,4.124,-4.107,67.652,2.82,95.336,-2.3295,-2.3445,1.12
3,21.75,391.231,388.01,-0.6085,0.271,0.068,-0.253,-0.68,-11.4,-8.193,0.154,-63.59,-0.19,0,227.09,286.3,0,0,4.144,-4.326,69.638,2.753,95.339,-2.3295,-2.3345,1.07
3,22.25,391.298,388.13,-0.6225,0.2645,0.057,-0.25,-0.515,-9.8605,-7.434,0.19,-61.98,-0.13,0,228.24,284.39,0,0,4.151,-4.577,70.945,2.724,95.347,-2.3315,-2.3265,1
3,22.75,391.2605,388.275,-0.556,0.252,0.082,-0.219,-0.5505,-9.139,-7.077,0.155,-60.18,-0.08,0.01,228.33,283.13,0,0,4.2025,-4.828,72.162,2.714,95.328,-2.334,-2.325,0.94
3,23.25,391.197,388.325,-0.5995,0.2635,0.079,-0.255,-0.642,-10.124,-6.3915,0.1595,-59.585,-0.06,0.01,226.05,281.7,0,0,4.199,-4.957,72.886,2.735,95.331,-2.3275,-2.3245,0.87
3,23.75,391.329,388.39,-0.605,0.2675,0.071,-0.239,-0.566,-10.385,-5.696,0.1425,-58.83,-0.06,0,227.3,280.67,0,0,4.223,-5.338,74.187,2.744,95.311,-2.319,-2.323,0.82
4,0.25,392.181,389.83,-0.017,0.1985,0.3135,0.0015,-0.467,-8.224,-7.097,0.655,-65.77,-0.04,0,254.79,313.535,0,0,3.718,1.76,62.205,2.9005,95.3325,0.097,0.094,2.43
4,0.75,392.181,389.83,-0.026,0.208,0.3135,0.0015,-0.3615,-10.035,-6.701,0.5665,-68.75,-0.02,0,251.585,312.09,0,0,3.7225,1.533,63.1825,2.89,95.3355,0.097,0.093,2.265
4,1.25,392.58,390.21,-0.035,0.222,0.26,-0.0975,-0.403,-8.1315,-6.272,0.569,-66.79,0.02,0,250.185,311.355,0,0,3.7335,1.098,64.938,2.839,95.3265,0.095,0.092,2.15
4,1.75,392.26,390.395,-0.041,0.224,0.2895,-0.062,-0.475,-7.716,-6.089,0.594,-64.91,0.05,0,252.52,309.895,0,0,3.7475,1.0495,66.318,2.8055,95.3335,0.094,0.091,1.975
4,2.25,392.47,390.32,-0.034,0.202,0.277,-0.031,-0.384,-7.786,-5.0395,0.5855,-63.43,0.06,0.01,251.835,309.175,0,0,3.7385,0.773,67.884,2.8465,95.3205,0.093,0.09,1.885
4,2.75,392.9,390.6,-0.0395,0.2175,0.309,-0.018,-0.3635,-8.422,-4.769,0.5765,-61.275,0.08,0.01,251.82,308.935,0,0,3.7655,0.667,69.374,2.872,95.32,0.092,0.09,1.81
4,3.25,392.95,391.0935,-0.047,0.203,0.302,-0.057,-0.4745,-7.743,-5.3,0.6215,-60.46,0.1,0.01,251.545,307.835,0,0,3.758,0.428,70.726,2.829,95.3245,0.091,0.09,1.71
4,3.75,392.91,391.149,-0.053,0.208,0.314,-0.063,-0.4735,-7.435,-5.014,0.504,-59.69,0.12,0.01,250.525,306.815,0,0,3.77,0.2975,71.8825,2.8555,95.316,0.088,0.089,1.6
4,4.25,393.43,391.275,-0.045,0.2085,0.303,-0.061,-0.4555,-7.61,-4.16,0.559,-57.93,0.145,0.02,249.35,305.94,0,0,3.7775,0.097,72.7065,2.854,95.316,0.0875,0.088,1.465
4,4.75,393.466,391.245,-0.046,0.21,0.294,-0.0365,-0.579,-6.494,-4.1285,0.583,-58.505,0.165,0.02,246.74,305.17,0,0,3.806,-0.039,72.861,2.847,95.3155,0.086,0.087,1.43
4,5.25,393.8415,391.616,-0.043,0.222,0.3185,-0.076,-0.5515,-7.112,-3.215,0.5875,-56.635,0.265,0.05,248.595,304.89,0.02,0.01,4.175,-0.182,74.2615,2.808,95.319,0.085,0.086,1.375
4,5.75,393.81,391.612,-0.042,0.23,0.328,-0.058,-0.2845,-7.316,-1.997,0.4815,-53.86,1.1,0.19,248.6,304.11,1.645,0.11,6.2785,-0.3235,74.9785,2.878,95.325,0.084,0.086,1.31
4,6.25,393.951,391.411,-0.031,0.24,0.336,-0.051,0.4885,-6.9955,0.783,0.409,-34.405,10.53,1.605,250.215,304.395,17.735,1.265,22.96,-0.5075,75.5975,2.799,95.345,0.083,0.085,1.3
4,6.75,394.25,391.26,-0.0095,0.274,0.285,0.248,1.5665,-4.4995,6.025,0.299,-3.29,38.1,5.89,249.02,306.8,70.04,4.975,76.9,-0.433,75.592,2.7155,95.353,0.082,0.0845,1.285
4,7.25,393.0865,390.515,0.015,0.3435,0.387,2.245,2.3055,2.291,13.951,0.2815,25.22,88.68,14.06,249.19,309.965,167.31,11.55,136.55,-0.263,73.4155,2.572,95.359,0.083,0.085,1.39
4,7.75,392.8745,390.66,0.041,0.404,0.337,4.858,2.556,21.59,19.1085,0.157,69.005,149.855,21.64,249.545,313.445,289.755,19.775,180.05,0.2755,71.7175,2.5095,95.373,0.084,0.085,1.585
4,8.25,392.54,390.14,0.0825,0.463,0.272,9.055,1.9825,49.6255,20.124,0.065,124.33,232.13,31.08,250.845,317.295,446.25,28.17,212.3,0.814,67.8745,2.536,95.38,0.088,0.0845,1.94
4,8.75,391.72,389.14,0.129,0.5,0.1755,12.794,1.2165,83.105,20.165,-0.0615,183.82,306.9,41.23,250.555,322.11,605.085,36.36,230.9,1.81,64.058,2.6925,95.3705,0.091,0.084,2.375
4,9.25,390.648,388.034,0.186,0.535,0.0395,15.765,0.201,121.737,19.0525,-0.126,247,387.48,48.95,254.5,326.44,767.71,42.77,250.8,2.627,59.668,2.795,95.365,0.095,0.086,2.84
4,9.75,390.163,387.545,0.2855,0.577,-0.037,18.885,0.002,148.2,17.585,-0.239,298.06,450.985,54.7,256.14,331.455,892.48,49.11,280.7,3.4655,54.491,3.0535,95.361,0.0965,0.087,3.285
4,10.25,389.554,387.14,0.3895,0.638,-0.142,24.239,-0.183,183.837,14.961,-0.394,351.21,517.1855,60.03,260.511,335.725,1023.84,54.14,304.75,4.2505,51.421,3.2175,95.3685,0.099,0.091,3.58
4,10.75,389.408,387.05,0.4285,0.632,-0.231,26.372,-0.2025,205.63,12.588,-0.4,392.94,566.08,62.69,264.865,339.005,1122.155,57.76,357.8,4.5465,48.7145,3.42,95.3775,0.1125,0.096,4.12
4,11.25,389.005,386.66,0.359,0.66,-0.291,26.3525,-0.245,227.405,11.4805,-0.436,434.475,607.965,65.9,266.115,341.765,1214.51,61.81,379.25,5.038,46.1135,3.4325,95.3825,0.1255,0.0995,4.455
4,11.75,388.799,386.298,0.29,0.67,-0.383,32.061,-0.2205,245.015,10.374,-0.52,451.54,632.47,69.565,267.97,344.465,1272.835,64.1205,397.55,5.6825,43.0425,3.5515,95.3935,0.133,0.097,4.895
4,12.25,388.6835,386.305,0.3205,0.69,-0.317,32.15,-0.302,253.81,8.915,-0.4295,469.54,654.89,71.46,269.815,346.91,1321.19,66.53,407.2,6.2145,41.2005,3.586,95.376,0.131,0.098,5.165
4,12.75,388.554,386.1,0.3875,0.6785,-0.309,32.3355,-0.369,251.618,8.5035,-0.391,479.855,662.955,72.33,271.225,349.36,1334.705,67.57,431.5,6.572,39.858,3.664,95.355,0.14,0.097,5.445
4,13.25,388.47,386.14,0.5655,0.691,-0.322,35.271,0.0075,260.2025,7.34,-0.376,485.22,662.535,71.545,271.97,350.025,1321.76,68.34,431.55,6.859,37.746,3.6815,95.339,0.155,0.104,5.91
4,13.75,388.235,386.08,0.6725,0.696,-0.3475,32.6925,-0.0865,258.1905,5.824,-0.4435,475.695,651.545,70.765,274.315,352.45,1300.51,66.96,419.55,7.1985,36.61,3.7595,95.338,0.1645,0.11,6.26
4,14.25,388.11,386.12,0.4505,0.712,-0.35,31.65,-0.1325,246.545,4.9945,-0.4035,444.16,606.085,66.65,274.625,353.515,1183.475,64.27,410.2,7.425,35.1895,3.725,95.3215,0.1815,0.115,6.455
4,14.75,388.24,385.98,0.2785,0.714,-0.198,30.57,-0.1885,235.5,3.1765,-0.331,419.68,586.3,63.575,274.18,353.925,1155.445,60.69,384.4,7.6585,34.4375,3.792,95.305,0.1875,0.1185,6.62
4,15.25,388.2035,385.86,0.1835,0.7195,-0.213,27.891,0.061,214.184,2.7405,-0.276,374.945,534.595,59.35,275.475,353.725,1059.45,55.94,341.65,7.821,34.094,3.6945,95.301,0.1805,0.1135,6.57
4,15.75,388.2875,385.99,0.2,0.682,-0.183,24.5225,0.053,192.02,1.795,-0.179,334.025,482.54,54.43,276.43,353.59,932.56,51.905,309.7,8.028,34.5,3.699,95.2965,0.161,0.109,6.79
4,16.25,388.17,385.88,0.2405,0.679,-0.077,22.175,-0.063,166.127,0.098,-0.108,279.925,414.47,48.42,278.02,352.015,832.965,46.2,269.05,8.198,34.363,3.641,95.2865,0.163,0.109,6.82
4,16.75,388.037,385.73,0.2415,0.6765,-0.0695,18.4425,0.0875,130.3255,-1.5675,-0.081,226.92,358.55,41.195,274.03,350.89,707.655,40.175,250.2,8.104,34.45,3.591,95.281,0.1625,0.108,6.77
4,17.25,388.05,385.99,0.3705,0.646,0.021,15.4945,0.4195,99.2765,-3.159,0.017,167.62,293.96,34.025,275.02,349.69,564.125,33.65,227.5,7.959,34.535,3.5895,95.2825,0.1565,0.1075,6.6
4,17.75,388.124,386.07,0.2655,0.6085,0.079,10.98,0.3915,67.353,-4.922,0.0635,107.85,231.135,28.535,272.68,346.62,437.075,26.855,212.6,7.884,34.635,3.464,95.294,0.147,0.107,6.43
4,18.25,388.341,386.16,0.202,0.5785,0.092,9.5525,0.444,42.032,-6.9385,0.122,49.94,151.84,19.905,273.32,343.71,294.95,18.68,188.6,7.584,35.949,3.415,95.3,0.142,0.1055,6.23
4,18.75,388.6575,386.28,0.1595,0.533,0.113,6.33,0.4115,14.098,-9.4645,0.159,11.41,94.18,14.03,269.4,341.22,174.96,11.64,142.2,7.235,38.34,3.139,95.307,0.1295,0.103,5.95
4,19.25,388.9575,386.42,0.143,0.452,0.134,2.838,0.185,-3.307,-13.4155,0.26,-26.58,42.66,6.19,267.36,337.38,78.7,5.16,79.1,6.773,39.994,2.93,95.313,0.121,0.102,5.57
4,19.75,389.213,386.565,0.109,0.349,0.197,1.188,-0.071,-9.2785,-17.6515,0.389,-60.53,11.23,1.44,265.04,332.66,21.5,1.34,26.05,5.972,42.613,2.7435,95.329,0.1165,0.101,5.04
4,20.25,389.454,386.985,0.089,0.274,0.214,0.32,-0.0875,-10.44,-17.874,0.609,-74.09,0.805,0.05,265.095,328.42,2.15,0.12,5.894,5.289,44.822,2.7725,95.3295,0.112,0.101,4.56
4,20.75,389.804,387.76,0.051,0.2615,0.247,-0.0115,-0.109,-10.614,-14.8225,0.685,-76.53,-0.24,-0.06,264.51,325.66,0.02,0,3.776,4.739,48.071,2.838,95.3335,0.109,0.101,4.23
4,21.25,390.108,388.16,0.021,0.251,0.279,-0.001,-0.1005,-11.24,-11.9205,0.661,-74.03,-0.28,-0.05,262.895,322.565,0,0,3.681,4.08,50.509,2.929,95.338,0.107,0.1,3.93
4,21.75,390.489,388.604,-0.002,0.255,0.311,0.006,-0.231,-10.2695,-9.835,0.652,-74.26,-0.22,-0.02,259.215,320.8,-0.01,0,3.688,3.575,52.102,2.9065,95.3455,0.105,0.099,3.61
4,22.25,390.695,388.855,-0.0055,0.245,0.287,0.041,-0.1695,-10.39,-9.793,0.601,-72.635,-0.18,-0.01,258.98,319.18,-0.01,0,3.697,3.156,54.864,2.914,95.36,0.102,0.098,3.35
4,22.75,391.1765,389.25,0,0.2335,0.298,-0.014,-0.312,-10,-9.0715,0.594,-71.295,-0.16,-0.01,258.6055,317.125,-0.01,0,3.699,2.789,57.305,2.91,95.355,0.1025,0.098,3.09
4,23.25,391.57,389.4345,-0.001,0.23,0.3405,-0.008,-0.65,-9.3065,-8.4765,0.697,-69.58,-0.13,-0.01,255.59,315.195,0,0,3.709,2.359,58.768,2.904,95.347,0.101,0.097,2.81
4,23.75,391.857,389.38,-0.016,0.2275,0.341,0.012,-0.5135,-10.963,-7.575,0.656,-67.67,-0.08,-0.01,254.915,314.355,0,0,3.712,2.097,59.952,2.938,95.3485,0.1,0.0965,2.61
5,0.25,391.762,389.47,-1.3865,0.241,0.469,-0.0535,-0.7545,-6.006,-7.7735,1.1175,-65.985,-0.04,-0.01,281.475,336.415,-0.01,0,3.666,6.948,65.703,2.9315,95.288,4.472,4.4565,3.495
5,0.75,391.762,389.47,-1.6555,0.2185,0.469,-0.0535,-0.717,-9.632,-6.7925,1.153,-63.93,-0.01,0,282.235,334.825,-0.01,0,3.667,6.53,67.605,2.918,95.283,4.3745,4.3855,3.17
5,1.25,392.56,389.87,-1.863,0.2075,0.452,-0.126,-0.5505,-9.17,-5.8735,1.229,-64.12,0.04,0,279.59,333.175,-0.01,0,3.674,6.298,68.276,2.9055,95.276,4.2825,4.3075,3.005
5,1.75,392.996,390.342,-2.7085,0.2085,0.515,-0.111,-0.7195,-9.2165,-6.0085,1.1565,-61.22,0.07,0,280.42,332.38,-0.01,0,3.675,6.105,69.69,2.9195,95.276,4.181,4.2555,2.82
5,2.25,393.4165,391.1905,-2.234,0.217,0.4885,-0.0555,-0.729,-10.306,-5.431,0.955,-60.66,0.1,0,278.67,331.125,-0.01,0,3.6755,5.7475,70.001,2.9205,95.2715,4.098,4.183,2.7
5,2.75,393.737,391.434,-2.4225,0.227,0.545,-0.039,-0.7465,-9.487,-5.136,0.962,-60.55,0.1,0,277.99,329.825,-0.01,0,3.6845,5.5495,70.817,2.8725,95.2685,4.0215,4.103,2.54
5,3.25,393.948,391.9185,-2.476,0.232,0.625,-0.1315,-0.4065,-11.077,-4.8985,1.0575,-61.24,0.12,0.01,276.265,328.92,-0.01,0,3.691,5.3745,72.357,2.906,95.2725,3.9565,4.0295,2.365
5,3.75,394.15,392.37,-2.525,0.21,0.5525,-0.206,-0.306,-10.292,-5.183,1.119,-59.68,0.15,0.01,275.485,328.11,0,0,3.692,5.1145,73.766,2.8935,95.27,3.8645,3.9575,2.2
5,4.25,393.89,392.4175,-2.707,0.2165,0.492,-0.143,-0.797,-9.059,-4.2045,0.9635,-58.185,0.285,0.02,275.1,327.135,0.07,0.01,3.8945,4.833,74.885,2.91,95.2705,3.789,3.8935,2.075
5,4.75,394.369,392.674,-2.708,0.214,0.513,-0.033,-0.595,-9.167,-3.374,0.866,-55.51,1.34,0.17,274.77,325.895,2.2,0.095,6.872,4.675,75.351,2.898,95.284,3.7045,3.844,1.955
5,5.25,394.846,392.576,-2.5565,0.237,0.528,-0.021,0.4575,-8.962,-0.6415,0.5875,-41.95,9.845,1.295,276.785,324.955,18.56,0.775,25.755,4.5405,75.633,2.8335,95.296,3.6225,3.7885,1.93
5,5.75,394.4695,391.941,-2.7625,0.259,0.386,0.195,1.8615,-7.521,3.782,0.3095,-14.84,36.605,5.91,275.125,326.18,66.42,3.015,71.95,4.5045,76.135,2.7675,95.296,3.5635,3.7225,1.875
5,6.25,394.11,392.301,-1.8905,0.3075,0.249,1.4635,3.344,-4.358,10.579,0.108,12.99,80.065,11.575,274.7,329.65,156.53,6.96,121.6,4.666,75.138,2.6475,95.3075,3.548,3.677,1.96
5,6.75,393.968,391.8345,-1.406,0.384,0.1,5.757,3.6755,6.971,16.256,-0.195,52.09,145.285,19.095,275.035,334.105,280.51,12.41,159.2,4.96,73.859,2.509,95.3115,3.515,3.626,2.065
5,7.25,393.06,390.87,-0.672,0.4405,-0.479,12.064,2.984,28.055,17.1035,-1.136,109.43,216.745,26.125,275.845,338.93,428.67,18.96,183.5,5.513,70.755,2.483,95.317,3.5215,3.5925,2.45
5,7.75,391.949,389.67,0.171,0.4825,-0.982,17.797,1.623,58.984,16.867,-1.768,167.76,286.315,33.82,277.845,344.85,572.82,26.475,201.45,6.493,66.497,2.667,95.297,3.575,3.574,3.01
5,8.25,390.946,388.162,1.5175,0.535,-1.877,25.177,0.467,98.7,15.84,-2.6845,233.75,364.275,39.69,283.335,351.145,736.685,32.4805,237.85,7.37,62.641,2.8395,95.302,3.6495,3.5865,3.55
5,8.75,389.9125,386.9515,2.981,0.585,-2.354,34.161,-0.313,133.644,14.32,-2.9265,293.12,425.635,45.55,285.99,356.19,874.995,38.31,265.5,7.8995,59.747,3.021,95.296,3.7875,3.6025,4.09
5,9.25,388.732,386.387,4.888,0.6,-2.899,39.02,-0.3525,166.015,13.0175,-3.358,354.305,500.19,53.345,287.45,361.55,1021.07,45.175,290.25,8.3875,56.008,3.2295,95.301,4.011,3.6365,4.69
5,9.75,388.56,385.99,7.32,0.647,-3.194,44.2065,-0.456,196.2,11.587,-3.453,411.52,565.03,57.365,287.84,366.535,1136.785,50.37,309.65,9.2135,53.107,3.386,95.295,4.155,3.7055,5.46
5,10.25,388.311,386.07,8.7555,0.654,-3.534,48.278,-0.6165,232.078,10.4225,-3.766,444.92,605.48,61.03,293.16,370.795,1227.93,54.82,342.25,9.7065,50.529,3.459,95.286,4.341,3.7585,5.835
5,10.75,388.08,386.14,10.158,0.717,-3.5245,52.97,-0.3495,257.732,8.92,-3.662,470.035,625.06,61.93,297.21,374.155,1285.5,56.93,375.5,10.2425,47.781,3.665,95.273,4.532,3.8675,6.31
5,11.25,387.627,385.49,12.1665,0.737,-3.6105,52.166,0.066,252.1,8.4235,-3.737,489.975,650.055,63.6,300.215,377.59,1321.225,59.725,402.35,10.423,45.1105,3.7795,95.2785,4.851,4.0335,6.66
5,11.75,387.577,385.37,14.2765,0.742,-3.447,57.01,0.0065,293.2,7.925,-3.508,514.1,669.72,63.75,301.56,380.235,1341.515,59.775,423.75,10.8505,42.7685,3.826,95.267,5.11,4.2225,6.98
5,12.25,387.365,384.98,15.994,0.7705,-3.395,54.9285,-0.033,284.685,6.985,-3.496,512.1,667.105,64.17,304.95,383.95,1342.905,60.56,467.7,11.2865,41.6765,3.9015,95.2465,5.4,4.376,7.34
5,12.75,387.1655,384.5005,17.693,0.758,-3.206,55.8,-0.326,287.08,7.011,-3.263,513.4305,664.495,64.46,305.99,386.255,1346.34,61.23,505.6,11.899,40.279,3.951,95.2365,5.5305,4.5085,7.78
5,13.25,387.0545,384.75,18.203,0.763,-3.2075,56.21,-0.232,292.35,7.1665,-3.189,502.43,653.285,62.84,306.92,387.18,1316.665,58.91,495.7,11.971,38.543,3.956,95.2215,5.655,4.6715,8.28
5,13.75,386.742,385.172,21.249,0.743,-3.0875,54.54,-0.567,280.5,6.1895,-3.067,473.765,619.455,60.31,307.75,388.565,1246.99,57.79,510.1,12.28,36.3445,3.8525,95.215,5.844,4.852,8.4
5,14.25,386.73,385.32,20.3405,0.7545,-2.9085,51.62,-0.445,262.065,4.272,-2.973,456.62,601.065,59.05,309.59,389.44,1230.1,55.155,470.05,12.4,35.128,3.9375,95.197,6.07,5.03,8.84
5,14.75,386.87,385.1345,19.7865,0.754,-2.833,47.645,-0.115,245.07,3.5975,-2.854,426.955,571.34,55.065,310.29,389.64,1141.01,51.99,476.75,12.785,35.205,3.9365,95.187,6.2265,5.162,9.19
5,15.25,386.4315,384.99,19.693,0.761,-2.7925,47.39,-0.1465,251.108,3.1115,-2.8515,394.93,531.06,51.68,310.49,388.69,1073.6,49.47,417.5,12.74,34.5965,3.946,95.171,6.309,5.262,9.555
5,15.75,386.48,384.68,17.873,0.74,-2.516,42.49,-0.0855,215.65,1.9025,-2.5535,351.805,486.94,48.34,307.515,388.6,987.68,45.96,362.65,12.97,33.428,3.9165,95.1825,6.317,5.341,9.65
5,16.25,386.3015,384.673,16.678,0.723,-2.393,37.7,0.0965,192.8675,0.9005,-2.3895,295.685,414.355,41.36,310.705,385.995,838.67,41.66,367.1,13.004,33.4425,3.894,95.168,6.307,5.393,9.61
5,16.75,386.62,384.411,15.3095,0.716,-2.1105,35.67,0.2635,160.388,-0.433,-2.084,263.805,387.99,40.12,309.58,383.105,769.93,37.97,359.55,12.878,32.662,3.785,95.162,6.2645,5.4385,9.6
5,17.25,386.629,384.547,13.4825,0.684,-1.81,30.8,0.106,126.8545,-1.988,-1.812,212.51,329.115,34.39,308.9,380.035,655.82,32.5655,334.9,12.719,33.971,3.833,95.169,6.1355,5.452,9.7
5,17.75,386.6605,384.54,12.1085,0.667,-1.577,27.8415,0.3835,110.837,-2.9555,-1.5195,162.19,274.07,28.915,307.73,378.285,547.63,27.535,295.65,12.605,34.469,3.7085,95.1695,6.069,5.447,9.47
5,18.25,386.812,384.59,10.4255,0.63,-1.2235,22.0645,0.6345,71.8,-3.6745,-1.154,108.82,215.765,24.1,303.62,375.25,424.65,22.42,249.35,12.425,34.716,3.4815,95.1705,5.974,5.432,9.29
5,18.75,386.6,384.5635,9.0145,0.581,-0.7605,17.742,0.432,39.553,-5.6895,-0.6955,62.615,156.125,17.65,303.56,372.55,308.85,15.095,197.9,12.116,36.208,3.3815,95.17,5.943,5.4215,9.01
5,19.25,386.69,384.635,7.539,0.557,-0.301,13.061,0.461,13.7415,-7.886,-0.256,18.11,101.645,11.295,301.925,369.48,208.96,9.29,151.3,11.888,37.85,3.2095,95.1695,5.884,5.403,8.69
5,19.75,386.514,384.84,6.211,0.488,0.01,6.9045,1.012,-0.409,-10.61,0.14,-10.78,63.225,7.66,299.775,364.91,121.58,5.595,104,11.57,39.892,2.9875,95.174,5.8075,5.3685,8.28
5,20.25,386.8515,385.175,4.6435,0.399,0.206,3.498,0.1555,-6.8825,-14.373,0.436,-43.075,26.61,3.555,296.715,360.735,50.31,2.24,53.83,11.047,43.877,2.752,95.1895,5.719,5.333,7.48
5,20.75,387.1345,385.388,3.383,0.2765,0.305,1.3775,-0.3745,-9.491,-16.5455,0.859,-64.5245,5.61,0.55,293.805,357.085,12.45,0.48,16.0905,10.288,46.83,2.726,95.2085,5.6315,5.2565,6.8
5,21.25,388.14,385.85,2.187,0.263,0.468,0.7355,-0.8085,-9.637,-15.2845,1.1715,-72.445,0.4,0.015,290.22,352.425,1.09,0.04,4.9605,9.876,49.728,2.8185,95.222,5.441,5.1905,5.98
5,21.75,388.563,386.96,0.818,0.253,0.514,0.294,-0.8495,-9.618,-12.685,1.2765,-74.62,-0.27,-0.04,286.86,349.305,0.03,0,3.681,9.475,52.156,2.8855,95.2335,5.225,5.1165,5.35
5,22.25,389.259,387.275,0.191,0.247,0.5045,0.1275,-0.588,-8.8375,-11.3785,1.2865,-72.88,-0.27,-0.02,283.75,346.065,-0.01,0,3.646,8.845,54.754,2.937,95.25,5.1235,5.021,4.86
