DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,5.25,0.03648943025,-98.56032702875,-6.2499199774,-0.3873118675,-0.8527230441,-0.09225513295,0.175423375,0.170155625,0.056178875,0.078340375,370.4578317875,0.402897375,-32.800805,-33.41398,38.53375,44.5359,92.2678964,-7.9832963,-12.80654625,0,0,0,0,150.7650241525,181.767709985,-97.758833005,-64.2701522585,0,0,-37.489606936,-39.28275569775,-7.77375,-4.64714375,-7.59329,-6.3643,-5.414625
1,5.75,0.035014695,-82.8133320425,-4.78814486275,-0.31084066805,-0.5586938874,-0.16662531945,0.16323635,0.16894175,0.0480532,0.0834719,369.93133611,0.3549657,-32.843375,-33.32875,39.45625,44.5564,92.2710698,-8.020361525,-12.74523375,0,0,0,0,150.203166715,182.8428121775,-96.300084685,-64.41565323025,0,0,-36.0967052,-39.912273526,-7.8408,-4.71158935,-7.52085,-6.37805,-5.456225
1,6.25,0.04422510205,-74.95479223,-3.766457108,-0.5873111761,-0.836026046475,-0.145555284025,0.169857875,0.16903625,0.060449175,0.0809283,369.933075835,0.498207075,-32.583125,-33.150825,39.787,46.0165,92.2566128,-8.073712625,-12.7033614,0,0,0,0,150.5379660475,182.5119153325,-95.072979025,-63.95979582275,0,0,-36.0111394525,-39.199168614,-7.796425,-4.738010375,-7.29675,-6.35305,-5.4275
1,6.75,0.03766289235,-81.01527058625,-4.4400986423,-0.275107262,-0.641471102,-0.221689913975,0.178972,0.1753834,0.05629765,0.0702837,369.9927137675,0.46649415,-32.541375,-33.3657,39.76525,45.747575,92.2820258,-8.14929335,-12.6962982,0,0,0,0,150.8242730325,182.5742585725,-95.3820860875,-65.72822266725,0,0,-36.64192268925,-39.156669345,-7.831,-4.920751075,-7.4891875,-6.349,-5.437
1,7.25,0.032993085,-83.632932125,-4.2265467679,-0.6270426891,-0.79487153525,-0.20529495945,0.175551,0.1772244,0.0551761,0.0700918,369.350362095,0.4499835,-32.38565,-33.0155325,39.9935,45.7784,92.2735934,-8.004622475,-12.7156566,0,0,0,0,152.99768116,183.217961835,-96.3376515625,-66.4502778345,0,0,-36.606011565,-39.4529018165,-7.843,-4.6972328,-7.524995,-6.3442,-5.44475
1,7.75,0.031063060825,-94.2918218055,-3.84649730545,-0.154919895,-0.816561018,-0.1440745842,0.175265175,0.178261325,0.047588975,0.07532555,370.05698804,0.540530075,-32.0915,-32.701845,39.91275,45.876575,92.1856616,-8.010391875,-12.7344264,0,0,0,0,153.66739968,184.6859161725,-96.464415085,-66.19875813,0,0,-37.2858815,-39.05360316,-7.868375,-4.71037455,-7.46845,-6.35285,-5.43575
1,8.25,0.036714956,-82.13034837125,-3.690985026025,-0.36692906425,-0.9179059009,-0.17056883345,0.192509,0.179992,0.05037,0.068115,369.985892155,0.562165,-31.99891,-32.4330475,39.501175,45.37125,92.1611654,-8.0110021,-12.7342302,0,0,0,0,153.12358544,183.96990045,-96.2193020725,-64.57817424725,0,0,-36.4989385875,-39.0601168915,-7.85775,-4.750109925,-7.26335,-6.353,-5.4513
1,8.75,0.03593506125,-92.974980996,-3.84055588485,-0.5354148698,-0.9308160205,-0.2796428877,0.178935675,0.174782225,0.051287725,0.071544,369.97189778,0.5348717,-31.933555,-32.5120375,39.86225,45.464,92.1434594,-8.0145525,-12.8232396,0,0,0,0,152.2720552925,183.6148496975,-96.407057455,-60.72534444575,0,0,-36.867007224,-39.67062244,-7.87205,-4.713050875,-7.287505,-6.3528,-5.44135
1,9.25,0.03166510875,-97.10487336225,-4.8076964439,-0.453178188675,-0.82130441575,-0.139970042125,0.1707847,0.1835561,0.05060835,0.0693062,369.60460864,0.5735183,-32.0286925,-32.6334,39.750275,44.86425,92.1325064,-8.0201,-12.9767334,0,0,0,0,152.0927495525,184.29654394,-97.9264421125,-64.780822005,0,0,-35.99172254,-39.759691701,-7.89118535,-4.88901165,-7.2389875,-6.3395,-5.440725
1,9.75,0.03011812405,-83.18493227875,-4.322913342,-0.4045733636,-0.7514132108,-0.261714223625,0.165089725,0.1809563,0.0534553,0.06829755,370.1695115125,0.52771975,-32.04129,-32.91432,39.4846,44.681125,92.144825,-8.0201,-13.08327,0,0,0,0,152.8662407275,182.9332490875,-95.023363885,-64.70590111625,0,0,-36.8098020215,-40.1944235875,-7.9171728,-4.795191175,-7.19983,-6.3318,-5.4407
1,10.25,0.031814837875,-77.758295041,-4.738517907625,-0.1052358235,-0.615617511125,-0.2201902561,0.1831506,0.191811325,0.058252475,0.062729775,370.571946025,0.49272235,-31.85607,-32.16305,38.9162,44.75975,92.1422804,-8.041093325,-12.9682314,0,0,0,0,153.0665783275,182.788522965,-94.2862077325,-63.6743140925,0,0,-36.946534684,-39.990622442,-8.231,-4.7217322,-7.28216,-6.32265,-5.43245
1,10.75,0.041516819975,-82.10311899,-4.75683223735,-0.1519129482,-0.95922797775,-0.3043318474,0.199848375,0.20816555,0.07188425,0.0607835,370.1218796925,0.576520975,-32.1622225,-32.939685,39.098,44.98425,92.1772958,-8.064614725,-12.89034,0,0,0,0,152.9108109625,182.863988645,-92.114399785,-63.75846475975,1.53912166625,0,-37.414143066,-38.962560635,-7.9507576,-4.72717895,-7.2948175,-6.3172,-5.41275
1,11.25,0.0439903114,-75.64412413025,-3.71796521,-0.23946248915,-0.7531709184,-0.2031795023,0.1946677,0.166847275,0.059033825,0.069616925,370.481277865,0.531926275,-32.027425,-32.2621375,39.23575,44.953,92.1937604,-8.048083175,-12.90342,0.890511945575,1.570206885,0,0,153.8077347075,183.1681587825,-90.58209781,-65.329263124,3.7324693211,0,-36.02177962375,-39.749916719,-7.9235266,-4.81710135,-7.2536,-6.308525,-5.435
1,11.75,0.033914755875,-74.077009698,-3.1990240153,-0.2196816285,-0.6913100386,-0.226569761,0.179114875,0.174573375,0.061601125,0.06384075,369.75133373,0.42493175,-31.700325,-31.9132125,40.07175,44.759,92.2222028,-8.044643725,-12.9492,1.6148293516,3.804743479725,3.0196565432,1.5879205983,154.4058864725,184.73972759,-87.2286120775,-61.81149540475,6.836385227925,3.39880075,-35.60334899,-39.519544131,-7.873678125,-4.658109625,-7.30006,-6.3044,-5.443
1,12.25,0.039024043575,-75.73160456225,-3.0475543622,-0.076379908,-0.7830174124,-0.145279131825,0.17550385,0.186259625,0.067506,0.07291715,370.635101115,0.5545143,-31.5155575,-31.6914325,39.3095,43.9739,92.2347236,-8.014100775,-13.00806,2.0482423207,5.65552867725,5.0185037439,3.489507336325,153.6748806925,184.262576285,-85.0327471075,-58.8420363915,8.6445436608,0.749235700000001,-36.554297685,-40.84800116725,-7.855182625,-4.72595585,-7.295,-6.3068,-5.457475
1,12.75,0.0454999094,-69.47279173,-3.614556572225,-0.19384504175,-0.9313564468,-0.4775819746,0.1924545,0.1840557,0.0623671,0.0714493,370.48461456,0.5309826,-31.5132425,-31.767725,39.57575,43.9785,92.2352576,-7.93867855,-13.05384,2.67866894205,6.503047,6.15811910405,4.4107149232,153.4906410625,184.559159975,-87.1007819875,-51.587022382,8.2242824494,0.1485381,-37.206580923,-40.757990944,-7.8542,-4.7130241,-7.3775,-6.292025,-5.43755
1,13.25,0.034833601125,-72.018300235,-3.3707591822,-0.100288305575,-0.58343283925,-0.6788238938,0.192761575,0.1717733,0.057538475,0.059752175,370.1117135825,0.366021625,-31.389455,-31.79641,37.41875,42.513525,92.2310048,-7.8616,-13.1127,2.93098976125,6.258241325,7.023524457575,4.517360868575,152.9510406625,184.2158133775,-89.9195223775,-56.7565189705,9.004289562025,3.0683288,-37.45945231125,-40.099884566,-7.932,-4.74068945,-7.45016,-6.3028,-5.46615
1,13.75,0.042648321,-69.830727899,-3.4219055794,-0.1159608381,-0.562882436,-0.5032914752,0.176798625,0.18350475,0.05849,0.076522375,369.9928700625,0.456468875,-31.4372675,-31.80997,37.95525,41.86335,92.2358,-7.85540265,-13.15848,2.4762798632,4.509212175,5.18253280235,3.0463663898,152.925570815,184.5398236425,-89.9119774,-58.82011543925,9.01469780565,0.0229307999999999,-37.553572256,-39.9652410895,-7.90855,-4.69576355,-7.33825,-6.31,-5.4455
1,14.25,0.0373367775,-79.13504854375,-4.0831801594,-0.0245241138,-0.659857934425,-0.1592558257,0.1750745,0.1777087,0.0577864,0.0716524,369.89398899,0.5274571,-31.361,-31.80848,37.91975,42.34875,92.2393304,-7.8281248,-13.07346,2.086945392425,2.895285325,3.154415290225,2.381601853,153.11037961,185.4301545675,-94.384845475,-57.546449398,6.4793392946,0.5048101,-37.971664736,-40.1419403895,-7.93565,-4.77214325,-7.34256,-6.2999,-5.466625
1,14.75,0.03828261115,-73.658314733,-3.311296767175,-0.09207247975,-0.6650124116,-0.257366793675,0.179841175,0.17164875,0.0536341,0.079798625,370.456193875,0.4792362,-31.26975,-31.7766125,38.93045,42.89975,92.2463384,-7.839782475,-12.9819,0.788344709825,0.651419025,0,0,153.543663435,183.23035096,-94.42490101,-60.80274401925,3.492336898,0,-38.07852600775,-40.5130771455,-7.9180118,-4.764110975,-7.3297,-6.293,-5.448875
1,15.25,0.03586183075,-75.84057015725,-3.1158983035,-0.2192546157,-0.543006855,-0.236156986175,0.19402425,0.18832925,0.06353025,0.0774515,369.53832895,0.4616225,-31.248,-31.96376,38.7458,42.8136,92.257832,-7.8534848,-12.8944275,0,0,0,0,151.93770907,181.80322919,-94.335230335,-61.9620802165,0.345720879,0,-37.20915679,-40.5168673265,-7.9901366,-4.75988095,-7.193525,-6.314575,-5.451425
1,15.75,0.02904077465,-80.95577379125,-3.66734196365,-0.2264554711,-0.6970586627,-0.227912026425,0.1711297,0.18081665,0.05196575,0.07504605,369.705505745,0.4604406,-31.434,-31.94138,38.685,42.8532,92.271614,-7.8616634,-12.8192175,0,0,0,0,151.866551035,182.48416969,-95.712287485,-65.7198341465,0,0,-37.534091764,-39.3662310035,-8.0258825,-4.70404725,-7.5081,-6.2985,-5.44475
1,16.25,0.0306282207,-74.479925546,-3.86615224715,-0.319214638,-0.7390147958,-0.2347554333,0.1948955,0.1718538,0.0624957,0.0669628,369.825822325,0.4645124,-31.574,-32.07752,39.2474,43.1684,92.291648,-7.8931098,-12.757905,0,0,0,0,152.38639166,182.78380193,-95.3722894675,-65.7713610205,0,0,-36.804799859,-39.541994446,-8.07047505,-4.82139285,-7.4838,-6.299875,-5.458625
1,16.75,0.035140202875,-82.3602763215,-4.0856948121,-0.269788867175,-0.6088886416,-0.278324016,0.17826375,0.20478885,0.056279525,0.0689225,369.8292415025,0.3529908,-31.80728,-32.1132,39.5828,42.7994,92.28587,-7.9419278,-12.9789897,0,0,0,0,152.791504545,182.017500515,-95.5910543125,-64.6681581835,0,0,-36.81297904925,-39.376553187,-8.11627605,-4.6093266,-7.35514,-6.303575,-5.4611
1,17.25,0.044646661375,-81.43921781325,-3.447589255675,-0.190685943,-0.631559106,-0.22260964475,0.184259875,0.197362375,0.052665625,0.061886625,370.5133201,0.707111875,-31.52392,-32.09602,39.4598,42.9856,92.295272,-7.9675414,-12.991947075,0,0,0,0,152.553527125,182.15921178,-95.94053293,-64.7191322805,0,0,-36.6093887265,-40.46201052,-8.1478475,-4.84867325,-7.21384,-6.298,-5.4577
1,17.75,0.0353985343,-77.401117604,-3.93570586975,-0.3423281821,-0.70344430545,-0.1589323405,0.1910885,0.1749684,0.0548888,0.0697538,369.8341020775,0.4806479,-31.5623,-32.3968,39.5884,43.0584,92.314718,-7.9445272,-12.943403925,0,0,0,0,152.497406895,182.3315445,-94.8416918875,-64.988006791,0,0,-36.579647395,-40.82366525225,-8.2176608,-4.6926712,-7.2034,-6.298475,-5.4715
1,18.25,0.0387070208,-75.96849180025,-4.13103117,-0.3897257426,-0.7019317697,-0.1606426874,0.204602,0.181460725,0.05833665,0.0545031,370.45325116,0.419188875,-31.794,-32.52636,39.2242,42.5664,92.333492,-7.9214496,-12.967078725,0,0,0,0,152.639537165,182.186355245,-93.49137793,-65.660883982,0,0,-36.257138725,-39.91351256225,-8.2085783,-4.69921075,-7.3485,-6.310125,-5.4825
1,18.75,0.0343807774,-75.3862525165,-4.4844949416,-0.30613912795,-0.6453752706,-0.1495089713,0.1701166,0.1643784,0.0535368,0.0713808,370.608723785,0.5159962,-31.4925,-32.32592,39.082,43.1828,92.33453,-7.9146658,-13.067843775,0,0,0,0,152.7456872,182.97838049,-92.3248296025,-64.06115426575,0,0,-36.0464176305,-40.37914889275,-8.17791025,-4.681869425,-7.356225,-6.30185,-5.464975
1,19.25,0.03384965725,-71.97218604,-4.615747818125,-0.1385525035,-0.5808248068,-0.36112784705,0.1725675,0.17017425,0.050866,0.06063125,369.87786175,0.52875625,-31.75096,-32.5984,39.7158,43.202,92.33711,-7.9222738,-13.085485425,0,0,0,0,152.8094088,182.59541001,-93.4116223825,-63.7576679095,0,0,-36.023684975,-39.46032145275,-8.0823402,-4.7186037,-7.24415,-6.2974,-5.4785
1,19.75,0.0291216668,-82.2486587455,-4.0392426334,-0.193423877,-0.727888109,-0.19594354625,0.173877,0.1914594,0.0546322,0.0660008,370.1052651,0.4636644,-31.58264,-32.89822,40.001,43.5704,92.347442,-7.9239856,-13.077572025,0,0,0,0,153.67462503,181.582691035,-94.74155305,-64.597923173,0,0,-37.457874276,-39.404486415,-8.0299608,-4.8182052,-7.379625,-6.29645,-5.464625
1,20.25,0.0330395146,-79.060154568,-3.864974141325,-0.30804245735,-0.668561403325,-0.1535655932,0.1785926,0.1879884,0.0571212,0.0757982,370.3994282825,0.4678282,-31.6222,-32.59172,39.5492,43.3814,92.35928,-7.9635472,-13.207276575,0,0,0,0,154.08335835,181.12387495,-93.785355535,-64.14497762675,0,0,-36.5331632915,-39.8821391,-8.008,-4.7503224,-7.2414625,-6.3098,-5.471
1,20.75,0.0345863765,-74.2636007745,-3.8892937464,-0.27922273275,-0.637864178,-0.1946122045,0.20609305,0.1802408,0.05335935,0.0689345,369.986103525,0.6074845,-31.8830925,-32.883675,39.82205,43.79605,92.37668,-7.968294275,-13.243704375,0,0,0,0,153.957232035,181.9395714025,-91.4028412525,-64.320768515,0,0,-37.1796640175,-41.05488019,-8.016875,-4.730486,-7.5406275,-6.3054,-5.44365
1,21.25,0.0400262099,-78.4746609055,-5.074792783,-0.32727729575,-0.5416688775,-0.2791233039,0.18858195,0.19000525,0.0648677,0.07107585,370.6701604,0.45888495,-31.96579,-32.5702075,40.044675,43.5683,92.4095696,-7.9590458,-13.2631854,0,0,0,0,153.9697270725,181.40395982,-91.922575645,-63.881800652,0,0,-37.722095375,-40.88611923,-8.01375,-4.737714125,-7.56775,-6.32145,-5.453825
1,21.75,0.0259295678,-76.639536067,-4.7988042596,-0.5454466327,-0.8231794833,-0.1507033244,0.16742195,0.1644129,0.0443301,0.0695369,369.890015865,0.4083284,-31.9209575,-32.6852075,40.11065,43.74835,92.4041168,-7.9697604,-13.244808,0,0,0,0,153.840242285,183.54505683,-93.8164440025,-64.057855224,0,0,-37.78323771475,-41.49115502625,-8.0187,-4.82915675,-7.657625,-6.3272,-5.450675
1,22.25,0.0395897131,-82.8004710105,-5.8637605498,-0.65060375525,-0.9896127442,-0.22362244675,0.2002253,0.1924878,0.05611065,0.07503245,370.5108904125,0.5598251,-31.933925,-32.5497725,39.902675,44.22725,92.39246,-7.9374264,-13.2159666,0,0,0,0,153.542279445,184.87387385,-94.514255665,-64.513027601,0,0,-36.39777818,-40.99906414425,-8.057,-4.7600092,-7.622705,-6.333,-5.4397
1,22.75,0.037545255675,-71.8728000455,-4.25036932775,-0.557926218275,-0.8820534203,-0.1539989708,0.208550625,0.179685175,0.05766545,0.07001525,369.6032128425,0.58095675,-31.94615,-32.59256,40.509125,44.674275,92.4252026,-7.9082624,-13.1664588,0,0,0,0,153.4055880925,184.3830270825,-93.4184168125,-64.641023002,0,0,-38.41475289175,-40.1493468705,-8.046,-4.935858875,-7.453445,-6.345675,-5.4532
1,23.25,0.0456765868,-74.94073676725,-4.1333836145,-0.455269858,-0.69919129665,-0.157777595975,0.1858483,0.1912719,0.0650206,0.0785377,369.6260516,0.6171886,-31.92853,-32.7317275,40.642225,44.679275,92.4320978,-7.8900032,-13.0911834,0,0,0,0,153.38614003,184.47836887,-91.20544726,-66.056055911,0,0,-37.362859825,-40.07992037125,-8.0465,-4.8102483,-7.546225,-6.37635,-5.4539
1,23.75,0.04611052845,-72.987222539,-4.616045343625,-0.1192395942,-0.3703383459,-0.13978414305,0.203648775,0.185716775,0.064636025,0.0664859,369.8291865,0.54797535,-32.1305075,-32.924235,39.874725,43.319925,92.4236582,-7.9013518,-12.9990348,0,0,0,0,152.150658055,182.47989663,-92.035394785,-65.803500596,0,0,-37.5705989905,-40.0053302125,-8.05605,-4.6270632,-7.551125,-6.3865,-5.44425
2,0.25,0.0346912425,-59.849834903,-5.15038606275,-0.0650302615,-0.1974463655,-0.091873980725,0.14211515,0.103504825,0.048697575,0.05277,370.5596366,0.488774225,-28.840975,-29.367075,32.8495,39.677,92.86973,-8.722659175,-9.599085,0,0,0,0,147.742005705,184.870787885,-76.3547194,-64.6480705575,0,0,-30.59699422,-32.6535578595,-7.69610415,-5.655138625,-7.3515,-6.8446,-5.8223
2,0.75,0.029642580175,-60.0269277155,-3.909288096375,-0.1656624055,-0.366845272,-0.1355482026,0.138311975,0.102087,0.0321109,0.05385925,370.32670726,0.580010525,-28.99775,-29.604725,32.34025,40.25175,92.877152,-8.737003425,-9.72171,0,0,0,0,147.914485945,184.74343361,-75.27140284,-64.72482509825,0,0,-30.008886556,-31.9846946195,-7.6440211,-5.857378,-7.37315,-6.8396,-5.79395
2,1.25,0.02621807,-55.6439404965,-5.26665912475,-0.16773410975,-0.3292666963,-0.11406869075,0.1276122,0.0999462,0.0394744,0.0553058,370.5610892625,0.49386695,-29.04825,-29.8005,33.0685,40.375,92.887298,-8.782485,-9.66898125,0,0,0,0,147.856236585,184.26398921,-75.90375886,-64.62701381125,0,0,-31.153608383,-32.686906045,-7.6400761,-5.899695275,-7.363025,-6.830575,-5.7992
2,1.75,0.032619514575,-58.44206497725,-3.2355192285,-0.183460883125,-0.20277640765,-0.5545548794,0.161545,0.1082455,0.0457275,0.0541315,370.4762322825,0.50255305,-28.716975,-29.411675,33.284125,41.52475,92.89079,-8.859587325,-9.58863735,0,0,0,0,147.3935504325,183.178259435,-74.03228842,-65.6459623305,0,0,-30.525816477,-32.6221624815,-7.556459225,-5.70571515,-7.358675,-6.8384,-5.81725
2,2.25,0.0227726665,-61.6776634585,-4.459634410775,-0.125217795,-0.2661307578,-0.1594011304,0.1507135,0.107814,0.0331475,0.054196725,370.4393714,0.55037725,-28.713025,-29.2968,33.66,41.166525,92.889914,-8.8973024,-9.665654025,0,0,0,0,146.6430908875,182.6120958625,-75.54539218,-65.10154215725,0,0,-30.096406071,-32.4343381065,-7.5112366,-5.8095508,-7.365,-6.8402,-5.825
2,2.75,0.0380149078,-55.514737683,-4.7414729906,-0.1068757472,-0.3977449856,-0.298924594425,0.1359196,0.1037554,0.0381302,0.0540378,370.33338566,0.506841875,-28.5375,-29.2115,33.96575,40.881525,92.8610768,-8.935334475,-9.777389925,0,0,0,0,147.2648565625,182.1482562525,-76.59047032,-63.925156655,0,0,-30.0468237035,-33.894523666,-7.4955127,-5.947400775,-7.3557,-6.839075,-5.79945
2,3.25,0.02534331835,-63.330135874,-4.97248264225,-0.058287274225,-0.263066896275,-0.211124785875,0.12573115,0.1081706,0.0376132,0.0540626,370.2772045025,0.434647,-28.95975,-29.93445,34.2104,40.80825,92.85764,-8.94574,-9.74787,0,0,0,0,145.6904167425,182.884675325,-73.23307384,-63.2184348895,0,0,-30.6804436375,-36.705300994,-7.4885084,-5.7557745,-7.3515,-6.85845,-5.791975
2,3.75,0.044746757375,-57.982687459,-4.08687740715,-0.2894662423,-0.240504466675,-0.283376917975,0.160330125,0.11114175,0.0512085,0.054356375,370.6917041475,0.51593975,-29.01,-30.0315,32.861,39.955,92.839601,-8.868075,-9.81,0,0,0,0,145.41325135,182.89559513,-71.7218662,-63.99153491625,0,0,-31.0925101135,-33.5636981295,-7.490346375,-5.6139503,-7.36065,-6.844625,-5.8308
2,4.25,0.031739537525,-58.81273657025,-6.0344567735,-0.1395833426,-0.2748828892,-0.42005234075,0.1591928,0.106303625,0.04607685,0.051571725,370.6241639,0.5063783,-29.15125,-30.119155,32.703475,39.63625,92.7999536,-8.81577,-9.81981,0,0,0,0,145.9069982725,185.4839133225,-71.55721978,-63.533398836,0,0,-31.3539407485,-34.30930376925,-7.4835,-5.7951929,-7.365575,-6.851975,-5.83
2,4.75,0.027230255625,-58.775201785,-4.9730856762,-0.16764237115,-0.34586225455,-0.1246210724,0.1361926,0.0988202,0.03869345,0.0492716,369.90090086,0.47193625,-29.126925,-29.660575,32.40775,39.862125,92.7591728,-8.7492,-9.88521,0,0,0,0,147.41141896,183.7622227425,-74.33629966,-64.8347685,0,0,-31.42902672975,-34.349583574,-7.4704,-5.801378,-7.35195,-6.8458,-5.8217
2,5.25,0.029058447425,-59.260401996,-5.0783462729,-0.269657195625,-0.4407697586,-0.10753384015,0.169995375,0.118793775,0.04316065,0.065414375,370.51606797,0.6258598,-29.4265,-30.333,33.49125,40.544,92.7317168,-8.78407,-9.9408,0,0,0,0,147.6653162325,184.8974016725,-73.40435668,-64.858390022,0,0,-31.71183165,-34.78535213125,-7.489529,-5.5919952,-7.377,-6.85925,-5.822
2,5.75,0.04432008785,-60.875629532,-5.6312622268,-0.023569676875,-0.369558020325,-0.3464268505,0.14841345,0.1229212,0.03924865,0.060488275,369.72847672,0.5744699,-29.1474,-29.886,32.82325,40.494,92.7015314,-8.99012,-9.9726825,0,0,0,0,147.938214595,186.324917415,-70.097918425,-65.91941626,0,0,-30.7996466795,-33.8791240475,-7.5281,-5.4989898,-7.372025,-6.87175,-5.82175
