DOY2,HR2,H,LE,WS,USTAR,VPD,SW_IN,NEE,FC,CO2,SW_OUT,LW_IN,LW_OUT,NETRAD,TA,RH,H2O,CH4,FCH4,SC,SLE,SH,SCH4,PA
1,5.25,-4.62466375,-0.958803375,0.23861735,0.049594765,0.157351175,0,-0.5523935,-0.4895449,423.419,-0.05,237.3735,249.8667,-8.43,-15.49867,87.56001,1.06892,2056.395,1.425847,-0.041488995,-0.100737885,-0.4220883,-0.072423445,95.3973275
1,5.75,-4.744733,-1.450873,0.2257521,0.051060615,0.1502897,0,-0.5554396,-0.5742179,423.53465,-0.0423333275,238.297875,252.3769,-7.84477075,-15.4348325,87.5758375,1.075274,2055.41775,2.27549025,-0.00756200275,-0.123720155,-0.3129539,-0.0457138825,95.44666
1,6.25,-3.50597,-0.54367995,0.244151,0.05640199,0.1462606,0,-0.97950125,-0.98791515,422.74681055,-0.0367916725,237.02545,251.9203,-7.6994795,-15.218085,87.3724975,1.0589465,2054.943,1.580398,-0.0065208105,-0.105153155,-0.4289384,-0.032953695,95.41788
1,6.75,-3.362152,-1.839752,0.247720725,0.05801463,0.1443822,0,-0.57990355,-0.59356905,424.4919,-0.0414999975,236.81275,251.846225,-6.279104,-15.1860025,87.024165,1.0585545,2054.046,1.92341475,-0.006099406,-0.1309518,-0.19440815,-0.12202655,95.39939
1,7.25,-3.291028,-0.518438475,0.2463673,0.0550565075,0.1490239,0,-0.799074275,-0.7971518,424.6026,0.124062525,237.618625,252.2217,-6.433896,-15.038665,87.508745,1.0697355,2057.30825,1.41133575,-0.031135635,-0.09178252,-0.273608425,-0.04983494,95.37707
1,7.75,-3.62085125,-1.5387925,0.300639,0.0593954325,0.1494475,0,-0.8367557,-0.81886855,424.943675,2.6185,238.756125,250.432875,-5.32364575,-14.90458,87.031235,1.08635875,2054.318,1.660652,-0.00618927875,-0.05241602,-0.142766275,-0.141335775,95.37357
1,8.25,-4.309799,0.03647586,0.32324435,0.06747163,0.1587128,13.035755,-0.7800871975,-0.7707385,425.1479,10.45442,243.908,251.23025,-1.414,-14.62133,86.4616825,1.0930975,2056.045,2.083322,-0.007484057,-0.00153686,0.05411817,-0.0952396175,95.3750775
1,8.75,-4.511192,1.6628265,0.3374833,0.0694208675,0.17050155,28.56058,-1.016609,-1.02108175,424.912325,23.304,242.477,251.5583,2.165583,-14.17933,85.48667,1.1824325,2055.972,1.76508,-0.01030528,0.05896186,0.1882282,-0.137366,95.36763
1,9.25,1.26595125,1.537679,0.387318975,0.09232572,0.1949202,43.485455,-1.014961,-1.054386,426.0215,33.38375,243.541,256.4372,5.47506275,-12.8645,85.985,1.23104175,2052.5095,1.578516,-0.041798145,-0.002846328,0.204304975,-0.09605527,95.37132
1,9.75,2.513335,3.15,0.4914766855,0.10286095,0.2379584,63.57392,-1.2551325,-1.25197975,425.357775,52.7848175,241.19295,264.2322,10.531833,-12.036415,84.48083,1.249037,2049.36825,2.2734645,-0.024823575,0.05741382,0.33986835,-0.0666542225,95.3701125
1,10.25,4.263602,3.846885,0.5818872,0.1254417885,0.2886541,86.85976,-1.72877725,-1.7164125,425.647203175,68.05587,238.55595,269.0399,15.49423,-10.70077,83.250965,1.3482145,2050.78925,1.96586,-0.0394966,0.04812161,0.350399925,-0.200258775,95.375835
1,10.75,4.257498,3.26081425,0.5941245785,0.133124635,0.325934675,108.93145,-1.83089,-1.729919,425.11785,83.1982925,228.521975,272.18305,20.52778,-10.325555,79.46702,1.38268375,2050.5105,0.309100375,-0.02190596,0.0324235,0.285860575,-0.125901475,95.31847
1,11.25,6.809275,4.231774,0.6436029435,0.140161375,0.4185947,140.5476,-1.727753,-1.7202505,423.0474,91.06193,210.3517,274.1321,27.896205,-9.952494,75.92735,1.414171,2045.8405,1.97276625,-0.0371897375,-0.040399765,0.1969998,-0.122563525,95.37215
1,11.75,8.39682,5.2096285,0.71353115,0.162400125,0.43363035,159.4319,-1.6336805,-1.501881,421.9651,102.6935,208.4387,276.4409,31.416505,-9.156192,72.059665,1.442622,2038.656,1.074049,-0.031162155,-0.0386747925,0.075496065,-0.090679435,95.35495
1,12.25,6.218071,4.15163075,0.65821785,0.1348964,0.4932591,148.490825,-1.5581235,-1.51508475,421.18845,100.36305,208.159025,276.16675,32.133625,-8.751125,69.8180825,1.42788725,2048.414,1.83312025,-0.04435305,-0.004960903,0.210935075,-0.150977875,95.3110675
1,12.75,5.3229185,4.9091775,0.661899425,0.1549786,0.49839495,125.5969,-1.56054725,-1.54845,420.238575,94.11583,210.362775,276.98745,24.51159,-8.362,69.73625,1.42955325,2042.8075,0.979813725,-0.02540971,-0.03055182,0.004976647,-0.06926375,95.14467
1,13.25,7.03497125,4.4839135,0.69890855,0.15099425,0.5151674,109.0116,-1.41938376725,-1.4129735,417.2996,78.32192,213.3425,278.1714,22.93808,-8.385667,68.15967,1.4471575,2041.483,1.96609975,-0.02568307,-0.0665474,-0.08216724,-0.08326791,95.12999
1,13.75,6.3616305,4.147373,0.780284,0.14374115,0.514198425,96.22332,-1.493902813,-1.42249,416.84635,68.20866,208.933,277.9309,21.17125,-8.391999,66.7905,1.440728,2042.608,2.040935,-0.0195183525,-0.0410989025,-0.192573825,-0.0592610975,95.12567
1,14.25,3.214725,4.095563,0.6215467,0.140090075,0.5418058,91.8425,-1.05576525,-1.04373675,415.9775,67.82883,213.2683,276.8477,10.14475,-7.68855,66.0405,1.420401,2036.44975,1.873427,-0.0092421895,-0.06109058,-0.209986025,-0.08725087,95.15467
1,14.75,-0.435278375,3.887513,0.6845071,0.1398197,0.484619975,73.18988,-0.9221787,-0.9076393,417.010525,53.95927,210.453025,275.455025,3.0865625,-7.876558,67.172125,1.43011,2038.725,1.5548915,-0.01450894,-0.0577869075,-0.3149226,-0.074894845,95.169235
1,15.25,-6.1408385,2.917923,0.55800865,0.12262565,0.436263375,53.432795,-1.06083876975,-1.055401775,418.6441,33.1528775,204.793675,273.843125,-11.514625,-8.4597495,69.85183,1.43591725,2036.802,0.93256855,-0.01657643,-0.093695495,-0.73922795,-0.10662255,95.21183
1,15.75,-7.005016,2.022065,0.46328195,0.120199925,0.363076025,22.56633,-0.99978632775,-0.93614,419.154625,17.5889575,211.9224,266.43635,-33.1672575,-8.74766775,71.662155,1.42077725,2035.727,1.726771,-0.01732416,-0.104519675,-0.8423079,-0.03406028,95.25376
1,16.25,-14.37684,0.786619525,0.40410945,0.10436895,0.3059805,8.42,-0.6305248,-0.6155755,418.279025,6.0761245,213.61155,260.38285,-43.86408,-9.484499,73.256495,1.394064,2039.662,-0.19309855,-0.015582805,-0.15219835,-1.0111035,-0.062957385,95.29245
1,16.75,-14.89387,0.1961225,0.31834415,0.0774452375,0.2372871,0,-0.66058066,-0.66,418.4669,0.57775,212.2235,254.324,-46.10025,-10.261335,76.52825,1.3530935,2039.507,2.158549,-0.013737595,-0.2697827,-1.320491,-0.04346958,95.309895
1,17.25,-9.348738,-0.57639135,0.27881665,0.0626956925,0.1738909,0,-0.5020267,-0.473485,419.2209,-0.14079165,216.829,250.73425,-38.245125,-11.22575,80.123985,1.24390625,2043.50425,1.60722,-0.00683270425,-0.30119875,-1.786116,-0.015514675,95.33453
1,17.75,-6.46137925,-0.588169675,0.20523725,0.0618260475,0.1507743,0,-0.5042011,-0.5051907,419.165075,-0.29157895,211.1395,247.53185,-34.34513,-11.906585,81.627715,1.23971825,2043.458,2.715476,-0.01149297,-0.183980725,-0.7511816,-0.0086799505,95.356255
1,18.25,-5.79,-1.254877,0.27617075,0.06206548,0.1468325,0,-0.5005556,-0.5035746,419.008,-0.20437505,214.442625,249.90155,-27.7188075,-12.471375,81.3806225,1.248677,2049.46275,2.691063,-0.00940238175,-0.2033472625,-0.80175465,-0.01357502025,95.238325
1,18.75,-5.98543425,-2.5839295,0.220357223,0.06728887,0.14963255,0,-0.66440665,-0.66074135,418.7378,-0.111437475,228.98215,254.546425,-23.5826425,-12.5384175,83.3204125,1.23160775,2051.863,1.18995875,-0.0073117935,-0.2227138,-0.8523277,-0.01847009,95.250675
1,19.25,-11.3176675,-3.154601,0.148385525,0.06933808,0.145047075,0,-0.8178084005,-0.7413707,419.57185,-0.14170825,221.13945,252.74925,-23.333235,-12.865175,83.43448,1.207155,2050.381,-0.38558383135,-0.01234035,-0.155334725,-0.3978209,-0.08577737,95.3805525
1,19.75,-10.75648,-2.036905,0.09650374,0.0768218725,0.1536661,0,-0.55944255,-0.4997228,421.1641,-0.1335,222.9961,256.4124,-22.83445,-12.89464,83.58334,1.189775,2046.70875,-0.5044141,-0.02764897,-0.15485455,-0.5570449,-0.2743779,95.37206
1,20.25,-12.03013,-2.114849,0.19533625,0.0668312525,0.1545413,0,-0.5443903,-0.5333872,421.6813,-0.104569,225.9421,254.1332,-19.79026,-13.15586,84.78421,1.1758545,2039.458,2.211532,-0.008759108,-0.1229498,-0.615784225,-0.08309344,95.3461025
1,20.75,-10.472795,-0.7196817,0.18575965,0.074522635,0.1542067,0,-0.3844937,-0.3839568,421.3963,-0.09566666,240.2308,259.3604,-16.87075,-13.43466,83.68166,1.1847235,2040.866,0.95839845,-0.0181062975,-0.1390166,-0.6097629,-0.177442875,95.30613
1,21.25,-8.4499885,-1.1680282,0.2890105,0.0789840925,0.1581906,0,-0.654428525,-0.5925924,421.69655,-0.07491668,235.5155,259.5174,-16.519,-13.783,84.72665,1.1625225,2044.271,0.00414462500000001,-0.02784012,-0.1258024,-0.518919825,-0.2489078,95.27341
1,21.75,-10.06544,-2.29565,0.26702225,0.0631336225,0.163296325,0,-0.8502042,-0.7797105,422.173975,-0.05358333,248.9824,257.1603,-13.27708,-13.78333,85.03001,1.1553915,2046.547,0.84419005,-0.011189785,-0.07104569,-0.4350473,-0.04301549,95.2368075
1,22.25,-9.07428375,-4.753061,0.201856114,0.0741893875,0.1666261,0,-0.4027521,-0.4774708,422.020425,-0.1101157225,246.2142,258.8589,-11.95278,-13.544075,86.18519,1.220338,2045.742,-0.1381241,-0.01677173,-0.095407735,-0.33161045,-0.183217075,95.24973
1,22.75,-6.003132,-1.255628,0.2205088385,0.07363943,0.151294925,0,-0.6232378,-0.6215627,422.8738,-0.0868958225,248.497475,256.917575,-12.997875,-13.070255,84.9208325,1.266805,2048.7925,0.9643584,-0.02081862,-0.0782539225,-0.2275944,-0.214919275,95.24207
1,23.25,-5.007966,-0.5977194,0.149220925,0.0692959,0.157283,0,-0.6023362,-0.5881194,421.7509,-0.076437495,251.083775,256.1193,-10.18135175,-13.236,84.3770875,1.269524,2056.92825,0.90272815,-0.030319145,-0.126356125,-0.29729505,-0.07972561,95.23895
1,23.75,-4.19903475,-2.36,0.2850412,0.05634181,0.16028645,0,-0.4333507,-0.5401234,422.4718,-0.0577916625,247.223025,257.052025,-10.170335,-13.3957475,85.0599975,1.268654,2053.74325,-1.3297864,-0.03702273,-0.0482627875,-0.3175038,-0.335223475,95.27341
2,0.25,-17.57339,-3.96915225,0.0675103375,0.03955155,0.1314563,0,-0.3016081,-0.270357225,419.9013,-0.199229125,179.094825,205.540075,-24.307395,-23.72417,78.5305025,0.4819063,2048.8255,0.98250385,-0.01390044,-0.07594641,-0.6334272,-0.53027,95.44656
2,0.75,-18.67,-3.4396765,0.07663554,0.04373613,0.13778875,0,-0.6802852,-0.5703648,412.53746495,-0.188156225,179.71225,202.5852,-23.2169525,-23.6382475,78.5609975,0.455774425,2056.982,-3.004121,-0.04362769,-0.08504994,-0.6288603,-0.301223175,95.415075
2,1.25,-14.037545,-3.44068975,0.08260567,0.047327245,0.1337673,0,-0.4347645,-0.43016,419.16915,-0.180041675,180.95365,203.572625,-21.9132825,-25.38466,78.733995,0.41383345,2050.75675,-2.1884363,-0.0171117225,-0.10404371,-0.5802589,-0.38501385,95.43133
2,1.75,-19.867245,-3.478287,0.0910479025,0.043934405,0.1323882,0,-0.601556834,-0.667082,421.3859,-0.2124167,180.253075,205.211925,-23.135815,-25.13808,78.44583,0.4248662,2045.953,-1.314209275,-0.009050564,-0.0783666975,-0.7604866,-0.31277235,95.41574
2,2.25,-19.81,-3.0605995,0.075907965,0.0412596375,0.1297754,0,-0.5610451,-0.499309175,422.2277,-0.189661475,181.545325,205.982625,-20.2885925,-24.7341675,78.459575,0.417608025,2049.259,-3.28579575,-0.07932422,-0.1175242,-0.695326825,-0.38660905,95.39116
2,2.75,-17.332065,-2.94306725,0.0849,0.0440266275,0.1353647,0,-0.613621975,-0.623204275,422.3772,-0.18875,178.3392,207.0074,-19.83322,-24.54,78.585005,0.4532741,2052.31475,-2.906442,-0.01251269875,-0.086525345,-0.6543779,-0.1247848,95.390855
2,3.25,-19.79,-3.4750885,0.08509614,0.04447799,0.133677775,0,-0.500042825,-0.5204181,423.251375,-0.2056667,176.9643,203.72155,-20.987295,-25.09167,78.87551,0.433180125,2048.16025,-0.5807153,-0.0377392175,-0.117429525,-0.59453345,-0.41005405,95.33774
2,3.75,-16.574785,-4.6850275,0.0958874,0.0388390425,0.125395325,0,-0.699072213,-0.6778985,425.26975,-0.161125,177.323,201.64725,-20.653585,-25.630835,79.495825,0.407391425,2048.247,-0.9444273,-0.06129639,-0.108929375,-0.6785689,-0.1392857,95.337545
2,4.25,-14.11,-4.7164915,0.0931868,0.03875427,0.1292281,0,-0.38883880375,-0.349998475,425.525125,-0.17568055,179.0129,199.19725,-16.71421,-26.046835,80.33251,0.4168764,2047.0555,-1.94044,-0.01941795,-0.04334335,-0.476959125,-0.2771559,95.32446
2,4.75,-12.06423,-3.13765025,0.0916,0.047518865,0.1191294,0,-0.818950975,-0.8445026,425.3962,-0.15783335,180.9371,201.84105,-19.922085,-26.21333,80.59516,0.4148872,2049.6095,-4.400246,-0.058565395,-0.0444719225,-0.518040625,-0.2632282,95.3275
2,5.25,-11.985405,-2.17313775,0.09722964,0.042326795,0.1185165,0,-0.6181867,-0.62692545,423.82775,-0.1474028,177.2149,202.78755,-17.56765,-26.330335,80.73916,0.4149854,2043.931,-1.89467625,-0.03650716,-0.0562862075,-0.5118347,-0.095130065,95.390805
2,5.75,-14.261745,-4.1352805,0.1108161,0.0406995675,0.1240761,0,-0.524323921,-0.52,423.6338,-0.122625,179.1038,199.014475,-15.75596,-26.647665,80.6716525,0.3871812,2041.3805,-3.956656,-0.02918564,-0.066190195,-0.455547675,-0.131887,95.394145
2,6.25,-13.81025,-4.0053355,0.10770045,0.03923726,0.1303589,0,-0.5922076,-0.640893425,425.1623,-0.12222915,179.064525,198.24355,-14.7232075,-26.8164125,79.9375025,0.382797625,2038.288,-0.47572255,-0.00943351225,-0.03589002,-0.3567228,-0.2622361,95.42636
2,6.75,-8.172193,-3.692143,0.093594945,0.0431373075,0.1296877,0,-0.58052415,-0.5061438,425.2314,0.157312525,183.628225,197.0847,-13.95171,-26.84192,79.517745,0.372779725,2045.211,0.478659265,-0.00771686375,-0.06781094,-0.367624,-0.0631040425,95.4438075
2,7.25,-10.97,-3.391971,0.11523305,0.0395,0.124538525,0,-0.570693575,-0.633322625,423.811480175,4.7638545,187.41645,199.150975,-11.03606075,-26.50917,78.91179,0.39190865,2049.124,0.83437695,-0.00218646,-0.0185999475,-0.1482202,-0.0455641,95.4647025
2,7.75,-12.54821,-5.654864,0.181240575,0.03890461,0.1520133,27.2847075,-0.783534575,-0.782771875,425.000275,23.2517525,195.388325,211.067975,-5.186313,-24.5851675,78.8725025,0.444679,2053.801,1.560312,-0.007739776,0.032990575,0.2664758,-0.1763908,95.4795925
2,8.25,-7.351996,-2.168192,0.2585927,0.05448527,0.1918371,47.756205,-1.51084199075,-1.4341505,425.67205,42.97992,207.45715,222.26235,1.599833,-21.1755,77.997665,0.5966859,2042.08475,0.273410875,-0.085873935,0.06680708,0.3860907,-0.2581544,95.43766
2,8.75,-7.657298,0.6996309,0.4080756945,0.08821755,0.230034325,80.185755,-1.4722705,-1.401422,420.97370775,69.615895,201.8578,229.5644,4.9687915,-20.3220825,76.63482,0.6389955,2039.47175,0.8520996,-0.165612,0.06875884,0.3779991,-0.430423325,95.48562
2,9.25,2.490613,1.000384,0.598846261,0.1332843,0.28663625,104.25855,-1.7715235,-1.75820875,415.3048902,101.61685,192.08935,236.588775,7.67837425,-17.737835,74.087,0.81523335,2038.3315,-0.49283445,-0.05032967,0.004353085,0.2699065,-0.5081511,95.4958775
2,9.75,4.123337,1.46013175,0.750897074,0.14734364225,0.3929091,145.854,-1.667937,-1.5418935,409.8632,127.81625,185.8051,241.26065,10.649585,-16.3615,69.72334,0.88640115,2040.43,1.011996625,-0.0479915,-0.026797575,0.61826595,-0.30975785,95.50148
2,10.25,7.23054325,3.652976,0.8318855355,0.1522304845,0.45908845,172.650125,-1.833959,-1.820449,407.00884605,149.07135,179.916325,250.68465,22.9836825,-14.3690425,62.762305,0.80654365,2043.47425,0.748931475,-0.02524601,-0.04680626,0.6433548,-0.082576255,95.4956625
2,10.75,7.5131775,4.35331375,0.87532865,0.1756389,0.4912059,187.667525,-2.09426975,-1.89213925,401.06323785,155.615325,182.453675,254.963725,32.80716,-13.7665425,58.38702,0.799321475,2038.72825,0.82953445,-0.0288918025,-0.0639337825,0.4150298,-0.1647636,95.46663
2,11.25,8.567907,5.635867,0.9151196,0.1828214,0.4585737,188.33785,-1.41597925,-1.39654175,399.897535475,158.8292,186.9058,260.8249,39.95741,-12.22517,56.59241,0.8643798,2038.949,0.1025353,-0.0190658575,-0.00512115,0.342951475,-0.0899659875,95.37006
2,11.75,8.169746,6.866296,0.9636225,0.1757237,0.53559845,194.06215,-1.899275,-1.8442125,400.2522186,187.2137,185.3553,264.8168,45.32994,-11.722,54.92567,0.8948879,2034.7355,-0.111152825,-0.070351235,-0.026277765,0.271935775,-0.1558909,95.33804
2,12.25,7.7456595,7.224049,0.9528666,0.1860937,0.570925825,224.598025,-1.8602715,-1.859768,399.90108785,227.7991,190.827,265.9761,53.3115,-11.41433,53.45534,0.8927215,2033.6685,0.971989425,-0.053662385,-0.034546175,0.1247805,-0.18079585,95.3251
2,12.75,6.781339,8.03260475,0.921138,0.2007808,0.58003825,234.46665,-1.7797820075,-1.7962245,400.3690259,212.839225,188.876075,268.112175,49.278855,-10.8580825,49.915665,0.9152252,2031.47775,0.2491817,-0.01648185,-0.0990486075,0.06538464,-0.1889244,95.3538075
2,13.25,4.7555075,8.532189,0.9585337,0.1717991,0.6076913,238.5731,-1.6663055,-1.648965,400.182919775,201.455775,191.1629,268.651475,49.6880375,-10.6853325,48.96642,0.89641625,2029.216,0.6369516,-0.01931706,-0.0322331,0.149346525,-0.131922825,95.2913075
2,13.75,3.5856325,8.1742435,0.8639376,0.19558175,0.6705908,198.79475,-1.562731,-1.561201,400.30264155,173.0375,191.91755,267.8352,36.5709575,-10.6700825,47.84158,0.885461775,2029.306,1.13483545,-0.03298596,-0.04065549,-0.08479553,-0.10793565,95.249175
2,14.25,2.750989,7.9462255,0.9216227,0.18835835,0.68799415,171.9575,-1.55921525,-1.55573125,400.6114662,140.337075,191.2517,266.9489,26.60852,-10.16508375,46.92633,0.8854834,2026.771,-0.02141031325,-0.02563758,-0.07892648,-0.2060395,-0.13827855,95.239775
2,14.75,-3.0164595,6.61594325,0.9068308205,0.19207095,0.72767055,149.8177,-1.4347765,-1.4373345,400.488868475,120.1285,189.600175,264.99635,24.38133,-10.421586,44.91667,0.845981825,2026.7465,0.0154041875,-0.02850699,-0.1227732,-0.188633675,-0.141775075,95.24681
2,15.25,-8.01063025,5.444619,0.898083156,0.19046235,0.710441175,127.9346,-1.32218525,-1.30533625,415.11319035,103.482275,187.60425,261.0908,14.3383125,-10.52516625,45.339255,0.8621549,2025.22475,0.633128525,-0.0149792,-0.098759675,-0.2495146,-0.1060782,95.24779
2,15.75,-13.86841,4.194372,0.94093712,0.169994443,0.68740195,89.94557,-1.36550163275,-1.3625,404.4473602,70.5781975,179.893975,258.35625,3.784437,-10.74716425,45.5834175,0.853894175,2023.11325,0.37990405,-0.02434592,-0.1136939,-0.652053125,-0.193932,95.195365
2,16.25,-20.13382,3.2075255,0.8446848,0.1635763,0.6382642,54.098115,-0.911205075,-0.880132,419.44465,40.89417,184.450675,254.325525,-21.63577,-10.696085,47.39759,0.832870025,2023.2815,-0.461550225,-0.01924528,-0.1379906,-0.7417116,-0.1176807,95.1791625
2,16.75,-26.7272375,2.16527,0.6596446,0.108691,0.54611495,20.24875,-0.731194298,-0.73,409.795491675,17.2707725,180.1161,246.5894,-60.9358775,-11.3343325,50.38658,0.84836455,2024.028,-0.177163,-0.024831215,-0.1361988,-1.20431175,-0.166310025,95.220795
2,17.25,-26.564265,1.76640475,0.397045025,0.0789324275,0.4424375,3.476103,-0.501810725,-0.547418225,419.35005,3.79520825,179.2806,237.449925,-62.65562,-13.352125,55.380745,0.81176495,2023.357,-0.1792115,-0.0175550675,-0.137919775,-2.034689,-0.1286377,95.2426125
2,17.75,-24.78715,-0.7713023,0.218816,0.055,0.31020095,0,-0.45765556,-0.4569557,403.9181113,-0.0792349025,177.5947,232.281475,-62.549815,-14.92648,65.291135,0.8196712,2023.629,-1.475888,-0.00584136775,-0.220752075,-2.653012,-0.168459,95.2497925
2,18.25,-21.90683,-1.07245375,0.08851864,0.0487375225,0.211443925,0,-0.363308,-0.3619877,403.348477725,-0.417124975,177.193075,231.273325,-56.45717,-17.333875,68.199425,0.7470777,2026.251,-1.586153,-0.00528514525,-0.236638725,-2.295132,-0.0947072725,95.26692
2,18.75,-19.87035,-2.511018,0.08189792,0.04670264,0.18069655,0,-0.5058266,-0.5708949,410.81392985,-0.39025,174.227425,223.846975,-54.10817,-18.113,72.773885,0.7233799,2030.72675,-4.1911,-0.00472892275,-0.252525375,-1.937252,-0.020955545,95.31599
2,19.25,-22.62677,-1.45918275,0.092060045,0.0448875425,0.158953675,0,-0.440457,-0.48377345,414.365447325,-0.38808195,174.165975,220.84855,-51.6287325,-18.49767,73.7208575,0.6561644,2035.7515,-2.58700375,-0.002022077,-0.2389967,-1.32006775,0.001060488,95.34456
2,19.75,-27.7305,-2.6038225,0.098372545,0.04673393,0.163688,0,-0.52201975,-0.548229775,419.18115,-0.331272275,174.964625,219.295975,-52.1546075,-18.95661,74.518215,0.6331313,2035.925,-1.47747425,-0.0009440915,-0.21652625,-1.351745,-0.3203832,95.29437
2,20.25,-22.29014,-2.001467,0.0748730875,0.041325,0.1581516,0,-0.447424,-0.46,420.1606,-0.330150875,177.672175,217.95795,-55.4648075,-19.50078,77.9237975,0.6426627,2039.1035,-0.64000325,-0.0015389,-0.2113938,-1.40205,-0.05926872,95.28854
2,20.75,-19.8238575,-3.591235,0.090506075,0.03922368,0.1504255,0,-0.288110687,-0.285,420.1277,-0.315729175,181.18915,216.990875,-45.26268,-19.9265825,77.8780075,0.6173334,2036.389,-1.413502,-0.00497487975,-0.18732575,-1.01657275,-0.0760612725,95.29996
2,21.25,-23.41097,-4.103654,0.0694738325,0.045653305,0.1416919,0,-0.2189449895,-0.21222885,420.81575,-0.28597915,181.8847,214.69555,-47.0874,-20.7375025,78.026245,0.5682601,2043.83475,-1.398851475,-0.0110305975,-0.2470057,-0.99592065,-0.1704237,95.29532
2,21.75,-23.57548,-3.254151,0.0779416775,0.0389647875,0.137730475,0,-0.425815167,-0.43,420.4394,-0.2872083,181.9114,212.707825,-41.6308775,-21.5274175,77.7776725,0.5626228,2049.97,0.83495765,-0.00797471825,-0.1520424,-1.0380695,-0.12799515,95.30019
2,22.25,-23.43599,-5.864218,0.08840599,0.0455935125,0.13950385,0,-0.4304645975,-0.431592975,419.6811,-0.268541675,180.29315,214.63605,-38.6953025,-21.7920325,77.8874025,0.5797212,2048.2215,-2.92704775,-0.01745476,-0.160712625,-0.887465075,-0.94872485,95.31927
2,22.75,-21.40638,-3.0804335,0.0689607125,0.0480033075,0.1395327,0,-0.5218408,-0.489754825,417.3503,-0.23914585,180.739325,210.350375,-34.1189625,-21.0409175,78.987575,0.5666548,2047.473,-1.0749347,-0.0258439825,-0.138503025,-0.75275895,-0.4572858,95.29444
2,23.25,-17.08,-4.8477525,0.0843294875,0.0414274875,0.14102595,0,-0.26169565,-0.25023365,420.2808,-0.238104175,177.687775,209.12335,-32.73583,-21.646335,79.8484225,0.5206674,2052.269,-1.981271,-0.01665353,-0.15231705,-0.6775544,-0.1177566,95.29937
2,23.75,-16.65,-5.173844,0.0698971825,0.0405814775,0.13900375,0,-0.5004333685,-0.51141235,420.548725,-0.22472915,178.299225,207.41165,-25.889775,-22.54192,78.5814175,0.4953101,2053.243,-3.29150375,-0.005184566,-0.138833,-0.6451964,-0.4112533,95.35633
