DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,0.31,2.1275,16.64,17.265,72.355,-1.3175,2.32,-39.7925,-11.03,-0.0775,9.96,1.585,12.85
1,0.75,0.29,2.03,16.655,17.17,74.97,-1.465,2.3075,-40.5475,-9.0325,-0.295,9.3725,1.5375,12.78
1,1.25,0.26,1.915,16.65,17.12,73.45,-1.4875,2.3575,-39.55,-16.1275,-0.975,9.1975,1.3025,12.69
1,1.75,0.28,2.1075,16.68,17.12,72.43,-1.3875,2.3025,-39.275,-7.0675,0.065,9.28,1.42,12.59
1,2.25,0.3,2,16.5725,17.025,71.6925,-1.36,2.3375,-38.2025,-12.7175,-0.5425,10.44,1.4275,12.47
1,2.75,0.3,1.9975,16.415,17.02,71.2525,-1.45,2.3975,-37.8075,-13.725,-1.62,9.94,1.2725,12.395
1,3.25,0.3,2.11,16.5025,16.96,69.6675,-1.4925,2.2775,-36.05,-13.5725,-1.8575,10.7925,1.4425,12.32
1,3.75,0.3075,2.115,16.3625,16.9475,68.965,-1.2775,2.22,-35.5075,-6.3675,-0.155,10.3375,1.5675,12.24
1,4.25,0.33,2.24,16.62,17.095,67.78,-1.2175,2.255,-33.9825,-8.875,-0.4125,11.2525,1.435,12.1775
1,4.75,0.31,2.345,16.4225,17.03,69.1375,-1.34,2.325,-37.465,-8.64,0.31,11.04,1.42,12.1475
1,5.25,0.32,2.43,16.2225,16.86,70.435,-1.3225,2.28,-36.6125,-9.1875,-1.725,15.455,1.48,12.08
1,5.75,0.33,2.395,16.2025,16.905,70.6425,-1.2675,2.25,-38.425,-7.3625,-2.11,11.55,1.5825,12.02
1,6.25,0.325,2.37,16.2925,16.84,71.0175,-1.3775,2.2275,-33.0425,-6.69,-1.755,12.79,1.3525,11.9625
1,6.75,0.33,2.2975,16.1125,16.6575,68.6925,0.3625,2.63,-35.0775,-9.52,-0.965,14.4075,1.32,11.9075
1,7.25,0.34,2.4675,16.175,16.7775,71.0875,33.9775,20.97,-20.3425,-0.87,-1.5275,18.2925,0.8525,11.865
1,7.75,0.35,2.41,16.6575,17.24,70.8275,116.9475,50.3525,9.4575,1.7575,1.15,29.76,0.34,11.82
1,8.25,0.36,2.38,17.3075,17.86,68.615,210.6125,68.1775,58.345,7.3375,17.7725,40.89,-0.35,11.8375
1,8.75,0.37,2.675,17.9475,18.5625,66.555,310.1425,81.805,126.5175,27.905,43.755,63.92,-1.14,11.8875
1,9.25,0.36,2.7175,18.525,19.09,66.655,399.5825,92.76,191.835,39.2125,71.32,79.1375,-1.69,11.9525
1,9.75,0.37,2.765,19.065,19.53,64.6675,477.81,102.625,253.64,51.415,103.4,95.87,-1.8625,12.0575
1,10.25,0.39,2.79,19.2825,19.805,62.14,543.3775,112.16,306.4875,64.57,126.98,112.655,-2.2625,12.1575
1,10.75,0.38,2.955,19.7125,20.155,62.03,593.83,118.525,346.7775,90.375,156.83,126.225,-1.9875,12.335
1,11.25,0.39,2.915,19.9525,20.035,59.6825,628.9925,123.5575,375.9475,103.105,166.4725,132.7075,-2,12.57
1,11.75,0.39,2.88,20.3,20.36,59.8,646.7825,125.8975,391.5,107.155,167.7675,129.2725,-2.0525,12.7975
1,12.25,0.39,2.885,20.46,20.435,60.15,648.9275,125.63,396.16,107.64,171.2,124.2975,-2.2775,13.05
1,12.75,0.38,2.91,20.2475,20.395,59.06,632.95,121.91,384.7225,114.18,160.905,125.0925,-2.12,13.3975
1,13.25,0.36,2.925,20.43,20.54,58.56,596.9475,115.755,358.4925,94.3525,153.03,116.445,-1.51,13.585
1,13.75,0.36,2.94,20.53,20.675,57.365,548.695,107.35,319.165,79.9675,128.35,111.26,-1.195,13.745
1,14.25,0.3675,2.88,20.49,20.555,58.18,485.7525,99.7875,268.835,69.8525,111.915,101.4675,-1.0725,13.9
1,14.75,0.36,2.91,20.42,20.5,60.7475,410.635,87.4725,210.33,46.7325,83.745,82.47,-0.83,14.05
1,15.25,0.34,2.8675,20.0425,20.1225,61.77,321.5325,73.3875,146.68,28.4475,55.45,63.885,-0.5325,14.23
1,15.75,0.33,2.82,19.5625,19.715,64.9125,223.3275,57.13,79.26,5.865,28.48,48.75,-0.0625,14.29
1,16.25,0.3075,2.72,19.09,19.4625,67.1075,109.29,26.8525,17.7925,39.03,4.32,25.515,0.785,14.32
1,16.75,0.29,2.545,18.4625,19.085,71.19,31.045,6.3175,-27.1475,22.3725,-4.0075,14.29,1.325,14.32
1,17.25,0.26,2.41,18.0625,18.68,73.815,2.725,2.5275,-42.1725,-15.48,-2.4,10.995,2.085,14.3
1,17.75,0.2725,2.3025,17.7925,18.2175,74.66,-1.99,2.0575,-43.7,-21.37,-1.9075,8.2875,2.04,14.22
1,18.25,0.285,2.22,17.47,17.94,76.96,-1.6825,2.18,-41.2275,-14.565,-1.305,8.9925,1.8,14.12
1,18.75,0.3,2.12,17.225,17.82,78.5875,-1.64,2.305,-39.5375,-26.145,-0.745,11.08,2.04,14.01
1,19.25,0.29,2.17,17.075,17.96,79.885,-1.47,2.4175,-39.0975,-20.6725,-0.85,13.23,1.875,13.93
1,19.75,0.27,2.065,17.1425,17.7825,79.355,-1.5175,2.3775,-37.705,-19.6575,-2.6,10.135,1.65,13.75
1,20.25,0.31,2.175,17.075,17.7325,79.085,-1.4175,2.3475,-39.4575,-16.7675,-2.88,11.2925,1.65,13.7
1,20.75,0.32,2.24,16.945,17.7625,79.0725,-1.36,2.3875,-39.3125,-15.25,-1.53,12.08,2.09,13.58
1,21.25,0.31,2.23,16.9575,17.57,78.9825,-1.2375,2.33,-38.1975,-20.67,-0.96,11.485,1.78,13.45
1,21.75,0.3,2.2,16.8725,17.53,77,-1.3375,2.385,-37.9625,-7.9525,-1.9225,11.0475,1.8,13.34
1,22.25,0.29,2.2,16.715,17.525,78.4,-1.4,2.27,-37.575,-18.4675,-1.885,9.645,1.93,13.22
1,22.75,0.28,2.145,16.6875,17.39,77.685,-1.3875,2.3125,-38.5925,-12.5275,-0.445,10.2625,1.71,13.11
1,23.25,0.285,2.1925,16.5925,17.33,76.96,-1.245,2.2775,-35.6425,-14.7,-1.2325,9.395,1.5,13.07
1,23.75,0.275,2.055,16.79,17.32,76.74,-1.36,2.345,-39.865,-12.695,-1.44,9.785,1.635,12.99
2,0.25,0.24,1.76,15.6125,16.45,81.54,-1.2025,2.315,-39.31,-19.375,0.03,8.9125,2.125,13.785
2,0.75,0.27,1.88,15.25,16.18,81.79,-1.1675,2.4225,-35.8425,-14.08,0.52,8.505,1.79,13.665
2,1.25,0.2625,1.8625,15.3125,16.1425,81.555,-1.2625,2.265,-38.36,-11.6375,-1.1625,10.37,1.83,13.56
2,1.75,0.25,1.75,15.2,16.18,83.29,-1.0925,2.255,-37.67,-13.385,1.5025,10.22,1.78,13.47
2,2.25,0.26,1.8875,15.04,15.9925,82.465,-0.855,2.365,-33.82,-19.6175,1.61,9.62,1.845,13.375
2,2.75,0.26,1.845,15.25,16.2175,82.24,-0.9225,2.34,-34.25,-16.2275,0.735,8.595,1.78,13.29
2,3.25,0.24,1.84,15.255,16.4,83.07,-1.2175,2.355,-36.82,-15.6775,0.465,9.47,1.71,13.23
2,3.75,0.245,1.7575,15.2175,16.365,82.505,-1.0625,2.36,-34.775,-17.065,1.25,9.6,1.58,13.155
2,4.25,0.2675,1.9,15.045,16.03,83.485,-0.98,2.3075,-31.325,-12.4225,0.575,11.055,1.935,13.075
2,4.75,0.26,1.82,15.1325,16.08,82.6825,-0.97,2.345,-32.4025,-11.09,2.27,10.12,1.5925,12.985
2,5.25,0.25,1.76,14.9675,15.9425,81.815,-0.8525,2.405,-33.7325,-15.6625,1.55,10.5,1.78,12.92
2,5.75,0.2325,1.85,15.09,16.1925,82.2,-0.605,2.32,-27.85,-8.095,1.6075,11.42,1.67,12.855
2,6.25,0.23,1.79,15.71,16.42,82.45,-0.13,2.42,-30.53,-17.3875,-0.175,9.93,1.4525,12.815
2,6.75,0.26,1.865,15.22,16.23,82.23,13.69,5.71,-24.685,0.2225,0.85,13.18,1.39,12.77
2,7.25,0.25,1.88,15.615,16.58,82.0325,91.395,39.6775,1.5225,8.96,2.275,21.765,0.78,12.695
2,7.75,0.24,2.005,16.24,17.11,81.77,194.87,62.16,43.975,3.9575,11.67,37.6875,0.14,12.62
2,8.25,0.29,2.0925,16.9575,17.74,80,299.1725,79.605,112.29,14.2725,37.53,55.7075,-1.295,12.595
2,8.75,0.2925,2.31,17.66,18.69,78.96,404.52,93.57,190.76,18.2825,71.4775,84.1,-2.0625,12.585
2,9.25,0.32,2.44,18.63,19.23,76.09,497.4575,106.25,266.1,53.37,108.51,102.4775,-2.17,12.61
2,9.75,0.32,2.53,19.19,19.32,74.4975,581.495,116.8975,333.845,66.6125,140.23,113.8,-2.5,12.67
2,10.25,0.33,2.675,19.92,19.94,72.1,650.9575,127.08,390.12,85.07,170.47,134.67,-2.3,12.785
2,10.75,0.34,2.73,19.87,20.11,70.275,707.985,134.645,434.08,82.86,194.6125,154.95,-2.345,12.95
2,11.25,0.35,2.77,20.0975,20.02,69.1025,741.2225,139.205,469.2775,95.55,211.5,165.43,-2.45,13.195
2,11.75,0.38,2.8,20.095,20.2175,66.005,773.4375,146.19,491.6375,107.4,227.5325,164.57,-2.4025,13.47
2,12.25,0.37,2.91,20,20.44,64.51,773.2925,143.11,495.61,106.08,222.7625,153.745,-2.125,13.715
2,12.75,0.37,2.97,20.48,20.83,64.085,751.925,142.27,480.19,117.295,215.2225,151.1875,-2.72,14.015
2,13.25,0.365,2.96,20.5275,20.67,63.935,726.345,134.025,458.36,99.5275,206.73,155.02,-1.875,14.38
2,13.75,0.3725,2.96,20.66,20.74,63.18,674.77,124.86,419.195,93.91,188.41,139.645,-1.77,14.695
2,14.25,0.36,3.0575,20.4925,20.735,63.9775,613.7575,116.55,368.6425,73.7775,160.43,119.575,-1.745,14.97
2,14.75,0.37,3.1175,20.2575,20.585,64.21,540.955,104.78,312.655,61.2675,136.46,103.135,-1.36,15.19
2,15.25,0.35,3.155,20.285,20.525,66.2975,443.3825,90.38,240.91,47.7875,104.79,82.74,-0.66,15.37
2,15.75,0.34,3.16,19.8425,20.22,68.385,347.945,74.645,163.58,43.01,68.68,63.735,-0.42,15.45
2,16.25,0.32,2.98,19.195,19.56,70.09,235.555,53.4725,86.445,32.41,35.84,39.81,0.38,15.5
2,16.75,0.2875,2.705,18.535,18.955,72.25,119.1875,29.7075,17.4975,33.46,8.87,25.1,0.82,15.49
2,17.25,0.2825,2.4525,17.86,18.6675,75.92,34.58,9.4225,-22.945,11.52,-3.69,12.8325,1.81,15.48
2,17.75,0.26,2.33,17.36,18.085,79,1.4775,2.19,-47.71,6.61,-1.23,6.3125,2.52,15.42
2,18.25,0.25,2.13,17.165,17.75,80.645,-2.1675,1.96,-47.1,-12.365,-0.42,3.8125,2.095,15.3
2,18.75,0.24,1.94,16.88,17.515,81.955,-1.455,2.14,-37.145,-11.625,1.73,5.88,2.35,15.2
2,19.25,0.25,1.71,16.5,17.53,83.93,-1.505,2.22,-38.49,-17.79,1.06,6.955,2.415,15.05
2,19.75,0.24,1.78,16.19,17.135,84.01,-1.38,2.33,-37.945,-21,0.9475,5.245,2.13,14.93
2,20.25,0.25,1.73,16.16,16.95,85.02,-1.285,2.395,-35.67,-21.35,0.42,6.0475,2.115,14.79
2,20.75,0.24,1.8125,15.84,16.83,84.45,-0.92,2.38,-34.9,-16.555,1.15,8.11,2.39,14.65
2,21.25,0.23,1.765,15.845,16.805,84.09,-0.9175,2.3575,-35.6675,-15.53,1.565,7.21,2.03,14.52
2,21.75,0.25,1.82,15.74,16.58,83.62,-1.07,2.31,-32.8,-13.69,1.31,8.9975,1.79,14.38
2,22.25,0.24,1.8275,16.04,16.9975,83.45,-0.9475,2.365,-33.175,-25.615,1.33,8.86,2.2175,14.26
2,22.75,0.2425,1.9,16.1525,16.9925,82.6725,-1.185,2.38,-33.6475,-17.605,1.09,10.47,2.055,14.11
2,23.25,0.26,1.92,16.145,16.8775,81.475,-1.05,2.38,-35.23,-30.105,-0.0775,8.295,1.85,14.02
2,23.75,0.26,1.88,15.86,16.585,81.7275,-1.17,2.26,-34.72,-20.06,0.6,7.8,1.85,13.92
3,0.25,0.23,1.685,15.39,16.17,88.24,-1.2,2.205,-36.45,-12.6225,0.575,5.79,1.99,15.495
3,0.75,0.23,1.56,15.06,15.81,89.35,-0.9,2.2925,-32.945,-4.65,2.4475,5.715,1.735,15.3425
3,1.25,0.22,1.4975,14.97,15.6975,88.875,-0.92,2.38,-30.41,-13.305,1.7625,6.59,2.105,15.235
3,1.75,0.22,1.55,14.72,15.88,88.705,-0.78,2.18,-27.5425,-14.285,1.2325,8.0525,1.885,15.15
3,2.25,0.205,1.465,14.7625,15.78,89.1375,-0.915,2.2175,-25.765,-6.495,1.905,6.39,1.7525,15.0275
3,2.75,0.21,1.45,14.475,15.555,89.41,-0.78,2.2425,-21.9,-3.6,1.15,6.61,1.47,14.885
3,3.25,0.23,1.545,14.46,15.87,89.25,-0.705,2.3,-22.6125,-10.7225,2.35,7.8325,1.6275,14.74
3,3.75,0.2,1.44,14.7325,15.7225,89.065,-0.715,2.2275,-20.7625,-2.1075,1.8825,6.2025,1.475,14.6225
3,4.25,0.2,1.3325,14.695,15.945,89.075,-0.74,2.19,-22.25,-9.27,1.47,6.59,1.345,14.4875
3,4.75,0.22,1.5675,14.6925,15.8775,89.1925,-0.86,2.16,-27.6325,-10.3275,1.885,8.145,1.68,14.4
3,5.25,0.23,1.51,14.49,15.58,89.325,-0.77,2.24,-24.35,2.6025,1.59,10.1025,1.59,14.325
3,5.75,0.23,1.46,14.445,15.44,89.015,0.88,2.73,-22.87,-7.69,0.72,8.94,1.79,14.225
3,6.25,0.24,1.62,14.595,15.8325,88.885,29.245,10.53,-13.52,16.6975,2.14,11.485,1.25,14.1375
3,6.75,0.25,1.58,15.2225,16.1975,89.375,114.095,43.78,11.8375,16.7325,5.37,15.75,0.38,14.0925
3,7.25,0.24,1.82,16.13,16.6925,88.61,222.66,68.11,64.17,4.06,16.03,35.775,-0.6,14.05
3,7.75,0.29,1.85,16.87,17.425,86.25,337.15,85.61,136.57,8.725,44.7025,61.155,-1.75,14.0225
3,8.25,0.31,2.13,17.5275,18.11,84.5725,455.905,101.7375,217.215,29.3675,84.825,91.95,-1.9975,14.005
3,8.75,0.32,2.2825,18.12,18.62,80.56,563.93,115.875,300.495,37.64,130.685,122.54,-2.55,14.045
3,9.25,0.33,2.41,18.515,18.92,78.075,648.605,127.875,379.6375,43.6325,170.2075,143.77,-2.31,14.14
3,9.75,0.35,2.5225,19.09,19.35,74.995,738.405,137.0875,452.29,56.57,208.775,150.92,-2.8875,14.245
3,10.25,0.37,2.6,19.505,19.775,71.965,799.56,142,511.39,66.58,245.7975,158.285,-3.375,14.5175
