DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF
1,13.75,435.81662475,12.120213,2389.5990895,1.40878175,18.441777,42.73335525,55.627921,112.08388075,3.536984,0.301743,-0.01617225,0.76913,0.342154,102.327,81.3,14.655,6.386795,19.721226,0.447591,14.9966665,13.405,12.4816665,12.4816665,12.4816665,329.72900825,956.650246,73.684211,478.78323125,49.5116,340.96331825,394.795395,336.1380145
1,14.25,434.75112375,12.3213325,2400.444391,1.23719225,19.732081,40.993159,45.152784,99.339961,3.569874,0.27123,-0.01452975,0.762029,0.328285,102.2855,79.195,14.61,6.71334,20.067687,0.399134,15.128333,13.613333,12.705,12.705,12.705,267.98497175,839.224138,86.034689,426.38036775,49.96947475,338.82752,394.35775125,296.67070225
1,14.75,431.20341675,12.26328525,2404.5515235,1.209642,15.830214,39.7307105,35.84673275,92.7239575,3.584147,0.271851,-0.015137,0.716994,0.313503,102.2885,77.5275,14.79,6.8632805,20.544117,0.364452,15.1,13.8966665,12.8733335,12.8733335,12.8733335,222.2305415,728.0788175,88.45693775,369.37627775,52.0299145,334.52968425,393.144093,267.79661
1,15.25,434.4285645,12.13523,2406.3703395,1.705185,23.169678,35.04686,26.446182,84.34367725,3.518223,0.267415,-0.017332,0.738973,0.309662,102.2995,78.0325,14.935,7.1026275,20.660718,0.325081,15.0266665,14.0783335,12.9616665,12.9616665,12.9616665,157.7145625,579.0640395,74.04306225,292.599693,45.40598275,332.0085955,392.3499335,223.8801455
1,15.75,433.5762635,12.18344275,2384.676284,1.247959,13.234127,27.1851455,15.18951375,65.66539,3.446945,0.273671,-0.01434,0.662685,0.326998,102.3,79.7075,14.94,6.8953115,20.724039,0.251879,14.9883335,14.18,13.1616665,13.1616665,13.1616665,85.72748275,409.944581,50.7476075,211.490286,31.6239315,330.615744,387.72422675,166.525424
1,16.25,433.8511935,12.272851,2373.56941375,1.2514895,14.3293695,19.7455195,5.3977785,49.9235535,3.25804,0.244641,-0.012683,0.603012,0.290292,102.3075,80.0125,14.855,6.572752,20.77791,0.20740775,14.8883335,14.228333,13.2816665,13.2816665,13.2816665,19.21345225,231.8965515,27.39234475,130.4575665,19.871795,330.61707475,384.154932,114.40678
1,16.75,433.1722795,12.23996775,2384.30318375,1.2351085,11.083656,14.431729,0.764959,30.4454185,2.808982,0.228486,-0.007143,0.513888,0.257146,102.29775,82.5,14.4725,5.7716335,20.611713,0.228815,14.6583335,14.1183335,13.371667,13.371667,13.371667,-12.65168725,83.9285715,8.8516745,45.3220855,6.868132,334.83713375,378.555483,64.2251815
1,17.25,436.307137,12.2633525,2390.9745885,1.2695655,12.614286,11.42106375,0.147831,22.158355,2.533176,0.188061,-0.0024725,0.51548,0.229232,102.29575,84,13.5975,4.8409885,20.315212,0.234444,14.2216665,14.018333,13.43,13.43,13.43,-30.4954925,13.423645,1.196172,3.22085925,1.5720395,334.1259135,373.7455715,12.651332
1,17.75,438.79539675,12.1927685,2421.799975,1.2701065,11.208494,8.3904305,-0.39496375,16.55257175,2.615244,0.184526,-0.00096525,0.526341,0.21459,102.317,85.8,13.11,4.113634,19.770626,0.285759,13.9533335,13.7933335,13.425,13.425,13.425,-31.9796215,0.123153,0,-1.99386475,1.2667885,331.9628955,370.4830055,0
1,18.25,441.0368135,12.118797,2448.522391,1.4340315,12.5223825,6.8818505,-0.1582965,15.3620965,2.620962,0.194291,-0.000935,0.593132,0.224327,102.3295,87.4,12.6725,3.57304475,19.456421,0.30256875,13.728333,13.5583335,13.315,13.315,13.315,-30.97547575,0,0,-2.04498975,1.343101,330.50966625,368.3923385,-0.363196
1,18.75,442.684844,11.950687,2460.401785,1.6566975,14.3676585,4.93401,-0.149042,11.57383,2.777543,0.206333,-0.000999,0.545461,0.278315,102.34525,89.1,12.3425,3.19172725,18.796303,0.269086,13.485,13.405,13.2933335,13.2933335,13.2933335,-27.12028725,0,0,-2.108896,1.2973135,329.89141,367.859414,-0.363196
1,19.25,448.01397175,11.8794165,2465.067693,1.58111875,15.185983,3.570138,-0.669937,10.24581525,2.734109,0.214542,-5.3e-05,0.521002,0.24949,102.36075,89.7,11.925,2.88604225,18.813988,0.266721,13.2383335,13.325,13.2533335,13.2533335,13.2533335,-27.683701,0,0,-2.12167725,1.2973135,331.2809325,366.18195,-0.363196
1,19.75,452.928891,11.867004,2517.66196675,1.70855975,13.034735,2.3492575,-1.004395,13.734779,2.54971675,0.218142,-0.002168,0.54549425,0.25715125,102.385,90.625,11.7125,2.65969,18.4924815,0.27538175,13.0741665,13.2508335,13.2016665,13.2016665,13.2016665,-29.035849,0,0,-2.04499,1.221001,326.382948,364.096879,-0.363196
1,20.25,451.974451,11.635534,2491.10655075,1.859028,14.120156,0.351917,-0.942965,9.768424,2.688988,0.1945175,-0.003034,0.50175425,0.23264,102.37375,91.6,11.3775,2.379577,18.1812055,0.24318625,12.92,13.133333,13.0483335,13.0483335,13.0483335,-27.5764525,0,0,-1.840491,1.221001,328.809493,362.448618,-0.363196
1,20.75,453.9904265,11.60022375,2519.525936,1.51809225,13.6343565,-0.327897,-1.1935245,12.278951,2.6883475,0.21640975,-0.00227375,0.563781,0.2572815,102.3885,92.2,11.1875,2.4425705,17.9237835,0.2465225,12.7283335,12.9933335,13.005,13.005,13.005,-26.6051685,0,0,-1.699898,1.221001,330.734826,361.5569725,-0.363196
1,21.25,458.15349,11.519604,2485.5051325,1.820745,15.5183575,-1.07414525,-0.961981,11.762223,2.58299625,0.21769125,-0.00270525,0.49224375,0.24680275,102.37225,93.5,11.0925,2.115833,17.77080075,0.251738,12.5883335,12.83,12.9716665,12.9716665,12.9716665,-22.11164375,0,0,-1.54652325,1.129426,327.44166,361.1965965,-0.363196
1,21.75,462.351288,11.2418645,2537.40145025,1.618872,9.8215885,-2.11080575,-0.197643,10.155008,2.54887875,0.2071585,-0.002737,0.547263,0.2466765,102.365,93.15,11.24,2.09244025,17.39802325,0.27100575,12.5033335,12.768333,12.9316665,12.9316665,12.9316665,-22.43902125,0,0,-1.584867,1.221001,327.9299575,360.62622625,-0.363196
1,22.25,462.420561,11.004804,2571.0136855,1.9080645,16.70946175,-2.721793,-0.7567565,6.649074,2.48174775,0.21576975,-0.003655,0.51210925,0.234371,102.388,94.5,10.97,1.9530145,17.34283275,0.2326915,12.3716665,12.655,12.843333,12.843333,12.843333,-21.20661925,0,0,-1.533742,1.1446885,328.37496125,359.8761575,-0.363196
1,22.75,463.539075,10.896175,2577.5547175,1.76363475,13.6345205,-3.19531475,-0.9696375,8.958753,2.8669035,0.22425125,-0.00266675,0.537133,0.2527895,102.406,94.525,10.72,1.97751125,17.303761,0.2148605,12.265,12.515,12.8,12.8,12.8,-22.80687325,0,0,-1.6104295,1.282051,328.3646245,358.5839115,-0.363196
1,23.25,460.757464,10.70393575,2578.47782825,1.736843,12.59387675,-3.6656375,-0.1926805,8.64191075,2.639125,0.2077435,-0.000809,0.5581475,0.253734,102.421,95.125,10.465,1.83589925,17.21388,0.2163,12.1566665,12.388333,12.7483335,12.7483335,12.7483335,-22.405981,0,0,-1.840491,1.221001,326.675861,359.46291825,-0.363196
1,23.75,462.55778625,10.7296605,2621.645391,1.619221,14.939925,-4.53802,-0.0441125,9.66673075,2.92699575,0.22208075,-0.002565,0.51314075,0.263786,102.414,94.9,9.92,1.736516,17.180329,0.24834475,12.02,12.275,12.6783335,12.6783335,12.6783335,-20.212196,0,0,-1.687117,1.129426,326.8884595,358.5534585,-0.363196
2,0.25,459.984337,9.71029,2538.335657,1.7020135,27.7715145,-15.603927,-0.915688,14.5419395,3.58159975,0.23491375,-0.002173,0.6630165,0.29901475,102.0535,85.55,9.78,3.1116485,16.84082625,0.3702915,11.50333325,11.8116665,12.3983335,12.3983335,12.3983335,-42.30508625,0,0,-2.1861385,1.59848,303.973138,354.565478,-0.363196
2,0.75,464.115258,9.38365125,2627.775795,1.213661,23.452762,-15.9786975,-2.045616,13.9867535,3.67712625,0.24466875,-0.001029,0.59521275,0.29040125,102.072,86.85,9.66,2.7738235,16.666384,0.39331075,11.43749975,11.7633335,12.20583325,12.20583325,12.20583325,-37.698422,0,0,-2.159941,1.609658,311.7727045,352.725777,-0.363196
2,1.25,464.122966,9.16195725,2692.967409,1.3828065,26.044124,-16.145129,-1.45358275,14.131268,3.85906625,0.23741975,-0.00166625,0.59225725,0.29803625,102.074,86.95,9.23,2.726788,16.249025,0.36577,11.27333325,11.6925,12.11416675,12.11416675,12.11416675,-37.4568025,0,0,-1.759834,1.526252,310.7596985,351.6805105,-0.363196
2,1.75,470.577715,9.690618,2763.197829,1.5075705,19.825918,-16.4357625,-1.26848025,10.488252,3.35444475,0.23022825,-0.00156575,0.6482825,0.2779,102.078,86.45,8.945,2.6589905,16.08179,0.36787075,11.120833,11.608333,12.01833325,12.01833325,12.01833325,-36.688415,0,0,-1.9803695,1.609658,311.813843,350.614359,-0.363196
2,2.25,472.373845,9.3503455,2886.676192,1.327948,25.45630875,-16.278323,-0.971184,11.035916,3.60789175,0.22828825,-0.002747,0.59915725,0.28151575,102.077,88.2,8.745,2.5568095,15.8529725,0.36072925,11.00999975,11.52166675,11.948333,11.948333,11.948333,-32.62577975,0,0,-1.929245,1.65953,314.167263,350.5384945,-0.363196
2,2.75,478.98530325,9.1775235,2893.334272,1.93170075,39.372696,-16.394052,-0.59815525,13.7811915,3.5825575,0.24210175,-0.00204275,0.6534185,0.2547835,102.0715,88.75,8.54,2.44791,15.721006,0.38260225,10.87083325,11.40000025,11.879167,11.879167,11.879167,-33.7531565,0,0,-1.903047,1.709832,316.6962295,350.3215765,-0.363196
2,3.25,469.6661395,9.211083,2990.835801,1.411268,31.3004815,-16.631184,-1.211894,12.7596075,3.376741,0.22615975,-0.0021755,0.5768465,0.26808,102.066,89.5,8.43,2.388669,15.3612235,0.39194925,10.674167,11.21249975,11.789167,11.789167,11.789167,-32.3664815,0,0,-1.94274,1.5415145,319.072098,349.69322775,-0.363196
2,3.75,467.88139625,9.35127225,3042.32902575,1.788079,31.0789725,-17.055154,-1.8565815,11.885561,3.6205215,0.2366455,-0.0023935,0.596283,0.2934705,102.09,90.25,8.465,2.418301,15.184428,0.38442675,10.439167,11.03250025,11.7566665,11.7566665,11.7566665,-30.09655725,0,0,-1.9286095,1.587302,316.313798,349.4721805,-0.363196
2,4.25,469.3987,8.8139215,3030.63703675,1.3952335,33.0522495,-17.85936175,-1.1091235,14.0825105,3.5659275,0.231059,-0.0032815,0.57888925,0.284686,102.0725,90.9,8.345,2.395353,15.0573405,0.32277825,10.266667,10.96,11.690833,11.690833,11.690833,-27.90273125,0,0,-1.697278,1.709402,316.0265685,349.0943075,-0.363196
2,4.75,472.1055335,8.485009,3039.3736635,1.715074,22.98454,-17.86553575,-1.2549515,10.149955,3.2492595,0.222195,-0.0030175,0.60854575,0.263236,102.0855,91.05,8.225,2.3023555,14.93380575,0.3869555,10.101667,10.80083325,11.63833325,11.63833325,11.63833325,-31.63572475,0,0,-2.005932,1.592891,315.900906,349.36575125,-0.363196
2,5.25,469.64058125,9.00871925,3021.6135585,1.926586,40.65633125,-18.06323425,-1.045092,9.77450225,3.51872975,0.2413915,-0.0037935,0.616349,0.27712425,102.111,91.15,7.958,2.3362805,14.7713,0.375102,9.975833,10.644167,11.54083325,11.54083325,11.54083325,-31.70255775,0,0,-1.966874,1.587302,313.1852445,348.42582325,-0.363196
2,5.75,471.175693,8.8633695,3012.154271,1.4866545,27.25035375,-17.905327,-0.9583645,12.24904725,3.4907455,0.2441835,-0.00257925,0.60963675,0.310961,102.122,91.55,7.947,2.2945355,14.792517,0.3962905,9.858333,10.50000025,11.4175,11.4175,11.4175,-31.38930625,0,0,-1.863354,1.43037675,311.203367,347.85934675,-0.363196
2,6.25,471.881444,8.383708,2852.38835575,1.435549,20.938003,-18.1418255,-0.314457,10.683609,3.27768475,0.2213885,-0.0017055,0.6820925,0.26238225,102.1385,92.05,7.9255,2.282616,14.78111875,0.3850975,9.7633335,10.4383335,11.333333,11.333333,11.333333,-29.6140715,0.123153,0,-1.929245,1.587302,312.1040915,346.9946135,-0.242131
2,6.75,467.909902,8.450134,2904.36594275,1.9067535,21.2718875,-18.4743665,-1.10603675,10.60054775,3.4351155,0.23052175,-0.00155325,0.62935025,0.2800495,102.1565,92.9,7.5875,2.2028575,14.82104625,0.3745865,9.6641665,10.36916675,11.24166675,11.24166675,11.24166675,-26.84077975,9.3596055,0.478469,1.621226,1.770452,311.7208675,345.5693935,7.627119
2,7.25,464.4401145,8.72149875,2958.8994695,1.77381225,25.88500925,-18.3933455,-1.0129295,12.53493375,3.45503175,0.25671125,-0.001418,0.60132875,0.30897325,102.177,91.35,7.7,2.278971,14.558904,0.38100575,9.59999975,10.273333,11.19249975,11.19249975,11.19249975,-7.94755725,76.4778325,3.947368,40.8720105,3.449328,311.9256515,345.573254,55.599274
2,7.75,466.933644,8.76067275,2903.3997105,1.488883,30.364239,-16.7423415,1.69050025,21.033031,3.77759325,0.27856125,-0.0043525,0.6460855,0.3238265,102.2055,90.25,7.946,2.5542975,14.42327525,0.361938,10.0033335,10.308333,11.1491665,11.1491665,11.1491665,46.97019425,224.6305415,10.526316,127.0961145,8.033672,313.686204,347.66034,106.59806325
2,8.25,464.448968,9.281173,2879.050053,1.65001575,31.160993,-9.63363975,11.38663575,38.215901,4.48373275,0.30261875,-0.01137825,0.703179,0.382251,102.2605,86.75,8.63,3.0737985,14.6921545,0.35844775,10.4616665,10.314167,11.1025,11.1025,11.1025,131.256813,450.2770935,22.8169855,227.86298575,19.0323565,312.704432,353.33931175,161.25908025
2,8.75,454.845767,9.6578075,2869.692118,1.3894145,22.8689925,-1.134626,24.721419,62.14080575,4.66720975,0.33778425,-0.016479,0.7625415,0.40942975,102.27225,83.55,9.68,3.615103,15.48672475,0.4050115,11.34333325,10.810833,11.02,11.02,11.02,218.48246375,639.1625615,35.16746375,327.40286325,28.42503775,306.14126525,360.729501,209.71549675
2,9.25,457.7818655,9.5057525,2756.84177,1.488231,30.802695,15.55145925,45.14035375,99.31881925,5.22523275,0.35802475,-0.0187635,0.81814675,0.424184,102.3015,81.1,10.3375,4.17513075,16.292995,0.415272,11.765833,11.39333325,11.0508335,11.0508335,11.0508335,289.87547375,825.18472875,47.60765575,420.756646,35.33702225,309.95138475,369.18230475,269.9152545
2,9.75,444.8219555,9.6742755,2563.399894,1.4426745,30.2200245,41.966909,64.9672315,107.4061065,5.5207715,0.380403,-0.0257655,0.9334945,0.4416895,102.30525,77.555,11.07,4.977249,17.2043655,0.4973015,12.45666675,12.03000025,11.18416675,11.18416675,11.18416675,358.5370985,985.221675,63.6363635,507.9243355,43.2126945,300.276674,378.121568,301.33171925
2,10.25,439.88596825,9.70691925,2457.818992,1.39381125,26.49860025,66.2022355,76.390833,130.3468985,5.26693175,0.3618035,-0.02778725,0.94350975,0.4305175,102.3005,74.26,12.01,6.048525,17.872461,0.5309935,13.25083325,12.46166675,11.6266665,11.6266665,11.6266665,413.7061715,1139.1625615,65.8492825,579.243354,51.819464,304.3705315,387.217903,355.81113775
2,10.75,434.113035,10.04569675,2369.8061345,1.5327095,27.955469,87.6122805,83.726656,159.3182405,5.095698,0.37530775,-0.029172,1.04864825,0.422492,102.288,71.23,12.665,6.849,18.49770375,0.53021375,14.43750025,13.0075,12.129167,12.129167,12.129167,466.12905325,1253.0788175,71.11244,640.593047,57.275706,307.5598655,397.894548,367.82687625
2,11.25,432.62569275,9.854959,2351.4502255,1.874068,37.93602375,97.2063305,98.7942395,177.313581,5.666218,0.381223,-0.0294145,1.034274,0.444143,102.256,67.975,13.415,7.527164,18.9255905,0.56135875,15.58916675,13.349167,12.50666675,12.50666675,12.50666675,503.25095225,1346.059113,80.083732,692.2290385,62.8523275,314.575582,404.2412425,390.2542375
2,11.75,429.661858,9.95816,2271.18866075,1.56386525,26.61151,105.234148,110.880449,194.93056875,5.718511,0.411773,-0.02939625,1.0626825,0.46000875,102.2185,65.46,14.37,8.551382,19.33406975,0.55557975,16.9016665,14.064167,12.8208335,12.8208335,12.8208335,531.79461725,1408.8669955,87.021531,726.4826175,66.941392,310.0920895,411.6075655,353.4806295
2,12.25,427.58788225,9.96952575,2273.2456295,2.274489,34.461359,105.69086075,113.006706,212.66493225,5.96349225,0.39196775,-0.026668,1.14846825,0.4630005,102.173,63.635,15.145,9.1526285,19.81181575,0.57540325,17.92749975,14.82999975,13.2058335,13.2058335,13.2058335,538.1720225,1443.96551725,95.8732055,741.69222875,72.75641025,311.20529625,416.393108,338.892252
2,12.75,423.649084,9.853393,2203.06159575,1.9568865,34.852876,104.2016785,115.7023315,233.95316575,5.244762,0.40335725,-0.035496,1.1797895,0.4636095,102.14325,60.29,15.61,10.189974,20.27701075,0.563405,18.646667,15.49833325,13.53666675,13.53666675,13.53666675,531.1816435,1427.3399015,102.332536,735.04601225,73.992674,311.8705895,421.061063,340.163438
2,13.25,423.344816,9.986602,2199.0975205,1.9699385,36.85032975,104.65416725,115.041493,224.256893,5.82655475,0.393125,-0.029011,1.19603175,0.4727925,102.114,57.2625,16.065,10.77513625,20.72743925,0.580379,19.1766665,16.0825,13.941667,13.941667,13.941667,506.762202,1385.16009825,103.947368,715.235174,73.74847375,317.601911,424.20737625,296.0048425
