DOY2,HR2,FC,CO2,H,LE,G_1_1_1,G_1_2_1,G_2_1_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,CH4,FCH4,SC_1_1_1,SC_2_1_1,NEE,G_2_2_1,SH_1_1_1,SH_2_1_1,SLE_1_1_1,SLE_2_1_1,WS_1_1_1,WS_2_1_1
1,5.25,0.173054,408.05574825,-3.840505,0.1818115,-1.467,-1.6685,-2.0785,0.39245925,0.95316925,0.787714,0.494758,101.099998,83.2750015,-14.2525,-16.48175075,0.307122,-2.147,-0.492,-0.242,0.01,1.333,2.94,-0.011,0.312,0.531,1.044,2.14,3.457,0,0.65560675,243.16207125,250.20037525,1.23721,2057.25,2.9163,0.032047,0.0201355,0.1716605,-2.215,0.9438155,0.57626975,0.081782,0.082673,5.797425,5.1953875
1,5.75,0.159556,408.0400085,-3.413005,0.12615375,-1.49,-1.66925,-2.078,0.3932675,0.9688445,0.7598935,0.479503,101.099998,83.45000075,-14.37,-16.471001,0.293948,-2.14925,-0.4885,-0.241,0.017,1.3325,2.9355,-0.01325,0.309,0.5305,1.043,2.13875,3.4565,0,0.67546725,242.65605925,249.9061955,1.19641,2057.419922,3.2143075,0.030346,0.0190715,0.16867575,-2.21425,0.7967455,0.63703325,0.070339,0.0796505,5.62675,5.141735
1,6.25,0.19643425,408.215492,-5.5630325,0.16519675,-1.488,-1.66825,-2.0785,0.40131,1.01786,0.78289425,0.501997,101.099998,83.2750015,-14.42,-16.5082255,0.277924,-2.154,-0.488,-0.23675,0.015,1.3315,2.93525,-0.01325,0.309,0.5295,1.042,2.13775,3.45575,0,0.66331775,241.93874375,250.500213,1.2016,2055.47998,3.392865,0.030545,0.0203575,0.1762055,-2.2135,0.6426095,0.5345495,0.066139,0.089378,5.5546,5.174275
1,6.75,0.149197,408.285995,-2.31339,0.1844985,-1.482,-1.6685,-2.076,0.421934,1.03,0.8062025,0.5105345,101.099998,83.5,-14.455,-16.4230995,0.287004,-2.1605,-0.4885,-0.23825,0.014,1.3305,2.93425,-0.01325,0.31,0.52975,1.042,2.1375,3.4555,0,0.634579,243.46838075,248.8001735,1.19318,2057.969971,3.071485,0.0410205,0.026436,0.1593155,-2.2135,0.7270725,0.5243405,0.0415175,0.0658675,5.50085,5.09658
1,7.25,0.183765,408.0872425,-3.1244875,0.10370025,-1.489,-1.6685,-2.07575,0.40525575,1.0571075,0.79089175,0.49734325,101.099998,83.400002,-14.4775,-16.00704925,0.3283985,-2.152,-0.49,-0.24,0.014,1.3305,2.93325,-0.01325,0.312,0.529,1.04175,2.13675,3.45475,0,0.64439175,244.71631075,247.6393855,1.17076,2057.850098,2.10489,0.03595,0.01928,0.179805,-2.21425,1.51035,0.663263,0.1120615,0.0952375,5.667,5.590626
1,7.75,0.1722335,408.19748725,-3.8762275,0.151753,-1.489,-1.669,-2.07575,0.40820675,1.0292025,0.76826475,0.50286675,101.099998,83.599998,-14.9075,-16.29689925,0.333996,-2.142,-0.49,-0.239,0.008,1.33,2.936,-0.013,0.308,0.529,1.043,2.137,3.454,0,0.65023325,244.38979525,248.84867675,1.150955,2063.22998,3.12803,0.036621,0.01868675,0.174765,-2.214,1.08501,0.57691275,0.1131035,0.0961785,5.602025,5.58859
1,8.25,0.13202825,408.174988,-2.465495,0.30774975,-1.49,-1.67025,-2.074,0.40406175,0.997423,0.807454,0.525326,101.099998,83.4750005,-14.9,-16.5208,0.35319975,-2.162,-0.49,-0.238,0.007,1.329,2.935,-0.013,0.308,0.529,1.043,2.137,3.454,0.788084,1.499532,245.623938,248.81207,1.140205,2074.850098,4.4851,0.021784,0.012034,0.1388915,-2.211,1.27408,0.688757,0.062026,0.08624225,5.831325,5.40361
1,8.75,0.15507875,408.497009,-5.148725,0.3051695,-1.50175,-1.671,-2.07325,0.409099,1.00233,0.804665,0.526847,101.099998,83.17499725,-14.9975,-16.712099,0.336492,-2.147,-0.491,-0.24,0.0095,1.329,2.934,-0.012,0.308,0.529,1.042,2.136,3.453,12.978965,10.747659,244.938011,247.841906,1.12831,2069.350098,3.1607,0.02265475,0.017751,0.152136,-2.21075,1.53373,0.87738575,0.08060525,0.10180875,5.79205,5.26195
1,9.25,0.1754035,408.29799675,-4.1671675,0.3991,-1.4995,-1.6725,-2.07375,0.4186345,1.0734375,0.84504325,0.523632,101.099998,83.099998,-14.9275,-16.98867575,0.36330675,-2.181,-0.497,-0.243,0.005,1.328,2.934,-0.013,0.309,0.529,1.042,2.136,3.453,52.4929675,35.135495,244.71819375,249.52005275,1.0903875,2063.780029,4.91079,0.03116325,0.00827,0.1763665,-2.21,1.9602775,1.60296375,0.1810275,0.1679475,5.9138,5.405545
1,9.75,0.207157,408.046997,-2.99043,0.4151945,-1.5,-1.677,-2.07425,0.4581385,1.10589,0.901764,0.566054,101.099998,83.25000175,-14.7025,-17.0956,0.559277,-2.162,-0.498,-0.243,0.005,1.328,2.933,-0.013,0.311,0.528,1.043,2.136,3.452,107.52331175,66.285017,245.9399005,249.84662825,1.092815,2050.610107,7.71679,0.011936,0.00263775,0.1913075,-2.209,3.2264675,2.6338765,0.3021315,0.2592465,6.237,5.2542675
1,10.25,0.179386,407.84475725,-0.189022,0.5792655,-1.50725,-1.67825,-2.0715,0.431834,1.0913,0.846748,0.5327115,101.099998,82.9750005,-14.6775,-16.80590025,0.493101,-2.171,-0.499,-0.242,0.008,1.328,2.933,-0.012,0.315,0.53,1.043,2.135,3.453,168.341038,101.939205,244.9584865,251.292234,1.1002875,2046.839966,5.98845,0.007316,0.003153,0.17251,-2.2105,4.08869,3.354898,0.378955,0.315204,6.52265,5.3843625
1,10.75,0.222409,407.26251175,2.37,0.56899475,-1.4995,-1.68225,-2.07175,0.460911,1.1395025,0.8863705,0.5345275,101.099998,82.800003,-14.1825,-16.294501,0.443235,-2.18,-0.498,-0.242,0.013,1.329,2.932,-0.013,0.315,0.534,1.043,2.135,3.455,215.023266,133.31769575,246.04710575,252.11940875,1.106065,2042.30249025,7.13429,0.00157725,-0.00218675,0.163753,-2.21125,4.41586,3.26958375,0.37504775,0.31851075,6.522475,5.7262275
1,11.25,0.21731575,406.773499,3.60923,0.68745425,-1.50075,-1.684,-2.0725,0.441477,1.166255,0.9224035,0.534494,101.099998,82.199997,-14.1425,-15.56195,0.334436,-2.186,-0.496,-0.24425,0.018,1.329,2.931,-0.013,0.314,0.534,1.043,2.134,3.457,250.91109875,158.24758175,248.46143375,252.97857925,1.12745,2034.975037,7.55906,0.00027,-0.00157,0.176542,-2.209,4.7248875,3.164068,0.35350125,0.29457425,6.7199,5.6398925
1,11.75,0.189246,406.60950475,6.48726,0.88763475,-1.501,-1.68425,-2.07025,0.46721275,1.1882825,0.93303275,0.5608145,101.099998,81.900002,-13.585,-15.06155,0.350104,-2.196,-0.5,-0.245,0.01825,1.328,2.93,-0.014,0.314,0.535,1.042,2.134,3.457,280.91106425,175.116741,249.58352625,255.322257,1.1662625,2034.8525085,6.46892,-0.0029075,-0.0027385,0.149977,-2.21075,4.647395,2.91929825,0.3078285,0.282301,6.662025,5.75254
1,12.25,0.204519,406.526001,11.4247,1.0860825,-1.494,-1.68475,-2.0725,0.489174,1.24759,0.981326,0.591098,101.099998,81.5749985,-13.435,-14.766,0.390081,-2.196,-0.505,-0.24575,0.017,1.32875,2.93225,-0.01375,0.315,0.535,1.043,2.13375,3.458,295.2101595,187.49991575,249.5062815,255.7170405,1.156155,2033.5,4.5094375,-0.0033025,0.00213,0.214807,-2.21175,4.4411275,2.9100095,0.318983,0.279715,6.8639,5.9662
1,12.75,0.184008,406.311005,10.62965,0.90661675,-1.483,-1.682,-2.07675,0.48571,1.18392,1.00842,0.563921,101.081386,81.2750015,-13.1375,-14.3787,0.3563545,-2.191,-0.505,-0.246,0.0155,1.328,2.93575,-0.0145,0.3145,0.53425,1.0425,2.13275,3.45825,306.65875225,197.66345575,250.179852,256.83159775,1.166825,2032.829956,7.95045,0.00896,0.004196,0.150772,-2.21175,3.6593,2.3755545,0.276626,0.250328,6.913,6.08579
1,13.25,0.204461,406.408997,9.863595,1.060995,-1.483,-1.67525,-2.075,0.473821,1.21215,1.00771,0.549115,101.0203465,80.87500225,-12.975,-13.965,0.328836,-2.1985,-0.50575,-0.24675,0.0155,1.3245,2.9375,-0.01575,0.3145,0.53425,1.043,2.13425,3.4575,307.266212,200.79429275,249.89797075,257.080912,1.18222,2034.7350465,9.93244,0.010013,0.00214,0.182405,-2.209,3.37075,2.1361595,0.191192,0.21117525,6.96575,5.9145
1,13.75,0.18029475,406.35199,6.524905,1.2879675,-1.486,-1.674,-2.0695,0.471724,1.19215,0.980839,0.544421,101,80.549999,-12.61,-13.7741,0.253274,-2.20325,-0.5055,-0.247,0.0165,1.325,2.9365,-0.016,0.31425,0.53425,1.04425,2.13675,3.4565,290.3970415,192.57001125,250.1502825,258.7657395,1.196115,2033.207489,8.04563,0.008134,0.00981,0.1579935,-2.208,3.15611,1.89845625,0.212135,0.190674,6.95915,6.07471
1,14.25,0.221054,406.339996,5.10755,1.322315,-1.491,-1.6705,-2.069,0.48281,1.20607,1.00273,0.549084,101,80.0749985,-12.57,-13.8188,0.337584,-2.194,-0.4995,-0.2475,0.018,1.3265,2.93575,-0.016,0.31425,0.53425,1.044,2.138,3.4565,259.41577175,174.742916,250.34764825,258.36432675,1.16531,2032.05752575,7.0381875,0.021986,0.006938,0.189504,-2.20775,2.34097,1.5308925,0.167282,0.16534825,6.86785,5.86963
1,14.75,0.16731,406.253998,4.5688025,1.02111,-1.487,-1.6695,-2.06875,0.462821,1.17091,0.988317,0.559953,101,79.949997,-12.44,-14.0692,0.259758,-2.179,-0.499,-0.245,0.017,1.324,2.933,-0.016,0.3125,0.534,1.042,2.137,3.453,219.065308,150.53730775,250.138318,258.9007335,1.19281,2033,8.8143,0.017128,0.009762,0.172122,-2.20725,2.07389,1.020329,0.129775,0.14892075,6.86225,6.02171
1,15.25,0.17359425,406.292999,0.63734675,0.6786055,-1.489,-1.66375,-2.06275,0.455026,1.20858,0.995228,0.553501,101,79.8999975,-12.5725,-14.6871,0.290862,-2.17,-0.499,-0.247,0.016,1.323,2.933,-0.017,0.311,0.533,1.042,2.134,3.453,167.803654,117.733587,247.7429445,257.17340475,1.201605,2030.959961,7.20161,0.020816,0.015986,0.1675955,-2.20675,1.64848,0.8303495,0.133002,0.1102025,6.8392,6.0586
1,15.75,0.166926,406.455994,-0.399085,0.7272195,-1.495,-1.66325,-2.063,0.456457,1.20024,0.937284,0.560578,101,80.199997,-12.525,-14.7599,0.251166,-2.161,-0.49575,-0.24675,0.0155,1.3215,2.92975,-0.01725,0.31175,0.53025,1.041,2.13125,3.45125,112.266302,82.21958775,247.05747225,256.420509,1.1531325,2030.164978,4.978475,0.035427,0.025279,0.176994,-2.2065,0.865753,0.3395205,0.074721,0.07790775,6.622625,6.038795
1,16.25,0.191109,406.49975575,-6.54838,0.09866,-1.502,-1.66125,-2.0665,0.450369,1.18816,0.931582,0.548636,101,80.549999,-12.7975,-15.32415,0.28521625,-2.1565,-0.497,-0.251,0.01575,1.31975,2.921,-0.018,0.3115,0.53025,1.04075,2.1305,3.4495,56.6261395,44.3621285,245.54280975,254.7336095,1.1796125,2028.5599975,5.613605,0.049818,0.027697,0.1909965,-2.20775,0.489435,-0.04418425,0.073537,0.0595325,6.446,5.9894625
1,16.75,0.1570565,406.62150575,-5.13914,0.345557,-1.498,-1.65575,-2.067,0.429451,1.128785,0.84906475,0.53654175,101,81.17499725,-13.1275,-15.73855,0.32455,-2.145,-0.4955,-0.25225,0.013,1.317,2.92,-0.018,0.311,0.5295,1.04075,2.1295,3.44925,16.981299,14.11915225,243.01904925,252.209416,1.1613725,2027.85504175,4.32273,0.042807,0.022287,0.154185,-2.2045,-0.01504325,-0.31299625,0.0237705,0.0269095,6.017,5.8302925
1,17.25,0.1363385,406.60174575,-5.73323,0.25377875,-1.488,-1.647,-2.0675,0.4020265,1.07477,0.838958,0.53169925,101,81.5,-13.69,-15.8282,0.27911175,-2.13425,-0.493,-0.25225,0.01125,1.3155,2.91875,-0.01725,0.311,0.52925,1.03975,2.1295,3.4485,1.39859725,2.129205,241.82989025,250.919304,1.1645175,2028.70501725,4.073305,0.029986,0.02482525,0.136301,-2.204,-0.4937605,-0.25625875,0.02218675,0.00422175,6.10885,5.6327025
1,17.75,0.14936325,406.8325045,-3.02476,0.120906,-1.48,-1.64325,-2.0685,0.4235435,1.068645,0.827301,0.53345825,101.086039,81.5,-13.6525,-16.27415025,0.26938525,-2.13675,-0.49025,-0.25325,0.01025,1.316,2.9175,-0.01725,0.309,0.5295,1.03575,2.1285,3.4475,0,0.672897,246.88786475,251.54278275,1.1730375,2027.9674685,3.7416875,0.04912575,0.02975725,0.148816,-2.20175,-0.31465225,-0.1940205,0.04165375,0.01238,6.16055,5.6249575
1,18.25,0.158841,406.91699225,-1.5146075,0.146156,-1.4785,-1.64925,-2.0695,0.425683,1.1076525,0.90882475,0.55614175,101,81.900002,-13.68,-16.32997425,0.2574325,-2.146,-0.49075,-0.253,0.01,1.31575,2.91625,-0.01725,0.306,0.52925,1.0345,2.1285,3.44725,0,0.641121,245.78421725,251.86956875,1.125685,2027.12750275,3.89333,0.050922,0.0295905,0.148872,-2.20175,0.2095005,-0.03834,0.03264125,0.0483985,6.17045,5.8381675
1,18.75,0.14475075,406.982254,-3.74552,0.14786225,-1.48275,-1.65025,-2.06975,0.4505985,1.1418325,0.877585,0.53739025,101.099998,82.199997,-13.96,-16.33767475,0.25900575,-2.14775,-0.49125,-0.25225,0.00975,1.315,2.916,-0.017,0.306,0.52925,1.0345,2.1275,3.4465,0,0.65771025,247.04371925,252.16082275,1.129985,2028.5625,6.2307475,0.04689575,0.020239,0.157617,-2.2025,0.04763475,0.1028195,0.04066525,0.052448,6.141075,5.60498
1,19.25,0.206474,407.00349425,-4.59535,0.0357335,-1.49,-1.65,-2.07025,0.4678465,1.1873175,0.87352025,0.56406875,101.099998,82,-14.1425,-16.594601,0.25491225,-2.14225,-0.48875,-0.25175,0.00725,1.31475,2.91475,-0.01625,0.307,0.5285,1.03375,2.12475,3.4455,0,0.6598125,246.097235,251.2428225,1.13248,2030.005005,3.634425,0.04154025,0.02067025,0.197428,-2.20325,-0.158759,0.227116,0.02922875,0.059662,6.2909,5.9909525
1,19.75,0.1611285,406.9100035,-4.87331,0.133687,-1.499,-1.64875,-2.06775,0.46072475,1.19396,0.90601275,0.5611385,101.099998,82.300003,-13.8025,-16.75182425,0.2492095,-2.1355,-0.4845,-0.2525,0.0025,1.314,2.9135,-0.01625,0.30725,0.52775,1.034,2.12375,3.4445,0,0.702336,246.1157635,250.85593925,1.11884,2031.3849485,3.978185,0.039643,0.0174665,0.157299,-2.20325,0.34886625,0.4433975,0.030579,0.072458,6.369,6.1893925
1,20.25,0.181928,406.88176,-4.40162,0.17846675,-1.505,-1.65525,-2.0675,0.484418,1.192595,0.92230475,0.56592925,101.099998,82.599998,-13.595,-17.056049,0.2549475,-2.12925,-0.4845,-0.25275,-0.001,1.31275,2.91375,-0.01625,0.30725,0.52625,1.03375,2.12275,3.4445,0,0.70490625,244.492356,252.3317595,1.086115,2036.800049,4.413785,0.025918,0.01630175,0.1718735,-2.2045,1.0027535,0.480523,0.08486375,0.08749025,6.3005,6.150185
1,20.75,0.182048,407.034744,-3.3468425,0.1964475,-1.5,-1.654,-2.068,0.461562,1.1586275,0.91071525,0.583195,101.099998,82.67499725,-13.88,-17.03919925,0.22597175,-2.12725,-0.48575,-0.2535,-0.002,1.31175,2.91375,-0.01625,0.308,0.5245,1.0345,2.12275,3.4435,0,0.70981275,245.333796,250.943022,1.068445,2039.6799925,2.7603125,0.04016025,0.02538175,0.176721,-2.20375,0.89424925,0.36989825,0.11704625,0.0760565,6.226,5.79125
1,21.25,0.188317,407.391754,-5.10567,0.183418,-1.497,-1.65325,-2.0685,0.46375125,1.11403,0.904171,0.57407325,101.099998,82.599998,-14.3375,-16.93585,0.26811875,-2.12425,-0.4865,-0.2545,-0.003,1.31175,2.91275,-0.017,0.308,0.52375,1.03425,2.122,3.44325,0,0.68107425,243.3401165,250.64271925,1.06139,2040.4400025,2.22967,0.03592025,0.02137875,0.18833875,-2.203,0.6965975,0.4736355,0.09119,0.08314225,6.41685,5.8811475
1,21.75,0.1713585,407.40425875,-3.835995,0.18943,-1.489,-1.65325,-2.067,0.454691,1.1513425,0.8992875,0.550155,101,82.800003,-14.2825,-17.21865,0.266963,-2.12575,-0.4885,-0.25525,-0.003,1.3115,2.912,-0.017,0.308,0.523,1.0335,2.12175,3.4425,0,0.7053735,243.99910975,251.28986275,1.049155,2042.330017,4.82891,0.0270635,0.015884,0.17879,-2.20375,0.51024775,0.50164325,0.07547475,0.066082,6.256525,5.97938
1,22.25,0.1698335,407.5385055,-5.317655,0.16613225,-1.49,-1.6515,-2.06775,0.437586,1.12637,0.88269475,0.53437825,101.0249995,82.699997,-14.165,-17.419699,0.257565,-2.126,-0.49125,-0.256,-0.0085,1.3105,2.909,-0.017,0.30675,0.523,1.03175,2.121,3.44175,0,0.6929905,245.167436,250.91432025,1.0434075,2036.5149845,4.222955,0.02053975,0.01843775,0.1723855,-2.204,0.729969,0.39631,0.06029575,0.07718875,6.1785,5.3695675
1,22.75,0.19574725,407.64924625,-4.5085825,0.16956925,-1.489,-1.64475,-2.06925,0.42243,1.1057575,0.8826695,0.55319375,101.099998,82.37500225,-14.545,-17.5202745,0.238434,-2.124,-0.49325,-0.25525,-0.01025,1.30975,2.907,-0.017,0.306,0.523,1.03075,2.121,3.4415,0,0.67920525,244.618465,251.5611245,1.03503,2043.292511,3.3737775,0.03500475,0.01939975,0.19926875,-2.20275,0.68320225,0.3637035,0.03453075,0.07526,6.2075,5.738925
1,23.25,0.21814525,407.69525125,-4.467695,0.0519055,-1.486,-1.64225,-2.069,0.4023725,1.0668725,0.841857,0.51486675,101.099998,82.199997,-14.11,-17.2242,0.227663,-2.1215,-0.49525,-0.255,-0.0115,1.3095,2.9055,-0.017,0.306,0.523,1.03,2.12,3.4405,0,0.69579425,245.679026,251.4210615,1.0254,2044.72747825,2.76195,0.0350285,0.018786,0.18923,-2.20175,0.6684305,0.44172825,0.07861825,0.082253,6.2705,5.4345125
1,23.75,0.175941,407.803009,-4.34778,0.11557775,-1.479,-1.64875,-2.06675,0.394758,1.06139,0.818864,0.496738,101.0249995,82.400002,-14.1725,-17.451799,0.25598,-2.131,-0.503,-0.255,-0.01275,1.3085,2.90575,-0.017,0.302,0.52275,1.03,2.12,3.43975,0,0.6894855,245.92907225,251.83694725,1.073105,2046.569977,3.586795,0.035731,0.017025,0.170157,-2.2005,0.462326,0.5360665,0.097189,0.09636075,6.17865,5.32662
2,0.25,0.141171,408.687012,-3.19951,0.094822,-1.5745,-1.7985,-1.698,0.35998925,0.851762,0.642656,0.412744,101.099998,80.17499725,-15.845,-15.3986,0.291188,-2.072,-0.615,-0.44,-0.27,0.781,2.163,-0.092,0.143,0.304,0.688,1.583,2.75,0,0.7626165,225.08190925,242.492002,1.15269,2052.405029,3.86226,0.036241,0.032195,0.1437635,-1.756,0.063035,0.133167,0.015963,0.0386555,5.7027,4.3714375
2,0.75,0.129691,408.73999,-3.24711,0.137645,-1.579,-1.79625,-1.6995,0.3540795,0.836947,0.659174,0.438176,101.099998,80.099998,-15.9725,-15.4718,0.32254,-2.06725,-0.6115,-0.43525,-0.26775,0.78075,2.163,-0.0905,0.14525,0.30625,0.692,1.5845,2.75125,0,0.767289,225.009396,241.6447365,1.13979,2050.1049805,3.313795,0.059237,0.023766,0.135727,-1.75525,0.6388,0.2505305,0.005648,0.051333,5.7705,4.41028
2,1.25,0.1482125,408.68450925,-3.7636525,0.079166,-1.5875,-1.7955,-1.70075,0.3538685,0.84601225,0.643205,0.422423,101.099998,80.400002,-16.34,-15.27015,0.3169485,-2.0635,-0.61075,-0.43725,-0.268,0.78,2.16275,-0.0905,0.14375,0.3065,0.69125,1.5845,2.7505,0,0.781308,225.514308,241.3534625,1.13385,2051.6099855,3.39815,0.03748325,0.0225755,0.148653,-1.75775,0.34942175,0.292088,0.040779,0.046529,5.7684,4.54899
2,1.75,0.1564905,408.809509,-3.0730125,0.104317,-1.59225,-1.78975,-1.7045,0.347346,0.8605975,0.6613845,0.4189815,101.099998,80.4750005,-16.3575,-15.42945,0.311464,-2.063,-0.61075,-0.43875,-0.26775,0.77975,2.16275,-0.0905,0.143,0.3065,0.69125,1.58375,2.74975,0,0.764486,227.207901,241.0708675,1.2053625,2061.850037,3.0794175,0.0544255,0.029059,0.157829,-1.7585,0.1875425,0.4777585,0.0571625,0.069837,5.574525,4.23654
2,2.25,0.17411375,408.717987,-4.750825,0.11407975,-1.59575,-1.786,-1.7025,0.33424175,0.828236,0.655632,0.433762,101.099998,80.199997,-16.65,-15.7437,0.299322,-2.0605,-0.612,-0.4405,-0.268,0.78,2.1625,-0.091,0.141,0.3055,0.688,1.5835,2.7495,0,0.7362145,227.71645325,238.7789125,1.2194325,2068.58007775,2.67018,0.043356,0.029953,0.173013,-1.758,0.464248,0.4426105,0.076292,0.0745285,5.5682,4.458065
2,2.75,0.15123575,408.8527525,-4.53277,0.06149875,-1.59875,-1.781,-1.70075,0.34831725,0.818216,0.652614,0.4202825,101.099998,80.5,-16.77,-15.931475,0.265354,-2.0515,-0.6115,-0.44,-0.27025,0.7795,2.162,-0.091,0.1395,0.3045,0.6845,1.583,2.7485,0,0.74158875,225.9438555,237.5854285,1.15978,2055.850098,3.75067,0.05091275,0.026745,0.158382,-1.758,0.97531725,0.486815,0.0550355,0.0595495,5.509575,4.22007
