DOY2,HR2,USTAR,TA,WS,FC,H,LE,TS_1,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2,TS_2
1,20.75,0.02661475,-37.51375,0,0,-83.09559817375,-3.6609571008,-5.940525,26.041,86.735,-72.215,0,-1.284375,0,0,-8.87725,-7.26905,-20.98,-24.8245,-17.17775,-24.37875,-21.34175,-19.62525,362.4,-4.6216
1,21.25,0.029993617075,-37.39,0,0,-92.1535,-10.341545,-5.950075,23.1575,86.745,-74.533,0,-1.2321,0,0,-8.88,-7.218,-20.985,-24.535,-16.6275,-24.5925,-21.0225,-19.7575,362.45,-4.62725
1,21.75,0.023835,-37.2,0,0,-93.768788375,-6.0205325,-5.95185,24.68,86.7425,-72.999,0,-1.221675,0,0,-8.895,-7.235,-21.035,-24.485,-16.6225,-24.63,-21.035,-19.81,362.4225,-4.627575
1,22.25,0.0222175,-37.0075,0,0,-88.763109829,-5.2587504781,-5.90065,27.05,86.7425,-71.7655,-0.0022998195,-1.454975,0,0,-8.88,-7.2495,-20.9875,-24.3575,-16.615,-24.67,-21.01625,-19.7625,362.345,-4.571575
1,22.75,0.02230999655,-37.135,0,0,-95.357904266,-3.8033638507,-5.888875,25.4225,86.68,-68.1,0,-1.482875,0,0,-8.885,-7.2835,-20.93,-24.28,-16.6,-24.6675,-21.05625,-19.7125,362.34,-4.558
1,23.25,0.0217725,-37.18,0,0,-78.485475,-6.0552405319,-5.910325,26.9275,86.675,-69.9675,0,-1.368625,0,0,-8.885,-7.272,-20.98375,-24.21,-16.6,-24.6775,-21.1225,-19.6625,362.24,-4.573825
1,23.75,0.021109,-37.415,0,0,-70.5679978525,-3.589974,-5.940275,27.5275,86.7375,-70.63375,0,-1.218125,0,0,-8.915,-7.264,-21.05,-24.18,-16.5875,-24.66,-21.18625,-19.615,362.25,-4.6056
2,0.25,0.02233125,-38.505,0,0,-79.502195228,-6.50274997565,-9.33975,26.16625,86.875,-66.395,0,0,0,0,-9.304,-7.9147,-19.66,-16.705,-18.47125,-20.9075,-16.711875,-18.0865,373.86,-7.476225
2,0.75,0.0270235,-38.53625,0,0,-76.5971393475,-4.349036,-9.32875,25.17,86.88,-67.456,0,0,0,0,-9.317,-7.9128,-19.659375,-16.5675,-18.5275,-20.85125,-16.636875,-18.188,374.2825,-7.468225
2,1.25,0.02306775,-38.575,0,0,-64.3362,-5.5811395,-9.28325,26.07875,87,-64.837,0,0,0,0,-9.267,-7.9476,-19.918125,-16.75,-18.6625,-21.04875,-16.834375,-18.453,374.455,-7.419175
2,1.75,0.0266905,-38.515,0,0,-75.35091,-4.7814569607,-9.36975,26.43125,87,-67.88925,0,0,0,0,-9.258,-7.99,-19.9675,-16.7825,-18.6925,-21.09375,-16.94,-18.488,374.31,-7.500325
2,2.25,0.02568975,-38.46375,0,0,-76.5272405615,-4.80700437435,-9.31725,27.05,86.9375,-68.147,0,0,0,0,-9.219,-7.9289,-19.9975,-16.815,-18.74125,-21.09875,-16.9975,-18.463,374.575,-7.453625
2,2.75,0.027825,-38.56375,0,0,-81.66849295,-4.1176378563,-9.3565,25.055,87,-68.193,0,0,0,0,-9.2,-7.9282,-19.9725,-16.82625,-18.72625,-21.09375,-17.02,-18.4605,374.6,-7.481125
2,3.25,0.027485,-38.49625,0,0,-80.690096241,-6.1453058447,-9.352,25.65875,87,-66.338,0,0,0,0,-9.243,-7.9949,-20.016875,-16.8375,-18.7425,-21.08,-17.065625,-18.4395,374.025,-7.471725
2,3.75,0.02031125,-38.53625,0,0,-78.64859,-5.5609105,-9.3555,26.1675,86.9,-66.34775,0,0,0,0,-9.227,-8.0927,-20.04,-16.855,-18.71,-21.0825,-17.16,-18.4115,373.4475,-7.47425
2,4.25,0.02766875,-38.5175,0,0,-81.16495,-7.441067,-9.33825,25.67625,86.835,-64.944,0,0,0,0,-9.193,-8.0406,-20.040625,-16.92875,-18.72375,-21.2575,-17.590625,-18.3385,373.1425,-7.45305
2,4.75,0.02679675,-38.49,0,0,-90.18915,-6.1113725,-9.34725,26.09625,86.8375,-64.245,0,0,0,0,-9.15,-8.0544,-20.015,-16.9725,-18.7,-21.23375,-17.768125,-18.343,374.4775,-7.463875
2,5.25,0.02229,-38.295,0,0,-84.60070047475,-6.300595,-9.3555,25.99375,86.8,-64.62125,0,0,0,0,-9.177,-8.0391,-20.010625,-17.04375,-18.72,-21.205,-17.808125,-18.3445,374.76,-7.466025
2,5.75,0.02555,-38.31875,0,0,-91.7125045935,-4.8976975,-9.38425,25.96,86.8,-66.505,0,0,0,0,-9.228,-8.0577,-19.99625,-17.07625,-18.6925,-21.16375,-17.78625,-18.3555,374.66,-7.490075
2,6.25,0.02658,-38.35875,0,0,-77.39933530475,-4.6436558575,-9.365,26.8675,86.8,-67.7195,0,0,0,0,-9.268,-8.0565,-19.993125,-17.135,-18.6925,-21.10375,-17.78625,-18.3465,374.455,-7.4722
2,6.75,0.02195475,-38.3525,0,0,-85.1974427105,-6.133275,-9.3885,26.50625,86.7375,-66.959,0,0,0,0,-9.218,-8.0425,-19.97,-17.1175,-18.60625,-21.0875,-17.735625,-18.3545,374.25,-7.4976
2,7.25,0.0231815,-38.07,0,0,-86.50105518,-6.86157131305,-9.37825,23.67375,86.7375,-68.884,0,0,0,0,-9.175,-7.9833,-19.9675,-17.075,-18.5925,-21.1075,-17.705625,-18.347,374.4,-7.480675
2,7.75,0.0278425,-38.265,0,0,-83.806108496,-6.35072239685,-9.441,24.585,86.6375,-66.389,0,0,0,0,-9.267,-8.0178,-19.9375,-17.00375,-18.565,-21.10875,-17.61375,-18.348,374.3175,-7.54105
2,8.25,0.02336,-38.3675,0,0,-80.566162282,-4.39024,-9.461,24.78375,86.6375,-67.26975,0,0,0,0,-9.225,-8.0705,-19.94375,-16.94625,-18.55875,-21.13875,-17.5925,-18.3475,374.935,-7.557775
2,8.75,0.0236095,-38.3375,0,0,-66.91638067525,-5.59574475,-9.47275,24.82875,86.57,-66.314,0,0,0,0,-9.262,-8.0104,-19.92125,-16.91375,-18.54875,-21.16,-17.469375,-18.343,374.5725,-7.57155
2,9.25,0.0190975,-38.30875,0,0,-78.737262099,-4.5768,-9.452,25.935,86.635,-65.5025,0,0,0.305923325,0,-9.242,-7.9779,-19.9275,-16.84375,-18.5425,-21.19875,-17.36875,-18.285,374.745,-7.55085
2,9.75,0.0256475,-37.93375,0,0,-68.231695,-5.728001562375,-9.484,25.8175,86.6,-65.068,0,0,1.26001075,0.193875,-9.246,-8.0788,-19.8975,-16.885,-18.51625,-21.2725,-17.340625,-18.247,375.47,-7.5776
2,10.25,0.02258125,-37.385,0,0,-72.2731875,-5.1997,-9.5095,26.515,86.6,-63.97575,2.597394,0.31095,5.398124,1.947375,-9.21,-8.0932,-19.904375,-16.88875,-18.5075,-21.2925,-17.32875,-18.206,375.3725,-7.592525
2,10.75,0.028985,-37.11125,0,0,-71.0384601765,-4.368262,-9.491,27.7825,86.7,-56.44125,9.37687,3.099,14.5961575,5.8725,-9.27,-8.0944,-19.883125,-16.85625,-18.50375,-21.29625,-17.28875,-18.158,375.465,-7.571225
2,11.25,0.02314,-36.8605,0,0,-75.8022,-5.14782,-9.221,26.675,86.7,-56.38,22.71445,7.6959,28.00885,10.797,-9.2585,-8.01475,-19.87425,-16.8545,-18.5215,-21.323,-17.29425,-18.12175,375.58,-7.4703
2,11.75,0.0225845,-36.9365,0,0,-71.124315,-4.21219318605,-9.29875,26.6645,86.7,-54.08875,32.461035,13.7505,42.75262,17.355,-9.26925,-8.004225,-19.85275,-16.879,-18.4535,-21.319,-17.2525,-18.08575,375.8725,-7.472825
2,12.25,0.025371,-36.3735,0,0,-77.46981,-3.946115675125,-9.3465,25.6255,86.7325,-56.7715,41.8628525,16.5905,52.89257,22.379,-9.2555,-8.009725,-19.8505,-16.919,-18.39,-21.3335,-17.2265,-18.038,376.4625,-7.44835
2,12.75,0.02206,-36.35875,0,0,-75.969348055,-3.5040261133,-9.2865,23.39125,86.8,-61.73125,49.187745,21.06625,58.73829,28.0875,-9.231,-7.982,-19.82875,-16.9775,-18.36625,-21.305,-17.136875,-17.966,376.7,-7.386375
2,13.25,0.027364,-35.75125,0,0,-73.91985045,-2.8854071354,-9.2475,23.5925,86.8375,-60.45725,51.30385,23.11325,65.8376925,30.05875,-9.087,-7.716325,-19.8305,-16.9225,-18.41,-21.3385,-17.16625,-17.96075,376.56,-7.350825
2,13.75,0.0186,-36.5015,0,0,-74.67932,-2.18478125,-9.2495,22.844,86.835,-61.0015,56.1229225,25.8505,62.40724,27.087,-8.9975,-7.67455,-19.81275,-16.841,-18.4285,-21.326,-17.16525,-17.99,376.395,-7.358525
2,14.25,0.02522,-36.7615,0,0,-60.87025,-4.95388100405,-9.19025,23.79075,86.8375,-61.3175,46.38939,19.835,54.82932,22.66475,-8.89725,-7.426925,-19.841375,-16.82225,-18.4915,-21.354,-17.18025,-18.03975,376.5625,-7.3015
2,14.75,0.02679225,-36.95175,0,0,-72.15821796275,-4.234479338425,-9.1575,24.2865,86.775,-57.7005,36.639725,15.8555,42.51815,18.948,-8.89,-7.60135,-19.84225,-16.78875,-18.518,-21.39575,-17.17,-18.042,375.7,-7.26625
2,15.25,0.02574410525,-37.32925,0,0,-63.4268083475,-5.3864830955,-9.035,23.8165,86.7425,-58.145,23.18166,9.885,29.64994,12.45125,-8.87,-7.7504,-19.856625,-16.7725,-18.59275,-21.47525,-17.15525,-18.054,375.8,-7.2489
2,15.75,0.0258303644,-37.6565,0,0,-76.8737,-4.0040884002,-9.0365,25.461,86.785,-61.124,10.900825,4.1144,15.10478,5.52305,-8.977,-7.675,-19.851875,-16.74625,-18.6375,-21.56725,-17.122,-18.074,375.595,-7.244275
2,16.25,0.02355425,-37.871,0,0,-69.8348740845,-3.9340275,-9.0365,24.26925,86.785,-62.575,3.819985,0.533,5.797199,1.82965,-8.9965,-7.6003,-19.883625,-16.77525,-18.71575,-21.638,-17.107875,-18.09,375.5,-7.202225
2,16.75,0.027875,-38.28075,0,0,-74.40995,-7.474986670875,-9.09925,25.44,86.785,-64.595,0,0,1.468316,0,-8.969,-7.7621,-19.878,-16.80975,-18.76875,-21.7235,-17.115,-18.11,375.2,-7.261825
2,17.25,0.02302025,-38.194,0,0,-81.77292556,-5.84485220115,-9.13275,26.17825,86.6425,-67.81625,0,0,0.2586093,0,-9.019,-7.7669,-19.907125,-16.777,-18.8435,-21.71875,-17.106625,-18.142,374.7,-7.272025
2,17.75,0.0231235,-38.642,0,0,-84.46286,-5.5365775,-9.17825,26.8995,86.7,-69.49725,0,0,0,0,-9.0485,-7.70825,-19.64725,-16.8035,-18.3815,-21.68525,-17.072375,-17.942,375.09,-7.3175
2,18.25,0.02213463915,-38.328,0,0,-74.43929,-7.3909925,-9.1665,26.568,86.74,-70.35,0,0,0,0,-9.05,-7.76475,-19.73325,-16.8175,-18.44275,-21.6435,-17.054,-17.988,374.88,-7.333125
2,18.75,0.023435,-38.12475,0,0,-72.05211267375,-3.91766185085,-9.202,26.74975,86.7,-66.784,0,0,0,0,-9.0875,-7.8126,-19.78925,-16.815,-18.4575,-21.57875,-17.013875,-18.038,375.125,-7.379825
2,19.25,0.02720125,-37.80025,0,0,-75.07837,-6.55056625,-9.281,24.399,86.735,-66.8825,0,0,0,0,-9.1,-7.801,-19.8645,-16.84975,-18.53125,-21.53575,-17.022875,-18.0925,374.855,-7.437775
2,19.75,0.02423725,-37.40625,0,0,-68.52204691625,-4.4521467943,-9.352,24.68075,86.735,-66.062,0,0,0,0,-9.19,-7.885,-19.8735,-16.86,-18.54225,-21.477,-16.977375,-18.14,374.66,-7.52115
2,20.25,0.026997017225,-37.51075,0,0,-68.703060936,-4.9195627136,-9.3595,23.272,86.7325,-65.9,0,0,0,0,-9.2,-7.888,-19.90375,-16.908,-18.581,-21.416,-16.955,-18.16,374.855,-7.54705
2,20.75,0.0223155,-38.31675,0,0,-70.65895515,-5.11530722705,-9.38675,25.29475,86.7375,-66.1275,0,0,0,0,-9.2095,-7.8999,-19.887625,-16.898,-18.566,-21.40275,-16.898625,-18.164,374.56,-7.58365
2,21.25,0.02384,-38.13125,0,-0.005977,-88.74252227925,-4.09709848425,-9.38025,25.644,86.875,-67.874,0,0,0,0,-9.199,-7.89695,-19.89975,-16.94675,-18.60075,-21.321,-16.89225,-18.164,374.8825,-7.5722
2,21.75,0.0230625,-37.8455,0,0,-69.502006246,-3.40483375,-9.381,24.33425,86.8375,-69.13375,0,0,0,0,-9.2195,-7.9259,-19.875375,-16.97075,-18.612,-21.30625,-16.862375,-18.156,374.8,-7.552
2,22.25,0.02199025,-37.844,0,0,-72.8093019125,-4.62398925,-9.34375,22.7595,86.7375,-67.048,0,0,0,0,-9.1595,-7.91855,-19.880125,-17.033,-18.65325,-21.28675,-16.863625,-18.116,374.7175,-7.510475
2,22.75,0.0229325,-38.00875,0,0,-74.129457858,-5.2632936104,-9.3885,23.43775,86.74,-68.15725,0,0,0,0,-9.1795,-7.94815,-19.856625,-17.039,-18.6445,-21.262,-16.843125,-18.092,375.05,-7.59855
2,23.25,0.02606,-38.048,0,0,-81.343465,-5.3160836726,-9.42025,22.078,86.8,-66.83225,0,0,0,0,-9.13975,-7.899,-19.863,-17.046,-18.688,-21.262,-16.872,-18.07375,375.075,-7.6169
2,23.75,0.0250365,-38.18525,0,0,-72.75030383725,-4.47909552045,-9.481,24.05525,86.8,-66.14425,0,0,0,0,-9.1465,-7.8889,-19.837625,-17.04325,-18.6805,-21.23125,-16.86175,-18.026,374.8775,-7.64985
3,0.25,0.01899275,-35.753,0,-0.082,-66.821545512,-5.167703,-9.5895,19.82625,87.015,-67.1555,0,0,0,0,-8.949,-7.982075,-15.525875,-10.8129125,-11.81175,-14.9435,-12.9305,-12.0735,377.4275,-7.85095
3,0.75,0.020200926275,-35.50975,0,-0.01,-74.7048275,-3.60126177465,-9.53125,18.84375,87.12,-67.79125,0,0,0,0,-8.91325,-7.975775,-15.428375,-10.7577625,-11.7045,-14.8825,-12.842,-11.98,377.375,-7.803325
3,1.25,0.01862,-35.49425,0,-0.04425,-62.828575,-3.7806,-9.471,20.9,87.21,-68.418,0,0,0,0,-8.96475,-7.962775,-15.58825,-10.958275,-11.84525,-15.20875,-12.99675,-12.21975,377.325,-7.737375
3,1.75,0.0212275,-35.8025,0,-0.01,-66.147935,-3.74183,-9.44825,21.54525,87.2,-64.61,0,0,0,0,-8.90325,-7.912625,-15.60825,-10.9912,-11.88875,-15.30525,-13.034625,-12.19625,377.3075,-7.7591
3,2.25,0.02050675,-35.9645,0,-0.049,-57.8762,-6.04745375,-9.47925,20.264,87.1075,-66.6035,0,0,0,0,-8.84475,-7.93165,-15.6055,-11.01725,-11.93675,-15.39075,-13.049375,-12.13725,377.41,-7.776475
3,2.75,0.02536,-36.396,0,-0.019,-61.3023618575,-4.2146475,-9.55125,21.791,87.0075,-67.598,0,0,0,0,-8.8825,-7.9487,-15.559,-11.096,-11.943,-15.431,-13.04,-12.128,377.6025,-7.881225
3,3.25,0.01955,-36.72,0,-0.09625,-66.57925,-3.39566675,-9.5475,20.708,87.0075,-66.4205,0,0,0,0,-8.868,-7.95305,-15.543,-11.205,-11.969,-15.485,-13.0715,-12.106,377.4,-7.7962
3,3.75,0.021345,-36.532,0,-0.082,-62.666996245,-4.75604997275,-9.612,22.24,87,-67.596,0,0,0,0,-8.89,-7.94725,-15.502,-11.293,-11.971,-15.541,-13.0905,-12.087,376.695,-7.856875
3,4.25,0.0200525,-36.643,0,-0.0505,-65.78479,-4.27360825,-9.591,22.499,87,-65.733,0,0,0,0,-8.8735,-7.97195,-15.517,-11.426,-12.014,-15.732,-13.22,-11.974,377.4625,-7.825875
3,4.75,0.0202625,-36.68,0,-0.04075,-68.48165,-4.80458,-9.5855,22.056,87,-65.32,0,0,0,0,-8.887,-7.9978,-15.494,-11.455,-12.013,-15.781,-13.227,-11.95,377.395,-7.79975
3,5.25,0.020935,-36.564,0,-0.112,-54.021825,-4.955234,-9.56275,21.465,87.0075,-63.974,0,0,0,0,-8.8745,-7.9958,-15.502,-11.526,-12.058,-15.842,-13.256,-11.924,377.0925,-7.790725
3,5.75,0.019045,-36.462,0,0,-72.418998069,-3.31044325,-9.571,21.113,87.1,-64.998,0,0,0,0,-8.919,-8.0435,-15.483,-11.559,-12.069,-15.894,-13.2705,-11.904,376.55,-7.802325
3,6.25,0.021896,-36.441,0,-0.066,-56.085774803,-3.53182,-9.53275,22.156,87.0075,-64.936,0,0,0,0,-9.008,-8.0635,-15.487,-11.626,-12.152,-15.966,-13.31,-11.875,377.67,-7.75595
3,6.75,0.019303,-36.237,0,-0.02,-65.22284,-3.23099925,-9.49925,21.147,87.105,-64.9275,0,0,0,0,-9.008,-8.068,-15.496,-11.657,-12.061,-16.015,-13.3315,-11.907,377.46,-7.72215
3,7.25,0.01896875,-36.268,0,-0.06825,-63.676675,-3.42929125,-9.48375,19.098,87.1,-63.38375,0,0,0.2187743,0,-9.0135,-8.0935,-15.543,-11.721,-12.14,-16.073,-13.3695,-11.988,377.28,-7.724325
