DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2,VPD_1_1_1,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
3,17.25,0.2505,10.66275,3.70275,-0.75075,9.72975,18.798,2.974,11.8375,10.31825,29.26775,93.449,371.239,4.73,14.49875,264.50075,145.4325,48.0255,34.40925,295.29825,379.516,7.0235
3,17.75,0.24225,10.4125,3.57525,-0.5385,-13.373,13.8545,-12.41875,11.76375,10.23375,31.0525,93.47175,371.137,4.1025,-20.88125,150.82575,78.846,23.106,19.437,293.52925,372.663,7.218
3,18.25,0.1725,9.7725,2.82225,-0.22075,-30.97175,7.74175,-24.5205,11.55025,10.225,34.3925,93.46725,371.5665,3.0325,-56.32525,50.11325,26.55525,7.73125,8.89375,287.498,364.321,7.49775
3,18.75,0.16,8.765,2.54,-0.12475,-42.26975,4.29225,-34.6185,11.28825,10.19825,41.64525,93.47875,371.6655,2.7825,-65.95225,6.41075,1.572,1.09825,2.73475,283.44875,354.716,7.5165
3,19.25,0.14,7.6,2.2685,0.2665,-41.85725,0.996,-40.14925,10.98825,10.136,46.01025,93.5055,372.85275,2.445,-65.03025,0,-2.825,-0.0365,2.41725,282.0695,349.62225,7.7235
3,19.75,0.128,6.6475,2.19225,0.28075,-43.32975,0.7665,-41.375,10.5625,10.0675,49.335,93.531,372.4955,2.04,-63.2425,-0.253,-2.825,-0.14325,2.45,280.49775,345.13975,7.558
3,20.25,0.1305,6.5825,2.4315,0.326,-44.2165,1.2785,-40.256,10.13125,9.979,53.13275,93.55025,372.82425,1.725,-61.6845,-0.06575,-2.825,-0.0345,2.40525,278.8515,343.983,7.889
3,20.75,0.156,6.03525,2.43725,0.2055,-39.8425,0.06875,-39.7495,9.76,9.875,56.28,93.55825,373.123,1.5,-62.288,-0.016,-2.825,-0.02475,2.52025,276.675,342.386,8.1765
3,21.25,0.15525,5.7105,2.1875,0.3155,-41.35,-0.8015,-39.80075,9.35625,9.72625,58.33075,93.5745,373.383,1.01,-61.905,-0.007,-2.825,-0.006,2.34375,276.1045,338.90925,8.3425
3,21.75,0.161,5.04825,2.2705,0.3165,-39.5135,0.56725,-40.195,8.99,9.5335,59.3525,93.56675,374.653,0.865,-60.0795,-0.002,-2.825,-0.002,2.44725,271.76175,337.31675,8.45425
3,22.25,0.135,4.8845,2.1565,0.26175,-37.4555,-0.14425,-39.357,8.60375,9.34525,63.165,93.56,374.182,0.7125,-59.439,0,-2.825,0,2.48375,275.3475,335.14225,7.9835
3,22.75,0.1425,4.287,2.15025,0.22925,-43.26575,-1.3985,-39.034,8.21875,9.1925,67.52025,93.53625,374.99975,0.6225,-59.0135,-0.002,-2.825,0,2.49575,269.19075,336.0785,8.14725
3,23.25,0.141,3.83475,2.106,0.217,-42.6115,0.2095,-39.743,7.919,9.07275,67.925,93.522,375.62225,0.4825,-57.2025,-0.0015,-2.825,0,2.3025,267.24675,335.53025,7.881
3,23.75,0.149,3.758,2.13675,0.08,-40.5725,0.71025,-39.26025,7.74125,8.9415,71.425,93.5155,375.79475,0.3525,-57.7795,-0.004,-2.825,0,2.20525,269.2585,335.4155,7.846
4,0.25,0.15025,9.07825,2.293,0.655,-37.142,0.037,-42.20375,14.31,15.525,57.74325,93.13575,356.524,0.2375,-58.43875,-0.0085,-2.825,-0.013,2.06675,295.54225,364.882,10.9875
4,0.75,0.123,9.04525,2.289,0.412,-34.59,-0.302,-41.768,14.15375,15.24875,58.24575,93.15725,357.92425,0.185,-58.27175,-0.00625,-2.825,-0.002,2.149,294.18025,364.08625,11.0615
4,1.25,0.12425,8.8435,2.206,0.409,-37.826,-1.342,-43.427,13.90125,15.10025,61.7275,93.14725,357.849,0,-59.4405,-0.002,-2.825,-0.002,2.33975,292.26725,363.33775,11.09475
4,1.75,0.18,8.4925,2.632,0.4435,-39.296,-1.093,-44.95325,13.75625,14.97625,65.2025,93.11625,358.826,0.0925,-58.31575,-0.002,-2.825,-0.001,2.29025,291.52,362.4395,11.06
4,2.25,0.19675,8.4675,2.836,0.49325,-42.956,-0.81,-45.1545,13.57125,14.9385,66.0925,93.0665,360.26,0.245,-58.1365,-0.002,-2.825,-5e-04,2.16725,289.56225,360.64025,11.084
4,2.75,0.19525,8.26,2.444,0.491,-37.279,-0.982,-44.363,13.36875,14.8685,66.795,93.037,361.118,0.0175,-56.0525,-0.002,-2.825,-5e-04,2.33275,291.35075,359.95925,11.181
4,3.25,0.204,8.13525,2.621,0.46075,-41.663,-1.009,-43.78425,13.23775,14.815,66.5175,93.02675,358.586,0.0375,-56.14675,-0.002,-2.825,0,2.06475,292.92925,356.50575,10.906
4,3.75,0.2045,7.9525,2.743,0.534,-37.433,-0.277,-44.40675,13.1025,14.73775,66.05825,93.04725,358.211,0,-56.5425,0,-2.825,0,2.04925,295.02425,359.4005,10.8405
4,4.25,0.163,8.03025,2.366,0.40575,-36.392,-1.727,-43.973,12.98725,14.6425,66.0275,93.04375,359.519,0.0075,-59.2,0,-2.825,0,1.93675,295.13125,358.304,10.63175
4,4.75,0.1755,7.65825,2.267,0.21575,-35.239,0.519,-43.935,12.94,14.5375,67.91775,93.04225,360.671,0,-56.4475,0,-2.825,0,1.70875,296.38025,356.23225,10.1555
4,5.25,0.171,6.97975,2.531,0.4255,-31.989,-0.15075,-43.95475,12.8945,14.4025,70.87525,93.06075,359.026,0,-55.847,0,-2.825,0,1.769,293.26025,354.90675,10.559
4,5.75,0.165,7.1335,2.458,0.358,-31.418,-0.501,-41.7125,12.82775,14.2575,71.05,93.0685,356.605,0,-54.9295,0.111,-2.71875,0,1.832,293.5325,355.44425,10.995
4,6.25,0.16775,7.3775,2.406,-0.50525,-32.3845,-0.934,-39.93625,12.72775,14.205,69.205,93.10975,356.532,0,-45.62375,6.058,2.326,0.81175,2.76725,292.807,352.876,10.594
4,6.75,0.16875,7.51825,2.454,-1.02975,-19.721,3.13825,-35.80875,12.569,14.1175,69.90775,93.1685,358.233,0,-23.1665,45.67425,24.539,5.59375,5.54775,291.02575,354.61,11.402
4,7.25,0.207,7.86,3.078,-1.393,-1.683,11.2955,-30.48725,12.53125,14.01825,66.7975,93.2085,356.292,0.165,6.1955,98.96425,49.60725,11.95825,11.262,289.607,360.89025,11.51225
4,7.75,0.247,8.69,3.705,-2.328,13.852,19.05075,-22.825,12.65625,13.9695,63.09,93.23025,356.308,0.42,36.322,191.7475,96.7635,21.67875,18.753,283.90025,370.99875,11.44725
4,8.25,0.3055,9.5835,4.13775,-2.8355,28.85925,22.38775,-12.0795,12.80375,13.95325,57.6675,93.185,354.518,0.86,70.2115,298.70025,154.3785,39.3055,30.33375,293.53175,377.56325,11.683
4,8.75,0.3045,10.12025,3.94675,-3.033,39.71725,34.066,-3.463,12.9125,13.949,51.84775,93.2095,353.978,1.23,95.4315,398.9235,204.36825,43.95,37.25925,300.031,383.35075,11.04275
4,9.25,0.287,11.36575,3.94575,-3.2685,68.97925,39.9705,7.4275,13.0945,13.987,50.16075,93.2235,353.23525,1.37,126.30025,492.115,260.75325,55.60125,47.05725,300.68475,396.49275,10.7945
4,9.75,0.2815,12.07325,3.89675,-3.4825,60.81625,49.08975,8.4285,13.495,14.06625,45.50075,93.233,352.21125,1.965,139.455,482.95275,260.825,56.07275,45.009,302.57875,400.286,10.6015
4,10.25,0.287,12.28775,3.9525,-3.9945,94.99625,55.4165,14.82525,14.21025,14.195,41.12525,93.23025,351.359,2.7025,170.6175,590.4535,309.02575,69.1705,58.81675,304.7,405.91025,10.61675
4,10.75,0.2895,12.6925,3.793,-3.9445,81.18925,66.0355,21.34425,14.6795,14.341,37.12525,93.21,351.208,2.9025,179.69,613.9925,317.125,77.921,58.35925,303.11225,411.38975,10.98625
4,11.25,0.29725,13.5825,3.98225,-3.7535,102.389,58.6945,33.681,15.31375,14.41025,35.37275,93.1815,351.34925,3.5425,226.551,795.57825,421.73575,80.35,69.106,308.3745,415.48075,11.08425
4,11.75,0.3115,14.3175,3.941,-4.0585,89.7435,64.20225,32.6835,15.66875,14.62325,32.2175,93.146,351.3215,3.95,233.3625,664.391,426.941,74.7185,63.46975,311.9895,420.1855,10.402
4,12.25,0.3045,14.67525,3.778,-4.11775,111.706,75.345,41.13225,16.3095,14.9,31.15825,93.08725,350.9275,3.7825,281.6,973.9125,540.355,107.1975,97.96025,315.50675,424.306,10.116
4,12.75,0.2925,14.88025,4.0825,-4.06625,146.585,77.0675,48.13375,16.9465,15.227,29.5725,93.01775,350.72075,4.61,325.5575,1058.975,580.34,122.7035,107.0775,317.43125,433.5015,10.2165
4,13.25,0.303,15.5525,4.067,-3.963,139.005,78.57525,51.73775,17.49625,15.42525,27.2925,92.9795,350.864,5.215,309.34,1031.9,591.4675,129.3625,105.5875,319.721,439.24175,9.719
4,13.75,0.328,16.1025,4.222,-3.715,132.387,73.229,53.3045,18.0445,15.60375,25.565,92.96925,350.203,6.41,312.60325,1072.525,604.16325,114.34075,103.79075,321.42425,445.66575,9.301
4,14.25,0.33275,16.5705,4.17,-3.428,134.52,72.513,55.293,18.54,15.9305,24.1355,93.0095,349.435,6.485,275.57,1043.1,545.16,125.195,108.2655,320.976,445.2215,9.927
4,14.75,0.321,16.9255,4.158,-3.40225,118.5855,64.00475,53.6875,19.2005,16.2725,23.32,92.975,348.65925,7.54,238.625,964.96,527.3405,113.4175,101.53,319.9205,446.705,9.7495
4,15.25,0.321,17.185,4.33675,-3.07975,109.39825,59.75625,43.0705,19.5,16.7305,22.885,92.9445,348.339,7.32,208.1255,917.87,488.39,107.39325,92.23225,322.4805,444.8095,10.12275
4,15.75,0.339,17.07,4.1795,-3.798,79.40325,56.92725,39.789,19.57,16.928,22.8105,92.9175,348.35225,6.885,170.8355,813.885,425.72,106.9175,83.405,323.386,440.174,9.90375
4,16.25,0.33725,16.885,4.669,-2.979,60.41875,54.939,22.2855,19.9655,17.266,21.905,92.9225,348.77325,7.125,126.295,633.5205,340.6855,82.986,67.298,321.2655,429.4425,10.22175
4,16.75,0.30775,16.6955,4.248,-2.612,32.55975,42.44925,12.294,19.72,17.49,22.1205,92.939,348.72375,7.155,78.472,516.825,280.4305,61.66825,54.746,323.275,426.5735,10.10125
4,17.25,0.28875,16.246,4.07675,-1.93825,16.9975,35.6455,3.058,19.61,17.5975,21.976,92.9875,348.37925,6.29,41.7505,366.231,195.591,44.20725,38.3765,323.704,418.3,9.965
4,17.75,0.27225,15.53,3.9635,-1.47975,2.07975,24.541,-10.2835,19.375,17.5805,23.2955,93.009,348.04225,5.335,1.206,231.826,124.6255,27.727,23.039,322.341,409.701,10.191
4,18.25,0.259,15.035,3.843,-0.641,-23.775,16.0915,-20.26925,19.08125,17.84225,24.48325,93.00625,348.036,5.13,-31.88425,138.47825,64.68625,14.29175,15.2985,319.819,399.8285,10.274
4,18.75,0.2185,14.285,3.185,-0.187,-39.765,7.451,-29.27125,18.742,17.8035,26.8,93.02025,348.555,4.7475,-61.81425,38.9415,19.6355,5.02275,4.78175,317.499,393.19825,10.824
4,19.25,0.205,13.18325,2.596,0.329,-44.664,0.573,-36.85175,18.29125,17.694,30.28075,93.04825,351.456,3.3025,-72.57025,3.12025,-0.95325,0.31825,2.625,310.183,386.1635,11.044
4,19.75,0.1635,12.5175,2.652,0.667,-48.253,1.953,-39.93325,17.7635,17.53625,33.12575,93.06825,350.304,2.54,-69.0855,-0.387,-2.825,-0.47225,2.48775,306.2865,380.4375,10.71
4,20.25,0.183,12.23,2.812,0.529,-41.594,-0.144,-39.38025,17.1425,17.345,36.7385,93.0865,352.77,1.84,-66.746,-0.5525,-2.825,-0.5525,2.48675,303.237,377.2045,10.729
4,20.75,0.179,11.6075,2.908,0.65225,-45.408,0.9415,-40.98225,16.727,17.2275,37.96275,93.08625,353.292,1.56,-66.1185,-0.4865,-2.825,-0.39725,2.43125,301.799,373.66675,10.988
4,21.25,0.185,11.06325,2.891,0.619,-46.671,-0.38,-42.8315,16.2615,17.12825,42.8075,93.09025,354.172,1.43,-63.3105,-0.27,-2.825,-0.19725,2.47675,300.10225,371.92,11.138
4,21.75,0.162,11.0325,2.661,0.6555,-45.28425,1.0255,-41.48925,15.76375,16.89375,48.6675,93.101,354.613,1.265,-60.766,-0.164,-2.825,-0.122,2.249,301.4245,370.79425,11.5655
4,22.25,0.15875,9.96775,2.502,0.63775,-48.3905,-0.391,-40.91,15.28375,16.5875,51.32075,93.11925,354.98,1.1475,-60.501,-0.11775,-2.825,-0.069,2.23075,301.99025,368.78475,11.4615
4,22.75,0.1655,9.47,2.44,0.60875,-39.327,-0.4625,-43.152,14.92375,16.37,54.40525,93.12175,355.471,0.6725,-60.1785,-0.08325,-2.825,-0.0555,2.1445,299.92225,366.4245,10.93
4,23.25,0.164,9.04325,2.468,0.496,-34.129,-0.827,-45.3215,14.65375,16.10625,55.62575,93.0875,355.558,0.48,-59.6145,-0.0355,-2.825,-0.033,2.0865,293.683,364.63125,11.2955
4,23.75,0.14975,9.04775,2.331,0.426,-31.628,-0.81,-45.42575,14.485,15.8925,55.11025,93.12425,356.09,0.4475,-59.36325,-0.011,-2.825,-0.011,2.003,294.8095,365.2215,10.99725
5,0.25,0.128,12.395,2.2145,-0.511,-32.1855,-1.2945,-50.166,18.3755,19.77,66.6505,93.16,358.2235,0.99,-58.697,-0.0205,-2.825,-0.013,2.7315,310.9515,377.9815,13.2105
5,0.75,0.124,11.835,1.889,-0.806,-32.965,-1.5645,-49.8235,17.995,19.5135,70.055,93.153,356.943,0.855,-56.1385,-0.0115,-2.825,-0.0205,2.6415,316.277,376.978,13.15775
5,1.25,0.12,11.64,1.8545,-0.4795,-31.8815,-2.1345,-49.7195,17.685,19.33,71.3,93.1915,359.4575,0.76,-57.38,-0.011,-2.825,-0.0165,2.5295,309.1945,374.86,13.267
5,1.75,0.131,11.26,1.9455,-0.6355,-29.4935,-2.424,-49.9745,17.4075,19.1625,72.2505,93.186,361.838,0.645,-55.802,-0.004,-2.825,-0.01825,2.6145,309.758,372.9695,12.94025
5,2.25,0.1625,11.005,2.2285,-0.8515,-32.143,-3.4835,-48.466,17.125,18.9575,73.6005,93.2295,359.1075,0.45,-55.9315,-0.007,-2.825,-0.003,2.664,307.827,372.774,12.4045
5,2.75,0.1195,10.855,1.9465,-0.047,-30.596,-2.4565,-48.942,16.8625,18.78,74.3505,93.2215,358.7505,0.19,-54.54,-0.004,-2.825,-0.002,2.735,309.8905,370.7485,12.27525
5,3.25,0.142,10.78,2.0485,-0.3235,-32.701,-1.1425,-47.2445,16.685,18.645,75.1005,93.214,359.852,0.16,-53.8875,-0.002,-2.825,0,2.73,309.346,369.721,12.17475
5,3.75,0.14475,10.7205,2.0495,-1.5005,-31.0015,-1.5765,-47.522,16.665,18.49,75.55,93.2,360.0525,0.1,-54.207,0,-2.825,0,2.659,307.7675,370.7455,11.8875
5,4.25,0.127,10.355,2.132,-0.191,-29.7625,-2.9485,-47.1675,16.481,18.2925,76.851,93.191,356.0815,0.085,-53.13,0,-2.825,0,2.642,308.7235,370.215,11.96675
5,4.75,0.148,10.24,1.964,0.25325,-29.5935,-2.48575,-46.43,16.261,18.1575,77.7005,93.2035,358.967,0.015,-52.6315,0,-2.825,0,2.42,307.602,368.286,11.9645
5,5.25,0.13075,10.031,1.862,0.418,-29.38125,-4.097,-45.837,16.1125,18.015,77.9505,93.2255,359.03375,0.01,-51.5305,0.63375,-2.1285,0.00075,2.6375,307.241,368.8685,12.436
5,5.75,0.1365,9.7155,1.7885,-0.6455,-23.932,-0.9065,-45.161,15.9675,17.8675,79.3,93.263,359.065,0.04,-40.8615,13.568,5.7675,2.0075,2.828,304.228,368.8805,12.22975
5,6.25,0.139,10.1405,1.957,-0.91175,-11.858,3.174,-39.8305,15.8605,17.738,77.85,93.2745,358.6575,0.17,-14.7895,61.581,30.191,7.2825,8.357,302.498,369.4205,11.879
5,6.75,0.162,10.93,2.2025,-2.2145,3.871,11.0655,-31.7545,15.74,17.635,73.8,93.2705,358.279,0.46,15.226,142.0855,71.5435,17.824,19.3295,301.913,376.906,12.49
5,7.25,0.203,12.035,2.7905,-3.084,11.2635,20.0895,-21.727,15.71,17.5575,70.8005,93.31,356.305,1.335,24.183,246.785,159.35,29.394,32.6145,306.311,384.2895,12.734
5,7.75,0.2395,13.005,3.1965,-3.8365,29.743,28.73975,-11.37,15.793,17.485,65.2505,93.34,355.7375,2.045,74.6465,318.5755,206.95,42.363,39.1245,310.7785,394.048,12.626
5,8.25,0.2535,13.415,3.5975,-5.8995,42.9135,37.8245,-1.97,16.1075,17.4025,59.725,93.349,354.8355,2.915,141.1,521.8455,288.795,55.918,60.30775,315.2385,402.3625,12.4995
5,8.75,0.26275,14.455,3.718,-5.0595,53.9605,45.395,10.516,16.5325,17.3825,56.93,93.3275,354.0655,3.37,149.005,562.0955,336.145,71.2955,76.71525,322.777,408.5425,13.161
5,9.25,0.281,15.575,3.9815,-6.6375,70.25,50.25775,17.08,16.9875,17.4925,52.585,93.316,353.5435,3.885,194.44,779.3105,406.36,80.403,83.47975,330.1715,420.432,12.98675
5,9.75,0.281,16.2005,3.7225,-6.889,91.9105,56.6155,21.982,17.6025,17.6175,46.895,93.3125,353.26,5.255,261.21,932.675,490.225,92.5165,101.81575,335.4695,430.246,12.9945
5,10.25,0.2945,16.735,3.5935,-7.453,109.4685,59.9485,37.315,18.265,17.75,42.625,93.2965,352.974,6.255,281.615,1040.9505,547.9505,105.4855,112.91,339.692,439.9145,12.835
5,10.75,0.2985,17.065,3.663,-7.602,119.129,69.573,48.6275,18.885,18.02,39.745,93.306,352.608,7.04,305.36,1121.8005,595.1805,117.615,133.07,340.7945,448.7175,12.78075
5,11.25,0.28225,17.305,3.7575,-7.40525,130.641,67.196,54.098,19.765,18.295,37.43,93.3,352.044,7.27,301.365,1124.35,604.365,113.8255,120.8675,342.538,452.196,12.39225
5,11.75,0.293,17.72,3.555,-6.4685,128.4895,71.895,70.4455,20.608,18.5305,35.91,93.2995,351.6645,7.685,347.765,1299.2,662.85,123.8855,140.065,342.151,463.799,12.032
5,12.25,0.299,18.0855,3.274,-5.931,123.4495,74.561,66.515,21.535,18.84,34.391,93.291,351.6025,8.62,342.4205,1221.151,646.1505,142.935,144.845,347.746,471.0115,12.422
5,12.75,0.2785,18.63,3.3995,-6.1305,121.881,81.8535,72.0505,22.4385,19.1225,32.946,93.2965,351.58,8.925,353.58,1383.6,712.1805,153.1275,162.2325,351.1485,474.5505,12.3605
5,13.25,0.307,19.175,3.451,-6.3395,149.7075,74.6905,76.3755,23.2435,19.525,31.921,93.2635,351.246,9.14,373.755,1435.05,768.885,145.185,151.025,352.8995,475.9765,12.194
5,13.75,0.314,19.45,3.533,-5.417,131.07,72.3865,76.8605,23.915,19.9575,30.665,93.245,350.8,9.38,341.37,1317.4505,716.265,139.2125,147.2775,353.2585,470.869,12.0995
5,14.25,0.2845,20.1,3.4585,-5.995,140.2505,74.18,75.5165,24.4325,20.425,30.3755,93.2325,350.3285,9.965,308.11,1255.9,627.685,124.7225,139,351.749,465.6195,11.593
5,14.75,0.292,19.775,3.6975,-5.4565,123.102,72.711,59.6,24.6025,20.8875,30.2555,93.21,350.4255,10.23,287.1855,1138.8,597.05,119.925,127.0655,351.753,475.416,11.4145
5,15.25,0.304,19.685,3.6155,-5.0515,97.6975,65.548,59.368,24.9005,21.2975,29.52,93.189,350.3435,10.095,235.865,1010.6,517.3605,112.0575,108.30575,348.166,472.4145,11.5865
5,15.75,0.305,20.11,3.774,-4.1765,77.4125,61.045,37.4105,24.975,21.5475,28.7505,93.165,350.031,9.725,166.975,754.52,391.62,88.303,83.147,353.5675,461.054,11.619
5,16.25,0.286,19.72,3.743,-4.3755,63.1295,49.3365,20.7795,25.003,21.7705,28.5605,93.144,349.6875,9.53,136.105,637.91,329.19,81.2895,73.375,353.5275,457.2595,11.5545
5,16.75,0.27425,19.4355,3.561,-3.537,47.218,43.138,19.8665,25.033,21.9525,27.9255,93.111,349.612,9.325,112.13,577.835,317.1655,71.914,67.09,346.273,450.516,11.782
5,17.25,0.2695,19.4605,3.365,-3.05125,31.291,37.461,3.5905,24.84,22.025,28.7955,93.09,349.481,8.995,64.993,418.4755,214.62,54.669,47.798,345.416,441.866,11.743
5,17.75,0.242,19.8855,3.4455,-2.254,9.405,27.1445,-8.6115,24.4005,22.1,29.696,93.0775,349.659,8.275,22.4205,257.55,137.48825,38.647,34.8245,348.3205,433.421,11.6995
5,18.25,0.2365,19.48325,3.47575,-0.965,-2.63725,18.491,-19.244,24.047,22.1625,33.75275,93.03175,349.852,7.6575,-13.1125,183.41525,94.2485,24.03275,23.60725,344.8835,429.27725,11.8405
5,18.75,0.205,18.605,2.86025,-0.4935,-12.86575,9.7835,-28.90925,23.65825,22.1475,36.2925,93.0375,350.5435,6.6625,-42.73825,110.87575,51.89,12.959,16.03075,339.98025,420.90275,12.526
5,19.25,0.136,17.545,2.1545,-0.249,-20.6445,2.35375,-40.02775,22.955,22.1225,39.31,93.03925,352.919,5.5075,-65.92375,33.02375,14.4505,4.11125,6.8255,333.7715,408.708,13.0235
5,19.75,0.1215,16.5725,2.102,-0.25975,-27.9575,-1.0285,-50.13575,22.26,22.017,43.655,93.0725,354.7845,4.7,-69.7405,2.108,-1.699,0.133,2.825,327.27925,397.535,13.373
5,20.25,0.1125,15.67825,1.84375,0.326,-29.9825,0.14225,-49.8765,21.87,21.88125,48.42075,93.1075,355.5595,3.34,-66.95975,-0.45375,-2.825,-0.554,2.80575,323.988,395.7125,13.061
5,20.75,0.134,14.86075,2.28025,0.6105,-31.879,-1.1405,-50.18325,21.37875,21.712,52.05,93.12275,354.88075,2.38,-65.4105,-0.62175,-2.825,-0.574,2.813,321.3825,393.40625,13.1305
5,21.25,0.126,14.20275,2.1685,0.747,-30.2505,-1.325,-51.14625,21.035,21.52125,55.42025,93.15975,355.671,2.0225,-65.0855,-0.51175,-2.825,-0.504,2.804,317.63175,391.20675,13.2185
5,21.75,0.15575,13.87075,2.1955,0.753,-32.939,-2.04025,-52.54775,20.6,21.21,58.49525,93.21275,356.919,1.9325,-64.69825,-0.35675,-2.825,-0.348,2.792,318.81475,389.34975,13.44
5,22.25,0.12075,13.3775,2.2005,0.825,-31.89525,-0.984,-52.362,20.005,20.995,59.205,93.24475,356.6145,1.8975,-62.176,-0.25425,-2.825,-0.21775,2.76675,318.38575,386.31475,13.327
5,22.75,0.1405,13.355,2.2335,0.55525,-32.81225,-1.11,-49.15,19.605,20.7225,60.75075,93.25025,358.1915,1.6725,-60.9925,-0.134,-2.825,-0.133,2.792,317.486,384.827,13.514
5,23.25,0.155,13.0975,2.18025,-0.462,-33.98525,-0.82375,-49.142,19.2475,20.4545,62.01825,93.262,356.0755,1.49,-60.09125,-0.1275,-2.825,-0.09275,2.789,316.36625,383.0375,12.972
5,23.75,0.142,12.805,2.2005,-0.51875,-36.21475,-2.292,-48.89925,19.10625,20.20275,66.5,93.2875,357.059,1.295,-58.37,-0.0935,-2.825,-0.07225,2.75625,317.53275,381.1045,13.457
6,0.25,0.18275,21.1375,2.564,0.003,-42.2855,0.66375,-40.564,26.37275,27.12825,58.88,93.468,361.59775,4.4275,-54.964,-0.476,-2.825,-0.4545,2.817,372.43275,427.6805,19.21025
6,0.75,0.17925,20.485,2.2855,0.583,-39.6715,0.391,-40.78675,25.9825,26.9695,60.65075,93.472,361.42825,3.4175,-52.98275,-0.47525,-2.825,-0.467,2.813,371.419,425.62825,19.496
6,1.25,0.182,20.1525,2.4585,-0.363,-38.1265,-0.485,-41.05875,25.751,26.80625,61.75075,93.4645,361.37725,3.2325,-52.15625,-0.5165,-2.825,-0.474,2.817,368.6265,422.743,19.48975
6,1.75,0.181,19.8325,2.6285,-0.0845,-37.702,0.98475,-41.9245,25.40275,26.64,62.08575,93.46125,360.8265,2.675,-52.2105,-0.4645,-2.825,-0.4545,2.825,369.13825,421.52975,19.72775
6,2.25,0.1965,19.6125,2.62,-0.5305,-35.24,0.1425,-41.9,25.079,26.4675,64.57575,93.4725,362.35025,2.365,-52.0655,-0.42975,-2.825,-0.43,2.81625,367.63825,421.48975,19.9525
6,2.75,0.176,19.455,2.4465,0.552,-34.253,-0.69775,-44.044,24.7875,26.31225,65.99,93.48175,363.906,2.0075,-52.304,-0.41575,-2.825,-0.435,2.821,362.59875,421.75575,20.259
6,3.25,0.171,18.95025,2.441,-0.194,-34.314,0.0475,-43.21325,24.5375,26.1675,65.43075,93.49025,364.5,1.815,-52.1095,-0.4435,-2.825,-0.4265,2.8135,358.662,418.567,19.69625
6,3.75,0.178,18.785,2.4735,-0.275,-30.999,-1.5835,-43.898,24.3125,25.9465,67.0875,93.4985,364.782,1.395,-51.07875,-0.47775,-2.825,-0.4635,2.81775,360.41925,416.883,19.6345
6,4.25,0.165,18.9925,2.269,-0.757,-35.8145,-1.073,-44.761,24.16525,25.8075,67.45275,93.48775,364.96025,1.335,-50.9025,-0.50575,-2.825,-0.45425,2.817,359.73,415.15825,19.394
6,4.75,0.15325,18.22,2.194,0.2895,-33.8705,-1.7345,-44.88425,24.01875,25.6245,68.15075,93.50325,365.447,0.775,-50.07575,-0.24725,-2.825,-0.4125,2.818,360.35975,415.34075,19.461
6,5.25,0.15525,17.89,2.2745,0.407,-30.9915,0.138,-44.78725,23.797,25.45075,68.43075,93.512,365.94125,0.6225,-49.08925,3.28675,-0.525,0.31525,2.825,357.773,413.20525,19.06975
6,5.75,0.16825,17.94,2.3535,0.0875,-27.5365,0.779,-41.564,23.64375,25.27375,70.35,93.52375,365.57225,0.5475,-32.9795,31.60475,17.1425,3.58775,5.22125,356.21225,413.92075,19.26175
6,6.25,0.181,18.3875,2.323,-0.49625,-14.876,7.14775,-35.16175,23.576,25.132,68.69825,93.5355,365.01525,0.9175,-6.30225,100.47975,50.14375,9.23075,12.44425,357.1045,417.75525,20.18425
6,6.75,0.2065,19.01775,2.608,-1.4685,0.296,15.899,-26.599,23.53625,25.00575,67.1075,93.551,364.06875,1.5875,20.45475,182.37525,97.35625,18.03625,22.76625,357.75825,422.891,20.54075
6,7.25,0.236,19.8625,2.9285,-2.662,12.68,21.21,-19.76425,23.535,24.89075,62.57075,93.5535,362.72675,2.2975,62.788,333.865,158.45575,32.94,37.3635,360.21975,432.87825,21.09575
6,7.75,0.2595,20.45,2.964,-3.50425,26.2335,29.23,-11.84975,23.6075,24.80875,61.565,93.567,361.37975,3.12,83.486,419.6125,187.58575,45.52725,52.54,366.465,438.485,20.558
6,8.25,0.2845,21.58825,3.578,-4.733,41.676,40.5785,-3.05825,23.65,24.729,58.98,93.59825,360.66775,4.295,130.75825,416.76775,303.46,59,68.2385,367.8285,447.00325,20.49
6,8.75,0.3005,22.3775,3.6595,-5.738,63.9295,42.857,10.364,24.0525,24.70825,56.235,93.6255,359.3525,5.3425,212.0875,576.34075,408.9025,73.476,88.488,373.749,456.338,20.2095
6,9.25,0.303,23.54275,3.609,-6.2825,74.865,50.149,22.3695,24.60625,24.72375,49.46525,93.6275,357.4505,6.985,270.635,781.1125,534.40575,83.908,103.58,376.7935,470.0265,20.056
6,9.75,0.2975,24.56575,3.6245,-5.2975,101.40475,59.1775,32.0055,25.07375,24.79875,46.64,93.61925,356.5895,8.3875,320.13525,1130.225,599.2175,94.329,116.06025,383.537,482.172,19.607
6,10.25,0.31425,25.285,3.5495,-6.1705,103.53925,60.43675,42.74175,25.59375,24.86375,42.375,93.631,356.6415,9.8075,327.735,1277.17575,660.8175,101.0925,125.18525,385.34325,492.9525,18.89525
