DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN,PPFD_IN_1_1_1
1,6.75,-0.406641525,-52.45079,-5.532849,-13.84684,0.311915825,0.0538225,-15.9070825,394.927675,1.9852195,0.16581345,0.161652375,0.048755,0.0440925,-16.689175,96.934265,-44.7410175,-11.366425,-18.9522025,0.342214625,0.45390635,-0.5099301,-1.039777
1,7.25,-0.37342605,-65.11065,-21.87788,-25.8483125,0.29792795,0.048115,-16.127435,395.104,1.99424,0.1421165,0.155014975,0.0489375,0.0526,-17.292435,96.9473175,-46.265025,-11.3298625,-18.8400925,0.33967415,0.44757995,-0.47849005,-0.58114425
1,7.75,-0.3529848,-149.8185125,-25.079055,-30.714395,0.32507995,0.0348525,-15.476685,395.515,2.0741915,0.1191623,0.1200264,0.0463925,0.043225,-16.411315,96.913985,-45.774945,-11.27714,-18.8656225,0.33585035,0.44149495,0.61707495,3.92641475
1,8.25,-0.35173125,-45.3169125,-5.4307375,-3.57385,0.31078315,0.0276075,-14.9296825,394.506875,2.3946465,0.1099755,0.107399875,0.0477775,0.04401,-15.5881,96.8891625,-25.85245,-11.273175,-18.71315,0.327625025,0.436388,6.3940595,16.9714375
1,8.75,-0.44611025,-44.2512975,-25.08910125,-5.06067175,0.423028675,0.0624575,-14.4194075,392.877525,2.43002,0.183448325,0.134178275,0.107694475,0.05769,-14.84594,96.89507,-3.202162,-11.99738,-18.70272,0.3216967,0.4463638,15.01615,39.0095225
1,9.25,-0.60704735,-72.032975,-49.6446775,-5.49973,0.44331695,0.06048,-14.072365,392.548,2.41017875,0.20794775,0.2022645,0.09952595,0.05898,-14.02117,96.734865,-11.12223,-11.895235,-20.147535,0.32389245,0.46101375,28.3806625,53.174565
1,9.75,-0.61096445,-27.6472525,-6.8834475,-43.499955,0.575411875,0.13736805,-13.62762,394.08665,2.5572765,0.2280678,0.225323475,0.183632925,0.0622875,-13.1477,96.740255,-17.66389,-11.815685,-19.589545,0.31416005,0.461722875,36.68325,75.886555
1,10.25,-0.555900975,-55.841705,-8.399192,-42.34808,0.545853825,0.088306225,-12.971,393.3932,2.0156495,0.2899362,0.275086825,0.1826252,0.0761325,-11.31938825,96.772205,-17.841685,-11.677535,-21.404565,0.329011025,0.4673472,35.945085,77.20555
1,10.75,-0.50371315,-48.238905,-38.765475,-1.791175,0.41708565,0.15855015,-11.89486,394.2875,2.150462,0.3172061,0.400719,0.20999875,0.08701,-11.0995075,96.816715,-28.5889825,-11.5483475,-21.352185,0.340721925,0.474235975,51.8196475,135.04095
1,11.25,-0.492051525,-20.376045,-13.56800925,-6.761899,0.64678945,0.143170375,-11.5317485,394.5668,2.6651075,0.40062275,0.37333455,0.240400825,0.0993079,-11.160556,96.85598,-42.30293,-11.93114,-22.61158,0.3720102,0.4871588,91.18292,132.8624
1,11.75,-0.53615925,-17.1723775,-42.25814,-16.881575,0.537709525,0.1549051,-10.572877,394.0178,2.622537,0.334588275,0.33688315,0.218505575,0.093279175,-10.450672,96.85158,-40.59168,-11.84194,-23.71582,0.4268895,0.5147458,70.18932,108.13956
1,12.25,-0.657989525,-22.6872675,1.5580555,-9.42074075,0.5600779,0.0948839,-10.036031,393.7006,2.61602725,0.310614375,0.332004225,0.199971825,0.102898625,-10.45759,96.84605,-35.425775,-11.742175,-23.088875,0.490933875,0.602081,70.66728,114.57265
1,12.75,-0.63433625,-20.953175,-21.36054975,-3.21055,0.4064405,0.13619425,-9.3940175,394.2564,2.5630305,0.42154775,0.40437725,0.22563075,0.10520525,-10.3197,96.84952,-25.72718,-11.60532,-22.81722,0.5309764,0.6277676,57.40541,105.9635
1,13.25,-0.72924425,-19.6284,-25.9046815,-50.3301,0.5536905,0.142664,-8.5622075,394.746,2.548344,0.4039405,0.44692,0.21649675,0.09950175,-10.19992,96.84418,-22.21822,-11.51064,-25.99136,0.5570878,0.625576725,91.268845,114.5622
1,13.75,-0.481662,-21.3239925,-34.229351,-11.3861685,0.40211,0.118484575,-9.23036225,393.71855,2.48206875,0.3566352,0.329322875,0.18766005,0.097120375,-10.5114425,96.8150875,-17.8198675,-11.399255,-30.41074,0.587215175,0.6297145,91.035925,116.85805
1,14.25,-0.4196493,-17.559095,-3.3298426,-42.4872975,0.523052925,0.120844875,-9.5989855,393.760925,2.3299875,0.3261611,0.341690025,0.197411875,0.06421,-10.5126825,96.79166,-16.4650875,-11.3036825,-31.795495,0.587428675,0.638696,68.6216,124.94355
1,14.75,-0.4796114,-26.1182675,-11.31816125,-11.4940295,0.716096225,0.126209825,-9.44004375,395.547525,2.1290825,0.328746975,0.414570375,0.2000626,0.068105,-10.47646,96.74866,-16.07848,-11.23706,-34.03704,0.5857484,0.64849475,58.3463,101.607795
1,15.25,-0.48301375,-55.978675,-5.500398125,-14.0455775,0.6096735,0.12549675,-9.5027,392.913125,2.38853375,0.3358625,0.36470825,0.19315075,0.054175,-10.239255,96.7985,-92.8273875,-11.203475,-35.669575,0.58477925,0.66031125,43.074925,71.941415
1,15.75,-0.461237,-63.9783,-5.01119175,-9.458826,0.60143225,0.14628925,-9.7208375,392.47285,1.9415255,0.33121075,0.352152,0.207818,0.0546,-10.62975275,96.97715,-24.74054,-11.19519,-36.405905,0.581218925,0.6566226,36.35106,55.50499
1,16.25,-0.402675775,-40.80236,-28.850505,-19.28036,0.43460005,0.077438725,-9.71462625,392.488,2.07312,0.239230175,0.23818345,0.152080025,0.0593675,-11.6915875,97.000425,-37.2373475,-11.1491825,-34.421805,0.58598155,0.6554862,20.78172,29.09099
1,16.75,-0.4040968,-43.61388,-2.856419875,-5.89447025,0.4879082,0.1147956,-10.012716,392.177775,2.432137,0.2852198,0.2672204,0.1570158,0.04692,-10.47149,96.99554,-42.53777,-11.12772,-31.19995,0.5876382,0.6532324,9.767824,16.915385
1,17.25,-0.4925066,-63.90418,-5.13482,-63.028765,0.4136828,0.07944,-10.25937,391.551125,2.52972,0.2006372,0.2515012,0.1178196,0.04104,-11.69378,96.99785,-46.94849,-11.13863,-26.5093,0.5936602,0.650591,1.90317,3.7438245
1,17.75,-0.523893075,-58.79898,-12.66824475,-13.5528275,0.28690665,0.0277475,-11.129405,389.71945,2.60411525,0.1623685,0.1852383,0.03503,0.050595,-14.009695,97.0030475,-55.230135,-11.2101975,-27.6482175,0.593417275,0.6491146,-0.52139,-0.2022847
1,18.25,-0.513194075,-69.09617,-3.05758975,-33.4340575,0.176254675,0.0534625,-12.0674825,388.804525,2.5475385,0.1132997,0.135818475,0.0389575,0.037365,-15.036685,97.0208325,-52.493385,-11.2595325,-25.56686,0.5968938,0.6481098,-0.6610268,-1.01965255
1,18.75,-0.632710375,-79.1443125,-7.87071,-23.1027575,0.24065855,0.0345575,-12.89128,390.8859,2.58253,0.105208225,0.1631662,0.0469925,0.0483225,-15.515315,97.043355,-51.80675,-11.5947175,-23.3412525,0.58941425,0.647809,-0.6601168,-1.12553675
1,19.25,-0.5619806,-66.54167,-94.84014,-4.0958815,0.2810559,0.038445,-13.58841,390.768,2.464734,0.12401805,0.15293595,0.02405,0.04768,-16.334635,97.3764,-48.95193,-11.93131,-22.2338,0.5737962,0.6415944,-0.66386925,-1.12445985
1,19.75,-0.57497075,-85.250465,-7.608765,-23.353205,0.25905835,0.025295,-14.36665,371.59495,2.38711125,0.1092029,0.1072018,0.02745,0.056865,-16.82573,97.3824,-49.93806,-12.1245275,-22.542185,0.570135,0.64110605,-0.655412225,-1.15391615
1,20.25,-0.4638198,-64.04845,-24.211525,-25.7928125,0.19092035,0.032165,-14.94485,391.4113,2.072599,0.133047,0.1147398,0.03614,0.063285,-17.2293225,97.3774225,-54.423865,-12.2400325,-22.904095,0.5658761,0.63953835,-0.661271825,-1.12941295
1,20.75,-0.3965353,-63.51032,-20.3594,-54.748765,0.20894645,0.03415,-15.335705,392.2541,1.95398,0.1048709,0.1123374,0.03996,0.05519,-18.2101425,97.3319675,-55.29,-12.27634,-23.2081725,0.5601041,0.637389425,-0.676550275,-1.20168225
1,21.25,-1.78445005,-63.8007125,-30.2622,-41.65516,0.09425675,0.021035,-15.848625,392.4574,2.25494,0.11841935,0.08804,0.03385,0.054235,-18.397045,97.2785,-53.465355,-12.32106,-23.5708825,0.552700025,0.6341381,-0.67319635,-1.0909528
1,21.75,-0.467957125,-86.614875,-3.90224,-7.941156,0.159410625,0.020325,-16.3278625,391.579125,2.10327,0.0919375,0.0838875,0.0355375,0.070075,-18.385615,97.264075,-49.966435,-12.35416,-23.9089275,0.54408435,0.6300572,-0.61535545,-1.0419943
1,22.25,-0.55992,-67.361825,-2.75864,-10.88597375,0.2347435,0.031225,-16.554525,391.467,2.20311,0.11346375,0.102305375,0.031475,0.059025,-18.40141,97.2296,-51.4020275,-12.37781,-23.6008575,0.5368363,0.62543285,-0.620070975,-1.110336
1,22.75,-0.4505575,-73.5266125,-35.13798,-11.44730625,0.182607375,0.0317625,-16.6209875,389.707875,1.6437305,0.1209075,0.113806,0.0309875,0.0619625,-18.7977975,97.1691325,-49.321025,-12.3907725,-24.10951,0.53061465,0.61908365,-0.62803375,-1.1980475
1,23.25,-0.465349625,-81.264575,-6.9495505,-9.11848625,0.24139175,0.0186125,-16.8613875,392.001,1.405842,0.0948885,0.100563875,0.02585,0.0671375,-18.9695775,97.0981925,-51.7670325,-12.40884,-21.028495,0.524487575,0.608999325,-0.6465471,-1.154047
1,23.75,-0.71305665,-92.660875,-371.236625,-7.577359,0.33973615,0.03775,-16.93515,391.700375,2.09489345,0.128904,0.1482469,0.04818,0.068825,-19.093905,97.0270375,-48.9693,-12.575615,-23.96957,0.5200298,0.60073765,-0.6609549,-1.0026485
2,0.25,-0.701508275,-65.740525,-12.6425,-9.0819175,0.186845125,0.0367425,-14.5331325,389.189,1.89563,0.119874475,0.157402675,0.0337475,0.02773,-16.3122825,96.7042225,-47.1723975,-14.302865,-23.962265,0.313190025,0.924940775,-0.57214855,-0.737121075
2,0.75,-0.8106665,-75.302305,-20.4057,-17.14185,0.225349425,0.0458325,-13.6668575,389.14025,2.15211,0.1393246,0.180864975,0.033765,0.028865,-15.857905,96.7703925,-46.389015,-14.1886625,-24.10111,0.313249375,0.925070825,-0.570170575,-0.87845045
2,1.25,-0.647971925,-63.7403,-14.60137,-10.330135,0.33763905,0.0476175,-13.37035,389.112,2.14873425,0.14666165,0.173255125,0.0453225,0.0329475,-15.0137575,96.8058575,-45.4573,-13.8502875,-24.331355,0.313253825,0.9247634,-0.574887875,-0.97000965
2,1.75,-0.65678585,-58.1932475,-19.6557325,-3.96451025,0.34921645,0.037105,-12.9912625,389.67175,2.1761915,0.142216875,0.1378492,0.04623,0.0510825,-14.199585,96.82484,-46.1660125,-13.6011425,-24.815145,0.313235125,0.924467675,-0.630483575,-0.862738575
2,2.25,-0.65459525,-54.9208,-36.651635,-27.3703375,0.24580425,0.034475,-13.131125,388.613025,2.02485125,0.13043,0.13375825,0.046525,0.04485,-14.5045,96.7992,-45.87563,-13.36455,-24.96039,0.3123883,0.9230867,-0.6759645,-0.6682877
2,2.75,-0.591143,-71.47855,-22.7261375,-16.60738,0.27715275,0.044525,-13.5638,388.44985,2.1523135,0.14439975,0.1630695,0.043175,0.04325,-14.93074,96.79871,-45.92471,-13.2356,-25.00644,0.3121961,0.9242455,-0.6778555,-0.817740025
2,3.25,-0.60338825,-63.73775,-6.3808005,-3.995218,0.2237275,0.030325,-14.214625,389.874425,1.981032,0.1220925,0.14484325,0.033225,0.0433,-12.98519,96.74983,-44.87342,-13.3436175,-24.92699,0.3112388,0.92532155,-0.66435385,-1.71007895
2,3.75,-0.58662845,-79.0204975,-6.121407,-13.0618,0.2146324,0.0331275,-14.6857725,389.47135,2.118921,0.142418275,0.14248305,0.0283375,0.0340525,-12.94345,96.731775,-42.0391,-13.580875,-23.46545,0.3101215,0.922900625,-0.66138435,-1.4011655
2,4.25,-0.792930625,-80.64463,-12.3346,-30.261825,0.206489175,0.041005,-12.25357,389.78875,2.2866395,0.166217325,0.173318225,0.04247,0.0377,-12.578425,96.772125,-44.62275,-13.751525,-23.097475,0.309446,0.9294461,-0.67141185,-0.9144393
2,4.75,-0.696043625,-73.4927325,-21.884975,-22.941275,0.225634875,0.037425,-12.4109325,388.7597,2.26866125,0.155398475,0.16659005,0.0330025,0.0328475,-12.737575,96.783075,-43.631575,-13.906325,-22.44295,0.3087215,0.897944925,-0.67073615,-1.1693732
2,5.25,-0.621232,-56.1489575,-11.6775275,-29.344775,0.203134,0.03936,-12.59356,388.6577,2.370622,0.1758058,0.18764,0.03794,0.04872,-12.822,96.7961,-44.438525,-14.00645,-21.324675,0.3078335,0.8838311,-0.670976125,-1.044957
2,5.75,-0.59865885,-63.0406175,-14.563735,-13.94968,0.218996275,0.0549325,-12.7179325,388.0977,2.27918625,0.184765725,0.2097938,0.040525,0.054485,-13.01805,96.80425,-45.58775,-14.069925,-21.399575,0.30648625,0.858444975,-0.6652467,-0.8718124
2,6.25,-0.60868415,-53.591535,-31.96084,-16.619496,0.23817265,0.027545,-13.0032575,388.754,2.316198,0.14148305,0.1507141,0.04735,0.05248,-13.124575,96.8251,-45.65855,-14.2201,-21.687975,0.3053615,0.834919425,-0.610236675,-0.8539224
2,6.75,-0.59803605,-108.3211525,-12.0681875,-14.9025305,0.2418742,0.04544,-13.24716,389.4076,2.3146855,0.1671282,0.1345206,0.04886,0.04306,-13.5682,96.855825,-46.088725,-14.294175,-22.056675,0.30421475,0.8135645,-0.57464375,-1.039777
2,7.25,-0.4442879,-83.1505,-22.25322,-11.1809,0.2607386,0.0406,-13.51534,389.585125,2.328883,0.1354948,0.1666098,0.03344,0.0372,-14.5958175,96.8497975,-40.7691175,-14.2530475,-22.00151,0.270328975,0.793603825,-0.158403725,-0.58114425
2,7.75,-0.464581875,-48.3023075,-32.5305975,-16.21222,0.2734608,0.03044,-13.36934,389.76515,2.3328105,0.1960666,0.1591316,0.04624,0.04572,-14.166765,96.853085,-23.761365,-14.2726125,-22.4215175,0.267211225,0.7754199,1.44518725,3.92641475
2,8.25,-0.531943,-75.87408,-55.277875,-38.40089,0.221313,0.0463,-13.31894,389.9963,2.33213875,0.228793,0.1817694,0.0699,0.04684,-13.7769975,96.87286,-8.844781,-14.297595,-23.9375175,0.26434265,0.758793925,6.41086475,16.9714375
2,8.75,-0.482452,-38.27666,-35.5483,-26.779175,0.3489068,0.09144,-13.32646,389.9011,2.37790125,0.257945,0.2197632,0.143316,0.05144,-13.38082,96.88934,-11.20652425,-14.232585,-25.9201625,0.262348275,0.7440714,11.9595125,39.0095225
2,9.25,-0.4920248,-44.3259,-1.5438247,-19.64058075,0.6411996,0.1277974,-13.1442,390.48155,2.136559,0.3663606,0.2767568,0.179368,0.05344,-12.983985,96.9006175,-12.34333825,-14.0820225,-25.8448675,0.25937295,0.7323329,19.0028125,53.174565
2,9.75,-0.5727038,-34.22896,0.506855575000001,-27.9663725,0.8012454,0.1585188,-12.89358,391.5004,2.25311675,0.4097,0.3668428,0.2338156,0.07236,-11.7462225,96.90024,-21.30925,-13.79871,-24.57639,0.2588738,0.7239523,25.832125,75.886555
2,10.25,-0.634570825,-73.94121,-5.08962,-43.438735,0.601948125,0.180000875,-12.170105,392.208875,2.251907,0.4752782,0.47340315,0.2471157,0.0861425,-10.261732,96.8629125,-16.7462325,-12.797725,-25.48951,0.2586258,0.7174074,47.24139,77.20555
2,10.75,-0.6165665,-44.281685,2.405315,-65.009725,0.7173925,0.17378075,-11.704,391.766,2.23497925,0.45161875,0.4406225,0.2440255,0.0961,-10.47576,96.7989775,-33.71211,-11.49642,-24.5457675,0.257673525,0.7111017,56.82713,135.04095
2,11.25,-0.77222575,-22.1662,-35.501065,-18.4581325,0.92827475,0.17927225,-11.12355,391.80455,2.2024985,0.5473425,0.4970645,0.32401375,0.102866,-10.33115,96.749485,-43.09663,-11.208545,-24.691095,0.25778065,0.706900175,65.60282,132.8624
2,11.75,-0.60657,-8.59356,-13.866115,-16.7663,0.7649324,0.21153665,-10.7309225,392.869325,2.255719,0.55545705,0.495915325,0.32039235,0.0868925,-10.08715325,96.698255,-16.57031,-11.10295,-22.12849,0.2568401,0.737306775,49.82831,108.13956
2,12.25,-0.70204975,-11.85272,-1.3998276,-25.4475325,0.96975525,0.1903835,-10.362225,391.81975,2.2262685,0.53264425,0.55444925,0.28501725,0.095975,-9.93778325,96.67587,-16.09627,-11.204865,-16.834895,0.2557454,0.7586086,46.4819525,114.57265
2,12.75,-0.6697255,-10.4103275,-43.82516,-4.00415075,0.89721655,0.194227625,-9.93127825,393.4724,2.208722,0.594063725,0.57994245,0.32926525,0.113513425,-9.5747535,96.67459,-11.721011,-11.126425,-16.84114,0.25349465,0.78330125,56.78626,105.9635
2,13.25,-0.68497865,-3.15714325,-10.1691015,-39.9806,0.8572371,0.2051271,-9.790614,391.8603,2.1832195,0.577564,0.5435024,0.3452135,0.0999613,-9.4122705,96.64213,-11.412945,-10.74534,-15.83956,0.2514745,0.850277325,50.6912075,114.5622
2,13.75,-0.64126535,-22.94289025,-68.8612,-43.239075,0.9854855,0.2182253,-9.567216,393.2171,2.17499,0.6530706,0.6117603,0.3457017,0.0976242,-9.065208,96.597805,-14.06392,-10.072995,-15.14286,0.25040265,0.975171275,52.6806025,116.85805
2,14.25,-0.7974566,-27.42766,-3.2884095,-10.945175,1.082744,0.2106611,-9.302103,392.8445,2.14764075,0.6429012,0.5458506,0.3275283,0.0839284,-8.99190475,96.61061,-14.5826575,-9.8022285,-14.78986,0.25046785,1.010439025,58.21897,124.94355
2,14.75,-0.6124715,-35.15884,0.277627,-2.942198,0.877828,0.1804713,-9.502345,393.5968,1.911241,0.5429773,0.5390117,0.3159264,0.08129,-9.23017125,96.594645,-10.894377,-8.9614365,-14.762185,0.25134765,1.016477375,59.0902925,101.607795
2,15.25,-0.6207446,-65.43507,-11.247742,-31.46301,0.821283,0.1263433,-9.447145,391.7624,2.14777,0.492714,0.4079446,0.278673,0.07413,-9.25307225,96.55312,-6.4144725,-8.5954555,-16.08451,0.25345665,0.985736025,46.6510025,71.941415
2,15.75,-0.59291275,-55.951085,-13.4531525,-28.73686,1.022878,0.17709995,-9.56063875,391.0613,1.94190025,0.48198995,0.46295265,0.248032325,0.056365,-9.5946995,96.5586875,-6.8352925,-8.5061575,-14.95775,0.256012625,0.960954,41.2053,55.50499
2,16.25,-0.69327025,-63.1085225,-17.923005,-25.688955,0.676626875,0.10934735,-9.4894575,391.0278,2.151292,0.34816125,0.388240275,0.17234775,0.061325,-9.5160175,96.5454625,-5.857705,-8.43769125,-15.1522,0.256678375,0.936721,28.416,29.09099
2,16.75,-0.68009675,-73.0214675,-11.98142,-27.1531325,0.571040525,0.1201963,-9.901733,390.668225,2.160803,0.3440654,0.32355355,0.18489215,0.052685,-9.8077115,96.5210625,-8.86103875,-8.37003125,-18.0728375,0.257339625,0.920178,19.2262,16.915385
2,17.25,-0.607816725,-59.0394875,-9.386153,-55.13295,0.4853832,0.1052769,-10.42551,388.2545,1.985317,0.3126341,0.2478194,0.1331881,0.05398,-11.01065,96.5021625,-27.0009125,-8.3036875,-17.6982,0.257961375,0.909829,6.48822,3.7438245
2,17.75,-0.75375625,-68.7579375,-22.4340925,-15.3740175,0.5214954,0.0991722,-10.882674,391.412375,2.04555575,0.29531315,0.273570375,0.13668125,0.046165,-11.82538,96.5463375,-49.8677875,-8.333065,-17.2682125,0.2582415,0.904782,1.11521,-0.2022847
2,18.25,-0.650336575,-78.90853,-13.2793975,-9.729885,0.19075045,0.056265,-11.273415,390.86855,2.13883975,0.170848,0.187373975,0.05456,0.036135,-12.12986,96.6049625,-55.6994,-9.3260825,-17.922175,0.258444125,0.902493,-0.289656,-1.01965255
2,18.75,-0.691077225,-84.5393525,-17.174695,-4.8092075,0.34225665,0.0225275,-11.89247,390.300175,2.07899925,0.153067275,0.121873525,0.0315975,0.037655,-12.443655,96.651725,-53.503725,-10.2606,-16.984925,0.258694,0.901289,-0.5181,-1.12553675
2,19.25,-0.794501975,-79.864965,-8.6133455,-20.10447,0.21100665,0.0279925,-11.99627,389.572275,2.161398,0.148181575,0.135027425,0.0415825,0.039285,-12.605145,96.671925,-52.2020125,-10.7816325,-16.5869125,0.259139875,0.902984,-0.443986,-1.12445985
2,19.75,-1.25171755,-95.1037725,-20.5765,-21.5701,0.193626,0.0349375,-12.0196275,390.77675,2.17675,0.1385813,0.108942425,0.028025,0.0332725,-12.78514,96.7392125,-57.78845,-11.3704,-17.7140125,0.25961,0.907424,-0.456624,-1.15391615
2,20.25,-0.896535,-87.2834475,-11.52123175,-19.23374,0.2538939,0.03123,-12.17486,391.0965,2.22582575,0.14190635,0.1182123,0.025285,0.0323075,-12.815675,96.8005875,-51.5271125,-12.2060375,-19.4867,0.260123125,0.911574,-0.42381,-1.12941295
2,20.75,-0.750984175,-81.5924475,-15.332775,-13.9740025,0.31745555,0.0293475,-12.1353875,389.7317,2.18305675,0.10191605,0.1338868,0.0380275,0.035615,-12.450595,96.8275625,-49.7542625,-12.5861375,-21.23475,0.2605645,0.915179,-0.437165,-1.20168225
2,21.25,-0.673897175,-84.912175,-52.9106575,-6.6974915,0.34372625,0.03155,-12.147375,391.33,2.19884525,0.13913625,0.1469645,0.057825,0.0389,-12.710985,96.83575,-52.4639625,-12.9099375,-22.631075,0.260897875,0.918249,-0.439824,-1.0909528
2,21.75,-0.65457375,-71.202125,-7.641776,-20.16908,0.310574,0.035725,-12.1902,390.52,2.204129,0.149617,0.118808,0.053625,0.0349,-13.624925,96.79725,-52.4656375,-13.16155,-23.5701375,0.261237875,0.92074,-0.506538,-1.0419943
2,22.25,-0.708474925,-76.3599,-22.91922,-8.269914,0.39478715,0.0412675,-12.458625,390.41275,2.211804,0.14364895,0.11079155,0.0533275,0.03795,-14.36607,96.754025,-48.7426875,-13.5403875,-23.741075,0.261588375,0.922613,-0.544496,-1.110336
2,22.75,-0.887009475,-72.7435675,-16.478175,-31.2525525,0.3041506,0.03385,-12.9630275,391.620975,2.20945625,0.163918075,0.14906985,0.06291,0.040485,-15.032445,96.730075,-50.252145,-13.8425,-23.37113,0.26057225,0.9234458,-0.541056575,-1.1980475
2,23.25,-0.741475225,-60.9227575,-66.93348,-51.4452575,0.3326057,0.0433075,-13.1619875,390.782,2.20319225,0.1318214,0.119713825,0.0394575,0.03433,-15.302,96.734315,-48.453225,-14.00125,-23.266475,0.26067045,0.924309725,-0.567444525,-1.154047
2,23.75,-0.735671125,-69.158085,-7.09899375,-26.54956875,0.30308035,0.03574,-14.1662825,390.763,2.2153125,0.161092475,0.15462105,0.05307,0.03007,-15.4103725,96.70339,-47.437005,-14.170935,-23.794705,0.26046495,0.924684925,-0.631980425,-1.0026485
3,0.25,-0.859878525,-82.80479,-12.11351725,-41.6104,0.18415005,0.0272325,-9.59676275,393.261875,2.87390575,0.143844575,0.10782375,0.0307,0.0413975,-11.52765,97.1966,-67.2330625,-22.7045425,-23.6008725,0.112651875,0.632967125,-0.581906025,-3.037734
3,0.75,-0.868494125,-71.50436,-10.088094,-28.33946,0.21531345,0.0388225,-9.27932775,392.50865,2.0951,0.1326403,0.1423414,0.0372525,0.041065,-11.9217,97.106035,-65.1676575,-23.0048775,-24.46358,0.11239415,0.614200225,-0.5739322,-2.87991325
3,1.25,-0.764838225,-65.31771,-26.8266125,-31.77562,0.1952773,0.0288025,-9.61401675,393.845,2.0550435,0.138773825,0.1233348,0.03414,0.0515525,-11.8048,97.113555,-65.35949,-23.1767525,-24.57635,0.1120069,0.596939125,-0.562732175,-2.84271325
