DOY2,HR2,FC,LE,H,SW_IN,TA,RH,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,PA,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,WS
1,13.25,-37.043,9.314,-31.51375,64.818,22.906,51.781,0.169,338.975,338.8,338.05,337.92,339.58,348.84,99.029625,5.2371,423.008625,436.88195,60.3709,178.6753,0.884725
1,13.75,-34.3879,11.631575,-34.992,72.06875,22.4005,51.94,0.13145,337.1375,336.395,336.3575,336.33,338.04,348.6575,98.966875,6.3285,421.4396,435.893125,52.7926,187.702875,0.625075
1,14.25,-32.1227,3.6683,-38.557,60.84625,22.561,50.67875,0.113975,336.94,336.5175,335.575,336.16,337.05,347.7725,98.923,4.2133,420.8025,438.361325,38.3085,160.00025,0.74745
1,14.75,-28.3946,4.7301,-44.6495,50.518,22.815,49.2775,0.117875,336.34,336.145,335.2,335.025,336.36,349.9625,98.89005,2.445625,417.5994,438.878625,35.1185,118.226875,0.7323
1,15.25,-27.6682,-3.77745,-48.16475,21.744,22.6665,49.5175,0.113825,336.1,335.445,334.32,334.76,336.5125,349.0875,98.877625,0.58965,415.842375,436.21725,16.13055,87.59,0.671
1,15.75,-22.528,2.9324,-45.31385,23.6325,22.46125,49.63625,0.09275,335.1675,334.5,334.4125,334.94,335.675,347.4875,98.8611,1.085125,413.048375,434.41115,12.374,57.613375,0.655
1,16.25,-18.984,-1.10235,-53.0762,16.973,22.482,50.31,0.082875,334.6925,334.2125,334.6025,334.8225,336.96,347.63,98.846225,0.2702,410.2323,434.818775,0.894850000000001,48.0252,0.7435
1,16.75,-16.0264,0.0848500000000006,-39.006,9.9065,22.5,52.616,0.0874,336.0525,337.3,337.15,337.25,339.285,347.41,98.829,0.1542,406.884,434.2577,-4.6319,28.1736,0.5975
1,17.25,-8.1595,-16.1,-54.06,6.5476,22.3545,52.76,0.059475,338.005,337.13,337.4,337.675,339.15,349.8675,98.841925,0,402.2825,434.280375,-18.988075,13.0779,0.5555
1,17.75,-4.03565,-5.790675,-40.42475,2.08945,22.364,55.039,0.036,338.89,338.2375,337.875,338.125,338.5,350.2,98.86,-0.4525,396.706,434.10165,-36.3081,3.6321,0.45775
1,18.25,-2.487725,-21.055,-45.617275,0,22.36225,56.066,0.03,340.6675,340.1,340.7,341.3,344.1675,354.46,98.887925,-3.182,395.872625,433.40155,-62.065,0,0.52275
1,18.75,-2.3903,-12.67,-44.07765,-2.146,22.156,58.578,0.027525,343.1525,343.555,344.06,344.1375,349.67,357.61,98.8922,-2.5794,392.4001,432.096,-65.40915,-3.710375,0.49
1,19.25,-1.5185,-11.768,-38.6857,-1.6056,22.172,60.604,0.030575,347.8575,349.2,351.05,350.4875,353.2775,360.35,98.902125,-1.7708,392.1317,431.916,-64.1009,-4.100625,0.498625
1,19.75,-2.15935,-13.4174,-41.20675,-1.932,22.0705,62.6895,0.029525,349.4025,350.76,351.95,351.4,356.54,363.14,98.916275,-1.39745,391.42915,431.743625,-63.31575,-4.3225,0.5091
1,20.25,-2.37,-12.94625,-29.6574,-1.6738,22.0615,63.7435,0.0281,352.1625,352.755,353.53,353.065,359.39,363.06,98.93855,-1.07255,390.18715,431.241625,-63.267,-4.6475,0.4695
1,20.75,-1.6875,-12.2285,-31.933675,-1.6385,22.0725,64.991375,0.030525,353.16,354.6625,355.275,354.7875,361.43,365.9375,98.972975,-1.1275,390.57795,431.238125,-63.2103,-4.9075,0.3427
1,21.25,-1.846025,-9.0536,-34.42735,-1.54405,21.955,64.87875,0.027,354.3,356.6875,357.8625,356.5625,365.8875,368.7725,99.001275,-1.079,390.0048,430.8558,-63.5932,-5.2955,0.2673
1,21.75,-1.9983,-12.74915,-34.543775,-1.51045,21.8415,66.373,0.03,355.18,357.36,360.64,359.2375,366.1625,369.955,99.0194,-1.3844,390.29965,430.35225,-60.852525,-4.909,0.115325
1,22.25,-2.384875,-11.56,-28.235125,-1.56,21.8305,67.67775,0.027,355.575,357.66,359.725,355.8875,366.19,370.29,99.0434,-1.0285,391.183125,429.8262,-61.44535,-4.9095,0.137
1,22.75,-2.24095,-8.4506,-24.6752,-1.478,21.783,69.049,0.024525,358.62,361.24,363.995,361.7625,370,372.05,99.0586,-0.996,388.7629,429.89555,-59.5709,-4.95275,0.2922
1,23.25,-1.4724,-8.46255,-28.1416,-1.5051,21.7535,69.723,0.027,362.2175,363.64,364.475,364.0125,372.225,377.3,99.065,-1.018175,389.848,429.4074,-59.83125,-4.92925,0.2652
1,23.75,-3.1825,-10.856,-37.66485,-1.4099,21.6505,71.03075,0.023525,361.155,364.46,366.5892,367.5466,375.8875,381.36,99.0878,-0.899,388.29415,429.17735,-58.1601,-4.929,0.30245
2,0.25,-3.01725,-13.08725,-27.2725,-1.082,21.694,78.2325,0.026675,354.281025,356.326,358.220625,357.85,372.6375,374.42655,99.11045,-0.59805,391.6465,428.688375,-50.075,0,0.09485
2,0.75,-2.941625,-12.035,-30.52625,-1.03875,21.61375,78.84,0.027,356.2358,357.686025,360.56575,358.4405,372.925,374.716125,99.1009,-0.7049,392.406475,428.23015,-50.5909,-0.017875,0.0571
2,1.25,-1.908475,-11.7665,-33.905,-1.0855,21.55125,80.717,0.025,357.6,359.46125,361.7875,359.54775,372.349375,374.5178,99.10535,-0.7203,391.843975,427.74675,-51.9495,0,0.00740000000000001
2,1.75,-3.362375,-9.3882,-36.440375,-1.0804,21.4845,81.571,0.025225,360.325,363.35125,366.085,365.864375,375.92375,379.3125,99.09315,-0.753175,393,427.803275,-52.955,0,0.000450000000000001
2,2.25,-0.956725,-8.94025,-32.09425,-1.0696,21.39975,80.96,0.024,363.3325,365,370.26625,368.36145,379.03,381.4075,99.0722,-0.6375,391.2471,426.8179,-52.4225,0,0.00595000000000001
2,2.75,-2.15785,-7.405175,-30.2102,-1.09025,21.33925,81.66,0.026,366.55515,369.47375,371.81875,370.70125,380.337875,384.80385,99.05055,-0.71,389.868125,426.51245,-49.445125,0,0.02465
2,3.25,-2.2262,-8.564,-32.8496,-1.09725,21.28275,83.23,0.023175,369.378625,370.519375,372.34375,372.8425,382.2125,385.0875,99.03745,-0.578,387.8752,426.271,-49.1354,-0.019375,0
2,3.75,-3.630125,-10.5866,-41.9134,-1.07,21.3676,84.47375,0.023175,370.049275,372.137675,373.36075,375.51975,383.1375,382.8125,99.03455,-0.6,387.50085,426.4529,-50.37945,0,0.00470000000000001
2,4.25,-1.952125,-11.750625,-39.7975,-1.108,21.37,85.371125,0.02315,369.31115,369.78405,371.328,373.15125,381.01375,381.24375,99.04175,-0.58125,387.0222,426.2381,-49.518225,0,0.000450000000000001
2,4.75,-2.01615,-12.416825,-35.244925,-1.044,21.348,85.2125,0.028175,366.44665,368.093875,369.37825,370.396875,379.5762,380.6052,99.0578,-0.558875,386.7047,426.294,-50.28875,-0.00699999999999999,0.0275
2,5.25,-2.7678,-11.1891,-36.53575,-1.08825,21.36175,86.267,0.0254,365.235,367.071875,367.93425,368.8,377.669375,377.602625,99.0727,-0.52,386.616525,426.393,-50.4685,0,0.08945
2,5.75,-2.2925,-8.948325,-33.541,-0.9975,21.3525,86.9544,0.02515,366.0548,369.548125,371.7875,369.233875,378.94875,379.62,99.0938,-0.5485,386.509475,426.236975,-50.729675,0,0.00930000000000001
2,6.25,-3.825075,-11.184,-44.589925,0.4059,21.283,87.992425,0.028,367.565,369.2475,370.5875,371.075,377.26,378.8934,99.1036,0,385.179,426.2454,-41.7806,1.47675,0.04515
2,6.75,-2.51275,-13.09,-44.088,5.7645,21.3155,87.5374,0.0331,369.5301,370.075,373.675,370.966875,379.3318,381.107,99.1,0.3842,387.3155,427.2408,-17.8,9.731875,0.09135
2,7.25,-3.1895,-7.2456,-39.285625,11.35575,21.5,85.92845,0.03105,368.74,368.48925,367.6376,369.396,377.205,381.130975,99.1063,1.0472,391.23275,429.28705,-2.4889,31.633925,0.03325
2,7.75,-10.5615,-6.448975,-36.908,22.96,21.8,82.9195,0.056,366.63125,365.958625,364.164125,364.001875,372.1064,377.47505,99.1,2.2276,394.75505,430.4222,0,45.7644,0.07945
2,8.25,-16.9708,1.865125,-35.23,33.35325,22.05325,79.01,0.101875,362.9625,360.975,360.598125,359.4375,366.097625,373.575625,99.1,3.128125,403.612125,431.9132,0,72.2928,0.2243
2,8.75,-23.538,0.7855,-37.2689,37.3,22.01,76.380975,0.10345,357.339375,355.88375,354.3325,353.865,361.454025,368.464375,99.1,3.602,411.2817,431.4893,6.82000000000001,80.0925,0.346625
2,9.25,-29.389675,3.4832,-31.94705,48.3395,22.1105,71.775,0.13715,354.29,353.52875,351.8,351.105,353.982075,362.82,99.1,4.550575,415.49005,432.0353,13.85675,128.965,0.4186
2,9.75,-34.3435,5.4095,-20.358,50.414,22.29575,69.10615,0.143075,350.46,348.93,347.7275,346.4275,351.6355,356.38,99.117425,4.45645,419.396075,434.90805,7.71685000000001,165.638,0.722
2,10.25,-34.7384,13.982,-28.3944,67.9975,22.5765,65.907,0.1612,346.9925,344.225,343.6,343.82,344.965,352.326,99.19745,5.636,422.925,437.113625,23.659,235.6499,0.700025
2,10.75,-37.765,12.429025,-22.3365,77.974,22.7165,64.04125,0.16025,342.6416,341.115,339.43,339.2,341.5144,348.16,99.2,7.262,426.084,438.492925,22.37475,222.3227,0.874475
2,11.25,-38.6998,9.66275,-40.80565,80.955,22.814,62.325325,0.134525,340.21,339.255,339.16,339.995,342.23,345.95,99.2,7.448,426.5792,439.3313,28.287,203.172,0.840425
2,11.75,-38.0615,14.74025,-40.058125,66.562,22.491,61.456175,0.16515,338.89,339.08,339.3,337.795,340.47,344.58,99.214,4.52405,426.618,436.8646,31.74145,197.6257,0.934125
2,12.25,-41.235,15.71155,-36.95525,72.95,22.583,60.104575,0.1483,337.525,337.4,336.3,335.8,335.9875,343.275,99.2119,6.144625,427.6596,438.5069,35.133025,178.9725,0.952825
2,12.75,-37.3805,27.245,-44.183,60.047,22.51575,58.336925,0.14755,337.39,336.42,335.6,336.04,337.3075,342.1125,99.16785,4.447475,428.5262,439.49355,33.35495,149.09875,0.96495
2,13.25,-34.502625,26.3306,-39.1855,54.786,22.47575,57.414675,0.157125,334.79685,334.66235,334.22485,334.477475,337.19,342.24,99.11145,3.8275,426.9922,437.0701,16.713025,130.665,0.96865
2,13.75,-33.406,16.3486,-29.285,46.116,22.38,56.4145,0.14435,335.333175,334.96055,334.6291,334.5509,336.365,341.9,99.04705,2.7757,425.210775,436.14,10.62115,113.648,0.77225
2,14.25,-32.504,3.21935,-43.4684,37.9545,22.3105,55.665175,0.13435,334.448575,334.1581,334.0169,333.723525,336.22,341.675,98.98655,2.210925,424.2452,434.9764,13.66735,92.0744,0.8275
2,14.75,-26.971475,7.3452,-58.27375,31.68625,22.3965,54.2065,0.1335,333.2975,333.129,332.27,332.4,333.993,341.079375,98.941475,2.101,420.87415,435.4329,14.86975,70.2073,0.6075
2,15.25,-29.15925,2.8816,-55.0456,28.398,22.341,54.335,0.10945,332.5,331.688125,331.355,330.750625,333.8371,341.97925,98.897,1.92,419.71545,435.228825,11.86075,72.4362,0.63
2,15.75,-23.87195,-5.49375,-51.514,24.84525,22.36525,54.726825,0.111525,329.9545,329.517,329.477675,329.02555,333.06,342.345625,98.886775,1.849825,416.4942,434.5785,3.98665000000001,55.6125,0.513975
2,16.25,-23.5997,-6.862875,-44.506,19.9165,22.3805,55.3695,0.095275,328.3,327.7,327.74,327.62,332.743,344.224,98.874,0.817600000000001,411.2582,434.1101,0,41.66995,0.6064
2,16.75,-19.8118,2.311175,-49.461225,13.36025,22.325,56.1695,0.079,328.944,328.08,328.224,328.4175,332.8,346.3,98.889525,0.56515,407.78325,433.65075,-2.69835,28.3075,0.4757
2,17.25,-12.009125,-9.0688,-38.29755,8.32575,22.295,58.403525,0.065,330.28,329.6,329.68,329.959,333.415,348.349,98.8986,0.378325,404.2937,433.4578,-18.1484,17.538875,0.36275
2,17.75,-4.74985,-9.605,-45.00195,4.261,22.309,60.444,0.04,331.6875,331.09,331.58,331.285,335.276725,347.27,98.92355,-0.0848,398.5084,433.093,-29.49825,6.502175,0.3889
2,18.25,-1.6007,-13.099,-42.01,0,22.31475,63.4225,0.036,333.755,333.48,333.3,333.66,337.22705,349.36,98.94845,-2.499625,396.222875,432.8946,-56.9914,0,0.3548
2,18.75,-1.42525,-15.397,-36.5822,-1.4105,22.17,65.28125,0.0343,336.105,336.91,336.1875,336.336675,342.05,352.62,98.9398,-2.47525,392.75585,432.558625,-63.26875,0,0.48235
2,19.25,-1.9299,-12.136,-38.8501,-1.22525,22.09425,67.70375,0.032675,339.4,338.895025,339.48925,339.341825,346.76,355.098375,98.9495,-1.69925,392.91955,431.936875,-58.935,0,0.14565
2,19.75,-1.7509,-11.4675,-40.731375,-1.16,21.91475,68.740625,0.028,341.18045,342.01775,342.7825,342.33,349.32,355.7049,98.97995,-1.319875,392.44475,431.276875,-58.375,0,0.388025
2,20.25,-1.40225,-10.6525,-38.462,-1.17605,21.8785,70.38125,0.034,342.8535,343.9683,347.445925,345.365,352.72385,359.24,99.0142,-1.101375,391.42675,430.7506,-58.87385,0,0.2968
2,20.75,-2.39175,-12.17075,-33.5845,-1.121,21.917,71.948,0.03,344.670325,347.261325,352.68,348.975,358.135,360.925,99.0399,-0.93775,390.978375,430.4115,-59.764525,0,0.34995
2,21.25,-1.592,-10.27495,-36.25125,-1.1885,21.819,73.64295,0.0352,345.801525,347.51,348.6025,348.005225,358.22,363.9625,99.0658,-0.8,389.307875,430.1156,-57.142,0,0.2377
2,21.75,-0.982725,-11.57875,-33.1617,-1.131,21.8115,74.607,0.03,347.202225,347.932175,349.5058,348.8411,358.2975,365.6325,99.0859,-0.74685,389.086375,430.00145,-57.644825,0,0.30045
2,22.25,-2.33105,-9.8205,-34.4173,-1.1555,21.787,75.4415,0.028,349.7366,350.70625,354.155,349.709175,362.4001,365.9925,99.094825,-0.62595,390.103125,429.8204,-56.276,0,0.026775
2,22.75,-2.087825,-10.42745,-35.5648,-1.132,21.828,75.7175,0.03,351.2767,352.361075,353.7,351.7152,364.50425,368.915,99.1034,-0.67125,392.2575,429.109725,-55.5539,-0.016625,0.140475
2,23.25,-2.0444,-9.681725,-30.589875,-1.17385,21.789,76.27955,0.02425,355.1275,356.67,357.091875,355.625,367.304875,371.283125,99.101275,-0.6,391.4865,429.073225,-55.321,0,0.151225
2,23.75,-2.554,-8.68495,-31.9752,-1.10875,21.7525,77.002725,0.023,354.8325,357.3546,359.446875,355.788875,371,374.929,99.12455,-0.5987,391.9025,428.7537,-52.39405,0,0.167225
3,0.25,-1.5405,-15.83275,-30.9494,-1.10375,21.86,81.265,0.032875,369.305,377.905,379.4027,381.99665,383.95,386.685525,99.153,-0.738,393.530025,430.673975,-53.2987,0,0.15215
3,0.75,-2.4625,-11.08625,-30.4995,-0.99,21.775,82.7155,0.02555,374.205,378.1,380.22365,386.3,389.10605,388.6056,99.141,-0.7035,393.67395,430.3247,-51.144925,0,0.084525
3,1.25,-2.71365,-9.68235,-29.697,-1.139,21.795,83.8425,0.027,373.1075,380.10685,380.5225,387.2125,388.826075,389.47145,99.1124,-0.7,394.701575,429.998325,-50.639175,0,0.042225
3,1.75,-2.052775,-12.89625,-31.5304,-1.025,21.7895,83.48,0.0245,376.401225,382.60665,383.3451,387.51675,388.30695,389.4025,99.10415,-0.7184,395.15395,429.8495,-48.9525,-0.000799999999999997,0.000600000000000009
3,2.25,-3.1984,-9.4967,-31.93765,-0.98,21.7595,84.4,0.028,379.1,384.9125,386.7025,389.70695,389.640625,388.8946,99.0883,-0.688,393.6363,429.68425,-48.80475,0,0.006025
3,2.75,-1.06585,-9.3354,-26.1288,-1.11175,21.63,85.1725,0.0275,379.385875,385.7025,388.303,388.5575,389.5604,389.86605,99.07225,-0.742,393.13805,429.3587,-48.5216,0,2.50000000000004e-05
3,3.25,-2.4301,-7.432625,-29.73,-1.0575,21.657,85.9675,0.027,380.316125,388.1,388.30195,389.618775,389.714575,390.0958,99.06805,-0.708,392.456525,429.270375,-50.22975,-0.00195,0
3,3.75,-3.82785,-12.29125,-33.0212,-0.9435,21.553,86.425,0.026425,382.5075,387.258025,388.5479,390.827525,391.10015,390.626,99.0681,-0.66,392.656825,428.976375,-49.19005,0,0
3,4.25,-2.0927,-14.111,-30.1865,-0.95725,21.5775,87.115,0.029,380.800175,386.85,389.63885,391.2237,391.480075,390.934025,99.0681,-0.6419,392.4592,428.633825,-51.119025,0,0
3,4.75,-2.109,-9.456875,-37.818,-0.99175,21.5125,88.4575,0.024425,382.35505,389.105,390.33,391.35155,391.6984,391.03,99.07825,-0.605425,391.487925,428.784975,-50.73245,0,0
3,5.25,-3.1426,-12.0568,-40.0075,-0.825,21.4935,88.52,0.029,383.0175,389.58385,390.95395,392.10575,391.99925,391.2376,99.0922,-0.58,390.9208,428.915,-48.35175,0,0
3,5.75,-1.4883,-14.5829,-53.5384,-0.6865,21.4896,87.6715,0.02835,384.84,389.475625,389.47095,391.8326,392.447,391.949525,99.1,-0.55475,390.326625,427.957,-47.66555,0,0
3,6.25,-1.3035,-11.26375,-41.7348,0.29525,21.54225,88.6235,0.027,383.91315,386.815,388.5185,389.7167,392.62225,391.62105,99.1,-0.079,391.5098,428.263,-36.71055,0.4226,0
3,6.75,-1.2925,-9.416975,-55.505,3.6983,21.4715,88.54,0.03635,378.74,383.62475,384.824575,386.9,390.435,392.1731,99.1,0.288,390.3764,428.68,-14.63255,6.5909,0.00152500000000001
3,7.25,-2.7578,-7.521,-54.01125,8.381,21.5635,86.9,0.0474,383.4948,384.3031,383.60785,387.028,390.9163,392.6142,99.1,0.717,394.4273,429.5707,-1.360675,19.235,0.00347500000000001
3,7.75,-10.0862,-1.847025,-33.054775,13.878,21.713,84.60835,0.0827,375.58705,374.645025,373.85395,375.42165,385.90225,388.1593,99.1,1.33,399.847125,429.898275,5.932375,30.98085,0.089175
3,8.25,-18.49715,0.0444250000000001,-39.605,24.516,21.897125,82,0.0911,372.56135,372.30945,369.770575,371.495275,379.6964,383.5,99.1,2.158,405.09275,431.00475,14.014,40.58495,0.253
3,8.75,-24.173,2.6951,-26.832025,26.755,21.96075,77.6,0.1065,371.1,370.8,367.938,370.805,375.236525,376.229,99.1,2.217,410.0559,432.08075,19.80535,62.175,0.456
3,9.25,-30.90555,4.05925,-32.285,52.428,22.060625,74.9,0.114,364.8475,363.2575,362.73555,363.8569,366.7,365.9562,99.1,4.7,417.44065,432.2425,38.68605,113.60155,0.464
3,9.75,-31.8005,10.2925,-24.32325,67.683,22.257,69.85,0.12475,363.215,363.983,363.485075,363.50805,367.5025,369.177425,99.1,5.695,419.98505,433.20915,53.8089,148.3535,0.636
3,10.25,-33.266,11.962,-30.9259,70.558,22.385225,66.826,0.1358,361.238125,361.208725,359.9075,360.231875,366.3,366.719225,99.1,5.98,423.25245,434.01935,55.30345,156.21915,0.755
3,10.75,-36.702,16.3356,-24.332,62.8485,22.36,65.541,0.1545,359.9,358.6025,357.405,358.213325,359.61125,366.3101,99.14,6.0609,426.334,435.295725,61.273675,190.108025,0.88025
3,11.25,-37.6052,17.454875,-14.32235,61.8115,22.5791,63.76125,0.1579,358.5,358.3,356.715,357.4,359.305,364.725,99.183425,5.1665,427.977375,436.3615,43.580925,160.8166,0.79695
3,11.75,-39.5325,13.45825,-27.2028,96.125,22.766,61.11025,0.1486,357.915,356.6,356.205,355.81,358.99435,362.19365,99.2,9.9445,428.100625,438.31365,77.03525,235.573175,0.9398
3,12.25,-36.705,30.65,-29.683,72.33125,22.742,60.40275,0.165975,355.5,354.20835,354.115,353.715,355.91,361.40415,99.2001,7.9375,427.711875,438.880375,66.4344,191.065,0.918975
3,12.75,-36.97725,19.356,-53.485,56.90175,22.73,58.60725,0.174,355.45,353.725,354,353.4,356.505,362.6545,99.16705,3.97895,426.95685,437.832825,49.01845,149.615,0.950175
3,13.25,-34.4078,11.8435,-39.1328,38.072,22.88,56.5735,0.1428,355.30565,354.01,353.4,353.5,355.115,361.36,99.100375,0.698,426.0841,437.883,17.41025,86.212,0.7891
3,13.75,-31.749675,19.853,-38.6285,43.829,22.754,57.501,0.135,353.905,353.4025,351.57365,352.2125,353.74635,361.21,99.034225,2.4258,424.14,437.8648,35.5145,137.311,0.872
3,14.25,-30.84325,15.9241,-43.910575,36.98525,22.8,57.513,0.123475,353.1075,351.890125,351.084375,351.291875,352.63,360.2852,98.9867,1.96555,424.586375,437.071225,25.87835,121.2221,0.74835
3,14.75,-29.609525,10.801275,-36.955225,31.8015,22.644,55.135,0.1155,353.3075,352,350.6,350.5075,353.01,359.109675,98.93735,2.02115,420.141125,436.72545,23.281925,90.8987,0.7295
3,15.25,-28.126,-2.352,-42.100675,25.188,22.71,55.6625,0.088525,352.31875,351.37245,349.305,349.536,351.0075,359.079,98.906625,1.397,416.782875,436.104375,9.486175,70.3959,0.57315
3,15.75,-20.92975,-1.073125,-40.118,20.81825,22.757,55.959,0.081625,352.345,351.5,349.4375,349.8,352.321025,358.80375,98.905,0,414.787625,435.51865,2.22775,39.1267,0.65225
3,16.25,-18.68675,-2.001375,-45.6818,14.07775,22.775,56.332,0.0891,351.6022,349.925,349.125,348.51,348.4,359.5525,98.89,0.00300000000000004,409.091125,435.794725,-6.382525,19.3269,0.58
3,16.75,-15.1157,-4.8724,-46.1688,10.51875,22.514,58.603,0.066175,351.805,350.525,349,348.1,348.3,361.305,98.8931,0.1452,405.543375,435.029525,-10.865075,13.69125,0.5006
3,17.25,-7.91,-16.456,-33.7046,6.23445,22.58,60.775,0.055,352.005,351.0525,349.9,349.505,349.7675,362.945725,98.9,0.1,401.1184,434.6739,-15.716025,7.0518,0.360825
3,17.75,-3.197625,-16.2695,-36.874275,2.10225,22.447,64.0955,0.048,352.0867,351.0025,349.9,349.503675,352.0175,366.905,98.9244,-0.99685,397.4385,434.37695,-31.70225,1.4644,0.29765
