DOY2,HR2,FC,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_4_1,TS_3_5_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,2.86892541234002,8.82395455791287,0.320079780747836,-15.0224559338226,0.592359592031152,427.905015655034,26.6383536170203,2.83899249038444,25.5382431198668,0.30897209358697,2.17,0.9,0.28,0.32,24.0298,23.69625,23.634675,23.0057,22.7724,22.736275,100.43579,78.09,9.13145,23.1875,23.1675,23.445,23.035,1,-3.075,2.7,-1.115,0.85,380.2,438.1,432.475,442.15,0.16,0.02,0.09,0.1175,0.04,0,0.1775,1.9025,0.07,23.95675,24.12675,24.581,24.90775,25.15525,25.82775,26.298,26.6205,23.9545,24.244,24.83525,24.9955,25.2615,26.37,26.54525,26.9715,23.805,24.87175,24.36,26.9295,23.9395,24.30175,24.46625,24.757,25.464,25.83025,26.18325,27.152,23.9625,24.55775,25.0035,25.36725,25.8565,26.3585,26.69175,26.82725,27.272,-2.16125,-2.5945,-2.7915,-48.4225
1,0.75,1.88146890179449,10.3980366559902,0.312085802019941,-11.4145918641685,0.680977785598642,427.572226130412,26.4285374270354,2.85602128744014,25.6680225593279,0.314129801105261,2.1825,0.8875,0.2825,0.33,23.9756,23.69275,23.5229,22.943925,22.7474,22.61,100.42051,76.8925,9.58945,23.14,23.0625,23.305,22.95,1.1,-2.74,2.7,-1.1225,0.85,380.4,438.2,431.775,441.25,0.15,0.02,0.09,0.1175,0.04,0,0.18,1.8875,0.07,23.91475,24.087,24.55825,24.8945,25.151,25.82675,26.297,26.61975,23.86275,24.164,24.79325,24.96575,25.25675,26.369,26.5445,26.9715,23.70225,24.85825,24.3595,26.93275,23.87825,24.2395,24.459,24.74775,25.46025,25.83025,26.183,27.15125,23.85875,24.484,24.96125,25.34325,25.85075,26.3575,26.69175,26.827,27.27175,-2.14525,-2.532,-3.044,-50.44
1,1.25,2.28659913761265,3.96896938559587,0.29012660495125,-12.0849235471289,0.657148035314225,427.349578286846,26.6501245840622,2.74194877278374,25.5858666405802,0.334112102595132,2.16,0.8675,0.2675,0.3375,23.8755,23.62225,23.4535,22.9206,22.6085,22.4646,100.4001,76.93,9.21735,22.9625,22.9425,23.1975,22.6675,1.175,-2.76,2.8,-1.145,0.77,379.2,438,430.65,441.2,0.15,0.02,0.09,0.1175,0.04,-0.01,0.17,1.8525,0.07,23.85475,24.02375,24.524,24.88225,25.14825,25.82675,26.297,26.61975,23.73125,24.0875,24.7555,24.9385,25.25275,26.368,26.54425,26.97125,23.6485,24.84325,24.35925,26.9235,23.78925,24.18425,24.43225,24.73725,25.457,25.82925,26.183,27.15125,23.75825,24.39675,24.9135,25.32025,25.84575,26.3565,26.691,26.82625,27.27175,-2.458,-2.93825,-3.2825,-50.3
1,1.75,2.94626512821319,7.49148118511084,0.294656313736622,-12.7909103001915,0.618148995384592,428.091124154016,25.8122451530487,2.85825731879237,25.5119269993068,0.301819084119764,2.14,0.85,0.2675,0.33,23.7498,23.514,23.4,22.8587,22.624525,22.394,100.37011,77.28,8.982675,22.9125,22.79,23.125,22.6325,1.1,-2.49,2.725,-1.11,0.71,385.6,437.4,429.975,440.225,0.16,0.02,0.09,0.1025,0.04,0,0.18,1.865,0.07,23.77875,23.9575,24.49525,24.869,25.145,25.82575,26.297,26.6195,23.624,23.9965,24.69625,24.9215,25.2485,26.368,26.5435,26.9705,23.54925,24.82075,24.35925,26.92275,23.7265,24.14125,24.40475,24.729,25.453,25.829,26.183,27.1505,23.662,24.29475,24.8585,25.30125,25.8365,26.35625,26.691,26.82625,27.27175,-2.672,-3.272,-3.571,-46.3
1,2.25,2.66060464797372,4.34958182662626,0.242964225629935,-11.4515864194412,0.662710316204332,427.891293352203,25.6686789292214,2.70629508320636,25.0977578617314,0.32431099389789,2.19,0.8875,0.29,0.3375,23.7904,23.494,23.415,22.889125,22.6404,22.438725,100.33553,76.9775,9.14115,22.83,22.89,23.14,22.715,1.1,-2.6575,2.7,-1.11,0.72,386.6,437.1,429.825,439.025,0.16,0.02,0.09,0.11,0.04,-0.01,0.17,1.7925,0.07,23.70625,23.909,24.47225,24.85525,25.142,25.82575,26.29675,26.6195,23.521,23.926,24.636,24.895,25.251,26.367,26.545,26.972,23.442,24.796,24.3585,26.931,23.6505,24.0905,24.37975,24.721,25.44975,25.831,26.18225,27.15025,23.58,24.1945,24.7965,25.27275,25.82775,26.3555,26.691,26.826,27.271,-2.8505,-3.468,-3.707,-46.8275
1,2.75,2.03300552326967,4.09028962514957,0.258650338717051,-8.52174845345715,0.59076703245825,427.606566462478,25.8878052904665,2.63242788919364,25.1407178086088,0.317525396119513,2.1125,0.845,0.28,0.3275,23.7781,23.46375,23.4076,22.770575,22.5356,22.383575,100.30787,77.0525,9.10865,22.79,22.8475,23.02,22.5475,1.1,-2.95,2.8,-1.1425,0.77,383.2,436.5,429.05,437.35,0.16,0.02,0.09,0.12,0.04,0,0.1775,1.7325,0.07,23.639,23.8705,24.449,24.84,25.14,25.82575,26.296,26.61875,23.432,23.867,24.571,24.862,25.246,26.367,26.545,26.972,23.367,24.77325,24.35825,26.93075,23.57175,24.033,24.354,24.708,25.448,25.831,26.182,27.14925,23.51575,24.12725,24.73625,25.24,25.82175,26.3545,26.69,26.826,27.27075,-2.945,-3.652,-3.9205,-52.37
1,3.25,3.34094747392461,0.25944311263919,0.267074100384597,-10.9393008923709,0.633086688510547,427.189160097494,25.404181151355,2.68825020820502,25.1556033882125,0.331103210461766,2.24,0.9,0.28,0.3475,23.72285,23.45525,23.375,22.69515,22.4875,22.225,100.28863,77.3275,9.2026,22.7725,22.75,23.05,22.5175,1.1,-2.98,2.7,-1.09,0.8,382.6,436.5,428.775,436.775,0.16,0.02,0.09,0.12,0.04,0,0.17,1.69,0.07,23.59375,23.7995,24.41625,24.8255,25.13775,25.82475,26.296,26.61875,23.395,23.823,24.503,24.842,25.24,26.366,26.545,26.972,23.324,24.7475,24.3575,26.92325,23.52425,23.9905,24.3315,24.69575,25.44675,25.82775,26.182,27.14925,23.40925,24.05075,24.67725,25.21125,25.815,26.3545,26.69,26.825,27.27075,-3.052,-3.721,-4.159,-50.49
1,3.75,2.65634536897549,-2.96327558505391,0.320093424825769,-13.2961544597704,0.67793398966151,427.228517926354,25.3184989405251,2.81544423023222,25.268513161651,0.305879937469329,2.25,0.8975,0.2825,0.3475,23.784,23.48825,23.3518,22.6999,22.4186,22.190625,100.2735925,77.0475,9.20535,22.715,22.69,23.03,22.44,1,-2.9,2.7,-1.1125,0.8425,380.3,435.95,427.9,436.725,0.16,0.02,0.09,0.12,0.04,0,0.17,1.6825,0.07,23.52575,23.745,24.38025,24.80875,25.135,25.82475,26.295,26.6185,23.362,23.727,24.432,24.799,25.232,26.365,26.544,26.972,23.29,24.73025,24.35725,26.923,23.4565,23.9275,24.29175,24.68475,25.4455,25.8275,26.182,27.1485,23.36925,23.9735,24.63125,25.19125,25.809,26.3535,26.69,26.825,27.2705,-3.20775,-4.002,-4.281,-56.54
1,4.25,2.70045967016817,8.95454124603224,0.303169809602375,-11.0357875597028,0.692556563168048,426.188129770151,25.349313443302,2.78008599538516,25.1463307444701,0.304114220684914,2.1125,0.8475,0.29,0.3275,23.723075,23.41325,23.260025,22.595825,22.4056,22.28915,100.28395,76.6,9.2107,22.665,22.7075,22.94,22.3975,1.1,-2.99,2.7,-1.15,0.8525,379.925,435.675,429.1,436.625,0.15,0.02,0.09,0.11,0.04,-0.01,0.17,1.7475,0.07,23.46475,23.6955,24.34375,24.79225,25.13225,25.82375,26.29575,26.61775,23.32,23.672,24.403,24.786,25.223,26.364,26.544,26.972,23.20525,24.7075,24.356,26.92825,23.40025,23.8815,24.25575,24.67975,25.4435,25.8265,26.181,27.1485,23.299,23.90325,24.5875,25.15625,25.803,26.35275,26.68975,26.825,27.26975,-3.2615,-4.167,-4.36425,-59.45
1,4.75,3.58667042064375,1.55413397534076,0.241575918154114,-11.6765659347977,0.659272152977248,427.839824833074,25.4843903599518,2.88973135063195,25.1949870902286,0.308335479535167,2.12,0.8675,0.27,0.31,23.714275,23.32075,23.1052,22.491475,22.19465,22.208875,100.2891,76.54,9.269,22.58,22.55,22.82,22.33,1,-3.28,2.6,-1.14,0.87,382.6,435.7,427.5,434.725,0.16,0.02,0.09,0.1175,0.04,0,0.1775,1.735,0.07,23.4265,23.63475,24.308,24.7825,25.12875,25.82375,26.295,26.61775,23.285,23.614,24.348,24.757,25.213,26.363,26.544,26.971,23.12,24.695,24.354,26.93025,23.3585,23.839,24.241,24.6665,25.43925,25.82625,26.181,27.1475,23.2085,23.85875,24.54875,25.12375,25.798,26.35175,26.689,26.82425,27.26975,-3.3725,-4.335,-4.46325,-56.85
1,5.25,2.71678842193247,3.13954607418877,0.271314659369795,-7.40870173501486,0.673672586038591,426.846691740058,24.6365259413344,2.75986364029138,25.2177044855684,0.270484365942031,2.135,0.845,0.27,0.34,23.7179,23.368,23.2292,22.524575,22.27175,22.244325,100.29785,75.58,9.532625,22.615,22.5875,22.82,22.335,1.1,-3.045,2.7,-1.14,0.88,380.9,436.1,426.1,433.75,0.15,0.02,0.09,0.1175,0.04,0,0.17,1.76,0.07,23.391,23.6055,24.283,24.76575,25.12575,25.8235,26.295,26.61775,23.239,23.533,24.307,24.729,25.204,26.363,26.543,26.971,23.07375,24.68175,24.35325,26.93025,23.28825,23.76775,24.2085,24.655,25.43575,25.82525,26.18,27.14675,23.1945,23.77125,24.51375,25.09275,25.7945,26.35175,26.689,26.824,27.26975,-3.5285,-4.19,-4.478,-55.26
1,5.75,2.45504491766227,-0.970365586486646,0.28796302931094,-8.10748621868871,0.617149252516137,425.552274307635,24.6739625597914,2.9797395339784,25.0893265731577,0.337150339639598,2.2,0.9075,0.2825,0.35,23.602325,23.20575,23.1653,22.57415,22.30225,22.1184,100.312515,75.365,9.66685,22.555,22.54,22.81,22.23,1.1,-3.1,2.7,-1.14,0.86,380,435.4,427.7,434.525,0.16,0.02,0.09,0.11,0.04,0,0.17,1.73,0.07,23.36275,23.58075,24.26375,24.74825,25.1225,25.82275,26.29475,26.6175,23.197,23.479,24.268,24.703,25.199,26.362,26.543,26.971,23.03725,24.65175,24.35125,26.93075,23.2465,23.731,24.1705,24.64275,25.43225,25.82425,26.18,27.1465,23.13275,23.734,24.4885,25.072,25.7895,26.35075,26.68875,26.824,27.2695,-3.755,-4.64725,-4.617,-52.12
1,6.25,2.55595746128499,4.87001955995903,0.326963177564494,-9.83166599324405,0.691557248459648,425.929048519234,24.2924373083508,2.77665742077899,25.1140675505095,0.359125439678888,2.16,0.8925,0.27,0.33,23.6006,23.27,23.1864,22.60805,22.3302,22.1114,100.323135,76.145,9.557725,22.585,22.6,22.81,22.2625,1.1,-2.89,2.8,-1.1425,0.84,382.7,435.6,427.85,435.225,0.16,0.0275,0.09,0.11,0.04,0,0.17,1.795,0.0675,23.321,23.55175,24.22875,24.73725,25.12075,25.822,26.294,26.61675,23.163,23.444,24.228,24.677,25.195,26.362,26.543,26.971,22.986,24.61575,24.3495,26.9305,23.2305,23.70675,24.15125,24.62025,25.42925,25.824,26.179,27.14575,23.1095,23.71925,24.4535,25.05325,25.78525,26.35,26.688,26.823,27.26875,-3.826,-4.67625,-4.801,-47.07
1,6.75,2.83907995560658,-0.821140184973716,0.302652010672685,-9.99674801561364,0.691159616829298,425.595143297516,23.6698324319493,2.85098806186004,25.0930844723105,0.33465624008273,2.1975,0.9075,0.29,0.36,23.6058,23.22,23.0895,22.5774,22.4072,22.249,100.357095,75.085,9.6955,22.6575,22.72,22.9,22.2525,1.7,-2.0125,3.3,-0.2225,0.9825,381.125,436.2,428.1,434.675,2.5325,2.34,1.01,0.5075,0.19,0.14,0.28,1.905,0.16,23.3055,23.51375,24.20225,24.7285,25.119,25.8225,26.294,26.61675,23.134,23.422,24.201,24.649,25.191,26.3625,26.542,26.971,22.94975,24.58625,24.34675,26.9305,23.198,23.67275,24.11425,24.6185,25.4265,25.823,26.17825,27.14475,23.0705,23.682,24.4175,25.03,25.7815,26.349,26.688,26.823,27.2685,-3.862,-4.653,-5.0155,-54.3875
