DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,TA,RH
1,12.25,-0.100424,34.15195,7.75068,0.9807435,3.17686,0.509181,-1.81113,422.151,4.17998,1.320555,1.131025,0.6900865,0.2804385,184.0098,154.32995,-1.811,95.6201
1,12.75,-0.137969,30.37345,9.03836,0.975165,3.070685,0.4727535,-1.067315,421.754,4.246,1.28991,1.093915,0.708363,0.2900055,179.0374,150.08955,-1.352,92.9502
1,13.25,-0.097752,29.0125,11.3201,0.697044,2.913025,0.514857,-1.0001065,423.5605,4.2141,1.323315,1.02357,0.6861445,0.292432,162.2661,136.06875,-1.075,91.6501
1,13.75,-0.139445,34.0766,8.96154,2.273165,3.0047,0.500515,-0.940612,423.5925,4.226045,1.29968,1.05766,0.643049,0.2681935,151.5617,127.0931,-1.005,90.3052
1,14.25,-0.160664,29.8926,5.773775,0.91271,2.97987,0.506726,-0.972156,422.496,4.23928,1.29716,1.09135,0.65004,0.27459,155.5116,130.4292,-1.0305,90.89515
1,14.75,-0.1422945,27.1277,7.08762,0.498785,3.04298,0.4896785,-0.75032,420.929,4.157335,1.249425,1.068945,0.663824,0.252541,142.8938,119.849,-1.137,90.5326
1,15.25,-0.1130015,22.83755,7.91772,0.806664,3.27133,0.462177,-0.819793,421.459,4.30661,1.323325,1.00195,0.6350945,0.2445285,118.716,99.58578,-1.2265,91.6377
1,15.75,-0.140891,20.2816,7.301015,0.6806955,3.12174,0.450432,-0.679089,422.997,4.43492,1.22825,1.02098,0.664557,0.2136945,90.69863,76.09818,-1.066,90.3004
1,16.25,-0.11525,15.6571,10.146325,0.901364,2.88197,0.440344,-0.6564045,422.293,4.46268,1.19746,0.942515,0.653286,0.2102745,56.68779,47.58855,-0.923,90.82815
1,16.75,-0.0899,12.9787,4.53501,1.0794,2.87659,0.407228,-0.830256,422.562,4.53243,1.14523,0.834615,0.56536,0.182474,32.70367,27.4126,-1.2745,91.1788
1,17.25,-0.0873,12.18875,5.53913,1.054895,2.56254,0.3576045,-1.19646,423.4045,4.40288,1.028745,0.7804585,0.5513515,0.191313,7.888322,6.674788,-1.571,93.71735
1,17.75,-0.0734,10.063725,5.102755,0.3865435,2.53862,0.353504,-1.37788,424.6195,4.44944,0.9970435,0.741357,0.532535,0.1724905,-0.2087993,-0.173274,-1.809,95.7314
1,18.25,-0.0733,8.56659,3.84907,0.0977355,2.682325,0.372993,-1.0291275,426.364,4.56221,1.002521,0.7869825,0.5485885,0.167654,-1.19513,-0.9300513,-1.3545,95.64615
1,18.75,-0.0841,7.60061,5.05036,0.0966,2.55307,0.3622165,-0.970062,424.4175,4.57121,1.00086,0.7315715,0.5276165,0.1744495,-1.030172,-0.8156392,-1.399,96.42475
1,19.25,-0.08275,7.25047,1.73306,0.1826945,2.6523,0.3498405,-1.08405,423.695,4.623155,0.987628,0.761314,0.4927185,0.165393,-1.027337,-0.8069763,-1.529,98.42535
1,19.75,-0.089,8.74727,2.80406,0.251064,2.58974,0.3438975,-1.28933,423.031,4.551805,1.022565,0.7826675,0.4694115,0.1526185,-1.038588,-0.83063,-1.568,98.18675
1,20.25,-0.0939,8.077305,3.03462,0.355809,2.58099,0.349168,-1.30553,422.003,4.51027,1.04433,0.7931925,0.4983385,0.155983,-1.138294,-0.9206834,-1.5965,97.3979
1,20.75,-0.0961,9.10623,3.85922,0.0479,2.40241,0.3693315,-1.535185,423.539,4.58103,1.00452,0.798514,0.488121,0.15285,-1.149198,-0.9629949,-2.0065,97.71785
1,21.25,-0.092,9.71777,3.24117,0.616381,2.54565,0.361971,-1.43167,421.8925,4.6122,1.06523,0.8068385,0.5028485,0.158793,-1.144816,-0.8876593,-1.793,98.80575
1,21.75,-0.0968,9.51568,3.12135,0.389117,2.49025,0.3655255,-1.54649,422.046,4.70955,1.00889,0.775595,0.5143665,0.150337,-1.003806,-0.785026,-1.788,99.10495
1,22.25,-0.09265,8.865785,2.006045,0.309542,2.538325,0.3416035,-2.05125,421.665,4.58564,0.973571,0.7798155,0.495671,0.1456895,-1.081912,-0.8337142,-2.421,100
1,22.75,-0.0985,9.20916,3.3228,0.3256855,2.601,0.342805,-2.26677,421.713,4.51496,0.952405,0.8032985,0.4740945,0.162014,-1.105906,-0.8815493,-2.287,100
1,23.25,-0.0964,7.31854,2.77244,0.144013,2.42142,0.330001,-1.96841,422.0645,4.56159,0.95598,0.7408,0.498058,0.150251,-1.093521,-0.8738657,-2.332,100
1,23.75,-0.08,7.66498,2.75798,0.2499915,2.51872,0.359777,-2.54819,421.82,4.693855,0.9722775,0.74579,0.514193,0.1539705,-1.002627,-0.7673733,-2.947,100
2,0.25,-0.0751,6.59265,1.67207,-0.290877,2.66014,0.368112,-3.97226,424.4465,4.51865,1.07947,0.753581,0.532818,0.160118,-1.207118,-0.9498957,-4.439,100
2,0.75,-0.0752,8.25597,1.75755,-0.1972865,2.73073,0.372574,-4.13133,424.139,4.489295,1.02305,0.816102,0.5324955,0.174329,-1.368854,-1.085436,-4.588,100
2,1.25,-0.0799,7.66305,1.640995,-0.2363285,2.73073,0.368905,-4.34417,423.029,4.54954,1.01445,0.826447,0.545468,0.1541325,-1.03365,-0.8169881,-4.785,100
2,1.75,-0.0945,9.5616,1.725595,-0.158633,2.81298,0.3745155,-4.1,423.219,4.497895,1.034955,0.828578,0.539836,0.146647,-1.011532,-0.7920825,-4.4985,100
2,2.25,-0.0833,10.1381,2.02453,-0.181558,2.80187,0.364868,-4.46836,422.794,4.404955,1.02578,0.781385,0.5569285,0.1458185,-0.9137952,-0.7228171,-4.872,100
2,2.75,-0.0638,8.438465,1.62487,0.02005,2.66145,0.342974,-4.33148,424.094,4.35945,0.9940965,0.749131,0.568073,0.165777,-0.9881678,-0.7921668,-4.784,100
2,3.25,-0.062,7.11646,1.143695,-0.1456485,2.667975,0.357637,-4.63482,423.647,4.34866,1.010155,0.7732615,0.563784,0.160258,-0.9857424,-0.7664683,-5.0775,100
2,3.75,-0.0734,8.234625,1.52716,-0.145823,2.533265,0.343027,-4.72817,423.436,4.38279,0.9290355,0.773065,0.561324,0.153366,-0.8050661,-0.6208957,-5.149,100
2,4.25,-0.0852,6.30342,1.39237,-0.1807,2.700785,0.3447,-4.858315,422.566,4.412365,0.9856155,0.7638345,0.537348,0.168709,-0.7861438,-0.6214487,-5.2815,100
2,4.75,-0.103639,4.68615,1.712525,0.0127,2.695775,0.381474,-4.78534,423.753,4.422375,1.030385,0.7949565,0.5519675,0.148689,-0.7976797,-0.6164984,-5.197,100
2,5.25,-0.1119595,5.553945,2.10736,-0.171653,2.72147,0.379659,-4.942495,422.8685,4.364835,1.0147,0.782932,0.557551,0.188261,-0.8026727,-0.6341037,-5.355,100
2,5.75,-0.1035895,4.74853,1.62315,0.113332,2.741125,0.379758,-5.094,424.828,4.25689,1.02765,0.7709755,0.568633,0.1900365,-0.7911432,-0.6253021,-5.49,100
2,6.25,-0.116204,5.23145,1.327385,-0.048,2.67742,0.375453,-4.96959,425.553,4.372515,1.046765,0.8039135,0.560089,0.207486,-0.9444645,-0.7349799,-5.393,100
2,6.75,-0.104083,6.35554,1.64935,0.30688,2.60827,0.3937385,-5.037115,424.723,4.22745,1.02949,0.808897,0.5744105,0.171491,-0.9415705,-0.7328215,-5.424,100
2,7.25,-0.0888,6.70411,2.327105,0.1983605,2.73797,0.391897,-5.099475,426.3965,4.22298,0.975319,0.7611515,0.592788,0.165738,-0.6290592,-0.5304843,-5.4745,100
2,7.75,-0.102842,7.47983,2.72873,0.06885,2.93379,0.421254,-5.08739,426.9765,4.35627,1.053395,0.787692,0.589921,0.180443,3.361306,2.831882,-5.507,100
2,8.25,-0.112702,18.54795,3.01683,0.2083765,3.04905,0.423807,-4.83724,425.973,4.39531,1.110945,0.821705,0.608559,0.244924,26.84449,22.55632,-5.257,100
2,8.75,-0.062,19.04515,4.13502,-0.0675005,3.01921,0.4888415,-4.5886,425.454,4.52716,1.196535,0.9185345,0.6826005,0.269459,71.58139,60.05788,-4.589,100
2,9.25,-0.0734,23.15555,5.21752,0.087728,3.163285,0.463932,-3.90295,425.728,4.6367,1.19458,0.946626,0.728784,0.280562,115.319,96.671725,-4.1195,100
2,9.75,-0.17179,26.7677,5.25355,0.260645,3.31075,0.51566,-3.25977,424.754,4.7504,1.25572,1.02352,0.787951,0.29494,160.658,134.7495,-3.74,100
2,10.25,-0.140292,37.56985,4.230045,-0.0649865,3.330045,0.537489,-3.03409,423.118,4.7363,1.260415,1.045305,0.7985685,0.307039,196.2421,164.5692,-3.512,100
2,10.75,-0.109551,32.27095,7.12981,-0.398155,3.30378,0.5165765,-2.95084,423.525,4.49411,1.3974,1.028525,0.7916335,0.3270385,261.1754,219.0051,-3.391,96.5483
2,11.25,-0.116779,42.9754,8.542035,-0.53278,3.20679,0.534163,-2.39083,423.5065,4.5507,1.29709,1.07051,0.794845,0.351233,313.61595,262.94015,-2.782,94.1793
2,11.75,-0.160116,39.2107,9.41485,0.4262955,3.29284,0.535616,-2.04581,423.6515,4.577405,1.39844,1.10752,0.783017,0.360412,337.2054,282.71775,-2.372,91.6042
2,12.25,-0.244028,50.4007,10.69065,0.00687,3.47561,0.555994,-1.70876,423.537,4.44747,1.404905,1.20946,0.787067,0.367561,378.1118,317.0397,-2.0435,90.0776
2,12.75,-0.1967105,46.79005,11.9405,0.6034665,3.4838,0.5505095,-1.52837,423.362,4.46277,1.426545,1.172095,0.8196685,0.370166,374.9783,314.4203,-1.872,85.48405
2,13.25,-0.0972,45.27345,12.1019,-0.0871,3.53058,0.551588,-1.15679,422.074,4.65812,1.49437,1.23724,0.802263,0.344876,368.7788,309.1558,-1.667,89.1411
2,13.75,-0.123468,44.5813,8.94623,0.0785525,3.44623,0.584324,-0.854941,421.93,4.781305,1.43088,1.31684,0.821848,0.380554,395.6757,331.7647,-1.233,87.0253
2,14.25,-0.135721,52.0087,12.2111,0.268119,3.6951,0.5187635,-0.903906,421.6495,4.805995,1.52547,1.28624,0.7945025,0.379076,359.5027,301.4462,-1.269,87.0944
2,14.75,-0.19694,42.0111,13.132,0.291253,3.70315,0.519107,-0.698464,421.797,4.64073,1.51824,1.26136,0.774719,0.350386,310.3671,260.187,-1.152,84.1687
2,15.25,-0.1685545,41.07455,9.43265,0.6994985,3.45913,0.5666165,-0.969554,421.857,4.71078,1.434085,1.27699,0.7979085,0.3047735,235.1826,197.2289,-1.2155,88.0845
2,15.75,-0.149775,32.9932,8.79071,0.205996,3.6051,0.510169,-0.78206,421.7065,4.82965,1.45557,1.13747,0.812467,0.301266,183.01975,153.42805,-1.133,88.2194
2,16.25,-0.1530765,28.2101,6.40761,0.2652645,3.52707,0.505454,-1.2309,421.391,4.55198,1.42855,1.10875,0.793913,0.264869,138.45305,116.0982,-1.699,87.6431
2,16.75,-0.12869,21.5202,7.87651,0.4430795,3.29181,0.45413,-1.441515,421.8955,4.636545,1.34438,1.13002,0.748093,0.222878,95.6015,80.209825,-1.8395,88.0185
2,17.25,-0.137958,15.431,6.383495,0.364579,3.1525,0.449868,-1.691595,422.486,4.724935,1.30948,1.09364,0.677407,0.2116425,53.597655,44.99651,-2.1385,90.17
2,17.75,-0.0644,10.5542,5.52597,0.152554,3.0821,0.44514,-1.48614,422.602,4.61967,1.20685,0.960172,0.658018,0.191814,19.367125,16.26458,-2.02,90.8736
2,18.25,-0.0631,6.14828,3.78036,0.272528,3.19219,0.397328,-1.77056,423.124,4.50348,1.1428,0.882348,0.62011,0.191361,0.8357693,0.7270853,-2.149,92.5364
2,18.75,-0.09205,5.28758,4.52784,0.0622,2.894305,0.418828,-1.83245,423.5925,4.64657,1.140675,0.8821735,0.658671,0.1828145,-1.212762,-0.9540834,-2.266,93.21175
2,19.25,-0.0772,8.2957,3.90717,0.450024,2.80835,0.391815,-1.98884,423.4155,4.54163,1.14185,0.863631,0.609382,0.176698,-1.260809,-1.0115952,-2.43,94.8194
2,19.75,-0.0456,3.56525,3.62371,0.00575,2.90977,0.388162,-2.24076,424.494,4.61438,1.12255,0.870224,0.581774,0.15807,-1.389507,-1.107822,-2.582,96.86065
2,20.25,-0.1133125,8.28074,3.87113,0.177988,2.798325,0.3837235,-2.47477,424.9705,4.6701,1.061215,0.8966815,0.5708555,0.1747675,-1.322966,-1.073738,-2.819,97.98385
2,20.75,-0.115383,4.81529,3.02372,0.366451,2.79994,0.387355,-2.619325,425.9945,4.59015,1.06887,0.915285,0.571159,0.1705125,-1.417336,-1.1524705,-2.9735,98.3174
2,21.25,-0.1080275,2.37471,1.92666,0.176552,2.722335,0.382798,-2.91846,425.7985,4.561875,1.029815,0.862063,0.533417,0.1740635,-1.2256305,-0.9885856,-3.2965,98.71675
2,21.75,-0.10146,0.9739675,2.594095,-0.0417,2.812525,0.3707665,-3.168535,424.64,4.56342,1.055985,0.7843175,0.536218,0.17045,-1.260416,-0.9934387,-3.5695,99.2619
2,22.25,-0.089,7.16103,2.431485,-0.1580575,2.74966,0.367993,-3.52569,425.0005,4.44285,1.03812,0.765881,0.52963,0.15587,-1.295925,-1.0263245,-3.928,99.97025
2,22.75,-0.0719,7.4342,2.424745,-0.417718,2.72051,0.359037,-3.63908,425.272,4.30452,1.05191,0.769144,0.540113,0.162979,-1.329736,-1.0504245,-4.086,98.2056
2,23.25,-0.0917,6.67541,1.67306,0.0927,2.54579,0.323241,-3.74043,424.63,4.49122,0.981332,0.787285,0.495939,0.156946,-1.282837,-1.0330913,-4.206,100
2,23.75,-0.0978805,4.911565,1.2621,-0.1644845,2.62439,0.351268,-3.83662,425.453,4.598755,0.968642,0.783035,0.521376,0.166206,-1.2250765,-0.99607635,-4.321,100
3,0.25,-0.03025,2.78646,2.408045,-0.207964,2.561665,0.348442,0.464061,428.6265,5.18392,0.967208,0.6853095,0.5342515,0.153392,-2.876072,-2.3469765,-0.001,88.4036
3,0.75,-0.031,1.0630375,1.03743,-0.188194,2.46374,0.3308225,0.144725,428.5465,5.276865,0.83725,0.693133,0.5326565,0.157612,-2.8944195,-2.3689255,-0.325,90.4906
3,1.25,-0.0329,-0.3126795,1.49947,-0.197417,2.34421,0.322504,-0.156193,429.7385,5.30501,0.863511,0.682863,0.502256,0.148476,-2.939029,-2.431556,-0.676,90.1854
3,1.75,-0.0314,2.06318,0.97482,-0.110488,2.40069,0.317568,-0.237413,429.3725,5.22157,0.913051,0.6885245,0.509833,0.152466,-2.783924,-2.247125,-0.582,91.9735
3,2.25,-0.04,0.961986,1.694,0.21135,2.33524,0.299822,-0.438951,428.217,5.21716,0.862172,0.676481,0.5029755,0.151825,-2.643654,-2.211061,-0.94,92.8302
3,2.75,-0.0298,1.340975,0.956987,0.123862,2.24026,0.3121485,-0.161768,427.336,5.17155,0.797683,0.644808,0.4942265,0.154379,-2.544096,-2.135343,-0.472,93.65805
3,3.25,-0.0327,0.6982155,1.703665,-0.1078765,2.2713,0.308751,-0.268981,429.625,5.18286,0.839655,0.636225,0.5013955,0.144969,-2.374955,-1.994425,-0.678,93.6482
3,3.75,-0.0543,2.113965,1.53145,-0.022745,2.26787,0.343971,-0.508788,430.339,5.13594,0.917728,0.719497,0.509544,0.147173,-2.462055,-2.013307,-0.839,94.1739
3,4.25,-0.0552,3.22791,1.52974,-0.206824,2.24002,0.3024365,-0.7579325,430.0165,5.22886,0.856955,0.692114,0.505658,0.1617835,-2.600698,-2.102593,-1.179,93.5842
3,4.75,-0.03725,0.758753,0.195892,0.160891,2.30257,0.324307,-0.904393,431.222,5.250555,0.8506265,0.668405,0.4826765,0.162658,-2.278588,-1.835368,-1.297,94.8564
3,5.25,-0.0356,3.61771,1.772805,-0.384205,2.399505,0.287821,-1.04484,431.6265,5.0416,0.892169,0.638221,0.489199,0.164211,-2.472144,-1.992462,-1.433,96.014
3,5.75,-0.02905,-1.28016,1.136625,0.235473,2.37983,0.318921,-0.898764,431.908,5.060845,0.856461,0.657716,0.505526,0.16901,-2.41031,-1.953274,-1.376,95.5173
3,6.25,-0.03225,3.74745,1.608235,0.302367,2.41599,0.325386,-1.25809,432.059,5.12517,0.85848,0.6896225,0.493563,0.1777365,-2.171716,-1.72739,-1.7945,96.9091
3,6.75,-0.02495,7.88816,2.52094,0.105298,2.46705,0.338839,-1.201105,432.77,5.252065,0.918013,0.716112,0.5119,0.19694,-0.008430044,-0.009190609,-1.667,97.08855
3,7.25,-0.0305,9.39069,1.96193,0.3493735,2.65612,0.378449,-0.489018,431.952,5.21367,1.00997,0.809844,0.548451,0.239408,17.9375,15.09057,-0.955,94.57915
3,7.75,-0.04165,13.5002,1.532635,0.3249995,2.94702,0.430903,-0.365499,431.727,5.23843,1.12878,0.845818,0.634202,0.311103,67.88198,56.90338,-1.055,94.20515
3,8.25,-0.0581,20.1553,4.57874,-0.056292,2.91638,0.46165,0.011,428.615,5.270575,1.20705,0.974925,0.664116,0.367212,132.31,110.997,-0.3625,90.69145
3,8.75,-0.10433,25.8931,5.62102,0.6303485,3.23511,0.507103,0.4912085,427.3615,5.16515,1.32025,1.05768,0.732836,0.362643,217.1268,182.097,0.1475,85.8347
3,9.25,-0.101565,33.0437,4.380195,1.09432,3.35669,0.539527,0.81128,425.94,5.15063,1.384,1.10254,0.7930675,0.379415,287.126,240.7869,0.553,82.2506
3,9.75,-0.146519,39.2761,8.07485,0.734082,3.3555,0.551149,1.31714,425.9345,5.015595,1.38445,1.16505,0.820275,0.39291,367.2323,307.943,1.002,77.5204
3,10.25,-0.146948,46.0727,5.81843,0.720695,3.49356,0.575152,2.11333,425.054,4.92955,1.51134,1.25522,0.822988,0.439616,412.616,345.9604,1.585,74.65815
3,10.75,-0.152068,38.82525,8.656345,0.943446,3.5747,0.5845895,2.58303,425.0585,4.8779,1.5645,1.320425,0.8181745,0.44627,503.2506,421.9648,2.168,72.01505
3,11.25,-0.1855415,59.21045,9.56099,1.12358,3.51737,0.5750115,3.28643,425.202,5.06005,1.62773,1.28243,0.8136035,0.471711,562.308,471.4703,2.85,69.7706
3,11.75,-0.149969,63.2246,6.7467,1.51449,3.63069,0.587321,3.74325,424.994,5.021075,1.61463,1.32,0.845632,0.482366,560.8364,470.2383,3.303,67.7228
3,12.25,-0.149794,59.1044,9.71623,1.27647,3.67607,0.614552,3.72088,424.7245,4.832215,1.64701,1.38615,0.869098,0.470974,604.0637,506.4913,3.345,63.2148
3,12.75,-0.252708,49.1866,11.9093,2.14047,3.81092,0.61826,4.13675,424.778,4.97188,1.63945,1.42585,0.8943935,0.458442,559.1681,468.8433,3.738,63.37585
3,13.25,-0.289653,59.80585,11.2084,1.79147,3.63054,0.633432,4.6379,424.447,5.02016,1.6727,1.48449,0.850819,0.465416,578.6258,485.1558,4.241,64.00465
3,13.75,-0.241847,58.715,11.71685,1.73093,3.73543,0.60645,4.88841,425.035,4.93705,1.64936,1.40024,0.881723,0.479954,555.578,465.8361,4.379,60.14435
3,14.25,-0.191046,61.0141,8.49215,1.47841,3.726105,0.588293,4.96626,424.285,4.87185,1.62871,1.42043,0.871493,0.4441385,505.4341,423.8041,4.446,59.8838
3,14.75,-0.181222,56.3314,11.7979,1.15243,3.898325,0.597022,5.05646,423.969,4.83433,1.62894,1.490695,0.857157,0.432287,446.6232,374.4148,4.546,57.8138
3,15.25,-0.1762125,53.0893,9.456525,1.14222,3.83676,0.568687,5.057805,423.8155,4.85149,1.66832,1.362445,0.856642,0.4166525,423.1003,354.6945,4.5795,59.5995
3,15.75,-0.17365,44.4795,10.6936,1.225555,3.90089,0.5960065,5.148795,424.3465,4.9468,1.582665,1.274225,0.86675,0.37104,326.0236,273.4019,4.684,59.5156
3,16.25,-0.1306675,28.93045,7.54553,0.986782,3.83626,0.5689785,5.0373,424.848,4.968595,1.55642,1.292555,0.8537975,0.3212875,337.4567,282.8966,4.486,59.4534
3,16.75,-0.131612,20.735,4.864355,1.34483,3.76709,0.557231,4.943785,425.881,4.90317,1.48504,1.20596,0.819332,0.285823,236.1877,198.0007,4.245,61.0506
3,17.25,-0.115491,16.01125,3.212625,0.669464,3.58637,0.5261335,4.71222,425.17,4.98084,1.434045,1.192815,0.8025765,0.247311,142.4886,119.5376,4.254,62.5076
3,17.75,-0.0812,11.0952,3.988665,0.402601,3.522615,0.480766,4.642985,425.8645,4.86517,1.30909,1.058555,0.7269325,0.220421,85.55902,71.7225,4.1265,63.9544
3,18.25,-0.0703,8.54026,4.942415,0.167367,3.22762,0.419746,4.39243,425.539,4.94431,1.209365,1.0357,0.6532905,0.194924,31.5585,26.53189,3.907,67.2648
3,18.75,-0.06425,4.06647,2.14616,0.189431,3.00603,0.4118,4.06204,426.085,4.95606,1.08865,0.927242,0.614884,0.1816195,1.83485,1.615238,3.432,69.6538
3,19.25,-0.0657,3.202495,2.585615,0.295587,2.848405,0.392579,3.46799,426.3175,4.95829,1.09498,0.9162735,0.6075265,0.185818,-2.866228,-2.335433,2.996,72.1926
3,19.75,-0.0628,2.30246,2.41016,0.22106,2.80772,0.3977605,3.06483,426.9065,5.13458,1.09181,0.872833,0.5604615,0.160963,-3.229009,-2.623954,2.6545,73.2363
3,20.25,-0.0758,4.06748,2.53599,0.285615,2.782375,0.3472145,2.45355,427.12,5.200725,1.07553,0.904878,0.5587075,0.157183,-2.951298,-2.387901,2.078,75.9541
3,20.75,-0.0275,2.738335,2.121645,-0.025305,2.696155,0.358875,2.223825,427.994,5.217325,1.10092,0.833018,0.559909,0.174237,-2.741917,-2.274694,1.9815,78.5204
3,21.25,-0.032,0.057,1.31872,0.0134,2.62558,0.3669525,1.78526,428.1275,5.2453,1.02609,0.793626,0.5789165,0.1596475,-2.613704,-2.106428,1.2865,80.5083
3,21.75,-0.0322,-0.1897055,1.79538,-0.0744,2.679335,0.3857275,1.456885,427.752,5.33972,1.000917,0.766063,0.585713,0.150532,-2.682566,-2.21107,1.066,80.35685
3,22.25,-0.0486,1.54823,2.00882,-0.093356,2.67026,0.377049,1.43645,427.7965,5.33301,1.036115,0.724851,0.610944,0.145396,-2.542657,-2.112583,0.925,82.62245
3,22.75,-0.0271,2.79866,1.900185,-0.112542,2.62257,0.3996925,1.12842,427.604,5.24317,0.976164,0.726729,0.57177,0.152828,-2.589448,-2.147207,0.608,84.3438
3,23.25,-0.0287,2.53529,2.35442,-0.05285,2.76499,0.374532,0.525649,428.343,5.263575,0.9294055,0.698733,0.584496,0.139404,-2.957538,-2.425293,0.025,85.2408
3,23.75,-0.0374,2.25203,2.20396,-0.103921,2.58949,0.34783,0.670388,429.327,5.258655,0.961225,0.729794,0.569161,0.148525,-3.14504,-2.584744,0.153,86.5024
4,0.25,-0.016,1.14482,1.59757,0.0921,2.32743,0.364884,6.01375,429.502,6.41453,0.900255,0.71149,0.532024,0.155421,-1.900815,-1.505711,5.634,85.1323
4,0.75,-0.03875,1.6195,2.14605,0.477886,2.377145,0.329004,5.70819,429.079,6.87704,0.9221295,0.699592,0.5304935,0.154797,-1.9381505,-1.5470545,5.445,87.7593
