DOY2,HR2,CO2_1_1_1,TS_1_1_1,TS_2_1_1,G_1_2_1,G_1_2_2,NEE,NETRAD,G_1_1_1,USTAR,FC_1_1_1,FC_1_1_2,LE_1_1_1,LE_1_1_2,H_1_1_2,H_1_1_1,SLE,SH,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_OUT,PPFD_IN_1_2_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,PPFD_IN_1_1_3
2,7.25,411.8824,-0.24937,1.1937,-1.202,-1.3884,0.2782,-1.4782,-1.2212,0.31191,0.064774,0.22232,0.889845,0.00040749,-7.805,-5.9195,0.1084765,1.44175,13.748,15.422,2.97745,2.17675,-18.87395,-19.065,-17.2225,87.95,84.0565,2.9537,98.1,0.064205,0.65301,0.656215,1.0462,-0.117475,0.26752,0.542815,0.816635,13.748
2,7.75,411.9937,-0.31636,1.1336,-1.2078,-1.3876,0.26792,8.4074,-1.15995,0.33886,0.0861255,0.24651,5.23695,0.39661,-3.15885,-1.9664,0.577895,3.54765,54.398,60.652,14.4025,6.02295,-18.19175,-19.105,-16.892,87.5,83.61,2.96105,98.1,0.06361,0.653085,0.66135,1.0524,-0.11689,0.27965,0.5415,0.81602,54.398
2,8.25,411.98245,-0.49608,0.975655,-1.20865,-1.388,0.32375,21.747,-1.1751,0.394905,0.432095,0.308095,5.08345,0.214855,5.1957,6.8503,1.31825,7.6339,128.52,146.68,38.3805,14.7008,-16.6034,-17.87,-16.619,87.1,83.094,3.04295,98.15,0.06424,0.652255,0.66004,1.0518,-0.11806,0.27999,0.540835,0.815,128.52
2,8.75,412.0822,-0.74042,0.826935,-1.20995,-1.3891,0.29547,47.327,-1.1764,0.44548,0.443875,0.31305,10.94615,-0.1344235,30.8233,26.147,1.53905,10.4851,226.5,239.72,65.0965,28.593,-16.3678,-17.715,-16.1515,86.15,82.2905,3.332,98.15,0.066955,0.65359,0.65832,1.0521,-0.11899,0.27962,0.541485,0.8147,226.5
2,9.25,412.15875,-0.91803,0.726855,-1.21205,-1.3916,0.39115,67.038,-1.14965,0.448655,0.45217,0.365915,13.5165,2.1339,49.105,44.3724,1.60025,11.9271,316.21,339.51,94.372,46.576,-15.63805,-16.11,-15.3165,84.4,81.6545,3.3521,98.15,0.06649,0.65383,0.65752,1.052,-0.11828,0.27716,0.540905,0.81551,316.21
2,9.75,412.1249,-1.1089,0.63405,-1.2093,-1.3933,0.407465,90.2935,-1.20315,0.4714,0.3503,0.39111,13.823,2.2946,76.8414,66.2435,1.23965,12.6907,432.5,438.68,126.58,39.1715,-15.4158,-15.015,-14.196,82.1,80.378,3.4112,98.15,0.06575,0.655565,0.65865,1.0517,-0.11472,0.27672,0.540965,0.81512,432.5
2,10.25,412.0418,-1.2133,0.527355,-1.20355,-1.3892,0.47023,123.905,-1.18195,0.50465,0.48845,0.41092,16.5219,7.76175,115.4576,90.5636,1.26565,12.53665,535.49,561.01,148.46,42.537,-14.903,-14.61,-13.6555,80.9,79.065,3.63275,98.1,0.065355,0.65641,0.65881,1.0523,-0.11652,0.27722,0.540925,0.81227,535.49
2,10.75,411.9715,-1.1235,0.68527,-1.1973,-1.3781,0.39803,131.59,-1.19575,0.53013,0.50945,0.42927,17.0641,7.5998,122.7368,109.9109,1.466,13.4706,608.88,618.9,173.785,56.4035,-13.2798,-14.735,-12.9165,78.775,77.3285,3.7016,98.15,0.063805,0.65462,0.6586,1.0512,-0.11928,0.27618,0.541205,0.81142,608.88
2,11.25,412.1508,-1.017,0.7628,-1.182,-1.38475,0.27406,132.55,-1.2235,0.52209,0.467655,0.27946,20.4941,7.8491,139.7381,121.4338,1.3263,12.0237,641.895,647.87,195.99,54.998,-13.1187,-13.71,-12.312,76.53,75.923,3.6937,98.2,0.05577,0.65366,0.65859,1.0534,-0.11892,0.27516,0.54149,0.82238,641.895
2,11.75,411.6198,-0.82605,0.96047,-1.18195,-1.3851,0.42407,131.14,-1.2052,0.534,0.35989,0.37707,19.7997,8.2394,126.3002,117.2556,1.4946,10.5312,657.78,636.92,200.9,29.7095,-13.01185,-12.885,-11.967,75.425,75.042,3.9197,98.2,0.05599,0.65432,0.65624,1.0526,-0.11652,0.27367,0.54258,0.82013,657.78
2,12.25,411.48695,-0.67277,1.0857,-1.18885,-1.39205,0.36925,118.76,-1.2065,0.535395,0.52289,0.332645,20.594,10.6276,101.1361,95.72945,1.2144,9.2091,679.885,592.62,196.56,31.287,-11.493,-12.315,-11.462,75.425,74.18,4.0334,98.15,0.0566,0.65344,0.65443,1.0521,-0.11786,0.27242,0.54027,0.82092,679.885
2,12.75,411.3889,-0.66699,1.2068,-1.1869,-1.3983,0.39617,115.63,-1.2301,0.54707,0.196295,0.41589,22.39255,9.2681,135.798,107.85615,1.171,8.0986,645.46,646.55,192.23,52.8785,-11.2914,-11.385,-11.013,74.715,73.456,4.1436,98.15,0.0547,0.65268,0.65361,1.0507,-0.11986,0.27135,0.54147,0.82331,645.46
2,13.25,411.1732,-0.59414,1.3581,-1.1761,-1.40075,0.405895,115.84,-1.2398,0.54164,0.49952,0.46608,22.3156,9.43935,129.0019,100.2314,0.99478,6.0047,565.25,566.7,173.14,36.7345,-11.227,-11.06,-10.872,74.525,73.349,4.2046,98.1,0.05513,0.65377,0.65533,1.0506,-0.1201,0.26923,0.54005,0.82228,565.25
2,13.75,411.3012,-0.48417,1.4087,-1.174,-1.3999,0.27491,110.55,-1.2001,0.582165,0.341055,0.33371,21.2756,9.8764,118.8657,95.18355,0.80686,5.1999,555.95,564.62,164.74,26.893,-11.2122,-11.1,-10.509,74.12,72.327,4.1622,98.1,0.05289,0.65252,0.65481,1.0489,-0.1195,0.2655,0.54,0.81907,555.95
2,14.25,411.0442,-0.52464,1.415,-1.1736,-1.3986,0.361975,99.333,-1.2172,0.535005,0.2125,0.365995,20.4383,8.2238,95.9298,82.5212,0.72478,3.6828,474.895,492.62,143.55,25.6935,-11.29925,-11.05,-10.07,74.22,72.138,4.1547,98.2,0.05415,0.65125,0.65273,1.0497,-0.11944,0.26555,0.53922,0.81463,474.895
2,14.75,411.0716,-0.44995,1.5179,-1.17385,-1.40005,0.43599,78.401,-1.2072,0.54315,0.44873,0.4107,18.7013,8.1107,91.0769,70.1853,0.47484,1.559,369.985,386.55,118,24.5835,-11.2714,-11.11,-9.7825,74.39,72.746,3.8794,98.2,0.05563,0.65228,0.65448,1.0493,-0.1201,0.26477,0.53881,0.81413,369.985
2,15.25,411.2248,-0.02246,1.4531,-1.1702,-1.3999,0.43341,57.609,-1.1721,0.53906,0.23395,0.44759,15.9748,6.283,65.3181,49.7698,0.3452,-0.65741,290.665,281.21,86.678,22.379,-10.9812,-10.895,-9.9751,75.375,73.166,3.9493,98.1,0.05491,0.653,0.65595,1.0488,-0.11935,0.26282,0.54037,0.8142,290.665
2,15.75,411.2128,0.25416,1.6997,-1.1571,-1.39625,0.3328,34.945,-1.23165,0.50936,0.360035,0.33683,13.27035,5.4013,31.4175,25.2953,0.29524,-3.2136,201.8,182.84,59.759,16.888,-11.2067,-11.265,-10.088,77.12,74.261,3.8625,98.2,0.05109,0.65125,0.64876,1.0354,-0.121065,0.25589,0.53855,0.81385,201.8
2,16.25,411.0122,0.54453,1.8342,-1.1502,-1.39355,0.396065,13.438,-1.25025,0.51181,0.3484,0.35765,11.0835,3.8079,10.7882,10.4221,0.14368,-5.7207,112.455,115.215,32.12,9.92915,-11.2661,-11.315,-10.449,79.04,75.728,3.5287,98.2,0.04987,0.65091,0.64647,1.0336,-0.12541,0.25878,0.53828,0.81337,112.455
2,16.75,411.0883,0.73849,1.9444,-1.1462,-1.39035,0.31476,-0.67594,-1.23155,0.45766,0.067638,0.29912,6.79115,1.132,-1.6199,-0.91058,-0.40065,-7.922,52.9595,44.94,13.419,6.2268,-11.3453,-11.745,-10.781,81.1,76.9,3.2675,98.2,0.04915,0.64822,0.64566,1.0322,-0.12269,0.25693,0.53693,0.81333,52.9595
2,17.25,411.0836,0.84418,2.0871,-1.1444,-1.3889,0.261355,-13.118,-1.1905,0.41941,0.0637755,0.238595,3.20155,0.345635,-7.3815,-5.1487,-0.60399,-9.3304,11.601,9.40725,2.4672,2.16255,-11.7982,-12.5,-11.391,82.9,77.971,3.2975,98.2,0.04921,0.64945,0.64445,1.03135,-0.119225,0.25555,0.53494,0.81558,11.601
2,17.75,410.9923,0.866745,2.1673,-1.1504,-1.3842,0.20753,-10.024,-1.20835,0.363905,0.030315,0.20055,3.6976,0.21845,-9.2731,-7.26575,-0.58644,-8.2186,1.1827,0.411615,-0.03658,0.382625,-12.118,-13.06,-11.683,84.15,79.757,3.0049,98.3,0.04709,0.649,0.64438,1.0308,-0.119545,0.255545,0.5343,0.81769,1.1827
2,18.25,410.92665,0.989695,2.0458,-1.1502,-1.3706,0.21116,-11.1475,-1.2027,0.336945,0.11375,0.178675,1.5362,0.232525,-8.0003,-6.4294,-0.63602,-7.6095,0.41958,0.055315,-0.13155,0.1258,-12.2758,-13.475,-11.837,85.15,80.356,2.9672,98.3,0.05428,0.651435,0.646985,1.0287,-0.121455,0.25559,0.53562,0.811175,0.41958
2,18.75,411.0666,0.66741,1.9519,-1.1559,-1.3642,0.24634,-10.3755,-1.1575,0.3491,0.062273,0.26483,2.6596,0.030404,-7.883,-6.797,-0.561155,-6.3478,0.40767,0.06531,-0.14613,0.131865,-13.2321,-14.01,-11.9035,85.55,80.6225,3.0058,98.3,0.055155,0.64972,0.64587,1.02935,-0.11834,0.25576,0.535255,0.810805,0.40767
2,19.25,410.9067,0.557375,1.8561,-1.1636,-1.362,0.23688,-13.5815,-1.1844,0.3385,0.100108,0.172215,1.713885,0.256095,-10.0195,-7.10765,-0.663675,-6.01845,0.391955,0.072575,-0.143895,0.10815,-13.529,-14.545,-12.2005,86.6,80.897,3.0579,98.3,0.054035,0.649595,0.64539,1.0281,-0.118145,0.25586,0.535175,0.810815,0.391955
2,19.75,411.1365,0.405315,1.79085,-1.1692,-1.3612,0.28577,-12.7165,-1.1583,0.325825,0.083744,0.219015,0.373917,0.0174545,-15.9214,-12.87325,-0.718485,-5.1457,0.39111,0.076125,-0.135135,0.11062,-13.4647,-14.85,-12.5375,86.5,82.0265,3.01075,98.3,0.055055,0.649975,0.64287,1.0283,-0.117165,0.255785,0.536245,0.81102,0.39111
2,20.25,411.2225,0.31817,1.62835,-1.1683,-1.3612,0.186335,-10.7595,-1.1568,0.32683,0.058803,0.146375,1.7663,-0.001272125,-12.1076,-7.4863,-0.590765,-4.1543,0.34826,0.1091,-0.12582,0.092915,-13.4414,-15.01,-13.0295,86.7,82.127,3.0807,98.3,0.054955,0.650605,0.64112,1.0293,-0.1123,0.25437,0.536905,0.8102,0.34826
2,20.75,410.9511,0.219345,1.5559,-1.1698,-1.3622,0.15025,-11.3285,-1.2882,0.32911,0.099763,0.072817,1.694,0.110005,-8.4301,-8.5258,-0.747265,-4.5451,0.368945,0.128615,-0.125405,0.061565,-13.8447,-15.625,-13.076,87,82.9505,3.0398,98.3,0.05347,0.650245,0.63981,1.0279,-0.115095,0.25232,0.53672,0.80869,0.368945
2,21.25,410.82165,0.23409,1.44815,-1.1725,-1.3633,0.252965,-13.39,-1.1725,0.32355,0.17801,0.17393,2.2065,0.108395,-11.3355,-8.7509,-0.58087,-5.27125,0.35801,0.13132,-0.126085,0.06155,-14.1742,-15.735,-13.3735,87.05,82.8755,3.04315,98.3,0.05195,0.65048,0.640165,1.0268,-0.115915,0.252675,0.53676,0.80858,0.35801
2,21.75,411.1889,0.20855,1.4069,-1.1589,-1.3646,0.195635,-14.037,-1.1661,0.308745,0.16108,0.1362,1.0786,0.00014795,-8.9417,-8.9396,-0.65299,-4.2807,0.310995,0.12553,-0.121315,0.048575,-14.6233,-16.135,-13.663,87.15,83.0635,2.99945,98.3,0.05079,0.64992,0.63658,1.0175,-0.11594,0.25196,0.53735,0.808565,0.310995
2,22.25,411.3128,0.1848,1.385,-1.16625,-1.3669,0.25391,-13.2025,-1.18925,0.305865,0.068459,0.167325,1.4391,0.131985,-7.3183,-7.74045,-0.652955,-4.31795,0.33011,0.11042,-0.119635,0.045775,-15.0101,-16.41,-13.747,87.45,83.363,3.0596,98.35,0.051575,0.64972,0.63709,1.0185,-0.11743,0.24747,0.53689,0.80821,0.33011
2,22.75,411.2318,0.01606,1.31815,-1.1679,-1.3681,0.19275,-12.135,-1.18435,0.337655,0.030433,0.095939,1.8969,-0.022593,-9.7226,-8.9995,-0.492905,-4.25725,0.33699,0.12902,-0.119985,0.02609,-15.7092,-16.81,-13.834,87.45,83.408,3.17075,98.35,0.053595,0.65012,0.63545,1.0187,-0.1151,0.24657,0.5363,0.80936,0.33699
2,23.25,411.33985,0.00388,1.3184,-1.15655,-1.3703,0.2803,-11.688,-1.20885,0.31657,0.049085,0.232205,1.9144,-0.079838,-8.9281,-8.8606,-0.447615,-3.1717,0.29795,0.14354,-0.12089,0.005565,-15.5745,-16.97,-14.207,87.7,83.3845,2.98255,98.3,0.05254,0.649645,0.63162,1.0149,-0.11392,0.2454,0.53688,0.80909,0.29795
2,23.75,411.64195,0.01155,1.33,-1.15,-1.3738,0.15686,-11.0215,-1.1725,0.30772,0.14692,0.0459195,1.8871,0.1421815,-9.2385,-8.72805,-0.370795,-2.73955,0.28371,0.13339,-0.1139,0.037995,-16.2184,-17.09,-14.5385,87.7,83.388,2.901,98.3,0.051015,0.64855,0.63286,1.014,-0.11745,0.24735,0.536065,0.80803,0.28371
3,0.25,415.2617,0.23726,1.5379,-0.99515,-0.53833,0.2315,-37.654,-0.952245,0.276185,0.019087,0.199425,0.22579,0.182975,-10.50105,-4.9642,-0.60148,-6.92395,0.44878,0.13408,-0.1283,0.045595,-8.49735,-10.94,-10.371,77.13,70.561,2.9523,98.6,-0.15133,0.53016,0.39119,0.54123,-0.08893,0.24654,0.43573,0.64106,0.44878
3,0.75,415.346,0.1998,1.5217,-0.99737,-0.54353,0.21111,-35.463,-0.949565,0.25648,0.01717,0.1072175,0.07321,0.137245,-7.1711,-3.64805,-0.66411,-6.492,0.42757,0.12436,-0.11317,0.037355,-8.8312,-12.275,-10.962,78.355,70.897,2.8544,98.6,-0.15026,0.52836,0.3955,0.5405,-0.08948,0.2454,0.43505,0.63754,0.42757
3,1.25,415.2765,0.19312,1.5162,-1.0083,-0.55425,0.20128,-37.843,-0.945355,0.27156,0.079402,0.10924,0.020401,0.067662,-12.81515,-7.26485,-0.64572,-7.19795,0.43569,0.11456,-0.13975,0.036625,-9.17635,-12.88,-11.191,79.87,73.332,2.8578,98.6,-0.15512,0.52788,0.39378,0.54205,-0.08937,0.24581,0.4349,0.63403,0.43569
3,1.75,416.0277,0.16385,1.4977,-1.0122,-0.56129,0.195495,-37.173,-0.9428,0.279585,0.051999,0.096632,0.22738,0.10841,-10.4452,-8.29915,-0.53766,-7.14295,0.42168,0.12403,-0.13415,0.032195,-9.2864,-13.145,-11.952,80.4,74.63,2.8339,98.6,-0.15265,0.52977,0.39413,0.54271,-0.08912,0.24724,0.43834,0.63579,0.42168
3,2.25,415.8953,0.11791,1.4559,-1.0105,-0.56179,0.297865,-31.715,-0.961665,0.25113,0.15507,0.163715,-0.10387,0.053703,-13.41195,-9.21685,-0.317715,-6.1483,0.430945,0.13065,-0.11865,0.03876,-9.3615,-13.37,-12.361,81.75,74.432,3.0275,98.6,-0.15347,0.53256,0.39545,0.54193,-0.08765,0.24711,0.44075,0.63806,0.430945
3,2.75,416.0524,0.02534,1.4298,-1.0162,-0.5593,0.15178,-28.674,-0.934475,0.24164,0.076518,0.110645,0.052432,0.0167965,-10.9028,-7.8168,-0.17437,-4.18205,0.41587,0.11079,-0.11538,0.0293,-9.5795,-12.785,-12.437,81.65,75.154,2.984,98.6,-0.1531,0.53033,0.39504,0.54163,-0.08917,0.24802,0.4387,0.63736,0.41587
3,3.25,416.14255,-0.01345,1.4251,-1.0081,-0.55275,0.162675,-21.436,-0.928415,0.25315,0.084884,0.154015,0.071432,0.053241,-7.8744,-6.0278,-0.222755,-3.54825,0.4062,0.12411,-0.12478,0.03248,-9.4137,-13.035,-12.822,82.65,77.147,2.7758,98.6,-0.15349,0.52776,0.39619,0.54061,-0.08859,0.24786,0.4357,0.6367,0.4062
3,3.75,416.22415,-0.09929,1.3977,-1.013,-0.54774,0.233525,-23.059,-0.9389,0.23548,0.107775,0.177215,0.121535,0.10128,-12.8066,-8.1004,-0.342905,-4.43615,0.39403,0.11103,-0.12435,0.02535,-10.6899,-13.535,-12.79,82.35,77.861,2.7788,98.6,-0.15489,0.52579,0.39495,0.53962,-0.08687,0.24763,0.43406,0.63618,0.39403
3,4.25,416.6331,-0.12229,1.3816,-1.016,-0.53958,0.327525,-21.611,-0.95198,0.27343,0.1162755,0.244165,-0.037257,0.162525,-13.15745,-8.27295,-0.29789,-3.6855,0.39179,0.12333,-0.113,0.02035,-10.70175,-13.705,-13.461,82.9,78.166,2.9129,98.6,-0.15335,0.52626,0.396,0.5385,-0.08651,0.24759,0.43484,0.63754,0.39179
3,4.75,416.54475,-0.17687,1.3687,-1.0212,-0.54306,0.21445,-16.734,-0.953385,0.26889,0.097744,0.145005,0.24559,0.0587315,-10.87765,-9.01255,-0.30455,-4.0462,0.38381,0.13224,-0.12146,0.009795,-10.3863,-14.105,-13.637,83.3,78.04,2.734,98.6,-0.15295,0.52544,0.39565,0.53753,-0.08087,0.24714,0.43716,0.64012,0.38381
3,5.25,416.77685,-0.17486,1.3797,-1.0237,-0.54614,0.29261,-16.601,-0.95344,0.29267,0.05011,0.231035,0.066548,0.079631,-11.3043,-6.7103,-0.250495,-3.0894,0.42933,0.21102,-0.10556,0.014585,-10.2511,-14.49,-14.024,83.55,78.129,2.6233,98.6,-0.15468,0.52606,0.39507,0.53736,-0.08622,0.24675,0.43732,0.64014,0.42933
3,5.75,416.8797,-0.13225,1.3765,-1.0264,-0.54736,0.23852,-16.62,-0.934415,0.28169,0.154175,0.228915,0.217695,0.177525,-12.53925,-6.7183,-0.155715,-2.6717,0.77678,1.8856,0.04129,0.202275,-10.04815,-14.94,-14.343,84.1,79.378,2.7292,98.6,-0.15427,0.52943,0.39462,0.53701,-0.0863,0.24658,0.4371,0.63971,0.77678
3,6.25,416.62295,-0.17012,1.3456,-1.0238,-0.54291,0.37318,-10.646,-0.958935,0.29624,0.16076,0.348135,0.29998,0.130085,-9.05105,-5.9449,-0.0196565,-0.46829,12.903,14.67,3.5703,5.43785,-9.9601,-15.215,-14.874,83.75,78.853,2.8434,98.6,-0.15558,0.52761,0.3951,0.53625,-0.08667,0.2466,0.43788,0.63952,12.903
3,6.75,416.49305,-0.35322,1.2757,-1.02,-0.53985,0.38589,4.4193,-0.937465,0.33638,0.24295,0.394325,0.56109,0.186025,-7.48505,-4.5263,0.41393,5.56415,65.84,64.415,16.958,16.344,-9.90615,-14.805,-15.278,82.5,77.971,2.9664,98.65,-0.15409,0.52646,0.39486,0.53795,-0.08383,0.24695,0.44115,0.64109,65.84
3,7.25,416.5978,-0.55038,1.0544,-1.0268,-0.5358,0.52931,23.758,-0.90274,0.40324,0.22194,0.47024,3.7838,0.99742,0.76112,3.5296,1.3515,13.2237,137.89,159.48,43.878,37.565,-9.4925,-14.345,-14.23,80.6,78.096,2.9213,98.7,-0.15497,0.5282,0.39477,0.53764,-0.08329,0.24645,0.44042,0.64042,137.89
3,7.75,416.3841,-0.77974,0.86386,-1.0292,-0.53946,0.48571,59.318,-0.86489,0.44359,0.37468,0.5669,6.1826,1.7688,18.27785,23.2462,1.2891,18.1369,288.42,314.01,80.227,72.5965,-8.87255,-13.09,-13.36,79.51,76.361,3.0593,98.7,-0.15504,0.53201,0.39522,0.53653,-0.08406,0.24678,0.43863,0.63945,288.42
3,8.25,416.1973,-1.2596,0.61914,-1.0303,-0.53899,0.49153,96.8205,-0.91984,0.47218,0.28829,0.60049,7.4264,3.6831,43.89,46.5919,0.91173,19.2486,456.26,470.55,121.96,117.585,-7.6602,-11.89,-12.213,76.04,73.773,3.2119,98.75,-0.15256,0.5317,0.39792,0.53826,-0.0855,0.24724,0.43831,0.64135,456.26
3,8.75,416.14715,-1.8167,0.60283,-1.0315,-0.53213,0.457575,150.385,-0.9626,0.524995,0.27736,0.5599,8.6786,5.477,82.15865,90.5169,1.03937,19.3717,623.74,642.88,166.35,302.315,-7.3772,-10.42,-10.287,71.54,71.521,3.4271,98.7,-0.15057,0.53344,0.39715,0.5357,-0.08726,0.24469,0.43705,0.6395,623.74
3,9.25,415.8769,-1.689,0.711005,-1.0154,-0.52861,0.44755,184.66,-0.96719,0.551065,0.1067915,0.48873,10.18255,6.58585,110.151,113.4351,0.97469,19.7623,786.33,804.98,204.965,314.065,-7.4885,-10.075,-9.15715,67.365,66.322,3.7681,98.8,-0.15095,0.53298,0.39861,0.53655,-0.08901,0.24295,0.434945,0.63645,786.33
3,9.75,415.6622,-1.5942,0.94677,-1.0138,-0.52872,0.34923,208.07,-0.99182,0.561395,0.20717,0.471435,14.9021,10.4624,165.6905,157.03675,0.738975,18.36435,911.86,932.99,245.42,258.115,-6.44965,-9.06,-8.1587,62.88,62.751,3.9858,98.8,-0.15036,0.53387,0.39549,0.53611,-0.09075,0.24482,0.43606,0.63561,911.86
3,10.25,415.3072,-1.4033,1.1187,-1.0125,-0.52856,0.48459,225.26,-0.96303,0.58323,0.13801,0.602835,17.9062,12.63285,178.6388,172.2663,0.620205,17.16475,1019.1,1042.9,278.06,318.145,-5.5025,-8.01,-7.3427,58.6,61.18,3.8659,98.8,-0.15059,0.53485,0.39506,0.53404,-0.08924,0.24687,0.43387,0.64021,1019.1
3,10.75,414.974,-1.1371,1.3153,-1.019,-0.53099,0.41395,238.18,-0.955925,0.59589,0.176725,0.43925,17.46955,13.44575,171.42755,172.184,0.58261,16.4804,1105,1122.9,306.27,440.39,-4.78395,-6.8785,-6.502,55.105,56.685,3.9914,98.75,-0.15074,0.53455,0.3916,0.53498,-0.09229,0.24422,0.42824,0.63659,1105
3,11.25,414.6869,-0.85127,1.4633,-1.0156,-0.5346,0.39993,250.23,-0.97827,0.62581,-0.21704,0.47716,19.7635,18.7251,201.883,191.23965,0.47963,13.9424,1189.1,1235.5,323.97,425.985,-3.6508,-6.314,-5.7675,50.75,53.146,4.1092,98.8,-0.15165,0.53187,0.39167,0.53274,-0.08919,0.24342,0.42784,0.63659,1189.1
3,11.75,414.1179,-0.7065,1.6754,-1.0076,-0.534825,0.49067,249.295,-0.952925,0.6563,-0.098749,0.56489,26.4944,19.5354,203.2022,207.27705,0.46993,11.3318,1230.4,1232.9,337.225,159.575,-3.039,-6.06,-6.3309,49.315,51.8845,4.0919,98.8,-0.15211,0.53279,0.39399,0.53177,-0.09206,0.24188,0.428045,0.63243,1230.4
3,12.25,413.8221,-0.66202,1.8639,-1.0285,-0.53718,0.56904,242.605,-0.921305,0.6552,0.038814,0.63041,24.8644,17.96805,225.1199,219.4331,0.48641,11.0546,1221.5,1226.8,315.205,178.575,-2.37815,-5.458,-6.44415,48.25,50.6025,4.2007,98.7,-0.152785,0.531915,0.39154,0.53072,-0.09128,0.2437,0.42546,0.63073,1221.5
3,12.75,413.2685,-0.74261,1.89605,-1.0294,-0.540895,0.397765,241.505,-0.965125,0.655525,-0.29939,0.53674,26.3339,22.3506,226.7136,209.42595,0.23808,10.2952,1231.7,1218.6,335.87,348.245,-1.8674,-5.362,-6.3243,46.41,48.0485,4.4225,98.7,-0.151975,0.529845,0.39192,0.53141,-0.09188,0.24007,0.42429,0.62903,1231.7
3,13.25,413.1458,-0.77483,1.9859,-1.0303,-0.54901,0.33714,228.45,-0.98926,0.65951,-0.10047,0.461825,27.6008,21.9386,213.16925,210.0314,0.022858,8.4366,1155,1155.9,297.19,181.385,-1.13245,-5.026,-5.2792,45.19,48.771,4.225,98.8,-0.14923,0.53692,0.39447,0.53144,-0.09169,0.24243,0.42756,0.63519,1155
3,13.75,412.766,-0.66706,2.0386,-1.031,-0.55349,0.36617,208.29,-0.981,0.66708,-0.086861,0.52243,24.3576,16.2292,200.7222,202.17865,0.14591,6.7775,1053,1077.6,267.26,149.87,-0.55335,-4.396,-4.6986,44.86,46.424,4.2373,98.7,-0.15115,0.53424,0.39426,0.53136,-0.09064,0.24223,0.42748,0.63419,1053
3,14.25,412.2384,-0.65009,1.9819,-1.0318,-0.54564,0.413,193.56,-0.96062,0.64098,-0.059866,0.55441,25.7519,22.2095,177.48965,166.42295,0.20999,5.0112,974.77,989.33,242.94,179.98,-0.4951,-4.041,-4.7564,44.23,46.678,4.3609,98.7,-0.1511,0.534,0.39324,0.53035,-0.09231,0.24445,0.42774,0.63421,974.77
3,14.75,411.8852,-0.47933,2.0463,-1.0311,-0.5474,0.34634,163.53,-0.9656,0.61661,0.0361025,0.4629,23.25965,17.2876,163.3518,156.4942,0.19633,3.1382,842.21,864.24,203.71,187.76,-0.51005,-3.718,-4.1336,44.39,45.544,4.2383,98.7,-0.14989,0.53496,0.39208,0.53069,-0.09061,0.24438,0.42822,0.63523,842.21
3,15.25,411.83245,0.05934,2.1957,-1.0304,-0.54065,0.35795,135.4,-1.0081,0.61649,0.022553,0.43623,22.1311,16.89055,136.2886,129.0409,0.41426,1.5559,710.95,719.11,165.02,127.285,-0.8808,-3.305,-4.0415,44.41,44.662,4.2952,98.6,-0.14967,0.53476,0.393,0.53022,-0.09036,0.24231,0.42808,0.63404,710.95
3,15.75,411.3426,0.60394,2.4181,-0.99364,-0.53727,0.30692,99.952,-0.98808,0.60319,0.00021745,0.443355,17.6009,11.4633,93.2518,97.34485,0.41316,-0.731575,570.59,565.16,123.99,104.335,-0.6145,-3.373,-3.9658,45.715,46.131,4.2357,98.65,-0.1514,0.53236,0.39296,0.53106,-0.08619,0.24203,0.42789,0.63448,570.59
3,16.25,411.3362,1.1443,2.4908,-0.988,-0.53739,0.3387,62.1,-0.94388,0.581905,0.1384,0.407985,15.5091,12.389,67.5773,72.54935,0.13183,-3.1176,416.04,355.26,94.451,69.5315,-0.6572,-3.3765,-3.9968,48.01,47.647,3.9414,98.7,-0.15132,0.53215,0.39333,0.53137,-0.09292,0.24163,0.42768,0.63171,416.04
3,16.75,411.1949,1.2489,2.492,-0.98518,-0.53327,0.32911,28.788,-0.941345,0.52904,0.1228,0.344605,13.46035,8.8709,30.8491,31.09025,0.204345,-6.9458,255.5,242.06,56.569,47.1635,-0.8566,-3.6795,-4.024,49.02,48.519,3.7006,98.7,-0.15038,0.53351,0.39251,0.52955,-0.09247,0.24435,0.43238,0.63008,255.5
3,17.25,411.0156,1.2323,2.4743,-0.98673,-0.52877,0.26338,0.71708,-0.95037,0.4561,0.21674,0.25017,8.6596,4.0688,2.07035,4.0296,0.312115,-10.09025,132.79,122.77,28.636,27.169,-0.81535,-4.071,-4.2615,50.64,49.669,3.3309,98.7,-0.15225,0.53245,0.39099,0.52918,-0.08975,0.2408,0.43008,0.62808,132.79
3,17.75,410.7657,1.3605,2.4085,-0.98446,-0.52785,0.18759,-31.66,-0.94034,0.38587,0.062701,0.1825,3.7893,1.7317,-5.2283,-4.8832,0.182255,-14.0974,44.643,36.821,9.6871,9.52785,-1.4835,-4.6305,-4.7176,53.295,51.212,2.8275,98.7,-0.15376,0.53284,0.39,0.52679,-0.09153,0.24329,0.43041,0.63231,44.643
