DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,NEE,TAU_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,CO2_SIGMA_1_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SG_1_1_1,SG_2_1_1
1,0.25,0.88043,-0.76023,10.15445,0.99553,-0.0208540896763433,0.289479918846272,409.70624832515,4.68871471560441,0.0766057450715162,1.11933438389983,4.0677415,0.89293892723106,0.708616905122061,0.347003922128866,99.341375,93.48875,2.1142,2.34755,0.108229075,-0.011309365,0,1.4287065,304.90925,316.810875,-6.773802,4.0325875,0.3337313,1.83183875,1.724397,2.62325825,-5.2909205,-4.7533585,-6.1625965,-5.35013025,0.239090827976453,0.305763722140508
1,0.75,0.8718975,-1.230425,9.668125,0.934445,-0.0184573890923935,0.283617067073521,410.20943502171,4.67723288901237,0.076710511739314,1.17596522342933,4.034325,0.868305139424774,0.706940982834523,0.349553339734509,99.350585,93.9136775,1.990025,2.077025,0.107359675,-0.013297395,0,1.4199925,304.29835,316.595,-5.671676,3.8290045,0.3254897,1.8084985,1.72530325,2.59357175,-5.3949395,-4.78401625,-6.542086,-5.38417475,0.567320914884623,0.510981319150328
1,1.25,0.9412,-1.0021,10.259,1.0246,-0.0155294883839022,0.278221119977696,410.817605446755,4.59823567921855,0.0823637615504499,1.19735683561538,4.011613,0.869325885491416,0.699831661432017,0.339550710074511,99.337085,94.55238,1.983,2.107725,0.11120105,-0.0091146985,0,1.511151,306.20905,316.889875,-4.81103575,3.8998705,0.314396,1.81148225,1.72638475,2.5398525,-5.51726175,-4.83997025,-6.47522675,-5.4108455,0.321708202071633,0.251528978358707
1,1.75,0.90278,-1.3211,9.8159,0.94551,-0.0156886554017366,0.29104101604019,409.928949911361,4.72041702867761,0.0853596954475225,1.1478555862871,4.20833475,0.880324018066303,0.695563435617006,0.354293940641617,99.33244,94.85018,1.985325,2.17065,0.11603975,-0.01365101,0,1.5247255,307.6772,317.35905,-5.674829,3.91699525,0.3311296,1.8109285,1.7272995,2.500613,-5.568571,-4.960394,-6.564834,-5.3982195,0.192262678383473,0.196062562686674
1,2.25,0.8084875,-0.99973,8.8987,0.9727625,-0.0148264477142656,0.287140814494031,410.166530985126,4.7846395731442,0.0728623470865603,1.11365564133603,4.21696425,0.86112111197925,0.694200495838329,0.335429778833784,99.368405,95.03078,1.91445,1.8327,0.1130915,-0.0183344,0,1.36628425,306.893,316.70655,-4.511819,3.51659275,0.328749925,1.7831455,1.6799295,2.4770265,-5.6113045,-4.966763,-6.695828,-5.487862,0.366378126937336,0.212958390370515
1,2.75,0.8208775,-1.0142,8.76975,1.039125,-0.0148059564117472,0.297694418782823,410.054738393048,4.75429856939867,0.0719822598142684,1.19814974025758,4.160852,0.903066199980682,0.698109674419851,0.349143310932235,99.38213,95.69329,1.9599,1.7429,0.113041725,-0.01746881,0,1.5084165,306.12835,316.301175,-4.35384575,3.234223,0.3270668,1.7581825,1.542852,2.48147,-5.55180775,-4.9401175,-6.6130385,-5.3723445,0.425463897603333,0.181640813734826
1,3.25,0.9202775,-0.1582025,9.9871,0.9751075,-0.0177809095879,0.295148390909263,410.165165019391,4.74240954412535,0.071111832049595,1.09706374480288,4.1627825,0.925515339812484,0.722998738223547,0.347822202662525,99.3423,95.69645,1.763375,1.7892,0.1100113,-0.01656371,0,1.618202,306.0326,315.6366,-4.586921,3.4349495,0.314730825,1.726815,1.497498,2.485507,-5.516684,-4.9732115,-6.501366,-5.335005,0.71035866965217,0.395309471440421
1,3.75,0.84015,0.12610625,10.89,0.97903,-0.0177005160879218,0.286898753905875,410.23450379513,4.80410419101987,0.0760137483050982,1.09519362117037,4.0710685,0.876419565938808,0.698150241076519,0.340734298867697,99.3225525,95.86035,1.7577,1.7374,0.1085869,-0.01534157,0,1.573027,305.7749,315.8483,-4.936568,3.332178,0.2979161,1.728163,1.46745,2.439114,-5.490611,-5.02225975,-6.543796,-5.307125,0.478184708968549,0.338313038691394
1,4.25,0.87756,-0.0582245,10.51925,0.97041,-0.0241624209910182,0.302126801503284,410.43432557312,4.7082583212226,0.071574588874079,1.0302703295967,4.32345,0.887499018169349,0.727969149605128,0.352898475530939,99.3097425,96.158615,1.6315,1.550075,0.1133674,-0.01818887,0,1.5890795,306.588425,315.43735,-5.43282375,3.088645,0.3250192,1.673651,1.41998425,2.4007175,-5.630138,-5.221373,-6.647257,-5.3203875,0.391999957024205,0.393745934567162
1,4.75,0.822835,-0.426,10.0301,0.884775,-0.0216162594805843,0.287599092250323,410.537055439425,4.63123915292072,0.0718246832938951,1.14112269504888,4.191798,0.889070850034078,0.740458648153718,0.342885824851228,99.32721,96.3733,1.6322,1.51115,0.11403635,-0.01564901,0,1.5309365,306.57105,315.55305,-5.274025,3.366297,0.3078082,1.7119435,1.433085,2.378621,-6.044544,-5.373511,-7.04454,-5.333027,0.215089287037916,0.208778305444905
