DOY2,HR2,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,SC,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,SH,SLE,PA_1_1_1,PA_1_2_2,RH_1_2_2,RH_1_1_1,RH_1_3_1,T_SONIC,T_SONIC_SIGMA,TA_1_2_2,TA_1_1_1,TA_1_3_1,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,TS_1_1_1,TS_2_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,0.25,482.0464,82.4489308544839,11.08737725,20.115325,6.07267993529545,3.97332,12.078010975,8.04001574833333,11.4084186333333,3.88127575,25.65821,2.571592,4.4304525,103.793625,104.400093333333,96.63592,99.9972993083333,100,24.4484725,0.99988125,21.112615,20.9046243083333,22.505307325,5.56070123039488,409.012927666667,419.347173666667,-1.05999595640002,0,0,0,0,17.8411384666667,18.306659,18.2039396,0.0017338765,1.67145425,0.6019608,1.540202,0.737361775,3.49628225
1,0.75,522.580225,73.2928554054191,6.202905,20.8994375,5.1175296456318,4.82646375000001,12.051264125,8.12214354833333,12.539343075,3.62348,20.8945,2.127544,4.4393775,103.793,104.380281666667,98.30596,100,100,24.46636,0.9213788,20.81304,20.5602549833333,22.4796552166667,5.75109564215728,413.857909916667,419.132836666667,-0.11351655333335,0,0,0,0,17.8276936666667,18.2458488,18.163248,0.00768497200000003,1.524366,0.5436558,1.483798,0.7387114,3.2623
1,1.25,511.6025,57.0778158811967,9.0923,20.04192,4.29192368549914,2.082185,11.7119730083333,8.3647114,11.79194145,3.359416,27.81622,2.591736,1.971625,103.777,104.3700175,97.1417875,99.9971506916667,100,24.31112,0.8130712,20.60622,20.418382575,22.5638234166667,5.57061249950731,409.842103916667,418.749585666666,-0.506193112166667,0,0,0,0,17.8103786,18.1904155333333,18.1206517333333,0.00209008,1.58968,0.547713,1.475444,0.7096638,2.973366
1,1.75,530.02375,40.1840641726177,8.32308,20.70324,3.87835409496706,5.3886375,11.6578752083333,8.72814995583333,11.0817390666666,4.034108,34.4766999999999,3.162708,8.7223965,103.7632,104.367353333333,94.0930425,99.9870364333333,100,24.0081,0.8850678,20.50334,20.3757405916667,22.7594436416667,6.02289508415784,410.519411583333,416.5527135,-0.600562455833346,0,0,0,0,17.7913478666667,18.1416851333334,18.0785558666667,0.005327798,1.666484,0.550852,1.439246,0.7074146,3.29442
1,2.25,511.64675,47.0433903389459,12.42945,21.16075,4.35002397008116,2.16045,11.3950341333333,8.94414512083333,11.4460253416667,3.921234,24.114615,2.894342,10.3053619999999,103.733,104.351604166667,94.3775625,99.9993327666667,100,24.90432,0.9512106,20.26196,20.0603850666667,22.9761582333333,5.63142145912744,407.43496425,416.7902915,-0.813660609116672,0,0,0,0,17.7723447333333,18.0986772,18.0449852,0.003787622,1.720594,0.5301992,1.466796,0.722616,3.193454
1,2.75,488.7664,54.3767172919161,20.7795624999999,20.7065625,3.88029442575716,1.852849,10.7286207833334,8.59478985166667,10.6754649883333,4.77949699999999,84.5920799999991,2.74681,6.57165199999999,103.698675,104.33962,97.39208,99.9881865166667,100,25.1565575,0.865732975,20.795805,20.4253127,23.0008387166667,4.7479694401071,413.446412166667,419.591679416666,-0.784139845416667,0,0,0,0,17.7511514666667,18.0693911333334,18.0162698,0.00303320999999999,1.63196575,0.56054995,1.4847575,0.713300975,3.37138875
1,3.25,486.7257,45.2483445823083,10.17199875,20.46655,2.56693625105348,2.6894755,10.1367672291667,8.04090397083333,10.0604718666667,3.379633,30.7546999999999,2.42359225,2.91929625,103.6511,104.336168333334,97.17287,99.9860196583333,100,25.136955,0.898447325,20.9236025,20.57619625,22.939615225,4.54076743676116,412.39134475,420.041590166667,-0.0423548177350039,0,0,0,0,17.7284936,18.0358177333333,17.985811,0.00261933875,1.58311625,0.543378675,1.51099475,0.699278425,3.58672325
1,3.75,486.17725,48.0577277990452,5.45964949999999,20.52612,2.97496202545001,3.09580874999998,10.1091464966667,7.97884600416667,10.1879422733333,2.3090565,111.85959,3.42118775,2.817753,103.6166,104.322864166667,96.209285,99.9938021916667,100,25.0070975,0.843189675,20.7451075,20.3831092083333,22.999645475,4.70977004475049,407.753133,418.379317666667,0.256779534096666,0,0,0,0,17.7065187333333,18.0037532666667,17.9555600666666,0.003679483,1.51286825,0.53344445,1.603785,0.758814875,3.408842
1,4.25,484.614725,49.5129328112153,7.79093825,20.6118,4.47997029372748,4.144695,10.4168692583333,8.358288395,10.8872764883333,3.34983425,45.2654,2.2083635,7.31673100000001,103.6231,104.327051666667,98.73775,99.9940238833333,100,24.82165,0.758463124999999,20.92583,20.636534975,23.0453836333333,5.04419282578085,407.947588166666,417.868199416666,-0.78633769622667,0,0,0,0,17.6824542,17.9693352666667,17.9264123333334,0.00230814925,1.77083125,0.53717855,1.52632025,0.743452625,3.368137
1,4.75,486.287,26.8875682299902,15.23644,21.690225,2.24846449248552,1.9383065,10.3398496425,7.38345775416667,11.694582625,4.27529999999999,32.452575,2.3053755,4.919428,103.639875,104.3483175,98.29234,99.99345655,100,24.8940275,0.928965175,20.968425,20.8208006,23.0083296666667,5.26014632070703,413.90840725,419.417821416666,-0.507451983816672,0,0,0,0,17.6597986666667,17.9416778666667,17.8991457333333,0.00374298999999999,1.6041295,0.512375,1.5844375,0.729204925,3.2042105
1,5.25,471.2585,29.1434304006604,14.2278274999999,20.2084,1.61438715125515,1.8136525,10.6650987308333,6.87608150666667,12.43655705,4.65066424999999,85.1987450000001,3.6594815,3.049884,103.651175,104.364874166666,95.18222,99.9926052416667,100,24.8907075,0.794215775,20.99303,20.82784745,23.0941376916667,4.91051852293197,417.08345725,420.394831083334,0.0222585037186613,0,0,0,0,17.6364933333334,17.9117325333333,17.8678804,0.002025705,1.641372,0.52935935,1.63983475,0.741156475,3.30320825
1,5.75,471.38775,53.6019819394579,15.38179,20.2826,2.09530994606677,2.0142025,11.4692694083333,7.18736065666667,12.1481102416666,7.11665574999999,65.18714,3.58224375,5.308549,103.639725,104.35577,96.479,99.999777075,100,25.002045,0.8376622,21.14797,20.846099625,23.2400516333333,4.70462053042252,410.67355375,421.23839325,1.24914799616666,0,0,0,0,17.6134266666667,17.8719554,17.8411848,0.00423927574999999,1.677261,0.589598225,1.40980425,0.759385725,3.19087375
1,6.25,473.7095,48.3782019253673,15.1432,21.39107,1.98244117053014,2.06328,11.9572906625,7.43270450666667,11.9477213333333,3.03825,36.02281,2.97539525,12.0809925,103.6465,104.366691666667,95.72495,99.9977486416667,100,25.1873825,0.9844018,20.9841025,20.9364871583333,23.3240304,4.94805604869803,409.078149833333,419.167431666666,1.41146475133333,0,0,0,0,17.6034712,17.8251386,17.8123936,0.0013164185,1.715936,0.57563375,1.739654,0.764415525,3.1336795
1,6.75,493.159,58.5314920650162,10.67541,20.118415,4.17878806502563,3.7741925,12.891291275,7.7078243875,11.9066501333333,5.45826225,32.55499,4.00378625,5.30255375,103.72305,104.398235833333,95.842645,99.9922157,100,24.3514575,0.795451425,20.45216,20.3812507333333,22.898992125,5.35592036857129,408.268769583333,414.679087666666,1.71873775088333,0,0,0,0,17.5919788666667,17.8029782666667,17.7658778,0.003996444,1.6503145,0.579410425,1.45056,0.7819264,3.3816185
1,7.25,579.302525,52.5590632581747,11.9446025,21.09402,4.38034922949805,2.65897324999999,13.7034128666666,7.65718044833333,12.784674975,5.195026,51.02266,2.59940000000001,5.29074525,103.7876,104.432825833333,96.86755,99.9991115333333,100,24.32442,0.968021600000001,20.38198,20.1468883,22.8996465416667,5.56131233225454,403.186225666667,414.5253955,1.6544547765,12.0701036666667,1.509850295,4.54946915916667,2.4967388525,17.5823183333334,17.7715609333333,17.7144793333334,0.000716777600000002,1.778562,0.649301,1.632408,0.8113406,3.685956
1,7.75,555.6722,39.2667563583995,12.4293,23.511745,3.65295510486678,2.80922524999999,13.5755866333334,7.89215442166666,14.080693325,12.0546,49.275505,4.563254,12.4756375,103.836,104.46057,98.7474775,100,100,24.1289,1.540816,19.8097,19.5625169166667,22.6772340833333,5.68400035539893,403.471126083333,413.316655833333,24.3047369133333,87.2083874333333,16.4926969,40.31211795,11.289044695,17.5690246,17.7060436666667,17.6587644,0.00359416800000001,1.729876,0.6269588,1.797074,0.8094762,3.238046
1,8.25,528.18635,26.0328023645849,11.4453225,25.46146,3.3412705925827,2.773442,12.7758117833333,7.62467580416666,11.019422415,15.53518,98.7854400000002,11.82134,14.553015,103.883225,104.4830075,95.27667,99.9987484916667,100,25.04358,1.3550825,19.9402525,19.6595942,22.5130893416667,5.58265671989803,400.89096625,414.036707333333,140.3463267,320.781860916667,102.071036175,181.548884933333,32.7896686833333,17.5580400666667,17.6489566666666,17.6066792666667,-0.000238162725000002,1.57689325,0.5520378,1.4991735,0.748855175,3.26594175
1,8.75,514.545525,33.290872560323,33.05404,22.32716,3.35722424751318,2.64756025,11.9570325166667,8.06206965166667,11.3927669333333,65.55504,74.068975,15.6455325,10.9901675,103.91385,104.513883333333,97.632875,99.9955552166667,100,25.41101,1.53735075,20.6204825,20.312226225,22.8912127166667,5.64311921740429,403.451587416666,419.587076166666,197.8889175,499.612158333333,117.711685083333,262.877792833333,45.7315158333333,17.5454527333333,17.6284156,17.5650556,0.002320381,1.62375575,0.5333277,1.61431125,0.723708725,3.24275375
1,9.25,484.3192,58.7198695348225,5.0736775,19.229475,5.34862657081528,5.303252,12.5549446475,7.90023494166666,13.1530659916667,111.8676,84.5065425,13.89826,11.293775,103.972,104.55647,94.2172525,99.5916917416667,99.9912520833333,25.32436,1.101996,21.34394,21.2517454833333,23.3839108083333,6.30579344912488,402.72581675,426.37562775,243.339471,727.220848333333,105.8367725,383.416577916667,62.7227545833333,17.5309686,17.6277026666666,17.5434238666667,0.00584655600000003,1.703392,0.5735132,1.713866,0.7622042,3.504268
1,9.75,447.74955,16.4872905298815,6.47217200000001,20.7358575,1.2865323439235,1.0470864,16.7085158,9.13051709333335,16.0111656,169.692025,90.49254,9.224312,8.53857,104.01775,104.604318833333,93.79125,99.0805314333334,99.978258025,25.56924,0.763121625,22.010275,21.853494,23.7004749833333,7.67633136346408,410.414064666667,430.161323333334,302.589806166667,867.67831,92.326259,454.036979333333,75.4092604166667,17.5209019416667,17.569249425,17.548883225,-0.01106949,1.7692775,0.562122825,1.72911975,0.798124575,3.41213625
1,10.25,463.8304,21.077426720733,4.17809,21.1939325,2.074870254141,1.615984,19.876292775,10.64623,18.1431584166667,207.2152,107.77165,6.36972,14.5542,104.0506,104.612797833333,93.242725,96.9624584166667,99.0465308583333,26.28666,0.7683258,22.26876,22.1903968333334,24.2922181166667,7.73073266423352,406.391228583333,434.747276416667,352.147979666667,1022.89838325,93.841908275,532.647913166667,87.162642525,17.5104691666667,17.6140943333333,17.5166251666667,-0.01715698,1.784878,0.6238014,1.780038,0.8045248,3.582828
1,10.75,447.5422,25.0668840112259,12.47562,20.837275,3.51149222424306,1.34824125,21.883230325,11.656456975,23.3145783166666,251.00805,143.34225,6.140164,7.14225349999997,104.05355,104.626693916667,91.594325,97.0662811916667,98.6112379,26.87454,0.832532375,22.942845,22.7932301416667,24.87206315,8.46005109801554,406.837143833334,439.520265666666,400.381184583333,1166.27430855,102.759603516667,591.556297916666,96.4704984583333,17.4934976666667,17.6950692666667,17.5680968,-0.0133870925,1.74323225,0.578823825,1.7716975,0.854270325,3.41933425
