DOY2,HR2,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WS,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,TA,VPD,RH,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,5.25,0.2086975,402.690064,1.22887575,-1.4293,6.297119,0.042966,-23.70675,9.56085,0.2747585,0.84186,0.0861325,0.093239,0.2823395,0.2780985,3.165,0.32191,76.078,99.693,6.4488,7.131725,8.090825,9.3628,10.49575,-17.533,-54.438,0,0,0,0,0,268.1825,324.18,0
1,5.75,0.3733975,402.272858,1.2331535,-1.2396,6.298069,0.045322,-23.45225,9.377525,0.274773,0.82193,0.084139,0.0908775,0.27483,0.2709535,3.038,0.27017,75.81,99.69,6.374075,7.072125,8.02165,9.315575,10.4615,-17.698,-55.0835,0,0,0,0,0,265.73,324.0675,0
1,6.25,0.37039,402.57062925,1.193176,-1.3375,6.2604195,0.044763,-23.427,9.432075,0.28268,0.821555,0.08250525,0.09185075,0.26542175,0.27034725,2.95125,0.2761775,75.35575,99.7,6.262,6.9901,7.9656,9.2906,10.494,-17.858,-54.9885,0,0,0,0,0,265.3075,323.795,0
1,6.75,0.22566,404.0287215,1.1608305,-1.5264,6.200752,0.04382575,-22.99525,9.28465,0.278368,0.8714,0.084179,0.095809,0.276888,0.264868,2.78275,0.3172925,75.3625,99.7,6.203225,6.907325,7.91315,9.2596,10.47475,-17.8675,-55.05325,0.018976,0.036144,0.014056,0.018976,1.09295,264.09,322.425,0.3665
1,7.25,0.266825,404.564495,1.14779475,-1.0241,6.0077015,0.039231,-23.122,9.14365,0.288493,0.8554925,0.085372,0.09398525,0.27470375,0.2762155,2.711,0.324795,75.3095,99.705,6.15005,6.829425,7.8553,9.24715,10.45925,-17.999,-57.317,1.0079,4.17305,0.30722,1.374595,1.1386,262.95,322.7375,2.65
1,7.75,-0.02418925,403.5476545,1.11290575,0.56502,6.0163675,0.060078,-19.023,8.8486,0.26114225,0.827695,0.089746,0.098586,0.2960865,0.2777075,3.10175,0.34433,74.484,99.76575,6.17085,6.85355,7.86175,9.22195,10.4995,-17.283,-37.556,13.49025,32.391,2.2188,14.295,3.4137,262.075,325.365,25.31
1,8.25,-0.6785025,402.246919,0.98237,5.44635,6.062587,0.12622275,-9.122925,8.866825,0.208731,0.826505,0.096268,0.1121225,0.3196245,0.288439,4.04045,0.476555,71.298,99.78175,6.41835,7.025275,7.91725,9.340175,10.55725,-14.884,0.2778225,35.32225,79.3645,6.26795,35.32225,6.5186,260.8925,334.3,72.3
1,8.75,-1.8274,400.239245,1.015419,15.021,6.456895,0.1797775,2.3502,9.5304,0.249954,0.8367325,0.1123325,0.13837475,0.34965625,0.31125075,5.2495,0.62569,68.152,99.8,6.77155,7.1848,8.03575,9.35665,10.608,-11.76825,24.133,58.6675,138.6525,10.642,59.5935,10.3415,261.3175,346.965,111.6
1,9.25,-3.09385,397.8328045,1.023031,21.465,6.8244455,0.214925,11.409,10.391,0.283648,0.76772,0.11779,0.153114,0.361012,0.342023,6.4625,0.906035,63.5395,99.80275,7.153,7.4355,8.14435,9.37485,10.62,-7.8918,49.531,89.17325,198.3875,14.8425,89.9075,14.0815,264.245,356.33,134.625
1,9.75,-4.015,394.860847,1.105398,27.629,7.0590105,0.238975,16.908,11.15,0.3173485,0.64535,0.121935,0.16699625,0.40176175,0.4207585,7.2515,1.1611,59.74,99.84525,7.82805,7.81855,8.3093,9.38225,10.5905,-4.3858,67.948,110.9575,263.64,18.935,111.2125,18.976,268.895,362.9925,161.875
1,10.25,-4.1689,393.85653525,1.02480225,36.5075,7.12811875,0.2603535,23.367,11.587,0.33136925,0.74563,0.132065,0.1874845,0.472625,0.5066555,7.9675,1.2551,55.875,99.84975,8.389325,8.29285,8.45675,9.383575,10.594,-1.19605,87.6785,135.84,301.075,22.95075,135.29,22.44575,270.3375,370.835,176.9
1,10.75,-4.5656,393.6037015,0.945638,37.674,7.4031665,0.2531945,30.906,12.06625,0.35296225,0.8625225,0.1411825,0.20494075,0.51514525,0.55762625,8.3279,1.46185,54.7975,99.841,8.7933,8.6467,8.6367,9.3363,10.587,1.486,99.8445,150.89,336.5775,26.733,150.89,24.4495,272.5475,374.4425,191.7
1,11.25,-4.83645,392.590424,0.925736,39.799,7.836821,0.248152,35.3775,12.333,0.3755,0.9453625,0.14739,0.22151125,0.547697,0.612856,8.52,1.6882,54.66,99.8,9.17915,8.9667,8.7897,9.3527,10.5525,2.8225,112.54,158.925,360.86,29.437,158.925,26.304,274.6675,378.075,201.45
1,11.75,-4.746075,391.972379,0.892469,42.396,7.883068,0.242975,37.69,12.6625,0.4169405,1.0678,0.1538225,0.227494,0.58135825,0.643,8.84,1.7542,53.83775,99.8,9.5775,9.20515,8.9414,9.3264,10.5095,4.416625,115.545,164.28,365.21,32.787,164.925,28.629,277.2,381.63,205.3
1,12.25,-4.5728,391.60738,0.8818115,39.716,8.016517,0.23938775,38.92225,12.97825,0.392275,1.0582,0.16716,0.234519,0.601764,0.684967,9.226525,1.81365,54.05125,99.73475,9.89355,9.5196,9.15575,9.36055,10.4915,6.0593,117.1275,182.075,398.3,35.0515,177.47375,32.851,278.445,383.345,199.275
1,12.75,-4.58105,391.4497255,0.867019,39.75825,8.0632115,0.232737,35.317,13.223,0.3667685,1.1204,0.16751,0.236125,0.603407,0.684931,9.43,2.0464,52.65,99.7,10.173,9.7736,9.37,9.3941,10.488,6.6436,108,172.5875,392.9675,34.11575,172.47,30.437,280.36,383.65,193.3
1,13.25,-4.31575,391.22194825,0.79874,37.045,7.9934315,0.21476775,35.751,13.4015,0.362381,1.1758,0.167955,0.235939,0.60995325,0.691935,9.6127,2.2992,51.59725,99.6775,10.42,10.023,9.5133,9.4411,10.474,7.19025,100.74,166.285,377.6825,32.129,166.0925,30.32625,281.56,384.37,197.75
1,13.75,-4.20515,390.700005,0.7983895,34.692,7.971216,0.22291875,34.76,13.68525,0.371927,1.11745,0.1694975,0.23209825,0.6008175,0.69181425,9.978,2.54935,49.641,99.6485,10.56675,10.203,9.65085,9.54165,10.43975,7.258525,101.01,157.0475,352.785,31.2395,155.305,28.916,283.48,385.02,199.5
1,14.25,-3.920325,389.752624,0.761957,29.95,7.772575,0.2092065,25.947,13.8785,0.31612675,1.09135,0.16145,0.220556,0.5740815,0.6578245,10.22,2.70935,49.442,99.6145,10.662,10.3235,9.79,9.6296,10.441,6.89635,74.324,131.92,298.6825,26.93525,131.1125,22.868,283.43,383.86,190.4
1,14.75,-3.40205,389.76679775,0.681121,24.4455,7.68980725,0.1964825,21.03975,14.06175,0.28131025,1.05625,0.148525,0.202963,0.55668375,0.60928325,10.224,2.78615,49.271,99.612,10.7115,10.386,9.9121,9.717275,10.41325,5.820025,57.48,113.265,257.385,22.289,113.265,18.94,282.48,380.38,168.85
1,15.25,-2.7899,389.39881325,0.6100895,20.201,7.886081,0.16023175,12.114,14.2115,0.228425,1.0214,0.13955,0.189063,0.49977,0.557315,10.154,2.64675,49.486,99.60075,10.62825,10.3815,9.960675,9.7833,10.4285,3.78345,30.1435,88.79275,203.6725,17.69875,88.31925,16.271,281.33,376.7175,149.075
1,15.75,-1.7875,389.141376,0.509106,13.902,7.866557,0.132892,2.4834,14.206,0.162868,1.00101,0.1280275,0.16411475,0.4280595,0.49146625,10.01625,2.40155,50.914,99.6,10.49125,10.3275,9.987,9.8358,10.42125,1.47575,0.0093495,61.136,137.765,12.1155,61.563,11.245,280.6925,370.73,118.475
1,16.25,-0.6968775,389.2332845,0.5164245,5.91525,8.144892,0.10529675,-5.786225,13.96225,0.14691725,0.8708,0.09930675,0.13132675,0.35864,0.37023625,9.75725,2.2078,52.4865,99.6,10.316,10.203,9.9794,9.87,10.43,-1.08769,-34.022,34.696,84.094,6.8272,34.48175,7.341625,279.83,363.42,72.975
1,16.75,-0.070935,391.0176925,0.86681,0.573995,7.995623,0.065174,-10.83825,13.85775,0.18791175,0.58641,0.06077125,0.074335,0.26123975,0.26775075,9.25,1.8514,55.525,99.6,10.087,10.053,9.9131,9.889775,10.443,-3.99755,-61.8895,10.47,27.33825,2.25575,11.306125,3.1403,277.6,353.6675,20.56
1,17.25,-0.231415,389.1888495,1.249994,-0.48314,8.342176,0.0521175,-9.386,13.544,0.24683,0.43693,0.049665,0.046946,0.228823,0.245996,8.1625,1.4036,61.32525,99.6,9.5567,9.74,9.8235,9.9141,10.393,-7.94865,-63.872,0,0,0,0,0,276.145,344.35,0
1,17.75,-0.65091,393.956436,1.72417725,-1.12995,7.9620675,0.05576625,-8.9493,12.852,0.275256,0.5165,0.0569225,0.049685,0.216028,0.2260385,7.332,1.0144,66.3375,99.60775,9.152,9.441225,9.6836,9.910675,10.391,-11.946,-57.47,0,0,0,0,0,273.95,338.82,0
1,18.25,-0.78708,393.548506,1.8408005,-0.879555,8.039308,0.06194425,-7.96885,12.322,0.29635225,0.627335,0.058319,0.053302,0.204872,0.218784,6.70975,0.75014,70.0675,99.633,8.9488,9.2085,9.61,9.8867,10.44,-14.08825,-57.797,0,0,0,0,0,273.7325,336.135,0
1,18.75,-0.76291,396.044294,1.615749,-1.4605,7.709302,0.054525,-9.2808,12.13875,0.28878325,0.692075,0.0618415,0.0597985,0.1961915,0.222034,6.32025,0.5767325,73.31575,99.63625,8.6571,8.9875,9.4893,9.9071,10.458,-15.3619,-58.591,0,0,0,0,0,272.82,335.05,0
1,19.25,-0.1692,399.1971035,1.486188,-1.83545,7.9539235,0.049407,-13.29425,11.69575,0.27952,0.7179,0.06196175,0.06474775,0.2140805,0.22420525,5.89615,0.482625,75.0675,99.65,8.52,8.8448,9.394,9.9333,10.483,-15.65875,-58.857,0,0,0,0,0,272.12,333.9825,0
1,19.75,0.0523585,401.14889,1.407331,-2.4358,7.477268,0.0470375,-16.576,11.35425,0.27667,0.75375,0.071919,0.07087,0.225657,0.236628,5.6435,0.4080425,76.8355,99.66425,8.3733,8.7486,9.3056,9.92,10.488,-15.94425,-59.1175,0,0,0,0,0,271.1,333.58,0
1,20.25,0.3211375,401.597513,1.363574,-2.97825,7.441867,0.044372,-19.71575,11.40675,0.27004875,0.7889675,0.0737145,0.080106,0.247803,0.247628,5.416,0.371165,78.39,99.6885,8.242525,8.63825,9.220925,9.89755,10.50825,-16.2055,-57.99,0,0,0,0,0,271.3125,333.215,0
1,20.75,0.27794,400.67055,1.29239,-2.996025,7.48453525,0.047019,-21.537,11.24275,0.283957,0.770425,0.0758505,0.085357,0.2578925,0.2613885,5.2665,0.355155,78.9,99.695,8.16035,8.55025,9.1331,9.876275,10.51775,-16.1772,-58.45,0,0,0,0,0,271.285,333.21,0
1,21.25,0.4569925,401.82575675,1.389807,-2.9083,7.34736425,0.04575,-21.9605,11.15175,0.263454,0.775255,0.0791425,0.0853465,0.2631235,0.2640325,5.123,0.329675,79.28075,99.7,8.0168,8.490075,9.07685,9.8509,10.53,-16.51675,-59.93425,0,0,0,0,0,270.995,332.42,0
1,21.75,0.19102,401.89577325,1.35303825,-3.5499,7.37638925,0.04648425,-21.5545,10.912,0.272072,0.82432,0.079205,0.085264,0.258273,0.273077,4.899,0.31875,80.2,99.7,7.878025,8.346475,9.004525,9.817625,10.52825,-16.5255,-57.3225,0,0,0,0,0,270.075,331.415,0
1,22.25,0.410145,403.673339,1.3512545,-2.9492,7.289034,0.046012,-22.0175,10.8055,0.278464,0.79783,0.080549,0.08805,0.266092,0.274425,4.755,0.3180525,80.509,99.7,7.790675,8.244425,8.958375,9.776875,10.53725,-16.6215,-57.785,0,0,0,0,0,270.2825,331.555,0
1,22.75,0.52932,404.2022425,1.2848165,-2.984775,7.1133005,0.0455455,-21.581,10.7625,0.2699075,0.7775275,0.08276825,0.08957325,0.27105325,0.26873725,4.7093,0.30718,80.163,99.7015,7.6827,8.1582,8.9,9.7415,10.538,-16.8205,-57.706,0,0,0,0,0,269.2075,331.415,0
1,23.25,0.2872325,404.296256,1.22524,-2.79525,7.3245505,0.04337225,-22.79875,10.466,0.270007,0.8042325,0.08126425,0.088189,0.27438175,0.26798825,4.4665,0.33268,80.0255,99.704,7.4933,7.9825,8.7267,9.6667,10.507,-17.00905,-58.17,0,0,0,0,0,269.055,330.6925,0
1,23.75,0.2125275,403.964847,1.2528335,-2.6153,7.203815,0.0428095,-24.2535,10.335,0.271339,0.866495,0.0860575,0.09192525,0.280537,0.271302,4.4384,0.269915,79.8875,99.7,7.3918,7.8928,8.6543,9.6401,10.515,-17.20225,-58.0575,0,0,0,0,0,268.935,330.3075,0
2,0.25,1.239775,400.262895,1.648412,-2.1478,7.039516,0.048967,-29.1365,10.7805,0.30896875,0.961915,0.08960075,0.09628925,0.2797375,0.2755775,5.188,0.8588825,74.0395,99.4,8.11615,8.603225,9.425175,10.31675,10.87875,-18.159,-62.16175,0,0,0,0,0,267.8,332.885,0
2,0.75,1.120425,399.698848,1.679923,-2.301,7.0172685,0.05052725,-30.148,10.7625,0.3071865,0.9708,0.090865,0.099566,0.29034,0.270664,4.981,0.84085,73.61,99.39675,8.0199,8.50335,9.358,10.285,10.875,-18.2825,-61.36,0,0,0,0,0,267.64,332.545,0
2,1.25,1.073575,399.783901,1.57161525,-2.2193,6.98839,0.04765375,-28.615,10.61925,0.30768675,0.9832325,0.0914435,0.10112775,0.27292925,0.2771655,4.9565,0.801765,73.8515,99.39575,7.9086,8.4187,9.2685,10.2515,10.874,-18.36225,-61.53725,0,0,0,0,0,267.06,331.145,0
2,1.75,1.11775,399.69559075,1.683563,-2.2226,6.775537,0.047761,-28.843,10.566,0.3147605,1.010625,0.09075725,0.100511,0.28813375,0.28296725,4.78625,0.79222,73.75,99.39925,7.7724,8.3118,9.18385,10.1835,10.8675,-18.189,-62.167,0,0,0,0,0,266.57,331.165,0
2,2.25,1.063175,400.033907,1.5687435,-1.930675,6.736013,0.0478015,-29.07925,10.3165,0.315404,1.0173,0.088737,0.100315,0.28169,0.270712,4.47525,0.788085,73.85,99.39075,7.739,8.21525,9.12895,10.1485,10.866,-18.451,-61.215,0,0,0,0,0,266.12,330.39,0
2,2.75,1.0413,399.313616,1.6157755,-1.422975,6.763475,0.047357,-27.8275,10.373,0.3031515,0.9811925,0.08677575,0.09953775,0.28245425,0.2752725,4.45525,0.73893,73.333,99.371,7.63295,8.12115,9.05135,10.1305,10.862,-18.56,-61.61525,0,0,0,0,0,266.67,330.305,0
2,3.25,0.9338625,398.454105,1.5651265,-1.62985,6.5724755,0.04853675,-27.8705,10.299,0.2969255,0.98006,0.087312,0.096065,0.283671,0.27565,4.277775,0.69365,73.552,99.34,7.5858,8.08255,8.9717,10.085,10.857,-18.576,-61.264,0,0,0,0,0,268.72,329.76,0
2,3.75,0.88416,398.797498,1.65591025,-1.377275,6.528758,0.047193,-27.0305,10.2535,0.3019215,0.93919,0.086428,0.092525,0.281039,0.277786,4.306675,0.71082,73.217,99.3395,7.474,7.9688,8.8933,10.0315,10.8545,-18.332,-60.336,0,0,0,0,0,268.1,329.4675,0
2,4.25,0.95694,399.136235,1.613753,-1.2989,6.59825375,0.0481015,-27.989,10.2965,0.304982,0.98385,0.0874,0.096613,0.278417,0.2705,4.0714,0.72326,72.951,99.3425,7.3822,7.9279,8.82885,9.98695,10.847,-18.644,-60.9625,0,0,0,0,0,267.78,328.695,0
2,4.75,0.9442175,400.009072,1.630349,-1.0702,6.359513,0.0489515,-27.262,10.15625,0.29741275,0.93068,0.090579,0.097586,0.276454,0.276239,3.941,0.697485,73.48625,99.36375,7.292375,7.854675,8.7492,9.9325,10.83725,-18.5167,-61.53875,0,0,0,0,0,267.38,328.535,0
2,5.25,0.98041,399.50466825,1.588698,-1.0939,6.296693,0.0466745,-27.885,9.977875,0.313512,0.9748325,0.08987025,0.09874575,0.28725425,0.27489425,3.81,0.7145,73.1935,99.36275,7.21,7.76385,8.70185,9.893,10.832,-18.7155,-61.945,0,0,0,0,0,265.93,327.6725,0
2,5.75,0.7383875,399.67537575,1.570176,-1.183575,6.36954625,0.04699675,-27.975,9.86925,0.314846,0.957445,0.0899455,0.09662325,0.2834145,0.2750155,3.75225,0.70381,71.9,99.364,7.1322,7.6827,8.65025,9.84835,10.816,-19.038,-60.44375,0,0,0,0,0,264.69,326.885,0
2,6.25,0.78865,399.6498545,1.63860525,-1.1788,6.3141865,0.0473445,-27.576,9.9221,0.3220785,0.97005,0.087167,0.096084,0.27869,0.273201,3.452,0.70249,72.488,99.39425,7.064025,7.60975,8.576775,9.814375,10.808,-18.965,-61.1535,0.006551,0.011044,0.013528,0.006551,1.263575,263.97,326.43,0.3865
2,6.75,0.7912025,399.336926,1.59890325,-0.72139,6.167309,0.04579175,-27.1945,9.7883,0.30248075,0.94276,0.085668,0.093732,0.287251,0.262947,3.3091,0.679515,72.456,99.4,6.9563,7.55325,8.49165,9.74995,10.7815,-19.121,-61.395,0.364929,1.0361,0.1143625,0.3777075,1.494,263.67,326.1,1.159
2,7.25,0.182245,399.68615,1.429688,0.33334,6.309783,0.058762,-24.421,9.7062,0.268341,0.89281,0.088142,0.09901725,0.291107,0.2744115,3.518,0.71895,71.304,99.4,6.93135,7.5305,8.437,9.72905,10.786,-18.742,-47.3755,7.943275,22.885,1.3865,8.823525,3.6145,263.59,327.365,19.15
2,7.75,-1.259,397.613586,1.432274,6.799025,6.4442185,0.1233435,-16.464,9.4841,0.21815725,0.95468,0.10028,0.118743,0.332265,0.295197,4.389,0.91807,69.36425,99.4175,7.0494,7.585575,8.420875,9.716875,10.793,-16.985,-11.44325,37.741,88.55925,5.7086,38.5085,8.8273,263.86,335.23,72.15
2,8.25,-3.58745,393.790333,1.450447,18.235,6.8159305,0.20602725,-3.22865,10.09625,0.2414205,0.9280825,0.1155775,0.1436425,0.34348925,0.3176005,5.7075,1.26035,66.2255,99.48075,7.36945,7.69345,8.484975,9.726125,10.7655,-13.754,21.3755,81.09075,185.435,12.65,81.468,17.0405,264.63,346.69,112.5
2,8.75,-5.344575,389.47478775,1.548063,30.498,7.08592425,0.2664735,7.3895,10.83,0.282148,0.88659,0.125575,0.159116,0.373568,0.3587335,7.14,1.6401,61.35,99.5,7.77375,7.978925,8.567825,9.744975,10.76925,-8.95265,53.196,125.995,277.38,17.678,123.5525,23.50575,266.41,357.81,134.7
2,9.25,-7.227375,386.2527175,1.6061925,43.32925,7.25001175,0.3086865,16.4485,11.6895,0.33501125,0.7598775,0.1289275,0.17037975,0.417016,0.4030075,8.20455,2.0477,57.416,99.5,8.187575,8.2781,8.7104,9.770625,10.772,-4.3726,89.3915,173.605,376.5475,25.72375,170.88,31.767,268.64,367.47,149.8
2,9.75,-7.96485,384.25825575,1.42605,55.42875,7.41930275,0.343976,26.2335,12.3225,0.36619075,0.73569,0.14276,0.191596,0.496478,0.515383,8.9875,2.438675,53.395,99.5,8.737375,8.63725,8.872125,9.8,10.78675,-0.466405,125.09,223.7975,498.51,35.421,223.7975,39.613,270.94,376.06,163.1
2,10.25,-8.4875,383.351125,1.398965,66.602,7.391359,0.35051925,37.93775,12.91575,0.3937955,0.99578,0.159335,0.2156455,0.565756,0.6122735,9.497525,2.875975,52.062,99.5,9.3141,9.0527,9.063125,9.7867,10.7965,3.161175,154.925,265.8225,581.615,43.136,261.405,44.4065,274.8325,381.4975,186.7
2,10.75,-8.7531,382.664659,1.384464,70.0015,7.42202975,0.358414,45.5265,13.47075,0.4201815,1.16,0.16643,0.233929,0.61541,0.686484,10.1595,3.4293,51.343,99.5,9.887675,9.4631,9.285675,9.7628,10.78525,6.45125,172.57,307.0425,658.675,46.131,304.28,51.205,277.1,387.46,206.7
2,11.25,-9.283975,381.686948,1.36965125,78.3525,7.6443365,0.38681975,53.025,13.8315,0.45517,1.28895,0.1817075,0.2483315,0.6626405,0.76065925,10.59275,3.7283,49.9705,99.5,10.461,9.88745,9.50075,9.79,10.76625,9.093,192.525,315.1775,695.01,48.97775,313.9225,54.865,279.8325,392.5725,217.9
2,11.75,-8.981975,380.6465095,1.261266,82.07025,7.71164125,0.37702,62.839,14.055,0.48143,1.345675,0.18524,0.2561665,0.686793,0.8099555,11.0075,3.96555,50.058,99.47675,10.91625,10.353,9.649625,9.8267,10.7375,10.8065,200.05,326.5475,710.2375,50.71,324.9275,57.69,282.4325,394.745,224.1
2,12.25,-8.922525,380.8854155,1.248035,82.90675,7.61030475,0.37774475,58.1285,14.389,0.4865645,1.418,0.19165,0.269059,0.713036,0.811591,11.36125,4.2857,49.04,99.434,11.3345,10.696,9.916725,9.8675,10.723,12.4755,200.05,322.22,718.7675,51.311,316.705,58.227,283.7875,396.2,211.7
2,12.75,-9.062475,380.280175,1.21320175,82.888,7.731932,0.3785835,57.189,14.594,0.46598175,1.465875,0.20015,0.272895,0.7188345,0.8134775,11.692,4.5977,46.64375,99.4,11.703,11.0655,10.128,9.9227,10.6885,13.667,196.645,331.765,716.7,52.7275,328.7075,58.4295,284.7675,399.0775,206.35
2,13.25,-8.74545,379.177529,1.1546295,81.812,7.701513,0.373924,60.518,14.7945,0.45937975,1.4492,0.199035,0.26975025,0.72945825,0.85055575,11.88125,5.0367,45.56625,99.39975,12.006,11.29,10.383,10.016,10.677,13.203,195.23,330.115,728.52,53.29,326.0875,61.3845,285.6175,400.1375,217.6
2,13.75,-8.2157,378.7703155,1.09255125,77.229,7.578179,0.3720645,56.90375,15.1,0.437007,1.4193,0.202185,0.26495775,0.7290455,0.83246625,12.2815,5.0755,44.031,99.3555,12.23025,11.57175,10.60075,10.0915,10.678,13.641,178.89,334.685,714.4525,53.5015,334.6625,57.96,286.6625,399.575,214.675
2,14.25,-7.83665,378.457005,1.03777325,75.177,7.483641,0.3629,46.458,15.41975,0.403932,1.416,0.1891175,0.25814225,0.70097975,0.80273225,12.445,5.308275,42.6,99.32225,12.39125,11.76425,10.79175,10.187,10.6835,13.193,156.48,295.9775,629.2175,50.862,294.2025,54.098,287.2375,398.34,205.45
2,14.75,-7.0556,378.137793,0.96183925,64.853,7.4323,0.3477235,33.268,15.48625,0.33569675,1.3038,0.185385,0.244389,0.6554955,0.7658065,12.5205,5.488775,41.7785,99.3,12.43,11.867,10.927,10.286,10.692,11.5485,119.1125,250.3475,537.905,43.527,243.82875,43.394,287.2025,394.5675,193.1
2,15.25,-6.32375,378.058488,0.867623,54.27475,7.310603,0.316235,21.5955,15.521,0.278559,1.308025,0.178475,0.2299855,0.6183165,0.71849275,12.57825,5.4247,41.391,99.3,12.303,11.827,11.011,10.38,10.674,9.184775,85.8,201.4975,434.655,35.40625,200.6675,37.856,286.335,390.5375,175.8
2,15.75,-5.333675,377.8270075,0.798073,44.691,7.3178345,0.27589775,9.41315,15.67475,0.192182,1.3048,0.1652,0.210012,0.556282,0.641194,12.51375,5.309075,41.52,99.3,12.1365,11.7675,11.1055,10.426,10.7005,6.35145,51.464,150.6225,322.305,25.694,149.115,29.66525,286.85,386.32,152.2
2,16.25,-3.8471,378.1544025,0.66311975,30.47525,7.3729945,0.24606875,-1.1431,15.59125,0.15033775,1.216025,0.1379025,0.18317325,0.46903125,0.55317,12.28125,5.2062,41.9925,99.3,11.987,11.66,11.167,10.489,10.723,3.30045,12.325,98.1465,213.0825,17.496,95.99525,22.0865,286.1975,381.2175,117.7
2,16.75,-1.8627,378.531661,0.610359,16.361,7.452781,0.19991025,-11.697,15.569,0.1572995,1.0591,0.11089,0.1453,0.377571,0.407922,11.699,4.80885,43.6185,99.3,11.722,11.5,11.145,10.546,10.687,-0.49352,-24.2995,55.57725,121.6375,9.8894,54.85975,12.002,283.99,374.4175,78.065
2,17.25,-0.064973,380.214953,0.96953675,3.2597,7.334816,0.126435,-16.41125,15.42575,0.22077475,0.732365,0.0660255,0.08329275,0.27976325,0.274674,11.211,4.130025,46.25,99.3,11.30125,11.2495,11.07775,10.597,10.7375,-4.237725,-58.654,14.0365,36.7,2.87475,15.00875,5.1265,282.08,361.35,23.805
