DOY2,HR2,CO2,H2O,FC,SC,H,SH,LE,SLE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TAU,U_SIGMA,USTAR,W_SIGMA,V_SIGMA,WS
2,20.25,508.8225,2.3098475,0.2348032975,-0.01117991,-27.413219,-1.4288825,-5.363328025,-0.94292425,98.6318,58.47475,-5.96549999999999,-6.96749999999998,0.803209,200.1625,260.4125,-67.40225,-0.01783025,-3.180975,0.548825,-0.048886475,0.12021875,0.064994625,0.006497745,0.05303625,0.6111895
2,20.75,509.541,2.343685,-0.06424935,0.0006125975,-26.90892,-1.9499675,0.69628825,-0.269596325,98.647425,59.373,-6.32474999999999,-7.33399999999998,0.71361375,197.755,259.63,-63.96175,-0.01801625,-2.61885,0.699855,-0.037240575,0.094953875,0.06472185,0.007531915,0.057975825,0.56405975
2,21.25,509.863,2.33034,0.0716779,-0.0388077,-26.599303,-1.276445,-0.293127675,-0.2611011875,98.6914,61.565,-7.05799999999999,-9.12299999999999,0.628041,195.54,255.78,-65.728,-0.019603,-2.4446,0.61247,-0.0232368,0.0899135,0.041313,0.00786551,0.0551706,0.595749
2,21.75,508.1515,2.18742,0.1437482,-0.02458995,-20.047278,-1.97943,-1.087628025,-0.4334755,98.6666,60.82,-8.57549999999998,-10.059,0.5701555,196.815,250.22,-64.1495,-0.0211245,-2.27205,0.87767,-0.03650075,0.06744055,0.05385325,0.00366341,0.05151015,0.5596765
2,22.25,509.32,2.25817,0.07210945,-0.00604223,-30.6641115,-1.26214,-0.8741386625,-0.3181072875,98.6992,62.099,-8.66399999999999,-10.008,0.568108,193.62,252.1,-62.202,-0.016314,-2.6327,0.95713,-0.0450381,0.0841522,0.0573908,0.0065328,0.0591352,0.377775
2,22.75,509.532,2.05172,-0.0622187,0.00227452,-25.394608,-1.35179,-2.104561,-0.2641765,98.703,64.122,-9.26099999999997,-10.662,0.520397,201.28,251.98,-54.403,-0.015722,-1.9356,1.3114,-0.030564,0.085508,0.0599464,0.00421832,0.0494382,0.425355
2,23.25,509.821,2.00281,0.07661856,-0.00126761,-22.699391,-1.40884,-1.778191,-0.8167493625,98.7154,62.996,-9.84699999999998,-10.71,0.371103,206.95,253.96,-55.438,-0.013456,-2.3478,0.75197,-0.0266617,0.0712481,0.0472745,0.00350589,0.0547608,0.361922
2,23.75,510.163,1.96723,-0.045501,-0.0442849,-23.0906508,-1.71706,-2.24520705375,-0.1305995375,98.7353,62.989,-9.613,-10.311,0.393507,210.87,257.16,-53.452,-0.010381,-1.7141,1.1608,-0.034181,0.0626712,0.0387437,0.00236392,0.0543616,0.418227
3,0.25,510.441,3.77205,0.1432123,-0.0463414,-18.484211,-0.864811,-4.33771725,-0.41532975,98.7202,66.268,-2.79299999999995,-3.91299999999995,0.453616,223.5,294.14,-68.76,0.0045703,-4.1978,-1.1857,-0.0496896,0.0836838,0.0615161,0.00484893,0.052578,0.518961
3,0.75,509.72,3.70636,0.03382898,-0.0729157,-17.675697,-0.709952,-1.83925025,-0.297361725,98.7339,70.047,-3.10499999999996,-4.18299999999999,0.467599,226.38,300.58,-65.362,0.005859,-3.6984,-1.0414,-0.0462577,0.0729577,0.0626216,0.0043517,0.0494545,0.396448
3,1.25,509.95,3.55971,0.2013062,-0.0214264,-17.26007,-0.64338,-3.147077,-0.262537,98.7874,67.195,-3.45599999999996,-4.28699999999998,0.464683,228.26,301.03,-65.789,0.007892,-3.7937,-1.0333,-0.0595035,0.0903474,0.0797206,0.00550477,0.0788897,0.484008
3,1.75,512.31275,3.21466,0.213074875,-0.070321225,-12.26548475,-0.78954,-2.37818575,-0.14922975,98.7773,68.60825,-3.71274999999996,-4.59699999999996,0.467712,227.8725,289.435,-62.60775,0.004663075,-3.76505,-1.111675,-0.04463075,0.09361015,0.064898775,0.0045855075,0.04107805,0.484365
3,2.25,514.3005,3.100875,0.202008,-0.107231,-12.8469069,-0.645757,-2.10963806666667,-0.17412275,98.74725,70.02875,-3.98049999999996,-5.01974999999999,0.40140625,222.3925,289.91,-62.022,0.00596445,-4.07585,-1.151225,-0.0515856,0.053061225,0.04760275,0.0031302825,0.039941975,0.35133925
3,2.75,513.2905,3.20773,-0.025185895,-0.02637205,-15.569014,-0.832329,-1.84109038333333,-0.274247625,98.7164,69.011,-4.15099999999995,-5.39400000000001,0.420976,224.33,293.49,-62.553,0.0045004,-3.7906,-1.2232,-0.0514942,0.0765399,0.0593183,0.00433996,0.0636324,0.362799
3,3.25,512.225,3.342025,0.1255817,-0.0355214,-12.8213565,-0.7586155,-1.5725427,-0.3743725,98.632575,70.3785,-3.59599999999996,-4.33824999999998,0.42005525,234.7575,294.0525,-55.008,0.00674175,-3.6996,-1.116275,-0.04318405,0.063951575,0.056838575,0.00509424,0.05367935,0.483869
3,3.75,512.02,3.2008375,-0.070978,-0.0971595,-12.376629,-0.6118355,-1.760282525,-0.310882125,98.7371,70.8535,-3.97749999999999,-4.84624999999997,0.3922435,233.1775,294.075,-53.24725,0.0124345,-3.846175,-1.1586,-0.03751375,0.08553825,0.06514815,0.00534953,0.066176225,0.6048865
3,4.25,512.205,3.36733,0.067942375,-0.070474675,-11.972110475,-0.50813575,-1.94802235,-0.24739175,98.67365,71.7095,-3.36749999999995,-4.39949999999999,0.390933,224.26,295.68,-60.431,0.0105854,-4.02,-1.13885,-0.04750265,0.09869365,0.0734038,0.005828545,0.063441,0.442115
3,4.75,510.73075,3.62218,0.18207355,-0.074137125,-14.047669225,-0.77910275,-2.135762175,-0.183901375,98.6413,74.744,-3.20699999999999,-4.19799999999998,0.340751,223.47,294.28,-66.88,0.0059949,-4.0143,-0.97614,-0.0439903,0.0591624,0.0860081,0.00584523,0.0676123,0.507999
3,5.25,511.01075,3.16378,0.23120485,-0.02826095,-13.48736415,-0.877166,-2.323502,-0.120411,98.7892,74.809,-4.42549999999999,-5.62499999999997,0.34968275,217.31,290.6375,-65.7765,0.01387,-4.1561,-1.216275,-0.0455081,0.054333025,0.058084175,0.0063018,0.0521324,0.48591375
3,5.75,510.8825,3.37503,0.2573467,-0.02030915,-16.6055281,-0.714739,-1.97490366666667,-0.480289333333333,98.7861,73.807,-4.80799999999999,-5.45299999999997,0.357922,218.77,294.46,-66.882,0.029751,-3.3056,-1.1567,-0.047982,0.0903486,0.0712588,0.00602465,0.0811392,0.41692
3,6.25,510.784,3.2884875,0.1513341,-0.0258865,-16.217717,-0.80309725,-1.62630533333333,-0.840167666666667,98.6265,75.1385,-4.83024999999997,-5.67899999999999,0.34550575,220.8425,293.175,-51.988,2.956825,0.16891725,0.399515,-0.05025115,0.086961425,0.07333615,0.0060257025,0.08799355,0.37245875
3,6.75,511.126,3.24037,0.11011885,-0.05035305,-12.63580825,-0.357602,-1.277707,-1.200046,98.7448,75.265,-4.95749999999999,-4.7045,0.374919,220.675,291.21,-26.474,31.6795,14.717,4.35005,-0.039864,0.0952712,0.0645381,0.00616439,0.06007645,0.434163
3,7.25,511.722,3.20827,0.086132,-0.119721,-12.942087,-0.1853355,-6.4858085,0.059830825,98.718075,72.24025,-3.71624999999996,-3.46299999999999,0.4771055,223.9525,299.3575,9.7294,66.8725,34.99525,8.99595,-0.04681285,0.098330025,0.066846525,0.00893181,0.0951462,0.468545
3,7.75,510.374,3.310335,-0.001165825,-0.335626,-11.436782395,0.2413795,-4.295375,0.248169,98.7348,69.95125,-2.66824999999996,-2.68999999999995,0.54103325,220.9325,306.91,20.5575,153.61,77.62525,15.4685,-0.061076425,0.19495725,0.09993965,0.014292375,0.11713825,0.884898
3,8.25,510.785,3.2010975,-0.71669235,-0.1252975,-2.7270905,0.526697,2.383193,-0.304555,98.690425,65.5245,-1.98524999999996,-2.27124999999998,0.6757915,222.655,310.02,31.61875,279.865,145.1475,29.718,-0.072818925,0.2121415,0.1074655,0.022975675,0.1795495,1.2615475
3,8.75,510.452,3.17344,-1.193366025,-0.2142215,-1.720861,0.780176,0.4880306,0.0562055,98.729925,62.547,-1.59124999999997,-1.86974999999997,0.73769725,224.9,314.395,41.131,393.7875,179.2625,36.6875,-0.1087475,0.3168595,0.1392615,0.03814165,0.2260475,1.3285075
3,9.25,510.345,3.20651,-1.6349354,-0.12884125,-0.41806,0.6744245,-3.45587215,0.228031,98.70625,59.5155,-0.934749999999993,-0.874249999999961,0.824287,228.8275,317.8825,47.7925,397.03,209.47,42.71925,-0.11973575,0.358007,0.1473725,0.044821075,0.29468875,1.62123
3,9.75,510.343,3.14409,-1.841169,-0.0772908,5.226704,0.79237125,-2.117199,0.034632,98.7114,57.716,-0.613999999999976,-0.614999999999952,0.915931,230.73,320.01,64.562,626.2225,294.2,71.226,-0.113283,0.384292,0.174342,0.0632752,0.33625,1.8487
3,10.25,510.37475,3.4681125,-2.546864,-0.0987379,2.450254,0.757217,6.97257475,-0.338100275,98.71535,56.35875,0.254250000000027,-0.29574999999997,1.06966,241.7675,319.9725,68.6065,559.005,292.41,69.1485,-0.14565425,0.56784575,0.1697825,0.06951405,0.5262595,1.7503725
3,10.75,510.5395,3.25819,-2.46389905,-0.07750065,2.557665,0.6574135,7.38574,0.434708,98.733225,52.8155,0.277250000000038,-0.0387499999999648,1.0757875,238.0575,320.5675,66.71075,690.07,355.7425,71.88025,-0.153485,0.62817625,0.191066,0.07502965,0.6816465,1.75808
3,11.25,509.7875,3.30862,-2.25633705,-0.09704925,4.244908,0.67909425,9.84048,-0.284817,98.6067,50.5975,0.464500000000015,0.361500000000007,1.28803,240.42,321.855,72.605,647.355,316.4,66.3895,-0.151835,0.748861,0.215518,0.08626945,0.6602745,1.820035
3,11.75,509.8755,3.171445,-2.5710866,-0.108351,7.800626,0.465041,10.178131,0.0247649,98.6456,50.333,0.620500000000021,0.622000000000014,1.623145,240.03,322.04,84.8655,651.72,308.02,68.9755,-0.1300185,0.885237,0.205955,0.090632,0.838039,1.759935
3,12.25,509.2715,3.30046,-2.7196918,-0.05900905,2.66419975,0.472081,5.9458035,-0.33992275,98.674075,47.313,1.37700000000001,1.24525000000004,1.5175725,239.675,322.4925,68.882,731.3725,330.3525,76.7915,-0.142575,0.88364575,0.1830705,0.09880245,0.7269535,1.842965
3,12.75,509.10975,3.2534475,-3.325187025,-0.05671885,3.468364,0.1905985,-2.561751,-0.462076,98.695725,45.61775,1.86200000000002,1.65175000000004,1.6878025,241.045,323.9025,65.5145,619.9225,301.82,74.431,-0.165391,0.8197055,0.232474,0.110564,0.712894,2.05654
3,13.25,508.9995,3.08303,-3.3843984375,-0.0517116,4.42874875,0.13296195,18.9739160375,-0.012897125,98.70565,42.718,2.0125,1.82175000000004,1.7614325,237.665,322.905,66.676,662.3,318.0075,79.2615,-0.170733,0.67089575,0.2253355,0.1002813,0.76619025,2.091475
3,13.75,508.5935,3.1718975,-3.611168395,-0.0209003,0.1914338,-0.0931162,-1.322472,-1.2761175,98.638825,42.223,2.60225000000001,2.30725000000001,1.8907925,241.685,329.2525,74.88575,585.6275,295.9075,71.3725,-0.18744675,0.72969625,0.2185105,0.1118545,0.765445,2.01814
3,14.25,508.763,3.0612525,-3.98552631,-0.0263266,5.43774,0.210991,15.97186,-0.175037,98.6669,41.0465,2.75725000000001,2.13775000000002,2.0992325,240.11,324.3,51.34975,710.535,288.685,60.39275,-0.1893745,0.776912,0.251976,0.10983975,1.017017,1.7705175
3,14.75,508.949,3.00345,-3.1590126,-0.036008275,-1.79676725,0.131557,16.18803675,-0.091516,98.650575,39.75225,2.85375000000003,2.32800000000001,1.835175,240.4075,323.135,52.068,618.57,265.3675,55.54525,-0.17844525,0.65849625,0.2177715,0.10812725,0.731218,1.812045
3,15.25,509.463,3.13624,-2.929463225,-0.02447985,-1.54050275,0.1321545,18.11530495,-1.3552535,98.5943,39.72,3.14700000000005,2.71200000000005,1.78659,241.04,324.28,47.224,431.91,211.84,41.224,-0.174771,0.784449,0.223357,0.104343,0.785496,1.71823
3,15.75,509.5195,3.0780225,-2.6407132,-0.0270089,-2.1506255,-0.0871348,-2.8923305,-0.8410095,98.7378,39.059,3.29575000000004,2.58800000000004,1.8968275,238.165,323.24,36.903,343.29,168.99,33.475,-0.153272,0.723638,0.189474,0.090132775,0.7312385,1.8117675
3,16.25,509.1435,3.099515,-2.1980229,-0.0235256,-11.008995875,-0.300862,-4.82042155,0.1848035,98.7714,39.342,3.18400000000003,2.48300000000003,1.962775,237.425,322.325,24.759,219.42,106.195,23.453,-0.1510565,0.593442,0.204272,0.0799352,0.5901,1.685915
3,16.75,509.514,3.15743,-1.70925075,-0.0068870925,-15.2101495,-0.599466,-1.998292,-0.1653215,98.7536,39.108,3.47700000000003,2.60900000000004,1.992415,236.435,320.725,5.34295,129.055,63.362,14.3325,-0.154879,0.4604635,0.1816475,0.0692848,0.452286,1.54316
3,17.25,509.668,3.06005,-0.51893779,-0.0083224675,-16.9235613725,-0.85401375,0.338083,-0.546728,98.7487,40.883,3.38500000000005,2.44900000000001,1.82332,236.52,319.02,-25.531,75.776,36.44,6.2494,-0.132227,0.340507,0.143017,0.0510968,0.343626,1.49815
3,17.75,510.1905,3.315505,-0.222660375,0.00955386,-19.42754,-1.3802225,0.369845,-0.68642875,98.74515,43.2795,2.501,1.56050000000002,1.756655,232.68,311.27,-64.9335,20.2645,5.5859,2.0839,-0.11890685,0.245469,0.1349215,0.0344997,0.272426,1.2609
3,18.25,510.744,3.59434,0.101308675,0.0112949275,-25.4500415,-1.977115,-3.2926599,-0.733126,98.7458,48.532,1.97200000000004,0.387,1.46786,228.32,304.5,-76.821,0.99526,-3.9799,-1.1281,-0.0937518,0.171468,0.100158,0.020355,0.152769,0.961462
3,18.75,510.971,3.641035,0.345266875,-0.0219227,-25.2967375,-2.38761,-4.1530965,-1.0487865,98.692475,52.98775,1.2,-0.171249999999986,1.32655,229.6325,308.57,-75.36825,0.01503425,-5.3896,-1.4423,-0.07137845,0.120249,0.087709425,0.0098856225,0.093520025,0.6802765
3,19.25,512.093,3.49252,-0.04482695,-0.013368375,-21.82182725,-2.102515,-5.66228558333333,-1.247461,98.6942,57.384,0.518000000000029,-1.351,1.25254,227.46,306.67,-76.323,0.003354,-4.9941,-1.5207,-0.0804774,0.0771472,0.0610092,0.00594937,0.0612332,0.466241
3,19.75,511.003,3.72625,0.118373072,-0.0272104,-24.790831,-2.399925,-7.17147466666667,-1.4461355,98.749,59.795,-0.478999999999985,-1.286,1.17125,223.74,303.44,-76.418,0.00034603,-4.9131,-1.4445,-0.070042,0.0838329,0.0729397,0.00655943,0.0548353,0.535556
3,20.25,511.49925,3.73291,0.157432125,-0.0224834,-25.833097,-1.41721,-8.68066375,-1.64481,98.7339,62.909,-0.274000000000001,-1.548,1.10445,228.42,303.57,-75.406,0.0034017,-4.7047,-1.3248,-0.0828704,0.080702,0.0626939,0.00441795,0.0367227,0.432442
3,20.75,510.9865,3.8661,0.158036325,-0.00904613,-24.82868,-1.69294,-0.0943605,-0.503064,98.717525,64.36725,-0.682999999999964,-2.09724999999999,0.9107875,228.2325,301.31,-74.46275,0.00497085,-4.6232,-1.254825,-0.085328925,0.0671679,0.064551425,0.003083805,0.053458225,0.47046225
3,21.25,512.394,3.800915,0.31287185,-0.0297852,-21.3345255,-1.216605,-0.2286355,-0.337903375,98.76095,64.226,-1.24449999999999,-2.42449999999997,0.8588815,224.645,300.325,-73.7275,0.00592595,-4.5262,-1.3143,-0.0568841,0.06548005,0.0596741,0.004237935,0.0612,0.49033
3,21.75,512.6125,3.78255,0.0702990425,-0.05960985,-20.326138425,-1.140035,-1.630213,-0.620949,98.79395,66.5175,-1.51974999999997,-2.60849999999997,0.62654925,225.175,300.8025,-73.5365,0.005049125,-4.5171,-1.389675,-0.078122875,0.0826328,0.070058975,0.004732875,0.05069465,0.50233775
3,22.25,511.984,3.88015,0.12683278,-0.0658255,-21.6997015,-1.16688,-2.795194,-0.505906,98.7975,66.603,-1.767,-2.72999999999996,0.717963,226.77,301.32,-73.171,0.0050274,-4.5091,-1.4209,-0.0511873,0.0865258,0.0617695,0.00446594,0.0416375,0.469856
3,22.75,511.7535,3.78619,0.359979875,-0.0602314,-20.12947525,-1.031163,-3.370269,-0.139983,98.778775,66.823,-2.07699999999998,-3.42224999999996,0.61901575,223.12,297.7725,-73.8585,0.00065049,-4.41155,-1.31435,-0.063695125,0.093262525,0.0596898,0.003845675,0.045909225,0.373533
3,23.25,511.22725,3.7381225,0.441157125,-0.047583575,-24.59899475,-1.5513125,-4.648725,-1.4125675,98.743725,69.021,-2.50699999999996,-3.59224999999999,0.49733,231.17,298.13,-73.42,0.003981775,-4.395775,-1.11615,-0.07077275,0.06140085,0.055599925,0.0031034125,0.040965575,0.29255775
3,23.75,510.861,3.74034,0.362170625,-0.06114975,-17.6489025,-0.89839575,-5.373059,-0.211383,98.7542,69.818,-2.755,-3.41399999999999,0.476431,232.7,301.29,-71.036,0.0070259,-3.9984,-1.1899,-0.0642212,0.0812253,0.0586678,0.00470748,0.0577312,0.447584
4,0.25,510.573,4.53648,0.68548775,-0.0705338,-11.5828225,-0.9916345,-1.38630975,-0.589917,98.4002,66.12,1.995,1.24100000000004,0.64116,252.9,314.45,-68.358,0.0077466,-4.5597,-1.1153,-0.0501813,0.081161,0.0459548,0.00309977,0.0354752,0.477874
4,0.75,513.0995,4.6013075,0.176898012,-0.251257,-11.54247,-0.842101,-0.52894175,-1.004316,98.4296,68.35125,1.86875,0.855750000000043,0.51197675,261.605,314.115,-64.19525,0.00995835,-4.5025,-1.106325,-0.047914075,0.086157475,0.048710825,0.00268176,0.046569875,0.3705685
4,1.25,510.9555,4.577345,0.557644165,-0.1309095,-15.424435,-1.019021,1.135833,-0.689674,98.4382,65.35075,1.08975000000001,0.138000000000005,0.70132225,251.81,311.1575,-66.87075,0.009826075,-4.57835,-1.24105,-0.04312825,0.0630945,0.062781,0.0027473575,0.0556994,0.4266585
4,1.75,511.95725,4.6394425,0.560324325,-0.11403985,-11.784257,-1.1533875,-0.48521925,-0.6846875,98.425725,69.2445,1.01575000000002,0.0750000000000167,0.684284,263.86,311.3325,-64.4495,0.0109635,-4.4527,-1.319,-0.032883925,0.069506725,0.06031855,0.0024822325,0.0362219,0.3815015
4,2.25,511.832,4.573625,0.27902125,-0.134620275,-13.19970425,-0.68355375,-0.500550525,-0.627851,98.46075,66.7155,1.08900000000003,0.244500000000045,0.69153,251.205,309.31,-69.7425,0.0070245,-4.48655,-1.3303,-0.048216,0.06683585,0.05288295,0.00250729,0.05076815,0.46297
4,2.75,512.31975,4.6351075,0.379318873,-0.200572,-11.886975,-0.794951,-0.913576,-0.726355,98.456925,67.74925,1.44975000000002,0.449750000000037,0.68902725,257.9825,308.9275,-69.375,0.006859425,-4.525575,-1.044075,-0.04331825,0.063300175,0.061863725,0.0030052325,0.040188175,0.386012
4,3.25,511.2055,4.78475,0.734299,-0.173024,-14.879522,-0.93455,0.14814,-1.03723,98.458175,70.89225,1.03850000000003,-0.294499999999985,0.64553775,258.935,310.3375,-68.24775,0.004537575,-3.923975,-1.060975,-0.0460234,0.0542981,0.054392225,0.0030340125,0.0444264,0.37429
4,3.75,513.2095,4.634395,0.7315992,-0.076834025,-11.8852805,-1.018321,-1.00444375,-0.4430035,98.4667,72.6655,0.457000000000022,-0.653999999999968,0.5060555,259,306.505,-65.7345,0.00398586,-3.92145,-0.99343,-0.0405178,0.05848405,0.05160075,0.0029527,0.0389514,0.400355
4,4.25,511.835,4.64264,0.4618435875,-0.140299,-10.998691525,-1.01442125,0.38149125,-0.190644,98.4668,74.436,-0.144999999999982,-0.637,0.483953,260.8,307.24,-65.607,0.0078546,-4.1279,-0.92339,-0.0377371,0.0693785,0.0546272,0.00332719,0.0450147,0.460357
4,4.75,510.908,4.64018,0.28995565,-0.05470645,-9.50679605,-0.795102,0.514042125,-0.65686225,98.4748,75.711,0.0980000000000132,-0.769999999999982,0.423688,256.815,307.8325,-61.6895,0.027831,-3.8439,-1.07205,-0.0367979,0.0587321,0.0435403,0.00237392,0.0331658,0.463624
4,5.25,511.833,4.6568525,0.2711356,-0.1770475,-10.12646715,-0.57589075,-1.19983675,-0.6540135,98.457625,74.663,0.0560000000000115,-0.846249999999998,0.44063,255.0675,308.6275,-53.747,1.158325,-1.1924,-0.68444,-0.035555425,0.075788375,0.047228125,0.003194135,0.0568615,0.41382975
4,5.75,511.6485,4.535695,0.1219529,-0.204611,-8.65724825,-0.66768275,-1.33371375,-0.6595845,98.513925,75.136,-0.162999999999969,-0.72299999999997,0.3893875,253.6575,309.445,-32.09125,19.4645,7.77355,0.6573375,-0.0420849,0.069047125,0.055759675,0.0035345775,0.042152875,0.396232
4,6.25,511.3175,4.51571,-0.669707,-0.2329765,-6.91277675,-0.34663,-1.399122,-0.40005325,98.46255,74.75975,0.0555000000000234,-0.0884999999999821,0.515308,257.2725,312.5975,3.142175,60.403,30.071,3.89955,-0.053326675,0.06236695,0.054800425,0.0030463,0.054921525,0.4470875
4,6.75,510.5285,4.6708725,-1.2105886,-0.68614125,-4.71389025,0.06254405,0.213399,-0.3186345,98.5332,71.8925,0.933000000000007,0.755500000000026,0.61086475,271,318.61,29.89825,115.605,62.06275,7.176325,-0.054750625,0.10843425,0.063660175,0.0040711725,0.04547545,0.564958
4,7.25,509.411,4.84477,-2.4184855,-0.7176485,-2.634175,0.3496715,3.7928049,-0.3621755,98.5085,67.19,1.45400000000001,1.05800000000005,0.829383,264.33,321.71,46.717,125.06,66.074,7.3808,-0.0675888,0.130089,0.0825756,0.0135377,0.0934274,0.885239
4,7.75,508.79975,4.90881,-3.71348295,-0.4968325,1.194604,0.407098,6.8503675,0.18603775,98.581175,58.8365,1.99550000000001,2.01225000000003,0.93222475,267.385,331.3625,54.24675,184.69,75.328,9.7788,-0.082444725,0.18791075,0.10861975,0.024763325,0.14077225,0.8257315
4,8.25,508.1905,4.84517,-6.1811027,-0.278465,2.29628,0.291881,16.495663,-0.477852,98.48215,54.87125,2.86775000000003,2.46800000000005,1.1716025,265.9175,335.2075,70.18925,197.8625,94.64425,11.25325,-0.11365125,0.28593,0.1413595,0.044053525,0.26886825,1.209585
4,8.75,507.659,4.6421775,-7.16404545,-0.26491325,8.57289,0.201997,21.99975,0.144774,98.483875,50.98475,2.85375000000004,2.83675000000002,1.370225,266.3525,337.84,96.18475,266.9825,123.8275,14.444,-0.1216125,0.39806175,0.1484585,0.055669825,0.336894,1.173655
4,9.25,507.045,4.73639,-10.52860827575,-0.125516725,10.50558225,0.3764545,29.4958745,0.0253581475,98.49615,48.4775,4.23350000000003,3.95350000000002,1.83454,273.23,350.115,144.285,365.125,183.82,19.23,-0.1124525,0.468101,0.170579,0.06741795,0.3775065,1.43168
4,9.75,506.662,4.608765,-12.04952085,-0.07505505,18.68147,0.605535,27.192421,-0.336479,98.49275,46.09,4.60950000000003,4.41100000000003,2.025575,274.2125,351.3475,129.93,363.99,180.4425,21.3705,-0.15062025,0.56757775,0.1937775,0.0785237,0.47052525,1.639755
4,10.25,506.67225,4.4391,-10.30415715,-0.095258575,23.320864475,0.38218975,36.21306525,-0.4721715,98.51685,43.9765,4.88900000000004,3.85575000000002,2.4396175,273.3425,353.63,180.7775,500.955,222.645,19.512,-0.143849,0.7836345,0.21365875,0.100474325,0.7599345,1.551515
4,10.75,506.164,4.634255,-13.3022928,-0.10173485,29.3324534,0.1810385,33.71750225,-0.073123325,98.52635,42.6875,5.34750000000003,5.17800000000002,2.55151,278.015,355.82,171.755,456.74,229.325,21.93,-0.1545455,0.793131,0.2229975,0.0912885,0.7799015,1.458615
4,11.25,506.164,4.59812,-13.12932,-0.0694704,29.252652,0.305742,44.224905,-0.897745,98.4832,39.944,4.84800000000001,4.71800000000002,2.55176,277.63,358.67,155.54,468.71,222.66,18.321,-0.209812,0.830463,0.219221,0.110944,0.935519,1.87382
4,11.75,505.295,4.711195,-13.9034854,-0.0731213,27.88264325,0.18745875,44.7182585,-0.284046,98.399625,39.01275,6.62700000000003,5.97475000000002,2.4253,281.6775,363.2925,144.475,404.04,180,25.113,-0.20184275,0.9236585,0.23951225,0.1195665,0.82476425,1.7331575
4,12.25,505.0135,4.7111925,-14.59084665,-0.0451363,28.01929425,0.257354,34.88714725,-0.35921,98.286825,36.275,6.00100000000001,5.93425000000001,2.2575025,284.2275,361.7775,136.77,387.435,181.09,27.94825,-0.21279775,0.9596975,0.2629565,0.118962,1.0242925,1.9486825
4,12.75,505.4425,4.49595,-13.2189846,-0.0459566,20.2236525,0.2641875,40.664179225,-0.2498745,98.2731,35.041,6.74400000000003,6.202,2.3201,287.76,360.68,154.03,460.72,197.38,24.999,-0.227187,1.01223,0.25727,0.113584,0.922419,2.13709
4,13.25,505.162,4.5944725,-14.5230374375,-0.045305775,33.749133,0.280412,50.2595975,-0.372741,98.219875,34.76825,7.01400000000003,6.17975000000002,2.39195,289.185,362.93,164.875,494.105,226.14,26.93375,-0.20558275,0.85100425,0.25960875,0.12876325,1.038396,1.798715
4,13.75,505.2205,4.5815175,-12.44532778,-0.037049325,30.129437,0.133502,55.39751675,-0.72778525,98.2602,35.1205,6.81750000000001,6.10700000000004,2.769395,288.53,369.4025,215.57,592.04,293.535,29.62625,-0.22955875,1.0556025,0.259526,0.129236,0.9265895,1.6747925
4,14.25,505.213,4.6251275,-13.868444375,-0.0246509,30.411045,0.12087075,59.8113445,-0.420287,98.233725,36.442,7.98675000000004,7.77300000000002,3.00322,291.575,365.9675,176.55,522.46,244.5175,31.8915,-0.19775,0.9849305,0.2520445,0.11512,0.78617725,1.69669
4,14.75,505.84325,4.50856,-13.0658571725,-0.01164585,22.248688,0.045591475,52.866603,-0.351353,98.176775,34.62475,7.40725000000002,7.47300000000004,3.339935,286.45,363.0175,144.5975,403.1125,193.495,20.56875,-0.19569475,1.11789,0.2519175,0.1274765,0.71758025,2.0906325
4,15.25,505.70025,4.3400625,-12.833225,-0.0266234,18.7479826,-0.124729,53.67569825,-0.4368255,98.15905,33.4465,8.66250000000002,8.55800000000001,4.23108,281.6925,365.3,120.7775,344.0025,174.4825,25.43775,-0.21246425,1.00289925,0.22309325,0.11158825,0.75277375,1.844535
4,15.75,505.177,4.41875,-10.97512141,-0.04175525,12.313924275,-0.194312,44.99602875,-0.027860575,98.13805,34.06525,8.78125000000001,8.30075000000004,4.1035825,285.525,360.79,77.3255,215.265,102.2625,17.87775,-0.20570525,0.9103,0.2251575,0.11018925,0.926784,1.9853575
4,16.25,505.529,4.419965,-9.806710375,-0.010627675,5.5125733925,-0.26109575,39.2081015,-0.4758045,98.13875,35.775,8.00950000000003,7.03500000000003,3.64053,289.71,352.51,67.8845,204.5,94.5715,12.892,-0.159987,0.8247365,0.2377935,0.1046,0.831538,1.799965
4,16.75,505.82325,4.475465,-7.7902586075,-0.00039955625,-3.08185125,-0.744099,31.87901025,-0.65926025,98.125575,37.09,7.85875000000005,6.89625000000004,3.383565,286.6125,348.63,38.12325,161.12,81.9475,11.26375,-0.1574435,0.82666975,0.2141835,0.095042675,0.69612725,1.841795
4,17.25,505.87675,4.8852175,-4.94719367,-0.0004958,-9.1806015,-0.665234,24.794275,-0.0478188,98.29525,39.401,6.97300000000005,6.00050000000004,2.811305,298.72,345.7,17.8905,107.175,50.6675,5.552875,-0.17225775,0.66553775,0.1948765,0.075982175,0.45981775,1.7260075
4,17.75,506.443,4.74859,-3.5895553,-0.0067553,-20.863419,-0.742708,18.009744,-0.365569,98.206,38.244,6.96300000000002,5.68700000000001,2.5432,290.85,343.23,-8.2388,58.192,26.424,2.9943,-0.170273,0.574774,0.183359,0.0780263,0.460644,1.48717
