DOY2,HR2,LE_1_1_A,LE_1_1_1,LE_1_1_2,H_1_1_1,PA,RH,SW_IN,LW_IN,USTAR,WS,TA,TAU,T_SONIC,T_SONIC_SIGMA,VPD,FC,CO2
1,0.25,51.4927439595693,50.4483730806022,89.7300268048696,24.5855098327968,97.967095,70.7121150269144,0.0006602807,247.10645,0.2510836,7.364555,-9.372074,-0.2598586,-9.246764,0.1892572,0.604344381432113,-2.1432918650485,384.294389078625
1,0.75,50.8055340333901,47.1900948143209,79.8653844246489,26.8339991363861,97.9766975,71.281856146315,0.0006844393,247.3224,0.2539712,7.561741,-9.2552625,-0.276009775,-9.213057,0.2029989,0.603581815593717,-2.00340751474875,383.055202021689
1,1.25,53.0339298610221,51.0645175167216,90.5568257501054,26.5029722107605,97.950225,71.337240002695,0.000653513525,247.8638,0.2601768,7.46672,-9.3071825,-0.270238125,-9.381993,0.193171,0.572364526461586,-2.14987353286141,383.970970761335
1,1.75,53.9218237608897,51.5675185434682,93.7410849694542,27.9216276765207,97.9386875,71.5490683313592,0.0007087621,248.3488,0.2689402,7.371577,-9.529029,-0.2648256,-9.413913,0.1991309,0.592845926189097,-2.53797553914768,382.779848395036
1,2.25,47.8751802943517,44.5527157363601,79.7368819010429,28.908781973041,97.93475,71.2885137317582,0.00063849795,246.79085,0.2609482,7.42334,-9.5811595,-0.28292905,-9.5799,0.1988452,0.580919586295684,-2.2488180200261,383.672616504259
1,2.75,53.7319753857292,43.660069869891,87.8254926685234,26.7850616998448,97.9107025,71.2003554192445,0.000718541675,247.56855,0.27676245,7.36783,-9.6386155,-0.26044185,-9.7276645,0.1957027,0.568957696344206,-2.39147428225385,382.45668631877
1,3.25,57.4482923883744,55.4473990551178,86.8765562369809,29.9732726111709,97.92055,71.5584853231183,0.00066090095,245.45365,0.27697825,7.421197,-9.661009,-0.280588275,-9.821288,0.1933522,0.570162771414949,-2.12981922386674,383.320019300541
1,3.75,53.1516525208758,50.2569683330345,92.8537715415311,30.7938459096165,97.912795,71.7966593957252,0.0007139465,247.878,0.25665815,7.26393,-9.677131,-0.2734377,-9.8341375,0.1905807,0.565861326293639,-2.17409911111838,382.525710403665
1,4.25,46.4205858216441,42.9988255893894,89.9575160013969,29.57523388142,97.91211,72.0715739648848,0.000644109,248.066,0.2628994,7.434385,-9.8259105,-0.2893689,-9.8129925,0.18736495,0.56140371684752,-2.20206557021037,383.047542930496
1,4.75,51.030865374129,48.182258224545,79.3631535626152,32.3341961051478,97.88425,71.9158328038356,0.0006673553,248.9583,0.255895475,7.45739,-9.9330295,-0.287535175,-9.91014775,0.184875675,0.549069965024723,-2.25181358747949,381.814134076684
1,5.25,44.8873599301384,43.040434298449,79.5767482264245,31.3092623962367,97.923995,71.6221437714936,0.0006201716,247.99055,0.2583207,7.330078,-9.8710045,-0.2756326,-9.89661,0.1814258,0.560648681183604,-2.19876448852286,382.525240580063
1,5.75,45.323426998839,41.8873202760335,75.2147793409758,27.9238589378195,97.924185,72.3064659087833,0.0005792185,247.5605,0.2674535,7.107782,-9.962918,-0.270418275,-9.9179395,0.18583065,0.564149513884038,-2.36314966230197,382.808168404521
1,6.25,45.119467991929,42.6566311756841,94.3808086736443,27.0547999475917,97.9106,72.4410291123116,0.0006225441,248.1024,0.250293075,7.277103,-10.149555,-0.270672275,-9.9085555,0.18535035,0.567420620146537,-2.27382231643918,384.384606036723
1,6.75,45.4934787332249,44.7224161072091,76.6639451469265,26.5651938315453,97.9100375,73.2150433171685,0.00061677045,246.13375,0.246144,7.137763,-10.204175,-0.2621601,-9.96995225,0.18842075,0.549316172134487,-2.38492698851929,384.144365762013
1,7.25,43.9931507742672,42.5384458742189,79.413791066965,32.1521272186124,97.90749,72.9668629893179,0.0006074805,246.8986,0.2586181,7.11231975,-10.1749575,-0.28671135,-10.10211,0.18741055,0.535391168429355,-2.48657685284892,384.083350682614
1,7.75,45.1975656371103,43.9417081259274,77.0552573027418,31.4394475158919,97.915125,72.7129335555836,0.001203554,246.3472,0.261864075,6.9595015,-10.22428,-0.2750581,-10.071515,0.189983575,0.544181104116419,-2.15173617679761,384.035452351746
1,8.25,47.593717988371,44.2173243446644,82.2241236967871,30.035510212102,97.92086,72.858201609989,0.2050734,247.4039,0.257367775,7.1360655,-10.27042,-0.263627,-10.2347625,0.19347785,0.560721012541569,-2.37326804508934,384.383677918221
1,8.75,46.3503881003987,45.1721274798664,83.4799497099789,24.8326856533685,97.9376925,72.8306701975083,2.723447,246.001875,0.2636562,7.22377425,-10.2648025,-0.2640386,-10.2487575,0.190186025,0.546666343287021,-2.52181484303441,384.614822177005
1,9.25,50.0274437089413,47.1883309411743,83.4219477336222,28.1734788058063,97.9891925,73.0515658102497,10.31434,244.4874,0.26938525,7.4350185,-10.267265,-0.24320325,-10.252975,0.193403,0.546976503591579,-2.37334352266549,384.717504120587
1,9.75,47.079482789249,43.6269861698449,82.068721392327,30.0734109184385,98.0384175,72.7543624657281,20.93508,243.3788,0.2653706,7.309837,-10.292105,-0.2773522,-10.17931,0.2076777,0.538182544195731,-2.40882913459688,384.208486144703
1,10.25,46.5339957386936,42.2514011210178,74.2209924483064,34.298791417222,98.0473975,72.3934427324282,35.31928,244.045,0.23937785,7.287206,-10.163215,-0.26594415,-10.18865,0.20400025,0.552623858886798,-2.34862501813488,384.071234854689
1,10.75,49.8361903858756,44.6010381326628,72.0371266601149,35.1625040188876,98.06087,72.9957156117906,47.07601,243.2781,0.2612906,7.135442,-10.20875,-0.2889838,-10.2452125,0.21529075,0.553119360262693,-2.15734138719659,384.520198095963
1,11.25,47.6726971790693,43.939970735624,71.1459699364073,35.7466017944829,98.1100575,72.8505491726766,56.807555,243.87955,0.2559555,7.300284,-10.127415,-0.2595688,-10.20445,0.2013879,0.547104203461461,-2.25330733486231,384.496134239014
1,11.75,50.5472032793697,49.0483939263329,85.1896174391382,39.0106647968052,98.1286,73.084621934918,68.03051,242.476875,0.25220075,7.05513875,-10.0917675,-0.259653425,-10.237095,0.19265555,0.533571801868979,-2.46300453938418,384.427638042756
1,12.25,51.9794555614178,50.4162512985198,88.2392149477974,36.3608149710439,98.16476,72.7633891467581,76.84115,245.23365,0.2427136,7.04638625,-10.1182925,-0.2464062,-10.1658,0.1949762,0.552404999289056,-2.20816534449513,384.19979992177
1,12.75,56.573442289107,51.9114550467884,81.8565472993683,39.8975217064032,98.16171,72.7582163197179,78.2447725,243.181825,0.25445875,6.858951,-10.1805325,-0.25656935,-10.080585,0.19234935,0.547893112886164,-2.19926275183855,384.355759547362
1,13.25,56.6402483958119,50.9672036795526,78.9073160214639,39.9054145202924,98.15725,72.8412634866142,83.3008575,242.66545,0.240286425,6.81313375,-10.12581,-0.2657249,-10.037135,0.18837985,0.552778988351306,-2.30454213372685,384.318465573636
1,13.75,49.3561458409593,46.3382244479973,83.4721875316296,36.8932176907765,98.12902,72.679641769166,77.671435,242.18845,0.239815,6.876653,-10.1327,-0.261460225,-10.070515,0.1900525,0.545851571950237,-2.28697180563768,384.211160190709
1,14.25,50.8633808456434,48.6843164574177,80.1166223130145,36.5552011295385,98.1408475,72.1118930618407,67.8435125,241.29005,0.24158585,6.65929775,-10.1183725,-0.2865288,-9.96965,0.1924272,0.560195850092249,-2.24242309132042,384.241786019907
1,14.75,51.9513187003251,48.7960056088081,77.4194084811607,33.2290243347842,98.1377225,71.4368478230784,64.477855,241.15725,0.24471765,6.500361,-9.9286965,-0.2707019,-9.9310215,0.1898351,0.572099405962365,-2.32018661535448,384.206947409109
1,15.25,49.7865383291992,47.1138174495131,76.1827779255819,32.7159979074549,98.117345,71.9107662203614,52.504485,240.9438,0.2392389,6.300282,-9.955529,-0.2879561,-9.8862725,0.1887588,0.589678491889622,-2.17858122587506,382.567802277885
1,15.75,50.431587891439,43.4808940973998,73.2312615383268,34.4482367674613,98.14169,71.3950829870107,35.5588,240.83205,0.247462,6.579197,-9.8702125,-0.26794165,-9.77181725,0.1849129,0.594790925219519,-2.14334166924696,384.0768615419
1,16.25,47.7336010584021,46.5453841203773,88.8292895877468,33.3090708517881,98.148625,71.0837068557856,21.915475,243.55865,0.2499283,6.332435,-9.764681,-0.2557357,-9.678091,0.188747,0.604160657673672,-2.10425662475731,383.451067473142
1,16.75,52.2514439840627,49.4434254668376,87.1097421520118,32.6841712012503,98.129835,70.9500067569353,10.117135,243.3043,0.238866,6.45811,-9.692989,-0.264077625,-9.5155245,0.18817975,0.624298753539815,-2.25762035758405,384.031244807149
1,17.25,52.0738494249845,49.8591169897974,84.6003794579736,29.9055775463776,98.124565,70.4656389510933,2.561685,243.31495,0.254357675,6.811985,-9.5584565,-0.2760077,-9.38513875,0.18242485,0.626175943227991,-2.02479316905516,382.922195657622
1,17.75,49.9524849685455,48.1841750608374,76.8907142910209,27.3493812155545,98.14735,70.7227182481423,0.15457265,244.1535,0.238928525,6.79771,-9.4746335,-0.305820875,-9.32154725,0.1878948,0.63431762468138,-1.73030750057457,383.562942980803
1,18.25,48.3680714933571,47.2478488139013,88.2508913945119,26.5912527127438,98.1508825,70.0998256830528,0.002217836,243.2913,0.25207375,7.051731,-9.369969,-0.290401575,-9.21315175,0.1814591,0.64793273770709,-1.79154768440903,382.529839008198
1,18.75,48.9185403501183,47.5336605683599,78.897957794453,26.7925989145293,98.16051,69.8056188947243,0.00066615255,244.28545,0.246294775,7.491542,-9.2277265,-0.3063298,-9.1162345,0.173171225,0.650160925375044,-1.92280950574557,382.245637396812
1,19.25,50.8608541203633,48.6692120048969,81.0869394836242,27.9352768886598,98.15684,69.8493856429222,0.00062484155,247.17965,0.251566575,7.862713,-9.186326,-0.306138,-9.0762415,0.182685475,0.646679464614158,-1.99826552663788,382.158390801866
1,19.75,50.6377303269465,48.5253098522284,82.5417474844182,28.4452098424829,98.15058,70.2653746405998,0.000696123225,244.97045,0.2500666,7.754082,-9.241983,-0.2934048,-9.14737925,0.177301925,0.631961679299702,-2.1120133932132,381.676716466872
1,20.25,42.2488164472557,39.3918821695142,75.6462276670858,26.2860505502762,98.12464,70.2352078711921,0.0007134927,245.74995,0.2544605,8.010976,-9.300548,-0.28660915,-9.07436475,0.18629895,0.608124995870834,-2.07916563163363,383.698936644096
1,20.75,47.2000363395163,43.1903270475983,87.0989571501556,28.3697290481905,98.0926825,69.9821668466083,0.00074655775,246.6153,0.25146435,7.901541,-9.3132055,-0.287858625,-9.1160055,0.182800925,0.617807753395644,-1.82764792524826,384.266525680491
1,21.25,45.9580199251679,39.9677007035674,83.2226584021534,24.1141714750974,98.06891,69.5654809698268,0.00070526925,247.1437,0.251548375,7.857486,-9.3441625,-0.269061675,-9.150664,0.18930815,0.609056499120743,-2.02078799320688,384.637722429017
1,21.75,47.7915139110352,38.9886308331007,76.5017765475655,26.0374417246319,98.041055,69.4025749078555,0.000648936025,247.5224,0.25255625,7.653366,-9.3838155,-0.265568675,-9.137178,0.1820911,0.620683884988309,-2.49882320777867,383.183094149546
1,22.25,50.9238173902458,45.6492664082278,85.0773919707644,25.7844082575591,98.0016,69.9384518800375,0.00067063785,247.7443,0.247668825,7.681252,-9.376717,-0.3027153,-9.169424,0.19180465,0.61395274584192,-2.07821224960729,384.617999812064
1,22.75,57.7870248600027,54.7810119093729,91.840930614015,30.4606363395158,97.99358,69.9569480424959,0.0006626291,247.1766,0.2592678,7.807758,-9.289146,-0.2393008,-9.188452,0.1925137,0.628749086443205,-2.21875633671631,381.583574515706
