DOY2,HR2,FC,FCH4,H,LE,WS,USTAR,PA,RH,TA,VPD,T_SONIC,TS_8,TS_7,TS_6,TS_5,TS_4,TS_3,TS_2,TS_1,NETRAD,SW_IN,LW_IN,SW_OUT,LW_OUT,PPFD_IN,G,CH4,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA
1,8.25,-3.013266,-85.57465,-34.8889,5.57471,0.372357225,0.0562825,100.723,63.3,3.8084,0.380466040622832,6.59730000000004,8.94674166666667,5.59768333333334,2.34409166666666,2.08010833333333,1.619475,0.780991666666667,1.31925833333333,1.0162,-32.7673420858411,11.6327496450544,253.518079714683,1.07773851590106,323.220614478601,31.9904648390942,-28.4124433916995,1975.968039,405.469925,5.83624175,0.219216990566028,0.204267938291796,0.0588737387010932
1,8.75,-3.464745,-116.325,-40.636925,6.880006,0.450469325,0.0527025,100.7583,59.254,5.35065,0.371839829776828,7.52315000000003,8.95253333333334,5.495975,3.31609166666667,2.93436666666666,3.47033333333334,1.873725,0.711333333333333,1.481025,8.2265246498112,22.3497397065784,255.699292377178,1.75132508833922,334.635596050067,59.7824791418355,-20.7523420051271,1961.864492,403.932775,5.85408925,0.226060200994472,0.172658140225571,0.0674315578165119
1,9.25,-5.34888,-103.4126,-51.18716,8.19053575,0.25898815,0.07198,100.784575,54.254,6.122175,0.380727907896251,7.94755000000003,8.96506666666667,5.4205,4.32986666666667,4.46791666666666,5.05426666666666,3.72058333333333,2.02575,0.898791666666667,23.0441106563698,43.9706578324657,257.42872624106,2.77274734982332,341.397291841571,108.99284862932,-14.2260238764394,1996.685,400.251025,6.06850525,0.19420297074003,0.188679622641132,0.0737079201035709
1,9.75,-5.563919,-143.187,-47.19622,8.0492775,0.431800875,0.047785,100.776,51.76,6.92485,0.700835354686202,8.79905000000005,8.95733333333333,5.39924166666667,5.47935833333333,5.60501666666667,5.81178333333334,6.018275,3.67603333333333,0.565791666666666,31.4103434216193,42.5023663038334,260.647324178338,2.90746466431095,347.67339662078,110.411203814064,-9.57476194855101,1965.89975,401.7753,5.66028875,0.226499276866161,0.230168600079666,0.0728512736466175
1,10.25,-6.48336375,-127.10547,-37.485475,9.5416115,0.336653925,0.048355,100.75265,50.842,7.757525,1.49563633017262,9.015975,8.96066666666666,5.46201666666667,5.9464,6.13298333333333,6.45656666666667,8.41644166666667,5.22234166666667,2.520225,52.7144237384145,59.3835778513961,262.309229056058,3.58325971731449,350.515286410698,150.95947556615,-4.9194678405311,1965.73931247727,401.629,5.210471,0.275585089275293,0.273042489914436,0.0748401246480323
1,10.75,-5.6960975,-75.353025,-38.18842,10.683879,0.426961825,0.0624175,100.7286,38.999,8.00825,1.65838176489999,9.36760000000002,8.96156666666667,5.50981666666667,6.29698333333333,6.35623333333333,6.61023333333333,9.42461666666667,6.380975,4.04611666666667,52.0841061628341,66.5795078088027,264.790133233726,4.04593639575972,351.590234263591,166.129320619785,-1.63735659757129,1965.57887495455,401.176525,5.1096705,0.301920555656838,0.306132679946958,0.103322567105042
1,11.25,-4.0928365,-136.06195,-36.025685,11.02587275,0.689135925,0.0662125,100.704575,38.1695,8.578,1.53642683790593,10.1938,8.97673333333334,5.5824,6.49406666666667,6.56965,6.83365,10.94975,7.67235,5.89124166666667,57.0898066820864,69.8473734027449,266.19067039479,3.50265017667845,353.0311898139,171.5315852205,1.91380414838772,1965.41843743182,400.4169,4.609329,0.298306496064897,0.246938351953537,0.101629457110589
1,11.75,-4.891038,-58.81002,-41.0054575,12.30045175,0.48236885,0.055335,100.673625,35.8575,8.67025,0.546465096537851,10.856775,8.98156666666667,5.67756666666667,6.72965,6.80073333333333,7.11406666666667,11.2235,8.712025,7.27959166666667,34.4650503857919,45.7666824420255,268.228742213696,4.0856890459364,354.365859658343,123.113825983314,2.87321475128835,1965.25799990909,400.19675,4.95307275,0.281351920171855,0.316587640038369,0.10954422863406
1,12.25,-5.53999725,-43.3960325,-35.958845,12.089095,0.57580905,0.081175,100.65255,27.17875,9,1.06009200301477,11.34735,8.98790000000001,5.82073333333333,7.11273333333333,7.1794,7.5634,12.3445,9.81333333333333,7.52591666666667,43.1318424394475,61.4055844770469,272.169447561029,4.77473498233215,355.971665930079,158.462455303933,2.62733861754587,1965.09756238636,400.45625,4.7905075,0.266196484137089,0.263790278987485,0.10809675047674
1,12.75,-5.5316675,-46.04938,-35.33016,7.55426775,0.9181083,0.073095,100.641025,29.71625,9.256,0.471314978102891,12.096875,8.99356666666667,5.97973333333334,7.33331666666667,7.43248333333333,7.62523333333334,12.7065,10.3332166666666,8.46760833333333,48.6584433839697,65.7998106956934,274.043137134026,5.14134275618375,355.634747537552,168.18831942789,2.63499626976077,1964.93712486364,399.746,4.4909575,0.289493494109478,0.270145243053709,0.114080062615121
1,13.25,-7.9231245,-119.548,-36.246325,8.9304195,1.071969475,0.0943425,100.61775,41.4625,9.59625,0.776817548732203,13.2489,9.00006666666666,6.19165,7.37331666666667,7.4609,7.64965,12.5123333333333,10.02155,9.33218333333333,39.2658167769908,52.6975863700899,275.287215398269,5.9297703180212,358.454453441334,144.591775923718,2.98018775912022,1964.77668734091,400.5085,4.4692425,0.257255504019879,0.234740614734905,0.120074925669794
1,13.75,-5.58190125,-41.512,-34.5961625,6.804258,1.30352,0.0986,100.593,40.855,9.80625,0.637852106620127,12.796,8.99673333333334,6.3734,7.66673333333333,7.7434,8.06006666666667,11.8666666666667,9.68333333333333,8.689,35.282321264646,59.8497397065783,274.866264353939,5.20097173144876,359.306318854186,146.460071513706,3.91902615942464,1964.61624981818,401.046325,4.727838,0.290172362570938,0.31288975694324,0.102469507659596
1,14.25,-4.6295505,-36.618815,-42.9660775,6.70198,0.985233875,0.08496,100.5933,37.746,10.041,0.632340671605722,13.435225,8.96048333333334,6.55815,7.6229,7.7104,7.91423333333334,11.9674166666667,9.62735833333334,9.03640833333333,35.2435261715288,49.9668717463322,275.827364617302,3.06978798586572,359.378647879689,120.438021454112,4.79673124385824,1964.45581229545,398.5286,5.144038,0.286992776576322,0.294650000856708,0.112800265555914
1,14.75,-4.406009,-100.24678,-51.976075,7.43062,0.950488675,0.0861,100.59235,38.74375,9.80625,0.517315070590552,13.2069,8.93156666666666,6.72648333333333,7.69665,7.69298333333333,7.84348333333334,12.0349166666667,9.64291666666667,8.68350833333333,28.600175136771,32.5070989115003,276.345726857107,3.47835689045937,359.712870755645,77.1752085816448,5.36740503291063,1964.29537477273,400.0664,5.617994,0.265277956938265,0.302208061466169,0.12099634979799
1,15.25,-4.82121675,-48.03388,-51.559985,4.3345325,0.992066675,0.09492,100.59725,40.623,9.779,0.494722374115862,13.282625,8.91815,6.90331666666667,7.65415,7.64256666666667,7.71106666666667,12.00325,10.4150833333334,9.12840833333333,13.8371067975644,27.7141504969238,276.637846097819,3.00353356890459,358.664748558676,68.3015494636472,4.07259764436919,1964.13493725,400.3124,5.66057,0.292074507820338,0.239766281297335,0.110943113320311
1,15.75,-4.08294625,-36.277125,-50.152195,3.675035,0.893348275,0.070595,100.628525,43.333,9.546,0.208476392274563,13.0806000000001,8.91781666666667,7.07323333333333,7.53681666666667,7.5609,7.53898333333333,12.40475,10.453,9.99066666666667,9.5275860368504,20.4637955513487,277.686129956954,2.29240282685513,356.293940794821,44.3087008343265,1.97463691143965,1938.7048546,397.5294,5.951324,0.227736300532052,0.196842038150191,0.0698490240073913
1,16.25,-2.941113,-37.90245,-67.23451,-2.17482,0.6491543,0.0418625,100.60455,42.61,9.274,0.35186228707416,13.248475,8.93415,7.22331666666667,7.27965,7.4124,7.27965,12.0143333333333,11.4458333333333,10.477,-21.5785103500627,18.542356838618,277.463948692122,1.34275618374559,354.079668684185,45.0268176400476,-0.870189975028006,1922.94120225,395.6004,5.793202,0.19008535322821,0.172835698617405,0.0375509077660636
1,16.75,-2.2981885,-32.1728075,-72.82885,-6.900268,0.57257795,0.022605,100.59555,42.217,9.004,0.0349387851077418,13.62805,8.9059,7.3254,6.94933333333333,7.17663333333333,6.96063333333333,11.2913333333334,11.3425,11.0118333333333,-66.5984170662675,7.03738760056791,276.248071080646,0.3886925795053,350.872720750361,17.5208581644815,-2.82743144189921,1925.65364675,396.6134,5.534486,0.16604169175802,0.169571992654778,0.0349146599840925
1,17.25,-1.94642,-35.584315,-79.60741,-4.1425215,0.26845245,0.034195,100.560575,49.375,8.851,0,13.687875,8.88848333333333,7.38565,6.91356666666667,7.00506666666667,6.64065000000001,11.1168333333333,11.1755,10.7946666666666,-85.6504243043266,-2.8868906767629,275.57758477897,0.0220848056537103,347.102105791607,1.99046483909416,-8.18569608654187,1925.106123925,399.70155,5.47354525,0.173305403082512,0.166623737406108,0.0313131538461591
1,17.75,-1.382635,-170.36296,-69.7274,-14.7797625,0.294983,0.0525,100.582,46.011,8.715,0.0767058262339425,13.249,8.87773333333333,7.37006666666667,6.41673333333333,6.49006666666667,5.97673333333333,10.9733333333333,11.2133333333333,11.09,-89.7900680872648,-4.8651206814955,275.180585173481,-0.406360424028268,342.491572498871,0,-12.8193227952081,1940.981767075,400.420825,5.55706325,0.189208879284245,0.155884572681199,0.0291376045686669
1,18.25,-0.304617275,-36.325,-75.8526875,-6.893692,0.347804,0.035,100.515,48.57,8.462,0,12.996,8.8554,7.35006666666667,5.86406666666667,6.09006666666667,5.4294,10.75,11.03,10.9933333333333,-88.8550135573675,-5.22006625650733,274.02931666294,-0.291519434628975,338.009662578364,-0.119189511323004,-15.7758569747727,1945.4008539,400.35195,6.015839,0.154596248337403,0.19,0.0246981780704569
1,18.75,-2.560211,-17.42029,-82.6222625,-8.151796,0.296455,0.0437,100.563,53.36375,8.2875,0,11.9,8.8414,7.3074,5.49006666666667,5.85673333333334,5.2174,10.16,10.0566666666667,9.97666666666667,-89.8391082458932,-5.21769995267392,273.460086319128,-0.193242049469965,337.243879626667,-0.119189511323004,-17.9391698676941,1955.0094309,400.197125,5.51413875,0.189736659610103,0.177200451466693,0.0310322412983658
1,19.25,-0.6531527,-151.650325,-86.0525,-8.43945375,0.177376,0.0418,100.625,53.676,8.0503,0,11.104,8.82506666666667,7.24773333333333,5.27806666666667,5.58606666666667,4.79206666666667,8.93333333333333,8.89,8.68666666666667,-87.2498233067232,-5.18693800283957,273.541761161412,-0.225265017667844,335.259973222029,-0.119189511323004,-20.7019086868846,1951.0885871,399.8062,5.494432,0.182756668824971,0.189736659610103,0.0246576560118759
1,19.75,-0.0955727999999999,-38.01,-90.42374,-12.79967075,0.291682,0.0354,100.566,56.278,7.9034,0,11.853,8.80873333333333,7.1664,5.14806666666667,5.30173333333333,4.53773333333333,8.65333333333333,8.46333333333333,8.22133333333333,-86.8089666379814,-4.85092285849503,272.698257810923,-0.265017667844523,335.487637185067,-0.119189511323004,-21.7965442625928,1961.397307525,399.58065,5.4633195,0.153622914957372,0.14247806848775,0.0264952825989835
1,20.25,-0.61375565,-55.0883725,-85.5105,-6.53110875,0.228569,0.0323,100.536,57.878,7.7135,0,11.201,8.81773333333333,7.08606666666667,4.9194,5.05773333333333,4.18773333333333,8.79,8.76333333333333,8.58,-85.1331831921653,-5.0780880265026,271.453255782655,-0.132508833922261,332.563817182515,-0.119189511323004,-23.2934394138264,1949.892522425,399.397,5.66474925,0.183847763108502,0.164012194668567,0.0259036676939772
1,20.75,-0.9392766,-118.68075,-62.121,-9.51813925,0.284768375,0.0378925,100.497925,56.378,7.4155,0,11.21575,8.81538333333333,7.00029166666667,4.74609166666667,4.79923333333333,3.986325,8.17884166666667,8.47255,8.38809166666666,-84.0341493432744,-4.89351632749645,269.929187572583,-0.136925795053003,331.598353033481,-0.119189511323004,-25.3168260321494,1942.9765483,398.811425,5.5677505,0.176185763550466,0.192913549407969,0.0326571962953068
1,21.25,-1.689525,-75.6158775,-65.09979,-6.684272,0.3852456,0.0355775,100.490525,56.523,7.1579,0,10.938975,8.814475,6.89563333333334,4.58628333333333,4.60750833333333,3.88376666666666,7.23395,7.6758,7.57933333333333,-81.8023672942964,-4.88878371982962,269.320211145911,-0.340106007067137,332.30290346273,-0.119189511323004,-26.9948599452948,1949.69027755,400.12305,5.420309,0.176510703227355,0.163703327523879,0.0286967898259238
1,21.75,0.13830795,-50.52975,-63.2909,-13.053659,0.34483685,0.0307975,100.50325,58.195,6.993375,0,10.323225,8.82831666666667,6.81893333333333,4.37266666666666,4.43349166666667,3.61886666666666,7.2463,7.35505833333333,7.24765833333334,-83.4345361813682,-4.59654519640322,268.53144530465,-0.187720848056537,333.960246537665,-0.119189511323004,-27.5824429205448,1947.3965196,397.798,5.231518,0.195002025113674,0.154746012648827,0.0259328035314707
1,22.25,-1.74328815,-136.473325,-46.001675,-8.65122275,0.2300051,0.03141,100.4936,57.17,6.76925,0,10.01635,8.83338333333334,6.73401666666667,4.07781666666667,4.18096666666667,3.244,6.59208333333333,6.77075,6.59673333333333,-80.9910388070092,-4.62612399432087,269.908907038752,-0.132508833922261,332.379252043171,-0.119189511323004,-28.0111680985636,1932.0810958,403.081475,5.438125,0.1294160797831,0.152822056137395,0.0258074047887066
1,22.75,-0.26514125,-46.8875375,-73.03728,-2.49701375,0.318285175,0.0304,100.494,56.95,6.66425,0,9.61772500000003,8.84511666666667,6.65801666666666,3.88559166666667,3.949875,3.08614166666667,6.2057,6.66035833333333,6.54723333333334,-77.0580353767853,-4.83909133932797,267.438271867537,-0.143551236749116,336.648045076976,-0.119189511323004,-28.9654870842135,1933.09750385,402.752,4.9909175,0.163686807019488,0.15744026786026,0.0254096070574196
1,23.25,-0.6822593,-68.9962,-69.29865,-4.657072,0.380699775,0.03595,100.47745,58.4175,6.54675,0,9.37200000000001,8.84699166666666,6.59700833333333,3.83201666666667,3.76490833333334,2.85491666666667,5.99715833333333,6.15413333333333,6.22389166666667,-81.3905665745138,-4.54921911973497,264.532894048173,-0.231890459363957,329.684654813556,-0.119189511323004,-29.3252285490357,1946.578531125,400.983,4.842563,0.196865674381409,0.144062511931119,0.0302655833530074
1,23.75,-1.37875,-320.979675,-84.096685,-6.816775,0.399331675,0.03389,100.462725,60.84375,6.545625,0,9.34245000000004,8.84636666666666,6.56096666666667,3.54375,3.61265,2.65239166666666,6.4454,6.271325,6.32810833333334,-86.9946740558125,-4.45456696639849,262.777604709777,-0.132508833922261,331.867989940927,0,-30.0315410585028,1967.24425,400.666,5.118295,0.19043952084523,0.169198844109307,0.0287778878943148
2,0.25,-1.303418,-74.287165,-53.05966,-3.611724,0.600812775,0.03579,100.45885,50.716,5.00425,0.0603589742365961,8.41267500000002,9.62275,8.31035833333333,5.154125,4.75473333333333,3.94754166666667,4.469,3.996775,3.9967,-91.7183891857898,-5.39753904401325,251.527094128639,-0.00220848056537102,281.796150845742,-0.238379022646007,-39.3434035338877,1933.1825,397.00385,5.522658,0.173259809555169,0.168448327002532,0.0298918873647221
2,0.75,-0.8510224,-99.9740375,-40.8239475,-2.57131775,0.50541575,0.0338775,100.45195,49.4335,4.73475,0.0323491649532539,8.30622500000001,9.634125,8.270425,4.83728333333333,4.52076666666667,3.64835,3.69966666666667,3.88684166666667,3.98549166666667,-92.799083516856,-5.30288689067676,251.61017116831,0.0397526501766785,280.156014373234,-0.283075089392134,-39.8413509438734,1933.709105325,397.972675,5.455724,0.167641866739843,0.172548922724443,0.0292185041428446
2,1.25,-0.36134,-120.89172,-43.595565,-2.74774425,0.53034445,0.04138,100.43235,43.936,4.92745,0.159876718780424,8.33907500000001,9.639,8.19610833333333,4.66983333333333,4.43955,3.72779166666667,3.168,3.81633333333333,3.51943333333333,-92.3823694156994,-5.2129673450071,251.847626061588,0.125883392226148,280.296241526639,-0.238379022646007,-40.4188331433071,1932.240367,395.5529,5.36389125,0.164642729299367,0.160490753932013,0.0305604302262381
2,1.75,-0.367971,-58.08282,-48.3925475,-1.927319,0.337237,0.03455,100.426925,46.1895,4.666775,0.0182965900666433,7.733,9.64236666666667,8.07758333333333,4.9104,4.78475,3.78113333333333,3.20041666666667,3.10201666666667,3.20184166666667,-93.3731633259356,-5.07098911500237,250.471370872271,0.129196113074205,279.803557815606,-0.238379022646007,-41.000812728665,1936.671562575,396.356375,5.4666135,0.118895570234295,0.148642038544346,0.0256985699630589
2,2.25,-0.3816934,-108.0493,-44.3113625,-2.3750095,0.2603305,0.03155,100.36845,36.517,4.39715,0.0599905040239022,7.16350000000002,9.6479,7.96456666666666,4.9424,4.77723333333333,4.06423333333333,2.33466666666667,2.70733333333333,2.892,-90.8457490357768,-4.92427827733081,251.149740413802,0.13030035335689,279.085214351115,-0.238379022646007,-40.4120658465948,1944.773297,400.3134,5.452384,0.157426020690797,0.141902473698232,0.0293679049267436
2,2.75,-0.41554285,-74.772785,-91.82869,-5.075336,0.43242665,0.0366525,100.47685,35.906,3.9009,0.122030857856249,6.88290000000005,9.64706666666666,7.8739,5.0539,5.08756666666667,4.28923333333334,2.311925,2.889,3.1155,-93.1115369852514,-5.20941788925698,250.203505307616,0.129196113074205,277.713212672661,-0.286054827175209,-41.033537358484,1963.4283541,399.24975,5.48278,0.160661420502772,0.146968236018968,0.0309761838736604
2,3.25,0.18152665,-60.30015,-79.7449075,-1.252304,0.340217625,0.039755,100.443475,38.438,3.89625,0.0608626623782566,6.95922500000001,9.6448,7.81664166666667,5.07066666666667,4.81148333333333,4.12473333333333,2.72766666666667,3.15066666666667,3.03428333333333,-92.7141996655664,-5.7359204921912,249.006769328827,0,277.547252505821,-0.283075089392134,-40.1209088230753,1960.055288,404.0483,5.693882,0.1460928726741,0.143146150976871,0.0283461140897244
2,3.75,-0.717747,-51.54416,-81.93142,-3.9029935,0.4547716,0.0266275,100.37975,43.876,3.9229,0.0775700092104012,7.69782500000003,9.645775,7.78709166666667,4.626525,4.62936666666667,3.82325,2.97083333333333,3.17783333333333,2.89995,-89.752037605867,-5.35257927117842,248.733868222772,-0.0463780918727915,277.610286488643,-0.357568533969011,-40.6299088696356,1987.10127095,399.3624,5.626314,0.17413483945037,0.170139851398905,0.0371608357494197
2,4.25,-1.223957025,-38.6806,-74.5464275,-6.939544,0.313924825,0.0357025,100.5498,43.80075,3.596725,0,6.93212500000001,9.64906666666667,7.8009,4.43173333333334,4.4244,3.63773333333334,2.76003333333333,3.10179166666667,2.61633333333334,-88.3090208229187,-5.15854235683862,247.527835501903,0.0441696113074205,279.941172515135,-0.357568533969011,-40.736370038727,1980.7902155,404.2992,5.4570035,0.184170635465808,0.174850884440531,0.0312247274829375
2,4.75,-1.510009,-42.5085775,-68.18536,-6.25030575,0.42727955,0.028955,100.5473,38.798,3.235625,0.0062702058008017,6.57200000000001,9.65490833333333,7.808675,4.11973333333333,4.15633333333333,3.08195,2.29164166666667,2.66621666666667,3.47666666666667,-87.7983767043304,-5.02011358258401,246.684646445254,-0.00331272084805651,278.78661643081,-0.357568533969011,-39.2893703569811,1979.53010925,404.516025,5.57004125,0.174675600744361,0.149093918641269,0.0296158693572858
2,5.25,-0.1481456,-133.418625,-72.45875,-8.953492,0.4353619,0.03314,100.22,39.9655,3.100875,0.0513249393818873,6.12000000000002,9.77453333333333,7.78225,3.88995,3.84203333333333,2.79763333333333,2.26468333333333,2.6077,2.81946666666667,-88.1123820617701,-4.93610979649787,246.62760016248,0.040856890459364,277.591912735012,-0.357568533969011,-38.6113825215508,1941.0661195,403.83225,5.42423625,0.205439188330286,0.173536030974618,0.0304302936106278
2,5.75,-2.05454375,-109.4753675,-97.000225,-5.669306,0.45770845,0.030735,100.251,41.413,3.15525,0.190639801823555,6.12310000000002,9.7782,7.72513333333333,3.55896666666667,3.5383,2.41618333333333,1.91845,2.24601666666667,3.08203333333333,-92.2726411487607,-5.36204448651207,245.442379475799,0.0850265017667845,277.203775562763,-0.357568533969011,-39.3280479750778,1955.5389432,404.4008,4.268654,0.165684517849651,0.14836989220654,0.0287908317114373
2,6.25,-1.35300975,-50.9116,-44.39748,-7.505604,0.247635425,0.03617,100.2876,45.09,3.1396,0.411769426599369,6.04647500000002,9.67366666666667,7.64188333333333,3.33153333333333,3.29048333333333,2.17345,1.51859166666667,2.01881666666667,2.66725833333333,-92.5031031320161,-5.17274017983909,244.018468282816,-0.00441696113074203,276.588248576507,-0.357568533969011,-39.5232802647964,1973.02103995,406.05645,4.40545075,0.173587209984692,0.154944846716967,0.0279577247623575
