DOY2,HR2,CO2,FC,H2O,G_2_1_1,H,LE,PA,RH,TA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,NETRAD,PPFD_IN,PPFD_OUT,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,5.25,370.580925,-10.22703225,2.110767,-11.11975,-156.593,-29.8391825,99.24328625,30.79475,2.02745,4.851,4.3347,6.3251,7.873375,8.09275,9.563,4.46085,5.723075,6.956425,7.91255,9.43375,5.6249,6.9833,7.689675,8.4195,9.5885,5.351625,6.5417,7.21235,8.16725,9.28,-108.8,0,0,0.0519,0.273495886623547,0.268514431641951,0.073143694191639,0.227911
1,5.75,370.64945,-3.129408,2.073351,-11.378,-124.746025,-35.04925,99.21873875,32.01325,1.4984,4.823475,4.222,6.23585,7.784875,8.018,9.555,4.3124,5.6434,6.88675,7.85235,9.40325,5.4603,7.018975,7.636175,8.35475,9.59275,5.2434,6.5494,7.140625,8.106975,9.26,-106.495,0,0,0.05256,0.25839573491686,0.310438360533078,0.0781389667681815,0.19201985
1,6.25,367.531,-3.43035,2.03276,-11.686,-112.32945,-14.1165,99.20219725,32.08325,1.9099,4.718,4.0969,6.16135,7.6931,7.974875,9.565,4.16885,5.553775,6.810175,7.83555,9.387,5.312575,7.019375,7.571,8.31475,9.60275,5.1749,6.553125,7.069525,8.056875,9.2595,-107.2525,0,0,0.0573,0.251594912508182,0.273130005674953,0.074766302570075,0.232112
1,6.75,367.439,-4.870565,2.95842,-11.776,-118.0369,-38.64987,99.2161995,31.98975,1.7619,4.524,3.9778,6.061725,7.6401,7.9302,9.538,4.047,5.439325,6.717075,7.771725,9.3775,5.1533,6.9121,7.4859,8.29475,9.597,5.12825,6.52195,7.033325,8.03605,9.259,-113.4,0,0,0.0474,0.294108823397055,0.284253408071038,0.0763544366752843,0.186109
1,7.25,374.0945,-6.25998,3.09752975,-11.72875,-104.21465,-15.57898,99.2126905,31.34825,1.49795,4.460125,3.913,5.953625,7.5617,7.900825,9.518,3.945275,5.3329,6.63035,7.737225,9.34375,5.024875,6.78275,7.4338,8.2785,9.56175,5.054675,6.485675,7.01675,8.025025,9.2585,-102.5,0,0,0.049735,0.287857685047049,0.252457363865958,0.0806287697078264,0.147748075
1,7.75,367.50565,-26.08596,3.4317355,-11.684,-87.63985,0.9195541,99.2311035,31.2135,1.29005,5.4864,3.98,5.878375,7.4505,7.859225,9.508,3.84895,5.2376,6.5414,7.65265,9.34375,4.929025,6.6702,7.37425,8.229,9.56175,5.005,6.413975,6.967375,7.975675,9.2385,-87.505,0,0,0.04916,0.244903044264127,0.220974769388577,0.0953702484411157,0.1458662
1,8.25,375.65995,-12.4596225,3.66561875,-11.657,-79.06922,-3.05520175,99.264715,32.006,1.42795,5.5137,4.2355,5.786525,7.34765,7.808,9.477,3.7731,5.136975,6.4389,7.560725,9.319,4.798575,6.5456,7.282875,8.129,9.535,4.949075,6.33415,6.930425,7.901575,9.21825,-77.9,5.05382092216986,0.519005999709357,0.06019,0.238988669435203,0.237802000964371,0.0986879479540621,0.1436266
1,8.75,378.69085,-38.81683,3.808983,-11.61475,-67.0733625,3.63291225,99.29731375,30.55,2.0106,5.59475,4.4082,5.68775,7.1922,7.70545,9.448,3.86165,5.0456,6.306825,7.489425,9.30425,4.688775,6.242975,7.081225,8.00475,9.4555,4.9017,6.1644,6.93755,7.815725,9.1785,-67.10325,31.7177541572381,2.33552699869211,0.06413,0.284095044168822,0.278976579119617,0.0978796190009418,0.245084
1,9.25,377.935575,-22.361,3.8217855,-11.5685,-78.62443,10.434565,99.34327775,28.7425,3.371825,6.9069,4.483,5.681725,7.148,7.653275,9.426,4.111375,5.080975,6.23255,7.43925,9.31,4.759525,6.03035,7.014125,7.958975,9.427,4.95465,6.046275,6.900075,7.784325,9.17825,-28.564,69.2613506612137,4.5348149224605,0.0771,0.331856953497247,0.32408766498828,0.125135702667977,0.1739463
1,9.75,369.801,-21.86774,3.74844,-11.42875,-44.8981875,21.2576975,99.41926825,28.822,5.874225,7.7844,4.6279,5.69685,7.1336,7.5795,9.435,4.466175,5.2678,6.203475,7.40105,9.30475,4.851275,5.9808,6.992225,7.958325,9.379,4.96795,5.9166,6.775625,7.75205,9.1685,-11.61075,99.6167140692145,7.25310884593826,0.0807075,0.2958761255373,0.293367936754855,0.119695460656736,0.358701775
1,10.25,366.502225,-22.891985,3.7728975,-11.15675,-42.8493,27.14305,99.454567,28.14275,6.32125,8.07,4.7715,5.815975,7.088,7.5456,9.426,5.0879,5.42065,6.2367,7.3718,9.2995,5.156375,6.0941,6.960925,7.921,9.36475,5.08935,5.85905,6.691125,7.7167,9.16825,-23.771,106.234040565509,7.48666154580747,0.0634,0.386095843023465,0.428168191251989,0.16431676725155,0.355198
1,10.75,368.587,-22.224795,3.74098875,-10.68625,-26.67118,34.7646,99.47412925,26.325,6.671725,8.722,4.99675,5.9309,7.06775,7.52965,9.4075,5.7903,5.77925,6.3068,7.34465,9.288,5.4955,6.29675,6.9419,7.8979,9.3725,5.4105,5.9196,6.6712,7.6755,9.1565,-28.5795,119.987699557807,6.22807199651228,0.0652,0.388461066260185,0.348681803368056,0.183303027798234,0.260461
1,11.25,364.069975,-19.95355,3.7923225,-10.29525,-27.160525,31.265525,99.4393,26.18275,6.33365,10.114225,5.5409,6.0817,6.97115,7.50365,9.399,6.45065,6.127425,6.414,7.335775,9.27375,5.8149,6.412875,6.993925,7.855025,9.3295,5.69645,6.06585,6.704125,7.667025,9.14825,3.41615,152.380161514667,7.51261184579294,0.106401175,0.438028204735253,0.420553649379192,0.168878255099463,0.420352925
1,11.75,365.862,-18.84666,3.52559,-9.782,-26.6177,28.32924,99.386665,24.1755,6.9835,10.411,6.1974,6.2636,7.0695,7.51395,9.399,7.054625,6.458975,6.5824,7.3645,9.2485,6.1476,6.506625,7.03185,7.850225,9.33475,6.1256,6.262875,6.758375,7.6514,9.12825,22.72225,132.55413232577,6.99360584608358,0.115402,0.501336214530728,0.456247739720429,0.180831413200251,0.457796
1,12.25,365.555,-16.69218,3.66005,-8.973,-26.1089925,29.45832,99.357682,22.9505,8.2825,11.213,6.68685,6.51375,7.08225,7.519975,9.3885,7.4491,6.8317,6.81495,7.414825,9.23325,6.51475,6.71635,7.0659,7.84445,9.35,6.632975,6.5299,6.853975,7.64875,9.09825,16.577,144.783211193922,8.81012684506633,0.0984,0.44912025115775,0.469865938327093,0.185472369909914,0.472278
1,12.75,365.284,-18.3139,3.64997,-8.32,-24.0633375,28.97483,99.332173,22.70375,8.35325,11.552,7.30155,6.83665,7.21525,7.5607,9.36925,7.85385,7.1062,7.088825,7.493425,9.21375,6.8702,7.001225,7.1632,7.865375,9.3495,7.0781,6.835,6.977475,7.653975,9.108,29.06,151.128059540368,8.9333907699973,0.086,0.476629835406891,0.445653452808345,0.189736659610103,0.420468
1,13.25,364.889675,-15.22581,3.6666675,-7.671825,-23.865525,24.0654975,99.313992,21.8115,8.17825,12.04945,7.8161,7.167075,7.3352,7.667075,9.367,8.0306,7.417225,7.3392,7.58265,9.21475,7.263025,7.129775,7.314,7.910125,9.33425,7.510075,7.135875,7.15575,7.69865,9.08825,-9.78074999999999,151.666528265067,8.53764869521892,0.0830175,0.442130321933075,0.4542492085808,0.173161560787836,0.443151425
1,13.75,364.19635,-15.056925,3.68122375,-6.8494,-27.24344,21.40704,99.309525,22.02325,8.0428,11.72735,7.9947,7.446225,7.494,7.761775,9.367,8.186425,7.7142,7.5717,7.67775,9.20475,7.5737,7.2611,7.447,7.9748,9.37375,7.885325,7.3442,7.281675,7.7318,9.06825,-13.182,131.023064626627,7.38934792086196,0.10709155,0.395339207910755,0.373307437011223,0.162256665056524,0.43265275
1,14.25,363.4412,-12.065785,3.48194,-6.140975,-48.14556,16.31867,99.31949875,20.422,8.626,11.921,8.324,7.80825,7.674175,7.851275,9.356,8.303,7.98745,7.740475,7.806225,9.19475,7.92715,7.413775,7.57565,8.03,9.3685,8.203525,7.5507,7.47405,7.772625,9.06825,-21.351,135.784944673961,6.73410284622891,0.0756,0.323833290444327,0.313687742827162,0.14247806848775,0.590151
1,14.75,362.564,-13.415375,3.46926525,-5.46265,-37.8685,8.88445,99.32066625,19.629,8.4745,11.949725,8.589,8.002125,7.8779,7.957175,9.336,8.39325,8.2095,7.910725,7.9395,9.17,8.1585,7.6057,7.702425,8.08,9.33425,8.45525,7.744975,7.654325,7.826125,9.058,-19.97225,114.37594718595,6.09183292158857,0.0784125,0.265118107590529,0.31630733172443,0.102691652149521,0.6737242
1,15.25,362.5755,-9.8662375,3.62078125,-4.891125,-65.5634375,1.16902175,99.31704275,19.11375,8.27125,11.136725,8.681,8.186,8.09,8.08475,9.317,8.46325,8.34425,8.079,8.05475,9.14475,8.357,7.821325,7.8464,8.16,9.34375,8.52825,7.969925,7.80195,7.890075,9.0385,-31.7715,60.568000166082,4.65807884739148,0.0576925,0.241577263534944,0.246622360206709,0.0846817491785999,0.36852165
1,15.75,363.25195,-8.27895,3.73631,-4.35115,-98.3829375,-9.9989385,99.31086275,19.77125,7.8891,10.537725,8.609,8.35875,8.19925,8.209,9.3,8.49025,8.4395,8.19375,8.18425,9.13,8.52875,7.9695,7.995325,8.24475,9.3485,8.55875,8.089,7.926825,7.96935,9.0385,-48.9425,43.8300566754552,2.85453299840146,0.0707,0.256122149058592,0.244815341752022,0.0777519683437473,0.294011
1,16.25,363.366825,-7.0840775,3.61193,-3.847475,-111.527425,-4.2593225,99.3184995,19.3475,7.571275,10.117325,8.66,8.503,8.324,8.34475,9.335,8.465,8.51475,8.28425,8.29475,9.13,8.60875,8.106475,8.16,8.32475,9.3685,8.48775,8.21675,8.03775,8.04975,9.0385,-82.08,25.1717909859038,1.38834104922253,0.0432725,0.235222319365304,0.243977335885202,0.0663141358203859,0.274880125
1,16.75,364.281275,-4.7996005,3.674341,-3.4937,-87.5203,-13.5750425,99.30873075,21.379,7.223825,10.042325,8.511,8.546,8.441,8.47325,9.346,8.3475,8.5095,8.3795,8.40225,9.1395,8.625,8.2445,8.23425,8.4085,9.41,8.44525,8.33325,8.1565,8.14925,9.05875,-95.29,9.20586891984471,0.519005999709357,0.04749,0.247061516195716,0.278765111669185,0.0751345674041198,0.362116
1,17.25,363.74,-3.583448,3.68491975,-3.368225,-100.2771225,-14.291125,99.31044075,21.38475,6.51845,9.55055,8.12,8.558,8.508,8.5195,9.346,8.21,8.448,8.44475,8.44375,9.17425,8.54475,8.3435,8.32475,8.48225,9.42475,8.40375,8.392,8.2355,8.23875,9.06925,-110.875,1.03801199941871,0.123263924930972,0.0469225,0.288031330551416,0.232411501160211,0.0728027790074421,0.373926525
1,17.75,364.442525,-5.852462,3.80177575,-3.120125,-92.4073275,-12.349675,99.3117465,23.82325,6.2919,9.5346,7.7397,8.54475,8.546,8.58275,9.355,8.067,8.3665,8.4795,8.4795,9.208,8.5,8.41275,8.39,8.527,9.42475,8.360625,8.4115,8.29425,8.308,9.07925,-106.3975,0,0,0.05074,0.260145255791307,0.259964497954774,0.0753043759371828,0.125143775
1,18.25,364.652625,-4.79613375,4.09943,-2.938825,-116.42325,-17.33708,99.300516,26.70425,5.9336,9.08675,7.4318,8.52375,8.6035,8.6065,9.354,7.886725,8.30025,8.479,8.52425,9.22275,8.416,8.39225,8.44,8.558,9.40475,8.32595,8.4,8.3335,8.357,9.079,-109.1975,0,0,0.0537,0.267028622796417,0.264865152734224,0.0753864267975362,0.257094075
1,18.75,365.340875,-2.3040715,4.08429,-2.883375,-137.0856,-10.75669,99.309802,26.2685,5.422125,8.650025,7.0794,8.476,8.602,8.62075,9.354,7.685575,8.19025,8.4595,8.539,9.2185,8.29725,8.34225,8.48475,8.59425,9.39475,8.213075,8.368525,8.36275,8.396,9.08875,-113.6525,0,0,0.0620125,0.263343223292629,0.279254891712391,0.0920119979908057,0.323252825
1,19.25,365.954,-2.0354225,3.9272165,-3.270175,-127.6845,-13.69356,99.3092595,28.828,5.06715,8.939,6.771,8.3195,8.51,8.5695,9.364,7.4528,8.021825,8.39425,8.558,9.219,8.05605,8.283,8.5295,8.63,9.3795,8.022425,8.32705,8.38175,8.435,9.079,-122.3,0,0,0.0524,0.265329983228432,0.277668867538296,0.0836062198643139,0.264326
1,19.75,368.049475,-6.25958125,3.8437,-3.16055,-127.3032,-14.3948,99.23484575,29.70425,4.27725,8.513625,6.6091,8.17325,8.463,8.59375,9.401,7.248675,7.8856,8.31425,8.5675,9.259,7.8604,8.21375,8.53,8.6595,9.37475,7.8413,8.275475,8.381,8.46375,9.07925,-115.3425,0,0,0.0413125,0.273609208845187,0.292084792658751,0.0901546818135801,0.214704375
1,20.25,367.971225,-2.9874925,3.5287635,-3.6125,-112.536325,-18.408385,99.19421,27.39775,4.176225,8.64205,6.4113,8.038,8.468,8.67375,9.402,7.057325,7.7759,8.24425,8.5675,9.268,7.62885,8.104625,8.4985,8.6895,9.37475,7.65925,8.194225,8.3699,8.48275,9.0895,-110.2,0,0,0.0728475,0.253012687717501,0.277143472703411,0.0815490644240233,0.255396825
1,20.75,367.32,-2.183394,3.45424875,-3.998975,-133.291,-20.6427225,99.19200375,27.2655,4.2155,8.647,6.4319,7.935475,8.508,8.69475,9.404,6.8263,7.68095,8.1675,8.568,9.28275,7.424775,7.9665,8.50375,8.71475,9.37425,7.4909,8.083425,8.358425,8.50175,9.09975,-109.525,0,0,0.0525,0.276767050061961,0.289482296522603,0.0859651092013498,0.259642
1,21.25,368.307375,-2.284304,3.43039425,-4.722825,-126.55915,-17.0878175,99.212572,26.76225,4.26,8.501025,6.3099,7.804575,8.531,8.69,9.406,6.63095,7.5887,8.086,8.5685,9.2875,7.3,7.8116,8.49375,8.75,9.379,7.33065,7.968625,8.336925,8.51075,9.10975,-107.19,0,0,0.044765,0.275916446757836,0.287915785141882,0.0737698643289852,0.15724995
1,21.75,370.1727,-3.5375075,3.3857135,-5.012725,-133.597625,-18.217675,99.17805425,25.2995,4.489775,8.03205,6.2317,7.74905,8.54,8.66425,9.405,6.429675,7.4944,8.003425,8.55275,9.297,7.19175,7.67215,8.469,8.749,9.3885,7.1812,7.864225,8.30525,8.50975,9.12,-108.7,0,0,0.0479075,0.24097745320399,0.24541265427615,0.0714109241421363,0.2379495
1,22.25,373.933025,-7.750595,3.637657,-5.604225,-129.680875,-18.62309,99.17605225,24.103,4.019675,7.577975,6.1916,7.64945,8.566,8.6195,9.396,6.227,7.3513,7.912325,8.52225,9.2965,7.031475,7.604475,8.43,8.749,9.388,7.0299,7.755075,8.2548,8.4895,9.13975,-110.1,0,0,0.042685,0.245669859333627,0.251882299751678,0.0696558887357715,0.19077695
1,22.75,372.426975,-3.3906824,3.38968,-3.647575,-131.252725,-18.8352375,99.18609525,23.75425,3.4791,7.784125,6.0874,7.520825,8.589,8.56325,9.398,6.099675,7.2074,7.827875,8.508,9.306,6.8473,7.533275,8.41475,8.7385,9.39275,6.88075,7.64585,8.195075,8.499,9.15975,-97.815,0,0,0.0535225,0.26745579294008,0.250083472561678,0.0740678200527987,0.3122867
1,23.25,364.8047,-4.16187825,3.62273,-6.850325,-145.1034,-15.44711,99.180655,23.95325,4.0203,7.465475,5.9684,7.4104,8.577,8.528,9.4,5.939,7.065625,7.7447,8.4785,9.32125,6.614425,7.452575,8.39475,8.72325,9.39225,6.733475,7.53565,8.1255,8.49875,9.1795,-125.285,0,0,0.048215,0.279830300165908,0.251528948081039,0.0690320503644441,0.253027225
1,23.75,367.14745,-2.4716495,3.7229955,-7.390225,-127.56605,-20.0030275,99.1793525,26.11975,3.36205,7.1629,5.7707,7.278925,8.418,8.45,9.419,5.753875,6.9178,7.641625,8.44,9.34125,6.40905,7.369725,8.3385,8.72325,9.407,6.593925,7.424475,8.0461,8.4885,9.19925,-119.9,0,0,0.052085,0.247668626963221,0.214813416330443,0.0654872687954253,0.1842493
2,0.25,361.769375,-2.10716,3.73994,-6.559075,-90.06846,-20.4709125,99.34147925,30.3965,2.850725,5.8303,6.364,7.42995,9.23775,8.44425,9.2325,5.7326,7.013325,8.04325,8.50425,9.18025,7.2075,7.560375,8.3695,8.91675,9.398,6.12025,7.60525,8.21875,8.4125,9.1225,-126.125,0,0,0.05696,0.302971299235411,0.30949034993538,0.0915162187249468,0.236723825
2,0.75,362.381475,-2.58972,3.808001,-7.2675,-94.90923,-17.8757475,99.33851175,30.26075,2.446,5.178625,6.229775,7.3389,9.188,8.37475,9.24525,5.55785,6.83245,7.910725,8.449,9.186,7.04985,7.446225,8.3395,8.88725,9.408,5.965,7.503875,8.1925,8.41,9.13,-114.785,0,0,0.0560225,0.283899901322262,0.329811476375826,0.0898955321120929,0.297978725
2,1.25,361.021,-3.70008875,3.8497985,-7.510975,-106.0837125,-25.263855,99.33638875,33.66325,1.8079,5.029,6.115125,7.13695,9.15825,8.329,9.24525,5.3968,6.34985,7.666325,8.25025,9.186,6.908425,7.355175,8.31375,8.84775,9.4175,5.802375,7.404125,8.16375,8.39125,9.13,-111.415,0,0,0.0608,0.266082693913001,0.292061637330205,0.0772657750883274,0.285006
2,1.75,359.91125,-1.4421455,3.802397,-7.83735,-95.66834,-18.2267925,99.250692,29.94275,1.6832,4.947125,5.989025,7.03365,9.128,8.2495,9.24075,5.240475,6.170425,7.54935,8.20175,9.1865,6.757675,7.19935,8.17175,8.60125,9.40275,5.64375,7.2955,8.13125,8.3725,9.13125,-112.9325,0,0,0.057805,0.276961175733218,0.309801386421715,0.0902496573520504,0.33138415
2,2.25,359.931025,-2.199823,3.741551,-8.215,-96.6428175,-15.53715,99.2248535,35.14325,1.32745,6.0768,5.86825,6.938725,9.10775,8.15375,9.23175,5.10405,6.06455,7.42865,8.17325,9.19175,6.640125,7.02325,8.0598,8.53975,9.3975,5.501625,7.1965,8.08625,8.3575,9.12875,-109.39,0,0,0.059835,0.298991326833888,0.310217466851687,0.0918595274542361,0.270397725
2,2.75,360.262325,-2.87315625,3.6949715,-8.434,-104.3432,-11.36914,99.17853675,33.273,1.84065,5.505925,5.751675,6.838625,9.06775,8.035425,9.22725,4.95965,5.9914,7.310725,8.11475,9.197,6.506725,6.893975,8.06425,8.5675,9.387,5.369125,7.08375,8.02975,8.33125,9.12625,-107.76,0,0,0.0411425,0.294111104383877,0.324161293491105,0.0809443888227456,0.320153025
2,3.25,359.733,-6.43130625,3.5872655,-8.62875,-98.1278025,-14.88959,99.20039675,32.41275,1.7366,3.654975,5.6346,6.7358,9.02725,7.9617,9.22725,4.8143,6.0337,7.1524,8.02375,9.20225,6.37445,6.77125,8.00655,8.5795,9.387,5.264625,6.98125,7.963625,8.3075,9.12625,-115.3875,0,0,0.0562025,0.265092879969323,0.277673039924973,0.0919763163701036,0.228624325
2,3.75,358.931,-2.608265,3.444441,-8.9815,-111.785875,-13.99935,99.2328565,29.26975,2.1896,3.610075,5.519725,6.63775,8.98725,7.906775,9.2245,4.67745,5.953,7.071,7.999025,9.207,6.237675,6.65955,7.92405,8.57475,9.3865,5.178625,6.887375,7.9145,8.28875,9.11875,-117.185,0,0,0.04533,0.256196391441737,0.300245330330223,0.078693989820399,0.22463755
2,4.25,362.689275,-9.1161,3.369608,-9.422,-122.3005,-16.80019,99.24905925,29.5715,1.8802,3.800625,5.435075,6.5581,8.948,7.839475,9.22625,4.56515,5.8758,6.970825,7.98135,9.2075,6.136975,6.616575,7.835225,8.5685,9.40225,5.124375,6.790625,7.862125,8.28125,9.1275,-107.82,0,0,0.061905,0.25463614774926,0.258335628046427,0.0792511774598434,0.2001555
2,4.75,359.08415,-3.53047,3.263737,-9.832,-123.047625,-25.46911,99.270501,27.4915,1.7004,3.610575,5.3354,6.5156,8.8595,7.788475,9.23075,4.44415,5.77255,6.85285,7.918175,9.2265,6.0206,6.529125,7.738825,8.5385,9.3965,5.047125,6.680875,7.789375,8.27,9.12375,-107.0575,0,0,0.0568925,0.262508595633119,0.301408792553547,0.0730839790069062,0.21224515
2,5.25,361.4951,-2.025469,3.256736,-10.21775,-113.082075,-26.0042,99.26519875,26.33025,1.70875,3.0424,5.2359,6.4826,8.79975,7.779675,9.23525,4.339625,5.6679,6.76265,7.847825,9.2365,5.878175,6.439425,7.64035,8.49425,9.41125,4.948375,6.587875,7.71125,8.2175,9.12625,-105.2,0,0,0.0457575,0.256564176898363,0.316719813080256,0.0729706062183504,0.228610025
2,5.75,361.288,-2.64628225,2.931266,-10.5725,-103.4,-12.2606,99.2572795,27.7405,1.781375,2.825025,5.1478,6.401925,8.739,7.759875,9.24975,4.2448,5.57015,6.6677,7.72875,9.228,5.745325,6.383025,7.552125,8.45,9.4375,4.8325,6.521125,7.66025,8.19125,9.14125,-104.83,0,0,0.0411975,0.235328130428778,0.330504848661764,0.0791468397545976,0.2498862
2,6.25,361.28705,-4.8195025,3.128767,-10.8925,-113.2249,-18.3491925,99.27177475,26.73775,1.402125,2.94315,5.0681,6.294325,8.6685,7.713,9.2425,4.15045,5.4764,6.578075,7.6475,9.21375,5.621175,6.329125,7.48365,8.42,9.427,4.71575,6.44625,7.588375,8.15,9.13125,-104.82,0,0,0.05546,0.248243735068203,0.277524729327964,0.075113225487254,0.1837869
2,6.75,362.60715,-6.92813,3.083673,-11.171,-103.562525,-8.76073525,99.2759015,25.5755,1.46165,3.08575,4.951675,6.18185,8.5885,7.626525,9.23325,4.047425,5.3765,6.503825,7.5869,9.21375,5.49415,6.2075,7.39055,8.40475,9.42175,4.658625,6.397375,7.526375,8.1025,9.1225,-108.735,0,0,0.050405,0.256185672169588,0.242589776667298,0.0661323429977375,0.1117994
2,7.25,365.00435,-18.635035,3.14083,-11.421,-102.80025,-6.385348,99.2691355,25.1625,1.04025,4.38305,4.847425,6.0671,8.479,7.5386,9.2295,3.95395,5.2801,6.417925,7.489725,9.21425,5.36375,6.0828,7.295625,8.38475,9.40325,4.577125,6.375,7.46375,8.06875,9.1175,-96.485,0,0,0.03793,0.222597759409349,0.189274714761662,0.0827163661575798,0.11225765
2,7.75,365.136125,-23.54362,3.20188,-11.6425,-95.04072,-7.178908,99.26043375,23.799,1.14685,5.909275,4.751175,5.94365,8.349,7.451725,9.21675,3.8874,5.19195,6.326725,7.40075,9.21425,5.205625,5.97685,7.18425,8.35475,9.3895,4.48325,6.227,7.34125,8.02375,9.1125,-88.0675,0.259502999854678,0.519005999709357,0.05973,0.236654935215162,0.22722233346833,0.0954632849602617,0.169794275
2,8.25,361.741,-26.79938,3.59615475,-11.82925,-86.43214,-4.00581455,99.2608875,23.2025,1.9723,6.636,4.60345,5.81435,8.15,7.337625,9.19575,3.867975,5.0968,6.213225,7.317025,9.1895,5.083125,5.7656,7.052525,8.32425,9.36475,4.427125,6.127375,7.227875,7.991875,9.08875,-83.44,4.26233677261309,2.59502999854678,0.0532,0.250798724079689,0.257681974534503,0.0816088230524127,0.259774
