DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,FC_2_1_1,LE_2_1_1,H_2_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,T_SONIC_SIGMA_2_1_1,WS_2_1_1,USTAR_2_1_1,TA_2_1_1,TA_2_1_2,RH_2_1_1,PPFD_IN_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,NETRAD_2_1_1,PA_2_1_1,LW_OUT_2_1_1
1,5.25,-1.171,-16.935,-135.153,-10.507,-2.826625,-3.376375,-4.7654,-4.0197,-5.0433625,-4.6105475,-5.539755,359.999,1.9615925,84.2104,-12.01425,0.05441035,-11.84125,-12.8066,-11.947175,23.43935,0,0,0,0,183.18025,253.869,-93.7759,-0.5211,-0.17805,0.119475,0.44895,1.2109,2.4662,0.039775,0.211483,0.226665,0.0585197,0,-0.6179542,-12.09993925,-84.7075575,193.4604,-0.3736174,-19.5470875,0.0864975,0.156284,0.0624600825,-19.7499975,-19.55123,50.158905,0,0,0,169.496975,-90.5583,85.9505,237.458175
1,5.75,-1.735,-36.390868,-147.2360925,-10.627,-2.79675,-3.370625,-4.73945,-4.003825,-4.7729575,-4.239375,-5.25711,359.839,1.962002,84.2085,-12.2426,0.0508346,-12.13390975,-13.0767,-12.0022,22.1205,0,0,0,0,183.214,254.624,-95.40805,-0.521175,-0.18125,0.116325,0.448,1.21295,2.4706,0.0441088,0.216652,0.189342,0.0580168,0,-0.817448825,-12.0388475,-60.4192675,206.66615,-0.468606975,-15.6885525,0.0896025,0.151091575,0.06511281,-19.8725725,-19.65545,43.31692,0,0,0,168.511025,-85.92932,85.9175,236.301175
1,6.25,-1.78975,-11.1643165,-137.54,-10.745,-2.81175,-3.368375,-4.73805,-4.257225,-4.6784075,-4.2277725,-5.5441275,360.43425,1.93806625,84.2228,-12.4684415,0.059705,-12.36433225,-13.12435,-12.3508345,21.61525,0,0,0,0,181.6785,252.167,-96.88805,-0.5115,-0.188075,0.116325,0.44695,1.21095,2.4672,0.05,0.234515,0.213074,0.0546485,0,-1.576308,-14.66109,-52.64854,203.839,-0.4405234,-17.85257,0.08239,0.1721447,0.04300287,-19.9836475,-19.77565,45.0125225,0,0,0,173.41625,-85.9492225,85.9175,237.1499
1,6.75,-2.894,-19.8098,-139.9795,-10.831,-2.81195,-3.3734,-4.7363,-4.0643,-4.70134,-4.1459375,-5.6173175,360.74425,1.9727625,84.2371,-12.539375,0.0583375,-12.488197,-13.232125,-12.4091,22.703,0,0,0,0,183.441,253.13625,-97.0042,-0.531,-0.19915,0.1118,0.4449,1.2099,2.459,0.038744525,0.18275,0.19055,0.0601095,0,-4.2977775,-9.8891275,-50.5448,202.601,-0.31494325,-17.421725,0.07005,0.266249125,0.0621101,-19.994245,-19.7735775,46.8571525,0,0,0,166.39855,-89.4489525,85.9099225,237.25815
1,7.25,-2.1875,-19.1816,-122.49784,-10.90725,-2.81465,-3.3666,-4.77435,-4.2023,-4.7012725,-4.0890925,-5.71317,360.28975,1.9518,84.2495,-12.52,0.0604,-12.184575,-13.3127,-12.412625,22.996002,0,0,0,0,186.35,254.0925,-95.012375,-0.5503,-0.20605,0.1098,0.44665,1.2098,2.4585,0.036884,0.18587,0.1876455,0.058739025,0,0.0558249,-7.966663,-55.80685,200.303075,-0.451339725,-16.9719225,0.0533125,0.221370725,0.0326425,-20.032275,-19.79598,45.8335475,0,0,0,166.128775,-90.108075,85.9163275,238.136075
1,7.75,-1.943529,-13.5007,-99.93905,-11.011,-2.83205,-3.3681,-4.7427,-4.3172,-4.7008675,-4.08896,-5.64577,360.227,1.913575,84.251675,-12.491,0.058,-12.141925,-12.99965,-12.162625,21.14,0,0,0,0,189.5215,254.2475,-90.56437375,-0.5667,-0.20615,0.1089,0.4464,1.20585,2.46325,0.041,0.23745725,0.2068135,0.065630825,0,-0.2520947,-10.44952425,-67.2659775,198.384625,-0.350531475,-16.672345,0.0685825,0.414947675,0.056220685,-19.645,-19.543945,45.143875,3.1321825,0,0,167.869775,-84.57608,85.9175,238.2436
1,8.25,-2.471,-19.2652,-125.846865,-11.238,-2.825,-3.4244,-4.76855,-4.37045,-4.63294,-4.1007725,-5.52101,360.83125,1.95915,84.2715,-12.25835,0.067757825,-12.06525,-13.075575,-11.588375,19.960002,10.3779385,3.19583,0,0,183.908,255.405,-65.979125,-0.5747,-0.2087,0.10995,0.4484,1.20515,2.458225,0.04575,0.2382635,0.210925,0.0828385,0,-0.63154875,-9.6861775,-46.776175,197.65725,-0.0096205,-16.3497,0.049575,0.291796325,0.03632985,-19.047925,-18.9415975,47.463975,16.8461475,3.006882,2.64195275,168.457725,-73.83547,85.9175,235.16265
1,8.75,-4.2325,-16.39055,-120.88069,-11.064,-2.8158,-3.43045,-4.7648,-4.356,-3.6232425,-4.08859,-5.06112,359.50675,1.971765,84.2917,-12.2329,0.05886,-11.9345,-12.813875,-11.273625,18.7528,25.3475,18.0485,8.71020175,0.0322000000000002,184.1305,255.3225,-35.163625,-0.6069,-0.2091,0.105,0.4487,1.208,2.453575,0.0706633,0.260163,0.26429325,0.11715,0,-1.270591175,-24.3382725,-56.8016225,197.075025,0.339731475,-15.19664,0.05437,0.328452025,0.0441329225,-17.98782,-17.8656225,41.166845,41.685225,22.85076,12.42389,172.31875,-66.817725,85.9180775,241.266925
1,9.25,-5.02745,-16.301475,-108.28,-10.83725,-2.77585,-3.426075,-4.780075,-4.536775,-3.0120425,-4.0885225,-4.617975,358.4805,2.0042,84.319275,-11.749775,0.0647475,-11.577,-12.22015,-10.743875,19.2608,41.935,31.6155,21.343325,1.866815,185.90375,258.805,-6.85391875,-0.609575,-0.18495,0.102,0.449075,1.21,2.4627,0.073535,0.287662,0.277887,0.123582,0,-2.780684,-7.300196,-64.68084,196.5386,0.3417022,-14.47762,0.06978534,0.36710595,0.06855574,-16.84979,-16.1862425,40.21716,53.956475,28.7983575,11.80818,174.104325,-97.0664425,85.945,242.14625
1,9.75,-5.66875,-13.382475,-91.3208,-10.61975,-2.77025,-3.4165,-4.836125,-4.4843,-2.6124,-4.088325,-4.571785,358.5145,2.036075,84.329275,-11.07035,0.0693026,-11.015,-11.83025,-10.443625,21.479875,66.93,54.89491825,32.01400175,3.6624425,184.2875,262.1174975,6.61875125,-0.55705,-0.17115,0.094875,0.44395,1.212425,2.4702,0.0923704,0.324327,0.27991925,0.1709075,0,-1.61708825,-20.51426,-61.12533,207.503975,0.43222785,-14.365735,0.0849225,0.3385166,0.0586738025,-16.580325,-15.54715,38.613675,102.71275,51.58985,18.171975,177.27775,-88.0786,85.95,243.45425
1,10.25,-7.211,-13.40433625,-81.78435,-10.3135,-2.7718,-3.39875,-4.7425,-4.224,-2.612,-3.837565,-4.7754875,358.0985,2.1819,84.312575,-10.474675,0.0764555,-9.9706825,-11.23685,-9.822875,19.838,90.25666675,65.48515,42.2575,4.060725,185.3375,266.135,13.12204375,-0.5045,-0.1625,0.109,0.4665,1.218,2.4844,0.1082425,0.328975,0.320883,0.179944,0,-2.673824,-8.36362775,-58.703535,214.249675,0.7227756,-13.8302925,0.08711,0.2262142,0.0886314025,-15.9960925,-14.6417925,38.19755,99.3637425,51.8600925,15.13595,183.015075,-73.8722,85.84675,246.12075
1,10.75,-9.097,-21.62085,-71.970375,-9.93075,-2.7626,-3.3744,-4.674,-3.9774,-2.61227,-3.7289475,-4.5064675,357.82175,2.255231,84.3489,-10.23785,0.07748,-9.79725,-10.646875,-9.13375,20.656868,97.50750325,75.85885,46.88585,6.255275,189.09875,269.8725,23.466625,-0.48395,-0.15995,0.1193,0.4775,1.223,2.48295,0.116602,0.354924,0.317039,0.207257,0,-0.641064375,-11.139475,-48.261125,214.452,0.878049,-13.1927875,0.0792125,0.4888829,0.081201175,-15.5636225,-14.9914,34.302225,90.7945475,43.2853975,17.1461175,187.124525,-93.0180225,85.7758,246.490825
1,11.25,-10.6982,-32.6722,-77.81425,-9.501,-2.733425,-3.344675,-4.607725,-3.830675,-2.61227,-3.5251975,-4.471,357.444,2.315048,84.3245,-9.5692625,0.080369625,-9.26025,-10.55975,-8.70012,20.4776,105.9025,79.105,48.806,7.038325,189.13625,272.18325,28.9974,-0.439625,-0.145125,0.12605,0.4924,1.22405,2.4702,0.10961075,0.3938005,0.3851875,0.24,0,-5.06868125,-7.29277925,-36.4584875,224.88285,0.716196975,-16.2565225,0.092195,0.4078007,0.08743094,-15.315875,-14.4116025,31.339205,119.53025,52.7026475,18.232245,189.435025,-97.9255275,85.765,248.61515
1,11.75,-9.197475,-29.133,-73.55465,-9.0735,-2.7262,-3.3067,-4.54,-3.7974,-2.6116675,-3.19574975,-4.178425,355.534,2.36508,84.2929735,-9.44636,0.0830886,-9.006965,-10.23175,-8.890625,21.265132,108.7,83.9855,54.9625,7.4665,193.984,273.75725,28.250625,-0.4196,-0.14215,0.1303,0.4797,1.22195,2.4388,0.13383625,0.39199875,0.387485,0.24129375,0.0255,-0.96859855,-5.0226015,-29.81839,225.29425,0.14852155,-16.214685,0.104006045,0.345303575,0.1053798,-15.106825,-14.0107725,32.3947,130.541475,58.9613,22.842505,191.114025,-76.874075,85.7020225,249.3485
1,12.25,-9.86835,-23.47585,-64.29606625,-8.6765,-2.674475,-3.28285,-4.439625,-3.702425,-2.61137,-3.19522025,-3.86838,355.405,2.330456,84.295,-8.9547,0.0897,-8.802,-9.7855,-8.499175,20.7808,114.4975,98.308335,56.2,7.71575,195.48925,277.66,28.45,-0.387925,-0.122975,0.12,0.48145,1.2131,2.43035,0.144565,0.391486,0.369452,0.238614,0.01981865,-4.6897525,-6.3225235,-45.23913,224.0133,-0.190843025,-16.0494325,0.106035925,0.52345635,0.079245,-14.8935775,-13.6578525,29.1322775,109.427525,46.994595,26.3069225,190.936975,-72.94295,85.6996775,249.29
1,12.75,-9.014,-21.75065,-76.9694,-8.47975,-2.6936,-3.2284,-4.2376,-3.67465,-2.61136,-3.1957305,-3.838215,356.489,2.38412,84.3054,-8.95735,0.095725,-8.51504,-9.8451175,-8.0258,20.708625,113.7,96.4963,51.9675,6.421825,196.005,278.6225,28.715,-0.3358,-0.098475,0.149175,0.4793,1.19,2.4223,0.16825,0.439526,0.422936,0.28333,0.0869000000000001,-3.55425,-2.389785,-37.6233525,214.9525,1.000351625,-12.1344425,0.112035,0.3395359,0.082545,-14.7036,-13.44528,31.9394,113.143675,55.810925,24.21458,190.658725,-21.926475,85.73,250.584925
1,13.25,-9.123,-12.457,-72.9677,-8.2075,-2.711475,-3.155625,-4.1316,-3.6492,-2.6115,-3.19649,-3.79359,356.07925,2.4888,84.331875,-8.83429,0.0888925,-8.4134175,-9.5498825,-8.07375,21.74373925,101.79,83.3239,47.49525,5.5903,194.841,281.577,24.375,-0.3009,-0.09135,0.17025,0.46955,1.17145,2.346,0.1725875,0.44290875,0.39123625,0.2852075,0.1841985,-4.48115975,-3.05574225,-30.5523775,203.492475,0.24315235,-15.81696,0.1010974,0.3765689,0.0891375,-14.604405,-13.2765225,29.00975,134.63225,73.30142,20.299575,195.4315,-19.483325,85.73,250.5565
1,13.75,-8.3233,-24.5205,-69.244125,-7.4223,-2.7069,-3.156875,-4.15245,-3.56365,-2.611295,-3.1958605,-3.637685,355.75575,2.52325,84.324635,-9.1422225,0.08267975,-8.31084,-9.5343675,-8.354,22.46005,86.83,71.00255,39.62405,5.18439,195.8095,280.065,22.14775,-0.2962,-0.08015,0.1765,0.4641,1.20055,2.3613,0.157375,0.435965,0.40415625,0.253175,0.141066,-3.8729035,-3.5303425,-30.018045,192.91965,0.34305145,-15.473065,0.08809,0.50373,0.12122955,-14.45847,-13.5323,28.517525,114.412225,61.1389775,30.886555,195.21955,-27.91946,85.73,249.25035
1,14.25,-8.188125,-11.0138,-61.52675,-6.497025,-2.7078,-3.14545,-4.110375,-3.541175,-2.611295,-3.1896445,-3.63748,355.5225,2.5405,84.3306,-9.2286375,0.0697125,-8.36682,-9.5310075,-8.2110925,21.402999,71.001625,58.0916,35.64185,5.24711,195.86575,279.105,13.201,-0.276475,-0.075425,0.195,0.46505,1.213675,2.40945,0.1506925,0.387753,0.374985,0.2316305,0.15155175,-1.12436915,-2.614718,-46.043575,192.65945,0.31994945,-15.46601,0.076186195,0.5199188,0.1043445,-14.4435,-13.9347525,26.9094225,122.231475,57.1584275,20.0920975,195.89225,-28.37458,85.73,248.003325
1,14.75,-6.22425,-13.96875,-85.82185,-6.006475,-2.70415,-3.119,-4.09235,-3.53435,-2.6115,-3.18377,-3.63748,356.427,2.52643,84.3505,-9.1727375,0.066705875,-8.68477,-9.49485,-8.491025,19.9561,46.724997,41.71615,25.45050675,2.38071,194.194,278.879,5.88725,-0.2698,-0.0657,0.19575,0.4651,1.21055,2.419975,0.126262,0.346745,0.3527195,0.1896825,0.0939685,-2.600994,-3.8037445,-52.488,192.82295,0.3192037,-15.41961,0.074637665,0.3467846,0.0887,-14.3437775,-13.6535775,25.766525,76.442045,39.1726225,16.9119525,198.82605,-23.6279575,85.73,248.08925
1,15.25,-5.712013,-15.2514255,-114.20125,-5.9246,-2.73465,-3.0992,-3.95365,-3.5074,-2.61136,-3.121183,-3.63663,356.4115,2.55903325,84.352125,-9.4161475,0.062232425,-8.698665,-9.564875,-8.7086,20.915375,35.830667,32.9972,16.17625,1.71145,193.97,277.6325,-15.6195,-0.260525,-0.07015,0.19675,0.471175,1.21,2.395725,0.107504,0.353386,0.339438,0.191064,0.2,-1.29461325,-1.13935275,-47.6899825,182.97885,0.322451025,-15.2306975,0.0740329825,0.435319,0.103598575,-14.37297,-13.5054975,24.7219225,50.0015025,24.893555,13.201075,200.025,-41.983755,85.7885225,245.847425
1,15.75,-4.5302,-11.69513,-109.918,-5.85285,-2.7358,-3.0918,-3.9312,-3.5029,-2.6115,-3.26708725,-3.6364375,356.035,2.6027175,84.39436,-9.6169,0.05933065,-9.1135,-10.0465,-8.95815,23.7418,20.25,15.709,6.7701,0,194.221,274.28,-45.45858575,-0.2621,-0.06025,0.1888,0.45945,1.21845,2.4102,0.1,0.31589,0.258428,0.16374,0.041591825,-1.0676099,-1.756562,-49.4668,193.5964,0.24716805,-15.623145,0.068835555,0.406654,0.08822,-15.2537,-14.5741775,25.793875,26.26948,12.486915,5.41459475,208.4392,-57.3734025,85.7975,243.105675
1,16.25,-4.845,-11.48582775,-124.7055,-5.7734,-2.763925,-3.1322,-4.0691,-3.516025,-2.6115,-3.28999625,-3.61917,356.479,2.70604,84.4135,-9.94671,0.0501208,-9.48826,-10.33935,-9.146975,24.60175,10.8177,9.5012425,0,0,195.0225,272.24008425,-82.0034,-0.268875,-0.0606,0.19925,0.4814,1.222,2.43425,0.07702995,0.24122,0.250455,0.1062535,0,-0.652796,-6.3794,-41.89858,184.712,-0.527294,-15.5629,0.0797,0.5074936,0.0702,-16.0270475,-15.3834725,25.8661525,11.9126275,0.785517525,0.564249775,202.45675,-65.005375,85.8267275,239.422425
1,16.75,-3.8388,-15.97325775,-123.798716,-5.6434,-2.7625,-3.1369,-4.0296,-3.5162,-2.6116,-3.19615475,-3.5516025,356.53575,2.7196225,84.40613625,-10.0798625,0.063739375,-9.662875,-10.69645,-9.3936,25.9477,0,0,0,0,194.5775,268.97066425,-100.118,-0.2766,-0.0684,0.1967,0.4998,1.242,2.48,0.054,0.2387875,0.2121825,0.075667125,0.062668,-0.8080657,-4.8419995,-58.243135,193.943975,0.154462375,-16.0963725,0.0564012225,0.266021,0.0614775,-16.1649525,-15.7643025,32.091455,1.90334025,0,0,198.99175,-87.722725,85.865,236.9179
1,17.25,-5.2125,-14.16405,-126.105,-5.64475,-2.7675,-3.1385,-4.01295,-3.51965,-2.6127775,-3.196245,-3.6371675,356.716,2.626017,84.38225,-10.38245,0.06391225,-10.088125,-11.05295,-9.62601,25.96814275,0,0,0,0,192.57,265.5075,-101.249,-0.2916,-0.076,0.2077,0.52985,1.2464,2.494,0.05,0.22314375,0.202455,0.062655,0,-0.720802325,-9.34285925,-66.2486975,194.53065,0.11071725,-15.93008,0.084315,0.2189514,0.062825555,-16.63293,-16.358395,36.563625,0,0,0,198.32655,-94.4305525,85.865,238.487175
1,17.75,-2.01425,-20.798525,-139.65125,-5.603725,-2.782,-3.144,-4.09655,-3.62925,-2.70645,-3.196245,-3.6372675,356.955,2.584802,84.387375,-10.5415,0.062,-10.4875,-11.325875,-10.0145,26.563825,0,0,0,0,192.5475,262.02075,-99.743431,-0.32295,-0.08695,0.1861,0.4974,1.24975,2.4915,0.0454257,0.228408,0.188902,0.05868,0,-0.59657135,-4.612376,-50.04611,194.37675,-0.0442609499999999,-16.535625,0.08116822,0.260626525,0.05318839,-17.404375,-17.156035,44.1214675,0,0,0,197.32425,-94.907085,86,238.132425
1,18.25,-1.828,-14.586,-134.57675,-5.762675,-2.78075,-3.1925,-4.1356,-3.69725,-2.694705,-3.19007,-3.6371675,357.85475,2.4785495,84.374875,-10.538525,0.0590725,-10.55855,-11.089925,-10.0552,26.409275,0,0,0,0,195.12,260.614,-100.553,-0.3436,-0.09795,0.1761,0.4908,1.23935,2.4979,0.0411531,0.2205975,0.189682,0.061055,0,-1.03279525,-7.45018075,-44.5439625,194.717625,-0.176938675,-16.987845,0.0551125,0.101441425,0.098029735,-17.485865,-17.32966,46.4962175,0,0,0,195.95485,-93.5411075,86,235.5335
1,18.75,-3.094,-8.06416,-137.5,-5.831675,-2.7861,-3.197925,-4.136375,-3.8178,-2.6476575,-3.35205,-3.6609775,357.498,2.344576,84.36625,-10.3639,0.06075795,-10.6289,-10.8619,-10.1013,26.9515,0,0,0,0,190.9865,259.68425,-99.8202,-0.373225,-0.1007,0.169825,0.492325,1.232975,2.492275,0.03481,0.22237,0.20283,0.05474,0,-0.337263225,-3.483623,-49.7343775,194.92125,-0.2318887,-17.3420625,0.08213,0.223528725,0.038101315,-17.75785,-17.67355,44.792975,0,0,0,197.461,-92.444235,85.97825,234.946175
1,19.25,-2.971,-12.90095,-141.6492775,-6.00115,-2.8018,-3.26995,-4.157,-3.8768,-2.61321,-3.24402275,-4.1515775,357.129761,2.4049375,84.3631,-10.65755,0.060425,-10.8235,-11.268075,-10.3191,26.4075,0,0,0,0,190.8,260.07825,-98.5276,-0.3725,-0.1015,0.1658,0.4909,1.2293,2.48575,0.044,0.2228475,0.21914125,0.063656375,0,-0.79303265,-6.423289,-73.16356,195.1504,-0.23989875,-17.432265,0.046395,0.15220975,0.073654715,-17.896525,-17.7825,43.777525,0,0,0,197.9615,-90.7208,85.925,236.66665
1,19.75,-5.3145,-10.818375,-144.1725,-6.211075,-2.8008,-3.32005,-4.209,-3.8995,-3.2135725,-3.1972175,-4.434255,357.15875,2.382065,84.43935,-10.5539,0.0632856,-10.8235,-11.384475,-10.3517,26.5035,0,0,0,0,192.4225,259.67,-99.6396,-0.41,-0.1068,0.16,0.4943,1.2282,2.47725,0.04953,0.2100625,0.1963825,0.0612925,0,-0.79691275,-7.132952,-79.856185,195.21205,-0.24078355,-17.44709,0.063375,0.221773,0.04759826,-18.03014,-17.91379,41.31039,0,0,0,200.604425,-91.3608,85.9225,234.738675
1,20.25,-3.07375,-18.463871,-140.23,-6.4685,-2.7822,-3.3541,-4.2425,-3.9525,-3.594705,-3.2086525,-4.675945,357.46875,2.32556,84.39075,-10.682875,0.06338625,-10.4798,-11.236525,-9.935,25.5771655,0,0,0,0,190.42225,259.1335,-99.6272,-0.4269,-0.1169,0.1588,0.4933,1.227,2.47725,0.044,0.2184325,0.18128,0.057735,0,-0.9188749,-6.204478,-70.6311625,195.256575,-0.211496425,-17.5644325,0.0730975,0.11107525,0.0487710375,-17.982575,-17.8695325,34.6346075,0,0,0,197.4101,-92.5094925,85.9276925,235.22085
1,20.75,-3.369,-29.668937,-145.47725,-6.74055,-2.7852,-3.36965,-4.3059,-3.9937,-3.65701,-3.5541225,-4.5858875,357.362,2.3823375,84.3636,-10.6138,0.06899695,-10.6125,-11.72015,-10.111,24.7266645,0,0,0,0,188.922,257.7175,-100.762,-0.4394,-0.1171,0.1508,0.492,1.2246,2.477,0.048,0.2194,0.2115,0.0558405,0,-1.17249875,-14.5747975,-66.1170025,194.8743,-0.210788875,-17.61278,0.0753447725,0.0816813925,0.0479838575,-18.02344,-17.8793,33.3409,0,0,0,196.6284,-93.75216,86.06,237.092575
