DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,NETRAD,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PPFD_IN_1_1_2,PPFD_OUT_2_1_1,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT
1,18.25,413.25548,8.2718405,2084.982648,-0.1236985,-2.35240425,-16.743884,-1.221823,0.540889,0.055845,-0.05596975,0.2573095,0.0598085,12.842997,0.203586,101.5125,73.675,8.1,1.4639375,8.67,9.2466665,9.29,9.01,9.5475,10.22,9.435,9.1,8.6425,9.14,9.645,10.43,-76.4167865,0,0,0,-0.379507,-0.798722,-4.08461,0.598802,271.07519475,349.623445
1,18.75,415.640574,8.053144,2087.9832915,-0.069759,-3.445561,-17.0745495,-1.051681,0.5091355,0.0589295,-0.060736,0.26260975,0.057691,12.36867175,0.205978,101.52,76.615,7.664,1.3066255,8.673333,9.18083325,9.28,9.0033335,9.535,10.20875,9.465,9.095,8.655,9.1325,9.635,10.41,-74.35776575,0,0,0,-0.379507,-0.798722,-3.574034,0.823353,270.97681,347.477297
1,19.25,417.6018215,8.1233735,2072.60468825,-0.0550325,-5.056007,-17.9188845,-1.36539025,0.5053375,0.0592895,-0.075513,0.261238,0.06038,12.25172325,0.19874825,101.52,77.97,7.4015,1.1728935,8.69,9.176667,9.27,8.995,9.51625,10.20375,9.47,9.1033335,8.645,9.125,9.63,10.38375,-73.5671535,0,0,0,-0.379507,-0.638978,-3.428155,0.748503,271.01711,345.873081
1,19.75,418.60435075,8.088644,2080.7449445,-0.0431955,-2.03370275,-15.56116275,-1.208951,0.513715,0.057296,-0.0760505,0.2537595,0.056758,11.9944,0.1992225,101.52,80.09,6.845,1.0031265,8.68,9.17250025,9.2425,9,9.505,10.2025,9.49,9.1116665,8.64,9.1325,9.62,10.3875,-73.1158685,0,0,0,-0.379507,-0.638978,-3.355215,0.785928,270.479956,344.3458185
1,20.25,417.77108,8.172194,2077.52055125,0.03359,-0.815056,-17.82295975,-0.6705565,0.565344,0.054623,-0.078121,0.23798,0.056094,11.609236,0.195984,101.5475,80.21,6.62,0.90249,8.66,9.165833,9.25,8.996667,9.51875,10.1975,9.5,9.1416665,8.5725,9.1083335,9.625,10.38,-72.887324,0,0,0,-0.379507,-0.638978,-3.282276,0.748503,271.34668425,343.12846
1,20.75,416.393669,7.74713125,2071.990637,0.0136685,-0.50338,-18.0352425,-0.332214,0.550474,0.059148,-0.0769325,0.25329725,0.06176225,11.43324925,0.1973295,101.56,80.64,6.46,0.8581125,8.68,9.17416675,9.24,8.9966665,9.52,10.19875,9.5,9.135,8.55,9.105,9.64,10.385,-73.02457925,0,0,0,-0.379507,-0.638978,-3.209336,0.748503,271.478009,341.39622
1,21.25,418.05304825,7.80099025,2072.5653955,-0.02098025,0.978724,-19.7468275,-0.8054395,0.5514945,0.06095775,-0.06896675,0.272671,0.06604425,11.333764,0.206008,101.5675,81,6.12,0.803197,8.66,9.15583325,9.235,9.0016665,9.52375,10.195,9.495,9.14,8.58,9.1,9.635,10.38875,-73.169014,0,0,0,-0.379507,-0.638978,-3.428155,0.748503,272.63907,340.09549225
1,21.75,418.361026,7.751952,2085.337218,0.09385475,1.69008,-16.7023855,-0.827843,0.57673075,0.064266,-0.076194,0.2613785,0.0694945,11.05382025,0.1966275,101.57,81.935,5.75475,0.75462225,8.66,9.12,9.235,9.015,9.52375,10.1875,9.495,9.1433335,8.63,9.11,9.63,10.375,-71.52241325,0,0,0,-0.379507,-0.638978,-3.282276,0.823353,271.5157785,340.243471
1,22.25,418.79953,7.61709,2080.729984,0.26932725,0.324823,-19.382153,-0.97146125,0.55789325,0.06544075,-0.072737,0.259623,0.071365,10.7247385,0.205297,101.5775,82.6,5.561,0.67142175,8.67,9.09999975,9.2275,9.0075,9.5325,10.19,9.515,9.1433335,8.5875,9.1183335,9.62,10.38625,-71.971831,0,0,0,-0.379507,-0.638978,-3.30051075,0.823353,273.3076995,338.673334
1,22.75,416.195795,7.837733,2082.8838795,-0.136622,-1.753797,-18.45193575,-1.036142,0.6313445,0.07229075,-0.07534075,0.2878095,0.08085025,10.636533,0.191485,101.59,82.78,5.47825,0.6349155,8.666667,9.07333325,9.22,8.9933335,9.53,10.19,9.505,9.145,8.55,9.1275,9.63,10.3775,-71.1179425,0,0,0,-0.379507,-0.638978,-3.209336,0.748503,272.860594,339.276714
1,23.25,414.882812,7.781735,2098.893794,0.34338025,0.743379,-22.13052125,-1.2537685,0.5892115,0.071534,-0.07801025,0.299209,0.0789365,10.42241575,0.1967945,101.59,83.8,5.196,0.617303,8.6558335,9.023333,9.21,8.995,9.52,10.185,9.50125,9.1575,8.55,9.125,9.62,10.38,-71.443662,0,0,0,-0.379507,-0.638978,-3.428155,0.748503,272.52434325,338.6400165
1,23.75,415.719077,7.69229,2108.535331,0.38557775,1.770997,-21.851101,-1.349494,0.6054655,0.0734745,-0.08523175,0.27927125,0.0859075,10.3192505,0.189501,101.575,84.96,4.93575,0.59327,8.62,9.043333,9.21,8.99541675,9.52875,10.1875,9.52,9.14749975,8.5625,9.135,9.625,10.3775,-70.8748755,0,0,0,-0.379507,-0.638978,-3.3187455,0.748503,272.91522775,339.314746
2,0.25,409.292247,7.5703585,2002.545592,0.49968875,8.265068,-37.1695675,1.59190275,0.902467,0.086959,-0.1780775,0.328987,0.104991,12.704766,0.18043475,101.3725,72.45,6.94,1.199276,10.6375,10.39000025,10.4775,10.6775,10.8625,11.08875,10.7325,10.565,10.92,10.79,11.2075,11.5375,-83.732394,0,0,0,0,-0.479233,-4.01167,0.898204,258.69678075,341.11261
2,0.75,410.14474275,7.4409975,2003.108147,0.360967,7.5539835,-36.546221,1.377515,0.847132,0.083425,-0.177539,0.3322285,0.10191925,12.587844,0.176692,101.38,74.15,6.63,1.086808,10.63999975,10.38,10.4375,10.685,10.8625,11.08625,10.7275,10.5475,10.86,10.805,11.205,11.5275,-83.6766575,0,0,0,0,-0.479233,-3.938731,0.898204,258.7122905,340.33668525
2,1.25,410.4359865,7.526447,2010.2152085,0.1909595,5.24583225,-37.10951525,1.109274,0.814683,0.088932,-0.173797,0.33414975,0.10244725,12.207204,0.193374,101.3825,75.37,6.435,1.052188,10.615,10.355,10.415,10.6883335,10.86,11.06625,10.7175,10.555,10.805,10.805,11.2125,11.515,-83.442889,0,0,0,0,-0.479233,-3.9752005,0.898204,258.791675,339.9822405
2,1.75,411.01347475,7.382887,2008.475679,0.50542225,7.37706325,-36.70514025,1.224161,0.847616,0.096569,-0.1711355,0.326581,0.106336,12.039542,0.18715,101.3925,75.53,6.4,1.009953,10.5875,10.3325,10.42,10.7,10.8675,11.07625,10.73,10.5375,10.775,10.805,11.2025,11.5275,-82.922535,0,0,0,0,-0.479233,-3.865791,0.898204,257.65935075,338.834445
2,2.25,411.2906625,7.32169,2014.7626,0.210587,6.238075,-34.578742,0.98011875,0.801479,0.093684,-0.161405,0.32256025,0.113546,11.869483,0.18562625,101.39,75.31,6.1385,0.9396615,10.56166675,10.25,10.385,10.71,10.8725,11.08,10.72,10.5175,10.765,10.8075,11.2025,11.5275,-81.78840625,0,0,0,0,-0.479233,-3.865791,0.973054,258.050252,338.803123
2,2.75,409.1579755,7.019026,2018.488635,0.3095175,8.2790875,-34.99912925,1.420958,0.835609,0.097434,-0.162533,0.3302515,0.10868225,11.729369,0.18594175,101.37,75.65,6.103,0.897252,10.5375,10.2,10.355,10.7016665,10.8675,11.0675,10.7125,10.515,10.765,10.8,11.2025,11.5075,-80.991897,0,0,0,0,-0.479233,-3.792852,0.898204,257.17348875,338.052263
2,3.25,409.41694825,6.958276,2006.8112325,0.3200845,5.838679,-32.62211475,1.405922,0.794012,0.090258,-0.160051,0.338037,0.108268,11.537225,0.1905695,101.3625,75.27,5.928,0.856118,10.52,10.1225,10.3625,10.7,10.8625,11.06875,10.7125,10.495,10.66,10.7925,11.1925,11.5075,-82.253521,0,0,0,0,-0.479233,-3.938731,0.87949125,255.7223105,337.793641
2,3.75,410.650844,6.90433975,2017.158256,0.393168,7.3772795,-30.5312375,1.229403,0.790179,0.091443,-0.14754225,0.330038,0.110877,11.542978,0.1829805,101.3425,76.4,5.552,0.809088,10.5475,10.0725,10.37,10.7141665,10.8525,11.0775,10.735,10.4575,10.58,10.8,11.1775,11.51,-83.0513615,0,0,0,0,-0.479233,-3.81108675,0.898204,255.0345195,336.4685435
2,4.25,410.57747,6.85569,2022.062944,0.3304375,7.980471,-31.5671265,0.86366,0.787652,0.092,-0.141938,0.317799,0.106449,11.368867,0.18827125,101.34,76.57,5.548,0.785181,10.5275,10.0425,10.37,10.69,10.8425,11.08,10.745,10.4375,10.535,10.8,11.1775,11.51,-82.194151,0,0,0,0,-0.479233,-3.902261,0.898204,254.818437,335.35542325
2,4.75,410.527402,6.61135825,2019.62331425,0.33204575,6.59803075,-30.297416,0.63641675,0.761979,0.093104,-0.141575,0.3361555,0.10586,11.359673,0.1881275,101.3425,76.28,5.405,0.756336,10.48,10.0225,10.33,10.6691665,10.845,11.08,10.74,10.415,10.53,10.7875,11.17,11.505,-82.183099,0,0,0,0,-0.479233,-3.902261,0.898204,254.3344,334.968079
2,5.25,412.64720525,6.6769015,2018.282317,0.24240125,7.184265,-28.633246,1.23545075,0.733918,0.09784,-0.141343,0.311463,0.10956825,11.155099,0.19247725,101.35,76.06,5.386,0.715547,10.4475,9.96999975,10.3,10.6725,10.85,11.06875,10.755,10.4225,10.47,10.78,11.175,11.4975,-82.3625665,0,0,0,0,-0.479233,-3.84755625,0.973054,254.223688,335.0787735
2,5.75,412.074825,6.7407075,2014.42610125,0.3800235,7.5993865,-28.892197,2.107113,0.693018,0.089413,-0.12648975,0.310323,0.1054835,10.967479,0.182418,101.35,77.44,5.165,0.682219,10.3975,9.93166675,10.2775,10.6516665,10.835,11.06875,10.7425,10.41,10.505,10.7825,11.1675,11.5075,-80.211268,0,0,0,0,-0.479233,-3.719912,0.973054,253.489103,334.827441
2,6.25,412.7853555,6.4805485,2010.20352425,0.38486925,7.346182,-32.0817955,1.878884,0.732229,0.090699,-0.12042975,0.3138245,0.105727,11.030359,0.192172,101.3625,77.41,5.051,0.695501,10.3875,9.915,10.255,10.65,10.815,11.0775,10.725,10.4075,10.425,10.7775,11.1675,11.4975,-81.018778,0,0,0,0,-0.479233,-3.719912,0.973054,253.1651265,333.458448
2,6.75,412.901141,6.2230455,2019.2865915,0.295132,5.075579,-26.5558175,0.862521,0.724334,0.08077,-0.119472,0.31530325,0.1014265,10.670245,0.1882015,101.38,77.39,5.03375,0.70086225,10.34,9.885,10.2525,10.648333,10.7925,11.0775,10.7275,10.35,10.375,10.765,11.1675,11.4875,-78.758353,1.223776,0,0.958466,0,0.638978,-2.042305,1.197605,252.8587675,333.166378
2,7.25,413.486835,6.49006625,2015.6614625,0.3655015,9.94743875,-25.0362295,3.3739055,0.66713,0.094012,-0.150158,0.325862,0.1043975,10.725266,0.181612,101.4,77.17,5.2315,0.7311805,10.30000025,9.8625,10.15,10.64,10.77,11.07,10.7125,10.295,10.315,10.7525,11.16,11.4975,-54.4220025,25.4638505,2.067669,27.03674125,1.70778,24.760383,9.9562365,3.12500025,251.6457165,335.1220175
2,7.75,413.161138,6.892201,2009.58462125,0.308676,12.19046125,-10.813785,8.97644625,0.734984,0.107248,-0.1651495,0.31650375,0.13837875,10.725104,0.1624065,101.42,73.71,5.8935,0.810398,10.26,9.8125,10.115,10.5975,10.74,11.055,10.7025,10.2525,10.29,10.7075,11.1475,11.4675,-14.332829,103.398927,8.082707,110.103834,8.12105,84.824281,49.452954,7.634731,252.513394,341.5733815
