DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,H2O_1_5_1,H2O_1_6_1,FC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,NETRAD_1_2_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_2_1_1,SC_1_1_1
1,5.25,375.08119,375.04248,375.179695,375.0368,375.27727,375.759925,375.90307,0.2132487825,0.220938055,0.220821105,0.226599825,0.2101139375,0.24336308,-0.6416068125,-5.61920075,-52.2634755,-4.7897537,0.805626625,0,0,0,0.123507995,93.0697375,-27.243605,-27.78517,-27.597169,-26.980831,-27.474501,-26.7188005,-26.6011995,-26.7231,-26.7636805,-26.24085,-2.21794195,0,-1.171393,-0.446216885,0.320250695,1.538043,2.74586685,-76.63248875,-31.10710525,0,0,0,0,0,0,0,149.5945925,204.32994,-24.9053805,-26.5485005,-0.7006418125,-0.1724813,0.19684981,0.57664402,1.3177652,1.622721,1.7633128,-5.2568097,-0.600198265
1,5.75,374.83176,374.82234,374.8273525,374.70115,375.21494,375.875285,376.2234925,0.2076115175,0.21599158,0.21874085,0.222925065,0.2181876625,0.24226252,-0.52517758,-5.59216195,-55.23494925,-4.764740075,0.87584455,0,0,0,0.12595305,93.07240875,-27.4865225,-27.9655,-27.7468305,-27.058,-27.65933,-26.8809,-26.80553,-26.9381,-27.0150005,-26.70797,-2.2655931,0,-1.267933,-0.5453565,0.0873213255,1.40843195,2.74620005,-73.357955,-31.52644525,0,0,0,0,0,0,0,146.6754875,203.9022175,-25.1635005,-26.5365005,-0.8092276525,-0.17107944,0.2006189,0.58055055,1.3138308,1.6191626,1.7635078,-5.259914025,-0.6004202325
1,6.25,374.98991,374.93495,374.9794675,374.69503,375.25802,375.8472225,375.8774225,0.20381457,0.21485255,0.2154792725,0.222623415,0.213202165,0.23603885,-1.070330875,-5.62888205,-66.37885975,-5.3395976,0.88988911,0,0,0,0.11521415,93.108255,-27.640888,-28.1166145,-27.89191725,-27.1481395,-27.895655,-27.07318675,-26.90245275,-27.14797,-27.2009105,-26.750925,-2.12136605,0,-1.226595225,-0.4428784225,0.2417575225,1.5291932,2.762767,-75.7786675,-30.532905,0,0,0,0,0,0,0,146.74025,203.55875,-25.343955,-26.6355895,-0.994398,-0.17483656,0.20234375,0.57529905,1.3141541,1.6201326,1.7625373,-5.2627858,-0.4414430925
1,6.75,374.87929,374.88559,374.87955,374.70416,375.18593,375.698775,375.8929125,0.19799159,0.218683075,0.21417085,0.2254865725,0.206693565,0.238595675,-0.7441778775,-5.6291662,-57.88235675,-5.72378175,0.86273044,0,0,0,0.1091572375,93.11815625,-27.892874,-28.220802,-28.098,-27.48,-27.960664,-26.973266,-26.871336,-27.25,-27.4296,-26.980336,-2.2737864,0,-1.1904536,-0.54641998,0.1638207,1.4813414,2.6380614,-74.1887595,-30.491133,0,0,0,0,0,0,0,146.002525,203.164925,-25.548002,-26.906664,-0.6141052575,-0.17426434,0.20247151,0.5716452,1.3107357,1.6206504,1.7620206,-5.264018025,-0.441933065
1,7.25,374.91926,374.8697,374.94704,375.12967,375.31055,375.54957,375.92144,0.19636666,0.2118801625,0.20769495,0.2140662425,0.20575983,0.230177225,-1.0495739625,-5.6624392,-57.864172,-8.109386,0.9864862125,0,0,0,0.1344625,93.0325385,-27.991204,-28.477,-28.34893,-27.973998,-28.202936,-27.212664,-27.110398,-27.284002,-27.469998,-27.325998,-2.144447,0,-1.071578,-0.33265998,0.35843734,1.6818666,2.7905198,-70.453547,-30.781283,0,0,0,0,0,0,0,147.550325,203.135925,-25.674398,-26.97747,-1.1661555,-0.17974082,0.1969137,0.57042849,1.3120902,1.6175458,1.7657103,-5.266926175,-0.2613886125
1,7.75,375.06063,375.13074,375.25515,375.38405,375.66271,375.693045,375.9699775,0.1919941,0.20853868,0.20307484,0.213593,0.2001749625,0.22767598,-0.836586145,-5.629792,-62.519901,-4.907154125,0.8793519,0,0,0,0.12044442,92.9734865,-28.25544425,-28.71283175,-28.43791175,-27.8425855,-28.233175,-27.32352,-27.06333,-27.36200275,-27.44434725,-27.070025,-2.295051725,0,-1.21238875,-0.564593905,0.1666286725,1.4564105,2.614358,-61.92331375,-29.164125,0,0,0,0,0,0.89369236,0.3332468,152.701025,202.76455,-25.7968355,-26.93494725,-0.86438704,-0.18305218,0.19844689,0.57574768,1.3114451,1.6172864,1.7611157,-5.2691212,-0.2613021575
1,8.25,375.69824,375.68402,375.6999425,375.96466,376.10409,376.2681825,376.334985,0.19374508,0.2020693,0.20305645,0.2123091075,0.20236991,0.225962655,-0.704859915,-5.627121875,-48.697455,-4.779257825,0.72926431,0,0,0,0.1121564425,93.04603875,-28.1155735,-28.63517,-28.46322425,-27.93617,-28.12417,-27.41182425,-27.0778185,-27.27252075,-27.419275,-26.98192,-2.216567425,0,-1.123342425,-0.3839264925,0.3431872925,1.473152075,2.661988075,-39.434379,-24.9228745,9.3300418,6.95569795,3.527985475,2.18289675,1.7709102,4.791996,1.370926,153.656715,204.4380725,-25.90662425,-27.00090075,-1.18658085,-0.18763714,0.2012578,0.57408053,1.3136373,1.6183219,1.7593679,-5.271651975,-0.354050775
1,8.75,375.70055,375.68558,375.751605,375.85199,376.00394,376.2173,376.50094,0.199936125,0.2147853025,0.20740383,0.21445399,0.202326375,0.23688695,-0.86747322,-5.627688275,-27.77013225,-5.10198125,0.7546311675,0,0,0,0.14230819,93.056353,-27.509085,-28.16395,-28.11473,-27.52927275,-27.8719155,-27.01224775,-26.88342,-27.07833225,-27.18985,-26.4740845,-2.470675,0,-1.5185618,-0.7095413325,0.00861666730000006,1.229922525,2.496709925,0.296494225,-22.86463475,27.65937,15.562366,9.492145875,5.250497675,4.432931225,13.12266,3.555592,152.21672,206.214685,-25.89396775,-26.75849775,-1.1068636,-0.18668194,0.19755257,0.5742096,1.3086717,1.6178043,1.7572283,-5.274848875,-0.353333845
1,9.25,375.92922,376.10424,376.122575,376.2089,376.36552,376.50347,376.74174,0.2087842,0.2317829,0.2288036175,0.234262855,0.2197812125,0.254415425,-0.5024526475,-5.6276462,-12.63299,-4.401426625,0.7512635,0,0,0,0.16017294,93.05174,-26.93998,-27.40447,-27.422534,-26.905136,-27.238994,-26.045666,-25.758266,-25.78647,-25.98233,-25.419334,-2.2944998,0,-1.1614336,-0.53353464,0.30332864,1.5404936,2.7677998,12.896085,-24.9657515,44.46681475,26.48173,15.101308,9.5893692,8.0245218,21.0351675,6.4522415,150.18839,209.202,-25.050798,-25.776002,-0.9618267425,-0.18865602,0.20311068,0.56780087,1.3108647,1.6205211,1.7598208,-5.2775438,-0.309348145
1,9.75,376.120705,376.115265,376.16831,376.116655,376.2096975,376.268935,376.42546,0.2113398425,0.2516287,0.243860015,0.24811734,0.2378151375,0.2652007125,-1.0644225,-5.6275536,-3.0977517,-4.9108261,0.7244852925,0,0,0,0.16603255,93.013842,-26.3950175,-26.653334,-26.51,-26.146798,-25.9752,-25.300464,-24.87667,-24.77473,-25.04,-24.129334,-2.3934534,0,-1.6363202,-0.91757066,-0.28167134,1.1453402,2.4191662,17.489048,-27.89708,67.5208335,35.879,17.783998,13.464012,10.11869,29.493272,8.4827278,153.24504,212.719875,-23.974664,-25.168,-1.212612,-0.1855357,0.19851115,0.5748505,1.3113807,1.6199387,1.7563881,-5.2793805,-0.3088789075
1,10.25,375.6212475,375.6420925,375.719405,375.79424,375.842685,376.05715,376.228675,0.2285703275,0.26368495,0.2417323875,0.2552825,0.25212889,0.283017465,-0.7615022725,-5.73977685,0.45063474,-4.27273125,0.60922597,0,0,0,0.2075152925,93.0768995,-25.580272,-25.9225825,-25.835165,-25.603415,-25.394585,-24.231,-24.0825985,-24.03196425,-24.25463075,-23.04033575,-2.241213425,0,-1.216701925,-0.6608889075,0.135839235,1.4543425,2.663840925,22.028028,-36.60826825,76.1466,45.8261685,22.732695,16.98102,14.373475,36.010607,10.1997305,153.89738,216.82376,-23.19766075,-24.2273015,-0.9269429075,-0.17966122,0.20269538,0.574722295,1.3103326,1.617110925,1.76112655,-5.280474,-0.3279350775
1,10.75,375.434515,375.42116,375.4539625,375.524605,375.54852,375.7306975,376.1214475,0.23162676,0.2674948,0.26379573,0.2775959275,0.269685575,0.315120025,-1.0804847,-5.7041814,3.465732,-3.225158,0.79929988,0,0,0,0.19170062,93.1582075,-24.719989,-25.08075225,-25.05307,-24.64761775,-24.72177275,-23.10580225,-23.00961775,-22.69825,-23.23892225,-21.91375225,-2.205847,0,-1.485140725,-0.7282865825,-0.0232304379999999,1.32926655,2.632622775,24.781718,-46.7935,89.90122225,61.6890405,30.4538795,20.19488875,16.327114,40.71989225,11.651684,155.4264525,220.41239,-22.030055,-22.98834775,-1.321232,-0.17942242,0.20662416,0.57030028,1.3118967,1.6182583,1.7600796,-5.2814345,-0.3273336975
1,11.25,375.2498825,375.315145,375.35955,375.3259775,375.4221425,375.691735,375.80952,0.2342005025,0.26901473,0.2723140475,0.28008458,0.270491395,0.3128244775,-0.92514429,-5.6834429,8.52241915,-3.6361594,0.74857238,0,0,0,0.23330337,93.1061805,-24.171788,-24.46667,-24.401751,-23.8336655,-23.8003355,-22.4773855,-22.492501,-22.2724355,-22.574999,-21.4859,-2.1267165,0,-1.33069095,-0.578457465,0.085388171,1.3630526,2.564683,30.35558,-52.87283,104.9979325,55.6646515,32.030866,20.911057,17.558899,49.59667225,13.4108595,156.63,221.864715,-20.5876145,-22.3772,-1.16503535,-0.1778941,0.20157738,0.57106935,1.3095748,1.6152174,1.7568411,-5.27973085,-0.53408746
1,11.75,375.2291525,375.19969,375.2683375,375.2295075,375.27915,375.43974,375.573965,0.24542603,0.27198435,0.275810545,0.28356866,0.2795551375,0.3202646,-1.1305879,-5.67726,7.986414,-3.4008582,0.7363397625,0,0,0,0.2197844,93.08589875,-23.20476,-23.7576055,-23.593334,-22.8395825,-23.0254175,-21.93267,-22.074066,-21.885332,-22.039266,-20.73787,-2.058338,0,-1.368213,-0.72849208,0.0021026612,1.2847,2.5032802,31.767484,-53.002335,109.32126,63.9582885,34.32528625,22.8499525,17.37902875,50.3992175,14.08759,156.127105,225.6292575,-19.053002,-21.628672,-1.348407175,-0.17400872,0.20228091,0.56716007,1.3095101,1.6123724,1.7549629,-5.2785739,-0.5336921825
1,12.25,374.95147,374.8998275,374.96622,375.1025675,375.112755,375.252375,375.6956875,0.25711809,0.281678975,0.28049799,0.297777675,0.293072485,0.3384544025,-1.07246535,-5.66955,7.662583625,-4.769196375,0.57889998,0,0,0,0.21777184,92.955485,-22.436685,-22.946665,-22.765,-22.139005,-22.0965,-20.89617,-21.236335,-20.923335,-21.20367,-20.2,-1.7833165,0,-1.2341835,-0.50687665,0.33921335,1.531583,2.70975,34.19260375,-53.76911825,109.1495675,70.386632,36.27207,23.424545,20.665,53.08679,14.48617,157.35752,226.867735,-17.749665,-20.78217,-1.2289084,-0.17072825,0.20624083,0.570188135,1.2989978,1.6162532,1.7557546,-5.2736704,-0.295904795
1,12.75,374.81826,374.779795,374.77069,374.844035,374.9642675,375.2265475,375.40859,0.26274418,0.2949247025,0.2865716,0.30038438,0.2940286,0.34592354,-0.92221374,-5.673324825,8.362647,-5.6450548,0.71884935,0,0,0,0.21793014,93.00931,-21.819415,-22.06366825,-22.09174825,-21.51350175,-21.45458,-20.262475,-20.53427675,-20.3536665,-20.31067,-19.59533475,-1.84583375,0,-1.32810415,-0.6451130675,0.06753067175,1.37630125,2.67034835,33.1593765,-50.457555,113.9386,62.76145325,35.91453325,23.410032,19.042485,47.7836,12.852873,156.06666,229.08096,-16.64725,-20.13040175,-1.0630211,-0.16502435,0.20662464,0.56594236,1.3098972,1.6130184,1.7587794,-5.2700418,-0.2957767575
1,13.25,375.06921,375.13505,375.11608,375.10289,375.04663,375.36166,375.566805,0.2599139375,0.29098825,0.29662514,0.298908355,0.29590479,0.346328565,-0.92423407,-5.6287835,8.9396562,-5.332566075,0.697513665,0,0,0,0.19960838,93.01763,-21.3344,-21.568335,-21.398335,-20.825335,-20.7995,-19.78,-19.908335,-19.583335,-19.754335,-19.035,-1.6532835,0,-1.11725,-0.4567717,0.28258335,1.517617,2.7143335,29.9431455,-49.160015,102.3070575,60.810722,36.480695,22.239655,17.515265,47.080345,13.3537525,156.512235,230.71425,-15.62983,-19.526665,-1.1568027,-0.15935314,0.20630526,0.56901858,1.3077687,1.612503,1.7548964,-5.2620016,-0.334338945
1,13.75,375.71044,375.71074,375.71684,375.76573,375.72399,375.77285,375.66127,0.26270146,0.2983814825,0.2943486125,0.2984597875,0.29665058,0.35357936,-0.9790369425,-5.628865,5.940463,-5.78473105,0.86475601,0,0,0,0.226454325,93.036105,-20.98245,-21.181225,-21.02650175,-20.5022665,-20.56366825,-19.555855,-19.43770175,-19.3117035,-19.2745915,-18.9928,-2.072260675,0,-1.570898175,-0.73320405,0.00337175175000018,1.230202575,2.451780175,26.66497,-54.0228205,83.410197,59.9197225,34.75661,21.44987,15.622225,39.2203085,11.44399075,155.70755,232.774925,-15.6879165,-19.54875175,-1.072832625,-0.16451581,0.19895877,0.56869815,1.3055113,1.6147007,1.758393,-5.2512736,-0.3346072025
1,14.25,375.63459,375.69758,375.6743,375.71914,375.73999,375.8846,375.860785,0.263877125,0.2956128,0.29446229,0.2983013,0.291807625,0.3438954125,-1.0777223,-5.62894485,6.2255451,-4.34162695,0.93411964,0,0,0,0.237048095,92.99634,-20.997345,-21.04965,-20.987033,-20.4744985,-20.4773315,-19.59967,-19.2877315,-19.1073185,-19.156617,-18.7055015,-1.960053,0,-1.38344985,-0.665348355,0.1009785095,1.3262885,2.68480315,17.622325,-36.4596185,69.587,48.272406,27.323804,16.622705,11.0837015,33.2151815,8.920647825,155.55636,233.338325,-15.3968315,-19.1387185,-1.27306325,-0.152562325,0.2055389625,0.5688743875,1.305930625,1.615268625,1.753878375,-5.2387034,-0.20178241
1,14.75,375.5956625,375.6348675,375.75463,375.8204125,375.9722475,376.04983,376.05104,0.2631150875,0.296367275,0.29291414,0.2951403875,0.286801575,0.34144381,-0.99060798,-5.627429025,1.341949175,-3.7212617,0.99655037,0,0,0,0.2721374,92.9713075,-20.88015,-20.998355,-20.9780745,-20.58005,-20.69879025,-19.8165255,-19.37111025,-19.36445,-19.40193,-18.539855,-2.134603525,0,-1.581078975,-0.7955200975,-0.05722592,1.243940275,2.481940525,13.001601,-27.9676485,53.12101775,34.58664425,19.940438,12.78790425,9.530577775,25.6242675,7.46501905,155.25281,232.39908,-15.87601475,-19.287555,-1.06729525,-0.150717645,0.20678428,0.56273805,1.3084783,1.61195185,1.75444435,-5.2239894,-0.2018562625
1,15.25,375.463665,375.484885,375.53134,375.54978,375.534255,375.639665,376.11598,0.2648340875,0.2841433825,0.28915347,0.291740695,0.28151204,0.33067357,-0.6730912,-5.61172075,-1.0414970225,-4.70487125,0.84507447,0,0,0,0.21761405,92.9793875,-20.851378,-20.9595355,-20.94747,-20.5922855,-20.72418,-20.12233,-19.3922845,-19.4076645,-19.510481,-18.9488345,-1.97572655,0,-1.36631345,-0.57853069,0.166075355,1.456733,2.6393049,-5.185458825,-22.0237315,38.545,27.913291,12.5576515,8.7176798,6.471941,18.369875,5.2314429,153.08424,230.90378,-16.3113345,-19.43345,-0.86050732,-0.1488535325,0.2069440675,0.5652534225,1.30572115,1.613457125,1.7537328,-5.2231788,-0.2819790525
1,15.75,375.7313275,375.648725,375.7141775,375.7521075,375.96185,376.19632,376.563705,0.26371794,0.28973816,0.282935915,0.2896251675,0.28060286,0.3244014,-0.60344755,-5.62910375,-13.64496875,-4.46297755,0.84107404,0,0,0,0.2013004575,93.120221,-20.990442,-21.2092455,-21.120531,-20.8012655,-20.916999,-20.303,-19.734271,-19.815,-19.867851,-19.7047645,-1.729705,0,-1.25460705,-0.58679059,0.1032061645,1.24526545,2.456537,-48.0851775,-28.59817,18.54543,14.39797625,7.33702995,4.98772385,3.44771175,8.777255975,2.7508312,151.92859,229.932395,-16.928551,-19.757999,-0.6228884,-0.143423095,0.20533098,0.5663109075,1.305189025,1.61593025,1.753620225,-5.2237634,-0.2819970825
1,16.25,375.807805,375.760105,375.8535375,375.9535625,375.804535,376.1190475,376.92434,0.25518203,0.2733867525,0.2834808,0.27940198,0.2712292975,0.308268365,-0.94299971,-5.656120625,-22.9983575,-4.726134375,0.6403991,0,0,0,0.16270162,93.0582405,-21.31852,-21.711201,-21.5543345,-21.18667,-21.216199,-20.6549655,-20.345501,-20.3929,-20.428301,-20.320499,-1.84017355,0,-1.13646845,-0.42851169,0.2013698,1.4738789,2.7056501,-77.74970825,-31.4943,5.6243375,4.737825725,2.76019795,1.7924224,1.13225545,2.5362385,0.876833325,151.277055,227.91127,-17.5138145,-20.4081455,-0.88410868,-0.140202155,0.2064172325,0.564452345,1.3060277,1.610902475,1.755867075,-5.220475,-0.21425454
1,16.75,375.528165,375.5379,375.507025,375.5659525,375.5801225,376.068255,376.4333625,0.2547389,0.2807363025,0.27135093,0.2781819875,0.2688358,0.300365005,-1.0587448,-5.750212325,-37.4400575,-5.444038,0.76390618,0,0,0,0.1208024125,93.1531875,-21.53034525,-22.23241475,-21.97008475,-21.475875,-21.55651475,-21.20613575,-20.9298315,-21.0275985,-21.03995,-21.17323,-2.24804315,0,-1.45168135,-0.75374063,-0.0411995,1.250113,2.5485883,-91.367054,-34.09878,0,0,0,0,0,0,0.0669538165,150.39364,225.23058,-18.1484015,-20.90555,-1.1299464,-0.1354705325,0.2096914225,0.5639236025,1.30499535,1.60873785,1.752777475,-5.218244,-1.688056345
1,17.25,375.642035,375.6166375,375.706205,375.760945,376.15115,376.18072,376.6852075,0.25809996,0.28644179,0.272299445,0.27606621,0.267820725,0.296989725,-0.78288118,-5.62993955,-44.9012355,-5.590445,0.821574,0,0,0,0.117961955,93.10628675,-22.005155,-22.69850225,-22.46675,-22.07897275,-22.04891775,-21.920745,-21.29033,-21.43875225,-21.69247725,-21.74649775,-1.80634,0,-1.17864095,-0.4664444775,0.1931585275,1.455166775,2.70357095,-91.56291825,-34.8076,0,0,0,0,0,0,0,151.0545,222.25928,-19.06334275,-21.46226775,-0.9684469,-0.13577454,0.20483584,0.5655579,1.3025444,1.607784,1.7558022,-5.2175322,-0.1464197175
