DOY2,HR2,CO2,FC,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,NEE,SC,SH,SLE,T_SONIC_SIGMA
1,0.25,487.4614952725,13.25233,3.55706680469999,19.1938625,25.91831,407.003738083333,418.719553916667,0.559579999958348,104.442496666667,0.0254909996666666,0.0118575762266667,100,100,20.4991376833333,21.4840834166667,0.00367,24.0215,0.587862300499999,3.384335,5.19185864395398,1.6473757276347,1.47683439154613,0.731964924019609,12.2491857166667,9.19073962833333,11.1612885333333,0.607506218183334,0,17.5870337666667,18.1429621666667,17.9960293,17.0575,16.455,15.4375,16.82053925,16.77329825,16.8560858333333,16.54859475,16.19576125,15.8316135,15.45218275,15.114168,14.77250425,10.94164,4.7815925,3.07518175,4.780994,1.065413
1,0.75,519.072,9.31593749999997,3.31455549999999,20.1480210335,25.35134,411.986833083333,418.779954666667,1.24026998357664,104.429991666667,0.0239434965833334,0.0118531897266667,100,100,20.4854035416666,21.2348874,0.00675374999999999,23.923925,0.540865,3.079846,5.26040407642531,1.48116288820125,1.42856367719966,0.67996744421104,11.91660145,9.46407420083333,11.4575974566667,0.454388332266667,0,17.5725405666667,18.1185641333333,17.9729632666667,16.9125,16.4366666666667,15.4375,16.76042575,16.6162946666666,16.769752,16.46742525,16.177394,15.8284228333333,15.46398575,15.114168,14.789984,8.27820149999999,6.05619148934999,2.8894465,4.447318,1.028997425
1,1.25,501.1688731,8.513822,4.95956924999999,19.6777975,30.51182,408.577971833333,417.927066833333,0.230352290093332,104.419148333333,0.024733281225,0.0114968710575,100,100,20.4046770166667,21.34979295,0.00428649999999999,23.893775,0.53977745,2.8450595898,5.41529743315293,1.56995195196264,1.41020158954475,0.703216295855338,11.8416736166667,9.26948104999999,10.84240202,0.42194764108,0,17.5570251,18.092397,17.9525565666667,16.7675,16.4183333333333,15.4375,16.5544916666666,16.4684628333333,16.6738476666666,16.386456,16.16134225,15.8334821666666,15.4817265,15.1186541666667,14.789984,8.0478775,2.041417826975,3.23333675,2.233066,0.858880125
1,1.75,510.606475,11.6256525,3.76160975,19.2466343415,38.73199,407.9206395,415.484498583333,0.508115037266646,104.40501,0.025903831525,0.011550980755,100,100,20.3219153666667,21.4990776666667,0.00566675,23.763125,0.536857,3.0693255,5.63760801921319,1.5932575320553,1.42305498313454,0.69048237264167,12.0401377083333,9.14898644333333,10.6164785833333,1.15056677325,0,17.5397332666667,18.0746901,17.932349,16.6466666666666,16.4,15.4375,16.40069275,16.3297254166666,16.58429025,16.333514,16.14303,15.83259175,15.49942375,15.12089725,14.7958105833334,11.325835,4.66067875000001,3.7442975,9.69302625,0.96440981495
1,2.25,505.89870148,14.1473675,3.8365945,20.8374975,43.9938025,406.0024775,414.146763666667,-0.0779189166665454,104.3810375,0.0232490604166667,0.0118183133533333,100,100,19.9398017416667,21.5396294333334,0.00462174999999999,23.84575,0.5590545,3.10458175,5.51003189448606,1.70609222169338,1.44352252974638,0.716890653052908,11.7671757083333,8.9893760375,10.8400883533333,1.08910883006667,0,17.5208665333333,18.0468475666667,17.9120654333333,16.4833333333333,16.3275,15.4375,16.2248936666667,16.2034893333334,16.4912615833334,16.279255,16.12246,15.82715425,15.5030755,15.12089725,14.80746375,9.66537375000001,2.36788325,4.7896765,4.68362999999998,0.8730285
1,2.75,490.19014785,14.27694,4.05290254539999,19.815,62.2668399999998,404.02534475,414.0350505,-0.638540333333397,104.367800833333,0.0370851476416666,0.01082248554,100,100,20.1356557583333,21.3088225916667,0.00603499999999998,24.0275,0.594961399999999,3.329686,4.75438935492991,1.63390181671593,1.48321703833786,0.719379348811782,11.0082702166667,8.84839695166666,9.70072077249999,0.724927199683334,0,17.5014891333333,18.0176973666667,17.8915314666667,16.3925,16.2791666666666,15.4375,16.1325294166666,16.08354175,16.4105455,16.2311295,16.0863695,15.8299623333333,15.510379,15.12761,14.8132975833334,28.719875,1.92225399999999,2.39205325,4.25548420224999,0.7706736903
1,3.25,488.299053225,9.155575,3.90007299999999,20.3231375,45.21176,406.4309275,414.162331166666,-0.189364708395785,104.371205,0.04355242425,0.010324062005,100,100,20.1614314333333,20.9769580916667,0.002869,23.8874,0.5535082,3.42393525,4.8327275697052,1.59625443491851,1.52949132387106,0.728965041476382,10.2754253291667,8.35092988749999,9.13253348166666,0.408652743945,0,17.4826846333333,17.9836624666667,17.8668144666667,16.2683333333333,16.2308333333334,15.4375,16.1404901666666,15.9757725,16.31934225,16.1747480833333,16.032299,15.8185755,15.51994225,15.12761,14.82496525,9.391394,1.90114335125,3.007265,2.73947,0.8255989046
1,3.75,485.4415,5.9050815,2.66146899999999,20.13307,74.8766325,403.99651575,414.718054833333,-0.628036843726717,104.363686666667,0.0431149402666667,0.0110836494875,100,100,20.05068165,21.4134452083334,0.00570999999999997,24.1872,0.5630346,3.381351,5.33389326596676,1.56202936412684,1.56268965822771,0.745046717707122,9.99198624833334,8.0709765875,9.15822289166666,0.58558706292,0,17.4632467,17.9537164333333,17.8397604,16.1533333333334,16.1825,15.4375,16.1785921666666,15.9508976666667,16.2343761666667,16.11615725,15.97833,15.8191295,15.52132075,15.12761,14.82496525,6.29481299999998,3.0208425,3.9514108045,2.94893825,0.829093699999999
1,4.25,489.444,7.7496675,4.07749899999998,20.3836875,50.65737,407.059997,415.495428916667,0.367318340862395,104.3593925,0.0456050684333333,0.00954337450666667,100,100,20.0349125333333,21.62960515,0.00288999999999998,24.5232,0.5479863726,3.26238475,5.78401600646578,1.69268216675563,1.48718524799048,0.725330785437457,10.0382063216666,8.08350539916666,8.69773271166667,0.611970698833334,0,17.4589275666667,17.9172037333333,17.8085448666667,16.15,16.11,15.4375,16.2065808333333,15.9462703333333,16.1545438333333,16.062297,15.92446975,15.81373325,15.5204445833334,15.1217471666666,14.8308063333334,7.74538625,4.9431525,2.40857299999999,5.88014767664998,0.859208199999997
1,4.75,487.3006134525,10.647045,3.72395099999999,20.4814475,42.72434,412.6832845,415.7125035,0.0361422644416691,104.359535833333,0.0636149147400002,0.0100458033841667,100,100,20.0256209583333,21.6753829666667,0.00288899999999999,24.5998,0.5559920229,3.125242,5.73185202720901,1.6217477484197,1.56307391718064,0.726084963469297,9.50982264833334,7.35673697416666,7.99594482499999,0.868118243715,0,17.4581914,17.8762031,17.7792407,16.1225,16.0616666666666,15.4375,16.291928,15.9452553333333,16.075912,16.0158426666667,15.88263725,15.80465275,15.52773425,15.1100215,14.8424885,13.9279475,2.052375,2.567837,5.15485325,1.0129215134
