DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,VPD,TS_3
1,5.25,0.19401611,0.325025,-2.82673,0,-20.21,-1.392,76.8075,0.0821,99.65,0.2515,-4.663,0,0,-2.902,0.43888,-5.626,-4.008,-4.0545,-7.0685,-4.8655,-5.6455,426.4,0.23896,-3.933
1,5.75,0.143682595,0.276625,-2.3169755675,0,-20.235,-1.3845,76.7,0.08285,99.6,0.2385,-4.4205,0,0,-2.8965,0.429789,-5.5855,-3.9855,-4.0525,-7.0605,-4.831,-5.62825,426.25,0.246545,-3.924
1,6.25,0.239111923,0.2823835,-4.80711,0,-20.175,-1.383,76.3285,0.08776,99.6,0.228,-4.754,0,0,-2.8905,0.43538,-5.5885,-3.985,-4.051,-7.028,-4.81275,-5.63325,425.3,0.24176,-3.9155
1,6.75,0.1638204005,0.132264,-4.641278333,0,-20.045,-1.388,76.17,0.07955,99.6,0.2445,-4.71,0,0,-2.89,0.453429,-5.5125,-3.9735,-4.0585,-7.0465,-4.82525,-5.64675,424.8,0.24187,-3.911
1,7.25,0.28386168,0.18633,-4.547387675,0,-20.335,-1.394,76.529,0.0796,99.7,0.2355,-5.41,0,0,-2.902,0.440455,-5.512,-3.9855,-4.0515,-7.0595,-4.84775,-5.67125,426.2,0.24925,-3.903
1,7.75,0.181637385,0.3860875,-4.34925,0,-20.4275,-1.404,76.9165,0.08341,99.7,0.2605,-4.933,0,0,-2.908,0.442875,-5.4945,-3.9895,-4.035,-7.074,-4.88125,-5.6555,427,0.22234,-3.896
1,8.25,0.218438353,0.23815,-4.522,0,-20.505,-1.4135,76.365,0.0921,99.7,0.2455,-5.488,0,0,-2.909,0.455379,-5.4905,-4.0025,-4.057,-7.0595,-4.865,-5.63175,426.3,0.227315,-3.893
1,8.75,0.230113386,0.2791845,-4.6822143005,0,-20.51,-1.416,76.28,0.0736,99.7,0.274,-5.149,0,0,-2.91,0.432779,-5.479,-4.0365,-4.063,-7.066,-4.8885,-5.62975,424,0.22397,-3.8875
1,9.25,0.278029679,0.00151,-4.546245,0,-20.4545,-1.4175,76.185,0.0836,99.7,0.425,-6.101,0.0600843,0.0227879,-2.916,0.45648,-5.435,-4.046,-4.0485,-7.0875,-4.92925,-5.60375,423.7,0.21867,-3.882
1,9.75,0.220710805,0.427307912,-3.65945,0.356,-20.58,-1.427,75.64,0.0867,99.7,0.983,-6.103,0.91344,1.2637,-2.917,0.46129,-5.441,-4.043,-4.0675,-7.044,-4.91475,-5.59825,423.2,0.23151,-3.8755
1,10.25,0.3243532905,0.40796,-6.5717375005,1.731,-20.355,-1.425,75.72,0.10301,99.7,2.642,-7.1135,3.8481,5.371985,-2.9185,0.469866,-5.48,-4.0475,-4.0915,-6.991,-4.907,-5.5925,423.3,0.24861,-3.8705
1,10.75,0.277303247,0.50452,-2.2497431705,3.957,-20.01,-1.433,75.735,0.09255,99.8,5.5265,-8.725,9.65656,12.06315,-2.9105,0.47097,-5.622,-4.0535,-4.094,-6.972,-4.9485,-5.598,422,0.25375,-3.868
1,11.25,0.174527171,0.69727,-3.032806141,8.25,-19.8,-1.427,75.61,0.08135,99.7,9.59,-9.28,17.979,18.8635,-2.9,0.4803345,-5.659,-4.0705,-4.083,-6.983,-4.94025,-5.59225,421.9,0.276955,-3.8605
1,11.75,0.228592107,0.838332,-2.6068,16.45,-19.5,-1.4405,75.785,0.0932,99.7,13.795,-8.95,28.68395,25.99285,-2.913,0.50138,-5.726,-4.091,-4.0725,-7.0465,-4.909,-5.585,420.7,0.29619,-3.864
1,12.25,0.150094971,0.9513828415,-1.5117,22.68,-18.69,-1.4485,75.96,0.0975,99.7,17.17,-7.839,33.6092,31.90625,-2.9035,0.493269,-5.8325,-4.128,-4.069,-7.0755,-4.8775,-5.56075,420.9,0.322735,-3.8615
1,12.75,0.1636281835,1.251845,-0.111175,21.59,-17.7,-1.4345,75.465,0.097565,99.7,18.405,-7.057,36.2904,33.58585,-2.9075,0.5349,-5.805,-4.077,-4.1055,-7.0505,-4.85575,-5.53875,421,0.385585,-3.858
1,13.25,0.220487671,1.27505,-0.109165,22.4,-17.085,-1.4245,74.78,0.10529,99.7,18.73,-6.522,37.6577,33.0605,-2.913,0.553,-5.746,-4.0325,-4.105,-7.0375,-4.81675,-5.56725,423,0.445745,-3.8535
1,13.75,0.100931,1.12072,-0.54586,17.895,-16.885,-1.415,74.84,0.0922,99.6,15.795,-5.635,32.1759,28.88385,-2.9025,0.55914,-5.7265,-4.002,-4.098,-6.9925,-4.76025,-5.59225,424.6,0.442175,-3.853
1,14.25,0.227565898,1.011738321,-1.23108,13.09,-16.82,-1.423,75.02,0.09815,99.6,11.44,-4.457,23.6101,23.2203,-2.87,0.553343,-5.6975,-4.005,-4.087,-7.0065,-4.73325,-5.612,424.5,0.40954,-3.864
1,14.75,0.14,0.558648414,-2.491424704,7.555,-16.99,-1.417,75.13,0.09288,99.6,7.7485,-3.9455,14.5132,16.29925,-2.8545,0.553389,-5.668,-3.974,-4.041,-6.972,-4.6815,-5.5705,423.7,0.369895,-3.88
1,15.25,0.240884517,0.41152,-2.6707,3.519,-17.255,-1.407,75.905,0.08795,99.6,4.1215,-3.219,6.40015,8.002765,-2.849,0.48977,-5.646,-3.942,-4.037,-6.954,-4.671,-5.581,424.25,0.325265,-3.9075
1,15.75,0.143781273,0.3918086225,-3.78137,1.2911,-17.6795,-1.403,76.0335,0.091,99.6,1.495,-3.2995,1.83372,2.469895,-2.857,0.45174,-5.637,-3.964,-4.031,-6.94,-4.6715,-5.5555,422.25,0.275365,-3.909
1,16.25,0.233705634,0.16879,-4.1079248575,0.2905,-17.995,-1.403,76.42,0.0939,99.6,0.5955,-3.462,0.20599,0.222981,-2.8595,0.4325375,-5.642,-3.962,-4.057,-6.936,-4.715,-5.528,422.8,0.28756,-3.9035
1,16.75,0.1682034155,0.591943084,-3.7732,0,-18.185,-1.39,76.345,0.08915,99.65,0.308,-3.7445,0,0,-2.8605,0.453,-5.664,-3.959,-4.047,-6.909,-4.761,-5.505,422.9,0.27987,-3.8995
1,17.25,0.283776,0.205535,-5.736,0,-18.5635,-1.3735,76.22,0.0828,99.7,0.239,-3.919,0,0,-2.847,0.467415,-5.688,-3.959,-4.028,-6.892,-4.79,-5.502,422.7,0.29848,-3.8965
1,17.75,0.168029571,0.13309,-4.48071,0,-18.87,-1.3825,76.45,0.0835,99.7,0.242,-4.377,0,0,-2.8445,0.468,-5.726,-3.931,-4.022,-6.93,-4.7435,-5.4765,421.9,0.33661,-3.8925
1,18.25,0.227813278,0.195933719,-3.16417,0,-19.115,-1.3815,76.89,0.08618,99.7,0.2565,-4.343,0,0,-2.8435,0.459056,-5.745,-3.916,-4.02,-6.941,-4.8115,-5.483,422.2,0.31389,-3.8855
1,18.75,0.304286245,0.41346,-4.5892250365,0,-19.38,-1.392,76.475,0.0883,99.7,0.258,-4.542,0,0,-2.8565,0.444665,-5.732,-3.981,-4.02,-6.932,-4.7865,-5.449,422,0.28269,-3.877
1,19.25,0.3336264485,0.207294888,-4.92304,0,-19.3775,-1.3975,76.135,0.090535,99.65,0.2615,-4.46,0,0,-2.862,0.45749,-5.711,-3.944,-4.02,-6.926,-4.8435,-5.4575,423.45,0.266655,-3.8715
1,19.75,0.1907408095,0.473701,-4.16357,0,-19.4545,-1.403,76.581,0.08255,99.7,0.262,-4.823,0,0,-2.857,0.45348,-5.672,-3.916,-4.027,-6.916,-4.8345,-5.547,423.5,0.243325,-3.865
1,20.25,0.265053776,0.27631,-5.61435,0,-19.74,-1.41,76.5275,0.094895,99.7,0.2565,-4.892,0,0,-2.8615,0.441,-5.651,-3.888,-4.019,-6.929,-4.8005,-5.55,424.9,0.2519,-3.858
1,20.75,0.278156157,0.41321,-4.763,0,-19.58,-1.426,76.61,0.09475,99.7,0.267,-4.886,0,0,-2.853,0.4525455,-5.668,-3.912,-4.021,-6.949,-4.8105,-5.5395,424.5,0.246045,-3.8485
1,21.25,0.19,0.201815,-3.44659,0,-20.02,-1.423,76.86,0.08235,99.7,0.262,-4.3855,0,0,-2.855,0.45669,-5.654,-3.935,-4.026,-6.925,-4.841,-5.5315,424.1,0.24105,-3.8565
1,21.75,0.2169449265,0.230151,-3.511275,0,-19.84,-1.428,76.608,0.0812,99.7,0.256,-4.435,0,0,-2.846,0.44134,-5.64,-3.882,-4.029,-6.988,-4.864,-5.5795,425.35,0.25348,-3.8815
1,22.25,0.2741226505,0.19868,-4.28914,0,-20.011,-1.447,76.69,0.0784,99.7,0.263,-5.261,0,0,-2.854,0.453613,-5.635,-3.893,-4.029,-6.993,-4.845,-5.6305,424.2,0.24739,-3.9095
1,22.75,0.149451047,0.321671,-3.36498,0,-19.82,-1.45,76.65,0.07927,99.7,0.29,-5.691,0,0,-2.868,0.441581,-5.623,-3.977,-4.047,-7.004,-4.8175,-5.6375,424.85,0.24663,-3.9395
1,23.25,0.245696,0.257572,-2.9268,0,-19.75,-1.428,76.82,0.07935,99.7,0.276,-4.992,0,0,-2.865,0.42298,-5.64,-4.051,-4.051,-6.988,-4.765,-5.6095,425,0.25696,-3.952
1,23.75,0.244102,0.192187337,-5.1318,0,-19.98,-1.425,76.72,0.07535,99.7,0.259,-6.0145,0,0,-2.863,0.44822,-5.612,-4.046,-4.039,-6.932,-4.7425,-5.577,424.5,0.246435,-3.965
2,0.25,0.175654252,0.31348805,-5.1971,0,-16.13,-2.6105,79.05,0.08025,99.7,0.2865,-7.525,0,0,-3.8805,0.47296,-3.107,-2.2135,-2.9185,-4.6975,-2.68575,-3.859,426.8,0.222335,-5.51
2,0.75,0.145107,0.39244,-4.5765833465,0,-16.48,-2.5885,78.745,0.07855,99.7,0.283,-6.9265,0,0,-3.8875,0.48001,-3.0805,-2.2495,-2.945,-4.8195,-2.725,-3.904,426.85,0.227535,-5.5105
2,1.25,0.09514908,0.32843,-6.215378328,0,-16.56,-2.591,79.125,0.0771,99.8,0.2775,-5.899,0,0,-3.885,0.463846,-3.131,-2.2535,-2.9555,-4.825,-2.7435,-3.955,426.55,0.23069,-5.526
2,1.75,0.0638,0.216325,-4.4173,0,-16.29,-2.561,78.815,0.0707,99.75,0.277,-6.477,0,0,-3.8815,0.4542345,-3.185,-2.2465,-2.9825,-4.8005,-2.74075,-3.96575,426.6,0.241425,-5.5495
2,2.25,0.112161886,0.24291,-3.46284,0,-16.355,-2.5685,78.895,0.07897,99.8,0.272,-6.4795,0,0,-3.8845,0.48048,-3.2535,-2.257,-3.006,-4.776,-2.76775,-3.96275,427.2,0.226135,-5.568
2,2.75,0.1054181855,0.187854,-3.892252223,0,-16.44,-2.5605,78.43,0.07225,99.8,0.2615,-6.2195,0,0,-3.8945,0.454155,-3.2205,-2.271,-3.0255,-4.793,-2.8165,-3.95675,427.5,0.225155,-5.587
2,3.25,0.1927224995,0.04525,-4.876948573,0,-16.2,-2.5705,78.505,0.07915,99.8,0.2565,-6.777,0,0,-3.903,0.46922,-3.257,-2.2905,-3.039,-4.8085,-2.824,-3.956,427.5,0.211115,-5.6075
2,3.75,0.13445,0.421810201,-7.3223839315,0,-16.515,-2.602,78.615,0.0864,99.8,0.264,-7.1665,0,0,-3.915,0.4905,-3.3215,-2.2965,-3.0475,-4.816,-2.81525,-3.9595,427.7,0.21133,-5.622
2,4.25,0.126326264,0.44114848,-5.14903,0,-16.895,-2.607,78.89,0.0898,99.8,0.248,-6.581,0,0,-3.9415,0.494,-3.303,-2.306,-3.0675,-4.867,-2.81275,-3.96525,428.25,0.212515,-5.6305
2,4.75,0.131163,0.3271875,-5.2417553805,0,-16.935,-2.6055,78.505,0.0787,99.8,0.2395,-5.765,0,0,-3.951,0.4655,-3.3165,-2.3165,-3.068,-4.8695,-2.81625,-3.97725,428.05,0.211825,-5.641
2,5.25,0.158681,0.433361,-4.8831214965,0,-17.275,-2.609,78.655,0.0839,99.7,0.236,-5.695,0,0,-3.93,0.4780085,-3.383,-2.3425,-3.069,-4.866,-2.835,-3.962,428.6,0.207155,-5.654
2,5.75,0.153165064,0.34644,-4.695117774,0,-17.235,-2.6255,78.825,0.0854,99.7,0.2395,-5.613,0,0,-3.9365,0.4712465,-3.358,-2.3435,-3.0685,-4.8565,-2.876,-3.945,428.5,0.218205,-5.669
2,6.25,0.133159218,0.5041,-3.691517347,0,-17.3,-2.626,78.69,0.08395,99.7,0.2355,-6.277,0,0,-3.9405,0.464381,-3.3685,-2.349,-3.06,-4.849,-2.90725,-3.96875,427.7,0.21275,-5.6845
2,6.75,0.108116979,0.5238753515,-4.803152052,0,-17.495,-2.614,79.065,0.0776,99.7,0.2515,-5.481,0,0,-3.946,0.478345,-3.3685,-2.369,-3.0555,-4.8465,-2.93,-3.97075,427.8,0.218025,-5.697
2,7.25,0.129865258,0.6174699335,-4.42728,0,-17.56,-2.6095,78.985,0.08185,99.7,0.2765,-6.107,0,0,-3.9585,0.47129,-3.4025,-2.3755,-3.0675,-4.843,-2.937,-3.9635,427.6,0.20955,-5.703
2,7.75,0.132259516,0.235626,-4.28689,0,-17.4,-2.623,78.875,0.078,99.7,0.379,-6.3,0,0,-3.949,0.47149,-3.441,-2.377,-3.065,-4.844,-2.9675,-3.9925,428.95,0.21342,-5.7235
2,8.25,0.171800248,0.396308147,-5.03253,0.2255,-17.1,-2.6285,79.025,0.078595,99.7,0.723,-6.8015,0.5473645,0.6643495,-3.946,0.46512,-3.437,-2.3595,-3.055,-4.901,-2.99525,-4.017,429.5,0.218825,-5.75
2,8.75,0.1798973525,0.195616,-5.328542683,1.735,-16.815,-2.64,78.155,0.07875,99.7,2.918,-8.06,4.5946,5.97435,-3.9695,0.482724,-3.3785,-2.3695,-3.0605,-4.9575,-2.99375,-4.03375,428.8,0.223875,-5.7745
2,9.25,0.129241,0.67365,-3.92078,6.922,-16.45,-2.651,77.85,0.0909,99.7,8.575,-9.83,16.3247,18.82895,-3.999,0.5142,-3.3405,-2.3795,-3.0685,-4.9515,-3.01075,-4.0325,429.6,0.21572,-5.7825
2,9.75,0.13949964,1.3151,-2.19714,17.775,-15.665,-2.6605,77.105,0.1062665,99.7,16.235,-9.26,35.14525,33.9855,-4.0335,0.61695,-3.3865,-2.376,-3.0655,-4.929,-3.05325,-4.05275,428.5,0.227195,-5.792
2,10.25,0.06575,2.81967,1.12686,31.19,-15.4,-2.659,76.42,0.12569,99.75,27.535,-8.675,61.22265,55.61865,-4.0375,0.689,-3.4395,-2.404,-3.061,-4.9585,-3.04725,-4.05725,426.7,0.260885,-5.8115
2,10.75,0.0413,3.11389,4.70114,47.15,-14.71,-2.651,75.32,0.148871028,99.8,38.71,-5.412,81.6488,78.1911,-4.011,0.8055175,-3.426,-2.409,-3.064,-4.976,-3.01,-4.0895,425.2,0.344835,-5.7985
2,11.25,0,3.444755,8.773165,57.69,-13.38,-2.639,73.86,0.163493,99.8,49.03,-2.6285,106.438,99.787,-3.995,0.99762,-3.434,-2.409,-3.051,-4.963,-2.9965,-4.07,423.9,0.438495,-5.7815
2,11.75,0,4.092685,11.113,68.3645,-12.81,-2.6225,72.065,0.18612,99.8,60.7,-3.42,127.709,120.1345,-3.9555,1.07351,-3.4415,-2.398,-3.059,-4.9605,-3.0035,-4.041,422.9,0.50662,-5.766
2,12.25,0,4.52166,13.08773776,75.56,-12.47,-2.6095,70.815,0.199795,99.7,64.89,-2.6345,127.8795,129.648,-3.942,1.06641,-3.428,-2.393,-3.072,-4.9685,-3.0175,-4.029,422.4,0.685085,-5.7665
2,12.75,0,4.639368736,14.194270745,79.34,-12.045,-2.586,69.13,0.209005,99.7,65.33,-1.8835,135.578,131.203,-3.925,1.1352,-3.402,-2.3775,-3.0795,-4.9715,-2.9835,-4.0295,422,0.80193,-5.7605
2,13.25,0,4.86272,14.6297144,83.6,-11.57,-2.5775,67.41,0.214059828,99.7,67.045,-0.432,153.167,131.362,-3.876,1.2089,-3.286,-2.3775,-3.09,-4.9725,-2.959,-4.03125,421.65,1.019495,-5.746
2,13.75,0,4.7123,15.596,76.86,-11.4,-2.542,67.377,0.206238471,99.8,61.95,1.055,133.643,119.75,-3.844,1.2422,-3.2,-2.358,-3.073,-4.97,-2.9205,-4.032,421.4,1.06535,-5.738
2,14.25,0,4.76995,12.4503,73.115,-11.01,-2.534,66.14,0.198475,99.7,53.31,0.151,126.337,102.67,-3.815,1.191,-3.1505,-2.3255,-3.0655,-4.973,-2.85975,-4.0315,421.05,1.12195,-5.7255
2,14.75,0,3.696945,9.75208,62.415,-10.81,-2.5195,65.97,0.194785763,99.7,42.835,2.145,104.166,83.84295,-3.817,1.2106,-3.1095,-2.3135,-3.0575,-4.9645,-2.84075,-4.016,420.4,1.21445,-5.719
2,15.25,0,2.97834,5.5449,48.32,-10.755,-2.516,66.21,0.1729657265,99.7,33.16,0.6345,76.9656,67.4638,-3.794,1.09027,-3.08,-2.291,-3.057,-4.957,-2.8055,-3.9995,420.5,1.32985,-5.725
2,15.75,0.0343,1.98627,0.42803,33.97,-11.4,-2.4975,67.9,0.15056,99.7,23.12,-3.01,53.98745,48.5467,-3.79,1.0219,-2.9905,-2.2675,-3.0435,-4.938,-2.77175,-3.9645,421.15,1.27585,-5.708
2,16.25,0.0344,1.068125,-1.83483,17.995,-11.66,-2.498,70.35,0.128741,99.7,13.925,-4.533,33.7825,32.24,-3.791,0.845,-2.9565,-2.253,-3.037,-4.9245,-2.7445,-3.91,421,0.973045,-5.695
2,16.75,0.106772036,0.305294185,-3.61113,8.38,-12.16,-2.497,73.19,0.0991,99.6,7.4235,-6.01,17.34805,16.55535,-3.793,0.68818,-2.924,-2.2425,-3.0435,-4.9125,-2.72225,-3.881,421.45,0.68593,-5.701
2,17.25,0.1320059235,0.123982,-4.824935,3.033,-12.99,-2.51,75.85,0.08355,99.65,2.4715,-6.683,5.14281,5.069825,-3.7995,0.553788,-2.8945,-2.2295,-3.0225,-4.8915,-2.7015,-3.866,421.6,0.49343,-5.688
2,17.75,0.105683579,0.0905,-3.7521,0.64,-13.56,-2.5245,77.7,0.07157,99.7,0.7715,-5.5485,0.5675195,0.428525,-3.8025,0.44998,-2.872,-2.218,-3.0025,-4.857,-2.6895,-3.8355,421.6,0.40292,-5.698
2,18.25,0.15897084,0.132997193,-3.372405797,0,-14.27,-2.5455,78.49,0.071515,99.7,0.331,-5.2985,0.0420495,0,-3.8035,0.477,-2.85,-2.2075,-2.9925,-4.848,-2.6805,-3.82675,422.6,0.400565,-5.706
2,18.75,0.133722091,0.0632,-4.658079433,0,-14.53,-2.5545,78.73,0.0736,99.7,0.297,-6.724,0,0,-3.809,0.472787,-2.865,-2.2095,-2.982,-4.825,-2.65875,-3.822,423.5,0.34364,-5.69
2,19.25,0.181997891,-0.06004,-6.039245,0,-15.04,-2.562,79.13,0.0813,99.7,0.272,-6.807,0,0,-3.805,0.484,-2.8615,-2.2035,-2.9805,-4.8,-2.6675,-3.84475,424.05,0.285095,-5.667
2,19.75,0.17704688,0.20439,-5.2960305915,0,-15.12,-2.567,79.22,0.081545,99.7,0.2845,-7.4605,0,0,-3.813,0.492814,-2.8755,-2.212,-2.9765,-4.781,-2.681,-3.8445,424.15,0.26347,-5.653
2,20.25,0.168498,0.177815,-5.278737513,0,-15.43,-2.576,78.96,0.07876,99.7,0.2945,-7.5505,0,0,-3.826,0.479615,-2.8325,-2.2275,-2.9615,-4.763,-2.673,-3.857,424.6,0.252225,-5.639
2,20.75,0.15,0.189831,-4.79848,0,-15.62,-2.5865,79.47,0.0838,99.7,0.282,-7.7075,0,0,-3.843,0.507941,-2.8425,-2.2305,-2.963,-4.75,-2.66625,-3.867,425.3,0.23193,-5.621
2,21.25,0.144977,0.2629855,-6.9347791395,0,-15.64,-2.5805,79.18,0.09013,99.7,0.2665,-6.8975,0,0,-3.8525,0.532045,-2.911,-2.226,-2.958,-4.7815,-2.6715,-3.879,424.8,0.230335,-5.605
2,21.75,0.157837449,0.129178658,-5.4334449225,0,-15.58,-2.583,79.12,0.0787,99.7,0.2575,-7.07,0,0,-3.8535,0.515125,-3.051,-2.2525,-2.956,-4.774,-2.67225,-3.90925,425.4,0.21466,-5.587
2,22.25,0.1391605595,0.21833,-4.2520129575,0,-15.66,-2.5925,79.12,0.078685,99.8,0.2615,-7.083,0,0,-3.854,0.47427,-3.0555,-2.2735,-2.9625,-4.7735,-2.70275,-3.9135,425.75,0.21884,-5.561
2,22.75,0.100981744,0.1677015,-5.6053,0,-16.1,-2.594,78.69,0.0763,99.75,0.28,-7.599,0,0,-3.855,0.481378,-3.0165,-2.27,-2.966,-4.761,-2.7245,-3.9115,427,0.22429,-5.533
2,23.25,0.1667998885,0.0752,-4.750425,0,-16.39,-2.601,78.66,0.07265,99.7,0.271,-7.137,0,0,-3.8445,0.482657,-3.0055,-2.2835,-2.954,-4.792,-2.739,-3.92125,426.4,0.218385,-5.505
2,23.75,0.109893316,0.201373,-4.6422642245,0,-16.42,-2.6125,78.38,0.07505,99.7,0.2735,-7.158,0,0,-3.8445,0.45244,-3.0075,-2.2045,-2.9175,-4.673,-2.66825,-3.85775,426.7,0.22892,-5.478
3,0.25,0.272969,0.30249,-6.40315,0,-11.555,-3.2815,77.85,0.0716536,99.5,0.4365,-17.66,0,0,-3.728,0.463035,-1.526,-1.3075,-2.063,-3.233,-1.4385,-2.748,425.55,0.477695,-4.633
3,0.75,0.245184484,0.25741,-6.8086,0,-11.855,-3.284,78.43,0.077415,99.5,0.437,-17.27,0,0,-3.727,0.4269865,-1.5125,-1.2995,-2.0935,-3.241,-1.45325,-2.809,425.4,0.41699,-4.6195
3,1.25,0.205446,0.2060509155,-5.930808081,0,-12.365,-3.289,78.055,0.0724,99.5,0.437,-16.945,0,0,-3.7555,0.4455795,-1.544,-1.282,-2.112,-3.247,-1.47,-2.87525,425.4,0.44083,-4.6145
3,1.75,0.2312066055,0.157851,-5.135175,0,-12.565,-3.289,78.27,0.06844725,99.5,0.4475,-17.68,0,0,-3.7625,0.4189175,-1.596,-1.275,-2.124,-3.296,-1.4735,-2.946,425.2,0.368295,-4.613
3,2.25,0.1445375,0.18255,-4.72284,0,-12.765,-3.2875,78.77,0.07421,99.5,0.437,-16.965,0,0,-3.7435,0.43457,-1.605,-1.2785,-2.1325,-3.3185,-1.465,-2.9375,426.1,0.35231,-4.613
3,2.75,0.162071699,0.1083905,-4.4324,0,-13.16,-3.2955,78.59,0.0686,99.5,0.42,-16.725,0,0,-3.7585,0.41451,-1.601,-1.2955,-2.139,-3.3595,-1.471,-2.9705,426.1,0.299085,-4.6145
3,3.25,0.202161846,0.106388,-3.76318,0,-12.9,-3.296,78.84,0.0622,99.5,0.403,-15.635,0,0,-3.811,0.42667,-1.5965,-1.296,-2.1465,-3.415,-1.48025,-2.9585,425.8,0.28779,-4.6225
3,3.75,0.16443,0.238865895,-4.08269,0,-13.285,-3.2975,79.65,0.066435,99.5,0.412,-14.94,0,0,-3.8155,0.4207335,-1.6155,-1.3,-2.161,-3.419,-1.48675,-2.94925,426.1,0.290265,-4.6345
3,4.25,0.19861143,0.232199,-4.14975,0,-13.39,-3.306,79.705,0.0613,99.5,0.4125,-16.23,0,0,-3.794,0.424269,-1.6405,-1.301,-2.1745,-3.509,-1.50325,-2.97525,426.55,0.263055,-4.6465
3,4.75,0.168718424,0.100375,-4.051965,0,-13.71,-3.306,79.12,0.06951,99.5,0.4075,-15.315,0,0,-3.7755,0.39897,-1.662,-1.3025,-2.188,-3.5555,-1.528,-2.98425,427.5,0.25493,-4.661
3,5.25,0.262031,0.0806,-5.226485,0,-14.015,-3.306,78.85,0.0694,99.5,0.4145,-15.78,0,0,-3.7745,0.41818,-1.658,-1.3065,-2.189,-3.5935,-1.5635,-3.01125,427.75,0.256205,-4.682
3,5.75,0.1593793785,0.0733,-4.3152,0,-14.355,-3.309,79.36,0.0683,99.5,0.452,-15.4,0,0,-3.7805,0.42843,-1.6605,-1.3125,-2.1925,-3.6315,-1.574,-3.05375,428.3,0.236725,-4.717
3,6.25,0.2344365,0.22258,-6.376,0,-14.375,-3.313,79.095,0.07073,99.5,0.556,-14.06,0.10402,0,-3.7995,0.40925,-1.6805,-1.31,-2.204,-3.6335,-1.59225,-3.0955,428.15,0.242145,-4.77
3,6.75,0.247321,0.24245,-5.23578,1.086,-14.265,-3.339,78.645,0.07259795,99.5,1.397,-11.815,2.93206,1.910785,-3.8225,0.436012,-1.6765,-1.309,-2.193,-3.709,-1.59675,-3.09725,428.2,0.24872,-4.8235
3,7.25,0.1615862885,0.1801486365,-3.41923,7.016,-14.09,-3.332,78.085,0.06715,99.5,5.4105,-10.57,18.2355,11.36495,-3.8355,0.448425,-1.667,-1.3195,-2.1945,-3.74,-1.6055,-3.09725,428.9,0.304115,-4.8455
