DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,G,SG,USTAR,H,LE,FC,SC,NEE,H2O,CO2,U_SIGMA,V_SIGMA,W_SIGMA
1,16.75,19.8275,87.9275,7.88149999999999,86.085425,449.361,91.275,39.19525,220.275,79.99275,342.275,403.28225,19.62575,18.123325,18.1515,17.48125,15.894,12.95475,12,13.942,35,1.43878,0.6695,28.305,42.2691,0.935408100000001,0.21526134475,0.94280955,13.402,432.678,1.71093755296,1.37653128432,0.829031645329
1,17.25,18.5,91.265,7.790275,86.099775,222.0132,45.275,-0.0507500000000016,108.83,48,345,389,17.63925,15.111,17.2455,17.0055,15.78225,13.1265,12.05275,13.93225,27,-1.4673125,0.6219,3.85725000000003,35.43854,0.607099999999998,0.349557499999999,0.629669251999998,13.2265,431.7475,1.59753615621,1.27877750697925,0.783304206328725
1,17.75,16.70575,92.5,7.281725,86.1,40.077,8.09377499999999,-7.72885000000002,18.275,10,342.58675,378.593,15.5785,12.541,16.39925,16.39675,15.61575,13.3,12.11275,13.93225,20,-4.1813,0.58335,1.11,27.05841,0.6283,0.474077999999998,0.719520083899999,13.146,432.4565,1.55603150234,1.100090986261,0.742588156855099
1,18.25,15.03575,91.6825,6.05685,86.1,1.253725,0.327299999999999,-8.72500000000002,0,3,341.55,371.52875,13.5065,11.147425,15.58825,15.72775,15.32925,13.393,12.16825,13.92225,13,-4.50494,0.529943383768,3.60787500000004,22.916435,0.802699999999998,0.25926875,0.8438914025,12.996025,433.47075,1.37993497883575,1.11040649968625,0.678545342296475
1,18.75,13.87825,93.442625,5.99275,86.104325,0.162825,0.1884,-8,0,3,341.11825,366.9535,12.06275,10.4855,14.7755,15.08575,14.9455,13.4385,12.22825,13.9125,6.71652499999999,-4.7787,0.5274148268679,5.26125000000001,18.050265,0.717795200000001,0.304312000000001,0.824679250000001,12.98175,433.1925,1.3333584016885,1.1290461063565,0.6848332722051
1,19.25,13.2055,92.7825,6.433025,86.16875,0.166,0.178,-7.995325,0,3.078025,342.275,365,10.9855,9.8365,14.012,14.452,14.54,13.413,12.2855,13.91225,2,-4.0238775,0.54644023637515,4.24199999999998,19.3439699999999,0.727,0.2988575,0.8426267355,12.956675,435.5,1.4941244278905,1.104979507852,0.71494040872395
1,19.75,12.7275,94.51,6.42809999999999,86.1755,0.1461,0.188,-7,0,3.53332499999999,344.385,364.42,10.38675,9.6183425,13.26375,13.88575,14.12825,13.34575,12.34,13.90225,-0.722625000000012,-3.87395,0.516875,7.77,20.6856325,0.614,0.23844525,0.7206835,13.30775,433.94,1.38238639405125,1.0325911573375,0.712214530686625
1,20.25,12.4,95.31,6.275475,86.1855,0.150375,0.1762,-6.22402500000001,0,3.550375,340.8825,361.0495,10.272,9.3598925,12.64025,13.2775,13.6955,13.24125,12.3655,13.90225,-1.77695,-3.12104250000001,0.5315,5.55,17.69475,0.659,0.317775999999999,0.819893999999999,13.2917,435.206,1.46237330487125,1.16619037897,0.696058950813625
1,20.75,12.0275,95.3275,6.58025,86.2,0.145,0.177,-5.90375000000001,0,4,341.32175,358.7175,9.90125,9.15,12.29825,12.71275,13.35825,13.124,12.3855,13.902,-2.6922,-2.72965,0.5444,7,22.2048775000001,0.888524999999998,0.21995,0.921043,12.9548,436.0515,1.49499421609725,1.1935646209235,0.7049084138654
1,21.25,11.7,96.3825,6.651075,86.2,0.1551,0.155374999999999,-6,0,4,339.21175,357.20825,9.33674999999999,9.05,11.79925,12.45325,13.0425,13.0665,12.40275,13.902,-3.0899,-1.968165,0.547575,12.5702749999998,16.104625,0.91389375,0.382491,0.91766585,12.94785,435.498,1.40817279836275,1.12912628900625,0.710738711544925
1,21.75,11.32475,96.7594,6.55825,86.2,0.158,0.183325,-5.72500000000002,0,4,340,356.41275,9.0575,8.906235,11.382,12.101,12.808,12.97375,12.41275,13.9115,-3.72395,-1.5452825,0.503599999999999,7.30379999999997,14.95167,0.727,0.377622750000001,0.77722875,13.23,436.585,1.379851059824,1.06458431286775,0.690651865993
1,22.25,11.3,97.384725,6.6413,86.2,0.147475,0.2243,-6,0,4,340.517,356.5115,9.12675,8.7258575,11.093,11.692,12.59925,12.84125,12.42275,13.9015,-3.75980000000001,-0.969894000000001,0.554271782230848,4.44,13.61702,0.789900000000001,0.376422,0.764946675,13.017125,435.801,1.413254052032,1.132909025945,0.712359456064599
1,22.75,10.8165,97.8,6.36129999999999,86.2,0.125375,0.1756,-6,0,4,339,355.35375,8.923,8.35690749999999,10.8655,11.3575,12.184,12.8,12.44,13.9015,-4.426425,-0.790625000000005,0.526537877267049,11.1277499999998,14.97543,1.4983,0.27091675,1.480092575,13.27725,436.439,1.384556701075,1.08171827683,0.679243133720924
1,23.25,10.8,97,5.88474999999999,86.2,0.1341,0.1874,-4.93372500000001,0,4,340,356,8.73925,8.3519075,10.464,11.1255,11.833,12.68125,12.46275,13.90125,-4.92602500000001,0.289799999999995,0.518327028598625,5.750625,18.4815,1.093525,0.2812975,0.99793175,13.459575,436.046,1.34516711361875,1.06271506393,0.690143144756125
1,23.75,10.9275,97.755,6.233375,86.2,0.111974999999999,0.1984,-5.88147500000001,0,4,340,355,8.70375,8.4545925,10.13025,10.87275,11.595,12.51575,12.49,13.8915,-5.10875,0.740224999999992,0.54183641101395,8.88,19.72584,0.769550000000001,0.27061375,0.853347800000001,13.57935,434.665,1.423477157004,1.05356537529,0.712771351761499
2,0.25,12.093,97.2,7.90014999999999,86.1,0.124,0.178350000000001,-5.86985000000001,0,3.73265,336.6515,363,10.168,9.582,12.68,13.0385,13.7565,14.0875,13.5165,13.804,-4.05000000000007,0.264099999999981,0.575225,8.01974999999996,17.41275,1.269575,0.33268375,1.4022921,13.538325,437.754,1.6090058205945,1.17258030054975,0.709063304588649
2,0.75,12.3665,97.495,7.7679,86.1,0.1199,0.201675,-5.85655000000001,0,4,339.975,362.9575,10.244,9.088,12.456,12.8395,13.489,13.938,13.535,13.804,-5.03055000000004,-0.0109500000000149,0.6064,11.1,13.8446,0.719124999999999,0.304691499999999,0.7730407035,12.88645,438.51975,1.612939514515,1.22609802545275,0.7871543656599
2,1.25,12.0385,97.485,7.31414999999999,86.09405,0.140149999999999,0.199599999999999,-5.08520000000004,0,4,342.85175,362.95,9.947,8.752,12.2265,12.6595,13.3235,13.7385,13.545,13.804,-5.49380000000002,1.35309999999998,0.595125,6.19887499999998,16.36645,0.856962449999999,0.34285674175,0.8393636,13.138725,438.532,1.542025390771,1.21747593797,0.784346391407324
2,1.75,11.795,97.775,7.63899999999999,86.0813,0.132549999999999,0.187825,-4.69835000000001,0,3.6974,341.9525,360.9775,9.468,8.806,12.067,12.4685,13.1115,13.647,13.545,13.807,-5.77885000000001,0.652449999999997,0.601835348667199,6.66,20.3423599999999,1.18775,0.37457407225,1.11303775,12.941,437.736,1.688756098272,1.2302377305525,0.7782887452646
2,2.25,11.699,97.595,7.61069999999999,86.047,0.116,0.18115,-4.65895000000002,0,4,338.98425,361.0545,9.5295,8.75932,11.859,12.2875,12.904,13.5365,13.545,13.81,-5.68870000000002,0.696099999999988,0.5825444458201,12.21,19.035945,1.31714999999999,0.3112075,1.1600062,12.798525,437.6525,1.6183925167455,1.17655984290375,0.739177045786125
2,2.75,11.6,97.49,7.72545,86.00315,0.1078,0.254124999999992,-4.46700000000003,0,4,337.975,360.537,9.5865,8.652,11.705,12.11,12.697,13.407,13.5445,13.817,-5.59605000000004,0,0.64075,4.565,21.528625,1.190460675,0.208696,1.1794349225,12.9216,438.054,1.6895481588875,1.2560773370025,0.82097435336725
2,3.25,11.3,97.99,7.98424999999999,86.00225,0.1198,0.33875,-4.01260000000002,0,4,333.3585,359.775,9.1395,8.53998,11.4475,11.9195,12.5095,13.2675,13.5255,13.81,-6.79860000000001,1.77671999999998,0.625073200658,8.1285,22.1778,1.081977125,0.43155,1.109159225,13.203525,437.598,1.6094772174725,1.175787544958,0.770225959571
2,3.75,11.295,97.99,6.89199999999999,86,0.123399999999999,0.17165,-4.01725000000002,0,4,337,360,9.119,8.51068,11.346,11.8425,12.3495,13.128,13.5065,13.81,-6.0031,1.70099999999998,0.534070869700575,6.66,17.46313,1.134875,0.27852231,1.072785525,13.549925,438.207,1.39936177987475,1.148559697895,0.682177208498325
2,4.25,11.195,98.2,7.11649999999998,86,0.111599999999999,1,-4.0001,0,4,332.6075,357,8.6685,8.31068,11.283,11.5675,12.209,12.979,13.497,13.797,-6.39695000000002,1.40465,0.5614,9.9324,15.513325,1.0315,0.28468087,1.0651532,13.06755,438.7645,1.486057949684,1.123208784988,0.7020587092016
2,4.75,11.0425,98.395,7.3775,86,0.104,0.841450000000007,-4,0,4,336,356.9785,8.65999999999999,8.43002,11.078,11.4085,12.06,12.83,13.4685,13.804,-6.93845,1.3703,0.520731763764,8.88,17.263125,0.773,0.40992496875,0.82879489,12.9671,437.81,1.3815089173925,1.083800912975,0.6592586059845
2,5.25,10.6285,98.685,7.03249999999999,86,0.11985,0.619399999999953,-5,0,4,337.95,354.972,8.548,8.48268,10.927,11.3665,11.93,12.689,13.44,13.794,-6.08605000000002,2.438,0.5265,11.1,20.0544,0.952125,0.306265000000001,1.031094375,12.9164,438.3345,1.42483732647,1.0988472489175,0.66941846065225
2,5.75,10.795,98.6,6.84649999999998,86,0.111599999999999,0.651824999999983,-4.01065000000001,0,4,336.85,356.893,8.79949999999997,8.4367,10.80975,11.2375,11.7995,12.569,13.3995,13.804,-6.06265000000009,3.00465,0.53775,11.85885,20.4846375,1.2823,0.236819749999999,1.250671425,12.71815,438.4425,1.43777434179,1.12405010195725,0.68300615678925
2,6.25,10.99,99.295,6.35,86.02615,0.264849999999994,1,-4,0,4,335.95,355,8.65249999999999,8.422,10.69,11.13,11.68,12.505,13.3495,13.797,-7.00395000000001,2.32449999999999,0.490966281772625,7.79875,17.7914,1.3292888,0.4112575,1.3774999656,13.06375,438.4715,1.31479034375625,1.04546085955,0.627784093875375
2,6.75,10.4,98.995,6.4527,86.0802,26.494,4,-3,11,6,335.95,354.9555,8.85399999999998,8.38002,10.58,11.077,11.646,12.384,13.3095,13.797,-6.94840000000002,2.71635,0.5105405133104,8.88,15.9045,1.062375,0.55355118775,1.38273925,13.0639,438.13,1.38368944363,1.059361187219,0.6504633478752
2,7.25,10.995,99.185,6.5978,86.1,181.876,33.025,28.9592999999999,87.9499999999999,41.9499999999999,336.95,355.907,8.90399999999999,8.608,10.47,10.91,11.6405,12.265,13.2785,13.811,-6.82220000000001,10.3031,0.507,13.5975,19.8568,0.904499999999999,0.65271332775,1.1577764,13.1236,438.35175,1.383473322565,1.0606523496225,0.676016540062
2,7.75,11.897,98.39,6.94064999999998,86.1,413.711999999999,80,102.399999999999,205.85,77.6649999999999,338.925,362,9.74549999999999,9.80332,10.4,10.779,11.5625,12.139,13.2375,13.797,-4.38915000000002,48.2857999999997,0.5407,39.3799,43.867025,1.7874,0.91706868,2.40743013224999,13.18475,436.84375,1.446373296995,1.13501097578375,0.6955466565959
2,8.25,13.495,96.995,7.11704999999998,86.1,642.294,128,153.95,314.85,102.6,340,375.9925,11.3445,13.0622,10.54775,10.748,11.466,12.0795,13.187,13.8,8.09924999999998,90.2427499999996,0.581301028448275,81.90285,77.592045,2.048807475,0.783732599999999,2.12781197475,13.55675,435.6735,1.6174021461775,1.278478003965,0.777765236686425
2,8.75,16.095,95.29,7.88665,86.1,864.998,171.98,243.753,423.95,124.285,344.9545,395.8835,14.3635,17.3682,11.139,10.878,11.418,12.0485,13.138,13.807,62.2717999999999,110.7068,0.675875,136.4825,110.857,2.427027175,0.50442512,2.64608758589999,13.84615,434.3775,1.72735108855125,1.440478762945,0.85284530700225
2,9.25,17.9645,93.495,8.3475,86.1723,1083.24,195.1475,293.95,530.95,143.99,347.925,414.8835,17.1585,21.178,12.6775,11.307,11.4495,12,13.089,13.807,119.06665,133.5141,0.7000418634985,188.05,119.4885,3.0302778,0.471048219749999,3.03245857926,13.5398,433.132,1.8305728903245,1.52547532803975,0.8897487703403
2,9.75,19.076,92.7449999999999,9.06699999999998,86.17185,1289.4738,217,383.109,632,160,349.33,431,18.8195,24.676,15.629,11.909,11.5985,11.9975,13.0495,13.817,133.0455,95.7690499999999,0.7477,252.3865,148.22163,4.301583,0.422932762,4.3676950218,13.370375,432.79425,1.9715448066675,1.7068771770495,0.93251372547795
2,10.25,20.1,90.69,9.08399999999999,86.17295,1470.738,239.375,450.95,721,172.665,347.947,444.95,20.4065,27.628,20.014,12.989,11.778,11.9975,13.0095,13.817,186.94005,118.487,0.7957837189645,297,143.231625,5.161167,0.377418426,5.18488987005,13.3257,433.11,2.0499605220495,1.8090998826325,0.966051127326025
2,10.75,21.1,88.699,9.29,86.1885,1625.88,256.024,511,795.95,187,346,461,22.03,29.33835,21.47,14.75,12.14,12.01,12.98,13.82,179.243,91.091,0.8201780992723,330.902,157.0444425,6.30213044999999,0.391188248,6.336773791425,13.3405,433.57875,2.115651672609,1.95797462001875,1.012866343464
2,11.25,22.2,88.852,9.59,86.1475,1748.28,268.161,558.007,856.85,198,346,474,23.08,31.63,24.74,16.66,12.49,12.09,12.95,13.8275,211.888,102.501,0.83197423772835,361.06575,178.223265,7.346299125,0.35970666225,7.3666234026,12.949125,433.475,2.116978676456,1.950984978871,1.0212106611135
2,11.75,22.6,87.9,9.34,86.115,1838.04,270.11875,601.19,901,207,348,483,24.08,33.1358,27.23,18.52,13.26,12.16,12.92,13.83,220.995,71.55405,0.841535343509175,397.975,169.268,6.97893075,0.341619794,7.07591825985,13.6055,433.957,2.1181295938255,2.01499964080675,1.023423964867
2,12.25,23.2,86.062,9.6,86.1,1889.04,279.06225,617.38,925.95,213,346.81,491,25.24,34.823,27.34,19.8,13.92,12.21,12.9,13.845,195.811,60.787,0.830980237893125,411.45225,179.24229,7.877861475,0.41330325,7.85935229021249,13.527575,433.36,2.0948133911075,2.07358381988975,1.01749286100125
2,12.75,23.8,85.933,9.79,86.0665,1897.2,280.55,613,930,215,343,495,25.91,35.8138,27.17,20.23,14.69,12.33,12.88,13.8475,182.428,53.136,0.840229342312,397.33225,175.57425,8.047611,0.33804,8.086052689275,13.2548,433.81,2.17771503965125,2.156617635085,1.01745262821475
2,13.25,23.9,88.989,9.63,86.0005,1870.68,281.11,604.15,916.95,211,342.39,494,26.24,36.734,26.83,20.54,15.23,12.53,12.87,13.85,168.426,47.773,0.8421905865604,395.8,169.25745,7.297917,0.25293751,7.31372825403,13.6612,432.932,2.18774673424375,2.193513012959,1.008706981964
2,13.75,24.2,85.4,9.58,85.995,1811.52,274,585,888,206,349,492,27.22,36.704,27.68,21.03,16.14,12.74,12.87,13.8575,158.713,42.818025,0.85052698092,385.1175,161.42608,7.1730087,0.28584812,7.1210175432,13.6245,433.164,2.26522614047625,2.247554085983,1.04343766750875
2,14.25,24.21,86.6,9.82,85.955,1693.2,261.245,520.43,829.9,195,344,488,27.3,35.94,25.95,21.26,16.8,12.99,12.87,13.8575,127.901,34.935,0.860136235773725,356.558,150.3162,6.5680032,0.3974982715,6.6185526,13.3845,433.076,2.303774492806,2.196451666989,1.068679084111
2,14.75,24.4,86.7,9.85,85.927,1550.4,244.372,468,759.915,182.6,346.87,482,27.49,34.475125,25.14,21.6,17.4,13.34,12.89,13.865,114.567,28.219525,0.8545584054043,308.0435,132.144965,6.047948775,0.340439104,6.048413884425,12.9345,433.539,2.20731665254875,2.0559359041375,1.0377210762075
2,15.25,24.1,86.2,9.45,85.9025,1377,224.55,406.23,675,167,345,470,27.09,32.467,24.84,21.68,17.88,13.7,12.91,13.8575,96.543,18.8873,0.8400070238969,267.1925,141.6915,4.9675266,0.2730682635,4.91483025,13.243475,432.5765,2.199383861828,2.023040184739,1.0142081632195
2,15.75,24,85.307,9.64,85.9,1185.460065,202,324.9135,581.032875,147.3,347.29,458,26.53,30.299875,24.57,21.81,18.09,14.03,12.94,13.8475,79,11.334225,0.8249460621844,220.23325,118.30528,4.2251736,0.284216,4.0866848022,13.413,432.474,2.14976708078225,1.975031532874,1.019623298067
