DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
1,0.25,1.2445272166727,-22.9540365046835,0.0160250693306105,0.0485383804673802,-0.463177347399787,-0.148056448881008,-5.8798531204735,-5.9370045006206,0.0851282550254089,-58.2908787159494,-21.8059425491422,0.250449700180286,0.712,0.51075,0.252,0.214,0.18775,-23.4126,-23.3076,-23.5451175,-23.23085,-24.034995,-25.4933375,-27.5389375,93.814083,64.309,0.120385,-22.991,-23.564,-23.132,-23.372,-11.719,0,-4.077,0.4,-1.34325,-1.1,149.5,218.02,223.88,224.45,-0.26,-1.08,-0.55,-0.06,-0.66,-0.43,-0.29,-0.02,-0.1305,-0.2,-0.11565,-0.0236,0.436125,0.8584,0.986425,1.9281,2.788,3.187,4.2655,-0.0203,0.358375,0.8444,1.2121,1.4944,2.245375,3.3101,3.1853,4.7475,0.07865,0.24625,0.8493,1.06315,1.3471,2.1771,2.74415,3.4347,4.47905,-0.0342,0.0913,0.9609,1.342575,1.435475,2.210125,2.5689,3.7347,4.303,-0.1494,0.0366,-0.01605,1.0414,1.4034,2.0948,2.715775,3.5336,4.5508,-4.1451,-5.387,-3.8123,-80.12,0.320661328213293,0.506794289045869,0.553034235354147,0.508473269270635,0.485430848625021,0.509305394711776,0.741248407388749,0.513608661828725,0.867279760404806,0.492106165540673,0.781130233989807,0.335705198689018,0.624951997157795,407.840128385025,411.765547230118,414.593899882162,411.684113951023,414.42460604538,411.560459139467,414.323589749967,411.720149713104,414.149748063853,411.717999770465,414.866978249846,412.966005642555,415.286361034636
1,0.75,1.18060278595484,-23.3478876432841,0.0191354923147885,0.0463255702257767,-0.623745454880065,-0.100733135952118,-4.94220967279323,-5.32519572236054,0.0778236983116754,-49.467757561085,-21.8171694739757,0.240021565467696,0.721,0.483,0.268,0.227,0.19925,-23.818465,-23.72835,-23.95572,-23.9862,-24.5002,-25.68764,-27.9226625,93.96492,65.3215,0.1241875,-23.871,-23.632,-23.4,-23.52,-11.712,0,-4.359,0.4,-1.4075,-1.043,146.29,217.18,224.21,225.54,-0.26,-1.073,-0.55,-0.06,-0.67,-0.44,-0.29,-0.02,-0.1305,-0.2,-0.12155,-0.0228,0.4355,0.8586,0.9867,1.92745,2.788,3.1863,4.2655,-0.0173,0.357025,0.8444,1.2128,1.4944,2.2447,3.3101,3.185,4.7468,0.08145,0.246875,0.8483,1.063425,1.3471,2.1768,2.74365,3.4347,4.479,-0.0302,0.0932,0.960125,1.3426,1.434825,2.2101,2.5682,3.7344,4.303,-0.1484,0.0368,-0.0169,1.04125,1.403,2.0948,2.7152,3.5336,4.5504,-4.1955,-5.419625,-4.0365,-83.354,0.315321611755691,0.5063853427898,0.743312094612756,0.512441564700393,0.869546473657168,0.510172162954101,0.85450427630032,0.509677708536123,0.7649238297194,0.487940733586774,0.583850117892438,0.407676203941265,0.502672024750732,407.869913636821,411.552415079489,414.592487024265,411.448543214838,415.055890572099,411.584881942722,415.015410066104,411.619380916558,414.149195425367,411.758312667988,414.412554053915,412.375712301955,414.790808793482
1,1.25,0.929084987620439,-23.5877357476469,0.0186396272627667,0.0469986016721553,-0.515267506561431,-0.205830827564625,-3.59801446402532,-6.92346234372834,0.0809290964174108,-44.6044093067033,-22.5349575761448,0.232056778907117,0.639,0.489,0.244,0.23,0.17,-24.07063,-23.9598,-24.21672,-24.207045,-24.409085,-26.312955,-28.14475,93.9563775,66.3955,0.132025,-23.886,-23.765,-23.601,-23.615,-11.598,0,-4.203,0.4,-1.3675,-1.07,140.1,215.88,224.11,224.03,-0.26,-1.083,-0.543,-0.06,-0.67,-0.44,-0.29,-0.02,-0.1305,-0.194,-0.1246,-0.0218,0.4355,0.8588,0.9861,1.92745,2.788,3.186,4.2645,-0.0143,0.35665,0.8448,1.2128,1.493775,2.2448,3.3094,3.185,4.7465,0.08425,0.247,0.8476,1.0625,1.3471,2.1768,2.74365,3.4347,4.47805,-0.0258,0.094275,0.9598,1.3426,1.435475,2.20975,2.5682,3.7337,4.3027,-0.1458,0.0366,-0.0179,1.04125,1.403,2.0942,2.7156,3.5326,4.5498,-4.162325,-5.29385,-3.81255,-89.664,0.319132758128833,0.507859309790808,0.540022238812108,0.512237020659031,0.477053775429852,0.507629032036659,0.722015539064235,0.515098526881796,0.656869808061644,0.491194018106499,0.572696115673066,0.429029450001499,0.608175588213792,407.792534835985,411.397874132844,414.672450072534,411.193475224879,414.32976985312,411.185224998728,414.1251102533,411.348386279109,414.08449156026,411.453831400185,414.975254732139,411.9053142781,415.519423346734
1,1.75,1.07649865010338,-23.5300913619677,0.0187960651872437,0.0119404697580643,-0.559083624534594,-0.236788305826532,-3.24440266405003,-4.52565027479179,0.0789174213917875,-49.804386184418,-20.2069491442076,0.229342787803709,0.63,0.538,0.26,0.23,0.15,-24.0979,-24.3438,-24.06759,-24.04182,-24.52841,-26.4601775,-28.383025,93.96918375,68.2195,0.12868,-24.093,-24.436,-24.105,-24.002,-11.795,0,-4.422,0.4,-1.334,-1.015,139.45,214.19,223.87,223.13,-0.26,-1.08,-0.55,-0.06,-0.66,-0.443,-0.29,-0.02,-0.1305,-0.2,-0.1191,-0.0215,0.4355,0.85885,0.985425,1.9265,2.7877,3.186,4.2645,-0.0113,0.358,0.8448,1.2153,1.4931,2.2445,3.3094,3.184,4.7458,0.08705,0.248025,0.8469,1.06275,1.346775,2.1768,2.742725,3.433,4.478,-0.0231,0.096,0.958875,1.3426,1.434825,2.2362,2.5679,3.7337,4.302,-0.1442,0.037,-0.0179,1.04125,1.403,2.0938,2.7152,3.5326,4.5494,-4.0384,-5.3009,-3.9002,-88.445,0.32620312654337,0.52281610527115,0.691251160262631,0.528742202567977,0.813710511510863,0.526182612517716,0.795166718886521,0.530571224611814,0.746758538666546,0.48993042420928,0.609250033505559,0.395893640753898,0.468421920672921,407.93378948042,411.788008372024,414.853364883528,411.743463284265,415.186598378818,411.571602513903,415.236761154574,411.401898464249,414.882605189647,411.93115637577,415.737214297285,412.807057404308,417.307023543187
1,2.25,1.04071064676323,-23.9802168964847,0.0166332018338025,0.0404986078440151,-0.572368269646289,-0.186735579342624,-4.16951055681134,-5.49791993664039,0.0828027986829433,-49.6616333055758,-17.4206307788279,0.227950615478746,0.60375,0.457,0.26,0.257,0.17,-24.47505,-24.6291,-24.459245,-24.45268,-24.4406725,-26.61971,-28.7316,93.8938865,68.825,0.13164,-24.208,-24.684,-24.229,-24.302,-11.787,0,-4.25,0.4,-1.29125,-1.044,143.73,214.57,222.58,223.77,-0.26,-1.08325,-0.553,-0.06,-0.66625,-0.44,-0.29,-0.02,-0.13,-0.19,-0.11455,-0.0212,0.4353,0.85885,0.98545,1.9265,2.7877,3.185,4.2638,-0.0083,0.35865,0.8448,1.2153,1.4928,2.2445,3.3094,3.184,4.7455,0.08985,0.24825,0.8459,1.061625,1.346775,2.175775,2.7431,3.433,4.47705,-0.0194,0.09375,0.9582,1.3426,1.435475,2.2358,2.5672,3.7334,4.3017,-0.1418,0.0372,-0.01805,1.04125,1.4024,2.0932,2.7138,3.5316,4.5488,-4.261325,-5.34455,-3.874525,-87.163,0.344834317518377,0.527430559428792,0.523225027664699,0.530564293513956,0.4557847750423,0.527797628063922,0.706925684903366,0.521867550525703,0.601929429088471,0.484665887954332,0.554257672496531,0.387465100973302,0.58833168203025,407.70718614466,411.290043230833,414.68150723935,411.273159669627,414.773109721795,411.285190415957,416.151062708208,411.010313632302,415.184044594119,411.196678689039,414.83803336455,411.725732023004,415.386755311685
1,2.75,1.03134958799225,-24.2985169186419,0.0182207498773488,-0.108530602513061,-1.169665534707,-0.261421002426548,-3.3776417744762,-4.74700736386264,0.0691246968317557,-53.1073165869608,-18.4316196664458,0.222128251941706,0.657,0.514,0.27,0.25,0.17925,-24.833675,-25.0121,-24.42571,-24.7801775,-24.79257,-25.734325,-29.23303,93.894055,66.6975,0.152675,-24.472,-24.873,-24.445,-24.572,-11.756,0,-4.319,0.4,-1.32375,-0.976,146.26,214.37,221.71,223.07,-0.26,-1.09,-0.55,-0.06,-0.67,-0.44,-0.29,-0.02,-0.13,-0.2,-0.1156,-0.0202,0.4341,0.8584,0.9851,1.9255,2.7871,3.185,4.2635,-0.0076,0.3597,0.8451,1.21465,1.4931,2.2437,3.3084,3.184,4.7448,0.08885,0.2474,0.8459,1.06125,1.3461,2.17545,2.7431,3.4321,4.47705,-0.0167,0.09675,0.958,1.34255,1.4348,2.234775,2.5672,3.732175,4.301,-0.1402,0.0366,-0.01975,1.0411,1.4024,2.0932,2.7117,3.5316,4.5484,-4.3227,-5.53055,-3.9641,-88.211,0.309170066016979,0.530618493439404,0.636875748805971,0.531430745269121,0.736415740672316,0.523813074883901,0.704010460782957,0.52270912372841,0.708167293633399,0.472836815694068,0.607565170529287,0.360545051651423,0.410542559677774,407.715533305878,411.078805622995,414.226506637687,411.05607651827,415.114578258997,410.767031252072,415.100798791602,410.534446576314,414.043315499625,411.061919470172,414.189654865126,411.625002591858,414.428282516905
1,3.25,0.919556234876181,-24.6489001941967,0.0167069805417641,-0.00355346750036574,-0.851234702033305,-0.454430871503477,-3.27107877622879,-10.0355900978886,0.0622903345527198,-53.780427700657,-16.0898716767597,0.212311048817464,0.547,0.3905,0.257,0.217,0.16,-25.11912,-25.3074,-24.638295,-24.6144,-25.10168,-25.731535,-29.43017,93.8670375,66.47125,0.148595,-24.4635,-24.815,-24.447,-24.71,-11.749,0,-4.496,0.4,-1.372,-1.008,147.48,213.38,220.24,219.99,-0.26,-1.08,-0.55,-0.06,-0.66,-0.44,-0.29,-0.02,-0.13,-0.2,-0.12025,-0.0199,0.4341,0.8584,0.9851,1.9255,2.7871,3.1847,4.2628,-0.0067,0.359725,0.8458,1.214,1.4921,2.2437,3.3084,3.183,4.7445,0.0879,0.2462,0.8454,1.061,1.3461,2.17545,2.74215,3.4332,4.47605,-0.0135,0.099125,0.957125,1.342625,1.4348,2.220875,2.5669,3.73185,4.301,-0.1382,0.0364,-0.01905,1.0411,1.402,2.0932,2.713775,3.5312,4.5478,-4.153175,-5.413875,-3.907225,-87.914,0.29380953175056,0.522298562157786,0.487863673243342,0.521033757516832,0.424656369732788,0.520012565228449,0.682571466236879,0.507276161891444,0.537959878945683,0.442565937901136,0.501083930625745,0.350429215965688,0.563265340919672,408.327496201631,411.017968184305,414.204390995396,411.171207654245,414.028897595519,410.842761245152,413.994633080585,411.220020184862,413.979614607217,410.906305757375,414.516476642585,411.393423275033,415.144864255801
1,3.75,1.01979178947449,-24.7985245328816,0.015800187498693,0.0338741711157864,-0.645119134440383,-0.262562586123309,-6.155409910939,-5.52718250024386,0.0701398378470332,-46.0353145627166,-12.3178250924712,0.188373131019047,0.638,0.46025,0.294,0.21,0.17925,-25.28652,-25.4152,-24.90518,-24.87839,-25.52063,-26.51949,-29.476125,93.848502,66.7265,0.14642,-24.5455,-24.974,-24.622,-24.706,-11.775,0,-4.321,0.4,-1.27975,-1.019,146.25,212.58,218.41,217.35,-0.26,-1.08,-0.55325,-0.06,-0.67,-0.44,-0.29,-0.02,-0.13,-0.2,-0.12115,-0.0196,0.434,0.85785,0.9854,1.9255,2.7868,3.184,4.2625,-0.0065,0.35975,0.8461,1.2124,1.4927,2.243375,3.3084,3.183,4.7438,0.08595,0.245875,0.8442,1.0605,1.3454,2.1755,2.7421,3.4301,4.47605,-0.0097,0.10325,0.95695,1.3426,1.4348,2.209125,2.5662,3.731175,4.3,-0.139,0.0366,-0.02755,1.04025,1.4014,2.0928,2.7136,3.5306,4.5474,-4.02755,-5.243875,-3.8798,-86.002,0.287889268300795,0.509507237976819,0.609296894673495,0.499653778210856,0.697886635904233,0.498353751903526,0.672313859867426,0.511157345185385,0.682966672394287,0.431691572118288,0.602310526277921,0.344479792602993,0.390351084121236,408.316595182785,411.19583531457,413.96825545768,410.85455226054,415.126484229115,411.03001659311,415.112225323352,410.950530891107,413.955128421883,410.993470107072,413.935858606279,411.341046851239,414.212720873895
1,4.25,0.944624622369159,-25.0604789152959,0.0186657882082945,-0.122301091663092,-0.608514712067089,-0.143632752496397,-3.5838238191792,-6.84041329917288,0.0697535361466984,-48.4448000533534,-19.0530136910954,0.218798008406149,0.63,0.45,0.267,0.257,0.19925,-25.5395175,-25.6369,-25.1729525,-25.13501,-25.690605,-27.61809,-29.91097,93.825434,67.123,0.14688,-24.632,-25.252,-24.835,-24.835,-11.868,0,-4.04,0.4,-1.28,-1.022,147.01,211.71,216.62,216.27,-0.26,-1.09,-0.55,-0.06,-0.66,-0.44,-0.29,-0.02,-0.13,-0.2,-0.12305,-0.020325,0.433875,0.858075,0.9854,1.9255,2.7868,3.184,4.2618,-0.0056,0.3594,0.8461,1.2117,1.4924,2.24695,3.3077,3.1823,4.7435,0.084,0.2446,0.8442,1.06025,1.3451,2.1755,2.74115,3.4277,4.4751,-0.00684999999999999,0.10625,0.956625,1.34265,1.4342,2.2088,2.5662,3.7314,4.3,-0.1396,0.0376,-0.0175,1.04025,1.4014,2.0922,2.712775,3.5302,4.547,-4.156,-5.4246,-3.8404,-81.72,0.28080654802888,0.490248104007008,1.05166669989587,0.480946808732942,1.22621938311034,0.491708210710242,1.35269800842263,0.505935625089455,0.795804076729739,0.467913004944202,0.788861461737139,0.364970460006521,0.749410043254429,407.939319646435,411.229325394973,413.935840680399,411.208726862443,413.737436474232,410.9690378753,413.755728089312,410.5808422958,413.782821283633,410.995326259873,414.624411175714,412.567828174907,415.083284875519
1,4.75,0.747115204143537,-25.1796139770841,0.0199849425247453,-0.111903863119149,-0.886469413845435,-0.49585869284541,-4.19008639854339,-6.52585182012584,0.0589044517823358,-46.6711177944301,-17.4421769546162,0.218173013118277,0.607,0.45675,0.301,0.267,0.217,-25.6867,-25.7558,-25.2869,-25.2361575,-25.978585,-27.443615,-30.103055,93.87160975,68.797,0.1261125,-24.384,-25.309,-24.947,-24.703,-12.166,0,-4.141,0.4,-1.276,-1.083,147.54,210.3,216.22,215.61,-0.26,-1.083,-0.55,-0.06,-0.66625,-0.44,-0.29,-0.02,-0.13,-0.2,-0.12585,-0.020325,0.4333,0.85785,0.9847,1.9255,2.7874,3.183,4.2618,-0.00609999999999998,0.3588,0.8464,1.211,1.4924,2.2466,3.3084,3.182,4.7428,0.083,0.243375,0.8432,1.059,1.344775,2.1748,2.74115,3.4268,4.4741,-0.00622499999999999,0.1086,0.956575,1.342675,1.4345,2.2088,2.5659,3.7307,4.299,-0.1406,0.0386,-0.02515,1.04025,1.4014,2.0922,2.7122,3.5296,4.5464,-4.121625,-5.32955,-3.870025,-82.097,0.273210313299612,0.488706382295673,0.580667162783705,0.488614247402229,0.720822375606113,0.494084462781048,0.693381623012705,0.499235166392527,0.645589295142524,0.424259380605088,0.663603757395433,0.33073058521212,0.379636557936232,407.977853498735,411.331794109929,413.885247027749,411.406049011169,415.079282406298,410.951073040789,415.161646178793,410.817007559012,413.758666210242,410.95783915568,413.841411919048,412.277686383853,414.202880583009
