DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,NEE
1,5.25,0.37294,406.3475,0.19322,-1.246275,2.02315,2.111125,2.829275,0.530925,-1.718925,-2.77095,-2.067925,-4.590625,3.899025,0.400415,0.857331,0.54174,98.922,74.6,81.70975,0.7604325,-17.1075,-17.3795,-17.424,-4.3025,-3.434075,-2.796725,-1.82535,-1.1458,-0.86214,-0.66536,-0.7420675,-0.498965,-0.58104,-0.3587825,-4.793975,-3.328,-2.559525,-1.7316,-1.156575,0.14625,-0.4392525,-0.411895,0.1735575,0.488155,241.255,241.23,-0.001,0.001,0.505395
1,5.75,0.2297925,406.775,0.040925,-0.7477225,3.0002,2.125675,0.350805,0.379345,-1.72065,-2.784025,-2.07505,-4.579525,3.779525,0.3979725,0.8116225,0.509305,98.942,74.1175,81.57975,0.7412925,-17.1475,-17.46175,-17.5875,-4.58,-3.383725,-2.8176,-1.8191,-1.13035,-0.86954,-0.663645,-0.7367825,-0.510855,-0.572715,-0.3548225,-4.7748,-3.33395,-2.530375,-1.727175,-1.15465,0.15568,-0.44232,-0.400325,0.2192125,0.32931,240.74,239.715,-0.001,0.00125,0.31467
1,6.25,0.27688,406.0725,0.0120875,0.011675,3.0051,2.1002,1.2166,0.584405,-1.722,-2.80675,-2.077925,-4.591725,3.8748,0.4278725,0.78805,0.56774,98.96625,73.575,81.634,0.70451,-17.0625,-17.4305,-17.931,-5.3825,-3.386125,-2.7967,-1.79395,-1.120675,-0.879855,-0.6729975,-0.7259275,-0.49179,-0.553645,-0.3501775,-4.769375,-3.311375,-2.5469,-1.7314,-1.123525,0.1576775,-0.446645,-0.39171,0.1748975,0.336775,240.8175,239.215,-0.001,0.001,0.45246
1,6.75,0.3066975,406.355,0.1529525,-0.3541625,2.7523,2.07405,0.956445,0.17302,-1.7245,-2.828975,-2.0815,-4.60575,4.176925,0.471555,0.82602,0.5861,98.958,73.1375,81.93425,0.70758,-17.305,-17.31625,-18.086,-6.0275,-3.4439,-2.7835,-1.8007,-1.1542,-0.8792875,-0.6785675,-0.7355025,-0.4974975,-0.5547175,-0.355605,-4.759025,-3.31535,-2.534825,-1.742325,-1.15645,0.15386,-0.441715,-0.407605,0.10371,0.35724,240.0425,239.305,-0.001,0.001,0.3510725
1,7.25,0.616535,406.2225,0.032975,0.2063925,1.1858,2.0959,1.4905,0.67863,-1.72535,-2.849675,-2.0845,-4.620275,4.077525,0.443845,0.801491,0.589559,98.909,73.6025,81.60875,0.8018575,-17.2875,-17.69125,-17.9345,-6.465,-3.455225,-2.7772,-1.823675,-1.14735,-0.87404,-0.6597875,-0.7219275,-0.4900325,-0.54889,-0.3501075,-4.75275,-3.38525,-2.50035,-1.744625,-1.16205,0.156425,-0.4500675,-0.40786,0.101015,0.3672475,239.2325,238.82,-0.001,0.001,0.547645
1,7.75,0.40046,406.1925,0.2675025,-1.070675,2.1636,2.0845,1.967825,0.87926,-1.72615,-2.85285,-2.0877,-4.632875,4.17125,0.44987,0.8684325,0.59683475,98.873,73.4075,81.36825,0.89675,-17.265,-17.638,-17.97725,-6.7825,-3.509525,-2.795175,-1.8126,-1.136575,-0.8612175,-0.653105,-0.71861,-0.490675,-0.560285,-0.3576775,-4.733075,-3.40415,-2.4936,-1.74615,-1.178325,0.160965,-0.459285,-0.4110725,0.22169,0.3240925,239.35,239.6,-0.001,0,0.3378825
1,8.25,0.3334225,406.3175,0.0943925,0.08054,2.9561,2.1029,3.6918,0.45089,-1.73165,-2.8511,-2.09155,-4.63665,3.902375,0.43322,0.87334,0.624871,98.845,73.0125,81.317,0.8682425,-17.0775,-17.50525,-17.82,-6.5175,-3.500875,-2.797525,-1.80425,-1.122175,-0.88121,-0.6607875,-0.70861,-0.4970025,-0.5709275,-0.3627825,-4.744025,-3.384725,-2.49135,-1.754125,-1.15235,0.1437475,-0.4637125,-0.4088225,0.1353025,0.296545,240.3875,239.815,-0.001,0.002,0.43989
1,8.75,0.3716975,406.5125,0.20532,1.1537,2.3905,2.119125,3.392525,0.16842,-1.736875,-2.847775,-2.09445,-4.63085,4.2074,0.4378575,0.735895,0.53315,98.81325,73.055,81.1075,0.75615,-17.35,-17.7215,-18.06125,-6.115,-3.444525,-2.82225,-1.828425,-1.12855,-0.880895,-0.687105,-0.7145725,-0.510035,-0.5594275,-0.3531825,-4.75065,-3.36135,-2.4847,-1.739625,-1.162375,0.1447125,-0.46882,-0.4193225,0,0.3200075,240.2225,239.675,0.0075,0.015,0.493835
1,9.25,0.28952,406.8025,0.2542925,-0.11992,0.49999,2.093125,2.64105,-0.0049625,-1.7412,-2.8433,-2.10005,-4.623,3.72025,0.40205,0.667222,0.4866,98.794,73.275,81.32025,0.7608525,-17.1925,-17.59725,-18.2225,-6.5575,-3.4797,-2.778325,-1.835125,-1.12225,-0.8727175,-0.673605,-0.71343,-0.499855,-0.5756425,-0.3599675,-4.7579,-3.37615,-2.529275,-1.7718,-1.166175,0.153395,-0.47293,-0.4273575,0.4609175,0.398705,240.08,238.815,0.4005,0.31025,0.473915
1,9.75,0.463365,406.34,0.085835,2.0255,2.0842,2.055475,4.193525,0.6545275,-1.741125,-2.838525,-2.1037,-4.615725,3.6178,0.3883775,0.76475,0.53652,98.77275,73.535,81.7735,0.76345,-17.095,-17.52825,-18.11675,-6.5225,-3.47405,-2.767325,-1.852,-1.145075,-0.8677825,-0.671645,-0.72114,-0.5027125,-0.5586075,-0.3609275,-4.754975,-3.389575,-2.539475,-1.771475,-1.158025,0.1619325,-0.464105,-0.42243,2.19505,1.864375,239.93,238.66,4.3105,2.97375,0.41797
1,10.25,0.3682875,407.09,0.203875,0.4666375,2.596325,2.106525,3.8363,0.8661875,-1.741575,-2.833175,-2.1069,-4.608475,3.506125,0.43424,0.76311,0.512585,98.73825,73.465,81.67875,0.805145,-16.785,-17.46725,-18.04325,-5.74,-3.500275,-2.785625,-1.85445,-1.118775,-0.8651075,-0.6837475,-0.7243225,-0.49393,-0.568605,-0.3714275,-4.75595,-3.39235,-2.53,-1.7849,-1.191325,0.1532825,-0.4553175,-0.43325,9.29125,6.075075,239.25,238.955,15.1775,11.6475,0.3065
1,10.75,0.506695,402.365,0.10911,6.16995,1.985,2.21635,2.66655,0.05195,-1.736275,-2.827375,-2.106175,-4.60045,3.78665,0.42209,0.871853,0.6062235,98.8575,73.595,81.39025,0.86456,-16.7,-17.35825,-17.8655,-5.48,-3.502275,-2.819775,-1.859275,-1.143075,-0.86371,-0.672675,-0.745535,-0.5229325,-0.5617525,-0.367,-4.73395,-3.3669,-2.55435,-1.801675,-1.162475,0.14468,-0.4515725,-0.43636,31.11975,19.36725,239.755,241.535,37.2625,25.185,0.2862775
1,11.25,0.39259,402.315,0.0744,13.9285,3.2399,2.1047,3.78485,0.1769,-1.731275,-2.817725,-2.10415,-4.5915,3.6015,0.431825,0.80015725,0.5332125,98.8215,73.5075,81.50075,0.78842,-16.6275,-17.109,-17.525,-6.415,-3.499875,-2.829775,-1.8611,-1.141825,-0.8477525,-0.6855675,-0.7350725,-0.50714,-0.57621,-0.3570725,-4.731825,-3.388,-2.559925,-1.794975,-1.17175,0.16146,-0.44257,-0.4526425,60.69025,30.07475,240.845,240.895,72.25,46.015,0.33143
1,11.75,0.84242,402.385,0.10691,12.0255,2.8716,2.1245,3.65235,0.17846,-1.72555,-2.806525,-2.10525,-4.580525,3.93695,0.42224,0.74306,0.53922,98.8065,73.7925,81.50875,0.79069,-16.525,-17.266,-17.04175,-6.51,-3.51645,-2.85855,-1.8824,-1.1712,-0.8391425,-0.6887175,-0.72014,-0.5105325,-0.579285,-0.366895,-4.714025,-3.412525,-2.536625,-1.7947,-1.184325,0.12954,-0.4433575,-0.4420375,78.03475,40.4775,241.4625,242.19,104.75,62.9025,0.36955
1,12.25,0.43856,402.31,0.0453,18.876,4.475825,2.16215,5.30745,0.5821575,-1.72105,-2.798575,-2.10305,-4.569825,3.66255,0.45808,0.76613,0.54561,98.781,73.495,80.23525,0.774715,-16.165,-16.882,-16.461,-6.455,-3.5964,-2.904875,-1.8771,-1.17865,-0.831,-0.6842175,-0.720645,-0.4907175,-0.5796775,-0.3724975,-4.696825,-3.439825,-2.518675,-1.794325,-1.192575,0.1510375,-0.4455,-0.45025,86.4395,46.5835,242.6625,243.405,131.9,78.985,0.3277775
1,12.75,0.478285,402.135,0.0532,13.0915,5.132325,2.16445,5.52255,0.6540325,-1.715625,-2.791625,-2.103075,-4.558925,3.63485,0.42955,0.87751,0.583495,98.7635,73.9025,80.14675,0.780025,-15.945,-16.67875,-15.67325,-6.745,-3.6041,-2.907325,-1.855175,-1.190275,-0.8317875,-0.6694975,-0.731,-0.47764,-0.57625,-0.37443,-4.683425,-3.4678,-2.51305,-1.786525,-1.17565,0.1387125,-0.43389,-0.434105,99.62375,49.093,243.67,244.75,147.675,81.325,0.36504
1,13.25,0.54768,407.4425,0.207235,10.68875,5.800275,1.9316,4.37725,0.45824,-1.711625,-2.78415,-2.098075,-4.5488,3.199425,0.451785,0.62781,0.5165125,98.64075,74.105,80.7815,0.7126025,-15.6275,-16.06625,-15.885,-7.59,-3.624575,-2.90415,-1.85825,-1.178225,-0.8239675,-0.682215,-0.7271775,-0.4856075,-0.5681825,-0.37382,-4.706825,-3.5118,-2.48865,-1.781475,-1.1786,0.14393,-0.4339975,-0.4168225,99.93475,48.178,245.0775,245.335,154.2,81.225,0.2826025
1,13.75,0.40464,408.72,0.06615,16.196,4.04605,1.7739,7.53125,0.829255,-1.717925,-2.7934,-2.10125,-4.53945,3.1837,0.42811,0.85032,0.49264,98.913,74.1525,81.38825,0.6876,-15.215,-15.6805,-15.5425,-8.36,-3.6427,-2.94625,-1.8613,-1.1797,-0.8438925,-0.6684275,-0.7076075,-0.49514,-0.5642175,-0.3676775,-4.700975,-3.498275,-2.47305,-1.7704,-1.170475,0.1454975,-0.4362125,-0.4038225,102.61675,50.22175,245.6675,247.215,150.9,78.435,0.4318575
1,14.25,0.20996,408.74,0.27236,8.9383,4.4463,1.8741,5.4689,0.99098,-1.722925,-2.798675,-2.110425,-4.5397,3.119,0.32904,0.60476,0.39616,98.89,75.0125,81.4175,0.75958,-15.3225,-15.72125,-15.24425,-8.47,-3.64475,-2.935925,-1.8516,-1.1813,-0.8420025,-0.6867875,-0.69879,-0.4465725,-0.5493925,-0.3581425,-4.693,-3.43475,-2.487425,-1.759775,-1.1806,0.173465,-0.4289975,-0.3947175,89.58025,45.82125,248.7325,247.175,132.4,81.425,0.33504
1,14.75,0.475075,407.115,0.0288,2.6242,2.80265,2.2606,3.9768,1.0155,-1.7229,-2.800375,-2.116475,-4.5351,3.17415,0.394595,0.68941325,0.4721225,99.024,75.275,81.74925,0.77994,-15.2325,-15.63675,-15.41875,-8.3,-3.655225,-2.9027,-1.8397,-1.171525,-0.8311775,-0.6764675,-0.6958225,-0.4734625,-0.55739,-0.361575,-4.70675,-3.4087,-2.473575,-1.729625,-1.169575,0.2035675,-0.4212875,-0.3922175,71.3345,38.35775,248.455,248.2375,107.35,68.935,0.40306
1,15.25,0.269015,402.235,0.1353975,4.19995,4.2216,2.2277,1.2205175,0.2509875,-1.72185,-2.80285,-2.11645,-4.52855,3.14595,0.376525,0.70173,0.514625,99.253,75.3475,81.715,0.833575,-15.09,-15.476,-15.411,-8.395,-3.627175,-2.88965,-1.841325,-1.1463,-0.85596,-0.6900325,-0.693645,-0.4637525,-0.564215,-0.35664,-4.7067,-3.384925,-2.480075,-1.748625,-1.1788,0.187465,-0.415605,-0.389645,54.5005,29.223,248.5325,247.74,78.655,51.435,0.14003
1,15.75,0.258295,401.275,0.04795,2.95775,2.8392,2.31865,0.772845,0.188615,-1.7226,-2.805775,-2.11625,-4.523125,3.3287,0.34662,0.73545,0.51469,99.2995,75.32,81.751,0.76285,-15.33,-15.74525,-15.523,-8.415,-3.58885,-2.8466,-1.811925,-1.149725,-0.869285,-0.6962125,-0.69868,-0.4416425,-0.55257,-0.36004,-4.7181,-3.381025,-2.499525,-1.73385,-1.186225,0.19257,-0.4097175,-0.381605,36.73475,22.424,248.515,245.325,52.5825,33.6425,0.19376
1,16.25,0.31062,401.38,0.04135,1.1777,2.0084,2.3184,-0.39174,0.1172,-1.7242,-2.807625,-2.1166,-4.517725,3.35095,0.337325,0.60807725,0.4689525,99.3355,75.75,81.612,0.73055,-15.4125,-15.908,-15.8945,-8.835,-3.57925,-2.84635,-1.8066,-1.13435,-0.86546,-0.6934625,-0.6950375,-0.44118,-0.5499675,-0.3557525,-4.7106,-3.35895,-2.503975,-1.747975,-1.18075,0.1830025,-0.4278575,-0.384355,11.73575,9.07845,246.255,245.5675,21.68,18.46,0.2900475
1,16.75,0.35534,402.795,0.0351,0.00677499999999998,1.5379,2.31535,-0.620955,-0.146835,-1.72195,-2.806975,-2.113675,-4.512375,3.1691,0.250765,0.5411875,0.4235825,99.3525,75.71,81.49675,0.669525,-15.5125,-16.0685,-16.22,-9.045,-3.5898,-2.846325,-1.8111,-1.108475,-0.854425,-0.67857,-0.6894625,-0.4572875,-0.5337175,-0.349035,-4.69355,-3.307525,-2.4898,-1.732,-1.194125,0.166105,-0.405855,-0.36289,2.401675,2.203375,243.9875,244.63,5.33475,5.563,0.23835
1,17.25,0.17799,402.495,0.000149999999999999,0.0125,1.227675,2.3348,-1.76205,-0.16771,-1.72345,-2.80845,-2.110225,-4.50525,3.32085,0.271165,0.60254675,0.42254,99.3945,75.2825,81.6175,0.627905,-15.5675,-16.002,-16.48175,-8.975,-3.584325,-2.862125,-1.7976,-1.118,-0.8501425,-0.664145,-0.69075,-0.46839,-0.573535,-0.3530375,-4.710825,-3.3402,-2.5099,-1.743,-1.18635,0.1672475,-0.418675,-0.3830375,0.4054125,0.7216825,243.3175,243.7775,0.69625,0.8005,0.16162
1,17.75,0.28364,397.36,0.12494,0.0502,1.2501,2.357,-1.1197,-0.0878,-1.727275,-2.8078,-2.10645,-4.50865,3.1904,0.30677,0.79414,0.45503,99.216,75.5025,81.49075,0.65747,-15.615,-16.209,-17.04275,-8.58,-3.579825,-2.85485,-1.7819,-1.129925,-0.8495375,-0.6598575,-0.7018225,-0.4869275,-0.58525,-0.35546,-4.727925,-3.365975,-2.50325,-1.753775,-1.18335,0.1718575,-0.4172175,-0.3837875,0,0.2935175,244.525,243.4575,0.02225,0.0205,0.22781
1,18.25,0.33421,403.115,0.17878,-1.4801,1.2253,2.2999,-1.4786,-0.03972,-1.72955,-2.8095,-2.1143,-4.5289,3.393475,0.31214,0.6373805,0.43441,99.08925,75.72,81.54075,0.6901125,-15.72,-16.30175,-17.29525,-8.71,-3.559225,-2.8811,-1.7773,-1.1258,-0.844965,-0.66432,-0.69764,-0.4908925,-0.581355,-0.34868,-4.72465,-3.388375,-2.4941,-1.760275,-1.160825,0.167965,-0.42561,-0.39386,0,0.282905,243.245,242.6675,-0.001,0.001,0.3308475
1,18.75,0.4830525,403.37,0.420925,-0.209725,2.9632,2.15045,-0.675315,-0.22019,-1.732475,-2.8107,-2.134125,-4.5386,3.611,0.3265325,0.77728,0.48566,99.0765,75.4225,81.5435,0.65898,-15.845,-16.381,-17.16425,-8.48,-3.542225,-2.877275,-1.7816,-1.129075,-0.8399975,-0.6763575,-0.701785,-0.50032,-0.5727825,-0.35214,-4.7227,-3.39505,-2.480925,-1.76215,-1.159025,0.15907,-0.4193225,-0.4013225,0,0.3135325,242.1975,242.2425,-0.001,0,0.47458
1,19.25,0.3539625,402.95,0.156895,0.714305,2.0546,2.050575,-0.2752625,-0.2322925,-1.733675,-2.810625,-2.1426,-4.5427,3.582425,0.3368125,0.70091875,0.45217375,99.08475,75.6125,81.59225,0.641055,-16.01,-16.531,-16.98775,-9.925,-3.536725,-2.910525,-1.7854,-1.136425,-0.83632,-0.680925,-0.717325,-0.510425,-0.57707,-0.3535375,-4.75655,-3.3425,-2.499925,-1.71935,-1.13865,0.161465,-0.4275325,-0.4144975,0.12464,0.39073,243.1225,242.21,-0.001,0,0.4115675
1,19.75,0.3355675,403.5025,0.2145575,-1.26945,1.3352,1.98625,-1.176025,-0.0632,-1.736,-2.813425,-2.1453,-4.545575,3.416825,0.3428425,0.691695,0.449165,99.08725,75.02,81.633,0.64384,-16.085,-16.519,-16.95075,-10.0025,-3.534225,-2.90965,-1.7851,-1.140375,-0.8343225,-0.66886,-0.72239,-0.52111,-0.557325,-0.3476075,-4.78785,-3.348475,-2.52725,-1.744375,-1.140675,0.15364,-0.4381075,-0.4149975,0.077115,0.3460525,243.305,242.225,-0.00175,0,0.54074
1,20.25,0.258215,404.8675,0.1854025,-0.889355,0.1394625,1.909075,-1.08385,-0.19957,-1.739225,-2.81395,-2.147825,-4.5461,3.15375,0.2728425,0.6217985,0.40597,99.0775,75.17,81.43825,0.575935,-16.3475,-16.667,-17.13575,-10.905,-3.505175,-2.93105,-1.7857,-1.14135,-0.831605,-0.6824625,-0.73204,-0.5127475,-0.566895,-0.3478225,-4.8263,-3.348925,-2.5379,-1.747425,-1.1344,0.1603925,-0.44357,-0.4235725,0,0.287865,243.485,241.18,-0.001,0.001,0.25032
1,20.75,0.4811025,406.1875,0.201125,-1.9607,1.326075,1.838025,-1.453375,0.0425,-1.7398,-2.814525,-2.150375,-4.563875,3.144075,0.245395,0.50213,0.351005,99.069,74.64,81.9515,0.558875,-16.67,-16.952,-17.20775,-11.955,-3.536725,-2.939575,-1.81925,-1.136975,-0.84861,-0.6767525,-0.733965,-0.51964,-0.577325,-0.347895,-4.82665,-3.37325,-2.5417,-1.749925,-1.152325,0.176035,-0.447645,-0.4195325,0,0.210905,242.6575,241.635,-0.001,0.001,0.3152
1,21.25,0.17566,406.38,0.14136,-1.7493,0.93045,1.5561,-2.1191,-0.0583,-1.742725,-2.81345,-2.151675,-4.6048,3.1595,0.2108,0.6201,0.34239,99.166,74.98,81.7115,0.52106,-16.9025,-16.945,-17.10475,-13.6,-3.528725,-2.9303,-1.83145,-1.153725,-0.861965,-0.678605,-0.74179,-0.508965,-0.55529,-0.3612875,-4.803975,-3.365075,-2.574525,-1.745075,-1.153525,0.172855,-0.458535,-0.4195325,0.1430025,0.19075,241.2275,241.615,-0.001,0.001,0.25234
1,21.75,0.17728,406.13,0.16986,-2.4694,0.473555,1.523,-0.65853,-0.23247,-1.74315,-2.8117,-2.15345,-4.64145,3.2412,0.20502,0.536315,0.322875,99.152,74.9925,81.832,0.51619,-16.935,-16.95,-17.0785,-13.81,-3.518775,-2.924675,-1.83775,-1.14065,-0.86043,-0.6854675,-0.7498925,-0.4943575,-0.583605,-0.3641425,-4.80845,-3.36585,-2.569475,-1.75665,-1.17705,0.175075,-0.45032,-0.410715,0.186485,0.272925,242.11,241.3175,-0.00175,0.002,0.32996
1,22.25,0.33731,406.01,0.24946,-2.5831,0.9571025,1.6318,-0.99463,-0.10095,-1.746175,-2.8092,-2.15325,-4.661725,3.3473,0.22506,0.638685,0.326844,99.126,74.7425,81.7075,0.45095,-16.935,-17.095,-17.32,-13.17,-3.569025,-2.8992,-1.8471,-1.145575,-0.88732,-0.68186,-0.75264,-0.486145,-0.5845325,-0.37168,-4.801675,-3.35725,-2.5817,-1.754475,-1.1847,0.16496,-0.447285,-0.406825,0.1228025,0.2618075,242.135,241.0575,-0.001,0.001,0.34065
1,22.75,0.38727,405.64,0.37134,-0.67173,1.1905,1.6749,1.4563,0.22383,-1.748875,-2.80645,-2.148975,-4.6736,3.1847,0.22717,0.642045,0.2930495,99.107,74.74,81.626,0.43732,-17.2325,-17.66,-17.64275,-13.03,-3.549375,-2.891,-1.8346,-1.131225,-0.891075,-0.6827825,-0.7676425,-0.49725,-0.56886,-0.365605,-4.7841,-3.384775,-2.5971,-1.7669,-1.197075,0.1796075,-0.4413225,-0.401465,0.2578975,0.2903975,241.4425,240.5625,-0.001,0,0.52933
1,23.25,0.4856775,406.6525,0.3227225,-0.36245,0.70155,1.41935,5.0916,0.409835,-1.747225,-2.805975,-2.1426,-4.679625,3.01465,0.2101025,0.871245,0.29586125,99.21275,74.4075,81.33475,0.43165,-17.3925,-17.861,-17.69475,-15.38,-3.5618,-2.87855,-1.84205,-1.142,-0.89768,-0.6783175,-0.75554,-0.4900675,-0.5815375,-0.365145,-4.77825,-3.4094,-2.61455,-1.7409,-1.18885,0.165145,-0.4387525,-0.4175025,0.13041,0.263485,239.8875,239.0775,-0.001,0.001,0.445995
1,23.75,0.3726425,405.705,0.255915,0.09285,0.83465,1.3824,0.2815175,0.0617,-1.744925,-2.803375,-2.136325,-4.68355,3.241125,0.245265,0.8709935,0.4379925,99.2165,74.3875,81.54725,0.4377775,-17.5325,-18.023,-17.98975,-15.5425,-3.54975,-2.85825,-1.8261,-1.16035,-0.89814,-0.66971,-0.767465,-0.488395,-0.5695025,-0.35839,-4.75165,-3.417975,-2.60735,-1.77585,-1.21125,0.168535,-0.4391775,-0.4111825,0.137765,0.3110075,238.9675,239.27,-0.001,0.00125,0.41691
