DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,CO2,VPD,NETRAD,H2O
4,3.25,0.1025,18.795,1.4625,2.106,2.218,0.0575,-15.8865,-0.3815,4.107,-0.6645,-15.763,23.2345,21.211,69.675,343.8905,6.515,-46.5305,15.073
4,3.75,0.1185,18.7015,1.6225,2.9585,2.996,0.004,-22.646,-0.299,7.558,-1.3325,-16.139,22.9605,21.199,68.319,343.148,6.685,-46.0125,14.6505
4,4.25,0.122,18.596,1.5165,1.968,1.7605,0.01,-12.624,-0.3975,5.977,-1.0925,-16.824,22.7145,21.196,68.163,343.4265,6.68,-45.791,14.625
4,4.75,0.1305,18.204,1.5555,2.6455,2.794,-0.0185,-21.834,-0.203,7.442,-0.667,-17.38,22.4705,21.2,68.019,343.3405,6.46,-46.8835,14.2365
4,5.25,0.122,18.1375,1.64,2.925,2.947,-0.02,-24.869,-0.1865,7.684,-0.6185,-17.831,22.231,21.141,67.926,343.163,6.57,-47.39,14.214
4,5.75,0.132,18.054,1.6915,2.529,2.666,-0.0115,-24.523,-0.4115,6.381,-0.7,-17.452,22.0665,21.1255,66.729,342.7725,6.675,-46.2185,14.057
4,6.25,0.133,18.0155,1.6975,2.615,2.774,-0.0415,-22.756,0.0205,6.323,-0.089,-17.558,21.889,21.1155,66.9375,342.6595,6.52,-47.106,13.8945
4,6.75,0.141,18.2595,1.7945,1.946,2.216,-0.0615,-25.0575,0.5365,8.09,0.48,-17.803,21.747,21.1035,66.9145,342.0915,6.64,-37.093,14.2675
4,7.25,0.1445,19.3065,1.5785,0.189,0.4575,-0.198,-15.15,3.3015,14.4715,1.5875,-17.532,21.694,21.0095,63.505,339.673,8.205,1.8705,14.552
4,7.75,0.147,21.437,1.25,-4.6975,-3.616,-0.5945,8.415,5.7755,28.7765,4.7105,-14.9395,22.009,20.9035,59.509,335.2835,10.43,66.12,15.598
4,8.25,0.134,22.591,1.002,-9.761,-9.215,-0.2895,29.605,2.433,45.302,4.5385,-10.941,22.493,20.736,60.555,332.986,10.54,150.184,16.883
4,8.75,0.1895,23.037,1.179,-12.9475,-12.8605,-0.085,57.369,1.341,72.666,1.0905,-6.526,23.319,20.6455,61.201,332.81,11.05,242.648,17.201
4,9.25,0.2055,23.5835,1.2525,-14.857,-15.085,-0.0195,75.425,1.1895,85.93,0.3765,-2.795,24.471,20.6155,59.57,332.9855,11.805,319.696,17.3275
4,9.75,0.2315,24.057,1.631,-17.021,-16.834,-0.017,101.1785,1.271,106.1525,0.153,0.459,25.709,20.591,57.9665,332.265,12.685,387.355,17.318
4,10.25,0.2595,24.6195,1.8,-20.405,-21.395,-0.041,123.407,1.57,133.215,-0.55,4.242,26.744,20.451,55.77,332.064,13.92,485.257,17.209
4,10.75,0.309,24.9235,2.0895,-21.764,-21.49,-0.071,143.118,1.33,145.495,-0.313,8.684,27.988,20.2445,53.395,331.932,15.145,538.843,17.123
4,11.25,0.334,25.488,2.5345,-23.963,-22.086,-0.049,156.074,0.962,152.442,-0.006,12.384,29.163,20.274,52.8415,330.944,15.355,595.7605,16.907
4,11.75,0.37,25.752,2.412,-23.459,-22.617,-0.032,173.292,0.912,172.252,0.68,16.543,30.34,20.3525,51.503,330.719,15.7,638.922,17.23
4,12.25,0.396,25.912,2.788,-21.212,-23.0275,-0.034,177.0625,0.888,166.302,0.807,20.676,31.5005,20.531,52.5255,330.786,15.97,654.457,17.435
4,12.75,0.399,26.1915,3.126,-25.162,-25.202,-0.031,191.0315,0.819,179.205,0.533,22.954,32.4855,20.634,51.669,329.873,16.5,691.5575,17.452
4,13.25,0.4325,26.41,3.1685,-23.163,-23.7295,0.008,191.4035,0.291,173.1445,0.626,25.42,33.2805,20.594,51.1585,330.337,16.63,685.917,17.479
4,13.75,0.431,26.481,3.32,-22.269,-22.6905,0.003,200.4445,0.3975,176.368,0.6195,27.243,33.3265,20.6645,51.476,330.383,16.995,639.3905,17.8345
4,14.25,0.4865,26.4425,3.5125,-21.381,-21.351,-0.013,178.9,-0.256,142.592,0.4055,25.005,33.488,20.908,51.7885,329.981,16.465,597.3765,17.949
4,14.75,0.456,26.6215,3.366,-15.851,-18.2,-0.005,168.469,0.039,144.0235,0.338,21.807,33.715,21.0355,51.914,329.782,16.405,572.2785,17.967
4,15.25,0.4575,26.3625,3.1545,-15.151,-15.89,-0.01,147.468,-0.47,114.995,-0.009,20.246,34.126,21.074,52.612,329.675,16.4,466.635,17.733
4,15.75,0.442,26.307,3.463,-14.856,-15.514,0.009,130.6155,-0.598,122.129,0.208,17.1725,34.07,21.1135,53.229,329.912,15.75,417.158,17.9
4,16.25,0.437,26.013,3.569,-9.3165,-9.5515,0.0115,113.448,-0.2765,99.9465,-0.0055,14.5785,34.0445,21.1375,54.5375,329.967,15.49,311.575,18.082
4,16.75,0.442,25.629,3.444,-8.798,-8.667,0.022,92.927,-0.789,94.2405,-0.141,12.3385,33.5215,21.1775,54.1735,330.436,15.26,262.341,17.929
4,17.25,0.42,25.4965,2.9295,-8.673,-8.622,0.051,70.027,-1.006,63.899,0.101,8.9235,32.77,21.2035,56.3425,331.023,14.975,168.405,18.295
4,17.75,0.3545,24.915,2.869,-6.34,-5.603,0.065,46.582,-1.149,58.5,-0.006,7.5025,32.146,21.246,57.469,331.806,14.27,96.783,17.9055
4,18.25,0.337,24.288,2.419,-2.471,-2.813,0.1715,21.322,-1.6425,36.3365,-0.1125,5.3605,31.484,21.2845,59.6145,332.712,12.91,25.991,17.835
4,18.75,0.2885,23.592,2.3895,0.668,0.56,0.2245,-1.3905,-2.5815,19.422,-0.148,3.3485,30.7805,21.328,61.8325,334.573,11.27,-17.497,18.0315
4,19.25,0.233,22.4965,2.01,2.251,1.944,0.2185,-7.9415,-2.841,10.926,0.3345,0.202,29.93,21.3685,64.598,336.198,9.565,-46.4015,17.8535
4,19.75,0.1805,21.9355,1.7055,2.566,2.466,0.137,-1.23,-1.654,7.5955,-0.3415,-2.3135,29.164,21.367,67.255,337.617,8.84,-44.3645,17.792
4,20.25,0.1515,21.4975,1.297,2.969,2.924,0.069,-7.2675,-0.8575,6.031,-0.3025,-3.9805,28.4605,21.349,68.515,338.225,8.285,-48.675,17.6555
4,20.75,0.1245,21.382,1.178,2.393,2.325,0.0665,-5,-0.6505,5.208,-0.3585,-5.98,27.803,21.348,68.7045,338.7245,8.115,-49.539,17.557
4,21.25,0.135,21.0805,1.2205,2.043,1.819,0.062,-9.312,-0.6125,3.744,-0.225,-7.02,27.1775,21.319,69.6055,339.1595,7.69,-46.1295,17.3525
4,21.75,0.12,20.7635,1.187,1.801,1.688,0.0585,-6.638,-0.7355,4.315,-0.378,-8.2915,26.6655,21.323,70.471,341.0915,7.455,-47.592,17.052
4,22.25,0.111,20.531,1.225,2.015,2.215,0.053,-5.928,-0.5355,5.962,-0.8485,-9.611,26.2365,21.319,70.691,340.969,7.09,-47.154,16.8535
4,22.75,0.119,20.108,1.243,2.196,2.26,0.109,-13.825,-0.5725,7.021,-0.9665,-10.827,25.831,21.313,70.821,341.1545,7.06,-45.838,16.494
4,23.25,0.104,20.096,1.212,1.837,1.935,0.0275,-7.9065,-0.5775,7.007,-0.687,-11.841,25.46,21.299,70.774,342.1695,6.92,-44.825,16.6085
4,23.75,0.119,19.866,1.278,2.119,2.3505,0.0415,-10.872,-0.5525,4.919,-0.806,-12.783,25.117,21.2985,70.313,342.3535,6.87,-43.216,16.3455
5,0.25,0.109,20.672,1.3245,2.1495,2.1995,0.0645,-7.456,-0.576,8.688,-0.6725,-16.008,25.6455,21.5625,68.5165,340.8755,7.525,-45.173,16.7995
5,0.75,0.1155,20.5195,1.3175,2.0545,2.0645,0.006,-8.698,-0.455,4.818,-0.5085,-16.754,25.501,21.562,68.431,341.262,7.435,-45.714,16.5985
5,1.25,0.1205,20.577,1.397,2.6395,2.546,0.0355,-11.5635,-0.7495,7.1,-0.9485,-16.849,25.2095,21.5765,68.543,340.5625,7.26,-46.703,16.458
5,1.75,0.1175,20.1605,1.463,2.579,2.816,0.028,-11.9255,-0.7565,6.225,-1.021,-17.899,24.8945,21.557,68.615,341.502,7.17,-48.424,16.2335
5,2.25,0.1225,20.133,1.463,2.558,2.567,0.008,-11.134,-0.2475,4.068,-1.03,-18.276,24.5175,21.5385,68.274,341.6325,7.275,-46.911,15.7415
5,2.75,0.123,20.0975,1.5275,2.395,2.255,0.005,-10.452,-0.487,5.576,-0.8535,-18.762,24.3555,21.5285,68.128,340.763,7.15,-47.765,15.834
5,3.25,0.13,19.9005,1.522,2.76,2.785,-0.015,-16.968,-0.292,6.201,-1.0235,-18.787,24.0865,21.523,67.5965,340.615,7.205,-47.997,15.5115
5,3.75,0.1215,19.698,1.641,2.3155,2.4885,-0.0495,-14.252,-0.3525,4.768,-0.9815,-18.568,23.8365,21.4835,67.353,340.466,7.22,-48.113,15.3675
5,4.25,0.125,19.666,1.5735,2.43,2.434,-0.0105,-16.402,-0.1945,4.9475,-0.5435,-18.8165,23.617,21.4495,67.361,340.3335,7.075,-47.217,15.1195
5,4.75,0.118,19.655,1.6015,2.5305,2.4155,0.0265,-11.7165,-0.407,6.448,-0.6705,-19.5175,23.4695,21.443,67.715,340.962,7.11,-46.0575,14.919
5,5.25,0.136,19.516,1.7945,2.247,2.5305,-0.069,-14.209,-0.037,6.141,-0.4535,-20.0965,23.276,21.4135,66.8035,339.9375,7.305,-46.645,15.0005
5,5.75,0.128,19.383,1.6385,2.2955,2.3225,-0.018,-13.638,-0.217,4.433,-0.432,-20.1385,23.09,21.4245,65.4725,339.4955,7.44,-46.945,14.8815
5,6.25,0.1305,19.2465,1.6735,2.327,2.405,0.007,-17.473,-0.288,7.318,-0.7375,-20.132,22.9045,21.4185,65.507,340.18,7.445,-43.345,14.6275
5,6.75,0.125,19.531,1.588,0.959,1.09,-0.1255,-11.9655,0.811,8.396,0.139,-20.591,22.708,21.3755,64.0265,339.083,7.86,-26.214,14.736
5,7.25,0.1275,21.0005,1.3065,-2.1395,-1.698,-0.414,-7.093,4.6405,19.281,2.968,-19.298,22.681,21.2865,60.327,336.667,9.955,12.14,15.755
5,7.75,0.133,22.809,0.977,-2.808,-2.86,-0.434,16.927,4.974,33.375,5.5755,-14.159,22.9425,21.1385,58.679,332.7415,11.63,90.959,16.765
5,8.25,0.1725,23.315,0.9765,-5.635,-5.4785,-0.15,36.391,1.346,58.752,2.6155,-7.312,23.52,21.007,59.917,330.508,11.515,179.217,17.4765
5,8.75,0.207,23.82,1.2555,-6.151,-6.869,-0.052,60.92,1.57,79.831,0.43,-2.494,24.6135,20.9385,58.759,332.0295,12.41,266.795,17.637
5,9.25,0.2315,24.142,1.695,-9.96,-10.049,-0.0345,79.02,0.8045,104.328,0.182,0.17,25.932,20.9005,57.3205,331.7275,12.895,342.325,17.638
5,9.75,0.256,24.724,1.614,-15.6615,-15.568,-0.032,106.628,1.375,126.375,0.0885,1.977,27.2185,20.8285,56.0245,331.861,13.635,421.6025,17.636
5,10.25,0.2705,25.369,1.8935,-14.567,-14.391,-0.0685,124.852,1.567,141.846,0.185,5.2805,28.595,20.7875,54.5165,331.896,14.685,495.0675,17.642
5,10.75,0.302,25.7195,2.061,-15.1925,-15.052,-0.0535,145.776,1.285,158.2775,0.077,8.194,29.889,20.746,53.628,331.135,15.7,558.333,17.89
5,11.25,0.3455,26.182,2.4275,-16.314,-16.351,-0.052,169.766,1.033,172.7115,0.2215,11.998,31.166,20.7395,51.9025,330.803,16.485,604.978,17.7745
5,11.75,0.348,26.5705,2.6565,-19.5875,-18.918,-0.026,182.417,1.222,176.422,0.4045,15.648,32.2295,20.8115,51.2955,329.8675,17.26,632.149,17.91
5,12.25,0.392,26.617,2.967,-13.4665,-13.434,-0.007,191.947,0.808,162.219,0.582,18.9925,33.002,20.892,50.3995,330.13,17.33,666.792,18.053
5,12.75,0.381,27.035,2.99,-12.668,-12.9165,-0.025,201.0935,0.727,164.044,0.449,22.5955,33.631,20.8625,49.7575,329.9065,17.86,647.1035,18.167
5,13.25,0.4055,27.1815,3.0285,-14.7335,-14.731,-0.012,188.6065,0.537,168.26,-0.191,30.1585,33.932,20.9695,49.1145,329.965,18.51,655.35,18.166
5,13.75,0.408,27.2845,2.8805,-15.491,-14.232,-0.0235,200.1365,0.4175,166.696,-0.305,32.916,34.552,21.04,48.6495,329.55,18.925,638.021,18.188
5,14.25,0.461,27.3575,3.689,-16.2755,-16.0615,-0.0325,180.457,-0.0845,154.6555,0.8915,29.1955,34.4795,21.2365,49.3805,329.238,17.975,570.9005,18.2695
5,14.75,0.501,27.3315,3.766,-16.591,-15.076,-0.0215,186.89,0.009,157.111,0.2685,25.0235,34.818,21.2855,48.7285,328.909,18.82,525.153,18.564
5,15.25,0.45,27.089,3.853,-9.751,-9.71,0.024,178.569,-0.638,144.516,0.072,22.76,34.528,21.346,50.072,329.63,17.76,500.47,18.645
5,15.75,0.4585,26.964,3.7855,-10.5535,-10.908,0.014,160.946,-0.367,117.269,-0.121,20.4625,34.4545,21.388,51.3955,329.816,17.265,408.9665,18.567
5,16.25,0.5,26.864,3.658,-10.467,-10.1255,0.041,139.7085,-0.335,114.6345,-0.218,15.4165,34.2495,21.3885,51.214,330.1865,16.93,357.445,18.5515
5,16.75,0.475,26.4955,3.607,-8.423,-8.527,0.046,128.5495,-0.731,109.753,0.1355,12.8005,34.014,21.462,53.1955,329.8625,16.37,285.948,18.552
5,17.25,0.4395,26.059,3.3665,-7.133,-7.28,0.043,92.1815,-1.206,91.887,-0.2155,10.949,33.559,21.5365,54.322,330.6085,15.725,204.209,18.606
5,17.75,0.413,25.921,3.483,-5.1175,-5.2395,0.0705,64.289,-1.1465,67.9745,0.0215,9.481,33.2175,21.525,54.8445,331.324,14.93,127.125,18.5845
5,18.25,0.3905,25.189,3.18,-3.327,-3.405,0.12,41.4875,-1.686,43.856,0.2305,7.3935,32.7265,21.5565,57.2505,332.0075,13.47,48.1655,18.6195
5,18.75,0.3315,24.4415,2.938,-0.622,-0.961,0.16,11.815,-2.1205,28.168,0.03,4.1815,32.047,21.607,59.7725,332.8255,12.07,-6.5645,18.629
5,19.25,0.308,23.587,2.3035,1.993,1.879,0.1965,9.125,-2.873,11.376,-0.661,0.84,31.1645,21.6365,63.144,333.756,10.525,-45.8585,18.259
5,19.75,0.2495,23.0155,1.7985,2.702,2.439,0.1065,-6.365,-1.5145,8.576,-0.146,-3.286,30.261,21.646,64.7345,334.43,9.815,-50.3375,18.289
5,20.25,0.192,22.6305,1.5725,2.8975,2.8035,0.0855,-6.734,-0.8955,7.123,-0.431,-5.9845,29.415,21.645,65.9595,335.331,9.5,-51.262,18.307
5,20.75,0.177,22.3195,1.443,2.6035,2.485,0.079,-2.2785,-0.6535,3.282,-0.419,-8.184,28.7675,21.63,67.1985,336.228,9.16,-49.3645,18.134
5,21.25,0.153,22.076,1.3125,2.752,2.698,0.069,-8.5145,-0.7245,6.07,-0.559,-10.299,28.197,21.6185,67.4605,336.979,8.79,-48.937,18.227
5,21.75,0.1325,21.901,1.278,2.695,2.562,0.053,-6.06,-0.7025,5.132,-0.666,-11.1325,27.6745,21.6255,67.8935,337.1995,8.545,-47.7485,17.9515
5,22.25,0.1345,21.5765,1.306,2.8635,2.7335,0.0495,-5.878,-0.8315,5.302,-0.784,-12.97,27.2175,21.6305,68.7995,338.2765,8.095,-48.068,17.803
5,22.75,0.1245,21.1425,1.3495,2.5865,2.6465,0.037,-7.4115,-0.6465,3.043,-0.791,-13.658,26.8175,21.6155,69.681,338.467,7.76,-46.385,17.5215
5,23.25,0.1235,20.9555,1.3975,2.5655,2.4565,0.0065,-7.3725,-0.529,5.77,-0.533,-14.633,26.4485,21.567,69.7025,339.3035,7.565,-47.269,17.3615
5,23.75,0.1215,20.936,1.29,2.518,2.608,0.024,-9.4505,-0.4215,5.101,-0.9235,-15.479,26.0985,21.587,68.98,339.767,7.57,-46.113,16.943
6,0.25,0.1195,21.459,1.267,3.1565,3.407,5e-04,-11.0915,-0.5795,5.42,-0.5325,-13.85,27.022,22.141,67.7125,335.31,8.105,-45.495,17.583
6,0.75,0.107,21.1765,1.2445,2.551,2.472,-0.011,-10.0805,-0.3635,6.595,-0.312,-13.8235,26.8915,22.132,67.3505,335.6305,7.96,-45.879,17.178
6,1.25,0.114,21.0245,1.372,2.689,2.749,-0.0205,-9.584,-0.4565,3.259,-0.9595,-13.9445,26.6785,22.094,67.313,335.534,7.94,-47.061,17.011
6,1.75,0.119,20.846,1.438,2.405,2.417,0.067,-10.046,-0.718,2.906,-1.3135,-14.7855,26.5235,22.0995,67.4575,335.973,7.83,-45.699,16.821
6,2.25,0.1045,20.672,1.3525,2.184,2.252,0.0335,-11.7785,-0.544,4.894,-0.998,-15.2785,26.279,22.104,67.208,337.2805,7.84,-46.6165,16.237
6,2.75,0.1105,20.3565,1.6015,2.4,2.3895,0.053,-12.419,-0.7225,6.92,-1.46,-16.194,26.055,22.1115,66.53,336.5765,7.645,-46.918,15.856
6,3.25,0.1275,20.1875,1.515,2.626,2.792,-0.0665,-15.878,-0.1815,5.633,-1.0105,-16.714,25.826,22.113,66.27,335.2265,7.57,-46.678,15.5645
6,3.75,0.1225,20.051,1.5865,2.666,2.661,0.0385,-14.77,-0.6295,7.269,-1.0015,-16.624,25.6625,22.077,66.222,336.6795,7.665,-45.895,15.4905
6,4.25,0.113,19.8995,1.619,2.603,2.593,-0.052,-19.148,-0.228,5.889,-1.2655,-17.259,25.3365,22.089,65.1305,336.024,7.835,-47.183,15.238
6,4.75,0.123,19.704,1.645,2.593,2.752,0.0165,-15.944,-0.231,7.118,-1.2455,-17.677,25.0345,22.0805,64.708,336.9515,8.045,-48.129,14.7465
6,5.25,0.109,19.784,1.661,2.2015,2.329,-0.0365,-15.46,-0.411,6.336,-0.4875,-18.165,24.796,22.0355,64.443,336.196,7.98,-48.633,14.7165
6,5.75,0.113,19.678,1.712,3.12,3.196,-0.0125,-21.7365,-0.217,9.004,-0.561,-18.767,24.5035,21.9885,63.2015,335.6015,8.17,-48.054,14.485
6,6.25,0.1165,19.6895,1.6515,2.427,2.464,0.0215,-15.675,-0.2315,6.18,-0.8965,-19.074,24.255,21.978,62.6315,336.523,8.205,-43.724,14.368
6,6.75,0.121,19.9505,1.655,1.081,1.17,-0.0795,-13.639,1.27,8.9075,0.8885,-18.817,24.0625,21.9585,62.2665,333.441,8.595,-27.568,14.8725
6,7.25,0.1395,21.616,1.3005,-2.348,-2.012,-0.2875,-5.2365,4.963,28.9445,3.0195,-18.086,23.834,21.8715,58.4305,332.5565,10.795,9.507,15.371
6,7.75,0.1745,23.2945,0.987,-5.774,-5.342,-0.369,13.808,4.005,37.811,5.3965,-15.206,24.0705,21.738,58.6895,329.1945,11.72,74.5115,16.8915
6,8.25,0.187,23.4875,1.0765,-8.6345,-8.3545,-0.109,36.574,1.318,59.796,2.909,-9.529,24.5335,21.6315,59.788,327.396,11.6,169.46,17.324
6,8.75,0.2045,24.0425,1.137,-12.093,-11.7995,-0.036,60.3675,1.299,87.653,1.183,-3.5025,25.2465,21.51,59.3045,328.315,12.42,256.975,17.9255
6,9.25,0.241,24.5165,1.34,-12.6015,-12.4875,0.025,81.5595,1.3815,103.562,0.251,-0.11,26.1525,21.3965,58.043,328.051,12.885,339.115,17.8985
6,9.75,0.2895,25.0145,1.789,-14.0075,-13.914,0.017,106.9255,1.336,127.829,0.0705,6.6225,27.241,21.3285,56.6395,328.1755,13.88,417.21,18.172
6,10.25,0.317,25.482,2.162,-15.2475,-15.423,-0.027,142.008,1.2655,152.01,-0.349,12.0465,28.61,21.3485,54.6305,328.551,14.945,488.8845,17.8935
6,10.75,0.3215,25.9975,2.1915,-15.433,-15.5345,0.0025,149.707,1.265,155.3135,-0.218,14.3915,30.0805,21.368,53.4525,328.8135,15.67,543.9405,17.8745
6,11.25,0.354,26.494,2.546,-15.8975,-15.92,-0.0685,173.301,1.334,175.295,0.9645,18.4565,31.33,21.37,52.294,328.219,16.41,600.4735,18.086
6,11.75,0.4015,26.747,2.68,-16.4815,-16.548,-0.0345,192.3685,1.139,187.138,0.541,20.848,32.683,21.4505,51.881,327.866,16.73,625.346,18.248
6,12.25,0.411,27.1385,2.787,-19.209,-19.156,-0.05,199.2645,0.881,196.424,0.0215,26.519,33.8065,21.5345,51.1315,326.8065,17.735,604.834,18.3275
6,12.75,0.415,27.3485,2.835,-16.9445,-16.9835,-0.035,186.124,0.791,197.642,0.3655,20.083,34.5585,21.587,49.8555,327.287,18.125,596.021,18.4605
6,13.25,0.455,27.513,3.178,-17.462,-17.429,-0.007,211.11,0.554,193.819,0.362,26.193,35.1525,21.663,50.26,327.45,18.29,561.656,18.605
6,13.75,0.462,27.91,3.2325,-18.226,-18.1495,-0.072,210.731,0.696,197.6265,0.053,26.973,35.2865,21.713,50.2545,326.6795,18.89,561.8615,18.6595
6,14.25,0.494,27.845,3.4855,-16.4925,-16.3795,-0.015,210.1425,0.075,195.786,0.308,25.882,35.6055,21.7585,50.145,326.0705,18.77,565.5125,18.9275
6,14.75,0.511,27.8,3.432,-16.496,-16.602,0.016,185.7435,-0.117,190.7505,0.552,23.8895,36.151,21.86,49.789,326.9925,18.515,524.323,19.0315
6,15.25,0.4975,27.8095,3.542,-16.293,-16.309,0.0145,159.693,0.0535,163.34,0.27,22.5865,35.8865,21.887,49.5625,326.7385,18.515,440.8845,19.061
6,15.75,0.5105,27.803,3.758,-14.2095,-14.1915,5e-04,159.588,-0.4255,167.6175,0.8445,20.82,35.9105,22,51.013,326.6455,18.065,456.275,19.326
6,16.25,0.498,27.4195,3.8395,-14.217,-14.2405,0.028,142.7295,-0.3885,154.6355,-0.129,18.3275,36.1605,22.0325,51.8905,326.9695,17.835,376.07,19.487
6,16.75,0.498,27.1755,3.7565,-11.863,-11.8575,0.034,126.575,-0.5575,125.451,-0.3415,15.312,35.9035,22.037,52.8235,326.596,16.77,297.2605,19.349
6,17.25,0.4615,26.9165,3.9525,-9.2755,-9.331,0.06,107.372,-1.1895,102.3945,-0.164,13.299,35.148,22.0955,53.3075,327.572,16.685,230.532,19.288
6,17.75,0.4665,26.574,3.6025,-7.9845,-8.0265,0.0555,84.497,-1.3125,87.458,0.1015,11.049,34.893,22.1265,55.4675,328.3815,15.705,159.836,19.2155
6,18.25,0.4595,25.9025,3.4255,-4.2175,-4.3765,0.073,53.098,-1.54,55.161,-0.1455,8.197,34.342,22.1485,57.2585,329.227,14.465,81.703,19.3035
6,18.75,0.3855,25.159,3.1145,-1.55,-1.661,0.093,22.886,-1.684,35.0005,-0.464,4.878,33.68,22.194,59.23,330.42,13.28,11.931,18.9765
6,19.25,0.357,24.3755,2.7675,2.111,1.982,0.084,10.7505,-2.3445,19.8965,-0.5215,0.528,32.958,22.22,61.01,331.5745,11.79,-30.7055,18.8725
6,19.75,0.3035,23.6405,2.401,3.423,3.414,0.053,-2.9035,-1.749,10.41,-0.951,-4.4805,32.2215,22.2415,62.1605,331.183,10.905,-45.8495,18.712
6,20.25,0.258,23.348,1.845,3.783,3.617,0.018,-5.942,-1.074,9.036,-0.4955,-7.071,31.36,22.224,63.3025,331.6085,10.575,-46.885,18.4115
6,20.75,0.213,22.9765,1.636,3.264,3.269,0.021,-8.5125,-0.762,8.394,-0.523,-9.1265,30.581,22.226,64.338,331.7865,10.135,-44.5295,18.3445
6,21.25,0.195,22.6125,1.3765,3.015,2.849,0.0445,-5.624,-0.789,6.99,-0.4185,-10.125,29.919,22.193,65.376,332.081,9.645,-47.23,18.279
6,21.75,0.172,22.4475,1.5035,2.812,2.809,0.0115,-8.095,-0.5715,5.4255,-0.4555,-11.223,29.3875,22.171,65.7155,333.191,9.295,-45.4605,18.0045
6,22.25,0.1615,22.3315,1.3925,3.093,3.06,5e-04,-9.361,-0.4875,3.961,-0.5795,-11.993,28.8945,22.1695,65.9375,333.175,9.15,-46.495,17.97
6,22.75,0.1455,22.079,1.349,2.8725,2.7935,0.086,-9.399,-0.5795,3.8255,-0.6115,-12.6955,28.4855,22.1645,66.412,333.6355,8.715,-47.3935,17.828
6,23.25,0.1315,21.8395,1.2345,2.4845,2.361,0.0415,-9.612,-0.636,3.3885,-0.421,-13.9575,28.024,22.167,66.9165,334.621,8.56,-46.1055,17.487
6,23.75,0.1295,21.651,1.198,2.8135,2.9425,0.009,-9.023,-0.504,5.434,-0.616,-14.329,27.58,22.1695,67.1875,334.9275,8.155,-45.073,17.6235
7,0.25,0.1065,21.6095,1.2355,2.761,2.947,0.0625,-11.309,-1.0345,5.362,-0.82,-13.978,28.8135,22.2035,66.766,337.16,8.37,-47.4675,17.428
7,0.75,0.105,21.3015,1.3085,3.012,3.036,-0.012,-10.126,-0.7475,3.745,-0.9505,-14.357,28.5825,22.1945,66.85,336.8845,8.32,-45.8545,17.1425
7,1.25,0.1125,21.015,1.3275,2.66,2.617,0.105,-8.901,-0.949,4.847,-0.754,-14.597,28.263,22.1645,66.264,337.0325,8.52,-45.2465,16.9685
7,1.75,0.114,20.9305,1.3655,3.106,2.894,0.071,-10.361,-0.7065,5.814,-1.0135,-15.3075,27.961,22.156,66.692,337.864,8.19,-45.198,16.72
7,2.25,0.1255,20.7395,1.343,2.766,2.884,-0.01,-14.1975,-0.549,4.957,-0.799,-16.068,27.6365,22.1265,66.385,336.845,8.16,-45.971,16.3915
7,2.75,0.1105,20.5405,1.464,2.554,2.483,0.053,-16.5845,-0.667,5.574,-1.308,-16.2325,27.3415,22.127,65.403,338.746,8.18,-45.791,16.115
7,3.25,0.1035,20.2145,1.4485,2.6025,2.702,-0.0415,-20.609,-0.4855,7.586,-0.6415,-16.7965,27.0575,22.13,64.28,338.801,8.4,-47.189,15.842
7,3.75,0.111,20.136,1.5325,2.512,2.465,0.048,-18.4055,-0.544,6.1565,-1.0205,-17.363,26.754,22.1245,64.118,338.6675,8.19,-46.4615,15.527
7,4.25,0.11,19.931,1.605,2.624,2.575,-0.0035,-19.687,-0.5465,5.065,-0.8075,-17.734,26.4795,22.096,64.207,338.012,8.2,-46.6345,15.6785
7,4.75,0.118,19.7545,1.5245,2.702,2.658,0.0415,-18.2195,-0.595,6.95,-0.785,-18.174,26.2605,22.0865,64.499,339.0685,8.34,-46.885,15.264
7,5.25,0.121,19.6115,1.607,2.929,2.912,0.055,-19.735,-0.762,5.95,-1.0645,-18.623,25.9545,22.0685,63.508,339.199,8.42,-47.235,14.8435
7,5.75,0.1225,19.4865,1.666,2.5725,2.5775,-0.0245,-20.792,-0.313,6.5265,-0.965,-18.58,25.6885,22.065,62.734,338.92,8.4,-47.518,14.604
7,6.25,0.122,19.5385,1.61,2.52,2.395,-0.044,-17.657,-0.2275,6.041,-0.485,-18.748,25.459,22.042,62.013,339.2525,8.47,-44.9045,14.415
7,6.75,0.1365,19.9715,1.6225,1.68,1.7975,-0.0705,-18.38,0.822,9.1695,0.143,-19.041,25.2125,22.0085,61.431,337.824,8.89,-31.18,14.736
7,7.25,0.133,21.391,1.285,-2.162,-1.959,-0.325,-9.3735,6.028,18.531,3.4335,-18.115,24.9545,21.939,57.733,335.3635,10.8,4.156,15.5295
7,7.75,0.1375,23.49,0.8835,-6.518,-6.195,-0.397,13.188,6.2285,39.617,6.837,-15.56,24.9205,21.782,57.2495,331.0685,12.615,71.7565,16.777
7,8.25,0.169,23.9145,0.9855,-10.428,-10.345,-0.2305,34.076,1.033,55.627,3.668,-10.423,25.227,21.6095,58.292,329.15,12.62,158.31,17.652
7,8.75,0.22,24.0935,1.268,-13.758,-13.5815,-0.1345,55.632,0.739,82.3535,1.478,-4.063,25.744,21.4145,58.584,327.6335,12.52,244.7915,17.7625
