DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,SH_1_1_1,LE_1_1_1,SLE_1_1_1,G_2_1_1,G_2_3_1,TS_2_1_1,TS_2_2_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,TS_2_3_1,G_3_1_1,TS_3_1_1,TS_3_2_1
1,5.25,0.05124964,-17.883425,1.0253642762,-3.947717569875,-5.67959530905,-0.2205688819,-66.48660625,-2.1343371696,-8.84044,-1.45319692115,-18.65625,-15.40225,-6.649,-1.56395,43.6623,95.099656821,374.3735137075,0,-97.1575,0,-2.053453125,-0.0647864249999999,180.85790329,237.10799,0.6459035744,-0.10945,-20.5245,-10.45168,-12.62341
1,5.75,0.0547975,-18.36075,0.8077151406,-1.8748437855,-2.12398184515,-0.167494158,-65.8258,-2.3037347894,-8.5988775,-1.183031279,-18.48,-15.4145,-6.4938,-1.5736,46.1220175,95.07995622375,372.581897125,0,-96.3625,0,-1.985949875,-0.042788375,180.90631,237.336685,0.646072355,-0.113775,-20.5865,-10.497445,-12.8158025
1,6.25,0.05226,-18.060875,0.8502326717,-3.18538533845,-2.90076025,-0.2095932436,-65.7319,-2.23839304275,-9.039067,-1.3708798022,-18.77,-15.44625,-6.162,-1.6248,44.232025,95.12368012,369.126385785,0,-112.3812701,0,-1.915127375,-0.17210421,180.78075,237.6114241525,0.65594225,-0.11905,-20.643,-10.27952,-12.3414425
1,6.75,0.06223,-18.14593901875,0.734849658,-2.309184946875,-2.2072946792,-0.264858121775,-63.912918,-2.026154985,-10.1385,-1.219256146,-18.761,-15.45275,-6.1925,-1.652,44.1009545,95.171572035,373.621892835,0,-114.861118845,0,-1.844464625,-0.228373675,180.46511,237.27316762,0.617402736225,-0.12015,-20.671,-10.356805,-12.647145
1,7.25,0.0539525,-18.1507325,0.7224669357,-1.059999242475,-1.87485325,-0.2624496855,-62.266755,-1.69098307875,-6.65486,-1.6762724907,-18.752,-15.44925,-6.223925,-1.68905,45.83381,95.144541105,373.49240029,0,-99.61541647775,0,-1.29665525,-0.1353779445,180.28008,237.6825245875,0.5226565524,-0.115175,-20.6665,-10.4386575,-12.5210875
1,7.75,0.064665,-17.80055,0.9238240534,-1.16570390845,-1.415059934775,-0.163686517975,-57.72,-1.80038380475,-7.88120388055,-1.528146793075,-18.739683284,-15.46675,-6.4362,-1.6114,47.004085,95.172918034,374.164949105,0,-84.915,0,0,0,180.66148,238.2327918075,0.5912675,-0.08325,-21.097,-10.46003,-12.9487
1,8.25,0.0924729184,-17.24825,1.0721212784,-1.0895025,-1.8077432242,-0.3271131085,-44.8277945,-1.3358791132,-5.79446975,-1.196509891,-18.483,-15.4685,-6.537075,-1.571325,46.475105,95.21935034025,375.10785108,0,-64.3727929025,13.115996377,0,0.6271567515,182.4915875,240.4147225,0.5667585,-0.056975,-21.515,-10.0660375,-12.069215
1,8.75,0.1121043068,-16.5638925,1.14829359,-2.0144075,-1.9690798167,-0.11367159555,-27.69626825,-1.065967487,-4.719983,-1.2206068183,-18.201023275,-15.44125,-6.768,-1.58,46.225104269,95.2267168305,375.2596682,0,-43.43169959525,44.99163,0,1.202907212,183.269505085,243.49687,0.6649235,-0.0265,-21.635,-9.7828375,-11.7289025
1,9.25,0.1389906665,-15.938919226,1.173398583,-1.67244,-2.1892479297,-0.2039735,-12.6986,-0.82372437545,0.838460468,-2.0650353695,-17.691343266,-15.38825,-6.865325,-1.58105,42.674725,95.260924124,376.3095452075,0,-37.73831258475,63.17035,0,3.05630800025,184.5328332625,246.58387,0.80132920975,0.0077,-21.5355,-9.4444925,-11.896775
1,9.75,0.15321475,-15.3984125,1.1523311893,-3.288726782125,-2.542285014375,-0.1665166469,-17.48094684,-0.96726098,-1.3403,-1.43629609985,-17.423,-15.2915,-6.932,-1.449625,39.97175,95.2773252,374.2162333,0,-48.32269058725,79.45551534,0,5.16837219025,185.274045415,251.099932515,0.762025197975,0.043375,-21.421,-8.979775,-10.7319275
1,10.25,0.1504006125,-14.9046375,1.1361030198,-2.200715755625,-2.6695713003,-0.260280407425,-7.042873,-0.8332589083,3.4958325,-1.217194434375,-17.15125,-15.1505,-6.7026,-1.2585,35.81828,95.2792787175,374.8096140375,0,-55.1108951715,112.56752442,0,6.1346799082,186.60155,255.151807465,0.66932,0.078575,-21.7135,-8.44185,-10.10088
1,10.75,0.1689211715,-14.3768075,1.06784333415,-5.27166,-2.4523456842,-0.144555834625,-5.3425525,-0.7332264209,5.21043,-0.98544686655,-17.04850038875,-14.9695,-6.5496,-1.260175,34.05325,95.268213924,375.4138117,0,-50.5081370145,138.81359,0,6.89018938065,188.09082,258.688446345,0.6623682315,0.106925,-21.587,-7.81341,-9.65485
1,11.25,0.1636687755,-14.006344,1.15403762625,-3.05101,-2.4296111323,-0.7873434951,-2.7344925,-0.507727304,4.2470385,-0.5471705123,-16.83,-14.787,-6.8422,-1.2462,31.08175,95.263637,375.76778194,0,-27.05672711425,159.82,0,7.473495562125,190.26,260.565479985,0.722781547125,0.1327,-21.482,-7.22385,-8.98294
1,11.75,0.163867605175,-13.179419,1.19442167555,-3.086835,-2.759499,-0.7635639472,0.00031,-0.7677992447,4.15395375,-1.3757,-16.65218309125,-14.6995,-7.2456,-1.2343,29.1515,95.2298176205,374.650384,0,17.0758298025,136.8525,0,6.9287760387,192.3344375,261.067615,0.78979297,0.147775,-21.3365,-6.91268,-8.22877
1,12.25,0.1672475328,-12.7259005,1.0672289113,-3.6167425,-3.11745,-0.148472307,-0.0008175,-0.823053149,2.81446502975,-1.278204060325,-15.20625,-14.096,-7.067825,-1.18125,26.45115,95.1783,374.005550945,0.0333162000000001,1.150734510225,146.38735676,0,10.1135757975,192.7752225,262.67349,0.8930391915,0.1815,-21.215,-6.69533,-8.08518
1,12.75,0.167149199875,-12.374854592,1.3112745576,-3.811095,-3.4134673748,-0.5762986919,0.00077625,-1.05936251,1.62143735345,-1.0358627205,-14.824,-13.62725,-6.4718,-1.16175,24.968025,95.1224010725,373.041175325,0.03352645,9.5568492726,141.098301845,0,11.5917106625,193.970115,262.904375,0.90411637215,0.22185,-21.092,-6.39352,-7.44675
1,13.25,0.1585590515,-12.2302,1.1285097919,-4.63197,-3.17525,-0.275061206925,0.219045,-1.0811260509,-1.230577,-1.243491876,-14.71875,-13.347,-5.31695,-1.145,23.1686,95.1032107765,373.80729058,0.105964727,16.809713417,163.2761984325,0,12.32486228625,195.3973275,264.191945055,0.9100590653,0.228275,-21.0225,-6.36029,-8.12554
1,13.75,0.14017418205,-12.1317125,1.32845003085,-3.7565375,-3.57382,-0.1369284299,-0.001845,-1.322482529,3.2542575,-0.7332752751,-14.5425,-13.0505,-4.490275,-1.0923,22.5779,95.04723240125,373.61010141,0.00317883000000001,18.8531617055,144.2191402975,0,9.713341104,195.7221925,263.9164363,0.69083676405,0.23005,-20.953,-5.92758,-7.17133
1,14.25,0.1382274786,-11.9686525,1.03846140035,-3.185725,-2.76242,-0.199059984425,-0.54639534645,-1.71814299875,-0.055335317,-0.87807339575,-14.443,-12.7575,-4.314,-1.0352,20.740675,95.04479458,372.6498552575,0.0002394,-8.336451791675,100.248155,0,6.018832822425,195.438625,267.05812,0.9725571326,0.23045,-20.921,-5.84504,-7.69996
1,14.75,0.149664592,-11.98941,1.035397199,-2.4287,-2.008725,-0.08223,-8.261436916775,-1.61223702675,0.347104220125,-0.876073424725,-14.4235,-12.6085,-4.205,-0.966575,20.646075,95.0748886385,372.05903555,8.18999999999999e-05,2.900322564625,101.96032736,0,8.436017165475,198.311,268.5909025,0.9605724314,0.2319,-20.85925,-5.83677,-7.5238
1,15.25,0.1489741582,-11.6539775,1.021989675,-1.7397875,-1.63109286025,-0.13216249615,-25.06547175,-2.273030478175,-1.04130675,-1.24652050525,-14.3725,-12.4925,-2.506,-0.9172,21.164,95.03932371975,372.1838444275,0.069440148,-21.5983089375,86.980173015,0,6.698965949475,195.38713,265.950760565,0.973920856125,0.22785,-20.893,-6.24414,-7.5753
1,15.75,0.101066821725,-12.205275,1.090801218675,-1.4383,-1.30932913475,-0.09154,-49.39434047225,-2.79473847105,-1.9307875,-2.22193196805,-14.36125,-12.369,-1.5397,-0.870175,20.817946638,95.081518691,372.0455436625,0.0987580747500001,-31.372,42.913631841,0,5.1916926948,195.066435,264.74953,0.86805497185,0.222125,-20.33,-6.83051,-8.2262
1,16.25,0.063707195275,-12.673158,1.03895,-1.55971,-0.7461018942,-0.15567077665,-50.279044,-3.58114454475,-3.695005,-1.284021474475,-14.321,-12.26375,-1.50335,-0.83155,21.9614,95.07598451,372.25368285,0.0635640000000001,-68.63,3.2267312676,0,3.50100841585,196.8625,259.8119625,0.94793,0.218875,-20.26725,-7.574,-9.19385
1,16.75,0.046145,-13.33847425,0.8565250036,-0.51165472155,-1.07180760435,-0.180407765375,-61.012867,-3.53715889465,-5.69567225,-1.649165015,-14.281,-12.16275,-1.534,-0.9104,23.256335,95.137131468,373.287133425,0.1171687,-91.265,0.838778392725001,0,2.192192725975,197.21147,255.33305,0.886059941,0.1993,-20.2545,-7.8120675,-9.2878
1,17.25,0.042075,-13.864682,0.94939622405,-0.7664152171,-1.314433436,-0.12863964165,-65.8116625,-3.514678001725,-5.1771005,-2.63815756775,-14.2425,-12.12925,-1.638225,-0.89195,25.158475,95.1438696315,373.32783461,0,-100.92,0,0,0.62069999995,195.15,253.965090045,0.7821978917,0.159725,-20.186,-7.9176025,-9.954525
1,17.75,0.0493125,-14.0104775,0.9632926172,-0.473157954,-0.982242717725,-0.178564261075,-73.93758125,-3.341421685775,-5.9745,-2.1942528165,-14.24125,-12.09,-1.705975,-0.962475,26.86825,95.11358168,374.342659,0,-109.125,0,-1.860237275,0,194.322645,252.904670325,0.75160184725,0.13485,-20.1795,-7.5905475,-9.5777625
1,18.25,0.045820995275,-14.312523,0.94008799145,-0.908048677575,-1.4178934556,-0.1132554922,-75.152646,-2.947859071,-9.87648475,-1.80938545,-14.203,-12.17575,-1.856375,-0.97035,28.384875,95.12858768125,374.7330303875,0,-115.038725245,0,-2.250964475,0,192.81589184,250.3061375,0.8956259708,0.118075,-20.203,-6.9714575,-8.9752275
1,18.75,0.040555,-14.6969,0.87933712975,-1.59769435165,-2.76032037085,-0.2953358965,-73.4145425,-2.7807160847,-7.14047,-1.55952097225,-14.28625,-12.58075,-1.948175,-1.0263,28.59803377975,95.1470179075,373.83237971,0,-120.7696942,0,-2.0606614,0,190.5713333775,250.4315275,0.85527487855,0.100025,-20.258,-6.6499475,-8.118355
1,19.25,0.050178954975,-14.64628,1.016308238125,-1.409890637875,-1.48802400235,-0.25140456785,-73.82674875,-2.653722689125,-6.846929,-2.9554336132,-14.4525,-12.6045,-2.1154,-0.957475,29.878648318,95.165301478,373.7843778175,0,-107.26730125,0,-2.0381899,0,190.70375,250.47449,0.9046778134,0.0872,-20.258,-6.876455,-8.287385
1,19.75,0.04235,-14.9877,0.96209529925,-1.72490858965,-1.8655625,-0.1742179798,-74.27416,-2.2344711552,-6.272315,-1.16648443955,-15.195,-12.62875,-2.233475,-0.86905,30.1216,95.1510842825,373.94803142,0,-101.01,0,-1.94644015,0,189.931,247.406496765,0.874097774,0.080975,-20.28425,-6.873625,-8.7502675
1,20.25,0.046555,-15.23385,0.903782199125,-0.8981356416,-2.6915220524,-0.1149082471,-71.17708553925,-2.8577,-6.68038,-0.867519089125,-15.3175,-12.67925,-2.3348375,-0.852,32.098,95.173448839,374.418699475,0,-103.8625,0,-2.083819825,0,187.412979565,245.63222741,0.8059828484,0.074325,-20.233,-7.0001,-8.884345
1,20.75,0.0452075,-14.96126236375,0.919325697,-0.32357436325,-1.63790925,-0.3973825809,-76.788718,-2.9316166491,-5.1786,-1.74587944,-15.795,-12.75125,-2.3936,-0.95,33.706875,95.17292115125,374.696584,0,-104.225,0,-2.043655125,0,187.80166074,246.08196224,0.98201909955,0.07115,-20.253,-7.364795,-8.9687425
1,21.25,0.042725,-15.3986,0.9526189791,-1.087,-1.902715,-0.15669347265,-74.001086,-2.582916179375,-9.11122575,-1.50035313,-15.91375,-12.86,-2.433625,-1.008225,33.0951095805,95.16463722,375.33889778,0,-103.5,0,-1.844972275,0,185.2899,245.29679015,0.898182060525,0.0574,-20.2525,-7.7348875,-9.69603
1,21.75,0.0540395881,-15.69765,0.9226656704,-0.70000875,-2.3044216526,-0.1699039515,-82.939791,-2.1316825944,-6.4789015,-1.3980992274,-15.825,-13.15925,-2.498,-0.995025,34.8575,95.110757087,375.0226094,0,-100.8729575975,0,-1.913654125,-0.044895625,185.12389,242.77103472,0.87571198,0.0396,-20.3645,-7.99588,-9.68467
1,22.25,0.055685880175,-15.9425,0.94295824775,-0.9280447898,-3.7184387482,-0.1608847115,-76.2400835,-2.653398658,-7.784135,-1.6395324754,-16.288,-13.515,-3.336,-1.000425,35.404,95.114610468,373.4138646,0,-114.0935026,0,-1.84710405,-0.01591781,184.87916,240.7978323575,0.7677150054,0.021275,-20.35225,-8.2908825,-9.57751
1,22.75,0.054125,-16.2422,0.8625130212,-5.906897636,-4.1681285,-0.166021487,-74.79988,-2.6608974355,-6.92631588155,-1.8063729995,-16.711236473,-13.8335,-4.09705,-0.966,37.487088544,95.113228641,373.6326346875,0,-115.9693821525,0,-1.9308521,0,186.18898835,242.0403064775,1.01258055365,0.00904999999999998,-20.42575,-8.5964225,-10.4363575
1,23.25,0.0465,-16.569225,0.8694849051,-1.3318555844,-1.35698854105,-0.175547564225,-70.63386875,-2.192185876,-14.8446515445,-1.292816450375,-16.83,-14.11675,-4.556,-1.019525,37.879015051,95.135831125,377.833683805,0,-104.0100505,0,-1.9039715,0,185.24929304,242.0366788075,0.634787649375,-0.00275000000000002,-20.48175,-8.83395,-10.61847
1,23.75,0.05486308695,-16.40378175,0.86604918445,-1.151211612375,-3.20632375,-0.4129603158,-73.73283875,-2.16321117075,-11.72251172425,-1.8194905808,-17.43543474,-14.35,-5.7164,-1.3102,39.3445088735,95.083849548,374.2046962375,0,-97.95,0,-1.8684005,0,184.1801405025,239.2983525,0.881312672075,-0.01145,-20.5395,-9.25189,-11.37886
2,0.25,0.05516,-15.23550625,1.078383571075,-2.484145,-1.8491295,-0.512600991825,-70.45839375,-1.75149111835,-10.2053,-1.336995421,-21.761,-14.39875,-3.589,-1.19175,34.35733,94.9546144075,372.53405875,0,-95.4,0,-1.292271,-0.3010055,196.7764025,257.1820875,1.2682921722,-0.0258,-22.614,3.35929,4.147405
2,0.75,0.061972659925,-15.29375,0.9198809712,-0.705821,-1.176576099975,-0.202101249375,-71.41552375,-2.196152354375,-7.83801107505,-1.595000677275,-21.665,-14.95975,-3.948,-1.2075,34.60548,94.9548498815,371.853867,0,-96.05,0,-1.50482725,-0.244396695,200.34915,256.7962925,1.3111222246,-0.02885,-22.611,3.5681575,4.2868875
2,1.25,0.052577758,-15.44300125,0.93458560505,-1.682931492675,-1.4772225,-0.19595497075,-74.5517305,-2.470303190875,-8.0081,-1.96939608475,-21.977,-15.273,-4.226,-1.22375,35.13405,94.9660772075,373.56570686,0,-96.16,0,-1.4894877,-0.3113585375,196.09735,255.8951725,1.17752234155,-0.029375,-22.617,3.582525,4.3127175
2,1.75,0.05769,-15.0743175,0.87109717175,-0.652583,-1.485084596175,-0.1678249423,-73.54986625,-2.089956100625,-8.0014547153,-1.603269192625,-21.9495,-15.34,-4.786,-1.248,33.2119625,94.92616742675,373.9613212,0,-95,0,-1.77496095,-0.223503365,198.14528,255.577875,1.3446658563,-0.03175,-22.55425,3.462565,4.092255
2,2.25,0.06292,-16.610875,1.011949050625,-0.86849,-1.593571416075,-0.174805731,-71.59788925,-2.0894489005,-9.016983,-1.5465342232,-22.82,-15.399,-4.885,-1.26575,34.06952,94.93047832925,374.97402074,0,-105.5929251,0,-1.6716808,-0.1708125,189.8516875,251.0851183225,1.28039986545,-0.034825,-22.608,3.2485375,3.9718375
2,2.75,0.06720468815,-16.16615,0.916861374625,-1.1606430615,-1.148082,-0.23675241275,-73.021138,-1.9709653991,-8.09606,-1.24568447625,-23.46,-15.57925,-5.078,-1.2805,32.80918,94.977612308,376.3468104425,0,-97.0825,0,-1.597750275,-0.31318025,196.1703325,254.2155,1.208700256425,-0.038475,-22.59,2.9196425,3.4224275
2,3.25,0.0636424149,-16.50709425,0.6837807131,-0.99425325,-1.204243,-0.15528726615,-70.17194075,-1.7872948213,-8.66954135225,-1.2489359505,-24.0055,-15.68625,-5.199,-1.302,32.01066,95.00213675175,376.096396375,0,-98.56522039,0,-1.530094375,-0.30454575,193.0014675,249.032625,1.132724668325,-0.0442,-22.638,2.05098225,2.40385675
2,3.75,0.0688,-15.8061,0.8744347661,-2.4653353346,-1.708857586475,-0.235763319625,-64.84286,-2.05588878825,-11.4959179975,-1.5432376232,-25.2535,-15.7755,-5.89,-1.3235,31.19555,95.05246793625,376.27342487,0,-97.6,0,-1.6563732,-0.35191,197.0175,253.618,1.1452868396,-0.0487,-22.47575,1.4917765,1.6687825
2,4.25,0.0655262835,-16.223764,1.005892701,-1.016406256125,-1.3824824986,-0.771348508675,-67.03731075,-2.10851613175,-9.266975,-1.4875811975,-24.8295,-15.8175,-6.1956,-1.364,30.8230925,95.03350517,374.88108028,0,-97.02,0,-1.453796,-0.197989165,193.603025,249.6570425,1.121298300875,-0.0525,-22.45425,1.37052225,1.582925
2,4.75,0.065521078375,-16.1706,1.0378971924,-0.501271,-1.40712631375,-0.26894929135,-67.73825,-2.441231977725,-11.703966,-1.3609292794,-25.19,-15.87525,-6.6888,-1.3905,28.2721375,95.0698,372.538604395,0,-96.0825,0,-1.5251013,-0.11153575,194.871275,250.64236,1.142088021375,-0.0549,-22.353,0.968809,1.04318
2,5.25,0.066414355825,-16.6054,1.0722759583,-0.9627747118,-2.09180324375,-0.169859543375,-69.48079375,-2.2826787792,-11.479825,-1.84857011,-24.7735,-15.981,-7.0293,-1.427,32.0324745,95.0668,377.03828879,0,-93.21,0,-1.55297235,-0.03433591,194.855045,249.9023875,0.9927363719,-0.0597,-22.25425,0.633336,0.4891475
2,5.75,0.0712375,-15.6767925,1.1741505,-3.38761729,-1.640538668475,-0.20469172525,-67.30525,-2.19228050135,-11.3086086585,-1.5773236202,-24.162,-16.05575,-6.53,-1.465,32.47411,95.0672,370.51379855,0,-93.4625,0,-1.767305375,-0.14356455,202.1218776,254.1822925,1.1975493464,-0.0595,-22.191,0.455217125,0.5348113
2,6.25,0.0623753632,-17.00561175,0.9981324786,-3.9474025,-2.9581646668,-0.56040582225,-68.388125,-2.3562525,-12.350375,-1.844655415475,-25.024,-16.169,-5.983,-1.4915,29.31215,94.9831,372.6326342,0,-108.962592125,0,-1.60174225,-0.195606625,192.32608,247.1029,1.17670139575,-0.06345,-21.993,0.280828875,0.334175725
2,6.75,0.06908,-16.288385,0.9796635392,-1.377691649075,-2.26954970565,-0.34751391375,-62.803033,-1.93696,-8.57642,-1.6050467538,-25.301,-16.31325,-5.808,-1.51375,30.83387375,95.0323354445,371.6470135575,0,-114.8056701,0,-0.63255888,-0.1163525,195.6637775,253.563785,1.236446703025,-0.068725,-21.9515,-0.5710935,-1.03741325
2,7.25,0.086186766375,-16.377243,1.1643370431,-2.8655925,-1.5413275,-0.265672113025,-57.334266,-2.902518230725,-6.935675,-2.37659145425,-25.157,-16.42125,-5.775,-1.540475,26.26385,95.02783515,375.21066835,0,-90.462629521,0.431628929,0,0,192.31496,250.17521,1.27224812575,-0.0557,-21.9255,-1.15729,-1.8019
2,7.75,0.0889534035,-15.535661,1.1757623167,-4.189,-3.8286100084,-0.22104313925,-44.6286665,-1.397069854125,-7.679883,-0.7123313934,-23.62,-16.5055,-5.9298,-1.563075,31.433158,95.02768120625,377.388739885,0,-68.2897262625,5.281375,0,0,195.96032,254.54492222,1.297012,-0.011275,-21.58125,-1.325935,-2.1160125
2,8.25,0.116396714,-15.103992,1.187822597,-7.187,-2.6425275683,-0.13590034675,-32.11233575,-1.4116212523,-3.762415951,-1.4915712422,-23.5831140885,-16.5855,-6.1491,-1.578025,31.58318418425,95.0561707825,377.470209125,0,-56.612549187,17.02358042,0,1.19706018735,195.87798,253.970525985,1.236342172625,0.004825,-21.2235,-1.300866,-2.366775
2,8.75,0.12584405685,-14.0340225,1.277283984375,-2.522451982125,-2.440444044025,-0.133952461425,-22.10528513125,-1.210079959125,0.7051455,-0.757715641525,-23.50191483,-16.575,-6.4617,-1.592,32.87835,95.0143944105,376.981095325,0,-18.009238058,32.07,0,2.35922237375,199.810275,261.288120255,1.2362405227,0.0378,-20.84075,-1.421656,-2.2859
2,9.25,0.1340755104,-13.5812725,1.1525152062,-5.9679167144,-2.28446771445,-0.18287,-23.60553,-1.179647433,1.17695,-1.1117395147,-22.39,-16.483,-6.686,-1.6031,30.866035,95.0381424675,375.93310006,0,-22.8730106395,55.72,14.078483485,4.31197601915,198.51815,260.3351156325,1.39819,0.058775,-20.4435,-2.0559525,-3.34729
2,9.75,0.16375191125,-13.13758975,1.053531959,-3.70341952635,-2.9025915441,-0.2252958178,-13.322188,-0.72245707155,2.55062125,-2.2110785366,-22.49,-16.33625,-6.691,-1.615625,29.4989125,95.066949205,376.186921765,0,-21.04872533,77.135,13.8,6.5427969009,203.684,264.1109367625,1.336,0.0691,-20.24275,-2.2258475,-3.2186525
2,10.25,0.12768746755,-12.6666545,1.0345239269,-3.715775,-3.971390105875,-0.2163290489,-2.661314509675,-0.98305381225,3.19494875,-1.50411,-20.29,-16.151,-6.994,-1.569125,26.435532,95.07605065575,375.5841504,0,-25.109829442,89.066585,23.80720607375,9.32265830885,202.6705,264.352115985,1.3535054355,0.092125,-19.95875,-1.7024475,-2.6398075
2,10.75,0.1522668776,-12.17965,1.0512146734,-3.01247,-2.791251,-0.18745582715,-7.9164685,-0.876709684375,4.907845,-1.6813990494,-18.2,-15.9525,-7.16,-1.500625,24.0386825,95.08357152575,374.9618764525,0,-19.631469934,109.4843559275,34.481528375,10.7514217945,204.0502,268.0961433425,1.3472875,0.11,-19.5995,-1.673129,-2.20551625
2,11.25,0.164250839025,-11.933840575,0.970448056625,-3.458177076,-3.36661,-0.147566,-8.27053939749999,-1.662966788125,5.33815675,-1.686870061025,-17.78,-15.24575,-7.46,-1.4455,22.826895,95.094161935,374.45140899,0,-3.7245789882,136.2798403175,34.170576255,12.479489148,204.67148,268.5702875,1.4225899199,0.115375,-19.13425,-1.70658,-2.6231925
2,11.75,0.1733248207,-11.855,1.0916667781,-3.85635,-3.74144,-0.1183913541,-13.015412,-1.22081465395,4.91764675,-1.377775861375,-17.12,-14.7985,-7.38975,-1.414,21.508252,95.024802665,373.83086995,0,33.292,132.1100588275,38.496363385,15.61706805,206.376645,269.38377,1.36069,0.12045,-18.8665,-2.047935,-3.354095
2,12.25,0.18189649325,-12.2253,1.1136603339,-3.42105,-3.36456,-0.310773900575,-12.43487,-1.03928193425,3.16461,-1.213824225,-16.14225,-14.4405,-6.81125,-1.4,19.236895,95.002413552,372.5497746875,0,22.864611032,155.637552885,34.5286519425,12.8004191275,203.3789425,270.9781081325,1.43992775905,0.122475,-18.68125,-1.92628525,-2.89135
