DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.241475,-0.0362307975,-9.4832721,399.03004,5.7327587,0.10378207,-1.34478,62.94272,84.378345,2.0224677,1.899983,-61.982724,0.036584775,0,230.87178,1.5356932,292.14796
1,0.75,0.26609,0.0174913415,-8.9419617,398.85137,5.7280758,0.104837355,-1.6561,65.05464,84.36279,1.8688374,1.8275973,-61.356803,0.035802754,0,230.03427,1.6031395,290.9696
1,1.25,0.26244,-0.088974718,-8.2303888,399.06466,5.6610577,0.1049978,-2.07035,64.9054,84.367515,1.8250513,1.8061471,-60.8080925,0.03548271,0,229.71615,1.6079875,290.04137
1,1.75,0.27099,-0.0666525995,-8.06521385,398.98643,5.68373345,0.1091801,-2.551715,66.41455,84.372425,1.72584605,1.78291505,-60.865806,0.03555611,0,229.23857,1.6126769,289.21185
1,2.25,0.276705,0.010449804,-7.0866708,398.79193,5.6275202,0.104076175,-2.67768,67.6375,84.378795,1.61054105,1.80734925,-60.234508,0.03435132,0,227.75318,1.6200825,287.93293
1,2.75,0.3228,-0.082675088,-7.0273228,399.08465,5.5920876,0.0985177635,-2.82794,69.36693,84.380945,1.49759395,1.7840111,-59.78962,0.03371424,0,228.72839,1.6446765,287.03886
1,3.25,0.306835,-0.10225872,-5.9178119,398.966775,5.57506515,0.099060857,-3.1548,70.32588,84.37643,1.4376332,1.70399145,-59.571121,0.03254513,0,227.01441,1.544737,286.1405
1,3.75,0.333035,-0.14166824,-6.50598095,399.19827,5.61105055,0.101316735,-3.55697,70.91077,84.37395,1.3101451,1.71917595,-59.522503,0.032057131,0,226.826385,1.5471148,284.8868
1,4.25,0.33054,-0.12604989,-5.43559445,399.15465,5.6238266,0.095331265,-3.64309,71.98605,84.38123,1.2456106,1.73218905,-59.1398485,0.03163378,0,226.08789,1.628643,283.9535
1,4.75,0.346015,-0.095788328,-5.49037425,399.37564,5.62987055,0.097483736,-3.87276,73.30787,84.38148,1.1455699,1.676843,-58.293029,0.03251385,0,225.74091,1.61936,283.26324
1,5.25,0.34045,-0.134770365,-5.3122592,399.5251,5.5905676,0.096719135,-4.01,74.41966,84.40424,1.106575,1.6539671,-57.9246725,0.031611169,0,225.59498,1.631119,281.5077
1,5.75,0.36512,-0.11897254,-5.0969661,399.57649,5.6115601,0.095325872,-4.17401,75.47867,84.42137,1.0518958,1.6789979,-58.161238,0.03060716,0,226.01092,1.5454285,280.99495
1,6.25,0.35919,-0.091811066,-5.41989715,399.39074,5.63853035,0.095293001,-4.36,76.30536,84.43831,1.0434675,1.6842305,-57.9467535,0.031091838,0,225.16328,1.6360793,280.57877
1,6.75,0.35084,-0.12685119,-6.19000385,399.723445,5.5718029,0.092754932,-4.653755,75.72997,84.475855,1.0288486,1.71463425,-57.3060905,0.265317685,0,225.316035,1.62902735,280.46901
1,7.25,0.34418,0.0969684465,-6.2671219,400.25629,5.57525385,0.094462415,-4.656235,76.01216,84.47632,1.001913425,1.64722485,-54.007346,15.13238,4.085326,223.41636,3.1032355,280.732155
1,7.75,0.311755,2.52193015,-2.67312055,400.64542,5.7233772,0.096722397,-4.385655,72.675495,84.505,1.18575495,1.3119164,-31.1530965,93.9826295,60.84576,222.17856,26.1377,287.229275
1,8.25,0.13559,8.06523755,6.36013865,400.598495,6.01266985,0.13640092,-2.27167,65.10023,84.511,1.76536815,1.1735101,16.131451,256.05718,145.01471,223.81556,44.87862,300.34639
1,8.75,0.10063,12.870285,30.3447475,401.246,5.9586879,0.172342985,-0.51676499999996,56.94497,84.50859,2.5097775,1.47310675,76.220358,445.25804,238.47871,224.73067,60.368615,313.32422
1,9.25,0.107915,12.744474,56.534,401.72024,5.9058714,0.19490774,0.55872000000002,51.0821,84.513,3.1164994,1.70012825,135.428925,607.91436,325.9103,226.94552,72.28367,325.80051
1,9.75,0.11562,13.790206,79.477708,401.61368,5.85802685,0.2114618,1.718845,47.09553,84.526,3.64621765,1.898387,189.64924,765.1578,409.50029,229.43983,85.7264,337.7182
1,10.25,0.145035,14.8081515,99.534549,401.079245,5.8347107,0.22621979,2.488295,43.544805,84.520715,4.0894497,2.1009101,232.81071,875.88226,479.788485,231.69916,97.342865,349.68575
1,10.75,0.11989,15.7126455,115.77464,400.18057,5.8195954,0.25303,3.4052,40.30456,84.49954,4.56936875,2.2431821,269.73688,977.0191,535.5574,233.815725,107.76908,360.27232
1,11.25,0.0916055,16.222642,126.23012,400.209655,5.68729095,0.254357185,4.16893,37.63857,84.46159,5.0981838,2.34905775,295.08597,1060.2212,576.86,237.58725,116.0572,370.66908
1,11.75,0.054572,16.277218,134.85,399.69641,5.6547023,0.274549695,4.85088,34.70185,84.41223,5.5430901,2.47336075,310.28173,1111.2662,603.3456,239.6344,121.94359,379.9048
1,12.25,0.0595805,16.3911535,138.1022,399.148635,5.5832386,0.28157802,5.7,32.67161,84.35696,6.0297706,2.444085,314.066775,1135.8754,611.9658,242.8147,123.45755,387.38952
1,12.75,0.0513405,15.226435,141.171595,398.654345,5.5241606,0.286676175,6.417145,30.87973,84.30545,6.55686215,2.4470265,310.71582,1112.7236,603.79215,244.98077,121.8182,392.14439
1,13.25,0.082358,15.018181,130.387815,397.80354,5.4411645,0.28714128,6.964905,29.19714,84.2577,6.8841617,2.50202395,290.9832,1070.1816,580.69627,245.61269,118.39885,393.2857
1,13.75,0.079045,13.405496,126.33776,397.569555,5.34502135,0.285625965,7.380945,28.10841,84.22761,7.2593869,2.59510285,261.59067,1001.6949,540.28189,246.24732,111.7118,391.97948
1,14.25,0.057878,11.346217,112.32469,397.3137,5.2680221,0.28025415,7.80937,26.9257,84.20764,7.5920003,2.5783143,222.29342,894.39098,478.373195,246.990685,101.134235,387.59134
