DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1
1,13.25,0.44245,-9.0094,2.0114,0.05898425,0.32309,34.704,1.671125,0.369,0.35,64.86375,97.493,391.053,74.8435,232.41925,116.719,25.098,236.2575,283.655,2.1519,-0.516405,0.6520825,0.9520825,1.852075,2.3,4.35,5.8667,-3.431775,-2.965475,68.382,67.05275
1,13.75,0.4443525,-8.80325,2.011275,0.15768,0.3596925,31.373,1.574225,0.3635,0.36667,64.22775,97.487,390.98,70.168,220.365,111.575,23.528,232.644,284.285,2.1452,-0.42775,0.660415,0.9541675,1.852,2.29575,4.3333,5.8667,-3.396275,-2.92555,68.91175,67.4825
1,14.25,0.4745,-8.698525,1.97265,0.1332475,0.33311,28.86775,1.5492,0.371,0.3625025,63.37375,97.464,391.124,63.85675,207.2755,102.8345,21.858,233.03,284.7925,2.121,-0.4068,0.6437525,0.96667,1.852,2.279,4.337475,5.8667,-3.31735,-2.8651,66.4345,65.303
1,14.75,0.4555,-8.576225,1.992425,0.1804175,0.34271,23.39425,1.2955,0.3725,0.364585,63.573,97.45,391.215,51.158,168.115,85.78075,18.26775,233.43,283.775,2.18,-0.29179,0.6437525,0.9520825,1.85,2.29175,4.35,5.866775,-3.190925,-2.77775,66.23275,65.02975
1,15.25,0.445265,-8.6195,2.03625,0.19575,0.23744,16.837,0.726965,0.376,0.373,63.49375,97.456,391.103,36.891,138.8425,71.379,15.582,234.27,284.1475,2.154675,-0.24419,0.6437525,0.96667,1.85,2.3,4.3333,5.858325,-3.306275,-2.88225,69.896,68.1905
1,15.75,0.417785,-8.6297,1.9387,0.279155,0.3069625,8.101825,0.26612,0.379,0.35675,63.9385,97.485,390.85725,20.93425,100.8175,49.27725,10.762,234.1075,283.195,2.166375,-0.1421475,0.64792,0.9437475,1.85,2.266925,4.333075,5.85,-3.316275,-2.9026,77.4405,75.964
1,16.25,0.40031,-8.61675,1.85865,0.288,0.20031,-1.065925,-0.303505,0.38,0.358335,64.8415,97.498,391.11825,1.8665,60.486,31.68375,7.102,231.04,281.82,2.178975,-0.021933,0.6187475,0.94792,1.85,2.3,4.35,5.854175,-3.527925,-3.13785,75.86025,73.89225
1,16.75,0.338585,-8.8229,1.7815,0.3057,0.19025,-9.1813,-0.525285,0.3735,0.370835,65.23875,97.514,391.38075,-21.988,26.329,13.6155,3.2702,233.565,281.2475,2.17655,-0.0063266,0.63125,0.9520825,1.852,2.3,4.333075,5.871075,-3.714025,-3.338225,77.83025,73.80775
1,17.25,0.306015,-9.20725,1.74925,0.26775,0.111955,-15.7355,-0.891465,0.386,0.362835,66.35325,97.527,391.54825,-44.5885,5.12340715125,1.49205,0.837705,231.0725,280.07,2.173625,0.007874025,0.63125,0.92292,1.85,2.3,4.320775,5.866775,-4.40655,-3.6084,77.87425,74.0635
1,17.75,0.27842,-9.348025,1.7631,0.30688,0.129925,-20.6335,-0.90648,0.3845,0.3625,68.1755,97.524,391.58725,-50.852,0.1230125,-1.04,0.25523,232.27,277.57,2.132975,0.01148775,0.64167,0.94792,1.85,2.2667,4.3333,5.8667,-4.931425,-4.0261,82.983,80.10525
1,18.25,0.25292,-9.5385,1.74055,0.316445,0.118,-22.512,-0.9404675,0.3785,0.354165,69.036,97.538,391.80025,-54.014,0.009,-1.775,0.17899,229.3965,278.445,2.1469,-0.009735975,0.63333,0.9374975,1.85,2.267,4.337475,5.854175,-5.54155,-4.135425,83.192,79.626
1,18.75,0.2627875,-9.683625,1.810375,0.291,0.1181625,-23.51475,-1.136725,0.379,0.35833,69.85025,97.542,391.903,-49.7245,0.007,-1.6715,0.155805,233.2,278.135,2.1669,-0.0724905,0.63333,0.9374975,1.85,2.2333,4.3333,5.8667,-5.821775,-4.268025,84.417,78.80525
1,19.25,0.26131,-9.751975,1.8406,0.27749,0.1098175,-21.81,-1.02545,0.3775,0.35833,70.19725,97.538,391.93625,-47.414,0.007013075,-1.6626,0.1320325,233.27,277.6505,2.20065,-0.06232275,0.63125,0.95,1.852075,2.2667,4.320775,5.85,-6.086175,-4.6445,84.7335,80.11075
1,19.75,0.26134,-9.847125,1.904,0.2932125,0.097852,-22.85175,-1.0861,0.375,0.35,70.13275,97.551,391.9875,-44.7005,0.006557535,-1.585,0.127975,237.3865,276.25,2.17025,-0.047679,0.61458,0.9437525,1.85,2.2667,4.320775,5.866775,-5.872275,-4.6825,84.8835,80.733
1,20.25,0.253,-9.785925,1.8791,0.242675,0.11317,-22.338,-1.213,0.3705,0.362835,71.1375,97.543,392.0125,-42.4305,0.008,-1.4717,0.1343825,236.755,276.315,2.195175,-0.026695,0.625,0.9250025,1.852075,2.2667,4.3333,5.87085,-5.85445,-4.75675,84.1835,81.1315
1,20.75,0.23875,-9.896025,1.905425,0.25456,0.1339675,-22.623,-1.130975,0.3695,0.3545,71.42975,97.541,391.8225,-46.5815,0.007,-1.6179,0.131235,237.25975,275.11675,2.210425,-0.1045875,0.616665,0.93125,1.85,2.267,4.333075,5.854175,-5.8404,-4.835675,83.90825,80.615
1,21.25,0.24554,-9.95925,1.867,0.3188975,0.15628,-23.51525,-1.1013,0.359,0.35833,71.94875,97.545,391.8655,-39.7945,0.007,-1.4225,0.1258225,236.471,275.97,2.2401,-0.05605225,0.6187525,0.9250025,1.852075,2.25,4.3333,5.8333,-5.61315,-4.94735,81.65075,79.374
1,21.75,0.248075,-10.1335,1.910325,0.20201,0.13655,-24.349,-1.3485,0.361,0.35,72.94025,97.538,392.1805,-44.023,0.006,-1.476175,0.132385,233.4775,275.0675,2.227625,-0.16185,0.6187525,0.927085,1.843775,2.267,4.320775,5.854175,-5.7332,-4.95295,82.337,79.65025
1,22.25,0.25138,-10.1985,1.9165,0.26816,0.196345,-24.893,-1.06625,0.358,0.3707525,72.84775,97.531,392.3175,-47.925,0.00718285,-1.614,0.12792,232.003,274.39,2.21975,-0.09946975,0.61458,0.945835,1.843775,2.25,4.3167,5.85,-5.8357,-4.82315,84.0165,79.4905
1,22.75,0.2580625,-10.26325,1.985,0.26502,0.189,-27.0865,-0.94678,0.3605,0.3541675,73.21025,97.511,392.461,-48.112,0.0070908,-1.62605,0.14061,232.41,273.485,2.1955,-0.1167975,0.6187525,0.9250025,1.844,2.2667,4.333075,5.854175,-5.58915,-4.73595,83.30025,78.87025
1,23.25,0.2497575,-10.4235,2.01355,0.26626,0.14565,-24.35,-0.94275,0.3555,0.3584975,72.814,97.513,391.999,-45.528,0.00714295,-1.5033,0.1213,232.68,273.41,2.17925,-0.15489,0.63125,0.9437525,1.8354,2.267,4.3333,5.854175,-5.231525,-4.21325,85.783,80.8935
1,23.75,0.268065,-10.57275,2.02635,0.30117,0.12,-25.59775,-1.172,0.3295,0.3520825,73.407,97.527,391.805,-51.5635,0.00851545,-1.583275,0.121855,233.2375,273.595,2.18125,-0.0994555,0.60833,0.93125,1.8417,2.2667,4.3,5.837475,-5.4663,-4.2977,90,80.007
2,0.25,0.226,-10.801,2.08585,0.13407,0.062,-29.794,-1.386375,0.01525,0.066667,70.865,97.71,392.7615,-66.2995,0.006330828,-2.291475,0.135785,212.61775,271.9525,2.12085,-0.1619025,0.2562475,0.4875025,1.225,1.6,3.45,4.828925,-8.712525,-8.275,78.92525,74.7595
2,0.75,0.2275875,-10.888,2.00355,0.118645,0.079,-28.479,-1.147275,0.05925,0.058333,71.4515,97.703,392.506,-65.243,0.006,-2.3325,0.1338425,213.6815,272.1175,2.1345,-0.13202,0.258335,0.4875,1.2167,1.6,3.45,4.8165,-8.896675,-8.1942,78.6015,70.7965
2,1.25,0.22074,-11.151,2.05005,0.208965,0.103905,-28.91375,-1.0805,0.041,0.066667,71.4055,97.6875,392.825,-65.85925,0.006,-2.22775,0.15607,214.129,271.43,2.15245,-0.1405975,0.25,0.4875,1.2167,1.6,3.45835,4.83315,-9.0025,-8.2883,77.828,72.35725
2,1.75,0.210365,-11.43375,1.98235,0.2215,0.08461975,-29.1085,-1.1265,0.0325,0.066667,71.828,97.687,392.57425,-64.52,0.0073754,-2.1483,0.165505,213.85675,271.8775,2.112025,-0.127405,0.25417,0.48333,1.22085,1.6,3.4667,4.83315,-9.12085,-8.5133,79.2925,72.058
2,2.25,0.2100375,-11.53025,2.00475,0.156495,0.101,-29.321,-1.2497,0.0285,0.066667,72.632,97.6825,392.303,-63.20275,0.008,-2.1613,0.131125,216.45,271.0025,2.0955,-0.20238,0.258335,0.479165,1.2125,1.6,3.45835,4.83315,-9.458325,-8.905,77.66225,69.00475
2,2.75,0.20813,-11.75025,2.0649,0.169695,0.084314,-30.6905,-1.1627,0.0295,0.058333,73.119,97.69,392.82875,-66.802,0.007,-2.120275,0.11678,215.8695,269.655,2.0809,-0.1452275,0.241665,0.4875,1.225,1.6,3.467,4.82485,-9.5075,-9.086675,77.75075,67.94725
2,3.25,0.217,-11.8865,2.0595,0.16344,0.0962435,-29.4525,-1.1725,0.0335,0.058333,73.242,97.663,393.12925,-64.85,0.007,-2.222,0.1234,217.00575,269.625,2.058,-0.15397,0.258335,0.479165,1.2167,1.6,3.44165,4.833,-9.316675,-8.89915,77.4175,73.823
2,3.75,0.208,-12.075,2.0444,0.20575,0.1143525,-30.1115,-1.26225,0.03625,0.059,74.016,97.639,393.117,-62.11425,0.009,-2.08665,0.1135925,216.951,268.5075,2.071675,-0.170335,0.25,0.4875,1.2167,1.6,3.45835,4.8333,-9.3892,-8.9883,78.66725,74.01075
2,4.25,0.21643,-12.06325,1.968,0.21609,0.087,-30.58,-1.292,0.03375,0.058333,74.1175,97.6305,392.96025,-64.7,0.007,-2.174,0.095619,216.425,268.6,2.06395,-0.121165,0.258335,0.475,1.2167,1.6,3.44165,4.82485,-9.53085,-9.153325,82.8835,76.2915
2,4.75,0.20615,-12.177,2.0371,0.18943,0.10525,-29.379,-1.2783,0.01875,0.059,74.2015,97.6385,392.9215,-62.25625,0.007,-1.9453,0.14313,216.495,269.09,2.054875,-0.120015,0.25,0.483335,1.2167,1.6,3.46685,4.8333,-9.5017,-9.1133,82.64175,76.88
2,5.25,0.2078,-12.392,2.07125,0.194,0.134035,-29.181,-1.115825,0.03025,0.059,74.189,97.6365,393.09225,-61.412,0.008,-2.11055,0.1101625,216.201,268.94,2.044,-0.1059325,0.254165,0.48333,1.225,1.6,3.45,4.82485,-9.717475,-9.334175,80.546,75.74325
2,5.75,0.1985,-12.34425,1.9785,0.241,0.094,-29.1235,-0.939925,0.03,0.067,75.0595,97.638,393.176,-62.343,0.0080016,-2.18625,0.10866,216.93,267.7875,2.05215,-0.1122125,0.25,0.48333,1.2125,1.6,3.44165,4.8167,-9.9075,-9.53085,80.90075,75.913
2,6.25,0.19885,-12.38625,2.035325,0.224445,0.1055,-28.4265,-0.981055,0.03475,0.058333,75.503,97.629,393.063,-59.783,0.008,-2.03035,0.1241475,217.6575,268.41,2.07285,-0.147595,0.254165,0.4875,1.2167,1.6,3.45,4.80835,-10.04,-9.67475,81.45025,75.774
2,6.75,0.19748,-12.3715,1.9835,0.17475,0.083286,-30.5795,-1.268575,0.03525,0.066667,76.3705,97.6265,393.40575,-60.36325,0.010196,-1.97395,0.12185,218.69,267.23,2.06875,-0.1387275,0.245835,0.49167,1.2167,1.6,3.45,4.82485,-10.12225,-9.158325,82.32475,73.7965
2,7.25,0.19145,-12.469,1.9971,0.1836775,0.07230275,-30.3455,-1.1438,0.0305,0.058333,76.8295,97.614,393.507,-58.56025,0.044,-1.46,0.1596875,221.23,266.95,2.048875,-0.15722,0.258335,0.475,1.22085,1.6,3.44165,4.83315,-9.1892,-8.7642,82.4415,73.1275
2,7.75,0.20853,-12.561,2.01765,0.1797075,0.119,-28.6215,-1.10725,0.02525,0.066667,76.558,97.6315,393.431,-50.006,3.44565,0.87847,0.797535,219.55375,268.11,2.031,-0.201125,0.25417,0.479165,1.2083,1.6,3.45,4.82485,-8.964975,-8.6183,82.258,74.28475
2,8.25,0.233705,-12.397,1.9745,0.148265,0.156,-21.905,-1.1932,0.02125,0.05,75.8835,97.6695,393.39475,-14.668,27.592,12.8645,3.68795,221.555,269.07,2.02505,-0.3213675,0.25417,0.49167,1.2167,1.6,3.44165,4.8415,-8.92585,-8.57585,81.37525,75.232
2,8.75,0.277,-12.32825,1.874,0.1061675,0.2634825,-11.128,-0.84467,0.028,0.05,74.7435,97.6925,393.39425,9.12425,77.092,37.014,8.35445,221.04,270.13,2.07725,-0.5087575,0.25,0.49167,1.2167,1.6,3.44165,4.8,-8.9533,-8.591675,81.82525,74.00675
2,9.25,0.3223025,-12.126,1.842075,0.0034471,0.3688625,-0.669,-1.04685,-5e-04,0.06691675,73.667,97.69,393.439,33.963,138.855,66.73375,13.9685,216.1275,270.45,2.11725,-0.79943,0.245835,0.48333,1.22085,1.6,3.45,4.8333,-8.877475,-8.5079,77.461,69.61225
2,9.75,0.375,-11.592,1.8941,0.00096705,0.409455,11.82475,-0.17,-0.011,0.05883325,71.2865,97.701,393.24425,59.205,195.525,99.2565,20.2025,216.8125,273.233,2.182925,-1.034375,0.24583,0.475,1.2167,1.6,3.44165,4.80835,-8.18145,-7.727275,74.05275,63.6375
2,10.25,0.41951,-11.088,1.9659,-0.04678675,0.428795,28.2545,0.276,-0.021,0.05,68.474,97.6915,393.1385,82.1595,263.665,132.12575,28.334,214.49,276.04,2.2278,-1.1206,0.254165,0.479165,1.2167,1.6,3.45,4.8167,-7.571075,-7.143575,68.34775,60.31825
2,10.75,0.464,-10.5895,1.9975,-0.1370175,0.352385,42.236,1.7152,-0.0245,0.059,65.729,97.6815,393.1055,102.4875,322.845,162.215,34.8655,217.2,278.365,2.201,-1.0799,0.25,0.4875,1.2125,1.6,3.44165,4.82485,-7.084475,-6.643675,66.09825,59.10175
2,11.25,0.490175,-9.869,2.0512,-0.1453975,0.30181,58.233,2.09585,-0.02425,0.058333,62.06,97.686,392.908,120.325,383.85,185.6875,39.688,217.0325,280.855,2.1593,-0.966665,0.258335,0.49167,1.2167,1.6,3.433,4.8333,-6.678425,-6.213225,62.86,54.24825
2,11.75,0.51325,-9.37765,2.13195,0.0063374,0.36982,67.468,2.65535,-0.02925,0.058333,59.614,97.676,392.5465,140.6775,418.0132645,206.555,44.673,218.325,282.545,2.132,-0.87596,0.254165,0.48333,1.2083,1.6,3.43315,4.8167,-6.528325,-6.156975,59.1855,53.62075
2,12.25,0.5355,-9.08805,2.2106,0,0.3727025,78.4205,4.39305,0.00075,0.05624975,57.574,97.681,392.3675,148.705,444.845,217.81775,46.825,218.91925,284.415,2.0909,-0.747595,0.25417,0.475,1.2125,1.6,3.45,4.82485,-6.359175,-5.88615,56.267,52.798
2,12.75,0.533975,-8.77575,2.23225,-0.06263025,0.34166,80.229,3.62055,0.01975,0.058333,55.9515,97.649,392.09875,150.145,445.525,227.32975,48.897,217.41,285.1875,2.0295,-0.72086,0.25417,0.479165,1.2167,1.6,3.4333,4.8167,-6.352675,-5.92355,57.67225,53.16825
2,13.25,0.552,-8.559,2.2985,0.00994385,0.355265,80.53825,4.56265,0.026,0.046,54.93,97.6245,392.2595,141.048,440.791,214.3575,46.333,216.8,287.035,2.0065,-0.62339,0.24583,0.483335,1.2167,1.6,3.433,4.8167,-5.932,-5.5283,56.1875,51.45
2,13.75,0.5657575,-8.313,2.4193,0.0287245,0.335,75.192,4.021,0.00875,0.0541665,53.8835,97.603,392.385,136.90475,415.395,207.23,43.743,219.8285,286.6775,1.9545,-0.5844125,0.25,0.470835,1.2083,1.6,3.4333,4.8167,-6.0167,-5.60205,55.24325,50.98825
2,14.25,0.556735,-8.37,2.379225,0.0765,0.2734825,72.47275,3.276,0.021,0.058333,53.859,97.6075,392.468,122.27,383.29,189.785,40.388,222.392,285.91,2.0282,-0.469235,0.25417,0.470835,1.2125,1.6,3.45,4.8165,-5.82215,-5.42285,55.1995,50.939
2,14.75,0.56,-8.229,2.3883,0.241525,0.37609,62.901,3.5569,0.032,0.05,53.66,97.584,392.21975,105.745,335.7965,166.565,36.256,226.06,285.75,2.036575,-0.36579,0.25,0.48333,1.2083,1.6,3.4333,4.8,-5.780025,-5.40405,57.34075,50.7945
2,15.25,0.54812,-8.0985,2.33695,0.17997,0.301205,53.2215,2.79195,0.062,0.058333,53.0645,97.59,392.178,83.3655,278.6595,141.4025,29.121,225.71,286.3275,2.038,-0.350655,0.25,0.479165,1.2167,1.6,3.4333,4.8,-5.67205,-5.281275,57.37575,50.41025
2,15.75,0.536,-8.095,2.366,0.2874075,0.2730675,42.2695,2.399,0.04675,0.058333,53.5155,97.593,392.12825,64.97,229.37,114.82,24.42075,226.709,285.485,2.0475,-0.192545,0.258335,0.48333,1.2167,1.6,3.4333,4.80835,-5.6957,-5.310325,56.69575,52.0755
2,16.25,0.517,-8.2076,2.367,0.1955825,0.276005,27.618,0.961,0.08875,0.048,53.6095,97.589,392.023,39.154,162.0015,81.681,18.01,223.6675,284.8775,2.0773,-0.15091,0.254165,0.49167,1.2125,1.6,3.4415,4.82485,-5.70865,-5.332725,56.30475,51.72025
2,16.75,0.486,-8.34345,2.3334,0.31686,0.2179125,13.679,0.198705,0.10125,0.05,54.372,97.5915,392.1885,13.825,100.4535,50.821,10.326,223.8,284.0425,2.07835,-0.000352875,0.2625,0.48333,1.2083,1.6,3.45,4.8167,-5.831925,-5.4583,58.345,50.97425
2,17.25,0.43724,-8.606,2.18075,0.35959,0.256355,0.44558,-0.350835,0.1065,0.05,55.742,97.601,392.24625,-10.657,49.8565,24.646,5.5851,223.575,282.9425,2.11395,0.09727075,0.25,0.48333,1.2083,1.6,3.44165,4.80835,-6.308225,-5.9207,60.4785,54.83725
2,17.75,0.3816375,-8.924975,2.073,0.325165,0.15893,-10.855,-0.955735,0.11175,0.042,57.73575,97.60025,392.297,-45.027,12.7215,5.200125,1.7366,220.63,281.81,2.1467,0.12214,0.25833,0.475,1.2125,1.6,3.45,4.80835,-6.582525,-6.194775,62.86075,55.926
2,18.25,0.334,-9.125375,1.9652,0.3327,0.0466115,-19.856,-1.06685,0.09725,0.05,59.662,97.62775,392.5485,-68.9665,0.5664725,-0.75177,0.38473,220.28,280.5575,2.1164,0.151845,0.24583,0.470835,1.2083,1.6,3.433,4.8167,-6.60285,-6.21275,64.63275,58.8235
2,18.75,0.29108,-9.3747,1.923,0.35579,0.12095,-23.464,-0.9774125,0.11325,0.05,62.2205,97.658,392.644,-73.06325,0.015189,-2.570225,0.16478,221.2925,278.89625,2.14295,0.1113975,0.25,0.475,1.2083,1.6,3.4333,4.8,-6.719275,-6.2915,68.0225,64.13725
2,19.25,0.263045,-9.54835,1.93635,0.3047375,0.1145,-23.22625,-1.00585,0.1085,0.05675,63.62775,97.67875,392.9965,-70.9555,0.005,-2.694575,0.15933,220.8075,277.165,2.15825,0.05645975,0.24583,0.479165,1.2125,1.6,3.4333,4.80835,-6.8709,-6.449075,72.09425,65.79
