DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1,PA_1_1_1
1,0.25,0.045034241,-51.3341102625,-1.16456118,0.11762215,391.841,0.509744,-11.741,-11.9885,57.6494691625,0.4341616505,0.31583,-0.900325,-0.998695,-2.066525,0.30964,1.244375,0.294185,-59.995925,0.9020375,0.271075,0.7752025,95.025
1,0.75,-0.04575868375,-54.3989413625,-2.710746807,0.1273809,392.349875,0.49885225,-11.854,-12.021,57.62329274,0.412272662,0.28708,-0.88515,-1.010325,-1.855,0.49785,1.24435,0.2952,-60.392925,0.9061375,0.27342,0.774025,95
1,1.25,-0.0346537215,-53.01438802,-0.876081846,0.10331915,392.2659,0.479719298,-11.817,-12.0285,57.461511505,0.3913790875,0.28667,-0.855385,-0.99378,-2.01015,0.318,1.246225,0.29137,-59.3774,0.8983275,0.2757925,0.773665,95
1,1.75,-0.060321077,-52.1872,-1.75330051,0.1150611,392.339525,0.4725494,-11.7345,-11.954,58.1123311625,0.4050480215,0.28375,-0.872985,-1.0028325,-1.82905,0.30989,1.248625,0.2941975,-59.21785,0.9019925,0.2768625,0.770605,95
1,2.25,0.02732315375,-55.98455538,-1.1510013435,0.1077419,392.3923,0.5055499,-11.8785,-12.0235,58.09185127,0.39722289175,0.27458,-0.857125,-0.9585275,-1.973975,0.29335,1.250925,0.2959925,-57.9362,0.9053575,0.277795,0.774435,95.1
1,2.75,-0.041947855,-54.750800625,-2.128124788,0.09528728,392.944,0.49642195,-11.9645,-12.1165,58.6625,0.360133818,0.25833,-0.858925,-0.929585,-2.04455,0.15491,1.2508,0.2971375,-57.52935,0.91003375,0.279035,0.7747875,95.1
1,3.25,-0.03966128,-52.9359364275,-2.053080656,0.10374714575,392.63065,0.4650543,-12.04325,-12.2055,59.34757267,0.3569191965,0.27208,-0.882895,-0.9169175,-2.179825,0.25286,1.255825,0.292575,-58.675,0.903005,0.283185,0.77661,95
1,3.75,-0.06384277925,-51.07938157,-2.81126969575,0.10093781,392.70275,0.4843811,-12.134,-12.2035,59.15614131,0.34254398,0.27625,-0.85982,-0.9155,-2.094425,0.21196,1.24995,0.287015,-57.5465,0.9309825,0.28511,0.77588,95
1,4.25,0.00145801475,-51.989294025,-1.46242630725,0.09706105,392.67685,0.4594755,-12.11775,-12.301,59.18381755,0.331229245,0.28833,-0.861,-0.9144925,-2.217925,0.23654,1.25495,0.29142,-58.566525,0.92807125,0.2830375,0.7736975,95
1,4.75,-0.0156244475,-53.6456478725,-2.0452017135,0.11078345,392.7099,0.419437,-12.0665,-12.36,58.83902912,0.329120428,0.2775,-0.84591,-0.90386,-2.033925,0.19562,1.2593,0.28776,-58.799275,0.9309725,0.2802275,0.77382,95
1,5.25,0.05717468625,-51.68848698,-0.661902629,0.093662985,392.6688,0.457237425,-12.204,-12.5405,58.91019949,0.335695307,0.28125,-0.89071,-0.85721,-2.1438,0.26101,1.262175,0.291465,-59.028025,0.92691,0.2778075,0.7671075,95
1,5.75,0.02114554775,-52.51252996,-0.835140815,0.0964369025,392.478275,0.430435025,-12.53475,-12.7165,58.607886865,0.332729871,0.28208,-0.876105,-0.85351,-2.11265,0.26939,1.2587,0.29046,-57.926425,0.940205,0.27278,0.7621475,95
1,6.25,-0.0235997,-50.876855205,-1.3341875,0.09380133,392.489,0.449196209,-12.45175,-12.723,60.42717593,0.3090704895,0.27667,-0.816545,-0.8035,-1.974625,0.48087,1.25965,0.28334,-57.559975,0.9313675,0.2680525,0.7609525,95
1,6.75,-0.050753515,-51.17482949,-1.53060752575,0.09966869,392.7123,0.4407885,-12.637,-12.7245,60.11524592,0.3129033235,0.26625,-0.526845,-0.71984,-1.677575,0.56249,1.26035,0.283675,-57.9231,1.00031625,0.2661575,0.7629225,95.05
1,7.25,0.072884,-49.6902078425,-1.854346923,0.09853359675,392.6705,0.4417695975,-12.626,-12.8495,60.50778906,0.292082356,0.28583,3.56445,0.2248325,1.5291,1.8038,1.9048,0.4568875,-52.4187125,2.122575,0.26634,0.761985,95
1,7.75,0.0040560925,-42.02840359,-0.704528155,0.102339,392.86975,0.44305685,-12.4025,-12.6685,59.180870435,0.3096231805,0.24792,18.5715,4.6809,11.29325,3.9304,12.734,8.608225,-39.694,4.3935375,0.2654325,0.7622825,94.9
1,8.25,0.00867114875,-22.63109571,-2.0773624795,0.1045599485,393.0802,0.3862913,-12.135,-12.358,57.435294555,0.325387976,0.26542,40.6695,11.75775,30.55475,9.3455,41.1095,35.02425,4.123225,8.3737375,0.25976,0.75854,94.975
1,8.75,0.0698246825,-7.2615458065,-0.395956749,0.11972735,392.758,0.380062972,-11.233,-11.7385,55.15382054,0.421425508,0.25417,70.313,19.32875,51.2355,14.012,72.976,62.96675,22.982,12.175,0.253575,0.7376025,94.9
1,9.25,0.086580884,0.01504805025,-3.32483959975,0.131576499,392.4406,0.3969469,-10.693,-11.007,53.21439633,0.5192845535,0.23708,100.78,26.17675,74.7955,17.705,100.235,88.99825,37.86895,17.606375,0.23562,0.7385425,94.925
1,9.75,0.212262963,9.10448,-1.03438,0.1251317,392.52010935,0.47198553325,-10.369,-10.6655,50.86446691,0.60266589,0.27208,129.83,34.0815,97.079,22.571,126.555,115.24,52.42675,24.471,0.24549,0.722875,94.9
1,10.25,0.2404900105,23.19056724,-0.739937,0.14970392,392.4926,0.49547605,-9.924,-10.204,49.7848498725,0.72717525425,0.29625,164.805,40.842,114.135,26.332,154.42,138.5725,62.553,28.75875,0.23992,0.6939525,94.9
1,10.75,0.290437119,33.892575,-0.099707316,0.173151262,392.427,0.5358204,-9.247025,-9.57945,48.1531457425,0.839714406,0.36208,195.39,45.67925,132.86,29.867,186.5225,157.4175,76.589,34.943125,0.214155,0.677545,94.825
1,11.25,0.260280216,39.254331845,-0.79413494,0.16805125,391.6079,0.624210075,-8.842475,-9.2443,46.590428025,0.9647497775,0.47583,207.225,47.25175,136.4375,30.155,174.55,161.2925,79.89935,40.6045,0.22053,0.6917625,94.75
1,11.75,0.27362818975,48.64895962,-0.661894697,0.1981695,390.770275,0.61594765,-8.3895,-8.6802,45.563169595,1.05923180575,0.53499,220.81,48.15725,138.325,31.476,190.8025,163.5975,78.4243575,42.0805,0.2335225,0.69302,94.8
1,12.25,0.303958615,49.35047315,0.60613906325,0.21788515,391.1157,0.716715225,-8.21285,-8.3763,44.74818398,1.085654924,0.59059,228.99,48.165,137.1775,32.584,183.58,161.83,78.782,40.674,0.156835,0.611975,94.7
1,12.75,0.375579314,44.4279327675,0.473526332,0.21836865,390.681775,0.723380754,-7.922075,-8.0711,44.11016685,1.158734917,0.69875,224.465,48.35375,132.3525,31.571,191.17,153.59,77.1715,38.304,0.15702,0.618945,94.7
1,13.25,0.345745321,36.165470795,0.5310502135,0.251673675,389.70882105,0.82147404675,-7.416425,-7.65055,43.164192525,1.204354237,0.81208,215.525,44.57975,123.2,29.709,182.9125,146.34,73.1573425,33.653,0.1539075,0.645295,94.675
1,13.75,0.2699524325,32.401787065,0.04474954375,0.254595,388.51555,0.85475423525,-7.39145,-7.61865,43.1293192425,1.22826839525,0.87791,187.725,39.8065,108.435,24.53,156.045,135.185,63.17825,26.063625,0.15237,0.6474625,94.7
1,14.25,0.271082379,23.7206476425,-0.88783365,0.24897125,389.2214,0.8628149,-7.5268,-7.54165,42.82167394,1.2248847405,0.87541,157.385,30.40775,90.0595,19.652,123.835,112.605,42.878075,20.825,0.277425,0.7196325,94.7
1,14.75,0.246667924,13.408645135,-0.36397049625,0.2512701,386.471197,0.8840789065,-7.466,-7.548375,42.361644065,1.2143823245,0.793125,122.8175,23.966,67.908,16.081,90.98825,85.65925,30.719325,15.4395,0.2846175,0.7459475,94.7
1,15.25,0.18509319425,2.043309002,-1.0938,0.260079614,385.8707431,0.928509891,-7.55205,-7.61095,42.92532799,1.132732584,0.81822,80.95725,15.86675,44.436,11.696,63.8365,57.42675,10.60775,10.902375,0.3053625,0.7709725,94.8
