DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_1_2_1,TS_2_2_1,TS_3_2_1,TS_1_3_1,TS_2_3_1,TS_3_3_1,TS_1_4_1,TS_2_4_1,TS_3_4_1,TS_1_5_1,TS_2_5_1,TS_3_5_1,TS_1_6_1,TS_2_6_1,TS_3_6_1,G_1_1_1,G_2_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_OUT,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,563.7243872,12.7646371,4136.65996425,4.7732585,162.300102175,9.068936625,55.2649956,6.61220375,0.486077875,0.0043355,1.383489375,0.69672,20.43342725,0.74605375,102.7025,98.6375,14.0575,10.60633285,11.454,11.51375,11.39625,11.4,11.4625,11.3325,11.39625,11.4175,11.34875,11.645,11.6475,11.50625,12.15,12.10625,11.99625,12.13625,12.1375,12.11,3.96869897499999,1.407322,-5.34807665000001,2.93451025,0,0.46611,0.570342,0,-0.0131642499999996,2.8184285,372.202365875,373.9689661
1,5.75,555.967578,12.5441238,3882.6497405,7.132717325,127.66515375,12.9920654,67.50675635,6.602622,0.59480975,0.008318225,1.415865,0.695895875,20.504812125,0.96728165,102.7025,98.825,14.145,11.58828,11.4595,11.481,11.5135,11.418,11.468,11.377,11.4135,11.442,11.375,11.6435,11.6465,11.448,12.1045,12.062,11.954,12.146,12.1475,12.113,2.596748175,1.393364525,-7.02500005000001,2.065563575,0,0.46611,0.570342,0,-0.191479,2.6070461,373.35314185,374.23894125
1,6.25,570.4769329,12.699987075,3999.7690834,4.986937525,81.0900435,14.6545222,57.6324055,6.098319625,0.508945,0.00286154999999999,1.42705075,0.652629125,21.402466375,0.981189125,102.705,98.7125,14.78125,11.63905625,11.46,11.47,11.4925,11.42075,11.46375,11.38875,11.42375,11.4425,11.375,11.6375,11.65,11.41875,12.065,12.0125,11.9175,12.1625,12.155,12.11375,1.41544749999999,1.27213269999999,-6.7423074,2.80338119999999,0,0.46611,0.570342,0,-0.09574,2.276423,372.03737535,374.3088803
1,6.75,573.181113375,12.11126755,4053.807419,6.300578625,107.4734404,19.194579325,83.8286151999999,6.32413409999999,0.52852645,0.004815,1.383557,0.71070355,21.33848115,0.976215749999999,102.7425,98.715,14.705,11.39961055,11.484,11.50875,11.46525,11.44725,11.488,11.405,11.45025,11.46675,11.40025,11.6435,11.64875,11.42625,12.02225,11.97275,11.88875,12.17175,12.16525,12.117,1.3638209,0.709842249999999,-6.45769247500001,3.05930865000001,0,0.46611,0.570342,0.15537,-0.143609,2.32520295,371.54648135,373.9547269
1,7.25,572.232131,12.201344,4483.0241315,5.0206602,144.8243422,17.40708125,57.82285495,7.39195349999998,0.457364849999999,0.0048378,1.32359825,0.707822399999999,19.728919,1.125179,102.7715,98.8175,12.672,9.9718408,11.444,11.41975,11.37575,11.4525,11.51,11.4205,11.4615,11.4845,11.40975,11.6335,11.63875,11.4345,11.98575,11.928,11.87575,12.18175,12.17525,12.11775,1.873171,0.638060400000001,-2.46730795,3.75342,14.67198575,16.58186325,1.5589358,13.60652775,4.553614525,3.414634,372.3517673,374.3579204
1,7.75,577.557699,12.6044755,5461.5168513,9.1480629,145.0261588,17.4042354,61.366817125,6.65507572499999,0.491241375,0.0040852,1.474055775,0.70013925,19.933293275,1.3794886,102.8,98.7175,12.944,9.5789968,11.338,11.378,11.368,11.4275,11.386,11.342,11.456,11.488,11.416,11.622,11.62,11.444,11.95,11.886,11.861,12.18,12.174,12.109,2.0747968,0.8805232,5.555769225,16.233671325,98.900709,119.992251,25.8174904,74.002731,59.1000481,19.936313925,372.723188,374.0899188
1,8.25,600.0705913,12.8284628,4044.0824336,6.0256084,99.891338,20.1659574,76.6059776499998,6.93283604999999,0.4960748,0.00228825,1.424333475,0.6632792,21.147812925,0.9277502,102.82,98.8175,13.86,10.9219696,11.35375,11.36725,11.40275,11.3305,11.3355,11.33625,11.447,11.42575,11.39525,11.60175,11.58525,11.43575,11.901,11.83975,11.8165,12.15525,12.17,12.08925,2.491057,0.893284,52.7173079,70.6622368999999,261.015071125,294.39896025,84.3726234,146.75861775,133.469363125,43.037940025,372.2947978,375.5938762
1,8.75,549.5662279,12.8275814,3618.164890575,5.075615875,186.54806015,30.843095,67.7320601,6.606303275,0.449367,0.0058148,1.932943375,0.647338575,20.415116625,1.0702916,102.843,98.815,13.9295,11.546334525,11.4565,11.506,11.4915,11.408,11.4365,11.4105,11.45,11.476,11.3875,11.586,11.5875,11.463,11.871,11.803,11.828,12.173,12.173,12.108,11.8113824,0.890094200000001,128.68846135,134.127692,450.98404275,485.1039825,115.9315592,206.4478875,234.26519875,50.189702,373.0021848,375.344535
1,9.25,521.81507025,13.173470375,3338.5012525,4.6227734,189.9346985,31.10207075,87.4226988,7.37117794999999,0.581207,0.00956714999999999,1.44729735,0.710678199999999,20.8486157,0.8631463,102.8675,98.8,14.5715,12.1303987,11.582,11.89,11.7825,11.474,11.5825,11.552,11.4605,11.516,11.433,11.589,11.583,11.4675,11.8355,11.7775,11.837,12.19,12.1745,12.126,39.5902438,5.61812100000001,180.22115375,206.46817865,627.039007125,639.3553185,130.8365018,304.742718,325.447583,54.8780488,374.557447,376.923888
1,9.75,496.75060515,13.4601097,3009.403772,12.2280532,93.198771225,41.522800325,114.2368723,7.2368305,0.53237605,0.0087757999999999,1.5102634,0.670059049999999,21.8533078,0.865332725,102.885,98.625,16.0795,13.68087425,11.86375,11.93625,12.07125,11.607,11.825,11.845,11.54375,11.63,11.55,11.59,11.59125,11.4875,11.8025,11.77875,11.8225,12.19,12.17375,12.12375,60.5991865499999,20.81113455,237.70576965,263.829695,761.70212765,803.2629,139.025665525,347.640375,384.3178556,55.609756,375.5667352,381.5678237
1,10.25,481.877271925,13.34007415,2960.800799,4.24686325,93.1741524,56.80261355,100.304905075,7.60310675,0.508008125,0.00947414999999999,1.645073875,0.695831,22.556264,0.8359435,102.884,97.74,16.7675,14.315426125,12.17375,12.536,12.488,11.8115,12.007,12.074,11.66625,11.735,11.722,11.598,11.596,11.552,11.778,11.78,11.8015,12.181,12.172,12.114,97.681301,37.4621154,328.944230475,330.95935815,918.9539005,943.8339075,146.292776,385.255452,458.6883672,57.235772,375.699521375,387.9449253
1,10.75,469.9359705,13.5526065,2982.64102175,6.06180825,237.3294652,67.1021972999999,110.7677185,7.9019165,0.5629707,0.0117149,1.6554188,0.7679424,22.9560291,0.6564842,102.865,97.11,17.2425,15.041778125,12.9385,13.58,13.62125,12.3635,12.7025,12.905,11.8545,12.03125,12.015,11.64,11.66875,11.6225,11.76375,11.77375,11.79,12.16375,12.17,12.0975,110.847561,58.8471045,353.671153825,382.446507825,1038.829787,1056.16253325,152.5380229,416.28672525,505.07419865,59.728997,379.3640765,399.7657456
1,11.25,466.6095191,13.699963575,2773.7783365,4.947729,140.791423,79.06934725,152.28961375,7.903587,0.54231,0.012589,1.8028042,0.7469395,23.6638761,0.7191398,102.816,96.03,17.805,15.593511,13.24625,14.591,14.372,12.573,13.465,13.66,12.06125,12.353,12.329,11.717,11.766,11.782,11.757,11.776,11.769,12.154,12.16,12.0885,120.7430897,73.7916731,403.465384525,412.588948975,1130.0531912,1142.0860275,156.01235725,447.6598125,545.8113926,59.9308943,379.731580625,401.9291891
1,11.75,458.414546,14.105301,2672.48482275,3.5262304,91.8849523,89.2061905999999,152.1780578,7.7913902,0.544679499999999,0.01461025,1.796791,0.7497487,23.9123328,0.5229765,102.773,96.33,18.067,16.0137991,13.69,15.285,14.554,12.963,13.817,13.805,12.245,12.688,12.651,11.801,11.899,11.919,11.765,11.795,11.782,12.145,12.16,12.097,103.411382,73.4854045999999,425.7192307,429.622224,1185.815602625,1189.12041075,162.25285145,476.86548825,579.8228815,65.92953915,380.815104,405.0698902
1,12.25,454.742616675,14.086695875,2777.625876775,3.1225938,154.8846127,110.36712875,145.41201675,7.9996061,0.5698716,0.021267625,1.6529005,0.693568,24.4931518,0.6201054,102.7245,96.275,18.554,16.51982045,14.22,16.317,15.9595,13.34625,14.77825,14.79925,12.502,12.99725,12.97525,11.895,12.05275,12.05875,11.7705,11.81125,11.80725,12.15225,12.1515,12.113,106.33780535,71.3490991,434.978846125,434.6706328,1210.341312125,1209.5942925,156.796577625,497.02863,587.8650069,61.9403798,379.3306765,409.376372475
1,12.75,461.619975875,14.1585085,2587.16654025,3.53105865,105.8475178,93.962247,151.68353175,7.513733975,0.519451175,0.029429,1.74257055,0.69277005,25.099598175,0.551686025,102.68525,96.3075,19.03975,16.704686025,15.746,17.09325,17.15425,14.30125,15.76825,15.667,12.723,13.39325,13.25175,12.021,12.201,12.2585,11.7805,11.84125,11.8455,12.16075,12.14375,12.1195,111.28699155,79.4169722,438.798077125,434.71374955,1206.108156425,1206.3936705,157.9277569,447.8151825,590.00718045,62.77235805,377.4434117,412.08723185
1,13.25,450.3160474,14.0919779,2575.6886958,2.5718988,85.354353825,96.7438188,152.271017875,7.7947053,0.474426225,0.0165449,1.660064925,0.682776425,25.46381995,0.624988225,102.6715,95.1525,19.26375,16.856298575,15.982,16.8645,16.58025,15.07125,15.94225,15.49825,12.868,13.75125,13.43,12.1385,12.3385,12.42975,11.8005,11.86275,11.902,12.16075,12.1445,12.13775,115.45121955,85.945126925,425.632692525,418.45218575,1171.6843974,1162.835691,158.8973383,438.687195,575.82575365,57.52032515,379.2095414,411.899678075
1,13.75,447.619288075,14.214264075,2579.09083415,2.247191875,69.3428275,93.3748617,150.036253,7.38093725,0.544685075,0.01040985,1.6884399,0.6827975,26.024893175,0.64785625,102.64,94.145,19.8745,18.2929407,15.763,16.492,16.85575,14.97,15.4845,15.68025,13.142,14.2375,14.00875,12.22525,12.41675,12.56875,11.802,11.8835,11.9585,12.14225,12.14375,12.12775,88.2178864999998,85.9052477,379.55,383.3981871,1128.8829787,1099.0019265,156.416349625,410.440929,540.414073425,63.079946275,378.9853528,413.5453067
1,14.25,454.52628965,14.3006801,2571.0721732,4.07497990000001,127.0345714,72.665528125,122.77696475,6.914174325,0.560053075,0.012264,1.68384835,0.63187095,26.40992195,0.791567175,102.61075,93.35,20.38875,17.6689762,15.587,16.583,17.10125,14.94125,15.717,15.966,13.384,14.39,14.36325,12.33825,12.5405,12.68475,11.84975,11.94275,12.0385,12.123,12.133,12.11775,102.135366225,81.7331315,326.6865387,350.522633,1018.4397164,998.9436465,149.8479088,380.780796,494.0162758,58.77235765,378.359767425,412.073291775
1,14.75,445.63158815,14.5448721,2457.7015132,2.663968675,67.146368825,71.6411555500001,124.9787398,7.421783425,0.5235709,0.0137853,1.61340475,0.66453785,26.557720275,0.557156675,102.5915,92.4075,20.543,17.547395125,15.829,16.3915,16.97475,15.12,15.5875,15.8555,13.582,14.35825,14.505,12.432,12.63575,12.78075,11.89975,11.99425,12.1515,12.12375,12.143,12.12775,81.637398425,75.988195775,261.655769125,281.229976875,878.816489575,856.321755,145.1901139,324.832059,430.0143613,53.08943075,379.653718625,409.232402025
1,15.25,444.059468,14.583252275,2514.6664994,2.91891715,83.230351525,45.3034121,110.185654325,6.977687425,0.49515195,0.000738525000000014,1.364465525,0.651712225,26.560045375,0.584417499999999,102.61075,92.6225,20.24725,17.370159175,15.806,16.20625,17.1075,15.05375,15.47625,15.77125,13.785,14.4835,14.48425,12.5065,12.70025,12.83525,11.93275,12.0465,12.251,12.143,12.14375,12.13775,56.071544825,66.93332265,232.228846475,228.794371375,700.4299648,698.1939375,135.2471487,280.78854825,364.0402104,46.05149025,379.4103655,404.5344376
1,15.75,443.52741715,14.683530075,2517.70021425,2.5974075,56.117849625,29.77648065,89.094225,7.211160175,0.445453575,0.0012688,1.3391028,0.5429988,26.359760625,0.5340663,102.60075,93.6975,19.52925,17.43481225,15.634,15.8735,16.702,14.845,15.212,15.716,13.964,14.42375,14.533,12.5695,12.754,12.8775,11.9835,12.09875,12.3375,12.1415,12.13525,12.126,45.65650425,51.82604875,169.325000125,153.16910275,535.984042475,531.738288,117.3764257,228.72406125,282.56582105,41.158536625,373.158307125,403.444773675
1,16.25,445.7055516,14.5865058,2521.31112685,1.87759265,79.389532,16.9085607,75.68469455,6.5531781,0.4146107,-0.0010351,1.20222385,0.5236344,26.40206895,0.6527039,102.5915,95.075,19.944,17.5927204,15.076,14.9235,15.6045,14.59375,14.778,14.902,13.69,14.08175,14.38675,12.611,12.78775,13.01075,12.02575,12.151,12.427,12.15,12.1175,12.14075,32.7235771,35.3692773,70.246154,75.94199805,369.6985812,367.14319425,88.09410675,170.59626,211.3068458,35.92953895,368.9517536,400.7914604
1,16.75,442.508660125,14.58753375,2778.32698375,2.929151275,65.642224,4.2031972,70.720715,6.206243,0.3946023,0.000682699999999998,1.25788345,0.5286237,25.8261643,0.6021125,102.5915,94.9275,18.703,16.7699795,14.94375,15.099,15.389,14.5205,14.714,14.796,13.68125,14.093,14.372,12.665,12.902,13.205,12.077,12.202,12.534,12.156,12.121,12.1775,21.3089435,28.407641125,5.21153864999998,15.366227375,171.1524818,167.1237405,41.34981,83.697819,105.1890857,21.44986425,371.1974349,394.0134074
1,17.25,446.4992938,14.053857775,3567.579674,3.386240125,59.0799701999999,6.55815525,59.389416,6.499878925,0.414175125,0.002800375,1.204277025,0.5400651,25.0098281,0.9613835,102.6115,95.1225,18.094,15.4275313,14.74125,14.906,14.977,14.4275,14.592,14.647,13.75625,14.069,14.311,12.796,13.023,13.34,12.121,12.237,12.598,12.158,12.123,12.193,17.1869918,21.6126975,-13.5519227,2.20929675,37.58422005,38.3996955,6.67775625,30.9574725,22.4078508,3.224932625,375.9981666,390.7643066
1,17.75,453.060529375,13.7123005,4674.40765885,2.991205125,47.522816,6.79614035,42.278159775,6.42511225,0.448673925,0.00607895,1.12819345,0.499855025,23.639049325,0.887408199999999,102.61075,95.0975,16.619,14.3038167,14.54625,14.73,14.609,14.2975,14.467,14.464,13.7425,13.999,14.22,12.879,13.086,13.391,12.144,12.27,12.615,12.149,12.114,12.183,14.2617887,16.5975433,-16.92692295,-1.352589025,0.886525,2.315013,0.570342,1.78287075,-0.670177199999999,2.113821,374.3045781,386.018634
1,18.25,460.80963115,13.9437829,5568.4756935,3.130755375,134.2858853,16.033514875,45.6463430749999,6.350113325,0.453698975,0.005079875,1.205683825,0.58581185,23.321941425,1.2365579,102.62,96.2975,16.376,14.3490158,14.3525,14.517,14.477,14.169,14.362,14.372,13.68375,13.93,14.104,12.924,13.112,13.377,12.176,12.301,12.6235,12.149,12.114,12.173,12.4926833,14.3866644,-19.6403846,-0.496206950000007,0,0.46611,0.570342,0,-0.526568,2.56097515,372.8181417,384.3472969
1,18.75,472.05516005,13.42949395,5093.7540237,4.75527695,91.566187,16.7974253,57.0686202,6.306717825,0.397566375,0.00947894999999997,1.212335725,0.553138325,23.309819975,1.0394673,102.613,97.6,16.279,15.0760668,14.2675,14.424,14.443,14.0765,14.249,14.312,13.645,13.872,14.008,12.951,13.138,13.354,12.198,12.323,12.6165,12.148,12.114,12.156,10.7186995,11.5999359,-23.24615375,-0.160453450000013,0,0.46611,0.570342,0.0699165000000005,-0.369794175,2.5718153,373.8040259,382.7269388
1,19.25,484.357527475,13.357379975,4680.9413385,4.4197399,131.52413465,15.1101565,39.5565448499999,6.07177265,0.386033125,0.0100885,1.20037215,0.4964957,22.675807675,1.0041217,102.61525,97.43,15.997,15.2665683,14.21125,14.365,14.374,14.0255,14.195,14.238,13.625,13.833,13.941,12.988,13.164,13.35,12.22,12.344,12.6335,12.148,12.105,12.156,8.91544699999999,10.5248047,-18.14999975,-0.192949000000001,0,0.46611,0.570342,0,-0.384155075,3.027099925,371.0422268,382.4544231
1,19.75,491.00686175,13.1378931,4459.772877,4.87061915,163.60501945,7.5792562,66.1085222,6.5116506,0.455855675,0.00573364999999999,1.3053032,0.57458185,22.7978735,1.0796492,102.59825,97.2525,16.897,16.1315949,14.13125,14.287,14.291,13.965,14.13,14.153,13.61,13.799,13.868,13.016,13.183,13.32,12.242,12.357,12.6435,12.122,12.106,12.1645,9.5073174,9.0987396,-18.426922825,-0.588723800000011,0,0.46611,0.570342,0,-0.55648675,2.7777781,369.2748244,381.8543549
1,20.25,502.914955925,13.288408175,4503.351093,5.4461649,140.203911825,14.5876545,69.9253368999999,6.777799625,0.50603315,0.00724119999999999,1.256049925,0.590016725,22.52168735,0.812610625,102.62675,97.1675,16.672,15.9335572,14.06,14.156,14.199,13.903,14.043,14.058,13.5675,13.745,13.786,13.025,13.173,13.273,12.263,12.377,12.638,12.113,12.107,12.166,8.3317077,8.900941,-18.244230525,0.3805115,0,0.46611,0.570342,0,-0.392532400000003,2.44715415,370.4370289,381.3857851
1,20.75,511.8649304,13.52150415,4798.2110385,5.93695569999999,137.346093,14.226074375,67.2149297,6.5227114,0.500484775,0.0079362,1.422208625,0.6237482,24.2208145,0.940660375,102.636,97.275,17.695,15.8257287,13.9295,13.981,14.036,13.8265,13.915,13.95,13.5275,13.676,13.707,13.016,13.163,13.224,12.282,12.397,12.6395,12.121,12.116,12.149,7.3414631,8.0858193,-16.31923035,1.50460129999999,0,0.46611,0.570342,0,-0.143609,2.598915975,371.67081925,380.837486375
1,21.25,526.352142275,13.079097175,4656.84272175,4.178916075,169.747076,16.3194668,70.6916928,6.832329075,0.447126775,0.007654125,1.453290825,0.645416825,23.936123475,0.856855,102.65525,97.645,17.571,15.9263949,13.74625,13.765,13.488,13.716,13.794,13.781,13.485,13.61,13.619,13.034,13.162,13.204,12.313,12.418,12.681,12.132,12.135,12.1805,6.6162601,7.7141489,-14.478846475,0.860658400000003,0,0.46611,0.570342,0,-0.287219,2.604336025,369.803398,378.8817477
1,21.75,518.806537025,13.024824325,5666.6840941,3.834086275,101.147092425,7.81117735,69.3310731,6.809531825,0.491559925,0.01002705,1.423966375,0.60238805,22.340764775,1.1067268,102.703,97.315,16.495,15.4136601,13.16875,13.186,12.732,13.443,13.423,13.319,13.3925,13.457,13.453,13.035,13.151,13.165,12.327,12.42,12.742,12.137,12.137,12.2315,6.57235769999999,7.1127773,-12.553846125,1.8936284,0,0.46611,0.570342,0,-0.3231215,2.585365525,374.1989585,377.0033462
1,22.25,544.717671875,12.757436475,6533.19977939999,2.85935064999999,123.133573025,12.9591489,63.0435431,6.750342,0.43955885,0.00867179999999998,1.451262475,0.598969225,22.1313903,0.925867875,102.7315,97.315,16.29,15.0566351,12.50625,12.591,12.113,13.045,12.875,12.691,13.2225,13.208,13.127,13.014,13.1,13.086,12.339,12.439,12.7705,12.138,12.138,12.24,6.48455319999999,5.37725319999999,-10.92692295,1.8193364,0,0.46611,0.570342,0,-0.349449350000001,2.490514975,372.7583556,374.5079307
1,22.75,539.1269122,12.7733464,6036.508942375,4.9436471,138.483094,9.211909,73.3495835,7.255595625,0.54848215,0.011082125,1.65734225,0.747033075,21.89990055,1.0155102,102.74225,97.7225,16.171,15.2784781,12.40375,12.263,11.982,12.6385,12.369,12.099,13.015,12.923,12.782,12.963,13.03,12.984,12.358,12.458,12.775,12.156,12.147,12.226,6.5008127,5.27675869999999,-10.7153847,-0.200299875,0,0.46611,0.570342,0,-0.3039735,2.22628705,370.5622742,374.2073282
1,23.25,547.182254275,12.843086325,6488.04584795001,4.6525075,136.958923,13.250286725,69.735819675,6.36797699999999,0.5438976,0.010807825,1.7505463,0.667185199999999,22.7116023,0.768798625,102.743,97.94,16.2075,14.738199625,12.084,12.0125,11.865,12.259,12.185,11.84,12.797,12.63625,12.445,12.89375,12.94875,12.85125,12.37125,12.47875,12.78,12.1325,12.1425,12.2175,6.264227625,5.236082375,-12.050000125,-0.2537209,0,0.46611,0.570342,0,-0.1747245,2.3414631,371.479277375,374.1086205
1,23.75,549.83534815,12.8960833,7891.57054605,6.7253256,168.55074575,6.788289875,60.6235054,6.5331176,0.5235119,0.009311375,1.4661775,0.6316524,22.6747806,0.93630275,102.753,97.85,16.12375,13.909605,11.8825,11.80375,11.75375,12.0655,11.9125,11.74625,12.5625,12.3375,12.1325,12.82125,12.84875,12.71125,12.4075,12.4975,12.77625,12.14125,12.14375,12.215,5.73170725,4.950948875,-14.536538,0.30576525,0,0.46611,0.570342,0,-0.0789855000000003,2.13008115,370.827511625,373.03396825
2,0.25,534.53770065,12.131731175,5988.5174775,6.61281944999999,105.16134265,7.10519009999998,54.9777021749999,7.4440201,0.4194292,0.0069356,1.1022562,0.47346575,20.5733886,0.704803475,102.506,96.325,13.8825,10.69348615,12.608,12.7725,12.705,12.9485,12.75,12.699,13.5865,13.301,13.1635,13.6725,13.812,13.8225,13.9505,14.1305,14.01475,13.102,13.1905,13.0455,3.48780505,3.19508695,-50.115384475,-4.2555777,0,0.46611,0,0,-0.0813790000000001,2.439024,370.8493589,376.19955345
2,0.75,530.9235538,11.8750389,5597.6910085,3.43914525,119.024842775,9.185357125,54.7975685999999,7.00145595,0.47970815,0.004879875,1.2397178,0.5351364,20.1269237,0.8298696,102.513,96.13,13.6975,10.4731718,12.6275,12.591,12.753,12.703,12.627,12.662,13.2525,13.0835,12.9355,13.609,13.6855,13.751,13.9025,14.064,13.989,13.0925,13.2005,13.04775,2.9113823,2.10161115,-54.671154075,-3.94953475,0,0.46611,0,0,-0.4667305,2.72628715,371.09596905,375.6670943
