DOY2,HR2,FC_1_1_1,FC_1_1_2,CO2_1_1_1,CO2_1_1_2,H_1_1_1,H_1_1_2,LE_1_1_1,LE_1_1_2,H2O_1_1_1,H2O_1_1_2,NEE_1_1_1,NEE_1_1_2,FCH4_1_1_1,CH4_1_1_1,RH_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_2_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,NETRAD_2_1_1,PPFD_IN_1_1_1,TS_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1
1,5.75,0.1144133,0.04788714,380.7371,395.6005,-40.1875925,-31.773585,-0.8757278,-0.62256845,1.6558675,1.178669,0.091589442,0.06501099,-0.9590404615,1933.740409,70.69,-15.955894175,-0.29172765,0.1406615,1.5443645,1.478000028,99.800001525,-15.125,-52.6982975,-75.635,0,-0.5085,-6.55104,-4.1403375,208.8509,259.79205,-3.449,-1.13925,184.175,246.775,-0.265,0.09,1.005,2.085,2.48,-0.09575,0.4955,1.1,2.74525,3.69475
1,6.25,0.1173075,0.0872,380.8031,396.0348,-39.201945,-31.2484875,-0.68791105,-0.549187,1.6281855,1.338027,0.211709311,-0.2273066,-1.1047337335,1933.7050855,70.49,-15.75745,-0.306057691,0.13615865,1.5101226055,1.4765,99.853,-15.3525,-52.2591925,-73.46,0,-0.495,-6.374737,-4.04329825,213.0445,260.666875,-3.3605,-1.112,183.375,246,-0.28,0.09,1.005,2.0825,2.4825,-0.09825,0.4925,1.1,2.74525,3.69775
1,6.75,0.130451175,0.1056511825,381.12915,395.796925,-38.7844025,-29.6943525,-0.6739817,-0.869041,1.62969325,1.1975645,0.1279457,0.17378945,-1.174726,1934.630921,70.46,-15.72453283,-0.3317701285,0.1407666,1.5419385,1.3995000125,99.8925,-15.530955435,-54.2901975,-72.8625,0.0825,-0.48725,-5.943779,-4.04995625,212.903475,260.322275,-2.75875,-1.102,182.875,246.275,-0.28,0.09,1.005,2.08,2.48,-0.0975,0.491,1.1,2.74,3.69775
1,7.25,0.06098363,-0.00078384925,381.2889,396.191575,-39.0301501525,-25.45697,-0.90991494975,-0.610545025,1.599196194,1.386132,0.094731991,0.044052865,-1.1432278915,1935.563831,70.86,-16.11775311,-0.29902485,0.1377610825,1.482914,1.4034999605,99.9,-15.6025,-43.154285,-63.17,7.2275,-0.49875,-1.06179625,-3.30014025,213.908825,260.1773,1.9855,-0.49875,179.5,245.875,-0.29,0.09,1.0125,2.08,2.4825,-0.09825,0.49425,1.1,2.73925,3.6925
1,7.75,0.145863175,-0.021,381.2578,396.17805,-26.42811748,-19.64278,-0.660218875,-0.5714865,1.5743905635,0.9695124,0.1158301,0.067415235,-0.9242138295,1933.2227705,69.34,-15.98071007,-0.338298224,0.1442855,1.2522905,1.218500018,99.900000765,-15.265,-10.8248025,-26.62,30.74,-0.5185,8.69764675,-0.94830945,215.398725,261.310075,13.305,1.0455,178.95,247,-0.28,0.09,1.02,2.08,2.48,-0.09825,0.4955,1.1,2.75425,3.69025
1,8.25,0.21760261,0.179688325,381.323,394.9752,-13.249611415,-7.009989,-0.490033595,-0.624347125,1.575812,0.873695725,0.1663796,0.1482029,-1.274422793,1933.456663,67.72,-15.70425,-0.414204972,0.1535358875,1.191853678,1.167499994,99.986,-14.775,11.3120175,9.4425,66.4075,-0.518,26.8215475,1.1365445,217.8459,263.07655,32.015,2.80225,179.175,250.1,-0.295,0.09,1.01,2.08,2.48,-0.0975,0.4965,1.1,2.7355,3.68725
1,8.75,0.2796371,-0.100199965,381.27995,395.1294,-2.87099,-7.29341425,-0.4862292,-0.8229775,1.63186299275,0.9117318,0.15253675775,-0.3025399,-1.61196196425,1933.1101875,65.76,-15.3268611025,-0.4863997,0.19661365,1.0608485,1.1170000025,99.979,-14.054299925,41.3183325,36.5775,114.6,-0.53925,52.0398975,4.7215215,217.07005,266.0183,53.73,5.2905,180.675,254.675,-0.3,0.09,1,2.08,2.48,-0.09825,0.50175,1.1,2.74,3.68275
1,9.25,0.261067175,0.04112554,381.4979,394.836075,10.32883332,3.61679375,-0.4952207,-0.7351638,1.653770447,1.057427025,0.07201369,-0.0654694875,-2.027172,1933.23385675,62.9325,-14.6504,-0.5701225,0.21871795,1.1008415,1.223500013,99.9325,-13.195,62.920285,57.745,152.675,-0.5,81.4033,9.37790825,217.5284,268.678075,77.45,7.62325,180.775,259.275,-0.305,0.08,1,2.08,2.4825,-0.09675,0.49025,1.1,2.7345,3.68275
1,9.75,0.24911625,0.17892875,380.919875,394.9144,21.68150107,10.2486655,-0.225233125,-0.349776175,1.6661392535,1.048229,0.0021892265,-0.22824935,-1.21173257,1932.23776325,62.2625,-13.9056,-0.5984258,0.25759900925,1.248734065,1.350999951,99.931,-12.3825,79.28747,79.53,213.45,-0.53025,102.09075,10.923555,213.820425,270.471275,100.95,10.5625,182.725,263.125,-0.33,0.07,1,2.075,2.48,-0.09925,0.491,1.1,2.73475,3.67975
1,10.25,0.17704025,-0.1156963,381.2737,394.724,28.5537723925,17.1192975,-0.17538225,-0.24459925,1.72786925,1.169119,-0.106904771,-0.2456717,-1.224301,1933.1714985,59.2325,-13.06775,-0.67386855625,0.2622223,1.287539,1.442000031,99.9,-11.68,101.37155,91.7,242.350002325,-0.5385,138.040375,17.2864225,216.760475,273.76615,118.4,12.04,183.6,266.3,-0.33,0.06,1,2.07,2.4775,-0.09825,0.49475,1.1,2.74225,3.67
1,10.75,0.110901351,-0.1283017,380.9844,394.545975,31.99162033,26.9937625,0.2984630195,0.196751,1.709925898,1.2453255,-0.19880182175,-0.3328236,-1.4199628975,1932.47043275,57.5925,-12.456098615,-0.6861263,0.297049225,1.3214116065,1.537887,99.9,-11.34,120.340825,104.6,282.375,-0.512,141.95865,17.122875,221.357875,275.136375,131.4,11.82,184.1,268.7,-0.33,0.065,1,2.06,2.475,-0.09675,0.4925,1.1,2.7415,3.67525
1,11.25,0.114985036,-0.1289261,380.5389,394.5209,34.304074465,18.83591,0.49549655,0.3254304,1.760167,1.21183425,-0.13671151725,-0.3019385,-1.4146124075,1933.38840125,57.1775,-11.7518697325,-0.703596565,0.31193399425,1.401064,1.601,99.811,-10.58,117.49455,103.2,261.1,-0.524,148.618125,17.935525,221.024625,278.118375,126.85,11.34,185.775,270.4,-0.33,0.0575,1,2.07,2.4675,-0.0975,0.49775,1.1,2.733,3.67
1,11.75,0.090637865,-0.1680463,380.14415,394.5321,37.8540775,20.07196,0.6499445245,-0.0411773,1.772746085,1.258765,-0.1861825,-0.2980071,-1.476769055,1934.197038,56.665,-11.2263,-0.725225769,0.33151995,1.56803725,1.745,99.8,-9.8799998095,114.49585,108.4,278.4816667,-0.5045,159.293475,18.0236575,224.537475,280.50275,131.95,12.3975,186.55,273.55,-0.33,0.05,1,2.08,2.46,-0.09825,0.4925,1.1,2.75025,3.67525
1,12.25,-0.004811165,-0.1141782,380.113475,394.4335,33.92986,17.611875,0.966808705,-0.172015315,1.805935,1.302192,-0.271914759,-0.339521225,-1.35946175,1933.274725,56.365,-10.37357023,-0.6901133,0.3526655,1.6175415,1.865,99.73275,-9.28,94.4789025,105.1,260.9,-0.52775,119.340725,14.3040225,233.127625,280.80955,133.7,12.155,186.225,274.975,-0.33,0.07,1,2.075,2.47,-0.0975,0.49475,1.1,2.73075,3.66475
1,12.75,0.045739254,-0.1921765,380.2023,393.487575,44.1875572125,17.5867025,1.743073329,0.8098264,1.8478485,1.2017045,-0.07112023225,-0.52204655,-1.3301797925,1932.7267775,55.78,-9.9137252055,-0.7480078235,0.352465675,1.6334169325,1.86725002325,99.727,-8.9775,88.5028525,94.4,250.25,-0.5075,110.892125,12.5894025,229.1891,283.429625,122.175,11.7225,187.15,276.65,-0.31,0.07,1.015,2.08,2.48,-0.09675,0.49025,1.10075,2.72775,3.6625
1,13.25,0.006272727,0.027448425,380.2681,394.09455,32.11007,14.7581525,1.1859755,0.0532125925,1.8811905225,1.1836055,-0.131619512,-0.140064325,-1.25933719,1931.5838295,54.4625,-9.79695,-0.7315918,0.3483806,1.64361186625,1.861250006,99.703,-8.4625,83.201475,83.1,204.89166665,-0.5165,114.085525,12.954055,230.0289,283.960875,112.425,10.5475,188.625,277.525,-0.32,0.08,1.0075,2.07,2.47,-0.0975,0.49775,1.1,2.7375,3.66775
1,13.75,-0.0115728445,-0.254126675,379.9189,394.237075,29.89872,10.13506,1.464837,1.06289665,1.894788642,1.159126,-0.0999814005,-0.3473344,-1.484342516,1931.130275,52.5425,-9.339492713,-0.7177213425,0.3490749,1.730633714,1.869,99.7,-8.265,66.8015675,61.065,194.83920365,-0.514,86.0988775,10.172876,229.931025,285.28265,90.85,8.655,189,277.95,-0.31,0.09,1,2.08,2.46,-0.09575,0.49475,1.1,2.73175,3.66025
1,14.25,-0.042066885,-0.111049965,379.5428,394.15005,16.6898711,6.01305,1.27418,0.4927998,1.894527,1.36331025,-0.118970525,-0.0936587425,-1.58797751,1931.2808245,52.175,-9.427389487,-0.7151564,0.3432899,1.7199660405,1.781999946,99.7045075,-8.112499943,48.18196,43.985,155.18172805,-0.5105,71.057765,8.49747875,229.805225,285.931675,74.185,6.5235,188.7,278.05,-0.29,0.08,1.005,2.065,2.47,-0.09675,0.49775,1.1,2.72825,3.65275
1,14.75,0.0188486525,0.021427515,379.704975,393.96165,8.1406552925,-1.069813,1.26015299375,-0.4591516,1.921983,1.2710735,-0.047587784,-0.08069892,-1.192707,1931.060523,53.05,-9.74396186,-0.69440095975,0.337219,1.8235675,1.79425,99.7375,-8.51750017175,31.32452,23.185,111.9833769,-0.504,60.4231675,6.257463,230.680675,284.41885,50.425,4.0105,187.8,277.15,-0.275,0.075,1.005,2.065,2.465,-0.09425,0.49775,1.10175,2.724,3.65725
1,15.25,-0.003997463,-0.115413525,379.407625,394.05275,-7.403530212,-7.398584,0.52776745,-0.153477125,1.90791774125,1.24280975,-0.012563914,-0.170468425,-1.428395562,1931.771809,54.1775,-9.89959750175,-0.6239115,0.3164487,1.790648,1.62799999125,99.752655,-8.424556884,5.8143285,-6.71675,70.5,-0.5055,36.05972,2.613074,231.147925,282.37565,30.2225,2.1295,186.425,275.95,-0.29,0.08,1.0025,2.07,2.4725,-0.09575,0.4925,1.1,2.72575,3.64975
1,15.75,0.04036234,-0.09214656,379.341225,394.0116,-21.5051603,-16.06696,-0.182663208,-0.472774525,1.915534419,1.22241,0.0523672665,-0.12098605,-1.28360679925,1932.029585,55.25,-9.9052,-0.509639951,0.25255955,1.72000525,1.60350001,99.76716,-8.56,-40.3463475,-50.105,27.8,-0.502,12.126945,0.6121263,231.681925,280.247975,11.935,0.579,187.85,274.4,-0.29,0.07,1,2.08,2.48,-0.091,0.49175,1.1,2.72775,3.64
1,16.25,0.0254186025,-0.030175,379.32995,394.45585,-33.25223371,-26.208615,-0.535218925,-0.8892975,1.965057746,1.2169105,0.072928025,-0.012582595,-0.8170809575,1931.27150925,56.41,-10.30675,-0.44408685,0.18035395,1.655423924,1.47725001,99.75775,-9.039709531,-72.5035,-85.075,4.37175,-0.50225,-1.56313725,-1.67259275,227.837875,278.807275,-0.27,-0.58925,187.65,272.075,-0.28,0.08,1,2.07,2.4625,-0.09575,0.5,1.10075,2.724,3.64525
1,16.75,0.041936765,-0.08369654,379.4586,394.103,-37.5324,-28.876225,-0.4063033,-0.5378932,2.031232645,1.3574855,0.1195747405,-0.0191,-0.845100244,1932.0399625,58.71,-10.714524805,-0.3225493,0.1554767,1.73307394925,1.55799997675,99.754,-9.4825,-78.461285,-93.575,0,-0.49475,-6.4784795,-2.4315205,223.5771,277.1156,-3.505,-0.96325,186.7,268.825,-0.27,0.075,1,2.06,2.46,-0.0925,0.4925,1.1,2.729,3.64225
1,17.25,0.0558339665,0.0467,379.717975,394.55785,-40.3924325525,-27.84903,-0.739512844,-0.8330362,1.91540574925,1.230608,0.175321533,0.2327333,-0.925428227,1932.9066565,59.7225,-11.0039,-0.35194135,0.15688325,1.76697825,1.54149995575,99.78,-9.91,-76.888245,-92.5,0,-0.48575,-6.88374875,-2.525618,219.84915,275.0338,-3.88975,-1.00075,187.125,266.025,-0.28,0.0725,1.01,2.06,2.4625,-0.09325,0.49025,1.1,2.72975,3.64225
1,17.75,0.10009549,0.10667995,379.69235,394.5006,-40.11242,-31.00559,-0.58423695,-1.378078,1.934365105,1.1904135,0.1959691,0.1066553,-0.8180206805,1933.134739,61.595,-11.406,-0.34862215,0.152443276,1.73776475,1.60949999075,99.8,-10.27,-72.66693,-88.975,0,-0.48075,-7.0343815,-2.7189025,224.976575,273.9773,-3.851,-1.00675,187.05,264.65,-0.27,0.07,1.02,2.06,2.46,-0.089,0.49475,1.10075,2.726,3.63775
1,18.25,0.051949631,0.09823999,380.14135,394.4241,-39.789885355,-30.648655,-0.72438335,-1.49227225,1.896485863,1.342514,0.1693177,0.1928536,-0.85221929,1932.315306,61.12,-11.7944,-0.3417193815,0.14606625,1.718306,1.61549999225,99.8,-10.6075,-71.1094,-87.625,0,-0.467,-6.8001655,-2.68193875,223.8887,272.712675,-3.765,-0.91025,187.95,263.1,-0.26,0.07,1.0125,2.06,2.46,-0.09,0.49175,1.10075,2.72225,3.64
1,18.75,0.076342155,-0.03519149,380.113325,394.5917,-41.45561,-29.6217425,-0.566986225,-0.4654884,1.866945783,1.396541,0.14289595,0.0487677825,-0.90148273675,1932.2713595,60.7075,-12.28539481,-0.36106055,0.1395608,1.72574832875,1.616999988,99.802,-11.025,-62.173995,-85.675,0,-0.447,-6.561747,-2.8606995,220.430975,271.694725,-3.69025,-0.9825,187.95,261.2,-0.25,0.07,1.005,2.06,2.46,-0.09325,0.4895,1.1,2.719,3.6325
1,19.25,0.085474113,0.0446,380.435,394.8764,-41.1716025,-39.96515,-0.7707921565,-0.9482787,1.8190703175,1.392895,0.168536,-0.0552014175,-1.16988026,1933.0219805,61.0625,-12.500850185,-0.3917780105,0.145890375,1.69775675,1.587,99.85125,-11.4025,-67.95705,-84.6,0,-0.4435,-6.58403975,-2.886403,227.2074,271.25165,-3.61675,-0.96175,186.75,260.525,-0.25,0.0725,1.0025,2.07,2.4625,-0.08075,0.49475,1.1,2.72,3.6325
1,19.75,0.0812418975,0.2298213,380.2053,394.9179,-39.517533055,-29.944525,-0.793011575,-0.887927125,1.80574034825,1.357764,0.13722905,0.1084715,-1.04556197375,1931.6028365,62.4725,-12.6850075,-0.36228689425,0.147937019,1.743338987,1.65250001725,99.855,-11.5125,-64.3306525,-83.675,0,-0.445,-6.55653,-3.04254675,234.8039,270.83435,-3.57375,-0.98425,185.675,258.95,-0.25,0.075,1,2.065,2.465,-0.086,0.4925,1.1,2.71925,3.6325
1,20.25,0.14721184325,0.0472480775,380.4416,394.76335,-40.4368879125,-32.111365,-0.684017745,-0.4549798,1.809085,1.4246055,0.2233286115,0.08872617,-0.95212520575,1931.555044,63.4975,-12.7157336525,-0.34272694275,0.151049275,1.711681,1.69599998,99.858,-11.64,-63.63418,-81.5,0,-0.428,-6.671282,-3.2564885,235.983225,269.18765,-3.506,-1,185.8,258.1,-0.24,0.08,1,2.08,2.48,-0.08825,0.49175,1.1,2.721,3.63025
1,20.75,0.09476709,0.109829,380.5845,394.8473,-41.08913,-35.989475,-0.68872555,-0.927193075,1.855305361,1.37606675,0.1828491265,0.2483616,-1.16806025975,1932.827001,65.06,-12.78565,-0.346565305,0.1419832785,1.737058,1.657999992,99.8615,-11.8425,-56.6537275,-79.56,0,-0.433,-6.4389715,-3.252731,234.266525,268.19155,-3.503,-1.036,186,257.2,-0.25,0.09,1,2.08,2.48,-0.087,0.49775,1.1,2.71175,3.6325
1,21.25,0.1255469,0.1880115,380.872775,395.1344,-39.88272194,-25.82136,-0.76311795,-0.8239348,1.880329039,1.32238,0.09131873,0.24327832,-0.89550014225,1932.4064465,66.4775,-13.32010506,-0.35058805275,0.15920865,1.678257,1.644,99.845,-12.02,-52.8473025,-79.31,0,-0.44,-6.5884265,-3.33188325,233.5388,268.506475,-3.566,-1.048,186.4,256.3,-0.2475,0.08,1,2.07,2.47,-0.078,0.494,1.10075,2.72175,3.6325
1,21.75,0.143917425,0.1829864,380.7617,395.498175,-40.53896207,-35.98022,-0.62418605,-0.4422642,1.833911,1.43699125,0.184198075,0.1999647,-0.889337054,1933.427094,66.38,-13.9004,-0.327268999,0.15169505,1.6253122695,1.649,99.841,-12.455,-55.059985,-80,0,-0.439,-6.42139525,-3.36681025,235.86425,267.550375,-3.58,-1.056,188.6,255.5,-0.25,0.07,1,2.06,2.46,-0.0875,0.4825,1.1,2.7175,3.6325
1,22.25,0.1368004,0.150910275,380.4875,395.21275,-39.0327485125,-32.89182,-0.6542442,-0.1815437,1.76810661225,1.3527575,0.147965387,0.2171847,-1.0656258705,1932.744045,66.69,-14.2292,-0.3229001,0.1355215,1.629245,1.555999994,99.85,-12.5325,-51.3927725,-78.23,0,-0.45,-6.49965075,-3.45305375,233.681375,265.74385,-3.556,-1.048,187.7,255.2,-0.25,0.06,1,2.06,2.46,-0.07525,0.49175,1.1,2.71675,3.625
1,22.75,0.10789816,0.04934229,380.58495,395.355725,-36.7235,-35.59013,-0.80956815,-0.499824525,1.7165055,1.17733275,0.185661595,-0.01876778,-0.992500887,1932.7210755,67.51,-14.55570875,-0.33130161975,0.134405115,1.5845950925,1.547,99.841725,-12.91,-55.28561,-78.43,0,-0.45,-6.59690775,-3.60554175,226.098675,266.61965,-3.593,-1.068,187.2,255.3,-0.25,0.07,1,2.06,2.46,-0.07525,0.49775,1.1,2.71325,3.625
1,23.25,0.024167985,-0.01496259,381.28345,395.0812,-37.4716992775,-30.40984,-0.59294822075,-0.3697752,1.71324675,1.38831875,0.12799625,0.01549611225,-1.130991657,1932.9479995,68.77,-14.66685,-0.3420473,0.133946975,1.5775378285,1.502,99.8,-13.11,-60.355625,-78.55,0,-0.455,-6.56668925,-3.6102085,224.504925,266.353525,-3.481,-1.122,186.6,253.4,-0.25,0.07,1,2.06,2.46,-0.07675,0.5,1.10075,2.71,3.62725
1,23.75,0.091720255,0.0575751075,381.2099,395.0083,-37.93920381,-31.804455,-0.819753975,-0.6920835,1.650910299,1.41581275,0.142921047,0.0015781805,-0.89519734,1932.366071,69.37,-14.550875,-0.305949688,0.13116195,1.55743325,1.576,99.8,-13.115,-64.28503,-77.42,0,-0.46,-6.95006775,-3.385233,220.394625,265.940525,-3.529,-1.079,186.8,251.9,-0.25,0.07,1,2.06,2.46,-0.07825,0.493,1.1,2.7205,3.625
2,0.25,0.082435687,0.0405797965,380.4311,395.3644,-36.79356231,-36.65885,-0.8361045,-0.6883148,1.876894,1.5040725,0.04108106,-0.08178011,-1.1083421525,1930.361332,59.17,-12.49572277,-0.3216592,0.13063084025,1.66428464,1.47174999125,99.8,-11.8450000475,-77.87277,-83.75,0,-0.32625,-7.696561,-3.057846,207.4193,263.9958,-3.649,-1.0695,186.25,257.15,-0.25,-0.11,0.53,1.39,1.7,-0.186,0.304,0.9,2.20075,2.9
2,0.75,0.11032425,-0.01462442,380.7019,394.7209,-36.5503425,-33.189645,-0.6412280735,-0.653354525,1.8250235,1.6120025,0.080540469,-0.0458846675,-0.755,1930.642344,58.705,-12.5436834275,-0.32603386525,0.12739075,1.65597025,1.4429667595,99.812,-12.2525001725,-76.91122,-81.2,0,-0.32825,-7.009231,-3.146765,211.0244,262.9005,-3.551,-1.029,185.45,256.2,-0.25,-0.11,0.53,1.39,1.7,-0.183,0.303,0.9,2.20075,2.90075
2,1.25,0.117723688,-0.0365551,380.542175,395.00135,-37.53211982,-25.9185,-0.50895275,-0.1483928,1.812795528,1.580697,0.156933606,-0.01191742225,-0.7665909325,1930.652991,61.335,-12.83755,-0.3596216,0.13325545,1.660331,1.44825002525,99.8,-12.365,-75.16068,-79.825,0,-0.32725,-7.01824,-3.686298,207.0811,261.1166,-3.619,-1.0155,185.45,255.85,-0.25,-0.115,0.53,1.39,1.7,-0.183,0.303,0.9,2.2,2.9
2,1.75,0.09585806325,-0.056102085,380.467225,395.09975,-38.201985,-32.5457675,-0.57010535,-0.6806583,1.78317822725,1.498879,0.112853,0.00229730925,-1.07234239025,1931.769658,60.395,-12.764753625,-0.3279389845,0.1302811,1.72506825,1.43424998575,99.8,-12.445,-74.23756,-78.4575,0,-0.32625,-7.195034,-3.130533,209.4201,260.4968,-3.57,-0.9895,188,254.8,-0.25,-0.11,0.53,1.39,1.7,-0.183,0.30075,0.9,2.2,2.9
2,2.25,0.1215505,0.11794095,380.494725,395.432075,-37.062032795,-23.19495,-0.58416907375,-0.5549719,1.821206,1.495865,0.155500312,0.0038389875,-1.20778223875,1931.648239,61.61,-13.000025,-0.3091254285,0.141635374,1.643357,1.4890000105,99.781,-12.64,-73.35197,-76.77,0,-0.3245,-7.09526,-3.533222,203.5532,261.1736,-3.5345,-1.0635,188,253.4,-0.25,-0.115,0.53,1.39,1.7,-0.1815,0.304,0.9,2.20075,2.9
