DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_6_2,CO2_1_6_3
1,0.25,5.25310752257323,22.3055786094998,0.4723822707389,8.03051797335276,4.57861170457406,49.7585548434643,22.7829026032151,0.955862363244674,26.1681527904215,6.65798118210751,1.67034279900136,4.95599999999999,4.27874999999999,2.0485,1.172,0.564,19.46185,19.00015,19.36535,19.45261,17.820825,18.2042075,19.9397025,103.012342,97.31875,7.2198375,19.1155,17.55475,18.936,19.01,20.8725,1.73,-0.134000000000002,2.78,1.965,407.715,415.67,409.66,411.555,0.24,1.207,0.5,0.38,0.484,0.62,0.949249999999999,21.7495,19.2845,13.2325,15.17,16.1181,15.6562,16.774,16.6022,16.3398,16.1002,17.686125,15.278475,15.4454,14.83805,15.07295,15.284625,15.86775,15.590875,13.9591,17.867225,16.25905,15.327725,16.031625,16.44525,16.62365,14.7521,16.801125,17.375875,15.5684,15.6454,15.358,16.0552,15.6531,16.5526,16.2296,16.5556,16.8168,15.6676,16.539625,15.6056,17.6203,17.10025,16.886,17.279925,17.53,4.27069999999999,6.69565,9.63884999999997,1.90925,21.4373938473209,22.3056789750365,22.3297811397269,22.20271872784,22.1603264972549,20.799359356024,22.2876523587676,430.385055533433,437.654027424013,439.159299004781,442.598476526533,440.73676488665,443.578055410042,444.811178058319,445.89397605965,458.02658117013,490.917583944701,495.287946914434
1,0.75,5.04886067442433,21.6520757211939,0.440156031690909,3.21820932848263,9.04537445102972,35.6210015834431,19.1110713909838,1.0346340825681,25.2701850254731,12.616219490099,1.48012231211321,4.901,4.23275,2.0295,1.13275,0.55675,19.61552,19.2444,19.58031,19.707905,17.7501175,18.48526,20.2435775,103.000498,98.095,7.13515,19.24875,17.4985,19.0825,19.058,21.12,1.7,0.113,2.78,1.933,409.2325,416.77,414.505,412.145,0.24,1.159,0.5,0.38,0.48,0.62,0.913499999999999,21.556,19.2955,11.28,15.1424,16.09285,15.6134,16.6858,16.597,16.3298,16.12225,17.68545,15.263475,15.3951,14.785425,14.985875,15.251825,15.8378,15.56605,13.9506,17.85045,16.19735,15.315,15.99455,16.412925,16.5992,14.753725,16.7925,17.371625,15.571,15.612,15.3312,16.0252,15.6261,16.5344,16.2162,16.5428,16.8068,15.572,16.443275,15.5384,17.6112,17.101375,16.8911,17.280375,17.531,5.476325,6.16805,9.24875,2.48499999999999,22.3840320864918,21.6928204085704,21.9952896976591,21.8148487768987,22.0116999851183,20.0261850696713,22.4869353872632,431.122615674514,437.09422905794,438.384886556351,446.605734899021,437.174068235549,448.051496430405,445.846118170404,453.439180281382,456.689661163276,510.975171606047,477.027215222185
1,1.25,4.92903304757485,21.5571923412173,0.445432379070374,4.87321787915341,8.64330036852382,37.575064335525,23.4375548053055,0.91249995524631,26.5978659026246,7.27666466443148,1.60294970895728,4.86,4.20925,1.96125,1.0335,0.4935,19.77356,19.319375,19.759275,19.779915,17.604315,18.303455,20.1716975,102.9953055,98.17775,7.090175,19.2195,17.67475,18.892,18.866,21.04375,1.73,0.187999999999999,2.78,1.786,412.83,417.69,415.035,411.245,0.24,1.144,0.49325,0.37,0.49,0.62,0.884999999999999,21.69075,19.159,11.23,15.1066,16.05455,15.5858,16.6782,16.5816,16.3194,16.0856,17.682775,15.220725,15.3575,14.709775,14.953325,15.2228,15.8155,15.5347,13.9398,17.837475,16.135175,15.300525,15.953875,16.382875,16.576675,14.748225,16.7845,17.366375,15.5674,15.58,15.3072,16.0008,15.60195,16.5168,16.2004,16.5278,16.8024,15.48945,16.3552,15.472,17.60175,17.104425,16.8952,17.28055,17.531,5.352675,5.648625,10.165425,2.82899999999998,21.9211274215066,22.3505410516505,22.5799275977451,22.3019206514531,22.3784950257101,21.5980339704728,22.3738760690337,430.975998008734,437.150895508838,437.292552244869,445.694838387915,438.13435665093,447.890321106652,441.904436161109,452.312333994288,456.236321584542,498.322335033085,507.60685524234
1,1.75,5.56213431161702,22.001783505327,0.492410690012086,3.90393095288959,6.43020191239659,34.452566192362,25.4039028055874,1.09599141055972,42.2843300795571,6.97147011959933,1.6579839450685,5.214,4.4385,2.0995,1.182,0.52,20.05179,19.6385,19.904705,20.09266,17.564545,18.41875,20.1535075,102.9836435,98.194,6.930715,19.35825,17.71,19.068,18.946,20.9025,1.8,0.188999999999996,2.78,2.314,412.545,418.54,409.17,411.045,0.24,1.131,0.5,0.38,0.484,0.63,0.88225,21.46075,19.2405,11.185,15.1112,16.01295,15.558,16.6407,16.553,16.309,16.0693,17.682075,15.193875,15.3333,14.640725,14.9207,15.1929,15.79395,15.50625,13.9343,17.824875,16.077475,15.2872,15.9204,16.362325,16.561675,14.748,16.7765,17.36175,15.5558,15.5486,15.2844,15.9806,15.582975,16.5022,16.1868,16.5138,16.7946,15.40785,16.27005,15.4056,17.5916,17.11215,16.9002,17.281,17.530075,4.6532,5.805,10.0508,2.62325,22.8067005264595,22.4396068384565,22.757422970923,22.5639065150179,22.6452010724386,21.9629693683222,22.3196163693194,432.015572647313,442.64365954483,435.914111915157,450.319003549861,440.786128995149,450.118760535214,439.554489590234,454.870006427684,469.197286042687,497.571270262836,502.15356301121
1,2.25,5.81611688315317,22.0653386627269,0.524611153096487,5.65140662595012,4.82058321341452,40.4227204136709,14.1676193591522,1.13171520709956,25.5277977221672,13.3869740347976,1.75937971984798,5.422,4.68575,2.1205,1.19125,0.56375,20.216555,19.72005,19.9108,20.33632,17.65124,18.56566,20.110795,103.003658,98.286,6.806455,19.40025,17.8225,19.1025,18.932,20.81375,1.7,0.0937500000000003,2.9,2.4455,407.55,418.6125,408.485,410.86,0.24,1.12875,0.5,0.38,0.48375,0.624,0.891,21.1825,19.1735,11.19,15.128,15.96645,15.5302,16.6093,16.5244,16.3,16.05865,17.6886,15.168425,15.3184,14.59375,14.902475,15.16845,15.78075,15.485775,13.9302,17.813725,16.018475,15.278325,15.893475,16.342225,16.54675,14.720875,16.77075,17.357125,15.5386,15.52,15.2646,15.9638,15.56825,16.4904,16.1734,16.5006,16.7844,15.32125,16.18495,15.3402,17.57155,17.119875,16.9043,17.281175,17.530075,4.08954999999999,5.5887,10.1943,2.83299999999999,23.2667732291513,22.6971812010993,22.8543553400264,22.7293589056145,22.7699518478508,22.343656370603,22.3152338560228,434.260113730538,451.592485119702,436.013198187524,450.835058851164,436.043565921954,451.473970060727,443.371108735121,460.897884688061,462.214625704475,492.914336519701,494.06552793301
1,2.75,5.76486755889031,21.6194396925851,0.436634568082288,3.8483236977189,3.69254896091043,66.0699877385272,11.9086871150046,1.10776047336729,33.6035111181322,6.8297230976174,1.86852371497221,5.67925,4.95325,2.2915,1.31125,0.5935,19.87499,19.5657,19.6774325,19.926365,17.52504,17.8828,19.4708375,103.0165655,99.204,6.684775,19.2345,18.1615,18.81875,18.612,20.57625,1.7,0.0627500000000001,2.8765,2.01475,404.99,417.9125,410.935,409.135,0.24,1.1585,0.49325,0.3845,0.49,0.62,0.876,21.01175,18.96,11.6555,15.1336,15.93005,15.5202,16.5854,16.5086,16.2942,16.06415,17.69555,15.1457,15.3141,14.560225,14.895225,15.1532,15.75855,15.4643,13.9193,17.80485,15.96685,15.2636,15.865675,16.336025,16.541425,14.739225,16.767125,17.354125,15.5312,15.499,15.2552,15.9564,15.5572,16.4828,16.1666,16.4938,16.7774,15.2309,16.0987,15.2778,17.54505,17.1276,16.9039,17.281625,17.530075,3.660975,5.40905,9.570375,2.71199999999999,19.1384633750853,22.8853531352508,23.0325596752507,22.8986070383019,21.76932278712,22.4663029392717,22.2042543185251,437.972862250672,448.326106627823,439.131491700273,450.296861241715,441.542000808821,453.021524260076,453.850980956716,459.566888452667,465.722088499793,494.034656155752,472.087273040937
1,3.25,5.82553825618225,21.5857280426574,0.517509791851104,4.17793492033371,2.56451470840634,39.2586565911715,9.64975487085697,1.06852661195486,26.1902587359502,6.4406279545088,1.93264458397632,5.5655,4.70625,2.1235,1.1825,0.5535,19.7207525,19.5585,19.61602,19.76756,17.50194,17.6741075,18.74785,103.013607,99.9375,6.60408,19.02625,18.288,18.68125,19.082,20.9125,1.8,0.0485000000000008,2.853,2.283,409.61,415.24,412.265,407,0.24,1.117,0.49325,0.3745,0.48375,0.62,0.8605,21.40075,19.002,11.6565,15.1676,15.89615,15.5072,16.55285,16.4944,16.2866,16.06995,17.6821,15.130525,15.3056,14.54385,14.8852,15.15265,15.75425,15.445275,13.9099,17.795525,15.950175,15.2678,15.822275,16.321625,16.526875,14.743425,16.770375,17.351375,15.535,15.4832,15.249,15.9514,15.54685,16.4772,16.164,16.4954,16.7756,15.1547,16.01955,15.2186,17.51855,17.141125,16.9001,17.2818,17.530075,3.44739999999999,5.2306,10.045075,2.618,19.0271702660289,20.7824271380251,21.1632903530794,20.9934956657625,21.0847100550938,20.4852888997466,21.5435754045995,437.185457299786,447.701406198364,445.214442123124,446.402592121464,439.441654421168,450.984273969364,448.592265906712,455.017035453435,466.972231259583,494.682809425309,494.121956686946
1,3.75,5.27951866346743,21.1299892821403,0.492117578622473,5.93164425654756,1.43648045590226,23.6001465683541,7.39082262670933,1.00037544166093,28.7240717221208,9.57021220384116,1.69737649504776,5.21825,4.54274999999999,2.077,1.2275,0.597,19.493485,19.365225,19.49277,19.540045,17.36122,16.30037,18.2805075,103.02017825,100.499,6.40835,18.572,18.19,18.35875,18.984,20.60625,1.7275,0.0310000000000002,2.8295,2.04425,408.05,414.5325,404.72,399.705,0.24,1.10325,0.49325,0.38,0.49,0.624,0.8285,21.14075,18.898,11.66,15.1616,15.8658,15.489,16.5203,16.4788,16.2816,16.05095,17.68665,15.140325,15.3185,14.5382,14.87245,15.145775,15.7424,15.42915,13.8979,17.7933,15.958725,15.28205,15.761275,16.2898,16.5169,14.742425,16.783,17.3505,15.5588,15.467,15.241,15.9444,15.5305,16.4712,16.159,16.4928,16.7696,15.10615,16.0816,15.1636,17.4917,17.16335,16.8968,17.28225,17.530075,3.7771,5.122625,9.68700000000002,2.765,19.1316272449852,21.6588154967903,21.6459727505073,21.8921264445062,21.1137567132004,22.8528271522793,21.3908680408032,438.099390178564,444.190391100109,443.397702459575,447.184685744697,447.766148437441,448.741013176432,448.754908878067,456.83611257865,467.120244042394,496.3304131812,475.293307103872
1,4.25,5.47554264014298,20.8532366458356,0.389487127832228,4.14237816746112,1.1667021067252,24.1905341926354,9.73271575393528,1.04998921445076,20.3502898884321,8.08336104837928,1.60695513607834,5.1685,4.26875,2.0645,1.23125,0.55,19.02282,19.025125,18.933995,19.0755375,17.31025,17.3101075,18.13073,102.987822,101.233,6.324625,18.62725,18.173,18.53875,17.106,20.39125,1.7275,0.10375,2.806,2.02925,413.43,414.63,404.65,399.6,0.23275,1.12225,0.5,0.38,0.49,0.624,0.829499999999999,20.7655,18.7955,11.5425,15.0158,15.8429,15.4834,16.5015,16.438,16.2836,16.12825,17.686125,15.1254,15.3131,14.51515,14.866075,15.134725,15.7346,15.414475,13.8899,17.781025,15.9231,15.278275,15.692825,16.18995,16.4011,14.73615,16.8125,17.35525,15.5168,15.4454,15.2256,15.9298,15.5306,16.462,16.15,16.4826,16.7658,15.06805,16.023,15.1086,17.4652,17.165,16.8926,17.2817,17.530075,4.304375,5.123775,9.42882499999999,2.95,17.2853844648118,21.9152948985181,21.8619017896908,22.1018858195478,22.3006826522621,22.8302167014168,21.7149904764274,436.527721209996,449.524689173407,449.858886335868,451.233838263558,449.796335474395,452.838851502331,441.750450208372,457.679055932622,467.696038570726,493.368409334306,525.958842907075
1,4.75,4.61568363478303,20.8284110285576,0.553700023687391,3.33734539577056,0.867152202375145,27.2524041968033,7.43615449961422,0.93431638002082,17.7836724349521,12.5154732961332,1.52882120160871,5.0545,4.3525,2.099,1.095,0.5535,18.964705,18.817775,18.8406975,18.97844,17.281835,16.36155,17.96989,102.9902925,101.50025,5.69747,18.4435,18.167,18.52,17.378,20.35875,1.7,0.0927500000000001,2.7825,1.7255,415.72,414.8375,404.77,400.025,0.24,1.11675,0.5,0.38,0.48375,0.624,0.8105,32.6462500000001,18.6865,11.4625,14.9708,15.83135,15.4286,16.5038,16.4,16.2834,16.05305,17.683475,15.08565,15.2894,14.498375,14.8592,15.11435,15.723,15.404875,13.8838,17.7789,15.9155,15.20135,15.552,15.9992,16.343425,14.7377,16.823625,17.365625,15.4308,15.4224,15.2106,15.9158,15.505975,16.4466,16.1368,16.4684,16.7586,15.03115,15.93775,15.0514,17.43805,17.168375,16.8875,17.28215,17.53015,4.36325,4.622525,8.88649999999997,2.926,17.0118428053236,22.4719796801221,22.5272690470912,22.531800739006,22.5537737814609,22.8308569294939,21.898831660855,437.141501368351,444.977667760135,440.443180293094,451.020859622879,446.08109516897,454.408946084687,448.490116970863,459.210267708732,471.761757852696,500.344332647953,472.006786051801
