DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,CO2_1_8_1,FC_1_1_1,SC_1_1_1,TAU_1_1_1,H_1_1_1,H_1_1_2,LE_1_1_1,G_1,SH_1_1_1,SLE_1_1_1,SG_1,SG_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_2_1,RH_1_2_1,VPD_1_2_1,TA_1_3_1,RH_1_3_1,VPD_1_3_1,WS_1_1_1,USTAR_1_1_1,T_BOLE_1,T_BOLE_2,T_BOLE_3,TS_1,TS_1_1_1
1,9.25,399.79,400.03,400.0025,400.0925,399.91,400.38,401.62,403.36,0.60175,-0.0145,-0.146,119.65,109.8675,52.0225,-1.26,8.715,0.8865,0,0.0885,325.69,56.385,242.94,303.1225,182.3125,544.84,45.47,70.295,-1.945,71.52,3.015,-2.28,71.95,2.9775,-3.37,78.045,2.385,9.9525,1.63,-3.16,-3.0275,-3.0625,-0.77625,-0.12275
1,9.75,401.1,401.2525,401.1675,401.54,401.2975,402.2175,404.765,405.88,0.605,-0.01425,-0.158,163.1675,152.705,62.9825,-1.26,8.3425,0.718,0,0.08275,402.5,59.895,241.665,306.1675,244.2,685.8,51.68,70.31,-1.635,71.54,3.1275,-1.62,69.71,3.28,-2.57,75.89,2.6,9.74,1.61,-2.84,-2.68,-2.8375,-0.781,-0.124
1,10.25,399.5175,399.765,399.92,399.9875,399.7675,400.3175,401.47,403.09,0.6385,0.022,-0.1865,204.5125,181.6025,65.07,-1.26,7.21,0.743,0,0.097,467.9,63.49,243.1525,307.5925,300.745,803.2,54.955,70.33,-1.37,70.175,3.3325,-1.11,68.55,3.4925,-1.85,74.475,2.955,10,1.65,-2.435,-2.305,-2.5175,-0.7775,-0.1255
1,10.75,401.12,401.39,401.66,401.775,401.36,402.09,403.8075,405.575,0.654,0.065,-0.202,233.755,213.545,70.07,-1.26,5.835,0.85575,0,0.09825,517.6525,67.2625,244.06,309.78,346.0675,896.345,57.19,70.325,-1.25,70.225,3.395,-0.91,67.875,3.6725,-1.22,72.5475,3.185,9.5925,1.64,-2.075,-1.9975,-2.34,-0.78,-0.126
1,11.25,399.705,399.9325,400.035,400.0525,400.15,400.5975,401.41,403.11,0.685,0.04675,-0.232,254.035,228.14,66.81,-1.2675,5.2375,0.8005,0,0.09325,556.34,69.685,245.81,311,378.25,969.47,57.235,70.31,-0.961,69.765,3.52,-0.557,67.63,3.77,-0.93725,72.56,3.29,9.52,1.58,-1.76,-1.6775,-2.185,-0.785,-0.12625
1,11.75,401.2225,401.4825,401.6225,401.6475,401.5825,402.0425,404.13,405.4525,0.669,0.048,-0.253,270.12,244.3625,65.715,-1.26,4.58,0.81475,0,0.083,580.045,70.995,247.64,312.24,398.8,1011.3525,56.215,70.29,-0.734,69.255,3.62,-0.32675,66.5,3.9,-0.62125,71.82,3.49,9.455,1.57,-1.5525,-1.49,-1.87,-0.782,-0.12725
1,12.25,399.475,399.7025,399.6425,399.88,399.8275,400.1575,401.1575,402.79,0.70975,0.1265,-0.2655,275.85,252.45,72.32,-1.26,3.285,0.737,0.0555,0.088,583.46,72.05,246.65,313.18,402.875,1021.6425,53.845,70.26,-0.68725,68.435,3.6475,-0.1885,65.98,4,-0.57,70.24,3.575,9.4475,1.58,-1.1825,-1.2125,-1.65,-0.783,-0.12725
1,12.75,401.24,401.42,401.39,401.76,401.435,401.945,403.805,405.5625,0.677,0.15,-0.25525,278.95,247.7475,69.115,-1.26,2.905,0.79375,0.0715,0.097,575.31,71.89,244.7,313.33,395.39,1008.8525,51.285,70.24,-0.698,67.955,3.71,-0.23225,64.74,4,-0.62825,70.07,3.595,9.5875,1.6,-0.868,-1.06,-1.355,-0.78,-0.12675
1,13.25,399.4,399.6325,399.7,399.73,399.6925,400.1225,401.065,402.4875,0.64075,0.1755,-0.2725,263.53,238.525,66.39,-1.27,1.8425,0.801,0.1775,0.078,557.4,70.06,243,313.35,373.44,969.96,46.57,70.22,-0.7255,67.65,3.685,-0.318,64.76,3.96,-0.57725,69.75,3.56,9.865,1.63,-0.7355,-0.85725,-1.2925,-0.78,-0.127
1,13.75,401.285,401.535,401.6325,401.72,401.505,402.015,403.14,405.075,0.70425,0.1825,-0.272,241.63,213.58,64.67,-1.27,0.8275,0.81625,0.07575,0.089,514.7,67.08,244.16,313.16,335.24,895.745,45.73,70.21,-0.575,68.45,3.73,-0.319,65.81,4.04,-0.658,70.0925,3.5475,9.7825,1.615,-0.6945,-0.66125,-1.0775,-0.782,-0.127
1,14.25,399.63,399.86,399.94,399.8625,399.87,400.305,401.365,402.64,0.703,0.2685,-0.2475,208.13,181.665,54.215,-1.27,-0.026,0.7895,0.07175,0.085,456.04,63.61,244.39,312.54,285.3325,792.54,49.445,70.2,-0.528,68.18,3.61,-0.308,65.9175,3.92,-0.852,71.1775,3.43,9.79,1.6,-0.59775,-0.56325,-0.975,-0.78,-0.127
1,14.75,401.2825,401.6275,401.6025,401.5725,401.4,402.165,404.03,405.5625,0.646,0.261,-0.228,160.67,144.875,52.225,-1.27,-0.755,0.7955,0.09,0.082,384.89,57.82,243.22,310.41,222.2875,658.1275,42.72,70.21,-0.899,69.43,3.52,-0.7585,66.47,3.72,-1.11,71.95,3.35,9.8925,1.6,-0.54775,-0.5835,-1.0375,-0.76575,-0.127
1,15.25,399.9125,400.1675,400.1725,400.2575,400.1125,400.885,401.65,403.24,0.6475,0.29875,-0.18775,113.88,105.46,48.13,-1.2775,-1.355,0.7915,0.13575,0.097,294.6,51.62,244.3225,308.7375,155.625,510.4825,29.43,70.22,-1.095,69.93,3.41,-1.0825,67.2525,3.52,-1.52,72.445,3.11,9.6525,1.595,-0.58375,-0.71225,-1.1,-0.777,-0.128
1,15.75,401.825,402.1075,402.1725,402.2625,402.095,403.01,404.82,405.965,0.664,0.32575,-0.16475,65.2725,58.0925,40.62,-1.27,-1.6825,0.678,0.1625,0.098,200.16,42.25,243.035,305.915,85.865,347.4525,19.1,70.23,-1.3725,70.445,3.275,-1.53,68.09,3.28,-1.9,73.94,2.86,9.56,1.59,-0.63175,-0.782,-1.1475,-0.75925,-0.128
1,16.25,400.07,400.25,400.4,400.58,400.42,401,401.995,403.385,0.582,0.3265,-0.139,26.15,12.245,36.78,-1.26,-1.7475,0.632,0.25475,0.097,94.82,20.92,241.9925,303.7975,19.0925,169.57,10.03,70.23,-1.585,72.24,3.13,-2.05,70.62,3.07,-2.2775,74.44,2.71,9.325,1.52,-0.69525,-0.86475,-1.1975,-0.76025,-0.128
1,16.75,401.75,401.8925,402.04,402.15,401.9225,402.68,404.995,406.23,0.55,0.273,-0.10875,5.39,-3.94,32.7075,-1.26,-1.155,0.67,0.4805,0.097,20.44,3.97,241.1675,301.395,-12.955,44.3925,2.525,70.23,-1.9625,72.5,2.97,-2.47,71.7925,2.89,-2.6525,76.19,2.5825,9.36,1.54,-0.8445,-1.1,-1.33,-0.76125,-0.128
1,17.25,400.3075,400.5225,400.6625,400.7225,400.645,401.26,402.54,404.2575,0.559,0.215,-0.092,-4.5575,-11.895,33.9,-1.26,-0.16,0.561,0.345,0.103,1.1125,2.1925,241.96,300.1,-29.415,6.42,0.27075,70.24,-2.2,73.075,2.86,-2.77,73,2.7925,-2.91,77.2,2.44,9.55,1.53,-0.95825,-1.225,-1.4575,-0.7545,-0.126
1,17.75,401.6075,401.9675,402.325,402.76,402.045,402.9275,405.56,406.43,0.5355,0.1885,-0.079,-8.21,-13.2225,32.16,-1.26,0.352,0.65975,0.491,0.098,-1.0875,1.85,242.6,299.4,-28.895,0,0,70.25,-2.27,74.125,2.8325,-2.89,73.98,2.7025,-3.14,77.455,2.325,9.63,1.51,-1.15,-1.375,-1.59,-0.75425,-0.126
1,18.25,400.64,400.77,400.845,400.855,400.85,401.4,402.4675,405.005,0.62425,0.17125,-0.071,-9.185,-16.1875,31.9325,-1.25,0.586,0.59225,0.41875,0.102,-0.9905,1.8,244.97,298.66,-25.39,0,0,70.27,-2.3025,74.78,2.83,-3.0875,74.79,2.57,-3.29,78.08,2.2575,9.51,1.51,-1.3325,-1.4875,-1.6875,-0.7465,-0.126
1,18.75,401.4325,401.8075,402.0675,402.195,401.905,402.8475,405.305,406.0675,0.60025,0.123,-0.068,-11.6,-17.11,31.5825,-1.2475,0.6715,0.5345,0.24875,0.102,-1.01,1.8375,245.93,298.18,-24.65,0,0,70.27,-2.4625,75.25,2.81,-3.225,75.975,2.53,-3.45,78.29,2.2,9.3675,1.5,-1.5,-1.6325,-1.7675,-0.7725,-0.126
1,19.25,400.47,400.73,400.7,400.85,400.8,401.46,402.2025,403.675,0.5845,0.162,-0.068,-12.71,-18.635,31.4675,-1.24,0.9385,0.4945,0.4085,0.105,-1.0175,1.87,245.05,298.47,-25.48,0,0,70.28,-2.5125,75.59,2.735,-3.28,75.39,2.53,-3.66,78.065,2.13,9.7,1.53,-1.6,-1.755,-1.89,-0.79725,-0.125
1,19.75,401.545,401.97,402.0875,402.1125,401.875,402.475,405.135,406.19,0.56275,0.118,-0.071,-14.0625,-18.815,30.92,-1.24,0.795,0.5,0.51225,0.11,-1.0075,1.86,242.75,298.3,-25.455,0,0,70.27,-2.5625,75.95,2.7525,-3.39,75.5025,2.41,-3.81,79.09,2.06,9.855,1.56,-1.68,-1.8775,-1.965,-0.7925,-0.126
1,20.25,400.1325,400.5225,400.56,400.64,400.6,401.365,402.31,403.9225,0.592,0.14,-0.076,-11.99,-18.93,30.875,-1.24,1.0035,0.49675,0.512,0.128,-0.931,1.82,245.17,297.74,-24.265,0,0,70.27,-2.6775,75.985,2.71,-3.4125,75.52,2.46,-3.83,78.9875,2.07,9.7,1.52,-1.805,-1.96,-1.99,-0.79025,-0.128
1,20.75,401.66,401.9525,402.05,402.19,401.9675,403.07,405.14,406.24,0.5945,0.1375,-0.082,-16.485,-22.7675,30.425,-1.24,1.245,0.4785,0.247,0.123,-0.91725,1.91,248.2,297.64,-23.36,0,0,70.26,-2.6425,76.68,2.73,-3.47,76.085,2.42,-3.92,79.03,2.025,9.67,1.52,-1.93,-2.0225,-2.015,-0.763,-0.129
1,21.25,400.14,400.58,400.5875,400.6175,400.57,401.09,402.17,403.75,0.58525,0.126,-0.0825,-15.8775,-20.67,31.25,-1.23,0.9895,0.453,0.512,0.118,-0.9105,1.88,246.09,297.51,-24.035,0,0,70.25,-2.6625,76.27,2.715,-3.47,76.73,2.38,-3.93,79.1075,2.0275,9.87,1.56,-2.02,-2.24,-2.05,-0.757,-0.128
1,21.75,401.765,402.12,402.255,402.535,402.41,403.185,405.21,406.12,0.57525,0.12975,-0.092,-18.6125,-22.87,31.66,-1.24,1.215,0.4795,0.512,0.127,-1.0075,1.82,244.57,297.02,-26.155,0,0,70.24,-2.605,75.92,2.74,-3.51,76.275,2.38,-4.0025,79.395,1.99,9.86,1.55,-2.1425,-2.345,-2.12,-0.756,-0.128
1,22.25,400.16,400.555,400.63,400.7,400.585,401.1625,401.98,403.7775,0.58125,0.127,-0.09525,-18.9325,-23.9675,33.4075,-1.23,0.923,0.47,0.48875,0.114,-1.04,1.8125,244.05,296.53,-25.945,0,0,70.24,-2.7575,76.065,2.7525,-3.64,76.575,2.4,-4.1675,78.83,2.01,9.56,1.52,-2.32,-2.5175,-2.2075,-0.78325,-0.128
1,22.75,401.78,402.175,402.48,402.655,402.21,403.315,405.3375,406.1,0.59075,0.1255,-0.0785,-20.74,-25.49,32.085,-1.23,1.22,0.502,0.488,0.116,-1.03,1.785,243.18,296.28,-25.085,0,0,70.24,-2.785,76.13,2.71,-3.735,76.525,2.41,-4.165,78.9225,2.005,9.6225,1.55,-2.3225,-2.4975,-2.375,-0.7485,-0.128
1,23.25,400.245,400.5325,400.58,400.71,400.7,401.1175,402.19,403.65,0.5505,0.142,-0.0875,-20.805,-25.81,35.95,-1.23,1.01,0.484,0.512,0.106,-1.1,1.74,244.05,296.08,-24.21,0,0,70.24,-2.8,76.155,2.74,-3.7275,77.12,2.35,-4.2175,79.345,1.995,9.8125,1.5925,-2.525,-2.6175,-2.4375,-0.748,-0.127
1,23.75,401.6775,402.2025,402.32,402.52,402.29,403.565,405.42,406.6475,0.58075,0.116,-0.0915,-20.34,-27.05,31.62,-1.23,1.4075,0.494,0.4885,0.125,-1.0575,1.78,244.66,296.1,-24.48,0,0,70.23,-2.85,75.34,2.68,-3.755,76.78,2.3025,-4.3,79.575,1.965,9.895,1.56,-2.605,-2.6575,-2.5675,-0.77625,-0.127
2,0.25,401.19,401.385,401.66,401.745,401.56,402.265,404.255,404.0125,0.5605,0.165,-0.079,-17.1125,-19.1,31.64,-0.994,0.902,0.53,0.1095,0.057,-0.7515,1.695,249.63,294.395,-16.0975,0,0,70.06,-3.6775,77.3425,2.38,-4.3575,79.4325,2.13,-4.4275,81.34,1.94,9.31,1.5,-2.105,-1.745,-1.4,-0.37,-0.1265
2,0.75,403.4925,403.7275,404.4375,404.715,404.115,405.2,406.42,405.535,0.56875,0.138,-0.077,-19.18,-21.685,29.7925,-0.9925,1.165,0.40575,0.135,0.06825,-0.7815,1.68,247.795,294.195,-17.31,0,0,70.05,-3.6575,77.2425,2.37,-4.37,79.575,2.14,-4.555,81.78,1.94,9.4,1.53,-2.205,-1.795,-1.5125,-0.37,-0.1265
2,1.25,401.1475,401.3875,401.4875,401.65,401.5475,402.38,404.085,404.1375,0.585,0.11825,-0.08675,-21.7,-25.29,31.05,-0.992,1.03,0.378,0.10925,0.068,-0.799,1.675,248.15,293.395,-18.39,0,0,70.0375,-3.6925,76.415,2.29,-4.4975,79.26,2.13,-4.635,81.53,1.9325,9.59,1.56,-2.2725,-1.9825,-1.64,-0.37,-0.126
2,1.75,403.4475,403.895,404.8725,405.0625,404.255,405.2675,406.78,404.905,0.559,0.12375,-0.1,-19.31,-25.5075,32.07,-0.9925,1.285,0.4505,0.0715,0.07325,-0.913,1.74,246.545,293.225,-17.8475,0,0,70.02,-3.7075,76.23,2.2825,-4.52,79.2325,2.11,-4.695,81.735,1.9025,9.825,1.61,-2.335,-2.0325,-1.665,-0.37,-0.126
2,2.25,401.0725,401.3625,401.495,401.515,401.435,402.0825,403.94,403.8375,0.5495,0.1555,-0.0985,-20.9825,-28.33,34.63,-0.9905,1.205,0.472,0.01325,0.073,-0.8995,1.695,246.085,293.495,-17.575,0,0,70.01,-3.6625,76.26,2.3175,-4.48,79.195,2.12,-4.6825,81.0725,1.94,10.005,1.625,-2.3975,-2.12,-1.58,-0.37,-0.1255
2,2.75,403.4,403.84,404.485,404.8,404.25,404.97,406.35,404.85,0.6035,0.11675,-0.09,-19.935,-26.07,34.5125,-0.98875,1.13,0.42125,0.05475,0.08025,-0.819,1.68,246.94,292.92,-18.2575,0,0,70,-3.695,75.7,2.33,-4.46,78.515,2.05,-4.77,81.465,1.85,10.03,1.63,-2.4875,-2.2775,-1.66,-0.3675,-0.1275
2,3.25,401.135,401.4025,401.4925,401.5525,401.4325,402.2575,404.05,403.6825,0.561,0.1255,-0.10825,-20.855,-26.545,34.0725,-0.987,1.435,0.47,0.06,0.07025,-0.843,1.635,246.625,293.25,-17.1475,0,0,69.99,-3.7075,76.3625,2.41,-4.47,79.0025,2.08,-4.8325,81.66,1.87,9.91,1.6225,-2.5375,-2.2025,-1.7475,-0.36,-0.127
2,3.75,403.1375,403.8225,404.3075,404.6375,404.14,404.6025,405.99,404.72,0.55775,0.106,-0.0945,-16.4675,-23.61,32.2375,-0.98775,1.32,0.424,0.06,0.07275,-0.9145,1.625,245.675,293.295,-16.9675,0,0,69.98,-3.745,76.4625,2.44,-4.595,78.895,2.1,-4.8925,81.51,1.9375,10.3275,1.68,-2.63,-2.3025,-1.8275,-0.36,-0.1255
2,4.25,401.095,401.44,401.475,401.465,401.435,402.24,404.0375,403.2225,0.5655,0.1525,-0.10475,-19.92,-25.2125,36.145,-0.98875,1.17,0.36,0.06,0.062,-0.9395,1.64,245.35,293.165,-16.83,0,0,69.98,-3.77,76.1725,2.475,-4.5675,78.8925,2.08,-4.7875,81.5,1.9,10.62,1.67,-2.68,-2.35,-1.935,-0.36,-0.1265
2,4.75,403.31,403.785,404.5,404.7925,404.1925,404.8975,406.13,404.655,0.56375,0.141,-0.09525,-19.025,-24.1,35.3425,-0.993,1.1975,0.4385,0.06,0.0745,-0.895,1.62,246.365,292.995,-17.945,0,0,69.9825,-3.8175,75.695,2.405,-4.6675,78.9225,2.12,-4.97,81.225,1.89,10.64,1.6975,-2.7825,-2.3775,-2.0275,-0.36,-0.12475
2,5.25,400.985,401.235,401.3425,401.46,401.3575,402.2325,403.64,403.37,0.539,0.1275,-0.10175,-19.9525,-23.325,38.425,-0.99375,1.06,0.4095,0.106,0.075,-0.8795,1.6675,246.135,292.5025,-17.4,0,0,69.975,-3.91,76.28,2.405,-4.72,78.89,2.07,-4.93,81.37,1.83,10.545,1.7,-2.845,-2.3975,-2.0825,-0.36,-0.124
2,5.75,403.095,403.77,404.46,404.6525,404.11,405.27,406.28,404.5,0.56925,0.1655,-0.0775,-19.5275,-29.16,38.89,-0.994,1.2075,0.46375,0,0.071,-0.834,1.66,245.51,291.97,-16.815,0,0,69.99,-3.82,76.1525,2.38,-4.79,79,2.0575,-4.935,81.5,1.835,10.705,1.69,-2.86,-2.4075,-2.165,-0.36,-0.1235
2,6.25,400.89,401.0625,401.3475,401.4175,401.33,402.105,403.61,403.035,0.5595,0.141,-0.0855,-22.315,-24.7975,34.875,-0.99275,1.56,0.424,0,0.05625,-0.8315,1.6875,244.4425,291.545,-17.545,0.0035,0,70,-3.9,76.07,2.35,-4.89,79.19,2.04,-5.1475,81.47,1.91,10.51,1.6475,-2.92,-2.485,-2.2875,-0.36,-0.1215
2,6.75,403.095,403.6775,404.705,404.8975,404.265,404.865,406,404.8175,0.57325,0.072,-0.0845,-23.73,-26.185,37.03,-0.99175,3.685,0.524,0.053,0.05725,6.0725,4.4725,244.6775,291.94,-16.515,9.7375,1.125,70.01,-3.91,76.005,2.39,-4.83,78.65,2.12,-5.085,81.7125,1.94,10.46,1.64,-2.9875,-2.535,-2.3425,-0.36,-0.121
2,7.25,400.875,401.1,401.345,401.42,401.155,402.145,404.105,403.09,0.55575,0.0165,-0.08575,-10.2775,-10.15,39.3075,-0.992,7.5175,0.7755,0,0.057,62.605,27.6025,245.41,293.1625,1.1365,81.235,12.4975,70.0275,-3.735,75.285,2.475,-4.53,78.54,2.17,-4.95,81.55,1.965,10.3075,1.63,-3.02,-2.57,-2.395,-0.3575,-0.121
2,7.75,402.71,403.33,404.19,404.63,403.92,404.79,406.125,404.635,0.559,-0.0475,-0.0885,26.855,18.92,44.185,-0.99475,9.755,0.972,0,0.0605,161.745,46.4375,245.8575,295.45,54.5025,248.27,28.9975,70.05,-3.375,75.365,2.5625,-4.13,77.76,2.4125,-4.7175,81.37,2.085,10.315,1.61,-2.9425,-2.4475,-2.37,-0.3575,-0.121
2,8.25,401.04,401.29,401.55,401.57,401.42,402.82,404.33,403.495,0.578,-0.03,-0.121,83.24,75.61,55.505,-0.99675,9.48,0.919,0,0.05925,262.8975,53.765,247.105,297.7025,130.3775,422.88,41.24,70.08,-3.015,74.77,2.685,-3.5,76.37,2.6975,-4.03,81.09,2.31,10.07,1.64,-2.83,-2.3925,-2.1775,-0.3575,-0.121
