DOY2,HR2,USTAR,TA_1_3_1,WS,NEE,FC,SC,H,LE,G_1_1_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,H2O
1,17.25,0.387,20.7725,2.619,1.098,0.774,0.132,-7.713,20.0615,2.63375,77.15,102.4,381.087,8,2.84,125.95,74.25,19.52
1,17.75,0.328,19.805,2.292,2.42575,1.971,0.334,-11.92,8.22525,1.15,82.45,102.4,383.743,6.675,-29.58,17.21,9.17,19.253
1,18.25,0.31,19.3725,2.148,3.00125,2.6205,0.406,-11.3965,4.0825,0.031,84.95,102.4,387.158,5.615,-28.7525,0.284,0.46275,18.874
1,18.75,0.3145,18.995,2.316,2.947,2.78,0.248,-9.9185,3.38325,-1.14525,87.075,102.4,391.84,4.8,-26.14,0,0.38675,18.421
1,19.25,0.32,18.7425,2.1635,2.939,2.68725,0.19125,-7.714,3.943,-2.26875,89,102.4,393.115,4.3,-22.41,0,0.43375,18.7445
1,19.75,0.3035,18.5425,2.123,2.94375,2.7085,0.14425,-10.53,2.21,-2.59275,89.7,102.4,393.274,4.05,-20.46,0,0.48525,18.2885
1,20.25,0.31,18.4425,2.09,3.057,2.80325,0.1595,-12.053,2.4695,-3.26725,91.125,102.4,393.47,4.13,-18.8625,0,0.46425,17.801
1,20.75,0.313,18.35,2.122,3.042,2.81425,0.22725,-10.3425,4.7005,-3.55925,91.3,102.4,394.333,4.1,-15.81,0,0.413,17.974
1,21.25,0.3235,18.2525,2.2245,3.023,2.735,0.1115,-14.9335,3.902,-4.0625,91.65,102.4,394.084,4.04,-14.9825,0,0.4945,18.07825
1,21.75,0.33,18.105,2.285,3.011,3.025,0.1205,-16.34975,3.16175,-4.8845,92.125,102.40875,396.067,3.88,-13.4125,0,0.42475,17.74
1,22.25,0.34475,17.885,2.2625,2.8545,3.10325,0.21475,-16.57675,1.88625,-5.0115,91.675,102.435,397.16625,3.6,-12.2525,0,0.4315,17.934
1,22.75,0.34875,17.9,2.352,3.0195,3.06875,0.109,-13.13375,4.2905,-5.151,91.95,102.435,396.8555,3.5325,-12.655,0,0.414,17.9775
1,23.25,0.324,17.675,2.295,3.15,3.313,0.197,-12.3415,4.297,-5.674,92.45,102.4175,397.9165,3.455,-11.085,0,0.406,18.09
1,23.75,0.3235,17.655,2.27375,2.933,2.941,0.1765,-10.4875,4.2045,-5.405,92.55,102.4,399.62,3.18,-11.01,0,0.495,18.009
2,0.25,0.28,18.1825,1.923,3.40975,3.209,0.3715,-10.919,5.4175,-4.07725,94.1,102.3,409.3675,3.275,-8.165,0,0.375,18.481
2,0.75,0.284,17.94125,1.913,3.08875,3.071,0.116,-9.19425,4.43325,-4.02075,94.1,102.3,406.915,3.14,-8.4025,0,0.4215,18.321
2,1.25,0.269,17.97,1.88775,3.1395,2.88725,0.212,-8.089,4.72825,-4.00725,94.4,102.3,409.47125,3,-7.365,0,0.35375,18.6255
2,1.75,0.2595,17.855,1.866,3.03125,2.8715,0.224,-7.2465,5.1335,-4.134,94.3,102.3,411.1485,2.825,-7.4125,0,0.39925,18.71575
2,2.25,0.27975,17.7575,1.876,2.9785,3.042,0.182,-6.058,4.89,-4.60575,94.8,102.3,410.0645,2.96,-6.34275,0,0.443,18.44
2,2.75,0.28325,17.62925,1.914,3.331,3.19325,0.133,-9.4985,5.142,-4.66925,94.9,102.2,410.45525,2.8,-6.204,0,0.42,18.3185
2,3.25,0.291,17.575,2.001,3.1185,3.27675,0.10525,-5.646,4.359,-4.89925,95.2,102.2,412.8145,2.725,-5.681,0,0.39925,18.301
2,3.75,0.2965,17.62,2.079,3.263,3.648,0.111,-8.43,6.854,-4.98975,95.3,102.2,410.518,2.7225,-5.86325,0,0.40325,17.99
2,4.25,0.318,17.37425,2.071,3.13525,3.054,0.144,-6.49,6.019,-5.00525,95.3,102.2,409.887,2.675,-6.28225,0,0.42875,18.32925
2,4.75,0.311,17.498,2.0995,3.145,3.017,0.228,-3.89,4.732,-5.483,95.3,102.2,413.63525,2.76,-6.04825,0,0.35625,18.3825
2,5.25,0.31975,17.505,2.091,3.579,3.19,0.33,-7,8.1715,-5.36525,95.6,102.2,412.395,2.7775,-5.93275,0,0.39025,18.427
2,5.75,0.2985,17.52875,2.033,3.4655,3.467,0.14525,-4.509,5.65,-5.26025,95.5,102.225,413.355,2.7,-5.68975,0,0.39825,18.5635
2,6.25,0.281,17.6425,1.9255,3.466,3.764,0.2425,-6.54275,5.751,-4.88825,95.5,102.3,415.5,2.6,-5.445,0,0.384,18.651
2,6.75,0.292,17.68,1.9725,3.32025,3.481,0.22575,-7.3445,7.83625,-4.4155,95.6,102.3,416.07,2.5,-2.52525,6.2085,1.313,18.735
2,7.25,0.308,17.8975,2.124,2.99225,3.355,0.0795,-3.282,9.5955,-3.9885,95.6,102.3,414.7845,2.36,14.7175,72.01,25.7375,19.26
2,7.75,0.353,18.4985,2.333,1.5515,1.89175,0.056,1.646,17.544,-3.03025,95.9,102.3,413.15,2.8,58.13,247.5755,114.35,20.52275
2,8.25,0.393,19.1625,2.6295,-0.339,0.1075,-0.076,24.1225,38.348,-1.31125,94.9,102.4,403.571,3.7,122.925,473.38075,214.075,21.22
2,8.75,0.44925,19.7575,2.92,-2.2685,-1.12225,-0.058,58.552,62.1975,2.32625,93.6,102.4,395.779,5.3,197.499,676.525,317.8,20.7575
2,9.25,0.4775,20.8,3.136,-4.225,-3.909,-0.0375,98.575,99.6945,6.5025,89.3,102.40875,391.625,7.7,274.125,886,417.7,20.3465
2,9.75,0.527,21.6635,3.4465,-5.88575,-4.2895,-0.017,139.709,116.009,14.54,86.3,102.45125,390.34875,9.13,351.45,1086,502.775,19.396
2,10.25,0.54525,22.6795,3.4805,-6.9245,-5.689,-0.013,169.226,135.13875,24.0475,83.7,102.5,387.93,9.99,414.825,1237,576.925,19.32575
2,10.75,0.55025,23.115,3.63475,-7.668,-6.9895,-0.0065,200.51,152.1,37.0625,79.7,102.5,386.2035,10.73,469.1,1380.4625,640.775,19.125
2,11.25,0.56,23.6035,3.58,-8.1795,-8.087,-0.004,229.54,171.406,37.11,77.3,102.45125,385.275,11.3,514.65,1502,698.925,19.18175
2,11.75,0.56175,23.77,3.7435,-8.098,-7.37125,0.037,241.28925,182.924,36.06,74.4,102.4,384.8475,12.1,538.95,1565.5,729.5,18.72
2,12.25,0.5685,24.065,3.65875,-7.8425,-7.76625,0.0125,240.416,183.9335,34.46,74.1,102.4,384.182,12.7,550.25,1598.5,747.75,19.0655
2,12.75,0.572,24.25,3.707,-7.672,-7.5555,0.0095,248.0635,186.061,42.67,73.7,102.4,383.732,13.1,555.45,1602.5,751.25,18.705
2,13.25,0.57,24.385,3.83525,-7.23825,-7.696,5e-04,253.884,178.767,36.53,73,102.3,383.266,13.315,541.4,1587.5,732.75,18.458
2,13.75,0.572,24.51,3.717,-6.593,-6.69075,0.0295,234.08,168.905,36.56,71.5,102.3,382.4675,13.6575,518.025,1515.5,710.75,18.79825
2,14.25,0.5685,24.51,3.656,-6.34575,-6.75575,0.025,207.238,151.90925,24.9,72.625,102.3,382.2585,13.7,468.55,1380,664,19.086
2,14.75,0.542,23.93,3.6175,-5.72775,-6.1335,0.041,188.83025,146.78025,15.47,74.6,102.275,382.3115,13.6,414.375,1256.572,608.2,18.995
2,15.25,0.534,23.9725,3.5865,-4.981,-5.132,0.0525,153.81,126.889,11.5125,75.2,102.2,381.994,13.0525,352,1106.4245,530.925,19.05625
2,15.75,0.51475,23.555,3.44675,-3.5735,-3.7275,0.069,119.666,106.6885,8.815,75.5,102.2,382.285,12.24,273.2,906.73375,437.4,18.794
2,16.25,0.5075,23.236,3.475,-2.78525,-3.12075,0.06,86.5745,85.05025,7.1025,77.3,102.2,383.107,11.27,193.3,686.95,338.4,18.935
2,16.75,0.48,22.77,3.322,-1.483,-1.8615,0.0525,46.037,55.777,5.39,79.6,102.2,383.69975,10.495,115.225,467.45,239.625,19.072
2,17.25,0.44225,22.199,2.8815,1.031,-0.433,0.0815,7.844,35.8275,3.52,82.8,102.2,384.87625,9.2,46.1125,261.51,140.2,18.9545
2,17.75,0.3985,21.3535,2.64175,2.304,1.403,0.14,-9.9025,15.2575,2.311,83.9,102.3,386.1955,7.8375,-0.54825,79.45,48.655,19.268
2,18.25,0.38,20.585,2.482,3.17,2.3695,0.21625,-13.801,5.564,0.89,86.8,102.3,387.6175,6.56,-16.22,4.25675,2.368,19.32975
2,18.75,0.362,19.8325,2.527,3.73125,2.87575,0.23675,-12.53,3.647,-0.001,89.1,102.3,392.68025,6,-18.1825,0,0.131,19.358
2,19.25,0.34975,19.575,2.3965,3.272,2.65425,0.28275,-10.41,3.59,-0.865,90.5,102.3,396.0055,5.475,-16.925,0,0.349,19.24475
2,19.75,0.32,19.5525,2.2395,3.41525,3.293,0.19425,-12.465,2.778,-1.553,91.6,102.3,399.06925,5.04,-15.3325,0,0.3405,19.14375
2,20.25,0.339,19.3375,2.35375,3.1895,2.66875,0.137,-13.08275,4.3495,-1.751,91.8,102.3,397.748,5,-13.38,0,0.30575,19.1525
2,20.75,0.32,19.4025,2.271,3.266,2.76025,0.16975,-10.801,5.6115,-2.275,92.5,102.3,398.1865,4.595,-11.7325,0,0.34425,19.1675
2,21.25,0.31625,19.3275,2.27425,3.3235,2.95,0.1975,-12.471,3.28,-2.24,92.4,102.3,398.871,4.37,-10.7875,0,0.3535,19.394
2,21.75,0.32175,18.905,2.2385,3.277,2.855,0.201,-12.274,5.18925,-2.02,92.6,102.3,401.1465,4.3025,-9.7,0,0.36725,19.485
2,22.25,0.32,18.865,2.252,3.2675,2.963,0.3265,-11.663,5.1525,-2.538,92.7,102.3,403.16,3.9525,-9.0925,0,0.288,18.9605
2,22.75,0.322,18.7175,2.26,3.064,2.699,0.2205,-8.065,7.31,-2.672,93.3,102.3,404.722,4.095,-9.065,0,0.34625,18.5795
2,23.25,0.30775,18.595,2.17675,3.303,2.77925,0.314,-10.925,8.348,-3.363,93.5,102.3,405.299,4.0325,-8.345,0,0.30325,18.54725
2,23.75,0.3,18.279,2.129,3.19,2.91,0.154,-11.555,8.2525,-3.656,93.675,102.3,405.12,3.6775,-7.7525,0,0.3305,18.6105
3,0.25,0.30375,20.41,2.0645,3.69825,3.276,0.1405,-12.8985,4.737,-3.627,93.3,102.1,405.02,5.3,-10.6075,0,0.46425,18.684
3,0.75,0.296,20.16,2.122,3.4095,3.032,0.1575,-10.718,4.0475,-3.6695,93.375,102.1,404.303,5.11,-11.655,0,0.368,18.8675
3,1.25,0.291,20.2,1.964,3.6565,3.306,0.0995,-12.075,3.9465,-3.592,93.575,102.1,406.0535,4.86,-11.2375,0,0.41375,18.845
3,1.75,0.269,20.045,1.915,3.40125,3.2325,0.1275,-12.535,5.1655,-3.7385,94.175,102.1,405.09,4.5925,-9.93,0,0.39275,18.523
3,2.25,0.288,19.968,2.0135,3.741,3.1785,0.372,-8.40425,2.7355,-3.8565,94.475,102,412.13,4.26,-9.3725,0,0.433,18.4525
3,2.75,0.27325,19.7175,1.9525,3.684,3.643,0.2695,-11.162,5.25,-3.8865,94.6,102,415.559,3.8425,-9.8725,0,0.43575,18.22
3,3.25,0.3005,19.465,2.156,3.901,3.481,0.2945,-7.72325,4.824,-3.9815,94.4,102,415.31275,3.585,-8.46,0,0.47175,17.96475
3,3.75,0.2775,19.38,1.928,3.92,3.3225,0.352,-6.095,5.6495,-3.663,94.6,102,418.16025,3.475,-8.325,0,0.46675,17.99
3,4.25,0.27275,19.5775,1.96225,3.796,4.1925,0.294,-7.0315,10.39125,-3.9925,94.7,102,416.74425,3.4925,-8.225,0,0.39775,18.1705
3,4.75,0.2795,19.3925,1.904,3.74725,3.4255,0.221,-5.0905,6.934,-4.1095,95,102,416.88,3.365,-7.36,0,0.393,18.89
3,5.25,0.2745,19.325,1.94275,3.967,3.569,0.239,-5.261,5.1055,-4.683,95.075,102,418.66,3.0675,-7.44,0,0.416,18.28
3,5.75,0.26125,19.3525,1.83125,3.74975,3.487,0.4345,-6.10875,7.375,-4.9085,95.275,102.05,420.53,3.175,-7.245,0,0.434,19.2075
3,6.25,0.275,19.4825,1.9185,3.825,3.502,0.241,-7.19775,6.8245,-4.85,95.2,102.1,420.139,2.775,-3.52,12.454,2.44075,19.45
3,6.75,0.30925,19.685,2.04375,3.37775,3.2985,0.1635,-5.939,12.15575,-4.43825,95.4,102.1,422.2485,2.7,15.75,94.403,35.76,19.7475
3,7.25,0.32225,20.345,2.21875,2.356,2.18325,0.1315,0.607,23.196,-3.49,94.975,102.1,422.88,3.4625,67.37,286.1,127.575,21.967
3,7.75,0.3765,21.4125,2.5315,0.4785,0.936,-0.1365,32.43,41.021,-1.3205,94.1,102.2,405.822,5.31,141.475,505.947,220.475,22.408
3,8.25,0.4285,22.3025,2.8685,-2.06,-1.4965,-0.14375,69.426,74.81,1.35575,88.975,102.2,393.055,7.255,221.05,739,329.175,21.484
3,8.75,0.48875,23.4885,3.05125,-4.24275,-3.75725,-0.073,119.19825,102.85625,4.6965,81.425,102.3,388.2595,9.735,307.625,971.5315,435.55,20.54075
3,9.25,0.508,24.255,3.325,-5.325,-4.7325,-0.0425,159.96775,129.693,10.16,77.2,102.3,385.74825,11.49,389.5,1172,534.275,19.825
3,9.75,0.526,25.0275,3.546,-6.15625,-6.143,-0.008,206.09275,149.252,19.6475,73.1,102.3,383.985,12.68,470.675,1364,624.825,19.75
3,10.25,0.5535,25.7325,3.587,-6.4415,-6.354,0.00675,240.69275,166.50275,21.93,69.66,102.3,382.8815,13.8,527.2,1528,697.975,19.581
3,10.75,0.563,26.1525,3.752,-6.6535,-6.834,0.0105,271.7345,186.897,24.735,67.58,102.3,382.35575,14.4,577.85,1654.5,759.5,19.56
3,11.25,0.58225,26.425,3.71775,-6.78525,-6.785,0.01825,292.6825,200.742,29.455,66.17,102.3,382.642,15.6,620.1,1759.4265,809.25,19.44
3,11.75,0.574,26.64,3.663,-6.876,-6.864,0.0315,320.945,208.028,25.955,65.52,102.3,382.262,15.8,650.35,1808,849.75,19.3975
3,12.25,0.578,26.87,3.8655,-6.57275,-6.5855,0.02,326.416,204.919,31.32,63.62,102.2,382.3745,16.7,662.15,1868.5,867,19.165
3,12.75,0.59,27.21,3.744,-6.19225,-6.3535,0.02,333.4165,210.0395,33.375,63.92,102.2,382.25125,18.27,658.15,1852,862.5,18.8525
3,13.25,0.598,27.0625,3.851,-5.78575,-5.703,0.0175,317.8735,205.292,34.6,63.23,102.175,382.2485,18.07,640.25,1833.39875,851,18.79
3,13.75,0.58,27.0275,3.762,-5.8555,-5.85775,0.022,315.645,195.77825,32.57,65.1,102.1,382.079,18.48,614.75,1759,822,18.84
3,14.25,0.598,26.98625,3.871,-5.32725,-5.322,0.01925,295.1155,182.398,26.2,65.84,102.1,382.01,17.37,570.25,1650.75,769.75,18.84
3,14.75,0.61875,26.4,3.97375,-5.26975,-5.23975,0.014,263.928,167.673,21.6625,66.72,102.1,382.19425,17.3,507,1499.5,701.425,18.65
3,15.25,0.593,26.105,3.865,-4.38,-4.7595,0.0405,229.44275,145.03,15.19,66.65,102.1,382.24,16.67,440.8,1307.49575,625.7,18.45075
3,15.75,0.59775,26.0005,3.88675,-3.862,-3.9665,0.0325,187.80175,122.4305,11.0625,68.4075,102.05,382.19925,15.85,363.75,1107,531.8,18.958
3,16.25,0.57775,25.4225,3.78625,-2.93025,-2.95175,0.033,140.8775,100.95975,8.515,69.75,102,381.881,14.2,269.45,884.2745,428.4,18.885
3,16.75,0.5645,24.9375,3.6665,-1.94525,-1.998,0.03275,91.62,74.4775,6.8185,70.975,102,382.37375,13.6,186.625,649.975,321.25,18.9645
3,17.25,0.5075,24.3825,3.466,-0.599,-0.89,0.054,49.7615,52.302,5.56975,73.575,102.1,382.6565,12.475,106.55,417.825,211.425,19.044
3,17.75,0.46925,23.765,3.183,1.1855,0.695,0.09625,7.37625,29.298,3.921,76.75,102,383.5935,10.9075,30.5,200.769,110.575,18.893
3,18.25,0.436,23.055,2.875,3.04375,2.4755,0.195,-12.72875,10.4045,2.313,81,102,385.109,9.115,-20.23,42.9225,22.2475,18.61
3,18.75,0.37,22.5075,2.491,4.051,3.0765,0.249,-18.34925,7.16,1.183,85.175,102.1,387.235,7.7825,-31.31,0.426,0.46475,19.345
3,19.25,0.37,22.11,2.581,4.0415,3.0205,0.242,-16.34925,4.076,0.46275,86.725,102.1,388.721,7.08,-31.7525,0,0.417,19.513
3,19.75,0.37,22.03,2.525,4.054,3.39475,0.15675,-17.6335,2.91675,-0.25025,86.65,102.1,389.907,6.995,-26.88,0,0.4135,19.337
3,20.25,0.338,21.8675,2.3905,3.99,3.04775,0.10225,-13.3625,5.482,-0.856,89.275,102.1,392.6275,6.88,-25.855,0,0.41875,19.166
3,20.75,0.354,21.9,2.432,4.051,3.36475,0.165,-13.06,4.741,-1.07625,90.175,102.1,395.611,6.5975,-27.5125,0,0.3735,19.094
3,21.25,0.362,21.535,2.344,4.103,3.48025,0.1115,-10.70175,4.8205,-1.6915,90.9,102.1,396.7,6.29,-19.085,0,0.431,18.9255
3,21.75,0.328,21.2525,2.257,3.85,3.23575,0.24125,-8.7635,3.277,-1.9015,91.575,102.1,397.95375,6.1775,-18.59,0,0.36175,18.719
3,22.25,0.318,20.755,2.257,4.162,3.416,0.212,-9.558,5.008,-2.43725,92.05,102.175,397.38,5.985,-18.53,0,0.4445,18.65
3,22.75,0.32,20.725,2.212,3.919,3.6695,0.217,-11.10625,3.911,-2.757,92.4,102.2,398.5995,5.79,-15.94,0,0.3775,19.1195
3,23.25,0.30725,20.69,2.113,3.833,3.6025,0.107,-10.8555,6.183,-3.07825,92.95,102.1,402.11,5.7,-13.78,0,0.38825,18.677
3,23.75,0.309,20.645,2.11875,3.99225,3.483,0.221,-12.545,4.2425,-3.18275,93.375,102.1,404.26,5.475,-10.93,0,0.41125,18.756
4,0.25,0.295,21.43675,2.055,4.94825,4.4305,0.2225,-11.93025,7.29,-3.414,89.25,102.1,406.15575,6.4,-15.865,0.213,0.323,20.57525
4,0.75,0.27,21.3625,1.983,4.7785,4.501,0.346,-12.746,4.168,-3.404,89.975,102.1,407.2685,6.285,-14.45,0.213,0.356,20.42725
4,1.25,0.2665,21.15,1.888,4.698,4.38025,0.366,-11.795,4.37125,-3.693,91.05,102,411.207,6.225,-12.37,0.213,0.333,20.09725
4,1.75,0.27125,20.7925,1.9055,4.641,4.29325,0.349,-9.324,4.905,-4.035,92.2,102,414.217,5.85,-10.92,0.213,0.323,20.12275
4,2.25,0.27225,20.6875,1.87125,4.4285,4.281,0.464,-10.1035,5.45325,-4.162,92.3,102,418.09,5.55,-10.03,0.213,0.322,20.03625
4,2.75,0.2705,20.4175,1.77325,4.75875,4.363,0.227,-11.438,5.6445,-4.382,93.05,102,416.535,5.315,-10.515,0.213,0.379,20.185
4,3.25,0.2475,20.155,1.72,4.635,3.99225,0.2715,-10.464,5.441,-4.379,93.625,102,418.129,5.18,-10.26,0.213,0.337,20.077
4,3.75,0.2265,20.055,1.675,4.33825,4.3215,0.29375,-7.6795,5.383,-4.951,93.8,102,418.33575,5.05,-9.815,0.213,0.312,19.74
4,4.25,0.23225,20.0325,1.6355,4.438,4.52325,0.3905,-5.8645,4.7115,-5.354,93.475,102,428.73475,4.6,-9.095,0.213,0.343,20.0875
4,4.75,0.228,19.985,1.637,4.62575,4.283,0.498,-4.06,7.412,-5.562,93.8,102,431.35225,4.72,-7.9525,0.213,0.369,19.78
4,5.25,0.225,19.7725,1.582,4.224,4.0465,0.599,-3.267,7.558,-5.873,94.35,102.1,440.208,4.53,-7.1075,0.355,0.328,19.605
4,5.75,0.2285,19.9775,1.6495,4.4265,4.737,0.5455,-3.638,11.035,-5.71,94.8,102.1,445.2185,4.18,-3.8945,11.76725,4.147,19.5795
4,6.25,0.249,20.015,1.741,4.0835,3.93325,0.375,-3.301,13.82925,-5.59,94.9,102.1,451.54,3.54,20.1875,111.946,48.56,20.1925
4,6.75,0.27,21.2,2.039,1.827,3.6385,0.03025,1.268,27.99625,-5.322,93.925,102.1,447.87775,4.32,68.665,277.865,132.2,22.25675
4,7.25,0.366,22.61,2.3695,-0.82825,0.81825,-0.164,23.52725,55.6245,-3.79,90.95,102.2,415.39925,6.345,143.95,510.5125,234.6,23.27525
4,7.75,0.42725,23.596,2.788,-3.2005,-2.282,-0.111,54.65175,95.989,-1.288,84.4,102.2,394.449,9.155,225.75,749,344.9,23.035
4,8.25,0.4955,24.7165,3.11475,-5.3615,-4.442,-0.04725,95.877,123.1045,1.752,78.2,102.2,386.5905,10.945,309.675,968.75,449.6,22.14
4,8.75,0.508,25.5,3.2425,-6.03925,-5.338,-0.0205,142.088,152.1355,9.16,73.05,102.2,383.73475,12.645,391.9,1192,549,21.5125
4,9.25,0.538,26.35,3.2425,-6.94475,-6.393,0.009,183.59,183.729,14.92,68.785,102.2,382.35,13.9575,470.325,1383.832,634.7,20.967
4,9.75,0.53775,26.84,3.41875,-7.239,-6.493,0.0185,214.122,209.9975,16.21,65.82,102.3,381.50525,15.655,538.875,1559,726,20.93825
4,10.25,0.56275,27.475,3.5145,-7.446,-7.086,0.0345,264.1455,232.326,17.99,63.95,102.3,381.47225,16.4125,600.1,1728.839,789,20.7565
4,10.75,0.594,28.0075,3.4695,-7.606,-7.19,0.0355,289.992,229.736,20.4925,62.83,102.3,380.6115,17.2,643.8,1829,849.5,20.724
4,11.25,0.56975,28.215,3.58175,-7.46525,-6.803,0.0365,309.49075,239.755,25.4675,61.7,102.3,380.907,18.11,673.35,1906.25,890,20.231
4,11.75,0.5655,28.285,3.572,-7.232,-6.754,0.032,325.306,235.22825,28.9875,62.23,102.275,381.34725,18.9125,694.4,1956.25,922,20.272
4,12.25,0.58175,28.38,3.614,-7.11,-6.4655,0.044,344.589,244.955,33.21,60.4925,102.2,380.231,19.13,706.5,1993.5,933.25,20.01
4,12.75,0.6,28.515,3.793,-6.81125,-6.4725,0.029,344.299,239.3985,35.03,60.9,102.2,379.975,19.0925,700.955,1965,919,19.9945
