DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,CH4,FC,NEE,H,LE,USTAR,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
1,6.25,6.94455,1.029142407,0.227815715,0.1101595005,38.047075,103.0708,-1.14915,0.2029,487.0001,0.9522,1899.475125,0.7644,0.7644,0,0.0928,0.3604,233.1845,239.41425,0.0301,0,-3.26765,-2.409375,-3.88895,-3.267825,-14.031425,-13.77765,-14.48975,-14.186175,-10.865,-14.0608,-13.1168,-12.1792,-11.3615,-12.3818,-12.7083,-9.8274,-12.9894,-11.8614,-11.114,-10.5811,-10.7472,-11.3674
1,6.75,7.4663,1.047431882,0.2413132065,0.17193575475,43.3549,103.0781,-3.164,0.161875,492.1498,0.6068,1909.337,1.89135,1.89135,0,0.0446,0.372725,233.57125,238.89275,0.02715,0,-3.365875,-2.33615,-3.92775,-3.370075,-14.0229,-13.7655,-14.47575,-14.194375,-10.8632,-14.09,-13.1358,-12.2035,-11.341,-12.3855,-12.6933,-9.8182,-13.0016,-11.8818,-11.1137,-10.5751,-10.7436,-11.3858
1,7.25,7.3186,1.0538302615,0.273387808,0.1550783755,40.8053,103.1038,-2.80225,0.152275,498.5727,0.4511,1905.8929,6.941,6.941,1.19265,0.065975,0.3395,231.68035,239.812,0.0283,0,-3.367225,-2.422975,-3.815725,-3.0735,-13.99015,-13.73235,-14.4517,-14.1604,-10.8495,-14.0869,-13.1542,-12.1902,-11.3285,-12.3942,-12.6821,-9.8373,-12.9902,-11.8756,-11.111,-10.5851,-10.7491,-11.4022
1,7.75,7.355575,1.073851531,0.34633667375,0.2092741485,39.37495,103.109,-2.964275,0.2694,506.2144,0.311325,1900.9403,0.86965,0.86965,0,0.029275,0.343175,230.96745,238.8535,0.0309,0,-3.36775,-2.2389,-3.79305,-3.11025,-14.00335,-13.75145,-14.455,-14.1689,-10.8605,-14.099,-13.1486,-12.1968,-11.3071,-12.4103,-12.6731,-9.8354,-12.9902,-11.8812,-11.1125,-10.5855,-10.75,-11.4164
1,8.25,7.4509,1.278319209,0.37867035725,0.176635217,49.8751,103.096375,-1.522625,0.2585,499.313425,0.1813,1902.1066,0.74625,0.74625,0,0.0456,0.3545,231.2084,238.6425,0.03295,0,-3.04195,-2.23025,-3.6576,-2.94305,-14.00535,-13.76185,-14.43935,-14.1843,-10.8559,-14.1053,-13.1616,-12.2023,-11.2882,-12.4126,-12.6614,-9.83,-12.9684,-11.8753,-11.1079,-10.581,-10.7531,-11.4257
1,8.75,7.942275,1.131856509,0.483838816,0.27190330825,50.4141,103.0975,-2.221,0.80435,489.0009,0.25275,1903.50875,0.8765,0.8765,0,0.0586,0.4529,230.416,237.3645,0.02915,0,-2.9715,-2.1895,-3.50165,-2.85565,-14.0175,-13.77495,-14.4227,-14.19815,-10.8492,-14.1117,-13.1565,-12.2114,-11.2631,-12.4409,-12.6544,-9.8476,-12.9662,-11.875,-11.1031,-10.5848,-10.7479,-11.4455
1,9.25,8.2291,1.214372266,0.466261729,0.22806785475,45.1888,103.106075,-3.9344,0.35335,498.4006,0.4459,1910.8035,0.988,0.988,0,0.176275,0.391775,230.926,238.57,0.0361,0,-2.9054,-1.99865,-3.5727,-2.87105,-14.02245,-13.79775,-14.4333,-14.1901,-10.8341,-14.097,-13.1377,-12.2364,-11.2419,-12.4354,-12.6714,-9.8499,-12.9991,-11.8652,-11.1053,-10.5875,-10.7514,-11.4609
1,9.75,6.8769,1.13124045575,0.42047084775,0.260957876,41.367775,103.103525,-5.2362,0.26155,498.087375,0.02965,1921.69215,0.4991,0.4991,0,0.05505,0.364675,230.5615,237.9895,0.06745,0.056125,-2.93065,-2.2048,-3.60135,-2.90165,-14.0301,-13.79265,-14.43915,-14.1755,-10.8366,-14.0927,-13.1046,-12.2331,-11.2265,-12.4415,-12.6797,-9.8651,-13.0292,-11.8631,-11.1131,-10.5845,-10.7562,-11.4753
1,10.25,7.4855,1.11616132725,0.43089809225,0.24330972,39.2392,103.10345,-5.6875,0.4901,493.834975,0.12585,1921.013025,1.051525,1.051525,0,0.020675,0.40105,229.928,237.9665,0.2006,0.521325,-2.8935,-2.2686,-3.44285,-2.8263,-14.01515,-13.81525,-14.4327,-14.14985,-10.8409,-14.1038,-13.0754,-12.2451,-11.2214,-12.4459,-12.6948,-9.8767,-13.0565,-11.8508,-11.1077,-10.5875,-10.7519,-11.491
1,10.75,7.574,1.383003977,0.418927201,0.213775583,39.132225,103.1196,-4.09625,0.338975,494.6471,1.0024,1927.3339,1.05895,1.05895,0,0.0647,0.426725,230.3495,237.743575,0.9302,1.6324,-3.1923,-2.22815,-3.5952,-3.036,-13.98115,-13.825875,-14.43185,-14.11685,-10.8654,-14.101075,-13.064925,-12.240675,-11.296625,-12.459775,-12.6958,-9.8869,-13.083075,-11.851875,-11.123675,-10.602675,-10.793,-11.513125
1,11.25,7.4069,1.086830254,0.41547553,0.21308553675,41.0723,103.1263,-7.67595,0.4392,474.824725,1.4282,1927.546675,0.546,0.546,0,0.0427,0.3817,231.23575,239.217775,3.09695,4.133875,-3.0779,-2.24315,-3.606225,-2.967575,-13.96485,-13.833425,-14.415825,-14.083725,-10.878475,-14.09355,-13.035475,-12.238025,-11.30695,-12.472325,-12.6961,-9.892,-13.0835,-11.8492,-11.116625,-10.614025,-10.798325,-11.527475
1,11.75,7.80795,1.160286007,0.42333488925,0.21770964475,49.9468,103.127175,-8.9587,0.249725,481.759475,0.497225,1921.864625,1.06435,1.06435,0,0.04075,0.4669,229.33325,239.602575,6.7742,8.049825,-3.048425,-2.307875,-3.580925,-2.9953,-13.9405,-13.84215,-14.40365,-14.051525,-10.88955,-14.090825,-13.020125,-12.245,-11.334975,-12.485825,-12.688275,-9.907725,-13.085425,-11.848525,-11.119225,-10.617825,-10.7994,-11.536525
1,12.25,7.77565,1.089159488,0.38666158925,0.205426386,42.145375,103.14515,-11.0319,0.101,488.01525,0.4016,1944.8635,0.809425,0.809425,0,0.0571,0.3522,228.47375,239.32925,10.33065,12.58355,-3.185675,-2.2997,-3.55545,-2.95965,-13.9424,-13.852725,-14.413675,-14.049275,-10.89735,-14.075875,-13.0005,-12.2502,-11.3696,-12.49605,-12.684375,-9.919075,-13.08795,-11.8393,-11.12305,-10.623575,-10.81395,-11.5363
1,12.75,7.74415,1.0707046725,0.432434966,0.2218624965,39.32535,103.1421,-12.5845,0.148325,488.62205,0.4171,1947.17945,0.60535,0.60535,0,0.04795,0.376125,230.957,238.599,12.7058,15.942,-3.206,-2.3006,-3.6933,-3.0314,-13.9388,-13.83,-14.4208,-14.0745,-10.9006,-14.0675,-12.98675,-12.3256,-11.4351,-12.518,-12.67895,-9.9337,-13.0866,-11.97575,-11.1981,-10.6534,-10.8361,-11.5484
1,13.25,7.4753,1.149347641,0.435315977,0.191971358,41.947025,103.135175,-11.775375,0.10035,490.56135,1.1381,1945.699675,0.6226,0.6226,0,0.0417,0.45435,229.747,238.7267,13.6514,16.80495,-3.38,-2.308,-3.5781,-3.1946,-13.9304,-13.8045,-14.422,-14.0976,-10.92095,-14.07325,-12.9582,-12.337,-11.4643,-12.528,-12.6809,-9.9466,-13.0822,-11.9735,-11.20325,-10.6594,-10.82775,-11.55115
1,13.75,7.81005,1.176911161,0.2495916405,0.152018962,70.383325,103.143,-12.3563,0.1145,494.0747,1.72205,1954.7248,2.34395,2.34395,0,0.0338,0.335425,227.654,238.821,12.49535,15.40155,-3.2011,-2.1113,-3.5768,-3.1368,-13.9291,-13.8219,-14.4198,-14.1033,-10.92975,-14.0905,-12.9599,-12.3504,-11.4744,-12.53735,-12.6758,-9.96005,-13.0832,-11.96915,-11.2084,-10.6705,-10.8282,-11.55985
1,14.25,8.078425,1.2015611985,0.3849436675,0.2276288415,41.3725,103.17525,-9.25295,0.12375,479.16815,1.2962,1953.5885,0.66785,0.66785,0,0.055,0.39985,229.61,237.744,9.62205,11.66245,-3.0906,-2.1559,-3.6037,-3.0595,-13.9867,-13.8762,-14.4122,-14.1498,-10.9455,-14.12135,-12.9575,-12.35565,-11.49675,-12.5486,-12.66905,-9.9733,-13.0896,-11.96455,-11.2094,-10.67755,-10.8289,-11.57085
1,14.75,8.09425,1.2129779455,0.41417919275,0.247230255,56.3664,103.203975,-9.9459,0.133825,485.11915,2.0053,1939.6741,1.6522,1.6522,0,0.06955,0.3886,229.238,238.514,6.17115,7.1572,-2.9309,-2.1332,-3.6182,-2.9232,-13.9894,-13.9265,-14.4329,-14.1677,-10.9435,-14.112,-12.9669,-12.36705,-11.51025,-12.57075,-12.6723,-9.98305,-13.0776,-11.96045,-11.21205,-10.67965,-10.81995,-11.5781
1,15.25,7.9139,1.098453458,0.474763099,0.263510299,39.20385,103.2076,-11.18715,0.28175,487.199725,1.594675,1942.0991,0.9615,0.9615,0.2935,0.0459,0.41695,226.89575,237.306225,2.795575,3.4653,-2.9306,-2.0795,-3.5164,-2.7806,-13.977225,-13.932325,-14.477225,-14.20035,-10.95605,-14.1095,-12.9965,-12.37625,-11.5211,-12.5563,-12.6675,-9.9995,-13.08325,-11.95785,-11.21425,-10.6825,-10.82615,-11.58075
1,15.75,8.00165,1.4074448675,0.435545635,0.2960247735,41.8735,103.2082,-10.7506,0.171,485.5287,2.2516,1940.7559,1.3731,1.3731,0,0.0542,0.37795,227.765,237.78425,0.7643,1.714325,-2.802875,-1.8791,-3.5912,-2.848675,-13.969725,-13.9186,-14.495775,-14.208775,-10.9641,-14.10825,-13.0298,-12.38935,-11.5346,-12.56055,-12.683,-10.0047,-13.0806,-11.95545,-11.2144,-10.67705,-10.8333,-11.5876
1,16.25,8.05015,1.38691145975,0.400177582,0.225916588,51.9032,103.2024,-12.1298,0.06835,495.27925,2.034625,1940.33855,0.5342,0.5342,0,0.0678,0.3852,229.5079,237.80775,0.1666,0.45935,-2.88735,-1.859075,-3.573725,-3.027925,-13.995475,-13.906475,-14.48965,-14.205375,-10.97365,-14.1048,-13.06055,-12.40905,-11.54885,-12.55595,-12.69075,-10.02075,-13.07935,-11.9442,-11.2202,-10.6759,-10.82265,-11.59165
1,16.75,8.20225,1.300733042,0.415689688,0.22181073,44.3545,103.18135,-11.8757,0.1131,493.6523,1.5033,1937.93815,0.7263,0.7263,0.26925,1.8541,0.34925,229.951,238.148,0.0515,0.024075,-2.7689,-1.8608,-3.5412,-3.0005,-14.0297,-13.9644,-14.491,-14.2204,-10.9748,-14.10525,-13.0908,-12.42485,-11.5521,-12.54805,-12.69705,-10.0321,-13.08,-11.93565,-11.2239,-10.67665,-10.8313,-11.5945
1,17.25,8.1743,1.31855982,0.403608721,0.2899987185,37.45895,103.2139,-11.479375,0.17765,499.37835,1.4829,1935.874525,0.71365,0.71365,0,0.0568,0.3902,229.539,237.7141,0.0335,0,-2.952,-2.1501,-3.7266,-3.1212,-14.0777,-13.9697,-14.4947,-14.2405,-10.9896,-14.11975,-13.11135,-12.42575,-11.5368,-12.5378,-12.6958,-10.03605,-13.0865,-11.9364,-11.2281,-10.67215,-10.83495,-11.6015
1,17.75,8.6301,1.242819375,0.384837628,0.23984327525,37.3238,103.216,-11.7561,0.113825,498.2808,1.43535,1944.153325,2.143175,2.143175,0,0.057,0.399375,227.718,238.193,0.0308,0,-3.0774,-1.9896,-3.6051,-3.0838,-14.0997,-13.975,-14.5066,-14.2641,-10.9975,-14.1096,-13.1396,-12.43795,-11.54425,-12.53335,-12.69755,-10.04485,-13.09855,-11.9435,-11.23085,-10.67595,-10.8372,-11.6074
1,18.25,7.484425,1.477611312,0.445084262,0.27139657325,38.9784,103.19395,-11.171,0.175775,505.3773,1.38055,1931.71645,0.563125,0.563125,0,0.0487,0.40055,226.161,238.271,0.031275,0,-3.0939,-1.9888,-3.745,-3.1768,-14.1275,-13.9841,-14.5103,-14.2528,-10.9968,-14.129,-13.17315,-12.4403,-11.5424,-12.52015,-12.7188,-10.0493,-13.1012,-11.95565,-11.23675,-10.6732,-10.8522,-11.6128
1,18.75,7.8189,1.192819216,0.36793329975,0.224722051,37.906,103.1805,-9.05385,0.0976,496.82215,2.11695,1937.482,0.7091,0.7091,0,0.0418,0.345625,225.774,236.558,0.030825,0,-3.1919,-1.9597,-3.7089,-3.2029,-14.1914,-13.9888,-14.5427,-14.2526,-11.0144,-14.1303,-13.2006,-12.45735,-11.53905,-12.51165,-12.74665,-10.05935,-13.11685,-11.96695,-11.2358,-10.6756,-10.8553,-11.6233
1,19.25,8.8125,1.189747872,0.394761915,0.174068952,36.43755,103.1797,-10.04085,0.24555,510.3128,1.813825,1960.42975,1.02975,1.02975,0,0.0334,0.41295,226.193,237.406,0.032875,0,-3.1116,-1.9994,-3.5758,-2.9659,-14.2054,-13.9903,-14.5578,-14.2835,-11.02275,-14.1553,-13.18085,-12.4604,-11.54445,-12.49605,-12.7752,-10.0581,-13.12245,-11.9808,-11.23975,-10.67505,-10.87155,-11.62825
1,19.75,8.85565,1.29314535125,0.3718500045,0.21330729,37.5089,103.14855,-5.91065,0.13025,497.74375,1.0166,1953.870675,0.2628,0.2628,0,0.0416,0.4062,227.153075,237.94575,0.03285,0,-3.233275,-2.127275,-3.684975,-3.202425,-14.15725,-13.96085,-14.540675,-14.282225,-11.0288,-14.1708,-13.1675,-12.45205,-11.5343,-12.4906,-12.7993,-10.0652,-13.13,-11.9976,-11.25175,-10.6714,-10.8785,-11.6298
1,20.25,7.99535,1.23542121325,0.3244071775,0.190911241,37.8861,103.17795,-4.773875,0.07925,496.6324,1.4648,1954.11125,0.9545,0.9545,0,0.0264,0.3771,223.8268,238.3525,0.0308,0,-3.3525,-2.216575,-3.8721,-3.235625,-14.16565,-13.93715,-14.5722,-14.306075,-11.03555,-14.1774,-13.1495,-12.43905,-11.53485,-12.48735,-12.8215,-10.08285,-13.14225,-12.00985,-11.24985,-10.67255,-10.88565,-11.6392
1,20.75,8.2282,1.1552152415,0.3599302805,0.195582095,39.657,103.184325,-1.725575,0.13045,496.715,1.7281,1953.0127,2.30785,2.30785,0,0.037625,0.335925,224.2538,237.97,0.03085,0,-3.308725,-2.34155,-3.955825,-3.320075,-14.17685,-13.92455,-14.6078,-14.308225,-11.0324,-14.2075,-13.15445,-12.42835,-11.5326,-12.4948,-12.8322,-10.07505,-13.12975,-12.02615,-11.2626,-10.6803,-10.8937,-11.6442
1,21.25,8.1071,1.039759588,0.3207591955,0.2378769485,40.3437,103.1863,-1.6296,0.0708,484.68745,1.36915,1949.85985,1.8551,1.8551,0,0.061275,0.3743,227.62675,236.82675,0.0344,0,-3.20415,-2.3822,-3.995275,-3.212175,-14.1956,-13.92475,-14.622125,-14.323275,-11.04435,-14.23195,-13.14725,-12.42745,-11.5321,-12.497,-12.8471,-10.08575,-13.12915,-12.04635,-11.263,-10.681,-10.9119,-11.65315
1,21.75,8.0586,1.062073444,0.25601098325,0.229793259,49.3582,103.1534,0.51475,0.1056,501.24055,1.625725,1954.93545,0.958975,0.958975,0,0.0495,0.3868,229.23185,237.047675,0.0327,0,-3.2096,-2.325375,-3.8752,-3.21055,-14.18745,-13.931475,-14.637075,-14.343975,-11.04275,-14.2409,-13.1451,-12.42075,-11.53465,-12.4935,-12.8558,-10.0916,-13.12935,-12.06065,-11.2656,-10.6754,-10.9166,-11.6586
1,22.25,7.568225,1.07004593675,0.24109044675,0.215870331,40.0784,103.1549,1.57695,0.05695,496.78515,0.62135,1950.383375,1.25845,1.25845,0,0.062875,0.3681,228.119225,236.8535,0.030875,0,-3.27005,-2.2801,-3.83,-3.1765,-14.18265,-13.952675,-14.650775,-14.3794,-11.0377,-14.212,-13.1479,-12.40915,-11.53095,-12.50405,-12.85215,-10.103,-13.12885,-12.0865,-11.2618,-10.6845,-10.93285,-11.6635
1,22.75,8.409,1.16185197,0.3208419135,0.2255919015,41.3633,103.1699,0.527,0.2069,491.1059,1.0193,1953.75865,1.25975,1.25975,0,0.07775,0.378025,227.342625,236.21875,0.03355,0,-3.191925,-2.274875,-3.962275,-3.199825,-14.1997,-13.948125,-14.651675,-14.394325,-11.04665,-14.1811,-13.181,-12.40185,-11.5289,-12.51405,-12.83275,-10.1058,-13.11735,-12.1112,-11.2654,-10.67855,-10.9287,-11.6673
1,23.25,8.0012,1.105214911,0.20939572925,0.17711687,40.4152,103.1802,1.9768,0.1129,476.9041,1.6018,1951.7909,1.91675,1.91675,0,0.04935,0.41055,225.318,235.630925,0.0308,0,-3.2172,-2.297175,-3.95125,-3.24615,-14.19555,-13.958675,-14.652875,-14.4115,-11.05295,-14.1671,-13.22105,-12.3853,-11.5418,-12.52085,-12.81665,-10.11335,-13.12475,-12.1378,-11.27095,-10.6802,-10.9431,-11.67135
1,23.75,7.1782,1.111215551,0.30416303975,0.16099480875,40.20535,103.19785,0.42835,0.104,482.45925,0.5477,1948.239075,0.3413,0.3413,0,0.0365,0.44205,224.940525,236.15425,0.0308,0,-3.19295,-2.334875,-3.871275,-3.191975,-14.195725,-13.9628,-14.6567,-14.413575,-11.04855,-14.1569,-13.273,-12.3813,-11.54405,-12.5352,-12.79665,-10.12155,-13.13285,-12.1644,-11.2686,-10.6852,-10.94755,-11.67885
2,0.25,8.16945,1.059169872,0.6834405525,0.37258382625,41.5836,103.2726,-9.069,0.1296,486.5442,1.3554,2002.83885,0.590425,0.590425,1.0146,0.106,0.4199,228.92,241.4695,0.026175,0,-1.6916,-1.1504,-2.1407,-1.66765,-14.14795,-14.3017,-14.6703,-14.4438,-12.1087,-13.9658,-13.2497,-12.7629,-12.3936,-12.9073,-12.8839,-11.5939,-13.3139,-12.7857,-12.2803,-12.2344,-12.375,-12.3738
2,0.75,7.95035,1.1338999825,0.6565949625,0.3690038605,39.8534,103.2627,-10.192625,0.08315,487.82845,1.4625,1970.09705,0.6498,0.6498,0,0.1175,0.4317,226.135,241.7855,0.0241,0,-1.8755,-1.1331,-2.25645,-1.8743,-14.17245,-14.28675,-14.66425,-14.43575,-12.0968,-13.9565,-13.2963,-12.738,-12.4047,-12.9439,-12.8929,-11.5854,-13.3303,-12.7912,-12.2825,-12.2093,-12.3708,-12.3695
2,1.25,7.99655,1.24802287325,0.63347768075,0.36803216125,39.740575,103.2267,-11.8748,0.096075,482.007925,1.549525,1997.78385,1.01205,1.01205,0,0.4409,0.415875,225.17615,240.8595,0.02315,0.0197,-1.94205,-1.30035,-2.3951,-1.957,-14.17695,-14.2749,-14.655,-14.42405,-12.098,-13.9772,-13.3517,-12.7058,-12.409,-12.994,-12.8784,-11.5666,-13.347,-12.7704,-12.2909,-12.2376,-12.3724,-12.3619
2,1.75,7.9206,1.1545784085,0.624899992,0.373095162,39.88645,103.2355,-11.14875,0.13425,489.58245,1.65015,1991.3714,0.5022,0.5022,0.1506,0.0933,0.4404,226.04065,241.9325,0.0251,0.0197,-1.99145,-1.3799,-2.29935,-2.01275,-14.17755,-14.28735,-14.66865,-14.4303,-12.1038,-13.9806,-13.3391,-12.7176,-12.4187,-13.0255,-12.8666,-11.5677,-13.318,-12.7826,-12.2882,-12.2442,-12.3392,-12.3575
2,2.25,8.1138,1.2364713435,0.641397503,0.370405184,39.27595,103.2593,-11.15845,0.16635,488.0254,1.5921,2008.923125,0.18555,0.18555,1.51025,0.1658,0.4527,226.0855,240.689,0.02475,0.039475,-2.1124,-1.27885,-2.3601,-2.0592,-14.17135,-14.29405,-14.6885,-14.42505,-12.1214,-13.9886,-13.3406,-12.7523,-12.4117,-13.0309,-12.8593,-11.5619,-13.3095,-12.7809,-12.2921,-12.2724,-12.3445,-12.3569
2,2.75,8.2554,1.246600776,0.69979540875,0.379736751,40.9852,103.2882,-9.705625,0.1526,486.5384,1.6078,2020.4706,0.5061,0.5061,1.4452,1.02845,0.45305,228.2975,240.1315,0.024875,0.0396,-2.13245,-1.32185,-2.5085,-2.101,-14.1626,-14.29365,-14.69115,-14.41825,-12.1441,-13.9825,-13.3277,-12.7823,-12.4107,-13.0275,-12.8448,-11.5431,-13.2864,-12.7823,-12.2884,-12.2598,-12.336,-12.3469
2,3.25,8.084175,1.20202953375,0.620539425,0.35185364125,39.837525,103.29,-11.0621,0.1505,484.7816,1.5818,1950.72625,0.43085,0.43085,1.0178,0.09235,0.468,228.36045,239.57,0.0235,0.0197,-2.04755,-1.35255,-2.49895,-2.0686,-14.16285,-14.32775,-14.71285,-14.41725,-12.1626,-13.9545,-13.3185,-12.8081,-12.4106,-13.0157,-12.8215,-11.5448,-13.2733,-12.7869,-12.2971,-12.2615,-12.3303,-12.3479
2,3.75,8.1259,1.188486432,0.6745852475,0.3608605375,40.4897,103.3124,-10.6345,0.1602,487.75755,1.5256,1961.2839,0.44645,0.44645,1.81665,0.0885,0.4541,226.5555,239.6255,0.023775,0.014775,-2.1923,-1.3716,-2.53645,-2.0666,-14.1676,-14.339,-14.73475,-14.40455,-12.1755,-13.9502,-13.3116,-12.7926,-12.4065,-13.027,-12.8045,-11.552,-13.2574,-12.7564,-12.2993,-12.2667,-12.3293,-12.3477
