DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,6.75,-0.2983526,-50.36952,-6.84195575,-0.3809152,0.3120998,0.02923838,-7.583056,347.3917,2.21269775,0.2137958,0.1562922,0.04119564,0.098871,265.7555625,204.5302725,-79.3621815,0.140204445,-2.980315675,-7.79632211166667,28.2807163666666,0.244125,-22.965799,-15.077462,-33.711184,-19.070659,85.3412186416666,85.5155,0.0399396100583333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,-0.623166666666665,3.62095833333334
1,7.25,-0.2602154,-49.85781,-7.97230375,-0.35398,0.3757796,0.02640012,-7.40684,347.9834,2.2008575,0.2210132,0.181856,0.04187204,0.09898224,265.5529825,204.6555325,-75.505325,0.7496671825,2.1452118,-8.09102748833333,29.689392775,0.235625,-23.265244,-15.171329,-34.3237124567362,-19.172563,85.3788780166667,85.53625,3.20392466991667,4.5325,1,1,1,1.2,1,1,1,1,1,1,1,1,-0.785749999999998,3.57875
1,7.75,-0.2224722,-29.78363,-4.17409075,-0.55646595,0.384151,0.03372748,-7.118096,347.854,2.19718,0.2460954,0.1870442,0.05249126,0.09406156,271.2552475,203.620095,-47.33191375,3.192164125,14.54907525,-7.49519202333333,27.2037427083333,0.295625,-23.672878,-15.107392,-34.0085206226116,-19.132808,85.3921015416667,85.5427083333333,24.6090238491667,29.1458333333334,1,1.195,1.81458333333333,3.42916666666667,1.3425,1,2.47375,3.725,2.32625,3.68208333333333,2.48625,3.5,-0.893861111111111,3.53091666666666
1,8.25,-0.2616444,-18.62228,-2.02214375,-1.49316425,0.2119396,0.05710394,-6.059674,348.6959,2.31878325,0.233706,0.1988656,0.09375156,0.1102014,284.530685,206.298145,-5.4784529,4.653462975,29.6094335,-6.11922284416666,24.171172,0.2,-21.953975,-15.043812,-32.21241,-19.075527,85.4300348583333,85.5724583333333,38.1287284333333,70.3,2.71125,4.33333333333333,4.73666666666667,9.58541666666667,4.38666666666667,4.33333333333333,6.73458333333333,9.12791666666667,6.49291666666667,8.20541666666666,6.49291666666667,8.24291666666666,-1.05066666666667,3.49716666666667
1,8.75,-0.3036674,-3.87482,2.1020325,-1.824858,0.2880734,0.05887606,-4.388184,350.1835,2.405358,0.2670098,0.2696174,0.134447,0.131193,297.947835,209.013125,22.9141795,7.974363975,48.50314,-4.35358154416667,22.064074575,0.25,-19.468731,-14.429823,-29.001995,-18.979049,85.4527897916667,85.5972916666667,59.0851068333333,104.733333333333,6.81666666666667,7.475,11.0125,17.2208333333333,7.21375,7.12083333333334,11.1875,16.0958333333333,9.98625,14.9666666666666,11.725,14.1583333333334,-1.06983333333333,3.44520833333333
1,9.25,-0.355257775,7.3161145,3.5178365,-1.94876,0.341975725,0.0673401275,-3.249201,350.618975,2.403773,0.30984205,0.318808475,0.1696802,0.1355545,307.9967075,212.017595,45.67524525,12.51955675,81.28886175,-3.30165692666667,20.0557456,0.31125,-17.411969,-13.650743,-26.4259531485317,-18.541049,85.4663692,85.6444583333333,88.1981697833333,176.257083333333,12.5625,11.15,16.2054166666667,29.7729166666667,14.1658333333333,13.6791666666667,21.4833333333333,25.4716666666667,18.225,20.5875,18.7666666666667,21.2958333333333,-1.03961111111111,3.39675
1,9.75,-0.3970212,9.7990735,5.04817125,-2.08724,0.4716302,0.07718468,-2.736038,350.741,2.2559,0.354465,0.3663154,0.2052608,0.1771088,313.9732675,213.0675925,64.802639,17.526449,99.635575,-2.66734016666666,19.49721265,0.368,-15.9617985,-12.38809575,-25.02301075,-17.2957215,85.4698335666667,85.6413333333333,63.943930525,211.095833333334,18.6583333333333,18.675,23.7558333333333,30.0125,22.0625,19.0583333333333,30.1970833333333,35.4291666666667,26.9066666666667,31.91375,27.8416666666667,31.6095833333334,-0.848777777777779,3.32466666666667
1,10.25,-0.447400125,20.0604125,6.55792575,-2.060704,0.41899345,0.0800511025,-1.7651045,350.89415,2.23353,0.410647,0.411549575,0.223835,0.2262054,316.0059275,215.68748,76.739181,20.447635,119.80298,-1.51821826116667,19.02406965,0.526875,-14.6874385,-11.714344,-22.0501474259557,-16.25400125,85.46633075,85.641,84.0334234349999,275.983333333333,20.26,23.7416666666666,29.6275,34.45,23.3833333333333,23.2,32.35,44.8,31.6166666666667,42.15,33.9166666666667,39.0416666666667,-0.621777777777778,3.28533333333333
1,10.75,-0.481303,28.417865,8.209363,-2.075757,0.524666,0.09654828,-1.1869018,351.494575,2.1301745,0.4304244,0.4479802,0.2380906,0.2245336,315.3855625,219.94676,93.626154,24.05057,173.63249,-1.16472992525,17.1901015166666,0.478375,-12.4284745,-11.25107575,-20.4149845,-14.6735455,85.4478251,85.608625,86.6147319008333,378.166666666666,28.6875,27.7408333333334,33.69875,55.8770833333333,27.21375,26.9208333333333,40.1508333333333,44.9125,36.8125,42.6583333333334,36.1041666666666,39.9458333333333,-0.305833333333333,3.25166666666667
1,11.25,-0.551493,23.273485,8.5298875,-2.121196,0.5054694,0.1048554,-0.911431200000001,352.327625,2.0611705,0.4645384,0.498475,0.2544414,0.211394,321.48049,222.90145,93.544157,22.048934,137.75234,-0.320624877883333,14.2118793333333,0.665125,-11.53824975,-10.84364775,-18.43744575,-13.1038535,85.4008017583334,85.5619583333333,166.443489583333,319.78875,24.9,30,36.9,62.4604166666667,26.3625,25.65,38.1458333333333,47.2283333333333,35.15,45.8541666666667,37.75,42.7541666666666,-0.207888888888889,3.23233333333333
1,11.75,-0.579922925,33.76046,8.836015,-1.980306,0.62344265,0.100812425,-0.199400449999999,352.814325,1.926358,0.5552481,0.529076925,0.2663818,0.262216225,327.459485,224.90364,88.004074,23.72313,164.48458,0.266087065825,13.2515438333333,0.820125,-10.4088525,-10.03030325,-17.3065581427248,-12.44101675,85.350055275,85.4840833333333,369.142171336667,394.1625,25.025,34.88875,40.03,61.9604166666667,28.71375,35.36125,41.8991666666667,58.8458333333333,48.1091666666666,59.2208333333334,49.4008333333334,53.0345833333333,-0.0314444444444444,3.22666666666667
1,12.25,-0.63864805,40.2194725,7.837022,-2.1758295,0.7327679,0.10444785,0.263853575,352.95175,1.90350925,0.55679025,0.553122975,0.280475375,0.258401025,332.0535,226.639775,101.316195,22.2667845,145.3903625,0.677430725333333,12.7284842,0.992,-9.6252956,-9.4959516,-14.9314548296242,-10.876091,85.3079412,85.4322083333333,283.505330666666,366.167916666667,27.0625,29.75,33.6083333333333,55.7520833333333,25.9916666666667,27.6041666666666,37.6333333333333,47.0375,38.2416666666666,44.9333333333334,37.9541666666667,42.1666666666667,0.229444444444445,3.20416666666667
1,12.75,-0.6609188,36.450875,7.7878425,-2.323899,0.5859521,0.11357265,0.409032075,352.768375,1.8924,0.615190025,0.5986543,0.2725625,0.234416325,332.507565,227.86368,88.29085825,21.27836225,143.0085,0.756232431833333,12.3083622583333,0.99325,-6.3039757,-9.1200964,-13.4882798146203,-9.6291771,85.2662240333333,85.378125,242.0744934,334.6375,23.7208333333333,26.0541666666667,29.0179166666667,41.66875,24.7208333333333,23.6958333333333,35.88625,44.1125,33.3458333333334,40.8258333333333,34.075,39.1041666666667,0.50875,3.19220833333333
1,13.25,-0.797665125,32.2460975,7.575945,-2.3767625,0.84822095,0.1101979,0.849565325,352.7789,1.92503,0.6004132,0.607897425,0.2661394,0.218542425,331.60165,230.02416,66.27438,19.532004,126.25375,1.09860415026667,11.5921941333333,1.09475,-1.69546005,-8.5812648,0.467456101957061,-8.6793673,85.2458294833333,85.36525,228.307952741667,290.602916666666,20.3083333333333,23.3,26.6041666666667,35.4604166666667,23.2458333333333,23.4083333333333,33.8166666666667,39.5416666666667,32.4541666666667,38.4625,33.1,34.7416666666666,0.803333333333333,3.16166666666667
1,13.75,-0.789109525,39.3869275,7.3984425,-2.237305,0.6806875,0.113995825,1.21186575,352.5335,1.97415175,0.56056725,0.568921925,0.2781766,0.2044907,337.743895,230.7125875,45.229795,13.842152,93.311308,1.391173801,11.2118061833333,0.87625,-1.18610811,-8.240485525,0.306182718796327,-7.985862325,85.2314160666667,85.3715,218.399674,202.294583333333,13.65,18.7570833333333,18.1333333333333,53.4708333333333,15.5708333333333,15.4695833333334,25.475,30.7041666666667,21.43625,25.9041666666667,21.5383333333334,23.2220833333333,1.629,3.13783333333333
1,14.25,-0.785527725,29.77154,4.54115,-2.208881,0.625149725,0.121326925,1.28922375,352.71885,1.887172,0.645142325,0.582651875,0.2658489,0.19455095,335.4085875,228.2177,63.338451,10.425531,89.219108,1.08773930916667,10.6639566616667,0.92,-0.7043428725,-7.7733179,-1.40267901091733,-7.68504755,85.2177391333333,85.353875,140.492532808333,206.495833333334,10.6583333333333,18.4208333333333,18.65,46.5020833333333,15.475,14.5466666666667,24.0458333333333,28.2291666666667,21.2258333333333,24.0695833333333,21.0925,20.6929166666666,2.16405555555555,3.12616666666667
1,14.75,-0.778945975,27.8911,3.2249175,-1.936084,0.59110555,0.107592275,1.33720975,352.98285,1.867176,0.5569714,0.54130605,0.25086465,0.17493225,335.7279925,228.861415,47.901378,11.683263,100.067788,1.07714451466667,10.66586108,0.88275,-1.3635792075,-7.187540225,-3.98471066694502,-6.7399854,85.2152212166667,85.3299166666667,93.4365644958333,221.595833333333,9.775,16.7958333333333,17.95,30.23125,11.8,12.7083333333334,18.1,26.3958333333333,18.2208333333333,23.7625,19.7666666666667,20.4833333333333,2.33816666666667,3.13920833333333
1,15.25,-0.79754405,18.563825,2.1280475,-1.86063025,0.498716475,0.0864361025,1.68872725,352.6486,1.893312,0.523522225,0.513262225,0.2291441,0.14450255,331.912535,227.3493675,36.470473,10.177965,77.074862,1.29303052233333,10.36400179,0.75625,-2.952156875,-5.88199025,-5.171862075,-4.8979833,85.2143979666667,85.3405416666667,143.2042118,177.3875,5.63333333333333,14.95,16.2666666666667,24.1270833333333,11.8166666666667,10.7083333333334,17.6583333333333,22.17,15.0625,19.3125,16.3333333333333,17.9291666666667,2.78356944444445,3.185875
1,15.75,-0.762132,10.43715,-2.843095,-1.69694375,0.712299725,0.10657705,1.558153,352.3033,1.86538275,0.489062925,0.420154325,0.20138295,0.11482135,329.0350075,228.63532,10.2162661,6.7630772,51.419039,1.13920107033333,10.55584815,0.88925,-4.88098915,-5.59818575,-5.3632211871782,-3.726198125,85.2227623,85.3525833333333,80.172323725,117.091666666667,3.2375,8.95833333333334,9.37916666666668,22.1791666666667,9.31666666666667,7.95416666666667,14.3166666666667,15.4458333333333,12.075,12.9166666666666,11.225,12.3625,3.12611111111111,3.24045833333334
1,16.25,-0.66787535,1.0578764,-1.564471,-1.4697025,0.5126492,0.0824488075,1.58162875,352.03355,1.79138,0.40956055,0.37622775,0.185290225,0.09770607,324.1661225,229.09224,-24.123301,4.1852506,25.075327,1.18641052,10.7874290583333,0.58,-4.446506125,-4.6648104,-5.389991425,-3.8245948,85.2405075,85.3354166666667,27.8176571958333,70.6404166666667,1.7375,3.49166666666667,4.2125,13.0541666666667,4.755,2.3625,7.11125,9.41249999999999,4.12083333333334,5.3575,4.12083333333334,5.3575,3.36258333333334,3.29991666666666
1,16.75,-0.604459525,-15.888085,-3.4918645,-0.80972385,0.478336,0.0525577925,1.48113875,351.8345,1.8881575,0.27162865,0.279277725,0.0969435825,0.0792003425,318.375645,228.23712,-63.811278,2.5210852,10.212454,1.40469032033333,10.9632221833333,0.39225,-6.320148725,-3.986290975,-9.76457035054491,-3.45262085,85.2487213166667,85.3430416666667,8.05551664166667,26.4125,1,1.195,1.3425,3.98125,1.095,1,2.21375,2.53625,1.4175,1.4175,1,1.195,3.40972222222222,3.37225
1,17.25,-0.56649075,-33.3722325,-3.46224575,-0.30331825,0.42720185,0.0327336025,0.883881675,351.4847,1.878437,0.155160475,0.159785225,0.03599342,0.0800805625,309.84956,227.166025,-95.291588,0.95256562,1.2626617,0.673251651096667,11.8333783,0.302,-8.00555005,-4.159103725,-13.2311692469768,-3.396141725,85.2573941333333,85.3506666666667,1.06562646931667,4.49166666666667,1,1,1,1.2,1,1,1,1,1,1,1,1,3.39681944444445,3.48204166666667
1,17.75,-0.482483125,-46.500875,-3.680295,-0.193256625,0.332999825,0.0274939275,0.0897350225000001,350.163625,1.8737895,0.17983275,0.17953595,0.0315227925,0.07242037,304.4331625,222.8442025,-102.8946,0.24795412,-4.6636068,-0.35991162929,13.77254335,0.26125,-9.89368885,-4.53775335,-14.3408204324184,-4.08784035,85.2593606,85.351375,-0.202683126033333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.32841666666667,3.54500000000001
1,18.25,-0.440859275,-44.4488675,-4.49005925,-0.160573,0.833614175,0.0337116825,-0.932565774999999,349.830125,1.86956,0.206128075,0.170918575,0.05235298,0.0865459225,298.400755,219.9099425,-99.436654,0.018495057,-4.5065211,-0.966617929833334,15.6862642666667,0.9535,-12.09415975,-5.1346699,-17.9115454446012,-4.693389525,85.2919050666667,85.3830416666667,-0.329248285333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.04919444444445,3.598875
1,18.75,-0.408329425,-44.468655,-4.34533,-0.20360015,0.952266775,0.0413774475,-1.524163,348.793,1.86202375,0.20601185,0.178055775,0.0630608275,0.09072836,294.2811125,217.439005,-96.15518,0.48370415,-3.4790949,-1.51191142,15.9683522833333,1.1305,-13.870642,-6.209745825,-20.6975394000576,-5.37520245,85.3013902,85.4103333333333,-0.315035517416667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.79025,3.6245
1,19.25,-0.396684675,-47.47082,-6.396595,-0.126259675,1.02266625,0.0457955575,-1.8517985,348.3924,1.855602,0.180942525,0.181327125,0.0697245775,0.1107533,291.86806,216.566805,-94.401786,0.52941802,-3.162727,-2.176760745,16.7543292666667,1.21275,-15.41723825,-7.40770625,-24.510976,-6.431567325,85.3018680333333,85.4397083333333,-0.320250800833333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.53230555555555,3.66266666666666
1,19.75,-0.371287425,-44.623375,-5.1179265,-0.1808339,0.95482215,0.03850665,-1.66378875,348.205875,1.8881985,0.196347,0.18036165,0.0605352375,0.114692075,287.7268325,216.259135,-91.422571,0.43237589,-3.1809449,-2.2746336825,17.793053,0.84925,-16.134715,-8.41478325,-26.96085,-7.942177,85.2914854666667,85.4504583333333,-0.317792541166667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.38752777777778,3.70304166666667
