DOY2,HR2,LE,USTAR,TA_1_1_1,WS,FC,H,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,16.75,-2.1037,0.05605,-31.56255,0.2931,-0.1026,-51.267725,46.8196,346.43135,0.1585,-59.41665,-5.201725,-3.753225,0.42805,-0.03655,0.531
1,17.25,-1.7585,0.04645,-32.1537,0.3823,-0.0142,-47.998975,47.6332,346.41845,0.1485,-60.5399,-9.250375,-3.88255,0.032975,-0.285775,0.5005
1,17.75,-2.05945,0.0516,-32.597775,0.2006,-0.19155,-49.474475,48.373,346.2711,0.1485,-59.528825,-9.9315,-3.85555,-0.112925,-0.428625,0.4795
1,18.25,-1.26215,0.05005,-33.302775,0.17255,0.04495,-52.3823,49.229,346.48855,0.1385,-63.40155,-9.45895,-4.172225,-0.1161,-0.398525,0.4695
1,18.75,-1.40885,0.04365,-33.651075,0.20945,-0.01695,-47.79445,49.6832,346.76315,0.1285,-62.5701,-9.83805,-4.590125,-0.115275,-0.41685,0.5325
1,19.25,-0.6037,0.0422,-33.7438,0.1984,-0.02845,-51.292675,50.7248,347.11965,0.12,-61.268675,-9.95695,-3.7308,-0.114575,-0.383025,0.4695
1,19.75,-1.32155,0.04635,-34.5942,0.0876,-0.01165,-49.7802,51.9696,347.26405,0.12,-61.021225,-9.588475,-3.50565,-0.116925,-0.246225,0.4695
1,20.25,-0.8949,0.0617,-34.7798,0.3033,-0.297,-51.680025,52.9752,347.9188,0.11,-60.4329,-9.466275,-3.4295,-0.116475,-0.43585,0.494425
1,20.75,-2.8612,0.03935,-34.7383,0.1501,0.0351,-48.66135,53.4676,348.5097,0.1185,-59.971875,-9.19805,-4.089075,-0.1192,-1.003025,0.458
1,21.25,-0.81015,0.0387,-34.7142,0.12945,-0.18615,-48.877375,54.0788,348.76825,0.11,-60.3937,-9.76065,-2.996,-0.11765,-0.22365,0.47355
1,21.75,-0.7467,0.03,-35.5781,0.12415,-0.14885,-45.580575,54.7448,348.96165,0.1,-59.8945,-10.30675,-3.123675,-0.116475,-0.244125,0.4565
1,22.25,-0.4123,0.02945,-36.72925,0.0587,-0.365625,-56.367,55.9064,349.3927,0.1,-59.39215,-8.9542,-3.57225,-0.11995,-1.015,0.467
1,22.75,-23.50915,0.04445,-36.83485,0.068,0.007325,-53.0954,56.708,349.47025,0.0985,-58.837875,-8.280825,-2.98465,-0.121775,-0.224125,0.467
1,23.25,-0.921425,0.031625,-37.5316,0.1383,-0.00655,-46.97155,57.4408,349.36145,0.0985,-58.1317,-9.6753,-3.523375,-0.121975,-0.420375,0.43615
1,23.75,-0.48835,0.043325,-37.8706,0.116625,-0.05185,-47.448625,56.8996,349.59905,0.097,-57.66145,-8.4258,-3.7345,-0.158875,-0.253425,0.457
2,0.25,-0.553,0.0227,-38.081625,0.075125,-0.2054,-42.75985,59.3538,365.523,0.09,-56.563375,-9.583,-3.306125,-0.098225,-0.978875,0.6249
2,0.75,-1.175125,0.023,-38.814,0.04965,-0.1702,-45.67695,57.9138,365.695,0.0885,-56.043375,-9.495375,-3.0212,-0.1191,-1.226,0.6479
2,1.25,-1.8354,0.02075,-39.94375,0.08835,-1.4772,-37.4161,57.4612,365.8355,0.08,-55.2845,-9.5255,-3.1382,-0.1745,-1.059375,0.65705
2,1.75,-1.1344,0.0312,-39.61575,0.049,-0.26925,-43.5919,57.6566,365.9645,0.08,-55.341125,-9.667875,-2.843075,-0.175225,-0.942125,0.6393
2,2.25,-0.425,0.014425,-39.125,0.065125,-0.0671,-42.8982,58.261,365.9995,0.0885,-54.895625,-9.908875,-2.53395,-0.119125,-0.79025,0.6513
2,2.75,-2.0012,0.0246,-39.50575,0.0665,-0.197,-40.471925,59.331,366.127,0.0885,-52.435625,-9.864375,-2.936375,-0.151925,-0.48925,0.54255
2,3.25,-1.3158,0.01385,-39.804625,0.053125,-0.0394,-37.86,58.4386,366.0025,0.08,-53.63625,-10.36725,-2.88415,-0.18435,-0.948625,0.55355
2,3.75,-0.216825,0.0164,-38.155625,0.113625,-0.107225,-42.7517,56.9472,366.0195,0.0885,-54.01,-10.332625,-2.831475,-0.14105,-0.77975,0.5586
2,4.25,-0.72,0.0224,-39.497,0.0404,-0.825125,-40.269075,57.895025,366.179325,0.08825,-55.259375,-10.378875,-3.127225,-0.170725,-0.82075,0.543
2,4.75,-1.1282,0.02185,-39.865,0.0868,-0.1004,-40.6208,58.04315,366.304375,0.08825,-52.52675,-10.405125,-2.796675,-0.136025,-1.153375,0.478075
2,5.25,-0.4418,0.0268,-39.9585,0.0472,-0.1493,-49.587125,58.519475,366.447625,0.08,-51.631125,-10.458625,-3.0779,-0.1602,-0.730625,0.5364
2,5.75,-1.08,0.0192,-40.106,0.0848,-0.08515,-41.2604,57.05765,366.6396,0.08,-54.367,-10.411625,-3.19245,-0.20905,-0.776125,0.540925
2,6.25,-0.54,0.02655,-40.427875,0.0254,-0.27065,-42.301675,57.11485,366.63015,0.07825,-54.544,-10.41025,-3.26015,-0.150875,-1.044875,0.555625
2,6.75,-0.54655,0.0224,-40.209,0.03275,-0.11165,-48.4289,56.812675,366.547125,0.07825,-53.99125,-10.477125,-3.045525,-0.16175,-1.063,0.45125
2,7.25,-2.35,0.02345,-40.477,0.0392,-0.426025,-46.36175,57.036025,366.496875,0.07825,-54.11625,-9.93825,-2.703275,-0.100025,-0.57075,0.51835
2,7.75,-0.651125,0.0308,-40.65275,0.019125,-0.942,-44.125775,56.82355,366.466525,0.07825,-50.95375,-9.368625,-2.05535,-0.050725,-0.234,0.51085
2,8.25,-2.7338,0.033875,-39.4685,0.07325,-0.75435,-46.640775,58.524775,366.493425,0.08825,-46.542125,-4.60275,1.055975,1.219075,0.55525,0.504225
2,8.75,-4.7315,0.0329,-36.775125,0.044,-0.129,-33.79115,58.65385,366.33445,0.1,-36.398625,16.9545,12.66405,6.270225,5.170625,0.53745
2,9.25,-2.06805,0.052,-35.530375,0.1195,-0.5749,-18.787,57.45615,366.316725,0.11,-13.918,38.4785,36.947975,15.781925,10.632,0.6155
2,9.75,-9.21785,0.0525,-34.8125,0.114,-1.33295,-23.131,53.967125,366.08685,0.12825,9.504,67.024625,58.965225,29.2709,17.048,0.68435
2,10.25,-9.4775,0.0795,-33.77825,0.2245,-0.32455,-21.949025,48.3246,366.02135,0.1565,12.77125,79.02825,91.809825,44.893775,21.128125,0.75355
2,10.75,-5.8296,0.0536,-32.66175,0.2555,-0.4986,-67.8505,45.576725,365.986,0.17,14.888125,93.884375,79.44475,44.87725,25.335375,0.7702
2,11.25,-1.765325,0.0715,-31.6915,0.2105,-0.022425,7.37215,42.9925,365.8802,0.19825,20.449125,147.42225,94.22985,53.70835,32.85825,0.7632
2,11.75,-2.373925,0.105,-30.802625,0.191,-0.1445,8.46055,41.829225,365.668525,0.21,19.256375,143.661125,105.8447,58.811975,30.7545,0.7303
2,12.25,-1.6964,0.10245,-29.930625,0.480125,-0.0656,13.206075,40.479975,365.573875,0.23,19.818875,152.64825,87.24825,50.1257,35.68775,0.7238
2,12.75,-0.1942,0.130825,-29.09525,0.29215,-0.2386,13.265875,39.408125,365.510025,0.25825,20.841625,149.786,92.804025,53.666325,34.943875,0.7272
2,13.25,0.4918,0.145825,-28.24375,0.44765,-0.0858,24.955625,38.717775,365.466525,0.27,21.9765,150.084625,103.97575,59.284075,37.863875,0.7224
2,13.75,0.4068,0.1314,-27.885375,0.523025,-0.0472,12.751075,37.75595,365.2623,0.28825,21.924375,154.8665,111.46795,63.39625,47.87825,0.74175
2,14.25,-0.0891999999999998,0.128125,-27.44425,0.6108,-0.1862,20.97755,36.4858,365.217825,0.28,22.76625,155.352375,101.414075,52.978525,37.13175,0.7456
2,14.75,-0.0863999999999999,0.12365,-26.8385,0.48985,-0.1094,7.1362,36.1138,365.156775,0.28825,18.004625,124.631375,102.783225,47.27855,31.313375,0.7544
2,15.25,-15.223375,0.12505,-26.323375,0.26325,-0.04275,-3.238275,35.9784,365.06265,0.29,12.94075,102.349,87.152425,43.328275,29.15275,0.766125
2,15.75,-0.51525,0.10485,-26.088125,0.55525,-0.05075,-0.338599999999999,35.9834,364.7532,0.28825,6.255875,68.856375,55.981225,27.1979,19.702375,0.775625
2,16.25,-0.76625,0.0781,-26.0522,0.28,0.01425,-7.40995,36.107,364.5599,0.2885,-12.2353,36.5208,31.430125,17.4053,8.885,0.7874
2,16.75,-0.75725,0.08925,-26.2342,0.47295,-0.08175,-26.34415,36.4408,364.5113,0.28,-39.47765,16.1014,12.087425,7.437575,4.14415,0.79325
2,17.25,-0.6165,0.06865,-26.626,0.56165,-0.012,-47.98785,37.2184,364.40845,0.2755,-53.96435,1.19945,-0.8951,1.9576,0.6507,0.789875
2,17.75,-2.0454,0.0372,-27.4271,0.29285,-0.13385,-43.261075,39.0944,364.431275,0.261,-54.5979,-5.7434,-3.2258,0.5292,-0.16475,0.749875
2,18.25,-1.679625,0.0351,-28.5589,0.1658,-0.175125,-36.93195,42.6362,364.5688,0.204,-54.38785,-8.51155,-4.653175,0.3396,-2.0625,0.648125
2,18.75,-1.98475,0.033,-29.377,0.05815,-0.088,-40.4129,47.0776,364.667675,0.1925,-53.45915,-9.6769,-4.750625,0.290275,-1.8383,0.646225
2,19.25,-1.0955,0.03865,-30.1234,0.10175,-0.037375,-42.40975,50.0192,364.826875,0.174,-55.04985,-9.70735,-4.1433,0.260475,-1.54925,0.6125
2,19.75,-1.596125,0.02955,-31.3373,0.0968,-0.574875,-47.099975,51.44,364.860875,0.14,-54.6913,-10.22865,-3.897725,0.29445,-0.9181,0.58395
2,20.25,-2.06375,0.0262,-33.118,0.058575,-0.110375,-50.139225,53.0428,364.991975,0.12,-55.29785,-10.3808,-3.47265,0.20455,-0.78865,0.5936
2,20.75,-1.019125,0.01915,-33.8926,0.09775,-0.346875,-48.766675,55.2654,365.03185,0.12,-57.88325,-10.48955,-3.292925,0.2853,-0.5579,0.6172
2,21.25,-1.66125,0.03305,-34.9903,0.0666,-4.1952,-44.74005,55.7048,365.08615,0.11,-59.08845,-11.0281,-3.2097,0.214975,-0.4799,0.6194
2,21.75,-1.00595,0.020575,-35.5423,0.06755,-0.1891,-43.5136,56.773,365.166575,0.1085,-56.51125,-11.24275,-4.555025,0.180175,-1.2121,0.6186
2,22.25,-1.2495,0.034575,-36.4153,0.091525,-0.15375,-46.488,57.2994,365.159425,0.1,-56.58785,-9.6199,-4.373825,0.191325,-2.0587,0.6098
2,22.75,-1.240875,0.02,-37.1435,0.064,-0.16375,-46.751,59.8134,365.164725,0.0985,-56.68635,-8.8044,-3.335225,-0.0135,-1.0865,0.6055
2,23.25,-1.6365,0.0169,-37.4497,0.09425,-0.057,-41.33735,57.659,365.15825,0.0985,-56.43715,-9.5323,-3.53345,-0.07785,-1.31945,0.566
2,23.75,-2.31175,0.023425,-37.7616,0.101425,-0.047,-36.93,59.1074,365.36415,0.09,-58.42745,-9.69975,-3.25805,-0.12435,-1.12025,0.603475
3,0.25,-8.168,0.0169,-34.469975,0.052625,-0.3198,-43.7664,47.4862,365.7001,0.115,-52.56035,-8.121225,-3.679075,-0.2638,-1.628525,0.470325
3,0.75,-2.535975,0.016875,-34.9908,0.047375,-0.145075,-42.94885,49.9176,365.811525,0.115,-53.935725,-7.8006,-3.79435,-0.00234999999999999,-0.789625,0.46245
3,1.25,-2.7485,0.02025,-35.415825,0.043625,-0.3015,-42.32625,54.121,365.9649,0.115,-51.9145,-8.62705,-3.4074,-0.117625,-0.568975,0.4503
3,1.75,-5.6005,0.014375,-35.65715,0.0435,-0.14035,-45.0245,54.2714,366.201275,0.11525,-52.7629,-8.69925,-3.402875,-0.0421,-0.504275,0.4113
3,2.25,-2.208225,0.01825,-35.8381,0.03525,-0.342425,-39.8788,55.3006,366.345375,0.10525,-50.195775,-9.000925,-3.4238,-0.034025,-0.55125,0.41535
3,2.75,-6.0718,0.01815,-35.81285,0.050875,-0.1644,-49.3779,54.4386,366.287925,0.10525,-52.171875,-8.76935,-3.169775,0.00512500000000001,-0.623925,0.4305
3,3.25,-3.4182,0.0165,-36.26625,0.04615,-0.77965,-53.9331,52.2804,366.381125,0.10525,-52.295375,-10.332825,-3.075,0.00215000000000001,-0.634325,0.4235
3,3.75,-2.88635,0.02,-36.45145,0.031975,-0.222875,-40.94225,53.8758,366.343825,0.1,-53.891075,-10.374175,-3.0644,-0.00939999999999999,-0.421875,0.420125
3,4.25,-2.10575,0.0245,-36.9597,0.041,-0.499775,-41.6428,55.514025,366.4387,0.1,-52.818,-10.02285,-3.16085,-0.01325,-0.5247,0.450075
3,4.75,-3.411575,0.0264,-36.89745,0.0342,-0.307225,-38.62325,58.06285,366.59465,0.1,-52.2173,-9.45875,-3.237575,0.02165,-0.4689,0.455
3,5.25,-2.09765,0.027,-37.2785,0.0575,-0.34435,-41.03825,58.387575,366.69805,0.1,-53.9614,-10.228575,-3.044,0.02545,-0.61165,0.4562
3,5.75,-2.283875,0.0201,-36.9702,0.0498,-0.613,-41.214875,58.3962,366.77755,0.1,-53.83945,-10.088825,-2.915525,0.078675,-0.381325,0.4475
3,6.25,-1.71675,0.021,-37.3364,0.0461,-0.312125,-38.2319,57.55045,366.8626,0.096,-51.9707,-9.1713,-3.154125,0.11465,-0.804075,0.44565
3,6.75,-3.848,0.015125,-37.135,0.036875,-0.971375,-35.13385,59.567225,366.7118,0.1,-49.7333,-5.718775,-2.155575,0.344075,-0.140975,0.4305
3,7.25,-4.427,0.0221,-37.119125,0.0282,-0.20225,-37.87465,57.130525,366.6409,0.1,-42.49505,2.303775,3.443525,2.6624,1.5584,0.3714
3,7.75,-6.47,0.03575,-35.60735,0.043625,-1.046375,-30.57025,55.780625,366.4769,0.11,-23.9084,32.3232,26.8807,12.1513,9.009675,0.4774
3,8.25,-12.095,0.05025,-32.3299,0.15825,-0.432,-16.8897,54.152475,365.98345,0.13,-1.598425,65.031925,45.036275,27.04525,16.860575,0.44945
3,8.75,-8.856125,0.07685,-29.24485,0.2518,-0.763,-12.5189,50.9269,366.29165,0.171,9.777475,82.965975,58.529125,35.63925,23.9054,0.5842
3,9.25,-7.6286,0.1196,-27.99425,0.4912,-0.748,6.434375,46.127825,365.93785,0.2055,19.701725,138.6488,75.412175,46.0343,38.447975,0.618
3,9.75,-4.8156,0.10385,-26.9413,0.46935,-0.3112,13.72775,42.55025,365.93175,0.2465,29.841225,202.140075,94.396625,57.397725,50.72895,0.6225
3,10.25,-3.0756,0.16115,-25.96755,0.80445,-0.1352,20.185125,42.109425,365.85605,0.28525,37.887825,246.247675,113.605825,69.183475,58.667875,0.594
3,10.75,-3.244125,0.1935,-24.8889,0.786475,-0.09675,20.848,35.0925,365.75855,0.3215,42.0136,275.782225,122.0564,72.14365,68.24915,0.593
3,11.25,0.650875,0.21715,-23.97335,0.8071,-0.120875,15.147625,31.8357,365.5785,0.3515,42.774975,298.3742,141.4354,77.1164,70.61195,0.5672
3,11.75,1.39225,0.1911,-22.9449,0.736625,-0.137625,23.7697,29.890575,365.1547,0.37525,41.099675,251.608475,97.27435,58.24035,58.07765,0.540725
3,12.25,2.639925,0.2083,-22.274125,0.9483,-0.060675,18.5922,28.884925,364.6618,0.3715,39.49415,248.234825,85.3487,54.6777,58.491075,0.5499
3,12.75,2.731075,0.173875,-21.6929,0.894,-0.13525,24.5904,27.3232,363.98755,0.3815,37.39305,243.324,84.9574,54.8286,55.644525,0.5585
3,13.25,1.334775,0.21,-21.17775,0.93465,-0.16345,18.778075,25.4228,363.57905,0.4055,36.998675,228.4304,85.295625,55.2297,49.3457,0.56995
3,13.75,2.2448,0.21135,-20.952425,0.73505,-0.1464,15.08215,24.3014,363.05125,0.41,34.74045,240.635775,84.404525,53.179925,48.44965,0.588
3,14.25,1.0192,0.210175,-20.905975,0.7574,-0.4306,13.4832,23.909625,362.56255,0.4215,37.735325,219.58805,77.9659,47.00825,42.640725,0.58365
3,14.75,1.160625,0.212525,-20.813375,0.541525,-0.18875,8.4719,23.9374,362.263,0.41575,34.250325,222.2174,87.145175,48.961825,37.611475,0.55535
3,15.25,1.431,0.168625,-20.9632,0.677025,-0.13275,8.16195,22.856325,361.8688,0.38725,23.3527,154.873325,52.014575,33.311275,29.825575,0.54575
3,15.75,1.48925,0.146075,-21.0795,0.8044,-0.065375,3.62215,23.077225,361.61555,0.3815,19.7914,124.8616,43.893375,27.667625,22.92895,0.5191
3,16.25,-0.0491999999999999,0.162125,-21.19185,0.84,0.0172,4.985175,22.769575,361.50105,0.406,13.2462,102.7211,36.484725,23.22495,18.969325,0.52075
3,16.75,0.3018,0.126625,-21.5802,0.740375,-0.0946,-7.695275,24.041225,361.40225,0.383,11.774925,92.18325,24.094075,14.9552,19.191725,0.63975
3,17.25,-1.0448,0.15775,-22.025575,0.86975,-0.0104,-16.102825,24.43055,361.2316,0.35,-7.9831,58.545675,20.363225,13.2835,12.059725,0.658375
3,17.75,-0.2266,0.138125,-22.4156,0.64725,-0.0444,-31.59025,26.01085,361.2086,0.33,-41.41835,35.886325,12.823825,8.318025,7.57455,0.662875
3,18.25,-1.04965,0.077625,-22.942225,0.2395,-0.051675,-45.8263,27.6536,361.65165,0.33725,-52.168625,8.6853,1.3156,2.846025,1.67735,0.65025
3,18.75,-0.9558,0.047875,-23.2897,0.309625,-0.073,-59.5815,29.200425,362.1619,0.30725,-59.8336,-0.144075,-3.568375,0.6975,-0.512075,0.64525
3,19.25,-2.291,0.0235,-24.069775,0.176625,-0.097,-69.18425,31.773575,362.6503,0.30575,-64.040725,-4.999475,-6.799825,0.063225,-1.387925,0.4704
3,19.75,-3.596,0.03215,-24.85195,0.1345,-0.242125,-52.947,35.028825,363.13965,0.30575,-61.8976,-6.485975,-5.92885,-0.182325,-1.250275,0.57265
3,20.25,-4.6442,0.034625,-25.316225,0.064125,-0.144675,-53.6155,36.05045,363.4485,0.2715,-60.34915,-6.823325,-4.57815,-0.1188,-0.989225,0.55615
3,20.75,-4.8252,0.032125,-26.1713,0.07625,-0.1612,-48.348,39.18305,363.60025,0.26,-60.2949,-8.187,-3.99645,-0.14725,-0.731125,0.631825
3,21.25,-2.6606,0.02925,-27.42045,0.057125,-0.549,-56.21895,40.6292,363.85105,0.2215,-61.44435,-9.078175,-4.76345,-0.1494,-0.657975,0.634875
3,21.75,-3.773875,0.02505,-27.763425,0.06075,-0.23625,-57.364675,41.558575,364.1449,0.19,-59.2164,-8.77335,-4.3916,-0.255125,-1.140775,0.57355
3,22.25,-2.31545,0.02225,-28.191675,0.099125,-0.12685,-59.221,42.132125,364.62055,0.19,-56.8569,-8.376525,-4.19855,-0.0235,-1.4823,0.5204
3,22.75,-8.3738,0.0225,-30.2418,0.067125,-0.2928,-48.3172,42.627425,364.9653,0.15,-57.553775,-5.775675,-5.191575,-0.167025,-1.07255,0.5956
3,23.25,-2.1465,0.0187,-31.3636,0.0878,-0.259375,-48.1818,45.18725,365.39305,0.14,-54.80305,-9.1037,-4.1413,-0.122425,-1.44525,0.487375
3,23.75,-2.078375,0.02115,-31.4478,0.05475,-0.6215,-47.11145,46.911075,365.5893,0.1355,-54.511575,-8.54135,-3.414175,-0.060625,-1.029525,0.4864
4,0.25,-1.405025,0.03015,-21.36425,0.0839,-1.81715,-45.953775,45.48965,356.7306,0.236,-69.27185,-9.08375,-4.417475,-0.16545,-0.473725,0.53855
4,0.75,-3.796425,0.03605,-22.382275,0.0905,-2.705275,-54.68265,46.03855,357.18,0.20525,-67.7073,-9.203475,-3.9909,-0.171875,-0.296225,0.5204
4,1.25,-1.449325,0.02355,-23.3408,0.10045,-0.677775,-55.28635,47.643525,358.0692,0.2,-66.2805,-9.327575,-4.122575,-0.1761,-0.439225,0.50515
4,1.75,-1.399,0.033,-24.070025,0.04215,-1.559575,-33.1186,46.88535,358.5938,0.19875,-66.6068,-9.1454,-4.583,-0.137,-0.276125,0.4678
4,2.25,-1.809,0.031675,-24.75295,0.0623,-2.327,-32.255,47.894475,359.4234,0.20525,-66.3026,-9.00875,-3.9875,-0.155,-0.35395,0.447025
4,2.75,-1.99815,0.0322,-24.8366,0.077,-2.005225,-34.61755,48.102275,359.535,0.208,-65.828625,-8.624025,-3.73095,-0.225525,-0.128575,0.462075
4,3.25,-3.894425,0.0331,-25.890325,0.0634,-2.228075,-34.212175,47.655425,361.8488,0.2135,-62.701275,-9.4767,-4.35245,-0.1227,-0.565975,0.439
4,3.75,-4.084675,0.0231,-26.529925,0.0435,-4.979725,-34.084075,51.33745,360.0676,0.19175,-65.706175,-9.33455,-4.0268,-0.18405,-0.2933,0.425
4,4.25,-3.4515,0.0221,-26.912,0.088,-1.780625,-53.7813,50.245825,359.9106,0.1835,-66.07955,-9.44915,-4.190875,-0.16315,-0.5447,0.40345
4,4.75,-2.9538,0.0315,-27.587075,0.092,-1.80085,-44.962,53.7267,359.8236,0.1735,-65.026425,-9.5891,-3.4855,-0.197975,-0.494025,0.40495
4,5.25,-6.2553,0.02875,-28.1846,0.073125,-2.45035,-50.94655,53.479725,360.171,0.164,-57.706925,-9.638775,-3.343025,0.018625,-0.4588,0.393675
4,5.75,-9.5815,0.046125,-28.740675,0.055625,-2.77995,-44.7653,52.5149,360.5916,0.16175,-51.356825,-4.506875,-0.852875,0.753675,0.113725,0.38915
4,6.25,-16.14665,0.047375,-28.563775,0.062375,-2.3032,-59.2234,54.812825,361.1482,0.17,-38.403325,15.781575,6.52205,1.821525,2.136225,0.37895
4,6.75,-6.42055,0.03475,-26.6652,0.083875,-7.12765,-32.07455,54.9645,361.4714,0.18,-11.94405,36.510275,13.211225,3.450425,3.32325,0.47155
4,7.25,-5.4986,0.062,-22.4294,0.13975,-1.31845,-19.16085,50.8966,361.374,0.218,4.638325,55.864175,21.1051,4.957525,4.8436,0.7242
4,7.75,-8.9604,0.07125,-18.9426,0.265375,-1.0035,-13.23445,46.934125,361.3044,0.334,14.74975,120.9227,27.47445,7.422025,9.47855,0.9767
