DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,546.295726625,13.188474,3362.6442708,3.06908725,91.7273143249999,3.86841375,10.078548,69.720598375,7.24562125,0.478698399999998,0.00384224999999999,1.279290275,0.625698724999998,103.192975,98.07,12.243,4.1800678,19.32095655,0.8917943,12.18525,12.66275,12.635125,12.54075,12.591625,0.036432449999991,0,0,0.0754309499999988,2.66898599999999,368.248720075,369.54353775
1,0.75,543.037918675,12.8509111,3485.510012,3.8372352,128.828177,3.73803192499999,20.8624027,71.379461,6.77825632499999,0.483800874999999,0.0021842,1.207352775,0.613627599999998,103.1919,98.41,12.126,4.15455,19.419142975,1.023695025,12.1615,12.613,12.61525,12.56025,12.5965,0.0804033999999974,0,0,-0.143678,2.659045625,369.918776525,369.5500259
1,1.25,542.407178625,13.069258875,3445.6650634,3.6069768,163.905310175,3.6200484,14.333184625,70.681525375,6.4277178,0.581573649999999,0.00643305,1.185649875,0.659787649999999,103.2039,98.5,12.074,4.0418519,19.26028415,0.847913075,12.1545,12.577875,12.61025,12.5805,12.59675,0.0773689749999989,0,0,-0.141882025000001,2.8561959,368.417925775,369.325491075
1,1.75,527.92303445,12.85352985,3553.295333975,3.9039038,202.959513025,3.245819,11.74130645,78.9964656,6.87470555,0.489759099999998,0.00839364999999998,1.197733575,0.688711074999999,103.206375,98.62,11.911,3.74403919999999,19.09548095,0.8798536,12.006125,12.543,12.60025,12.59,12.6015,0.218756549999999,0,0,-0.141882025000001,2.38899945,368.517330175,368.871583225
1,2.25,535.06131275,12.86097315,3444.5537463,3.5888516,116.028575125,2.95200945,10.86707925,70.860559,6.53095644999999,0.444541124999999,0.0054285,1.39143495,0.596981774999999,103.1917,98.72,12.268,3.82827739999999,20.100084075,1.0794826,12.204875,12.503375,12.580375,12.56075,12.625875,0.151109324999999,0,0,-0.071839,2.854539175,367.269310475,369.238451725
1,2.75,528.5844507,12.80442665,3501.69712685,3.81789095,130.679061075,2.599014575,4.70114474999999,83.40938055,5.92283027499999,0.663069874999999,0.002235125,1.16213315,0.574657424999998,103.198225,98.7,12.436,4.8938568,20.07276985,0.9128156,12.40925,12.473375,12.535625,12.55025,12.621125,-1.05154150000001,0,0,-0.143678,2.518224,370.23382455,369.61788375
1,3.25,514.9050278,12.812836925,3533.0290937,3.125909875,136.9572449,2.61532647499999,6.61955839999999,70.836004925,5.53342497499999,0.449278425,0.0058854,1.3238277,0.5562782,103.230325,98.8,12.302,3.9609199,20.26223575,0.880809875,12.635875,12.47325,12.53025,12.5505,12.62125,-0.354525500000003,0,0,-0.141882025000001,2.390656175,368.774076675,369.401800525
1,3.75,530.909321075,12.720182175,3512.34893625,3.863064,103.98524655,2.61532647499999,8.4649151,73.4215056,6.5294147,0.408703799999999,0.0021542,1.183570225,0.651781349999999,103.208025,98.83,12.242,3.7183168,20.035030125,0.7905072,12.218875,12.472375,12.520125,12.56025,12.631,-1.25229297500001,0,0,-0.138290075000002,2.321073725,366.237422225,368.03851005
1,4.25,516.9087281,13.255419,3499.0185164,3.869856,205.206167,2.41055112499999,8.76100849999992,80.4594557,6.938916075,0.491107624999998,0.00758944999999996,1.230699525,0.816881,103.18155,98.84,12.005,3.8382649,19.518510575,0.748008574999998,11.63675,12.471125,12.495125,12.5505,12.636,-1.257052825,0,0,0.071839,2.38899945,363.514732725,367.3636973
1,4.75,534.208982375,12.993459375,3585.195023,4.973985,118.12526825,2.19000155,15.7997274,72.16380185,5.76813912499998,0.6139968,0.00592775000000001,1.470005525,0.758848699999999,103.152025,98.91,11.665,3.4566657,19.30350325,1.0004482,11.65325,12.45625,12.475125,12.55,12.635875,-1.523777225,0,0,0.00359194999999877,2.3923129,366.04300915,367.344024425
