DOY2,HR2,FC_1_1_1,FC_1_1_2,CO2_1_1_1,CO2_1_1_2,H_1_1_1,H_1_1_2,LE_1_1_1,LE_1_1_2,H2O_1_1_1,H2O_1_1_2,NEE_1_1_1,NEE_1_1_2,FCH4_1_1_1,CH4_1_1_1,RH_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_2_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,NETRAD_2_1_1,PPFD_IN_1_1_1,TS_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1
1,5.25,-0.882003425,-0.22205702,367.15408,390.781485,-92.2684615,-62.99649275,-6.106467278825,-1.252198125,0.712941105,0.4672702375,-0.656623649,-0.98164831,-2.937003217625,1907.5870194,55.89,-25.09435,-1.10713025,0.05310435,0.5530917449,0.38565000455,98.3,-23.032,-88.45120725,-99.5875,0,-1.58625,-8.405080425,-7.437087075,160.900885,219.573285,-4.614875,-2.849625,144.6,215.975,-1.1185,-0.43925,0.5005,1.4985,1.8285,-1.1275,-0.5,0.190925,1.60725,2.702175
1,5.75,-0.646951955575,-0.537813485,367.122,390.9749,-84.49257675,-59.386107,-7.8024106,-2.8559015,0.696937812525,0.4373377875,-1.287240912,-0.711650875,-2.96004956625,1907.77052075,54.95,-25.142195,-1.18363785,0.0633565705,0.44871855,0.3876,98.3,-23.42925,-90.63234925,-99.25,0,-1.62075,-8.76486015,-6.958772025,160.8504725,215.935105,-4.51575,-2.671625,143.6375,215.0625,-1.1155,-0.4495,0.4905,1.49,1.81,-1.1275,-0.5,0.1945,1.602175,2.702175
1,6.25,-0.62819194,-0.50083228,367.0657,389.8643,-78.21083,-66.89831375,-6.12390012215,-3.6659216,0.73351070635,0.54887488,-1.22619913195,-0.971689905,-3.43902553715,1908.1419039,53.22,-25.59774,-1.051978,0.0513345245,0.4091195325,0.351,98.3,-23.32125,-88.434966,-98.975,0,-1.6345,-8.657090075,-7.12719385,160.7708875,216.4060625,-4.805875,-2.779,143.9125,214.5375,-1.1,-0.43975,0.5005,1.48925,1.82925,-1.1385,-0.5,0.19175,1.612325,2.702175
1,6.75,-0.3446708,-0.7109073825,367.10215,389.70825,-76.26256256375,-100.8731375,-5.1315648,-2.5205413,0.757758224925,0.3749957375,-1.1371306,-1.019732975,-2.6194760244,1908.95734395,53.118,-25.44776,-1.196791883,0.04953049,0.4572281325,0.3505499951,98.3712,-23.2025,-86.13428375,-99.05,0,-1.624575,-7.992491525,-6.762552425,161.8838475,214.502555,-4.2015,-2.87325,141.75,214.45,-1.1155,-0.43,0.51,1.4885,1.83,-1.154175,-0.5,0.198075,1.6,2.702175
1,7.25,-0.80613661,-0.5787386175,367.05219,389.66519,-79.365324,-91.1696165,-7.5050967,-4.275756875,0.7377423225,0.6152531775,-1.166023708,-0.6257161675,-5.2185947775,1909.701451,52.492,-25.1701375,-1.169464375,0.048744319375,0.519073427975,0.3464999975,98.409,-23.35575,-79.59527525,-91.9625,2.01105000005,-1.6599,-4.279541375,-6.318432425,162.2683225,214.3804725,-0.957375,-2.52775,139.5125,214.6875,-1.142,-0.43975,0.51,1.48,1.8385,-1.155,-0.5,0.192575,1.605075,2.7
1,7.75,-0.448987202225,-0.4300144,366.91618,389.849205,-77.761223,-67.9537925,-4.58336255,-2.5255766,0.712167431625,0.45720142,-0.689477425,-0.5759049525,-2.90249259425,1909.74825175,52.194,-25.041135,-1.2355267228,0.0539558148,0.435117685,0.33195000455,98.4,-22.715,-54.961116,-64.35125,10.83399995875,-1.688625,1.291054475,-4.617463975,162.58656,216.7166725,3.29375,-1.578,138.5375,216.475,-1.15,-0.43,0.51,1.4885,1.847,-1.155,-0.5,0.2,1.602175,2.7
1,8.25,-1.06333010425,-2.692772755,366.91099,376.1347,-57.242765,-47.596765,-6.534112113125,-5.123372375,0.71116635555,0.2910240425,-0.8763232104,-1.83622475,-2.494396918775,1908.6407532,51.958,-25.1341525,-1.3230881786,0.05984262825,0.39834368,0.3267000026,98.3802,-22.1535,-6.570559375,-25.7425,21.453,-1.706525,7.031961025,-2.61009965,163.485025,224.2515825,8.068125,-0.840375,140.075,221.7375,-1.173625,-0.43975,0.51025,1.47925,1.83775,-1.155,-0.5,0.193675,1.6,2.7
1,8.75,-0.65789166,-1.814447075,367.205125,389.6062,-58.34297,-83.467829,-7.7048515025,-5.578318,0.74386816,0.423478735,-1.20910655,-2.3981235,-4.220579705425,1909.1060542,49.786,-24.6945473025,-1.2370961984,0.075329333,0.40381558,0.3609,98.4,-21.3525,13.4203945,7.99625,37.1293611095,-1.777225,14.863669,-1.45031745,165.12188,225.7236575,14.96875,-0.0705,140.9,226.7125,-1.185,-0.4495,0.51,1.47,1.8285,-1.160075,-0.5,0.192575,1.60725,2.702175
1,9.25,-0.611212586725,-0.75179704,367.01249,385.4593375,-44.093659,-95.1750095,-8.0743782848,-8.6974,0.780306475,0.4794813625,-1.50617883775,-2.206576625,-4.5307943204,1910.473995625,48.0915,-23.6765,-1.4267790352,0.09975516405,0.409852485,0.3692000034,98.4,-20.3285,20.95629675,18.1,51.0166564365,-1.75705,21.7399455,-0.493293565,167.1519975,230.79366,24.07,0.78975,141.2875,231.4625,-1.18125,-0.44975,0.51025,1.47925,1.82,-1.174575,-0.5,0.195325,1.60725,2.7
1,9.75,-0.639870961,-0.4018399625,367.03383,388.8681025,-29.368648,-41.2010375,-10.040447625,-17.830872,0.854146147525,0.46941591,-1.13140654655,-1.357038,-3.1890691098,1909.63242475,44.11175,-22.83813,-1.38870894975,0.11108727,0.462480945,0.464000007,98.4,-19.3875,28.8920585,25.0375,57.84725,-1.791075,24.82091025,0.486561545,168.667895,234.2551625,27.46475,1.302475,144.08,236.045,-1.185,-0.4525,0.505,1.4855,1.8255,-1.20575,-0.5,0.192575,1.602175,2.7
1,10.25,-0.788428378625,-0.9809688,367.24614,390.01411,-48.35358277075,-15.572660925,-12.04819875,-8.4301835,0.8585085849,0.46978388,-1.971858603075,-1.377331525,-3.25801032085,1908.8726346,42.45575,-21.71104,-1.36819219125,0.12530601545,0.49044566,0.4115,98.4,-18.8585,27.9156325,22.254,59.48175,-1.764325,21.6136725,-0.0206774799999999,170.8014025,236.83314,26.88,1.835,146.22,238.62,-1.145,-0.45125,0.505,1.48775,1.82,-1.2234,-0.5,0.188175,1.605075,2.7
1,10.75,-1.428841883,-1.2235076,366.89797,388.57145,-32.0174396255,-9.9154258,-14.534074,-5.811538525,0.840455677,0.4438707,-2.2747946701,-1.0868933,-6.06859879325,1908.06532355,41.96275,-20.739945,-1.3631687,0.12587412945,0.4534139475,0.3865000045,98.4,-18.004,28.8862535,22.806,62.68475,-1.7618,22.81772625,0.400224195,171.2251075,240.9104275,25.76,1.9914,147.54,240.56,-1.118,-0.45,0.505,1.49,1.81,-1.225575,-0.500825,0.190925,1.602175,2.7
1,11.25,-1.07361815,-0.85366605,367.19838,388.9822,-25.38346048225,-16.786046,-14.6973535765,-8.1685379,0.8775389,0.4751286875,-2.30356815,-2.61490355,-6.403428489,1909.191872525,40.93125,-19.86131,-1.411452802,0.13408387,0.50799722,0.5045000025,98.4,-17.379,32.96904725,28.48575,65.582,-1.707675,24.0156245,-0.20134853,171.2838075,244.0899025,29.945,1.90805,146.6525,242.645,-1.11625,-0.45125,0.505,1.49,1.808875,-1.214575,-0.501925,0.19175,1.602175,2.7
1,11.75,-1.1225746496,-1.17905329,366.5997,389.3000475,-19.86238125,-9.1072392,-10.67113,-4.022417375,0.877518951525,0.46029845,-1.9432812,-1.9317884,-4.462753056,1908.13949,39.29325,-18.8947875,-1.3276942,0.10906843,0.548570163625,0.559,98.37435,-16.8815,32.51050875,33.024,67.364,-1.70415,23.6499525,0.7865477275,171.48762,247.2515,34.78825,2.460775,149.2125,244.87,-1.096,-0.4525,0.505,1.49,1.80325,-1.200825,-0.506325,0.190925,1.605075,2.7
1,12.25,-1.46866195,-1.6413175,366.798355,389.723765,-21.366222,-11.480354675,-6.0359658497,-8.031813,0.9000569302,0.4785545,-2.222282928375,-1.88102445,-3.6455787381,1909.0732029,36.61475,-18.623375,-1.428298228,0.14236273,0.533211549175,0.58950001,98.337425,-16.632,25.8946335,27.338,69.601666669,-1.685925,21.97002575,1.696716175,174.1516775,249.0975875,34.19575,2.4085,149.215,247.325,-1.04925,-0.46,0.503,1.49,1.8175,-1.2,-0.50275,0.185425,1.612325,2.7
1,12.75,-1.3805753344,-1.30100775,366.4480325,389.402865,-20.37336625,-32.9213125,-7.19101285,-5.61308575,0.921685869875,0.4905906875,-2.131591816125,-1.92360835,-3.6428616255,1908.99372335,35.74875,-18.2991498525,-1.453301208625,0.1623171975,0.654472405,0.48895,98.3284,-16.095,30.30954,25.69,67.44425,-1.68325,22.78478525,1.3781245,178.4200875,250.355555,28.02575,1.64935,149.6325,248.5975,-1.037,-0.45,0.505,1.49,1.842,-1.14235,-0.503575,0.189,1.6,2.7
1,13.25,-1.01513083,-1.16509725,366.57914,388.97674,-30.703187714,-44.52254975,-11.1688625,-17.6579495,0.91073793095,0.44282054,-1.395405627625,-0.9924249025,-3.8232419454,1908.937551,35.39225,-18.5518425,-1.371989,0.15161295,0.7030650875,0.5932,98.3434,-15.77375,20.239929,16.757,57.2925,-1.65825,19.16571475,-0.40242626775,179.308385,250.6104425,21.0915,1.473875,150.265,249.2975,-1.029,-0.45,0.49625,1.478,1.834,-1.107675,-0.501925,0.189,1.6,2.7
1,13.75,-1.69301465,-1.1083391875,365.69437,389.055285,-33.2153975,-21.2159025,-8.6406996,-10.37060575,0.91585894,0.4417988,-1.9238449572,-1.06199385,-3.83894498095,1909.202605,35.446,-17.8532,-1.375998931,0.1547381,0.6688320686,0.68120001,98.32337675375,-15.33275,11.7038595,11.9775,48.6125526675,-1.6499,16.90664725,-0.4629138875,181.1408325,250.4687525,20.455,0.9434,151.135,249.835,-1.02,-0.45,0.488,1.47,1.826,-1.1,-0.500825,0.189,1.6,2.7
1,14.25,-0.75621157145,-0.864251955,365.80291,388.953215,-37.130628,-35.106544,-6.04761545,-6.5039516,0.9189198392,0.4276742775,-1.93160400875,-1.1091979675,-4.6449379167,1908.76113335,35.08675,-17.70762,-1.4761596,0.13623171,0.7154409983,0.6979999928,98.30000129625,-15.2295,10.022921925,5.7012,35.2775,-1.625225,13.6275585,-0.486945005,178.1708075,249.1229125,14.887,0.5457,151.735,250.37,-1.00875,-0.44,0.49775,1.47825,1.8265,-1.1,-0.500825,0.18625,1.6,2.7
1,14.75,-1.38507783165,-0.4455048,365.455065,389.12114,-40.14125523325,-39.321719,-6.318650428375,-6.8490213,0.9063645006,0.419134615,-1.0620889932,-0.9847939175,-3.153147115,1908.165909,35.481,-18.3415,-1.373777920125,0.140768834625,0.62933575,0.607,98.2567,-15.05525,7.7659514,-15.07,25.7425,-1.597575,8.13995215,-0.854035485,176.875585,248.753935,8.692,0.03565,150.55,249.305,-1,-0.43,0.507,1.4865,1.8265,-1.1,-0.501925,0.1849,1.602175,2.7
1,15.25,-0.83737842,-1.1783417225,365.3376675,389.059,-45.369666,-37.430162,-6.9631988,-13.52880925,0.90127800935,0.42373704,-0.83672084,-1.269591975,-3.5272134762,1907.81739,35.98475,-17.930297565,-1.3136175,0.10700299615,0.72744454,0.568410375,98.306375,-14.9965,-26.0769835,-46.43725,15.75,-1.5679,5.70743275,-3.24143975,176.6385075,246.10575,5.4544,-0.845825,150.355,248.1975,-0.998,-0.43075,0.4985,1.48,1.8265,-1.1,-0.50275,0.192575,1.6,2.7
1,15.75,-0.3426484,-0.639171665,365.732275,389.544165,-63.642928244,-71.284911,-5.10526663845,-9.232856025,0.9088133875,0.40628408,-0.7145978775,-0.763753995,-3.382755536775,1907.24890175,36.26775,-18.3767875,-1.257886230875,0.092666033275,0.82365150835,0.517875001125,98.304675,-15.385000024,-72.5769325,-85.44,5.795075,-1.589125,-0.1003006475,-5.220141,176.064445,242.741645,1.1591,-1.80425,151.0975,245.695,-0.996,-0.43,0.49,1.4865,1.8265,-1.076075,-0.503575,0.189825,1.6,2.7
1,16.25,-0.37740373525,-0.5672420125,365.55212,390.12679,-69.998824,-60.6289585,-5.12750995,-10.017612125,0.924459948,0.426713375,-0.67065915,-0.543723925,-2.4296153,1906.719236075,37.069,-19.2830771615,-1.235668075,0.06549533555,0.8589300638,0.318125002625,98.3119,-15.7055,-91.8935785,-106.0375,0.641174985275,-1.535825,-6.4586505,-6.7656141,175.098415,240.9998825,-2.686625,-2.484575,152.1,243.0625,-0.988,-0.42075,0.488,1.47,1.81825,-1.02475,-0.510175,0.1835,1.602175,2.7
1,16.75,-0.475142447825,-0.9677711875,365.56463,390.15128,-78.05233633425,-69.3758465,-6.6106977297,-7.41378605,0.916879774575,0.460079425,-0.6694369181,-1.0759411,-2.67801955975,1908.33848315,38.734,-19.227885,-1.0852248648,0.06231268885,0.955174385,0.4095,98.3048,-16.64625,-94.279875,-108.175,0,-1.535825,-8.9914722,-7.460674475,173.4348675,240.261725,-5.132475,-2.3913,151.6875,241.0875,-0.975,-0.4115,0.486,1.4665,1.81,-1.02065,-0.506325,0.181575,1.6,2.7
1,17.25,-0.31948673,-0.20226545,365.276455,390.42271,-79.99307775,-68.05986625,-6.0175620751,-2.574046475,0.896583204,0.39917068,-0.613980935,-0.34637907,-2.44323159745,1907.8793194,41.982,-19.77666,-1.2152130668,0.04898573925,0.8760165085,0.45225,98.252,-17.132,-95.60868,-107.04,0,-1.5075,-9.367130275,-7.127267125,172.0850725,239.7553875,-5.351025,-2.54165,150.7475,239.2925,-0.959,-0.41,0.487,1.46825,1.81825,-1.00275,-0.510175,0.18625,1.6,2.7
1,17.75,-0.219240451225,-0.586626065,365.3889125,390.65099,-73.81829,-58.04033175,-4.790319475,-3.2621738,0.890045051675,0.350593175,-0.450579181,-0.8884943,-2.262806957875,1906.23642685,43.96675,-20.25461818875,-1.29562541725,0.05320064575,0.80508217,0.52250000625,98.2176,-17.532,-95.68681325,-107.005,0,-1.50505,-9.136516,-6.82882135,171.074865,239.057755,-5.1645,-2.408,152.23,236.69,-0.977,-0.3915,0.4885,1.47,1.8265,-1,-0.511825,0.185425,1.6,2.7
1,18.25,-0.4046616375,-0.321549,365.46925,391.02699,-77.6955675,-54.10136625,-4.691657775,-6.360279875,0.91633601145,0.59271132,-0.5893222119,-0.5013066,-2.513820146,1906.503773,43.994,-20.7054875,-1.1635357486,0.059918047875,0.740367388825,0.50879135,98.2108,-17.79175,-94.16315975,-106,0,-1.5142,-8.89760485,-6.85133815,170.288675,238.4911125,-5.0812,-2.448875,152.29,234.2875,-0.9775,-0.41,0.4885,1.47,1.81825,-0.9941,-0.510175,0.184325,1.6,2.699175
1,18.75,-0.5267013475,-0.610245575,365.6875725,391.09994,-82.77022,-70.43881,-4.73182711,-3.4637463,0.897324316,0.45081576,-0.453875009525,-0.631055275,-2.4260132022,1906.67598135,44.8305,-21.08946,-1.2126065,0.0576878104,0.8793456025,0.384692959375,98.2284,-18.0335,-94.56812075,-105.3,0,-1.515675,-8.812738675,-7.30547475,168.9458825,237.12694,-5.164675,-2.397425,151.16,232.12,-0.977,-0.41,0.4885,1.47,1.81,-0.98865,-0.515675,0.195325,1.6,2.699175
1,19.25,-0.464847493875,-0.517407,366.21712,391.09179,-83.10081444625,-68.35425,-5.3525249,-3.2869898,0.8877640607,0.74581546,-0.719083209875,-0.5935380975,-4.81677744375,1906.68590285,46.2465,-21.194635,-1.2435948,0.05712106035,0.693798785,0.4465999964,98.295,-18.554,-93.7670655,-104.9675,0,-1.506,-8.032850075,-7.65424155,168.0420275,236.48226,-5.10955,-2.426775,153.7625,231.765,-0.994,-0.39075,0.4885,1.48825,1.81,-0.958675,-0.518425,0.199175,1.6,2.699175
1,19.75,-0.665426684025,-0.3544357,366.174775,390.84815,-78.3482575,-74.2786715,-5.31964695,-5.152274725,0.889914697125,0.7689207625,-1.0705733,-0.4914289,-3.1182859374,1907.8090926,47.24825,-21.216,-1.198719225,0.06018707,0.7820296,0.538125,98.3,-19.00125,-94.73092575,-105.08,0,-1.466675,-8.306155375,-7.487551475,167.2926175,235.91177,-4.7127,-2.476625,153.5325,231.3625,-1.0095,-0.39,0.4885,1.49,1.80475,-0.929675,-0.518425,0.2,1.6,2.7
1,20.25,-0.46005913775,-0.2863257125,366.74743,390.42246,-81.77035525,-72.15331375,-4.33223955,-8.24981775,0.8787022968,0.6988184325,-0.622384255,-0.685090335,-3.102522557075,1906.878484,50.20725,-21.69166786975,-1.205291635275,0.05711979525,0.7381168396,0.5348,98.2,-19.27275,-91.734981,-105.1,0,-1.461,-8.244939025,-6.89286295,166.6847725,235.047915,-4.8078,-2.5268,151.9,230,-1.015,-0.39,0.49,1.489,1.82,-0.93175,-0.521175,0.2,1.605075,2.699175
1,20.75,-0.5445142487,-0.29798889,367.248675,390.78491,-82.9198779725,-83.416479,-4.863097475,-6.0945797,0.87980438785,0.4589934725,-0.61801191385,-0.45110368,-6.570796097625,1907.347139,51.29025,-21.86395,-1.08182708595,0.056091331,0.6448215772,0.3907,98.2,-19.099,-90.97551925,-105.84,0,-1.4396,-8.17541455,-7.682108,166.48112,235.768505,-4.926,-2.5764,149.36,229.46,-1.035,-0.39,0.49,1.488,1.83,-0.93065,-0.522825,0.199175,1.6,2.699175
1,21.25,-0.3616287402,-0.3099564025,367.070885,390.07824,-90.764295244,-66.670757,-5.343758168625,-5.463686875,0.873911518075,0.60490021,-0.6573573312,-0.8352578975,-3.511840989625,1907.54035305,49.14675,-21.760678241,-1.13901611535,0.06703985995,0.6370588,0.4020999965,98.2,-19.325,-89.75770825,-105.16,0,-1.489,-8.167376525,-7.5125132,166.8189375,235.0535825,-5.1646,-2.4856,149.16,229.72,-1.0555,-0.39,0.49,1.488,1.82,-0.96375,-0.522825,0.198075,1.602175,2.698075
1,21.75,-0.4768925679,-1.13433276,367.1212175,390.0971425,-86.879564,-67.48407,-3.88704878375,-4.9667424,0.8862561625,0.6017500075,-0.4854304623,-1.18641272,-3.3687608813,1909.0481064,50.24275,-22.1520875,-1.0987131047,0.0549402135,0.58935493605,0.3777999993,98.155375,-19.2475,-88.55455775,-104.56,0,-1.5008,-8.543520925,-7.433998625,168.0173425,233.6226325,-4.921,-2.5804,148.74,230.22,-1.0865,-0.39,0.49,1.488,1.81,-0.968,-0.522825,0.2,1.6,2.69725
1,22.25,-0.2612469869,-0.97632681,367.206875,390.53103,-78.725027,-60.935265,-3.825364375,-1.798834,0.8691587031,0.6886516975,-0.6481270888,-4.5199601,-2.38492238625,1908.80011445,49.012,-22.15619899,-1.052658751225,0.05856654,0.7160032857,0.3049000113,98.2,-19.37,-89.42707475,-104.38,0,-1.4676,-8.985007325,-7.54900175,167.6454575,231.6395225,-4.8234,-2.5912,148.86,229.56,-1.09775,-0.4,0.49,1.479,1.81,-0.980425,-0.514575,0.2,1.6,2.698075
1,22.75,-0.311195173975,-0.26144305,366.3827875,390.2508175,-80.82392004,-73.5333,-4.609384475,-3.896580225,0.86399821775,0.584497095,-0.35780349025,-0.881036375,-3.9803380508,1908.89191325,50.138,-22.14869173125,-1.14941395,0.03988163875,0.82058778085,0.3271999958,98.2,-19.6915,-90.69306475,-104.7,0,-1.4968,-8.5154063,-7.354825375,167.4616775,230.958135,-4.8504,-2.5434,149.08,227.88,-1.104,-0.41,0.49,1.47,1.81,-0.99275,-0.511825,0.196425,1.6,2.696425
1,23.25,-0.512968549025,-1.073252575,366.225325,389.571075,-82.6781605,-59.508985,-4.45698124375,-2.184051,0.8635325111,0.5496517975,-0.7120215311,-0.6891531925,-2.7983288362,1905.9293881,46.858,-22.309975,-1.1602484,0.045583015475,0.68397318975,0.3677000091,98.1,-20.0375,-89.41678175,-104.9,0,-1.5106,-8.43226705,-7.478166225,167.11441,231.0030425,-4.8114,-2.5418,148.4,227.1,-1.106,-0.4,0.49,1.48,1.81,-1.00525,-0.50825,0.19725,1.6,2.693675
1,23.75,-0.519655992875,-1.0351906775,367.00824,389.888375,-84.545796834,-83.6004985,-6.1095821824,-19.77417,0.84007194835,0.5454351725,-0.850099628,-1.1584839125,-2.9210488294,1907.68463195,48.516,-22.4346875,-1.05986705,0.054132725,0.6317614575,0.325200003,98.1,-20.2975,-88.491012,-104.78,0,-1.5064,-9.2021431,-6.71560775,166.5458975,230.8164925,-4.9134,-2.4576,147.24,226.38,-1.0865,-0.39,0.49,1.49,1.81,-1.01775,-0.5055,0.19725,1.6,2.693675
2,0.25,-0.5920668,-0.4160754925,364.38144,390.58366,-75.078096,-73.81668625,-6.890448,-3.820467,0.774939896,0.7283171825,-0.9277381,-1.3433297,-2.151263416225,1892.32546945,43.93375,-20.652099072,-1.133725925,0.049425547775,0.60689148,0.3135500091,98.251,-19.09925,-95.469422,-105.7475,0,-3.043125,-8.9628302,-5.9363456,161.2949,232.03786,-5.00605,-2.3256,149.68,229.56,-1.699,-0.997,0.0585,0.9995,1.2925,-0.5,-0.46865,0.2,1.6,2.28875
