DOY2,HR2,H,LE,FC,USTAR,CO2,H2O,T_SONIC,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,NETRAD,PPFD_IN,PPFD_OUT,G_1_1_1,G_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1
1,5.25,-8.07633,7.762745,3.5863125,0.236892,457.63325,9.97628,14.364,2.237705,0.814595842472815,0.772204304342583,0.289093323282649,9.625,92.75,101.0617,-52.755,0,0,1.975,-3.121,9.56,10.125,10.8225,10.78,11.605,9.215,9.76,10.3325,10.7775,11.57,9.425,10.1675,10.585,11.0925,11.6175,8.1275,9.27,9.965,10.465,11.2325
1,5.75,-8.94397,8.1584,4.215415,0.2113795,457.5865,9.90222,14.36825,2.374445,0.770864405108162,0.781147001740602,0.279280524505484,9.795,93.2,101.07755,-58.085,0,0,2.226,-3.208,9.485,10.08,10.76,10.74,11.62,9.105,9.7075,10.27,10.715,11.585,9.3675,10.1025,10.5075,11.0375,11.6075,8.1375,9.2225,9.905,10.415,11.2225
1,6.25,-9.370525,10.8995,4.463145,0.25366625,460.4085,9.78188,14.18025,2.5232625,0.856308756416867,0.794932552498407,0.283235661432772,9.62,92.575,101.06455,-50.415,0,0,1.99375,-3.2415,9.4925,10.0375,10.6925,10.72,11.6025,8.97,9.6225,10.2325,10.6625,11.56,9.3325,10.015,10.4675,10.985,11.5975,8.135,9.1625,9.8475,10.38,11.2025
1,6.75,-7.9778175,8.98639,3.759045,0.2175135,459.8475,9.60232,14.365,2.384505,0.803064841570782,0.786751501224945,0.247079480758187,9.75,93.4,101.0719,-48.76,0,0,2.23425,-3.33225,9.48,9.9625,10.62,10.6975,11.5925,8.9075,9.5575,10.2,10.6375,11.54,9.2525,9.9925,10.4025,10.92,11.58,8.115,9.1,9.815,10.335,11.2
1,7.25,-5.742335,13.0263,2.10796,0.2186375,463.1435,9.4652025,14.511,2.435345,0.888824336208484,0.803430667120983,0.253869873602448,9.885,94.525,101.09355,-44.595,0.259502999854678,0,1.73275,-3.32225,9.425,9.905,10.57,10.66,11.5925,8.865,9.5525,10.155,10.6025,11.5175,9.2225,9.945,10.3425,10.875,11.5825,8.04,9.065,9.78,10.285,11.1825
1,7.75,-4.52609,22.663075,1.5533075,0.228802,454.425,9.5297,14.652,2.309445,0.858072235831429,0.787101793749997,0.302733444010786,9.81,94.325,101.10165,-37.75,8.30409599534971,0.519005999709357,2.6105,-3.382,9.3425,9.865,10.52,10.6125,11.5825,8.825,9.515,10.095,10.5625,11.5,9.1725,9.87,10.295,10.8325,11.5725,7.9535,9.01,9.7175,10.2375,11.1675
1,8.25,11.4327,35.760275,0.08847625,0.2637815,453.299,9.94966,14.749,2.4460425,0.765999567142798,0.703687795987588,0.30890936387402,10.145,94.375,101.118725,-16.455,51.057215221408,3.37353899811082,2.90125,-3.529,9.3125,9.8325,10.48,10.5925,11.5725,8.77,9.425,10.0525,10.5325,11.4675,9.085,9.76,10.2525,10.7775,11.5525,7.85075,8.96,9.6325,10.185,11.1575
1,8.75,30.10265,56.058,-1.6308725,0.2472345,455.5935,10.27385,14.9030000000001,2.57317,0.846724726894243,0.857087676211421,0.357326942396983,10.75,92,101.1389,20.6475,197.222279889556,15.0511739915714,4.698,-3.66725,9.415,9.8025,10.41,10.545,11.535,8.73,9.3725,9.9925,10.4725,11.445,8.9925,9.69,10.1775,10.7325,11.5125,7.79775,8.91,9.53,10.1225,11.135
1,9.25,48.756275,65.269,-1.4698475,0.264683,451.4435,10.71575,15.46825,2.756005,0.886943524484779,0.97919044826567,0.349648626312207,11.48,88.9,101.1952,91,418.772966015487,33.9300172309992,6.68675,-3.713,9.4525,9.7725,10.335,10.4925,11.5225,8.91,9.3375,9.98,10.415,11.445,8.9825,9.5525,10.0775,10.69,11.4725,7.8555,8.8475,9.46,10.0475,11.1025
1,9.75,57.7762,78.4817,-1.31644,0.282959,451.7675,10.7794,16.04925,2.821375,0.920796610740011,0.992017051774591,0.371615632818557,12.4975,85.95,101.214625,165.925,590.823454919139,47.6188004733334,7.29275,-3.674,9.7725,9.8,10.325,10.4725,11.515,9.195,9.4275,9.9525,10.3925,11.445,9.0575,9.5275,10.0425,10.6575,11.4725,8.115,8.8625,9.4325,9.995,11.09
1,10.25,64.4525,84.18955,-2.1373525,0.292591,448.53025,11.0498,16.62,2.916195,0.906642661102512,1.01624005249068,0.393608429627423,12.48,84.3,101.2104,226.95,722.975357595134,55.9228964686832,7.221,-3.73,10.28,9.875,10.3875,10.47,11.535,9.52,9.49,9.985,10.38,11.455,9.22,9.565,10.07,10.65,11.49,8.63,8.935,9.435,9.99,11.085
1,10.75,71.712,94.00985,-2.115365,0.3079055,441.1175,10.935925,16.735,3.20753,1.02216140425397,1.10094774957544,0.398004380809497,13.45,81.55,101.21925,300.45,830.150096535116,62.5402229649775,7.307,-3.6345,10.835,9.92,10.385,10.485,11.525,10.08,9.685,9.985,10.37,11.455,9.38,9.665,10.09,10.64,11.49,9.145,9.05,9.46,9.97,11.085
1,11.25,83.2369,103.313,-2.09372,0.2992585,433.993,11.362,17.1315,3.1038625,1.04697625949816,1.09734598131261,0.403412979805004,13.61,79.16,101.23415,349.9,913.839813988249,67.6005314621437,7.8335,-3.4115,11.05,10.185,10.385,10.5,11.505,10.82,9.88,9.985,10.375,11.45,9.67,9.755,10.115,10.625,11.46,9.74,9.225,9.495,9.965,11.085
1,11.75,87.5838,111.2225,-2.9098875,0.310022,436.742,11.51965,17.2545,3.064035,1.04181551982886,1.0995936616452,0.408791662396666,14.04,78.585,101.1898,394.25,998.956797940583,73.3095974589467,8.215,-3.204,11.5,10.495,10.44,10.49,11.505,11.295,10.09,10.055,10.385,11.45,10.025,9.82,10.135,10.6,11.46,10.395,9.47,9.57,9.975,11.07
1,12.25,87.699125,116.54975,-1.75164,0.2812885,433.867,11.2002,17.6895,2.99807,0.987128163639728,1.12421531470765,0.381682283619807,14.48,77.39,101.16465,425.55,1040.73678091719,77.0723909568395,10.255,-2.502,12.565,10.845,10.595,10.52,11.505,11.945,10.49,10.2,10.44,11.445,10.47,9.95,10.215,10.64,11.46,11.1,9.78,9.645,9.97,11.065
1,12.75,79.4681,110.515,-2.17762,0.3029715,431.714,10.83145,18.073,3.22587,1.0344101835121,1.11925986033958,0.387400350742432,14.99,76.95,101.1222,432.1,1036.71448441944,77.4616454566215,11.085,-1.881,13.21,11.09,10.8175,10.54,11.5,12.34,10.915,10.325,10.505,11.46,11.055,10.2,10.29,10.665,11.455,11.71,10.12,9.76,9.995,11.065
1,13.25,75.75225,97.163,-1.8479025,0.2755155,429.5075,10.7242,18.4165,2.84442,0.942641950017553,1.08424344780903,0.368899677699929,15.58,74.905,101.0686,426.9,1029.96740642321,75.6451244576388,11.91,-1.299,13.735,11.21,11.1175,10.575,11.505,12.83,11.3,10.55,10.58,11.47,11.365,10.525,10.415,10.705,11.46,12.29,10.44,9.94,10.03,11.045
1,13.75,63.6306,87.44165,-1.11747,0.2760475,433.228,10.83905,18.4845,3.1021625,0.937827685346783,1.00896458617633,0.370874247601923,16,75.095,101.0172,395.6,958.863584463036,70.3253129606179,12.925,-0.807,14.07,11.6,11.08,10.66,11.505,13.36,11.61,10.8,10.665,11.47,11.825,10.905,10.53,10.76,11.46,12.66,10.74,10.1,10.105,11.03
1,14.25,47.216425,78.787225,-0.876984,0.282993,432.13,11.2236,18.6705,2.94718,0.840042104683769,1.03603079034993,0.365016698016272,16.27,73.67,100.98765,355.9,892.560568000167,68.3790404617077,13.8,-0.0485,14.345,11.965,11.095,10.78,11.5,13.45,11.95,11.075,10.75,11.46,12.275,11.26,10.765,10.87,11.46,12.975,11.045,10.28,10.18,11.015
1,14.75,35.77645,62.617425,-0.624597,0.26177175,433.5135,11.06745,18.69825,2.8045675,0.857906571936515,0.929517879286198,0.331692785935116,16.745,72.86,100.97955,304.3,799.528742552264,60.5939504660674,14.755,0.727,13.66,12.05,11.175,10.89,11.505,13.545,12.205,11.225,10.85,11.46,12.705,11.41,11,10.97,11.46,13.115,11.305,10.475,10.27,11.025
1,15.25,18.9712,47.3655,-0.317442,0.2517265,430.999,10.99765,18.44,2.54527,0.854683476946104,0.937897963785882,0.334687739248296,16.575,71.705,100.966,225.1,672.761527123253,49.8245759720982,14.36,1.216,13.4,12.2,11.28,10.99,11.505,13.645,12.43,11.34,10.97,11.46,13.04,11.66,11.215,11.075,11.47,13.205,11.515,10.655,10.36,11.02
1,15.75,-2.92142,30.696475,1.22049,0.2282975,435.2415,11.0462,17.9795,2.444435,0.760076035305,0.763929333586003,0.287648699122321,16.435,71.12,100.9654,162.95,529.386119703544,41.3907284768212,14.095,1.904,13.135,12.38,11.345,11.1,11.51,13.595,12.565,11.555,11.105,11.455,13.225,11.89,11.385,11.155,11.47,13.18,11.675,10.825,10.465,11.005
1,16.25,-6.70808,18.2506,2.4400675,0.19205,438.3215,10.78775,17.4695,2.011465,0.874737661984706,0.798457744143115,0.249887463409769,16.39,71.94,100.959,88,385.361954784197,31.7891174821981,13.29,2.3305,12.88,12.395,11.63,11.185,11.52,13.445,12.605,11.7,11.205,11.45,13.295,12.095,11.5,11.215,11.475,13.04,11.79,10.975,10.57,11
1,16.75,-6.2760525,12.6247,3.37055,0.185579,442.118,10.64815,16.912,2.04876,0.691207591577716,0.721454940963278,0.223301254323799,14.92,74.7,100.9537,5.3245,183.468620897258,12.8453984928066,12.54,2.796,12.64,12.23,11.71,11.23,11.53,13.205,12.56,11.815,11.325,11.46,13.36,12.245,11.62,11.265,11.485,12.83,11.85,11.12,10.695,11.025
1,17.25,-6.137285,5.34124,4.15298,0.169413,449.5635,10.34065,16.129,1.61118,0.693203103657405,0.729240663961249,0.213734107787302,13.805,78.13,100.9582,-41.02,63.8377379642509,3.89254499782017,11.365,3.14,12.25,12.105,11.775,11.34,11.54,12.88,12.46,11.88,11.445,11.48,13.265,12.355,11.74,11.345,11.495,12.555,11.86,11.225,10.815,11.065
1,17.75,-8.9307625,5.57954,4.18274,0.184862,450.7885,10.31395,15.8705,1.654625,0.708929793201002,0.759943826238835,0.21330613092251,13.02,81.25,100.9711,-58.64,17.9057069899728,1.03801199941871,9.79,3.2765,11.975,11.975,11.775,11.385,11.545,12.615,12.335,11.9,11.555,11.475,13,12.39,11.82,11.395,11.5,12.245,11.79,11.28,10.895,11.075
1,18.25,-9.74602,5.68486,4.473235,0.1919445,450.259,10.3307,15.491,1.767625,0.684197071576518,0.679831113836064,0.212941122041936,12.2,83.55,100.9862,-63.745,0.519005999709357,0,9.3,3.262,11.745,11.84,11.835,11.425,11.55,12.25,12.165,11.89,11.62,11.49,12.755,12.385,11.85,11.435,11.505,11.845,11.685,11.295,10.95,11.085
1,18.75,-9.213505,5.38704,5.4209025,0.18276,455.224,10.531775,15.363,2.06913,0.661927112335516,0.681746614503443,0.19836157786453,11.82,85.35,101.0169,-54.26,0,0,8.795,3.0965,11.64,11.7,12.015,11.44,11.55,11.91,12.055,11.855,11.63,11.5,12.54,12.255,11.86,11.5,11.515,11.405,11.545,11.29,11,11.09
1,19.25,-9.198915,5.08077,4.214725,0.177204,454.5855,10.42485,15.2855,1.90382,0.689205592747864,0.704034605670348,0.204435853711507,11.265,85.9,101.0255,-54.025,0,0,8.1,2.732,11.425,11.585,11.87,11.455,11.56,11.705,11.875,11.77,11.6,11.52,12.31,12.12,11.83,11.54,11.525,11.06,11.4,11.27,11.035,11.095
1,19.75,-8.8709575,4.666695,4.62644,0.1662685,455.9705,10.239175,15.0115000000001,1.694105,0.683117731999887,0.677984672496499,0.201987671862131,10.835,87,101.02015,-49.365,0,0,7.827,2.376,11.255,11.51,11.87,11.465,11.57,11.555,11.665,11.71,11.575,11.545,12.055,12.055,11.785,11.54,11.535,10.725,11.26,11.235,11.055,11.095
1,20.25,-9.80151,8.49537,4.1637925,0.2300705,457.2245,10.0722,14.893,2.23354,0.757464326558493,0.712299077741594,0.214572868297241,10.855,87.65,101.03405,-53.89,0,0,7.36,1.8835,11.08,11.465,11.83,11.465,11.575,11.42,11.55,11.655,11.53,11.59,11.76,11.985,11.75,11.54,11.545,10.45,11.095,11.185,11.06,11.12
1,20.75,-6.810475,7.214285,4.868955,0.2165675,456.173,10.1091,14.8735,2.321805,0.729475638309882,0.736200973759685,0.219998121672906,10.475,87.75,101.0514,-52.1075,0,0,7.1925,1.361,10.91,11.42,11.8,11.47,11.585,11.205,11.495,11.585,11.53,11.62,11.62,11.855,11.69,11.54,11.56,10.17,10.98,11.115,11.06,11.135
1,21.25,-9.72943,7.7480025,3.5630075,0.205926,456.453,10.044775,14.922,2.25616,0.767501937672701,0.722739085626376,0.220866302262564,10.45,88.95,101.081,-47.6275,0,0,6.7985,0.942,10.85,11.365,11.75,11.455,11.595,11.01,11.4,11.49,11.5,11.635,11.6,11.725,11.625,11.545,11.585,9.935,10.835,11.045,11.04,11.15
1,21.75,-9.85284,8.25125,4.671895,0.200632,458.333,10.0273,14.7125,2.316085,0.718208886137772,0.741768742275235,0.211895018537061,10.445,89.85,101.0822,-47.9,0,0,6.1185,0.328,10.72,11.32,11.7,11.445,11.61,10.855,11.325,11.4,11.48,11.645,11.49,11.59,11.555,11.535,11.61,9.755,10.695,10.98,11.03,11.15
1,22.25,-7.5006825,5.19615,3.60243,0.187362,454.3705,10.10965,14.5705,2.339935,0.80290170768504,0.75133867635596,0.213296856552404,10.275,90.25,101.07645,-47.0075,0,0,5.8695,-0.1675,10.58,11.25,11.625,11.435,11.635,10.665,11.255,11.375,11.48,11.64,11.25,11.52,11.48,11.54,11.63,9.61,10.59,10.91,11.015,11.16
1,22.75,-8.679695,4.64561,4.10106,0.2141565,460.468,10.1116,14.308,2.135345,0.789958424265647,0.775238505996857,0.222822771304641,10.09,90.05,101.10725,-47.2125,0,0,5.5565,-0.462,10.46,11.17,11.54,11.415,11.655,10.44,11.18,11.35,11.475,11.645,11.07,11.42,11.425,11.53,11.65,9.475,10.48,10.845,11,11.175
1,23.25,-9.76161,7.51153,4.8297875,0.19441,458.542,9.8967025,14.4265,1.897415,0.757102195203547,0.853712586147853,0.22858193488381,10.115,89.35,101.1243,-49.675,0,0,5.064,-0.7245,10.38,11.01,11.46,11.395,11.675,10.315,11.055,11.3,11.44,11.655,10.865,11.345,11.38,11.52,11.67,9.375,10.36,10.785,10.97,11.195
1,23.75,-9.12664,5.81514,4.199855,0.2083835,457.34,10.0585,14.203,2.00424,0.699019060124269,0.760447420766901,0.249198392789734,9.835,89.55,101.11815,-48.485,0,0,5.1055,-0.989,10.32,10.84,11.415,11.355,11.685,10.255,10.935,11.235,11.41,11.67,10.73,11.285,11.355,11.495,11.67,9.315,10.225,10.705,10.945,11.21
2,0.25,-7.38592,13.01333,3.92444,0.2182225,442.11775,9.02833,15.25375,1.5921525,0.849812801652451,0.83146259087718,0.240676114126701,11.32,83.675,100.938875,-67.7,0,0,-3.583,-0.459,11.85,12.745,13.245,13.355,13.12,11.915,12.655,13.085,13.4425,13.265,12.0925,12.7775,13.085,13.2575,13.005,10.5075,12.25,12.7775,13.1775,13.065
2,0.75,-9.5302525,12.037275,3.45191,0.2535705,438.3185,9.0476875,15.47625,2.3040475,0.81556626557368,0.853643440429108,0.270547272759958,11.24,82.65,100.9525,-71.12,0,0,-4.05975,-0.99075,11.7825,12.6225,13.18,13.275,13.13,11.7425,12.5425,12.945,13.3175,13.275,11.86,12.625,12.99,13.2075,13.0175,10.2675,12.125,12.6625,13.1,13.0725
2,1.25,-11.399375,15.33495,4.584815,0.231735,437.37775,8.932235,15.56825,2.65659,0.90975692642529,0.815448553288211,0.2582089721182,11.1325,82.575,100.959175,-66.285,0,0,-4.47475,-1.361,11.62,12.455,13.1175,13.1925,13.12,11.46,12.4325,12.855,13.2425,13.2775,11.645,12.48,12.88,13.1475,13.0225,10.0175,12.02,12.565,13.015,13.07
2,1.75,-11.3521,10.785475,3.5926275,0.217956,435.7235,8.797845,15.2875,2.63621,0.725793342469806,0.889201824869887,0.237967053158989,11.5825,83.775,100.9541,-66.54,0,0,-4.79825,-1.82225,11.4575,12.3875,13.0575,13.1475,13.1425,11.2725,12.2025,12.7175,13.1325,13.27,11.44,12.38,12.765,13.0825,13.04,9.9675,11.905,12.515,12.935,13.0775
2,2.25,-12.8311,12.823775,4.66508,0.20362425,432.7025,8.750925,15.18575,2.207875,0.794184524247953,0.777039275228012,0.256709069060783,11.46,83.05,100.965475,-65.85,0,0,-5.05375,-2.24,11.3025,12.29,12.9575,13.1075,13.145,11.115,11.97,12.6225,13.03,13.265,11.265,12.2425,12.68,13.0275,13.0575,10.1,11.78,12.3875,12.8475,13.0825
2,2.75,-11.34395,10.5938,3.774865,0.22410825,434.79725,8.65329,14.90925,1.69087,0.831673706329405,0.762644285043923,0.25755640409017,11.3975,83.9,100.95295,-66.135,0,0,-5.23,-2.6075,11.1725,12.1975,12.8725,13.0575,13.1475,11.01,11.8425,12.5325,12.9225,13.2525,11.1175,12.13,12.555,12.99,13.055,10.095,11.575,12.3025,12.7525,13.075
2,3.25,-11.164575,12.8648,4.6591375,0.23651675,435.9005,8.66279,14.907,2.234575,0.858071093779044,0.834309427560795,0.268431348329844,11.155,84.075,100.938625,-68.265,0,0,-5.2895,-2.9235,11.01,12.0425,12.7725,13.005,13.16,10.8,11.6925,12.4425,12.8225,13.2425,11.0025,11.945,12.4375,12.9325,13.06,10.0775,11.4425,12.23,12.67,13.0825
2,3.75,-10.9748,10.2144,3.8829825,0.2429095,438.102,8.547765,14.936,2.906755,0.797892242920679,0.733253008769529,0.279949743705145,10.58,84.15,100.933025,-69.25,0,0,-5.4185,-3.216,10.905,11.95,12.6875,12.955,13.175,10.6225,11.535,12.3375,12.7225,13.2375,10.855,11.825,12.355,12.8825,13.0525,9.98,11.39,12.1575,12.605,13.0825
2,4.25,-10.519795,15.181775,2.91054,0.23654275,438.88725,8.50119,14.82025,2.5009025,0.809652073544984,0.81302961667029,0.301528499246735,10.7475,84.4,100.93935,-68.1275,0,0,-5.4515,-3.455,10.8225,11.86,12.59,12.8875,13.1875,10.42,11.4325,12.2275,12.635,13.22,10.65,11.67,12.255,12.81,13.04,9.91,11.325,12.0925,12.545,13.07
2,4.75,-14.2032,12.0441,3.4391425,0.227566,439.92775,8.526865,14.41075,2.54363,0.876297098027901,0.754555970891312,0.289274227454735,10.76,84.35,100.9494,-67.5125,0,0,-5.62225,-3.64675,10.74,11.7375,12.535,12.8125,13.2075,10.32,11.2875,12.1125,12.5725,13.1975,10.5125,11.635,12.1525,12.73,13.0375,9.83,11.25,12.0225,12.47,13.06
2,5.25,-7.6144275,11.44222,4.1080625,0.2256655,442.418,8.5012475,14.132,2.18823,0.801537989151198,0.755070261751066,0.267091779520044,10.535,85.325,100.954,-64.48,0,0,-5.9225,-3.8125,10.6225,11.62,12.475,12.705,13.2025,10.17,11.125,11.985,12.51,13.1875,10.365,11.5375,12.0525,12.65,13.0425,9.7125,11.18,11.9375,12.37,13.05
2,5.75,-9.28012,8.9482875,3.83209,0.210441,443.4965,8.31468,14.25025,1.7903175,0.738317976092401,0.72081987969628,0.237089080176491,10.125,85.4,100.97555,-65.47,0,0,-6.055,-3.96225,10.475,11.5125,12.3575,12.5925,13.1725,10.0625,10.9325,11.855,12.425,13.16,10.2575,11.3775,11.9825,12.5475,13.0425,9.58,11.0925,11.8375,12.2975,13.0225
2,6.25,-9.55525,6.32609,3.561165,0.20798825,445.2495,8.3635925,13.92225,1.9561775,0.68937431563479,0.693981220558013,0.248738877111692,10.0025,85.325,100.979475,-65.6225,0,0,-6.12225,-4.1685,10.3275,11.375,12.29,12.5175,13.1625,9.89,10.8075,11.7275,12.35,13.15,10.2075,11.255,11.91,12.445,13.03,9.4175,10.9975,11.75,12.2,13.0125
2,6.75,-10.743255,17.28045,3.63476,0.1992555,443.674,8.41676,13.48675,2.07094,0.698229663903541,0.745718049228315,0.234642815090472,9.8375,87.15,100.97965,-64.4775,0.259502999854678,0,-6.28275,-4.28625,10.185,11.27,12.205,12.4675,13.145,9.8375,10.7,11.6625,12.2825,13.1225,10.14,11.195,11.83,12.41,13.0125,9.2025,10.8925,11.6625,12.1325,12.995
2,7.25,-6.1304525,22.8167,1.48104,0.213134,441.28825,8.561575,13.61875,2.03605,0.791591712706473,0.684758819224458,0.217737719276251,9.6225,87.825,101.02185,-61.645,8.9528534949864,0.519005999709357,-6.47275,-4.47675,10.05,11.175,12.1525,12.415,13.145,9.8625,10.57,11.5275,12.2,13.1,10.07,11.085,11.6675,12.335,13.005,9.0225,10.795,11.59,12.08,12.98
2,7.75,15.50885,36.311325,-1.3140445,0.208457,436.782,8.814355,14.26975,2.4496475,0.766388129373568,0.7009263683033,0.290093261682746,9.545,86.4,101.0372,-41.5475,89.917789449646,6.09832049658494,-6.688,-4.623,9.9625,11.0375,12.0825,12.345,13.1425,9.6975,10.4075,11.395,12.08,13.04,9.965,10.95,11.54,12.2475,12.9825,8.8525,10.6925,11.4975,12.0375,12.9325
2,8.25,34.7553,63.13075,-3.1716,0.257535,436.8105,9.1147,15.0415,2.36383,0.876936270199318,0.829854681897362,0.332018797696192,10.7475,87.05,101.074675,7.04075,275.78681309556,21.6685004878656,-6.88175,-4.75775,9.9975,10.89,11.95,12.265,13.1025,9.6025,10.2875,11.2475,11.9825,13.015,9.815,10.7875,11.4175,12.1475,12.92,8.7325,10.555,11.37,11.9975,12.88
2,8.75,56.9853,79.503,-2.8528225,0.304631,435.01375,9.278065,15.7935,2.658295,1.00937169342444,1.05962777563793,0.3749496110851,11.7425,81.4,101.09035,73.37,474.955365484025,37.692810728892,-6.99225,-4.9495,10.1625,10.8075,11.8575,12.205,13.0575,9.8775,10.3775,11.1125,11.9125,13.0025,9.76,10.5775,11.3075,12.0725,12.8875,8.9525,10.45,11.27,11.9375,12.845
2,9.25,76.172,98.702125,-3.607045,0.3261055,433.904,9.31784,16.107,3.26132,0.985720851627046,1.1547724048284,0.411727519046123,12.83,76.17,101.1284,154.1,676.394569121219,51.3815939712263,-6.666,-5.0575,10.69,10.8275,11.84,12.1525,13.045,10.385,10.505,11.15,11.85,12.975,9.8425,10.5375,11.215,11.9875,12.79,9.5475,10.4375,11.195,11.845,12.8075
2,9.75,100.41775,114.712,-3.3375325,0.32228725,435.6115,9.6219125,16.40325,3.6529375,1.11529967281803,1.10789399509145,0.425846548687582,13.855,72.355,101.13105,236.25,832.031493284062,63.4484834644689,-5.61725,-5.04075,11.3,11.025,11.8725,12.11,13.0325,10.8875,10.8,11.25,11.825,12.9525,10.305,10.615,11.195,11.99,12.7775,10.8925,10.585,11.1775,11.8125,12.775
2,10.25,111.6835,120.556,-4.0902075,0.33394025,427.489,9.3619575,17.5035,3.39319,1.21633357576031,1.28277715587817,0.441734305099338,14.0475,67.145,101.132975,322.8,1011.08856318379,74.023230708547,-2.92625,-4.8425,11.99,11.2425,11.86,12.09,13.02,11.5175,11.0925,11.3075,11.805,12.9275,10.685,10.6725,11.13,11.945,12.7725,11.7675,10.8475,11.1975,11.795,12.755
