DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.15064,0.175882,0.149792,0.00665,-3.7130965,-0.10952,0.131317,-0.0072175,415.732866,2.668776,-8.049787,-6.5242485,-1.344485,-1.125918,-1.053499,-0.8561416,-19.42545,81.40428,0.456930368,2.25399,0,0.7672094,256.1525,280.6307,0,98.753525,-8.553087917
1,0.75,0.129573,0.108692,0.0971685,0.000812,-4.591652,-0.1240245,0.24677,0.000591,415.813017,2.8608325,-8.022223,-6.452468,-1.387342,-1.1078365,-1.062856,-0.9105628,-21.64377,81.02654,0.466837629,2.169907,0,0.6770997,250.9525,280.5172,0,98.733255,-8.636527508
1,1.25,0.135937,0.144358,0.144969,0.0029855,-4.437229,-0.1463325,0.149842,-0.017687,415.4164225,2.866564,-7.93486,-6.4086025,-1.376477,-1.1401565,-1.090842,-0.8830447,-20.93249,81.52868,0.443835453,2.1613855,0,0.7740017,248.42,279.7798,0,98.719515,-8.727486564
1,1.75,0.137965,0.144532,0.138896,0.009317,-4.320168,-0.064336,0.0329135,-0.005658,416.0325255,2.946155,-8.034139,-7.144355,-1.399482,-1.1465835,-1.138999,-0.9291262,-20.61574361,81.70596,0.451668131,2.150227,0,0.7698515,249.3527,279.4714,0,98.7149335,-9.019661871
1,2.25,0.141402,0.123509,0.1028395,0.0012955,-2.818662,-0.1643785,0.116751,-0.0188325,415.884352,2.853925,-8.063981,-6.980078,-1.462143,-1.18864,-1.132009,-0.9216719,-20.21286,82.21724,0.421065193,1.942996,0,0.7767064,248.4283,279.4659,0,98.7354585,-8.895038602
1,2.75,0.138415,0.1633505,0.166268,0.0046615,-3.9930735,-0.064489,0.141213,-0.018911,415.934052,2.9299,-8.144026,-6.822082,-1.48481,-1.1876945,-1.125842,-0.9063991,-19.39392,82.51076,0.42520268,2.0429005,0,0.8525062,249.2188,279.3914,0,98.757065,-9.100613
1,3.25,0.136808,0.183761,0.169674,0.012089,-4.832785,-0.1300225,0.186348,-0.019944,416.0660125,2.80915,-8.078705,-7.0680615,-1.470358,-1.20349,-1.120681,-0.9437293,-19.05407747,82.21468,0.421872868,2.0030565,0,0.889094023,249.0242,279.8214,0,98.7368795,-8.996120101
1,3.75,0.14939,0.161359,0.153098,0.003058,-4.520978,-0.062471,0.204198,-0.0149,416.686883,2.76285,-8.192984,-6.9954125,-1.436333,-1.200392,-1.12166,-0.971149,-17.89706,82.11568,0.391243317,2.1243805,0,0.8668873,247.8525,279.0973,0,98.721805,-8.945564849
1,4.25,0.134766,0.146403,0.153333,0.006645,-4.448194,-0.107093,0.169172,-0.004951,416.79149,2.738572,-8.206198,-6.880556,-1.528805,-1.245407,-1.17412,-0.9856285,-16.3657,82.2534,0.380687311,2.161329,0,0.7770139,254.9564,278.6923,0,98.724495,-9.158374
1,4.75,0.124453,0.166034,0.172614,0.007135,-4.160907,-0.070732,0.2113395,0.000385,416.482539,2.6114755,-8.10096,-6.976681,-1.512882,-1.2725,-1.194074,-0.9999241,-18.19495,82.43653,0.365728211,2.0673175,0,0.8859876,251.4598,278.7005,0,98.721415,-9.238225986
1,5.25,0.1408905,0.1581355,0.154953,0.002545,-3.590395,-0.026405,0.266002,0.014692,416.208095,2.762288,-8.134647,-6.8410625,-1.486977,-1.3155555,-1.217614,-0.9894425,-16.38805,82.59745,0.372773095,1.9792605,0,0.953815,254.3161,279.1782,0,98.72113,-9.127131
1,5.75,0.1347105,0.125211,0.1306685,0.005329,-3.559236,-0.054416,0.175031,0.014568,416.4437895,2.6249005,-8.368536,-6.7550225,-1.463882,-1.3091395,-1.219728,-0.9955588,-13.65142,82.30425,0.368560396,1.867889,0,0.9010176,255.379,278.4957,0,98.7248975,-8.830429233
1,6.25,0.1379145,0.1615265,0.149439,0.010644,-4.193452,0.040509,0.2084805,0.013028,417.069358,2.653867,-8.451769,-6.856596,-1.480106,-1.3081685,-1.25451,-1.004573,-13.25055618,82.42453,0.387342212,1.96072,0,0.7874513,254.1222,277.9265,0,98.72733,-9.200743
1,6.75,0.141822,0.1240655,0.1221315,0.005698,-3.1831545,-0.039328,0.18808,0.011217,417.266471,2.990784,-8.463605,-6.9088115,-1.596348,-1.328927,-1.276838,-1.008134,-12.70042,82.54926,0.386380322,2.224777,0,0.7904392,254.5056,278.4164,0,98.730135,-9.151267181
1,7.25,0.1558375,0.096614,0.1228025,0.0029085,-3.325397,-0.07492,0.067059,-0.012645,417.643478,2.9196335,-8.702949,-6.90376,-1.545097,-1.321882,-1.295001,-1.037666,-12.88011,82.94017,0.377079678,2.131086,0,0.850855026,253.9698,277.8237,0.1951579,98.701245,-9.306208158
1,7.75,0.15177,0.120601,0.126735,0.0170505,-2.840351,0.0366575,0.135876,0.01717,417.7330155,2.91836,-8.546077,-6.993328,-1.551727,-1.332948,-1.2683,-1.019403,-11.35926406,83.0183,0.378437541,2.297772,3.523741008,4.323777,255.7404,277.8695,9.615923,98.70619,-8.956826066
1,8.25,0.159449,0.116137,0.1023745,0.015017,-2.195864,0.142428,0.309853,0.058245,417.7648385,2.853168,-8.534636,-6.9357845,-1.653602,-1.37804,-1.308341,-1.093334,-5.478003,82.62087,0.389826817,2.43153,25.48634,18.9947,258.6552,278.6361,53.778985,98.743445,-8.800302358
1,8.75,0.1797295,0.1631715,0.12413,0.004973,-1.8238115,0.340587,1.091533,0.0875865,417.641067,2.779736,-8.195683,-7.0096565,-1.767077,-1.4670235,-1.515877,-1.234235,0.9353651,81.39301,0.435019695,2.280161,67.18981362,45.97015,257.5988,281.5682,132.5109,98.7642895,-8.534865
1,9.25,0.1901745,0.0490455,0.055042,-0.0072875,0.8976885,0.482594,1.9265555,0.101282,417.414117,2.8744505,-8.070531,-7.158508,-1.870819,-1.509247,-1.565606,-1.3705665,10.28938,79.41209,0.504799902,2.541687,112.4749,73.590965,257.03865,283.76265,232.6524,98.769445,-7.8733161295
1,9.75,0.210986,0.071574,0.08228,-0.0094785,3.692498,0.524318,3.6285185,0.101073,417.00762,2.938535,-7.680131,-7.00644275,-1.8853775,-1.607367,-1.599372,-1.417553,17.30273,77.7261,0.56737944,2.654432,157.3516,108.7759,260.6547,287.26515,322.8312,98.75872,-7.202093
1,10.25,0.2060475,0.07566,0.075628,-0.011737,4.9408805,0.571705,4.698379,0.114569,417.032058,2.894212,-7.4027325,-6.58733325,-1.7735235,-1.605047,-1.572826,-1.359742,27.11681463,76.34382,0.6266097255,2.94065,193.30975,133.0234,260.3318,289.9034,396.6862,98.7924935,-6.5246258595
1,10.75,0.20158,0.05904,0.0564105,-0.010566,9.043546,0.609337,6.297195,0.118395,416.6254625,3.015121,-6.781478,-6.17066375,-1.7697355,-1.564541,-1.528079,-1.423127,35.447655,74.47576,0.685525121,2.795055,231.00885,159.07117825,257.88635,293.28195,479.63415,98.7930825,-5.8223769195
1,11.25,0.205594,0.038725,0.0491285,-0.012667,8.358276,0.443101,6.737591,0.0822915,416.2252165,3.010835,-6.5286525,-5.89526125,-1.6516835,-1.499317,-1.523822,-1.442212,40.467755,73.537215,0.75762087,2.961572,260.79325,178.08975,258.5473,295.52585,533.60955,98.779212,-5.1391128515
1,11.75,0.2130265,0.107018,0.1049,-0.002452,9.512823,0.552997,8.1359735,0.1121445,415.604367,3.0689175,-6.002003,-5.4901805,-1.558477,-1.4213975,-1.4729195,-1.3720725,46.289174935,71.479685,0.816439861,3.238296,268.66905,183.30695,261.66,298.66985,570.2673,98.74253,-4.7139398725
1,12.25,0.2153445,0.0619795,0.06746,-0.003881,7.550449,0.4567415,7.9964995,0.05781,414.946178,3.0260975,-5.9132465,-5.01209625,-1.4208765,-1.2893635,-1.409176,-1.3273305,47.16718,70.490795,0.8517670255,3.0132385,286.4916574,191.9603,261.21445,299.948,604.2277,98.7050905,-4.4421194235
