DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,0.328128,-6.04667,2.89542,0.13397275,-32.465425,-2.38394,-9.68975,1.063815,67.3133,97.994025,396.6425,0.5,-74.70825,0,-1.547315,0.095570175,234.7105,286.9905,2.674,0.306,-5.2388125,-5.8139775,-5.56016,72.04435,68.001725,418.7295,3.27362,-1.7325875,0.2434885,239.4815,285.0695,0.63411675,0.6823595,0.423267,0.0717985,-5.91154,0.06157445,-0.04585425,-5.92166,71.1627,2.827675,0.662277,0.68213,0.41586,-5.34185,423.0155,3.13918,268.11,286.13575,-0.1624755,-5.81626,-13.57325,0.177533,0.202252,0.0764801,0.063141375,2.057325,0.344863
1,1.5,0.315,-6.255,2.9,0.15377975,-33.2415,-2.700075,-9.913,1.05905,68.637325,97.97895,397.12275,0.4525,-72.6125,0,-1.595195,0.09025,236.61425,285.78425,2.649,0.306,-5.70159,-5.7865,-5.71775,72.4994,69.61845,418.59775,3.17674,-1.76606,0.226224,238.5645,284.465,0.624066,0.65165,0.39483225,0.0704899,-5.98958,0.06195565,-0.04606115,-5.66554,70.3575,2.85114,0.6229445,0.643168,0.4093085,-5.575815,423.124,3.084155,266.2055,286.112,-0.160606,-6.1227775,-13.692175,0.172939,0.2015745,0.07568535,0.06606235,2.0076825,0.361915
1,2.5,0.29770125,-6.3595,2.87,0.1325,-30.4765,-2.72375,-10.0016,1.04,69.97295,97.967075,396.6635,0.4325,-72.789,0,-1.613515,0.09713185,234.316,285.3585,2.65051,0.306,-5.9095525,-5.875815,-5.899465,73.63505,71.128675,418.802,3.27414,-1.76401,0.217354,234.6795,284.291,0.61033175,0.6048695,0.3767075,0.0714775,-6.2838975,0.0628364,-0.0640199,-5.49216,71.0596,2.753975,0.61866975,0.61200025,0.3746015,-5.956135,423.049,3.059855,267.629,284.982,-0.16191375,-6.370625,-13.9113,0.169585,0.1911145,0.07335285,0.0637092,1.9348075,0.329761
1,3.5,0.285524,-6.5225,2.90935,0.17075,-32.3299,-2.59975,-10.251,1.0467,71.423,97.9514,396.7225,0.39,-71.665,0,-1.63838,0.07975,234.1835,284.562,2.603155,0.306,-5.833905,-6.1746125,-6.061595,74.442025,72.3701,419.067,3.28522,-1.79811,0.211642,232.7605,283.6725,0.5896,0.60263675,0.36924025,0.06858675,-6.049085,0.0620274,-0.040932825,-6.3328,72.98165,2.7585825,0.5970855,0.611025,0.3905335,-6.31964,423.75,3.03151,264.2,283.583,-0.167219,-6.821235,-13.93515,0.15975875,0.19237625,0.073898,0.06752025,1.935995,0.340411
1,4.5,0.290554,-6.5985,2.909935,0.098,-30.851,-2.50968,-10.314,1.022,72.152,97.936325,397.45625,0.35,-69.89,0,-1.5196775,0.087078,233.109,284.629,2.56225,0.306,-5.9360125,-6.208015,-6.1727125,75.4201,73.2631,418.873,3.26771,-1.76955,0.22819025,232.4845,283.57,0.544542,0.57639525,0.35628175,0.067388275,-6.329635,0.06300125,-0.035034675,-6.21692,73.6211,2.7382625,0.5592165,0.5855195,0.360536,-6.333265,424.129,2.9637975,263.04725,283.62125,-0.16249425,-6.811395,-14.0273,0.1544275,0.1879765,0.0719205,0.06736285,1.90616,0.3276225
1,5.5,0.286,-6.7075025,2.8495,0.139796,-31.7927,-2.25812,-10.3742,1.027,72.96425,97.950025,397.77775,0.3,-69.391,0,-1.5402475,0.08,233.6,283.975,2.61337,0.305,-6.25399,-6.13316,-6.0631775,76.3286,73.6737,419.13,3.2778475,-1.7376775,0.23110875,236.112,282.727,0.557572,0.590813,0.363748,0.0694819,-6.1861675,0.06164505,-0.051003025,-6.16504,74.9592,2.726465,0.56000525,0.59624225,0.3648205,-6.283015,424.16275,2.98928,264.15175,283.67675,-0.16806775,-6.785995,-14.35045,0.164252,0.184811,0.07412915,0.0658105,1.944745,0.3173755
1,6.5,0.28385,-6.78,2.851895,0.14834775,-29.1125,-2.529405,-10.482675,1.00503,73.61075,97.96,397.74,0.29,-69.81425,0,-1.525975,0.0934356,232.702,283.13,2.5607175,0.305,-6.595755,-6.411865,-6.253095,77.595,74.44265,419.704,3.2687675,-1.72412,0.19048525,235.152,281.407,0.560883,0.581046,0.358492,0.068879,-6.47105,0.0624735,-0.069409,-6.1651,74.05485,2.6556575,0.5444675,0.5894965,0.379962,-6.70043,423.89325,2.9349675,260.46475,282.90825,-0.16233475,-7.3000775,-14.1174,0.148241,0.182194,0.0693816,0.0687392,1.89518,0.317522
1,7.5,0.27575675,-7.0758325,2.75908,0.12825,-30.286175,-2.50325,-10.57175,0.99825425,74.087975,97.980275,398.047,0.3,-69.24125,0,-1.21893,0.1,232.444,281.66825,2.59968,0.313,-7.00865,-6.7360575,-6.498495,77.8283,74.9892,419.5635,3.1805725,-1.6718225,0.22268525,235.928,281.3605,0.582353,0.574645,0.351524,0.0732389,-7.08114,0.06590655,-0.02791805,-6.28429,74.2114,2.51228,0.53825425,0.54507175,0.35121475,-7.03583,425.2015,2.98884,260.9295,282.22825,-0.1711965,-7.56258,-13.98655,0.152332,0.173421,0.0731766,0.068255,1.824555,0.308239
1,8.5,0.2885,-7.255,2.74925,0.22875,-25.8245,-1.992575,-10.67205,0.979,74.6405,98.012,398.11325,0.28,-25.568,7.7257,6.45,0.9411075,234.234,281.92275,2.54225,11.6609,-7.31035,-6.7602,-6.6856975,78.25565,75.324825,419.486,3.216775,4.509795,0.739969,233.8515,280.905,0.5585195,0.5457115,0.3275915,0.06738575,-7.123635,0.0627912,10.27655,-6.60369,74.1762,2.427795,0.542241,0.5368,0.336842,-7.227755,425.37575,2.975665,260.0515,282.99175,2.2743725,-7.7151975,-13.74305,0.15588375,0.18041325,0.074400675,0.068545625,1.730175,0.32527025
1,9.5,0.369033,-7.11825,2.582,0.423671,-5.45409,-0.919,-10.6375,0.9612,73.078,98.042075,398.439,0.34,27.123,69.805,33.95625,4.22264,231.585,284.6825,2.580885,66.0285,-6.636115,-6.21026,-6.01101,76.22615,74.4846,419.73525,3.2213325,27.278,3.09373,231.285,284.553,0.626772,0.6329285,0.407691,0.0870277,-7.06511,0.07546675,59.52205,-7.0122625,71.1015,2.454205,0.630579,0.632193,0.422532,-6.305115,425.45875,3.10116,261.6545,285.99025,13.608075,-6.8124975,-13.6373,0.1894985,0.219127,0.09336485,0.086518,1.70488,0.3779215
