DOY2,HR2,FC_1_1_1,LE_1_1_1,H_1_1_1,SW_IN_1_1_1,VPD_1_1_1,RH_1_1_1,TA_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,PA,LW_IN_1_1_1
1,15.25,3.679437,117.6891,93.10120125,269.5847525,4.26725725,99.1273875,8.075254,0.6694714,435.1290375,9.017637,8.108470575,99.4659375,328.2776275
1,15.75,12.1813345,95.83634,100.7138845,200.6273625,4.186153,99.1721875,7.471458375,0.7069174625,435.15306,8.726253125,8.3370586,99.445875,330.559565
1,16.25,11.913513425,118.1212,64.898431,113.3274575,3.920356625,99.22045,7.13909175,0.6558527425,438.42606,8.95815825,7.972992925,99.42055375,329.5239425
1,16.75,5.119441125,90.521049,64.9713319999999,30.4992315,3.734830125,99.183725,6.87201525,0.6893807575,461.71974,8.804298125,7.71549019999999,99.3936,329.8386075
1,17.25,12.09300375,123.32836,71.50088,3.7845857,3.404440125,99.2315875,6.83245225,0.722637035,447.4383975,8.91339,7.6307546,99.3683375,329.680565
1,17.75,7.43625949999999,74.5512,85.883725,2.8036004,3.274287375,99.2146125,6.555039625,0.64699312,432.8218075,8.5358065,8.1292272,99.36164125,329.24205
1,18.25,9.10994929999999,95.45076,94.8779079999999,2.771144025,3.43976165,99.2337725,6.078063375,0.6635776675,430.8210625,8.264388175,8.51274625,99.39382175,328.80125
1,18.75,3.381780825,129.5082025,76.998058,2.79713595,3.60152549999999,99.2194,6.024523375,0.6969775625,437.81139,8.391339825,8.578245575,99.419636,327.3184275
1,19.25,8.59550975,122.7207965,84.7275619999997,2.79571755,3.41200122499999,99.22962,6.23603225,0.7189735075,434.344305,8.322402725,8.141522875,99.44345025,326.71575
1,19.75,5.157290275,119.18846,170.022625,2.897540675,2.898038875,99.2306,6.146734625,0.68363699,446.471385,8.286821775,8.8697202,99.46657925,328.4819925
1,20.25,4.916708775,137.750555,129.67896,3.002975575,2.845673625,99.24902,5.844687375,0.694018635,440.6991625,8.51809125,9.36846405,99.47105525,326.9191425
1,20.75,4.646402825,154.937275,157.916748,2.941594875,2.80786925,99.2179475,5.23403205,0.72009219,440.0388125,8.60421725,9.550839675,99.4817585,326.442
1,21.25,2.827311175,110.57610275,143.640944,3.148222125,2.601093575,99.26065,6.67738912499999,0.77811662,466.50168,8.320662775,9.23798675,99.4936105,327.109735
1,21.75,3.490836275,148.5576475,159.423725,3.278244725,2.678248725,99.2364675,6.70234877499998,0.73741377,456.66511,8.428259675,8.97203075,99.5062335,326.7301775
1,22.25,5.35221275,99.2111295,153.8822775,3.05781355,2.6884482,99.2452575,6.01370044999999,0.7507627125,444.7239,8.304238425,10.32605125,99.511361,325.9515
1,22.75,12.2852475,128.45299,152.53286,2.95409935,2.602907075,99.21572,6.45218667499999,0.72655026,441.468515,8.376564125,9.3657714,99.44138225,324.8832575
1,23.25,10.7584755,85.9120325,131.41674,3.294201875,2.414982325,99.2397575,5.62173424999999,0.7550502075,440.6817375,8.571910425,8.776795775,99.386428,325.2815575
1,23.75,4.759197825,144.18349,141.82303625,3.266950875,2.3295808,99.2531675,5.91923507499999,0.745519985,440.82203,8.42309572499999,8.70972389999999,99.36518075,324.7869425
2,0.25,6.10601165,77.995322,25.7377005,2.3667249,3.8723235,99.2773825,10.83506775,0.7272821,479.48478,7.48923225,6.734089625,99.21359,322.4685075
2,0.75,16.868652,51.0741125,44.02535,2.389084875,3.67996695,99.2609625,8.565218725,0.70391299,464.654245,7.464103175,6.47691375,99.228795,321.7566875
2,1.25,9.344027,102.886797,55.1278189999999,2.53545985,3.611691275,99.2693325,10.550836825,0.624668055,465.39023,7.3887424,6.3486968,99.2581,321.298635
2,1.75,3.807961,78.44475375,70.517648,2.531618775,3.288654,99.2639,10.28836275,0.739959175,463.01859,7.6571503,6.484093,99.2807,322.9285075
2,2.25,4.6170385,82.7090575,46.65349425,2.610530675,3.297603,99.3056,8.5861728,0.72780055,467.40475,7.85035919999999,6.608090625,99.31371,322.4904925
2,2.75,8.851995,86.2324314999999,46.8590745,2.932291,3.189975,99.2917,8.70273065,0.73151663,463.6935375,8.17983459999998,6.490741375,99.3416,322.5233
2,3.25,4.7891801,126.92109,57.9809577499999,3.06929405,3.081515,99.35,8.59397419999999,0.695726465,471.968205,8.29295359999998,6.34099545,99.3489,321.8390075
2,3.75,5.934682725,69.21977575,29.256417,3.8406704,3.027742,99.4944,8.6807242,0.64545726,471.1914525,7.93783539999999,6.8912206,99.3405,322.2007575
2,4.25,7.25930345,76.13003,33.441306,4.036734775,2.944916,99.3083,8.3672689,0.594200895,468.5558,8.19857119999999,6.33428125,99.3509,322.9263
2,4.75,5.918119,86.1275987499999,37.1996895,4.425485075,2.865002,99.3306,8.3300214,0.69650651,474.0472,8.0996218,6.2636154,99.3627,322.1221225
2,5.25,11.16447,88.721526,29.77816,4.766126525,2.672339,99.3167,8.2970068,0.6829324625,505.6687275,8.18938939999999,7.09660925,99.38499,320.294385
2,5.75,11.84924875,124.8503425,70.0596159999999,4.9582213,2.542873,99.4111,8.278429775,0.6454969625,473.8441,7.5335132,6.321636,99.39149,321.4175925
2,6.25,6.94746767499999,70.6060459999999,37.561181,5.19958332500001,2.407404075,99.295025,8.027190575,0.6754572,501.2014,7.6981038,6.1609795,99.3880075,321.1561425
2,6.75,4.315461,91.0367149999999,51.057371,13.22518125,2.458651025,99.413115,7.455697175,0.715671835,485.6235,8.08610299999999,6.8658112,99.3978475,317.9252575
2,7.25,13.2832393,73.122383,68.6766265,76.039525,2.397434425,99.514155,7.183301125,0.76866392,470.3586225,7.629295625,7.256802875,99.4327175,318.558115
2,7.75,10.617183,67.59281,43.6580635,172.921645,2.424939875,99.302965,7.72960779999999,0.6831124,465.86673,8.2337995,7.19324285,99.42889775,319.9171925
2,8.25,7.20897314999999,49.2922755,36.693889,264.98797,2.5653014,99.3257425,8.44178699999999,0.715269015,462.4946,8.00353679999999,7.60740575,99.4510525,319.6080575
2,8.75,4.4782728,54.56963,74.228045,362.2257725,2.904921125,99.2527775,8.5543052,0.728274325,480.8325425,7.56229599999999,8.04042,99.40283575,319.9600075
2,9.25,4.57056825,71.7646225,61.60749925,443.7069025,3.60259,99.2611,9.1209426,0.760541215,472.13752,8.12932439999999,7.628143,99.4524,319.86145
2,9.75,9.73496112499999,160.5019275,78.8018225,517.06812,4.306493,99.275,10.0810808,0.741083525,469.33001,7.793105825,7.6983248,99.44768,323.526515
2,10.25,10.55115005,78.0353425,88.0177404999997,585.3918775,4.36595,99.2472,10.704036,0.711744875,487.83978,7.9339581,8.22765499999999,99.50279,323.3890575
2,10.75,6.3664336,102.34114,92.521268,634.0224375,4.718746,99.2194,9.78223087500001,0.7312208875,476.652235,7.697878825,8.679036625,99.48372,323.41725
2,11.25,11.077055,106.68618,78.0121545,671.880455,5.304064,99.225,10.4974896,0.7631127425,466.05355,7.849121175,8.113424,99.4562,323.6752425
2,11.75,6.77521715,134.136275,97.3004205,687.1349075,5.965796,99.2278,11.41122875,0.751073672499999,463.27447,7.91354765,8.4491896,99.4532,327.4225
2,12.25,8.843371375,133.163555,72.29168,700.81846,6.446836,99.1278,12.246662,0.771856715,463.42967,7.835867825,8.3405435,99.4194,328.786885
2,12.75,8.767896275,152.390035,74.4203075,689.42342,7.148208,99.0417,13.0792695,0.72391862,470.8989375,8.260875425,8.20979,99.3846,328.254315
2,13.25,6.136480125,151.960425,67.768145,657.71247,7.503197,99.0361,14.03643975,0.802956365,475.382015,8.05580635,8.3586882,99.35851,329.3720725
2,13.75,4.291238,173.602185,69.3482962499999,616.9728525,8.235655,99.0222,14.43366225,0.77455195,464.146215,8.350804575,8.33205012499999,99.3474,330.2929425
2,14.25,7.41886225,146.5222875,62.42326,562.4484525,8.819729,99.1278,14.55492875,0.72820866,460.014015,8.4983738,8.306877025,99.2794,331.3310225
2,14.75,8.48730529999999,165.13364,61.73338875,505.871005,8.990322,99,15.35353075,0.76772555,496.48588,8.5198521,8.3179334,99.2453,328.3492575
2,15.25,3.2345703,92.446862,47.5325095,427.44398,8.973151,99,15.15053325,0.7611469025,503.2210075,8.6736131,7.79547,99.2407,328.76534
2,15.75,5.70565462499999,108.62789,47.778108,332.8875375,9.24615,99.1389,15.269434,0.7323476,494.6852575,8.52554015,8.4198612,99.2387,330.0921425
2,16.25,5.789840925,118.82352,31.523854,236.330725,9.327379,99.1083,15.22338475,0.7485779,466.571,8.5955861,7.9436986,99.2346,328.8921875
2,16.75,3.591470125,91.44014,64.3824342499999,150.1948825,8.549193,99.05,14.88596125,0.7285153,481.2632,8.820565075,7.4565508,99.1927,327.11405
2,17.25,10.13362525,58.84872175,18.510024,54.92741375,7.775197,99.0972,14.4156305,0.72469949,462.32037,8.648721375,7.0866958,99.1513,329.848065
2,17.75,5.45658125,118.5782875,26.8067735,7.34866995000001,7.390072,99.2722,14.13725,0.735462015,459.17969,8.4202133,7.002227,99.1535,324.859885
2,18.25,4.575471,58.519151,26.300938,3.32997205,6.225160275,99.2667725,14.65637825,0.6964065,469.74194,8.87180835,7.087002,99.1393625,325.77532
2,18.75,6.89005160000003,120.655014999999,44.501475,3.276966225,5.732792325,99.251965,14.50037925,0.7133346,468.14555,8.480421575,7.8438328,99.11128,328.71666
2,19.25,7.46807325,77.563475,37.9735232499999,3.097512825,5.52919425,99.257745,14.02111775,0.735386419999999,467.7000025,8.55509695,7.157571,99.099785,334.32474
2,19.75,11.731074,87.734057,34.4928775,2.93479995,5.01700915,99.2332325,13.4973595,0.6926574525,478.88143,7.940412975,7.4479446,99.1187175,326.66934
2,20.25,8.394731625,83.9326769999999,20.061298,3.2789975,4.770842275,99.2108925,12.8723395,0.6941566825,460.4060875,7.991680325,7.7256804,99.0821875,327.12068
2,20.75,4.98294800000001,107.40850375,25.6676715,3.27037855,5.55164862499999,99.232675,12.95779525,0.73542442,459.5504875,7.8147632,7.5930478,99.07036,328.07002
2,21.25,11.1130575,110.42365,39.56782825,2.59864865,5.71973499999999,99.225995,12.10878825,0.7514367075,466.77734,7.8837708,6.7277322,99.076615,327.032
2,21.75,10.943605,105.937793,31.93765625,2.5082997,5.38846024999999,99.27088,11.900704,0.63683758,462.692315,8.67951199999998,7.0471685,99.1070875,326.31264
2,22.25,3.75257032499997,80.2080212499999,61.92453,2.287210325,4.93588275,99.25,12.79441,0.7221559,464.6359125,8.44041479999999,7.133559,99.126325,326.45936
2,22.75,2.9496541,57.6475717499999,31.110532,2.288424725,4.81562609999999,99.25992,10.84605575,0.721505295,472.121615,8.592110825,7.12620875,99.145675,325.57666
2,23.25,7.76269375,141.95566,51.63594,2.325736825,4.69342929999999,99.3339475,10.854801,0.658385085,469.94114,8.5057161,7.234105875,99.1892525,325.19734
2,23.75,6.040507325,101.329249,38.447187,2.33242455,4.36074525,99.2746525,10.5594216,0.63980262,461.13701,7.509198375,7.21775,99.2085175,324.35264
3,0.25,4.73035105,134.13176,66.616841,4.662780175,5.939873175,100,15.96628375,0.6842528675,482.14051,20.5381345,7.1381863,99.05633025,362.13066
3,0.75,6.06024909999999,180.23668,119.13471,4.489499225,5.841506825,100,16.00489475,0.68622406,478.454335,21.161821,6.6808006,99.0601845,367.80194
3,1.25,4.1312937,103.517335,162.6961875,4.301334,5.88396625,100,15.68144925,0.65453447,477.9477425,20.56858325,6.96382530000001,99.04985825,370.482
3,1.75,5.0939018,123.9524475,142.6077225,6.06856697500001,5.995966825,100,15.48051925,0.700339395,481.0876775,20.3463865,7.08703414999999,99.038487,369.30064
3,2.25,11.6290701,140.181745,149.427546,5.54386365000001,5.87862625,100,15.169177,0.6958725,480.3366,20.004849,6.965799625,99.03236575,364.748
3,2.75,14.0974755,170.4940025,173.88736,6.02219265000001,5.750790875,100,14.76443725,0.6920458,479.11355,19.94881675,6.222368125,99.052172,361.812
3,3.25,4.41094564999999,137.05991,130.9360725,6.23025372500001,5.515782525,100,14.28054425,0.7514474025,475.94835,20.015714,6.442987475,99.054755,366.518
3,3.75,10.484344,126.60576,144.488495,6.169939725,5.06893805,100,14.39235425,0.723526979999999,480.932435,20.06787075,6.1867646,99.0701435,365.666
3,4.25,6.9873045,102.517782,100.750264,6.17792900000001,4.913920225,100,14.0206925,0.685084867499999,477.9938,19.925917,6.5317571,99.05535325,364.824
3,4.75,6.10566354999998,112.3215725,122.49864,5.26303775,5.202881675,100,14.06374775,0.71476586,474.2518875,20.04795875,6.2922717,99.06840925,364.218
3,5.25,6.0024391,173.3483475,101.015283,4.335500575,5.066135825,100,13.89728925,0.75159444,475.9801375,20.0578325,6.14705875,99.05549375,361.02
3,5.75,8.980477475,149.3626,99.813541,9.0631338,4.9369836,100,13.86736025,0.642205167499999,476.626375,20.183938,6.121792025,99.072555,349.336
3,6.25,11.208167275,165.3787775,105.178425,61.62693725,4.871372675,100,13.90843075,0.734517655,480.80815,20.14591275,6.810576,99.07352575,347.49472
3,6.75,5.8110914,131.5833225,127.791915,155.8395125,4.86695635,100,13.73173625,0.6952978125,476.0720125,20.23389675,6.664774275,99.08638275,348.06734
3,7.25,9.23422410000001,113.6168,141.6366365,248.400345,4.705935825,100,14.0231435,0.7810943,479.05344,20.01698575,6.854776775,99.1217675,353.242
3,7.75,10.53979235,177.515,110.18059,339.9412725,4.7240487,100,14.26735175,0.78984405,482.128995,20.3948285,6.8095424,99.15588675,349.35666
3,8.25,11.0065418,195.5538725,75.227513,447.22394,4.94654925,100,14.88434075,0.7355017,473.0826,20.6248245,7.162899,99.1924125,353.57402
3,8.75,2.631251325,202.2048,73.2901827500001,540.63742,5.39942895,100,16.06789975,0.7823976275,478.1007075,20.92299125,6.77610985,99.20353,358.35798
3,9.25,6.02294970000001,157.5174175,141.547735,621.7997775,6.17117675,100,16.61053825,0.758375625,474.422405,21.155217,6.7215718,99.1986775,356.1765775
3,9.75,6.98409704999996,175.3427625,87.7652169999999,696.4803475,6.7256838,100,16.82396675,0.7681014075,467.71806,21.12919425,6.61997035,99.203945,355.83072
3,10.25,8.36183125,183.59454,114.25755,762.9553225,7.24027425,99.97876,17.3864315,0.7786679375,468.8937,21.045065,6.8277805,99.226875,354.968
3,10.75,4.57868035,186.0541475,95.566695,805.4099,8.147825475,99.8840825,17.929992,0.769093375,472.84819,20.57170175,6.6680455,99.216565,358.0292
3,11.25,6.08966095,204.554965,101.093449,835.8119425,9.19782882500001,99.74206,18.0609365,0.791185905,470.308375,21.750919,6.768085275,99.20446,363.46825
3,11.75,3.535195975,209.47075,137.027275,862.01919,9.3296312,99.52448,18.74763775,0.7797130825,470.3199,21.76716275,7.13817805,99.18938,370.5024225
3,12.25,6.02847484999995,244.26978,72.7740864999999,858.72358,10.184122,99.3,20.3721065,0.78191884,472.17595,21.58652725,7.06959185,99.156634,368.91075
3,12.75,15.134428,227.09711,98.6339349999999,845.7463825,11.269956,99.7006,21.25169275,0.7770484,469.99259,22.0324655,6.9511944,99.133748,372.935
3,13.25,3.85935669999998,197.329345,105.37205,811.643745,12.33175475,99,21.721195,0.8230914375,472.80881,20.92288575,7.02076865,99.113163,374.9135
3,13.75,7.11688755,247.552867499999,80.4473625,765.00002,12.5859075,98.8612425,20.68169275,0.7822931525,466.4526175,21.3948445,6.92891905,99.080417,379.062
3,14.25,8.326125275,199.530875,94.2053529999999,703.45484,12.740837,98.683749,21.15305475,0.868313924999999,472.423475,21.512493,7.1556925,99.0699715,379.729
3,14.75,15.7012385,195.19308,74.2608672500001,630.3999375,13.310701,98.9599995,22.65482425,0.878612137499998,474.274005,22.56283675,7.4198247,99.05924375,378.02475
3,15.25,8.317946625,195.68285,59.7273425,550.5184575,13.65701675,99,22.69686175,0.86025842,467.9809125,22.32964325,6.705013725,99.0485735,376.7
3,15.75,3.190434975,173.537235,76.0477324999998,458.455405,12.99213925,99,21.812525,0.8273563,468.41369,21.81804725,6.4078866,99.04212475,375.298
3,16.25,7.65482687499999,218.19724,57.5054897499999,368.8362575,13.59369625,99,21.4879285,0.8174831925,470.086125,21.29610975,6.55897945,99.0378545,376.45325
3,16.75,10.40478125,181.9214625,62.723849,258.9842525,13.4054835,99,20.84767575,0.7655265,470.7255425,21.88897875,6.81322355,99.0275055,373.31175
3,17.25,5.35262659999999,197.31229,110.984272,163.7527175,12.76068825,98.93000025,21.29590925,0.73583075,472.19193,21.86236975,6.32282055,99.02208575,367.66325
3,17.75,5.3362072,152.89455,137.6445025,76.00583125,12.073248,99,20.924899,0.723348015,471.8318375,21.29722425,6.491095975,99.023744,372.8586925
3,18.25,10.8882715,248.499195,131.42011775,11.85637975,11.3789315,99,20.6555395,0.743337225,468.20887,21.54374425,6.273364125,99.014965,372.7403075
3,18.75,3.079338425,183.09267,47.88312,2.752610025,10.715053,99,20.35071625,0.71476189,471.04328,21.6688845,6.09974775,99.02189775,378.436
3,19.25,5.792171775,218.78625,74.268887,3.99713690000001,9.941504725,99,19.11187775,0.72029577,470.370685,21.7510885,5.95480175,99.0332355,371.581
3,19.75,3.4980486,174.111045,84.2775239999999,4.16880950000001,9.59780277500001,99.0129425,18.80622275,0.7678350125,472.5059025,21.8189785,6.0009345,99.03940925,369.96
3,20.25,9.42463479999995,238.1521825,105.5087,4.63870265,9.1186946,99.48923,18.164154,0.67979115,472.80487,22.00197575,6.5437695,99.0404215,366.7855
3,20.75,4.149614,183.3854175,87.05956625,4.729971175,8.469810375,99.3440475,18.29108275,0.7294057575,473.799385,21.99990675,6.60280775,99.0314435,367.55225
3,21.25,13.29815325,190.3941025,120.5604,4.75566780000001,8.0242277,99.6064075,18.198985,0.74620375,474.9021875,21.08588,6.665904625,99.03755925,363.9777275
3,21.75,5.1662471,161.4082175,66.62379625,4.749213975,7.459167225,99.961255,17.58702425,0.7101531375,475.607505,20.900895,6.3828778,99.05094425,363.4495575
3,22.25,10.551895075,145.26482,57.31507125,4.3912223,6.998949075,100,17.5158025,0.761399565,479.4803375,21.00523375,6.731792875,99.06380375,365.0686925
3,22.75,4.836680075,113.23469275,70.9349865,4.55365645,6.7062148,100,17.459493,0.72318234,481.8252,21.24706925,6.4423545,99.067667,366.5212575
3,23.25,12.37498,119.30402,77.47348675,4.613153025,6.65031865,99.97533,16.8356865,0.6543189575,476.8174,21.02965475,6.7925083,99.07236775,363.367
3,23.75,7.90587837499999,169.2224275,105.937005,4.52880802500001,6.15718965,100,16.46975525,0.68072426,480.7940025,20.8690625,6.4178281,99.07073175,366.1682425
4,0.25,4.39740702499997,205.9185525,160.733315,2.236722275,8.994845025,99.457015,16.71510775,0.71377945,487.542975,17.5238635,7.16507645,98.79056,369.76125
4,0.75,5.018878,197.11138,166.960775,2.073859125,8.6967528,99.4065875,16.40944675,0.65591515,484.28955,16.1966245,7.387815,98.7856475,372.1653075
4,1.25,2.22544955,275.396395,199.942745,2.202173125,8.38962045,99.4148125,16.303108,0.75196864,480.4558675,17.505396,6.95551025,98.7709755,369.1717425
4,1.75,10.991836,317.355325,158.448045,1.590440175,8.31074005,99.4282825,15.58463475,0.7498892025,487.204315,17.956555,7.1431621,98.7985575,372.5930575
4,2.25,8.1683991,326.157815,159.99646,1.89959725,8.029840925,99.4202875,15.5987235,0.757364925,489.2935625,17.60357,6.9304794,98.800272,367.9439425
4,2.75,10.96364005,301.3617925,136.142505,1.881735,7.82181145,99.41751,15.7690195,0.7591176475,484.33668,17.29030375,7.2637826,98.79091475,369.22953
4,3.25,3.505570075,190.38936,130.9388125,1.948210975,7.804027375,99.5203325,14.60884675,0.768633645,483.44969,16.3586855,7.3618381,98.80236425,364.9585
4,3.75,4.1673268,211.3987575,159.84169,1.718833725,7.605379775,99.6098425,14.8181765,0.78019952,479.1309225,16.72136675,7.26762815,98.82299275,365.50187
4,4.25,11.338071675,235.81441,133.3172925,1.450258125,7.2369714,99.4950325,15.165967,0.789298205,488.12229,15.3534655,7.12050885,98.805743,362.638685
4,4.75,3.233448,222.60101,141.91623,2.745257125,7.1684385,99.5706925,14.9654475,0.792218715,506.09702,15.5540315,6.874898475,98.813185,360.9600075
4,5.25,8.84271262499998,260.15694,151.29562,28.37736575,6.857691775,99.666425,15.6815815,0.769135585,493.835975,15.69047625,6.9151426,98.8559855,361.1050575
4,5.75,7.80395027499998,204.859715,177.69226,108.6751575,7.238309325,99.4764375,15.41945175,0.7323194,491.2866,15.48553025,6.41205215,98.90627775,360.6517575
4,6.25,5.28663480000001,185.29306,162.50647,197.00149,7.30539445,99.5348625,15.15382725,0.730418675,489.97586,16.8954645,6.55733045,98.92135,356.7515
4,6.75,8.33097819999994,262.934615,170.054845,293.750675,7.260727275,99.5731325,15.421932,0.79001742,494.49913,16.465371,7.1789572,98.92818725,361.04225
4,7.25,8.06128407499994,264.174219999999,163.630845,392.7426725,7.653803425,99.58595,15.4033485,0.79203451,504.5965725,15.7349455,6.8833113,98.94063825,359.5887575
4,7.75,4.3623015,305.4203,159.8419275,491.411025,7.8947126,99.4543425,16.1600405,0.78409672,498.57356,14.3788575,7.0249267,98.94315725,357.562385
4,8.25,5.04017884999999,300.7394275,137.15843,582.3475375,9.175178075,99.316575,17.35465575,0.76759369,497.5592,14.64104925,7.96366065,98.948451,353.86575
4,8.75,10.2665458499999,348.55513,144.31412,663.4489475,10.13581625,99.377525,18.18251175,0.772185925,492.5993325,15.028078,8.092972,98.937367,353.6109275
4,9.25,10.2096444,380.70753,171.3967475,738.6712225,11.24546775,99.3528275,19.24629525,0.776279985,492.8766425,14.2298345,8.254597625,98.9152215,354.7357425
4,9.75,10.8674785,294.37715,181.856585,808.695015,12.55415775,99.309185,19.270085,0.776052375,487.2552,14.619028,8.100955,98.91539475,363.6245425
4,10.25,7.41379122499998,328.18455,161.686525,857.578205,13.4667245,99.36629,19.81035975,0.76279235,470.66715,14.5986985,8.326565625,98.8824995,365.309685
4,10.75,7.70162839999999,308.611357499999,130.307885,899.443905,14.445844,99.43167,21.0050905,0.7589053325,487.6061975,16.28472225,8.368760375,98.903481,368.75425
4,11.25,10.9609005,303.728312499999,142.8679125,927.2369025,15.128073,99.23851,21.30785,0.7831434,474.3394825,16.857947,8.5635531,98.86566,370.603
4,11.75,2.53674905,329.7850125,122.824598,937.547605,16.449033,98.9324325,22.156496,0.7790281,475.75821,16.738498,7.935838875,98.834835,371.633
4,12.25,6.74315675,371.42416,127.71934,943.2871875,16.5016575,99.269195,22.64306275,0.8222882625,477.8400175,16.7791135,8.50069025,98.7963525,377.3105
4,12.75,14.49777875,409.5415325,166.816005,927.60655,17.550355,99.3210755,22.6400995,0.82327305,470.50622,15.71610825,8.25783335,98.7672375,374.5052425
